dim,precision,solver_type,api,bc_name,num_procs,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,0,114.837,14.8975,19.2144,2.18931,151.29,151.138
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,1,114.848,11.1462,16.3891,1.95174,144.105,144.335
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,2,113.882,9.60952,19.1957,2.05005,144.828,144.737
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,3,113.694,9.37919,16.3717,1.95482,140.911,141.399
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,4,114.717,9.39205,16.379,1.95584,141.553,142.444
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,5,114.391,9.37287,16.387,1.95789,142.2,142.109
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,6,114.402,9.36165,16.3945,1.95379,142.2,142.111
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,7,115.943,9.36839,16.3606,1.9497,142.865,143.621
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,8,115.317,9.36957,16.3974,1.94355,143.118,143.027
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,9,114.432,9.38396,16.3875,1.95482,142.248,142.158
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,10,114.524,9.36441,16.3815,1.95277,142.311,142.223
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,11,114.512,9.44936,16.3722,1.95379,142.305,142.288
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,12,114.394,9.3807,16.3681,1.95174,141.967,142.094
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,13,113.016,9.36668,16.3751,1.95379,140.599,140.711
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,14,114.644,9.3635,16.3767,1.95994,141.556,142.344
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,15,114.507,9.36867,16.3597,1.95072,141.801,142.186
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,16,113.552,9.45098,16.3751,1.95072,141.338,141.329
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,17,113.79,9.68655,16.3715,1.95174,141.83,141.8
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,18,114.367,9.36543,16.3623,1.95277,141.766,142.048
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,19,114.381,9.48722,16.3613,1.95482,142.091,142.184
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,20,114.271,9.72837,16.3646,1.95277,142.23,142.317
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,21,114.755,9.49801,16.3791,1.95482,142.542,142.587
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,22,114.436,9.37484,16.3411,1.95277,141.82,142.104
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,23,114.825,9.36701,16.3623,1.95277,142.598,142.507
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,24,115.085,9.45674,16.3973,1.95891,142.166,142.898
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,25,113.484,9.37698,16.3783,1.95482,141.051,141.194
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,26,114.371,9.37744,16.3673,1.95174,141.918,142.068
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,27,113.103,9.36854,16.3603,1.94765,140.615,140.779
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,28,114.211,9.36818,16.3683,1.95174,141.136,141.899
3,float,uniform,CPU,"N | N | N | N | N | N",2,512,29,116.208,9.3705,16.3422,1.95174,143.154,143.872
