dim,precision,solver_type,api,bc_name,num_procs,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,0,449.263,10.5405,69.4884,6.21158,535.605,535.504
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,1,448.407,10.5355,69.421,6.0631,534.502,534.426
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,2,443.581,10.5357,69.3093,6.08563,529.587,529.512
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,3,443.506,10.5356,69.3739,6.06413,529.555,529.48
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,4,440.729,10.5334,69.5046,6.09894,526.941,526.866
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,5,444.541,10.5428,69.5464,6.10304,530.826,530.733
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,6,442.408,10.533,69.4105,6.07539,528.504,528.427
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,7,449.273,10.5313,69.4703,6.0887,535.438,535.364
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,8,446.451,10.5361,69.3856,6.09178,532.542,532.465
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,9,441.628,10.5331,69.4412,6.10099,527.779,527.703
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,10,443.113,10.5357,69.4116,6.06822,529.206,529.129
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,11,442.143,10.5373,69.4103,6.09075,528.259,528.181
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,12,451.078,10.5326,69.4293,6.07027,537.19,537.11
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,13,448.296,10.5335,69.4425,6.08461,534.431,534.357
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,14,440.678,10.5347,69.3778,6.0713,526.744,526.662
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,15,449.195,10.5345,69.5841,6.09485,535.486,535.409
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,16,446.913,10.5371,69.4393,6.08768,533.051,532.977
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,17,446.289,10.5384,69.3668,6.0928,532.363,532.287
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,18,440.628,10.533,69.4169,6.08256,526.739,526.66
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,19,443.638,10.5324,69.3697,6.08358,529.698,529.623
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,20,442.879,10.5294,69.3455,6.07334,528.902,528.827
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,21,446.165,10.5337,69.3426,6.08256,532.2,532.124
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,22,443.298,10.5358,69.3754,6.07334,529.36,529.282
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,23,443.537,10.5313,69.4501,6.08973,529.686,529.608
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,24,440.642,10.5344,69.3684,6.08461,526.707,526.63
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,25,447.106,10.5359,69.4679,6.0631,533.251,533.173
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,26,443.468,10.5356,69.4637,6.07846,529.621,529.546
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,27,441.058,10.5305,69.4585,6.07846,527.207,527.126
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,28,446.778,10.5347,69.4394,6.0969,532.924,532.849
3,double,uniform,CPU,"N | N | N | N | N | N",1,512,29,447.178,10.5342,69.3611,6.08666,533.237,533.16
