dim,precision,solver_type,api,bc_name,num_procs,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,0,1.18435,600.533,2.9803,1.01987,605.883,605.717
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,1,0.578016,425.279,2.92887,0.616384,429.508,429.402
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,2,0.634496,420.537,3.08102,0.667648,425.033,424.92
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,3,0.5744,435.396,2.89844,0.618432,439.593,439.488
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,4,0.571616,420.043,2.89273,0.61536,424.233,424.123
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,5,0.6352,416.134,3.03405,0.673792,415.812,420.477
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,6,0.577216,425.615,2.89675,0.615424,429.809,429.704
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,7,0.638464,444.593,3.0866,0.68096,440.612,448.999
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,8,0.636128,418.443,3.06427,0.678912,419.183,422.822
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,9,0.572352,414.886,2.90215,0.622592,419.09,418.983
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,10,0.63808,416.834,3.09192,0.676864,421.282,421.241
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,11,0.56944,414.789,2.89993,0.610304,418.97,418.869
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,12,0.65136,416.337,3.06622,0.669696,420.772,420.724
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,13,0.628704,415.44,3.06708,0.668672,419.848,419.804
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,14,0.57488,460.696,2.89626,0.619488,459.691,464.786
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,15,0.63216,433.588,3.03943,0.674816,438.016,437.934
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,16,0.634816,456.414,3.09559,0.678912,460.798,460.824
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,17,0.639232,427.272,3.08267,0.669696,431.675,431.664
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,18,0.64096,417.012,3.05377,0.674816,417.957,421.382
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,19,0.62976,420.678,3.08137,0.67072,425.12,425.06
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,20,0.570048,429.719,2.87679,0.615392,416.456,433.782
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,21,0.571072,416.18,2.89697,0.616384,420.372,420.265
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,22,0.569408,415.883,2.88162,0.611296,417.514,419.946
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,23,0.569824,420.056,2.89666,0.612352,424.238,424.135
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,24,0.568608,413.978,2.87799,0.613344,417.771,418.038
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,25,0.56784,415.15,2.8976,0.617472,419.339,419.233
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,26,0.569216,415.326,2.90426,0.6328,419.538,419.432
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,27,0.574144,417.046,2.89269,0.614368,421.227,421.127
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,28,0.637312,414.82,3.09752,0.673792,419.295,419.229
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",6,512,29,0.643168,414.196,3.06706,0.672768,417.133,418.579
