dim,precision,solver_type,api,bc_name,num_procs,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,0,2.01376,356.509,4.80922,0.777216,359.21,364.109
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,1,0.472224,267.065,4.74667,0.456704,267.225,272.741
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,2,0.463328,262.482,4.74661,0.454656,261.395,268.146
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,3,0.468032,261.747,4.73914,0.452608,264.956,267.407
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,4,0.468096,277.467,4.74924,0.457728,275.993,283.142
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,5,0.4656,267.082,4.74029,0.453632,270.657,272.741
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,6,0.473728,253.089,4.73817,0.451584,256.449,258.753
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,7,0.472,268.187,4.73551,0.45056,273.779,273.845
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,8,0.471776,273.224,4.74446,0.454656,276.08,278.895
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,9,0.472192,293.599,4.73547,0.4536,295.781,299.261
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,10,0.469824,253.296,4.73722,0.454592,258.901,258.958
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,11,0.462688,259.194,4.73857,0.451584,253.624,264.847
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,12,0.464288,275.172,4.74083,0.452608,277.595,280.83
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,13,0.469664,278.562,4.7406,0.449504,284.194,284.221
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,14,0.50256,283.482,4.74146,0.451552,287.854,289.177
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,15,0.474912,277.525,4.74697,0.452608,283.15,283.2
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,16,0.471392,242.6,4.75374,0.455616,248.247,248.281
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,17,0.472256,246.511,4.73756,0.452576,249.972,252.173
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,18,0.471872,278.418,4.7957,0.478208,279.872,284.164
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,19,0.477536,271.727,4.75257,0.454656,277.056,277.412
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,20,0.468928,263.237,4.74004,0.45056,264.506,268.896
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,21,0.475008,260.472,4.73909,0.449536,265.316,266.135
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,22,0.464768,282.505,4.73669,0.453632,285.831,288.16
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,23,1.21123,252.146,4.75729,0.454624,255.413,258.57
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,24,0.46496,253.571,4.74468,0.456704,257.813,259.238
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,25,0.466752,289.7,4.73274,0.452576,295.291,295.352
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,26,0.469088,277.445,4.73072,0.451584,281.737,283.096
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,27,0.464224,269.968,4.74124,0.451552,275.579,275.625
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,28,0.475232,278.167,4.7479,0.454592,283.789,283.845
3,float,uniform,GPU,"N | N | N | N | N | N",8,512,29,0.474336,276.596,4.74259,0.4536,282.207,282.266
