dim,precision,solver_type,api,bc_name,num_procs,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,0,230.38,23.2604,33.894,3.14266,290.707,290.677
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,1,228.105,17.7832,33.8959,3.00237,282.04,282.787
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,2,227.093,17.6785,33.8125,2.99622,279.728,281.581
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,3,227.363,17.7576,33.8327,2.99827,279.899,281.952
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,4,228.824,17.7354,33.845,2.99827,282.436,283.403
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,5,227.589,17.698,33.8504,3.00544,280.041,282.143
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,6,228.217,17.8366,33.8628,2.9993,282.532,282.916
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,7,225.674,17.8424,33.8606,2.9993,280.388,280.377
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,8,225.933,17.7058,33.8411,3.00032,279.263,280.48
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,9,229.081,17.6725,33.8646,3.00032,282.113,283.619
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,10,226.48,17.7218,33.8405,3.00954,279.773,281.052
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,11,225.136,17.6687,33.8539,3.00749,279.114,279.666
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,12,226.915,17.6519,33.9151,3.00237,281.576,281.484
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,13,226.375,17.727,33.8187,3.00032,281.008,280.921
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,14,228.137,17.6975,33.8347,2.99622,281.268,282.666
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,15,227.066,17.65,33.8815,3.00339,280.282,281.601
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,16,226.526,17.7771,33.8378,3.00134,281.234,281.143
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,17,228.435,17.6645,33.8287,3.00544,282.482,282.934
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,18,227.179,17.7524,33.8777,3.01056,280.379,281.819
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,19,226.945,17.7168,33.8903,3.00339,280.245,281.556
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,20,229.199,17.7124,33.8236,3.00237,281.983,283.738
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,21,228.051,17.7625,33.8216,3.00339,282.034,282.638
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,22,227.412,17.6472,33.8944,3.01158,282.051,281.965
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,23,226.981,17.6428,33.8489,2.99622,281.556,281.469
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,24,227.874,17.7314,33.8518,2.99008,280.442,282.447
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,25,227.882,18.0212,33.8242,3.00442,282.791,282.732
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,26,226.512,17.7155,33.8836,3.00646,281.208,281.117
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,27,230.334,17.6895,33.8339,2.99622,283.942,284.853
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,28,228.354,17.63,33.8021,3.00134,281.252,282.787
3,double,uniform,CPU,"N | N | N | N | N | N",2,512,29,229.08,17.6408,33.8286,3.00237,281.747,283.552
