dim,precision,solver_type,api,bc_name,num_procs,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,0,0.576384,8.96246,0.501727,0.434176,11.186,10.4747
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,1,0.134496,1.36221,0.496137,0.24064,2.77331,2.23348
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,2,0.136288,1.34752,0.473237,0.241664,2.71603,2.19871
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,3,0.139584,1.3656,0.471063,0.241664,2.73458,2.21791
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,4,0.136704,1.36146,0.468905,0.241664,2.72354,2.20873
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,5,0.136,1.34336,0.474196,0.246784,2.72137,2.20034
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,6,0.131744,1.35768,0.469107,0.24576,2.73188,2.20429
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,7,0.134784,1.36299,0.46746,0.236544,2.72106,2.20178
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,8,0.136224,1.36039,0.470081,0.244736,2.72749,2.21143
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,9,0.13712,1.38107,0.469244,0.236544,2.73894,2.22398
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,10,0.136672,1.36827,0.466794,0.238592,2.72847,2.21033
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,11,0.134976,1.38089,0.46944,0.239616,2.74507,2.22493
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,12,0.133152,1.35507,0.471184,0.242688,2.7206,2.2021
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,13,0.138432,1.34191,0.471955,0.241664,2.71045,2.19396
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,14,0.13728,1.36663,0.476733,0.24576,2.75554,2.2264
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,15,0.133728,1.35764,0.467626,0.238592,2.71661,2.19759
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,16,0.138432,1.34778,0.476076,0.24064,2.7244,2.20293
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,17,0.135328,1.36854,0.47058,0.241664,2.72717,2.21611
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,18,0.135648,1.35231,0.473671,0.237568,2.72123,2.19919
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,19,0.137088,1.36006,0.469133,0.239616,2.72267,2.2059
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,20,0.133728,1.35839,0.469301,0.24064,2.71106,2.20206
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,21,0.135488,1.38738,0.466599,0.241664,2.74918,2.23113
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,22,0.135136,1.36252,0.476178,0.243712,2.74763,2.21755
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,23,0.134528,1.41262,0.474054,0.242688,2.79671,2.26389
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,24,0.138464,1.34932,0.472808,0.239616,2.7225,2.20021
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,25,0.135808,1.35111,0.468722,0.242688,2.71394,2.19833
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,26,0.134528,1.35936,0.465971,0.241664,2.72062,2.20152
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,27,0.132256,1.35747,0.47047,0.24064,2.71476,2.20084
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,28,0.13472,1.36054,0.468026,0.238592,2.71909,2.20188
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",2,203,29,0.133216,1.36675,0.468423,0.237568,2.7278,2.20596
