dim,precision,solver_type,api,bc_name,num_procs,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,0,0.500736,256.235,1.54009,0.544736,260.336,258.82
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,1,0.454784,239.229,1.52967,0.313312,242.604,241.527
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,2,0.456224,255.161,1.52592,0.31232,258.534,257.456
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,3,0.4544,244.48,1.53191,0.308224,247.852,246.774
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,4,0.457408,236.912,1.53055,0.308224,240.296,239.208
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,5,0.456896,235.657,1.53409,0.310272,239.041,237.959
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,6,0.456384,249.661,1.53198,0.309248,253.031,251.958
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,7,0.460224,246.932,1.53241,0.310272,250.323,249.235
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,8,0.460928,241.151,1.53193,0.307168,244.524,243.451
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,9,0.458432,240.764,1.52803,0.308224,244.136,243.059
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,10,0.464512,243.078,1.52575,0.317408,246.455,245.386
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,11,0.45584,235.854,1.53322,0.309216,239.231,238.153
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,12,0.455264,238.863,1.52959,0.317472,242.245,241.165
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,13,0.456448,235.317,1.52978,0.322528,238.706,237.625
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,14,0.45664,240.11,1.53889,0.307232,243.492,242.412
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,15,0.455328,238.967,1.53424,0.309248,242.345,241.266
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,16,0.455744,236.787,1.53325,0.315424,240.168,239.092
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,17,0.460768,237.568,1.52807,0.31744,240.946,239.875
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,18,0.454112,241.105,1.52749,0.31024,244.486,243.397
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,19,0.45456,245.692,1.52961,0.306176,249.06,247.982
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,20,0.457632,239.905,1.53265,0.311296,243.293,242.207
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,21,0.456384,233.711,1.52944,0.31024,237.095,236.007
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,22,0.457056,239.639,1.5294,0.311296,243.009,241.937
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,23,0.455616,240.334,1.53138,0.311296,243.709,242.632
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,24,0.468896,248.251,1.55939,0.323616,251.71,250.603
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,25,0.455456,241.827,1.54149,0.31024,245.219,244.134
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,26,0.45616,235.339,1.5309,0.309248,238.71,237.635
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,27,0.46048,255.37,1.53258,0.316416,258.751,257.679
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,28,0.455072,239.275,1.53095,0.308256,242.643,241.569
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",4,406,29,0.454912,247.925,1.52478,0.306144,251.281,250.211
