dim,precision,solver_type,api,bc_name,num_procs,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,0,0.623744,12.0659,0.827613,0.270336,13.8886,13.7876
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,1,0.133184,1.86394,0.823029,0.130048,3.02361,2.9502
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,2,0.134752,1.89267,0.812222,0.132096,3.05112,2.97174
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,3,0.138656,1.88672,0.818973,0.131072,3.03144,2.97542
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,4,0.140832,1.88292,0.823788,0.13312,3.05236,2.98066
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,5,0.137248,1.89845,0.825588,0.135168,3.04266,2.99645
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,6,0.13728,1.90291,0.820107,0.13312,3.07089,2.99342
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,7,0.133952,1.90601,0.826484,0.132096,3.07641,2.99854
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,8,0.133024,1.90333,0.819131,0.132096,3.06469,2.98758
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,9,0.134304,1.92636,0.820743,0.130048,3.09116,3.01146
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,10,0.136128,1.88117,0.820249,0.131072,3.04182,2.96862
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,11,0.137504,1.86756,0.820576,0.132096,3.05872,2.95773
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,12,0.136736,1.87337,0.827352,0.129024,3.03866,2.96648
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,13,0.136704,1.8762,0.825536,0.130048,3.0419,2.96849
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,14,0.135808,1.87357,0.819533,0.13312,3.02673,2.96203
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,15,0.134688,1.87535,0.821731,0.131072,3.02919,2.96284
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,16,0.137088,1.86615,0.821897,0.132096,3.03927,2.95723
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,17,0.136704,1.87094,0.819627,0.134144,3.02474,2.96141
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,18,0.1368,1.8939,0.821885,0.130048,3.06732,2.98264
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,19,0.135936,1.86395,0.826368,0.128,3.03475,2.95426
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,20,0.136352,1.89579,0.824433,0.131072,3.0332,2.98764
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,21,0.133152,1.86801,0.821561,0.132096,3.02348,2.95482
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,22,0.138272,1.87596,0.815893,0.131072,3.04234,2.9612
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,23,0.13616,1.8641,0.825769,0.130048,3.02567,2.95608
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,24,0.139008,1.86774,0.817859,0.128,3.01707,2.95261
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,25,0.13296,1.86178,0.825037,0.134144,3.02011,2.95392
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,26,0.136192,1.88265,0.81715,0.134144,3.04459,2.97014
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,27,0.131968,1.89918,0.822832,0.132096,3.05891,2.98608
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,28,0.134432,1.92852,0.82315,0.131072,3.08071,3.01718
3,float,uniform,GPU,"N | N | N | N | N | N",4,256,29,0.132768,1.91725,0.818446,0.132096,3.13632,3.00056
