dim,precision,solver_type,api,bc_name,num_procs,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,0,9.0096,11.5675,0.789828,0.284672,21.3394,21.6516
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,1,7.84998,1.88216,0.823053,0.131072,10.3921,10.6863
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,2,7.77402,1.8738,0.812328,0.132096,10.4366,10.5922
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,3,7.81664,1.87121,0.819754,0.130048,10.3684,10.6376
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,4,7.79942,1.90685,0.821117,0.132096,10.4738,10.6595
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,5,7.79866,1.88278,0.822479,0.131072,10.6165,10.635
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,6,7.71565,1.87655,0.819441,0.132096,10.3794,10.5437
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,7,7.7681,1.86768,0.821408,0.131072,10.3686,10.5883
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,8,7.79533,1.90237,0.784658,0.130048,10.5483,10.6124
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,9,7.79642,1.85712,0.821171,0.130048,10.3902,10.6048
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,10,7.78707,1.87359,0.822231,0.130048,10.443,10.6129
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,11,7.70634,1.88064,0.819386,0.131072,10.3938,10.5374
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,12,7.73728,1.86772,0.821829,0.128,10.4321,10.5548
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,13,7.78304,1.89115,0.8203,0.134144,10.6066,10.6286
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,14,7.78934,1.88573,0.822233,0.129024,10.4518,10.6263
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,15,7.92931,1.87337,0.823873,0.132096,10.408,10.7586
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,16,7.80163,1.90865,0.819348,0.13312,10.5596,10.6627
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,17,7.69277,1.87173,0.830422,0.131072,10.4248,10.526
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,18,7.77171,1.87944,0.822051,0.131072,10.4087,10.6043
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,19,7.79344,2.03796,0.818772,0.130048,10.654,10.7802
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,20,7.79117,2.02043,0.827658,0.13312,10.5292,10.7724
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,21,7.83267,1.87757,0.818488,0.131072,10.6221,10.6598
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,22,7.68794,1.87067,0.818077,0.131072,10.3962,10.5078
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,23,8.05293,1.89451,0.832409,0.134144,10.5212,10.914
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,24,7.83174,1.89031,0.819899,0.131072,10.5719,10.673
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,25,7.79667,1.87692,0.820661,0.132096,10.6085,10.6264
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,26,7.79869,1.87473,0.817396,0.130048,10.5933,10.6209
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,27,7.72794,1.88042,0.828776,0.130048,10.4794,10.5672
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,28,7.81824,1.98622,0.817978,0.129024,10.4183,10.7515
3,float,uniform,CPU,"N | N | N | N | N | N",4,256,29,7.80944,1.92241,0.781501,0.131072,10.5574,10.6444
