dim,precision,solver_type,api,bc_name,num_procs,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,0,16.2693,12.256,1.44037,0.342016,29.8028,30.3077
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,1,14.9946,2.39149,1.51088,0.205824,18.6362,19.1028
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,2,15.2516,2.40179,1.5118,0.206848,18.909,19.372
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,3,15.1565,2.48352,1.50109,0.205824,18.8385,19.3469
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,4,15.1726,2.42194,1.50586,0.208896,18.8423,19.3093
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,5,15.1763,2.41983,1.50111,0.205824,18.9859,19.3031
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,6,15.0684,2.4213,1.50119,0.208896,18.7186,19.1998
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,7,15.1213,2.41816,1.50744,0.2048,18.9625,19.2517
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,8,15.339,2.41435,1.50536,0.206848,18.9011,19.4656
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,9,15.2435,2.41031,1.50735,0.2048,18.9341,19.3659
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,10,15.2298,2.48371,1.51111,0.205824,19.0798,19.4304
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,11,15.2845,2.41501,1.51127,0.206848,19.2182,19.4176
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,12,15.3468,2.40067,1.504,0.206848,18.9402,19.4584
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,13,15.1566,2.41722,1.51403,0.2048,18.9378,19.2926
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,14,15.2411,2.43659,1.50938,0.207872,19.1529,19.3949
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,15,15.2518,2.39952,1.50487,0.2048,18.7686,19.361
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,16,15.2334,2.44437,1.50836,0.211968,19.1124,19.3981
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,17,15.217,2.39366,1.50335,0.206848,18.8486,19.3209
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,18,15.1314,2.40089,1.50899,0.205824,19.1323,19.2471
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,19,15.4392,2.40054,1.50533,0.203776,19.1129,19.5488
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,20,15.2415,2.4054,1.50652,0.205824,18.9348,19.3592
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,21,15.2615,2.40879,1.50747,0.206848,19.0026,19.3846
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,22,15.4071,2.39437,1.51063,0.206848,18.8656,19.5189
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,23,15.3624,2.44845,1.51681,0.205824,19.1067,19.5334
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,24,15.2587,2.40189,1.50156,0.207872,18.9991,19.37
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,25,15.444,2.42066,1.504,0.206848,19.1631,19.5755
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,26,15.2151,2.38174,1.50536,0.2048,18.7008,19.307
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,27,15.1665,2.40984,1.50905,0.205824,19.0108,19.2912
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,28,15.3651,2.39411,1.50441,0.205824,18.9238,19.4694
3,double,uniform,CPU,"N | N | N | N | N | N",4,256,29,15.3551,2.42254,1.51042,0.2048,19.1691,19.4929
