dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",192,66,5.49469,0.00184,1.79745,0.334304,7.69261,7.62828
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",192,67,5.60483,0.00188,1.79508,0.333984,7.80365,7.73578
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",192,68,5.9329,0.00231,1.80505,0.334432,8.15857,8.07469
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",192,69,5.61546,0.00206,1.79552,0.333984,7.81082,7.74702
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",192,70,5.41526,0.001849,1.79891,0.33376,7.63516,7.54978
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",192,71,5.54598,0.00191,1.7948,0.334464,7.7423,7.67716
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",192,72,5.54637,0.00187,1.80534,0.33696,7.75775,7.69054
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",192,73,5.48707,0.002018,1.79344,0.332928,7.67542,7.61546
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",192,74,5.74592,0.00235,1.79874,0.33264,7.94569,7.87965
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,0,13.4667,0.00228,4.67661,0.92176,19.1597,19.0673
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,1,13.3455,0.00239,4.67723,0.91792,19.0255,18.943
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,2,13.458,0.002131,4.66439,0.921536,19.1188,19.046
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,3,13.1436,0.001991,4.6639,0.918304,18.8041,18.7278
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,4,13.1394,0.00237,4.66412,0.919872,18.7989,18.7258
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,5,13.2826,0.00204,4.66564,0.91808,18.9468,18.8683
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,6,13.2659,0.00217,4.66998,0.921728,18.9363,18.8597
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,7,12.9971,0.00208,4.67043,0.917888,18.6593,18.5875
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,8,12.8442,0.00229,4.68243,0.919872,18.5268,18.4487
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,9,12.8392,0.002291,4.66516,0.916288,18.499,18.423
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,10,13.7484,0.00225,4.66868,0.919072,19.4175,19.3384
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,11,12.6669,0.007591,4.67217,0.92144,18.3499,18.2681
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,12,13.3995,0.002641,4.67139,0.919808,19.0793,18.9933
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,13,13.3685,0.00235,4.69124,0.92368,19.0721,18.9858
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,14,13.243,0.002338,4.66481,0.918528,18.9043,18.8287
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,15,12.9095,0.00213,4.66421,0.919296,18.573,18.4951
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,16,13.0591,0.00226,4.67013,0.917216,18.7218,18.6487
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,17,13.5745,0.00231,4.67218,0.925344,19.2654,19.1743
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,18,12.8854,0.002239,4.67027,0.91664,18.5571,18.4746
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,19,13.3018,0.002161,4.67244,0.919296,18.9824,18.8957
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,20,12.84,0.0024,4.67212,0.9192,18.5151,18.4337
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,21,13.0379,0.002381,4.67198,0.920544,18.7631,18.6328
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,22,13.1206,0.00236,4.67773,0.916224,18.7957,18.7169
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,23,13.1389,0.00232,4.67318,0.919328,18.8144,18.7337
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,24,13.0457,0.002411,4.67491,0.918912,18.7189,18.6419
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,25,12.8028,0.002431,4.67293,0.91744,18.4844,18.3956
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,26,13.7308,0.00218,4.67023,0.922432,19.4204,19.3257
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,27,12.8471,0.002291,4.66641,0.917248,18.5085,18.433
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,28,13.3366,0.00237,4.66967,0.91568,19.0037,18.9243
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,29,13.1859,0.002139,4.66555,0.917952,18.847,18.7715
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,30,13.0297,0.00216,4.66254,0.916576,18.6813,18.6109
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,31,13.5194,0.00231,4.6672,0.918688,19.186,19.1076
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,32,13.2535,0.00228,4.67136,0.925472,18.9361,18.8526
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,33,13.8196,0.002449,4.67109,0.915872,19.4907,19.4091
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,34,12.717,0.00216,4.67125,0.920864,18.3891,18.3113
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,35,13.0337,0.00239,4.67035,0.919904,18.7046,18.6263
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,36,13.5602,0.002349,4.67396,0.923648,19.2549,19.1601
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,37,13.0438,0.00222,4.67089,0.92432,18.7242,18.6412
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,38,13.2158,0.002149,4.67139,0.920896,18.8902,18.8102
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,39,13.6905,0.00224,4.67373,0.924544,19.3834,19.291
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,40,12.9355,0.00219,4.66715,0.919584,18.6016,18.5244
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,41,13.4789,0.00239,4.67173,0.923392,19.1578,19.0764
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,42,12.6453,0.002531,4.68008,0.925952,18.3366,18.2538
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,43,13.585,0.00239,4.67145,0.92016,19.2587,19.179
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,44,13.2303,0.00225,4.66932,0.918688,18.8986,18.8206
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,45,13.0298,0.002188,4.67726,0.925152,18.7152,18.6344
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,46,12.9917,0.002491,4.67232,0.92032,18.667,18.5869
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,47,13.2014,0.00245,4.67006,0.920736,18.9236,18.7947
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,48,13.6704,0.002331,4.67289,0.91888,19.347,19.2645
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,49,12.6812,0.00238,4.67759,0.918656,18.3617,18.2798
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,50,13.0345,0.00322,4.69296,0.92336,18.7626,18.6541
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,51,12.8988,0.002439,4.67276,0.920192,18.5774,18.4942
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,52,13.0538,0.002351,4.67667,0.918304,18.735,18.6511
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,53,12.9124,0.002139,4.67207,0.916832,18.587,18.5034
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,54,13.186,0.00218,4.67187,0.921344,18.8584,18.7814
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,55,13.4517,0.00253,4.66313,0.91584,19.1058,19.0332
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,56,13.3329,0.00191,4.66737,0.917984,18.9952,18.9201
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,57,13.3623,0.002241,4.67125,0.921984,19.0353,18.9577
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,58,13.1324,0.0021,4.66319,0.91744,18.7874,18.7151
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,59,13.5423,0.00241,4.67172,0.920224,19.2255,19.1367
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,60,13.4166,0.00228,4.67784,0.92096,19.0957,19.0177
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,61,12.6641,0.00249,4.67344,0.91904,18.3407,18.2591
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,62,13.2898,0.00217,4.67309,0.919168,18.9634,18.8843
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,63,13.1997,0.00227,4.67648,0.920096,18.8749,18.7986
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,64,13.3505,0.00237,4.67669,0.922432,19.0318,18.952
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,65,12.9066,0.00231,4.67168,0.919712,18.5829,18.5003
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,66,13.21,0.002271,4.67379,0.920416,18.8847,18.8064
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,67,13.0692,0.00226,4.67048,0.921472,18.7483,18.6634
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,68,12.8116,0.00235,4.67488,0.922528,18.4935,18.4113
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,69,13.4428,0.00249,4.67115,0.91888,19.1146,19.0353
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,70,13.2264,0.00218,4.67244,0.92272,18.9076,18.8237
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,71,13.355,0.002301,4.67273,0.919776,19.0262,18.9498
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,72,13.1066,0.002279,4.67459,0.920832,18.7855,18.7043
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,73,13.4594,0.00228,4.67186,0.924032,19.1413,19.0576
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",256,74,12.9466,0.002279,4.67216,0.922176,18.6188,18.5432
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,0,25.7071,0.00242,10.4427,1.84864,38.0982,38.0009
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,1,25.2968,0.00241,10.4443,1.84429,37.6793,37.5877
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,2,25.649,0.00241,10.4444,1.84621,38.0296,37.9421
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,3,25.3021,0.00246,10.453,1.84538,37.6937,37.6029
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,4,25.4446,0.00245,10.4451,1.84202,37.8253,37.7342
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,5,25.5231,0.002301,10.4363,1.84845,37.901,37.8101
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,6,25.6545,0.002531,10.4433,1.84317,38.0381,37.9435
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,7,25.566,0.0024,10.4495,1.84432,37.9467,37.8623
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,8,25.792,0.002291,10.4442,1.84701,38.1711,38.0855
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,9,25.6909,0.00255,10.4433,1.84886,38.0855,37.9856
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,10,25.5524,0.00228,10.4405,1.84851,37.9347,37.8437
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,11,25.6474,0.00253,10.4432,1.84915,38.0379,37.9423
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,12,25.8507,0.002709,10.4459,1.84886,38.2386,38.1481
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,13,25.809,0.00244,10.4427,1.84522,38.1921,38.0993
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,14,25.2357,0.00232,10.4433,1.84035,37.612,37.5217
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,15,25.7657,0.002301,10.4434,1.84026,38.1419,38.0517
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,16,25.6353,0.00232,10.4384,1.84483,38.0059,37.9208
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,17,25.3779,0.002501,10.4366,1.84934,37.7546,37.6663
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,18,25.3541,0.00246,10.4367,1.84448,37.727,37.6377
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,19,25.7084,0.00244,10.4433,1.8456,38.0932,37.9997
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,20,25.6275,0.00257,10.4407,1.84496,38.0092,37.9157
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,21,25.7234,0.0023,10.4397,1.84515,38.1008,38.0105
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,22,25.2879,0.00223,10.4397,1.84781,37.6681,37.5777
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,23,25.7397,0.00266,10.4377,1.84819,38.1202,38.0282
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,24,25.973,0.002559,10.4387,1.8481,38.3605,38.2623
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,25,25.6103,0.00249,10.4425,1.84608,37.9918,37.9013
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,26,25.4734,0.002219,10.4425,1.84339,37.8514,37.7615
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,27,25.4746,0.002339,10.4359,1.84634,37.8474,37.7591
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,28,25.1336,0.002529,10.4408,1.84685,37.5074,37.4238
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,29,25.466,0.00239,10.4396,1.84467,37.8419,37.7526
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,30,25.7773,0.00235,10.4433,1.84877,38.1699,38.0718
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,31,25.5661,0.002529,10.4442,1.84566,37.9521,37.8586
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,32,25.4327,0.00235,10.4427,1.84682,37.8135,37.7246
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,33,25.5858,0.002689,10.4448,1.83434,37.9586,37.8676
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,34,25.5845,0.00247,10.4412,1.84806,37.9746,37.8762
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,35,25.2513,0.00246,10.4441,1.8511,37.6452,37.549
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,36,25.1536,0.002419,10.4437,1.84586,37.5301,37.4456
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,37,25.5144,0.002419,10.4386,1.84832,37.8925,37.8038
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,38,25.3928,0.002409,10.4443,1.84083,37.768,37.6803
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,39,25.3401,0.002319,10.4488,1.85133,37.7433,37.6426
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,40,25.6008,0.00249,10.4468,1.84736,37.9887,37.8974
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,41,25.4016,0.002409,10.4438,1.84499,37.7862,37.6928
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,42,25.4397,0.00249,10.4402,1.84624,37.8161,37.7287
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,43,25.3516,0.002509,10.4431,1.85254,37.745,37.6498
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,44,25.4787,0.002399,10.4408,1.84688,37.8575,37.7687
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,45,25.6155,0.003091,10.4547,1.86218,38.0509,37.9355
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,46,25.443,0.002489,10.4432,1.84147,37.8185,37.7302
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,47,25.302,0.00249,10.4472,1.8496,37.6953,37.6013
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,48,25.6788,0.002469,10.4521,1.84688,38.0712,37.9802
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,49,25.3958,0.00222,10.4448,1.84026,37.7739,37.6831
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,50,25.6164,0.00239,10.4433,1.84829,38.0026,37.9103
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,51,25.7945,0.00232,10.4439,1.84768,38.1863,38.0884
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,52,25.62,0.002609,10.4467,1.84781,38.0088,37.9171
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,53,25.8948,0.002379,10.4406,1.84954,38.2785,38.1873
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,54,25.5291,0.002359,10.4465,1.84566,37.9191,37.8236
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,55,25.6629,0.00236,10.4434,1.84605,38.0442,37.9547
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,56,25.6141,0.00252,10.4427,1.85178,38.0025,37.9111
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,57,25.6851,0.00235,10.4467,1.84867,38.0756,37.9828
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,58,25.5511,0.00228,10.4478,1.84534,37.9435,37.8465
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,59,25.4505,0.00239,10.4454,1.84787,37.8299,37.7462
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,60,25.5267,0.00244,10.4441,1.84906,37.913,37.8223
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,61,25.5513,0.002359,10.443,1.84646,37.9308,37.8431
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,62,25.5208,0.00238,10.4427,1.84656,37.9014,37.8125
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,63,25.3251,0.002279,10.4472,1.83962,37.703,37.6142
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,64,25.4619,0.00244,10.4449,1.84557,37.8444,37.7547
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,65,25.8286,0.00229,10.4459,1.85117,38.2233,38.128
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,66,25.3358,0.00263,10.4471,1.84822,37.7298,37.6337
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,67,25.2674,0.002469,10.4423,1.84461,37.6457,37.5567
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,68,25.6546,0.00236,10.4536,1.84301,38.0462,37.9535
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,69,25.647,0.00252,10.443,1.84554,38.0318,37.9381
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,70,25.5516,0.00242,10.4411,1.84675,37.9401,37.8419
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,71,25.367,0.002389,10.4444,1.8472,37.7529,37.661
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,72,25.7979,0.002509,10.439,1.85162,38.1873,38.091
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,73,26.0051,0.002329,10.4376,1.85181,38.3893,38.2968
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",320,74,25.7484,0.00234,10.4788,1.84272,38.1615,38.0723
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,0,53.8367,0.00273,15.4234,3.20838,72.5694,72.4713
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,1,53.5982,0.00253,15.4224,3.21386,72.3375,72.237
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,2,53.546,0.00267,15.4268,3.21072,72.2863,72.1861
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,3,54.0299,0.00279,15.4239,3.21034,72.7671,72.6669
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,4,53.6356,0.002691,15.4276,3.20934,72.3729,72.2752
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,5,53.9017,0.002471,15.4284,3.20877,72.643,72.5413
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,6,53.5898,0.00257,15.4182,3.20893,72.3173,72.2195
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,7,53.8587,0.00235,15.4259,3.20877,72.5993,72.4958
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,8,53.817,0.00283,15.4284,3.2089,72.5529,72.4571
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,9,53.5857,0.002519,15.4259,3.20634,72.3222,72.2204
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,10,53.7055,0.00248,15.4279,3.21258,72.449,72.3484
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,11,53.4411,0.002409,15.4212,3.20474,72.1688,72.0695
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,12,53.5314,0.002772,15.4365,3.2057,72.2742,72.1764
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,13,53.5841,0.00227,15.427,3.2129,72.3227,72.2262
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,14,53.5431,0.00302,15.438,3.20835,72.2916,72.1925
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,15,53.6245,0.002391,15.428,3.21158,72.3646,72.2665
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,16,53.7112,0.00249,15.4398,3.2097,72.4623,72.3631
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,17,53.6189,0.002501,15.4293,3.21363,72.3613,72.2644
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,18,53.7446,0.00247,15.4444,3.20934,72.4975,72.4009
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,19,53.6083,0.00233,15.4305,3.20784,72.349,72.249
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,20,53.6451,0.00262,15.4812,3.2121,72.4448,72.3411
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,21,53.722,0.00263,15.4251,3.20854,72.4587,72.3582
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,22,53.6739,0.00245,15.4244,3.21123,72.4188,72.312
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,23,53.6993,0.00259,15.4319,3.21101,72.4471,72.3448
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,24,53.7037,0.00245,15.4343,3.20758,72.449,72.3481
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,25,53.6577,0.002469,15.4323,3.20752,72.3979,72.3
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,26,53.437,0.00256,15.4432,3.21379,72.1909,72.0965
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,27,53.6051,0.00246,15.4344,3.21043,72.3492,72.2524
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,28,53.7522,0.002559,15.4302,3.21139,72.4947,72.3964
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,29,53.5412,0.00244,15.4292,3.20682,72.2805,72.1796
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,30,53.5406,0.00251,15.423,3.2105,72.2766,72.1767
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,31,53.5806,0.002479,15.4234,3.20835,72.3155,72.2148
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,32,53.7847,0.00258,15.4289,3.2103,72.5261,72.4265
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,33,53.5849,0.00222,15.4221,3.21002,72.3208,72.2192
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,34,53.6828,0.00265,15.4282,3.20582,72.418,72.3194
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,35,53.6536,0.00261,15.4233,3.20733,72.3847,72.2869
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,36,53.6695,0.00274,15.4248,3.21123,72.4086,72.3083
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,37,53.6372,0.00248,15.4307,3.21149,72.3822,72.2819
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,38,53.8717,0.00236,15.4331,3.20554,72.6158,72.5127
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,39,53.7653,0.00256,15.4237,3.21251,72.5055,72.4041
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,40,53.7199,0.00262,15.4409,3.21248,72.4789,72.3758
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,41,53.6682,0.0029,15.4357,3.20925,72.4137,72.316
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,42,53.5225,0.00245,15.4218,3.20707,72.2465,72.1538
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,43,53.8115,0.00273,15.4323,3.21341,72.5544,72.4599
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,44,53.9864,0.00281,15.4265,3.20803,72.72,72.6237
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,45,53.7466,0.0024,15.4228,3.2112,72.4785,72.3829
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,46,53.5443,0.00261,15.4261,3.20944,72.2825,72.1824
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,47,53.7971,0.00282,15.4314,3.21171,72.5407,72.443
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,48,53.6441,0.00281,15.4315,3.21056,72.3851,72.289
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,49,53.7378,0.00242,15.426,3.20429,72.4636,72.3704
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,50,53.7386,0.002359,15.4296,3.2065,72.4798,72.377
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,51,53.8668,0.002651,15.4226,3.2128,72.6046,72.5048
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,52,53.6301,0.00272,15.4297,3.20762,72.3721,72.2702
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,53,53.5292,0.002399,15.4216,3.21142,72.2635,72.1646
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,54,53.4674,0.002889,15.437,3.20733,72.2116,72.1146
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,55,53.5935,0.00269,15.425,3.20912,72.3305,72.2303
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,56,53.6997,0.00298,15.4294,3.21094,72.4394,72.343
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,57,53.7164,0.00254,15.4265,3.20522,72.4483,72.3507
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,58,53.6587,0.00254,15.4419,3.20768,72.4091,72.3107
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,59,53.7756,0.00243,15.4258,3.21085,72.5131,72.4147
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,60,53.5609,0.002639,15.4203,3.20893,72.2918,72.1928
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,61,53.5704,0.00239,15.4291,3.20518,72.304,72.2071
3,double,uniform,CPU,"P | P | Ns | Ns | P | P",384,62,53.7487,0.00273,15.4335,3.2073,72.4872,72.3923
