dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",64,0,0.194656,0.00316,0.108588,211.248,211.661,211.554
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",192,68,2.56493,0.001701,0.165877,0.078752,2.86988,2.81126
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",192,69,2.58269,0.0017,0.163949,0.074272,2.87795,2.82261
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",192,70,2.55955,0.0016,0.192679,0.076,2.88973,2.82983
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",192,71,2.58611,0.00181,0.163347,0.075008,2.88346,2.82628
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",192,72,2.60173,0.00194,0.162527,0.076256,2.90083,2.84245
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",192,73,2.57939,0.00175,0.165939,0.078272,2.88888,2.82535
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",192,74,2.6336,0.00186,0.164547,0.076544,2.93374,2.87655
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,0,7.1393,0.002221,0.468204,0.312768,8.02831,7.92249
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,1,6.56387,0.001951,0.466575,0.30896,7.40879,7.34136
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,2,6.45744,0.002181,0.463906,0.307712,7.3018,7.23124
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,3,6.51706,0.00196,0.466015,0.30688,7.3601,7.29191
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,4,7.06602,0.00243,0.470864,0.30704,7.91662,7.84635
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,5,6.72477,0.00215,0.468286,0.311712,7.58439,7.50692
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,6,6.65843,0.00213,0.465795,0.307616,7.50145,7.43397
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,7,6.50806,0.002051,0.462984,0.31008,7.35238,7.28318
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,8,6.90858,0.00206,0.467396,0.309312,7.74904,7.68734
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,9,6.91594,0.00225,0.469293,0.307328,7.76945,7.69481
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,10,6.34416,0.002089,0.464625,0.304832,7.18443,7.11571
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,11,6.50723,0.00216,0.463244,0.307392,7.35577,7.28003
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,12,6.49555,0.00201,0.469535,0.308448,7.33968,7.27554
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,13,7.16189,0.00236,0.462435,0.307552,8.00053,7.93424
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,14,6.49677,0.00196,0.463735,0.309024,7.33765,7.27149
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,15,6.5431,0.002131,0.467525,0.30528,7.38451,7.31804
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,16,6.43008,0.00213,0.463525,0.306784,7.2722,7.20252
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,17,6.50106,0.001969,0.464565,0.308288,7.34474,7.27588
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,18,7.16931,0.00237,0.468865,0.308448,8.01868,7.94899
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,19,6.51392,0.00215,0.468595,0.309792,7.36497,7.29446
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,20,6.92259,0.00211,0.471894,0.306016,7.77305,7.70261
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,21,6.74941,0.0019,0.464555,0.309664,7.59359,7.52553
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,22,6.36896,0.0023,0.464415,0.312512,7.21549,7.14819
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,23,6.65338,0.00208,0.465325,0.304544,7.49502,7.42532
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,24,6.4408,0.00208,0.467815,0.306848,7.28416,7.21754
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,25,7.1585,0.0025,0.474514,0.309824,8.03289,7.94533
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,26,6.88717,0.002008,0.465304,0.308064,7.72456,7.66254
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,27,6.60195,0.00192,0.463054,0.304192,7.43877,7.37112
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,28,6.72272,0.00203,0.458995,0.305728,7.55271,7.48947
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,29,6.75978,0.00198,0.454735,0.307136,7.58635,7.52363
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,30,6.66506,0.002033,0.463494,0.308256,7.50711,7.43884
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,31,6.74867,0.00235,0.468845,0.307488,7.59638,7.52735
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,32,6.55478,0.002,0.460255,0.308416,7.39165,7.32545
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,33,6.54736,0.00226,0.463934,0.308768,7.39219,7.32232
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,34,7.02675,0.00221,0.472256,0.306976,7.87742,7.80819
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,35,6.48906,0.00201,0.463935,0.308,7.33174,7.263
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,36,6.6537,0.00205,0.465364,0.310432,7.49945,7.43154
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,37,6.54998,0.00218,0.466005,0.307488,7.39233,7.32566
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,38,6.67728,0.00204,0.472264,0.305952,7.52457,7.45754
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,39,7.15821,0.0023,0.480266,0.308768,8.0199,7.94954
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,40,6.7248,0.00201,0.459895,0.30816,7.55889,7.49486
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,41,6.59709,0.00216,0.462914,0.305952,7.44086,7.36811
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,42,6.57901,0.00211,0.470424,0.30784,7.43134,7.35938
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,43,7.06573,0.00237,0.472165,0.311712,7.92806,7.85197
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,44,6.86605,0.00216,0.469514,0.30656,7.71571,7.64428
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,45,6.48218,0.00199,0.462014,0.305984,7.33638,7.25216
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,46,6.54637,0.002148,0.464275,0.309824,7.38952,7.32262
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,47,6.92752,0.00218,0.466414,0.308416,7.77612,7.70453
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,48,6.52771,0.00227,0.454294,0.309216,7.35398,7.29349
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,49,6.57021,0.00198,0.468645,0.307232,7.41806,7.34806
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,50,6.40707,0.00214,0.461945,0.305984,7.24259,7.17714
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,51,6.99379,0.00223,0.466654,0.311488,7.84366,7.77416
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,52,6.47853,0.00204,0.463256,0.308192,7.32054,7.25202
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,53,6.49459,0.002281,0.461024,0.308864,7.34091,7.26676
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,54,6.77139,0.001969,0.463775,0.31136,7.61883,7.5485
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,55,6.37146,0.00202,0.468293,0.30464,7.21345,7.14641
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,56,6.73562,0.00222,0.465044,0.309792,7.57994,7.51267
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,57,7.21696,0.002221,0.470295,0.310176,8.0889,7.99965
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,58,6.6856,0.00208,0.468975,0.30768,7.539,7.46434
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,59,6.55603,0.00216,0.466024,0.304256,7.39961,7.32847
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,60,6.53808,0.002131,0.468803,0.310208,7.3918,7.31922
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,61,6.52531,0.00216,0.466115,0.308224,7.37105,7.30181
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,62,6.5431,0.00219,0.467685,0.313024,7.39454,7.326
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,63,6.76419,0.002071,0.469604,0.309312,7.61896,7.54518
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,64,6.41648,0.00216,0.470055,0.305248,7.2629,7.19394
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,65,7.06787,0.00217,0.472094,0.3072,8.03545,7.84934
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,66,6.47795,0.002101,0.466244,0.309088,7.32385,7.25539
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,67,6.52829,0.002081,0.465103,0.306208,7.36803,7.30168
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,68,6.48416,0.00211,0.460166,0.306144,7.32063,7.25258
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,69,6.73939,0.002099,0.471963,0.307776,7.58769,7.52123
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,70,6.45661,0.002121,0.466904,0.30432,7.29647,7.22995
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,71,6.64352,0.002239,0.465143,0.309152,7.48918,7.42005
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,72,6.7127,0.00214,0.465823,0.306912,7.5574,7.48758
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,73,6.67805,0.002319,0.467764,0.307488,7.52401,7.45562
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",256,74,7.05686,0.00209,0.470594,0.306688,7.90448,7.83624
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,0,12.7072,0.00222,1.91414,0.877408,15.5918,15.501
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,1,13.7591,0.002409,1.91857,0.87728,16.6383,16.5573
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,2,12.6663,0.00189,1.90336,0.873696,15.5161,15.4452
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,3,12.6372,0.00246,1.90332,0.8752,15.4917,15.4182
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,4,13.3217,0.00192,1.90018,0.87296,16.1687,16.0967
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,5,12.7176,0.00208,1.90406,0.874048,15.5788,15.4978
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,6,13.3953,0.00244,1.91011,0.874368,16.2628,16.1822
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,7,13.1606,0.00234,1.90565,0.874304,16.0186,15.9429
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,8,13.0842,0.002161,1.89976,0.872352,15.9333,15.8584
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,9,12.7963,0.002349,1.90396,0.874688,15.6533,15.5773
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,10,13.5414,0.002191,1.90733,0.87824,16.4173,16.3292
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,11,13.4595,0.00224,1.90841,0.873664,16.3326,16.2438
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,12,13.5963,0.00231,1.9066,0.877312,16.4697,16.3825
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,13,12.6843,0.002389,1.91091,0.876032,15.5525,15.4736
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,14,13.626,0.00216,1.90914,0.876448,16.4953,16.4137
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,15,12.821,0.00215,1.90795,0.874464,15.6825,15.6056
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,16,13.524,0.00231,1.90778,0.87648,16.3906,16.3106
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,17,12.9309,0.002,1.90343,0.875584,15.7849,15.712
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,18,13.7126,0.00232,1.91777,0.874912,16.5901,16.5076
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,19,12.9137,0.00231,1.9088,0.875232,15.7815,15.7001
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,20,13.1429,0.0021,1.90432,0.874752,15.9976,15.9241
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,21,13.5904,0.002309,1.91493,0.880864,16.4787,16.3885
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,22,12.78,0.00235,1.91215,0.874592,15.6465,15.5691
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,23,13.1244,0.00218,1.91036,0.872928,15.9877,15.9098
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,24,13.1122,0.00211,1.9075,0.877664,15.976,15.8995
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,25,13.6202,0.002279,1.91018,0.8744,16.4895,16.407
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,26,13.0747,0.002329,1.90683,0.875552,15.937,15.8594
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,27,13.6394,0.00231,1.90907,0.876576,16.5057,16.4274
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,28,13.1743,0.00221,1.90623,0.877696,16.0427,15.9604
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,29,13.1184,0.00215,1.89933,0.872608,15.966,15.8925
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,30,13.2823,0.0023,1.91515,0.870784,16.1477,16.0706
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,31,12.8766,0.00226,1.90998,0.878144,15.7443,15.667
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,32,13.6476,0.00222,1.91104,0.873472,16.5136,16.4343
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,33,12.9493,0.002191,1.90561,0.874336,15.8071,15.7314
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,34,13.771,0.00234,1.91334,0.876448,16.6731,16.5632
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,35,13.0601,0.00212,1.90576,0.873952,15.9228,15.842
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,36,13.7684,0.00257,1.90695,0.875168,16.6317,16.5531
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,37,13.3613,0.00224,1.9123,0.875296,16.2316,16.1511
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,38,13.4308,0.00232,1.89661,0.871712,16.2712,16.2014
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,39,13.6411,0.001941,1.90363,0.87392,16.4929,16.4206
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,40,12.8273,0.00207,1.9021,0.880192,15.6842,15.6117
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,41,13.202,0.00181,1.90305,0.874848,16.057,15.9817
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,42,12.8526,0.00193,1.90542,0.873152,15.7067,15.6331
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,43,13.6306,0.001879,1.89943,0.872448,16.4789,16.4043
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,44,14.0616,0.00219,1.90735,0.873344,16.9228,16.8444
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,45,13.1823,0.002291,1.9092,0.882784,16.06,15.9766
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,46,12.9344,0.00228,1.91593,0.874112,15.8029,15.7268
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,47,13.4415,0.00216,1.90612,0.873888,16.2998,16.2237
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,48,13.1509,0.00236,1.90435,0.89984,16.0339,15.9574
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,49,13.3812,0.00223,1.90591,0.876768,16.2454,16.1661
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,50,13.0142,0.00238,1.907,0.87552,15.8727,15.7991
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,51,12.9988,0.00247,1.91855,0.875488,15.9137,15.7953
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,52,12.6001,0.00236,1.90925,0.880288,15.472,15.392
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,53,13.489,0.00222,1.91297,0.874976,16.3616,16.2792
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,54,13.4944,0.00225,1.91022,0.876576,16.3641,16.2835
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,55,13.3265,0.00229,1.9058,0.895104,16.2085,16.1297
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,56,13.0055,0.00322,1.9216,0.898016,15.934,15.8283
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,57,13.5254,0.00231,1.90799,0.89344,16.4243,16.3292
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,58,12.6395,0.00253,1.90979,0.878688,15.5102,15.4305
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,59,13.2363,0.00215,1.90275,0.882272,16.0962,16.0234
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,60,12.8699,0.002,1.90732,0.873632,15.726,15.6528
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,61,13.3268,0.002149,1.89793,0.877536,16.1784,16.1044
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,62,13.2068,0.00187,1.90804,0.874048,16.07,15.9908
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,63,13.6022,0.002391,1.90101,0.872256,16.481,16.3778
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,64,12.9567,0.0021,1.90858,0.874336,15.8155,15.7417
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,65,12.8754,0.00207,1.89776,0.873888,15.7211,15.6491
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,66,13.0675,0.00211,1.89771,0.870048,15.9079,15.8373
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,67,13.5366,0.00193,1.9072,0.873248,16.3922,16.319
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,68,12.9887,0.00208,1.90472,0.874624,15.8447,15.7701
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,69,13.1134,0.002119,1.90473,0.873728,15.9723,15.894
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,70,13.9684,0.00221,1.91329,0.873856,16.8507,16.7578
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,71,12.9499,0.00221,1.90577,0.872992,15.8083,15.7308
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,72,13.1926,0.00216,1.9042,0.875328,16.0542,15.9743
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,73,12.8689,0.002451,1.90727,0.886048,15.7466,15.6646
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",320,74,12.9822,0.002151,1.91158,0.872544,15.8484,15.7685
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,0,23.087,0.00257,3.45617,1.56845,28.2128,28.1142
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,1,23.1626,0.002399,3.45682,1.56525,28.2757,28.187
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,2,23.6579,0.002151,3.45875,1.56528,28.7783,28.6841
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,3,23.4081,0.00261,3.4545,1.56794,28.519,28.4331
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,4,23.5925,0.002371,3.45922,1.56352,28.7151,28.6176
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,5,23.592,0.002371,3.45538,1.56038,28.6958,28.6101
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,6,23.2298,0.002329,3.45703,1.56528,28.3455,28.2544
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,7,23.5236,0.00231,3.4574,1.56902,28.6509,28.5523
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,8,23.5839,0.00249,3.45349,1.56339,28.694,28.6033
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,9,23.4546,0.002179,3.4559,1.56224,28.5598,28.4749
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,10,23.4374,0.002439,3.45794,1.56688,28.5533,28.4647
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,11,23.722,0.00219,3.45845,1.55997,28.8318,28.7426
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,12,23.8585,0.003,3.45872,1.56538,28.9816,28.8856
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,13,23.5357,0.002941,3.45677,1.60314,28.6859,28.5986
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,14,23.3008,0.00241,3.4558,1.55862,28.4072,28.3176
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,15,23.6453,0.00237,3.45945,1.56096,28.7642,28.6681
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,16,23.4443,0.00227,3.45796,1.5657,28.5634,28.4702
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,17,23.7998,0.00232,3.45614,1.58064,28.939,28.8389
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,18,23.3691,0.002519,3.45413,1.56669,28.4785,28.3924
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,19,23.1177,0.00227,3.46011,1.5719,28.2363,28.152
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,20,23.4238,0.00242,3.46166,1.56512,28.5536,28.453
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,21,23.664,0.00266,3.45561,1.56333,28.773,28.6856
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,22,23.024,0.00242,3.4565,1.564,28.1314,28.047
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,23,23.4488,0.00234,3.4647,1.56227,28.5682,28.4781
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,24,23.7934,0.00232,3.459,1.56467,28.9076,28.8194
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,25,23.4492,0.002309,3.45481,1.56806,28.561,28.4743
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,26,23.4261,0.0025,3.46131,1.56586,28.5487,28.4558
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,27,23.0142,0.00248,3.45055,1.56432,28.1246,28.0316
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,28,23.6859,0.00257,3.45853,1.56269,28.7987,28.7097
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,29,23.4804,0.00236,3.45634,1.56483,28.5893,28.5039
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,30,23.5268,0.002379,3.46441,1.56774,28.6552,28.5613
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,31,23.616,0.00233,3.45742,1.56826,28.737,28.644
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,32,23.1897,0.002451,3.45862,1.564,28.3078,28.2148
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,33,23.3091,0.002349,3.45852,1.56522,28.425,28.3352
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,34,23.354,0.0022,3.45374,1.56141,28.4548,28.3714
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,35,23.2019,0.00233,3.45599,1.5631,28.3092,28.2233
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,36,23.1815,0.00244,3.45709,1.56365,28.2933,28.2047
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,37,23.7204,0.00238,3.45618,1.56768,28.8378,28.7467
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,38,23.1279,0.00282,3.45819,1.56963,28.2468,28.1585
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,39,23.4946,0.00258,3.45717,1.56186,28.6069,28.5162
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,40,23.3599,0.002552,3.45791,1.56374,28.4732,28.3841
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,41,23.2168,0.00258,3.45261,1.56285,28.3242,28.2349
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,42,23.6788,0.00244,3.4606,1.56371,28.8005,28.7056
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,43,23.0739,0.00242,3.45676,1.56224,28.1783,28.0953
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,44,23.2676,0.00256,3.45552,1.56659,28.3764,28.2923
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,45,23.2826,0.00223,3.45399,1.56531,28.3896,28.3041
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,46,23.509,0.00254,3.45785,1.56506,28.6303,28.5344
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,47,22.9623,0.00252,3.45486,1.56736,28.0753,27.9871
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,48,23.8906,0.00234,3.45652,1.56646,29.0025,28.9159
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,49,23.5756,0.00232,3.45977,1.56218,28.6986,28.5999
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,50,23.4849,0.00252,3.45822,1.56618,28.5991,28.5118
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,51,23.8424,0.002459,3.45458,1.56208,28.9482,28.8615
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,52,23.6076,0.00263,3.4565,1.56464,28.7228,28.6314
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,53,23.6004,0.00222,3.46038,1.56531,28.7164,28.6284
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,54,23.5333,0.00241,3.50247,1.56339,28.6947,28.6016
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,55,23.3772,0.00247,3.45515,1.56157,28.481,28.3963
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,56,23.6699,0.002451,3.45235,1.56208,28.7734,28.6868
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,57,24.0182,0.00252,3.45359,1.5625,29.1259,29.0368
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,58,23.3168,0.00221,3.45648,1.56723,28.4266,28.3427
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,59,23.89,0.00245,3.45489,1.55776,28.9866,28.9051
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,60,24.0292,0.00247,3.46173,1.56723,29.1531,29.0606
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,61,23.5774,0.002471,3.45927,1.56189,28.6861,28.601
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,62,23.3901,0.00241,3.45587,1.56022,28.4952,28.4086
3,float,uniform,CPU,"P | P | P | P | Ns | Ns",384,63,23.8372,0.002449,3.451,1.56499,28.9426,28.8557
