dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,CPU,"D | N",256,56,0.028544,0,0.017979,0.005504,0.089859,0.052027
1,float,uniform,CPU,"D | N",256,57,0.029728,0,0.01868,0.005472,0.09267,0.05388
1,float,uniform,CPU,"D | N",256,58,0.029216,0,0.01835,0.00672,0.092459,0.054286
1,float,uniform,CPU,"D | N",256,59,0.033984,0,0.01803,0.005152,0.096369,0.057166
1,float,uniform,CPU,"D | N",256,60,0.029056,0,0.01797,0.00544,0.091419,0.052466
1,float,uniform,CPU,"D | N",256,61,0.02976,0,0.0182,0.004736,0.091799,0.052696
1,float,uniform,CPU,"D | N",256,62,0.02944,0,0.01789,0.00672,0.092199,0.05405
1,float,uniform,CPU,"D | N",256,63,0.030016,0,0.018071,0.007168,0.095169,0.055255
1,float,uniform,CPU,"D | N",256,64,0.030272,0,0.01885,0.00624,0.095099,0.055362
1,float,uniform,CPU,"D | N",256,65,0.028768,0,0.018369,0.00704,0.100769,0.054177
1,float,uniform,CPU,"D | N",256,66,0.028096,0,0.100148,0.00592,0.173428,0.134164
1,float,uniform,CPU,"D | N",256,67,0.033472,0,0.01789,0.007168,0.097029,0.05853
1,float,uniform,CPU,"D | N",256,68,0.029504,0,0.01793,0.00528,0.090949,0.052714
1,float,uniform,CPU,"D | N",256,69,0.032896,0,0.018019,0.005472,0.094909,0.056387
1,float,uniform,CPU,"D | N",256,70,0.028544,0,0.01822,0.007456,0.090948,0.05422
1,float,uniform,CPU,"D | N",256,71,0.027456,0,0.01821,0.005504,0.089029,0.05117
1,float,uniform,CPU,"D | N",256,72,0.030528,0,0.01856,0.009984,0.099229,0.059072
1,float,uniform,CPU,"D | N",256,73,0.030496,0,0.01868,0.005504,0.094708,0.05468
1,float,uniform,CPU,"D | N",256,74,0.02976,0,0.01796,0.007968,0.093109,0.055688
1,float,uniform,CPU,"D | N",320,0,0.059616,0,0.0221,0.00976,0.137488,0.091476
1,float,uniform,CPU,"D | N",320,1,0.030368,0,0.01969,0.0056,0.09455,0.055658
1,float,uniform,CPU,"D | N",320,2,0.028576,0,0.0188,0.005536,0.091779,0.052912
1,float,uniform,CPU,"D | N",320,3,0.028576,0,0.01869,0.007328,0.093739,0.054594
1,float,uniform,CPU,"D | N",320,4,0.029216,0,0.018449,0.005824,0.093279,0.053489
1,float,uniform,CPU,"D | N",320,5,0.029056,0,0.0187,0.00736,0.092769,0.055116
1,float,uniform,CPU,"D | N",320,6,0.034752,0,0.01507,0.008128,0.092089,0.05795
1,float,uniform,CPU,"D | N",320,7,0.028352,0,0.018651,0.005408,0.091349,0.052411
1,float,uniform,CPU,"D | N",320,8,0.027648,0,0.01871,0.007232,0.092179,0.05359
1,float,uniform,CPU,"D | N",320,9,0.029216,0,0.01826,0.005504,0.092079,0.05298
1,float,uniform,CPU,"D | N",320,10,0.029856,0,0.01655,0.005312,0.089529,0.051718
1,float,uniform,CPU,"D | N",320,11,0.02864,0,0.01892,0.005216,0.09103,0.052776
1,float,uniform,CPU,"D | N",320,12,0.031936,0,0.01848,0.006048,0.096149,0.056464
1,float,uniform,CPU,"D | N",320,13,0.028512,0,0.01879,0.005632,0.092199,0.052934
1,float,uniform,CPU,"D | N",320,14,0.02896,0,0.018499,0.007232,0.091119,0.054691
1,float,uniform,CPU,"D | N",320,15,0.032736,0,0.018629,0.005376,0.095319,0.056741
1,float,uniform,CPU,"D | N",320,16,0.03072,0,0.018439,0.007552,0.093929,0.056711
1,float,uniform,CPU,"D | N",320,17,0.03056,0,0.018689,0.005408,0.095729,0.054657
1,float,uniform,CPU,"D | N",320,18,0.029632,0,0.018429,0.005184,0.091089,0.053245
1,float,uniform,CPU,"D | N",320,19,0.030336,0,0.01868,0.005152,0.092549,0.054168
1,float,uniform,CPU,"D | N",320,20,0.029312,0,0.01863,0.005312,0.091369,0.053254
1,float,uniform,CPU,"D | N",320,21,0.028896,0,0.01833,0.005248,0.091729,0.052474
1,float,uniform,CPU,"D | N",320,22,0.027168,0,0.018819,0.005408,0.088939,0.051395
1,float,uniform,CPU,"D | N",320,23,0.027968,0,0.01853,0.00768,0.093939,0.054178
1,float,uniform,CPU,"D | N",320,24,0.031712,0,0.018419,0.006976,0.096499,0.057107
1,float,uniform,CPU,"D | N",320,25,0.03088,0,0.01822,0.006016,0.091309,0.055116
1,float,uniform,CPU,"D | N",320,26,0.031392,0,0.01835,0.00656,0.094739,0.056302
1,float,uniform,CPU,"D | N",320,27,0.03008,0,0.01825,0.013216,0.100439,0.061546
1,float,uniform,CPU,"D | N",320,28,0.029344,0,0.124319,0.006272,0.200868,0.159935
1,float,uniform,CPU,"D | N",320,29,0.028864,0,0.01838,0.00768,0.091999,0.054924
1,float,uniform,CPU,"D | N",320,30,0.02816,0,0.01862,0.005312,0.091439,0.052092
1,float,uniform,CPU,"D | N",320,31,0.030112,0,0.01872,0.005696,0.094848,0.054528
1,float,uniform,CPU,"D | N",320,32,0.032736,0,0.01814,0.005344,0.093589,0.05622
1,float,uniform,CPU,"D | N",320,33,0.030368,0,0.018179,0.005696,0.093849,0.054243
1,float,uniform,CPU,"D | N",320,34,0.03024,0,0.01831,0.004608,0.092819,0.053158
1,float,uniform,CPU,"D | N",320,35,0.02896,0,0.01872,0.007584,0.095079,0.055264
1,float,uniform,CPU,"D | N",320,36,0.030464,0,0.01818,0.0056,0.093289,0.054244
1,float,uniform,CPU,"D | N",320,37,0.029568,0,0.01866,0.005216,0.092159,0.053444
1,float,uniform,CPU,"D | N",320,38,0.03024,0,0.0186,0.005312,0.091919,0.054152
1,float,uniform,CPU,"D | N",320,39,0.029664,0,0.01848,0.004736,0.092439,0.05288
1,float,uniform,CPU,"D | N",320,40,0.028512,0,0.018129,0.007808,0.094689,0.054449
1,float,uniform,CPU,"D | N",320,41,0.031328,0,0.01865,0.006656,0.095619,0.056634
1,float,uniform,CPU,"D | N",320,42,0.03248,0,0.016531,0.00688,0.094849,0.055891
1,float,uniform,CPU,"D | N",320,43,0.029824,0,0.018539,0.007328,0.099389,0.055691
1,float,uniform,CPU,"D | N",320,44,0.028288,0,0.018781,0.004576,0.179198,0.051645
1,float,uniform,CPU,"D | N",320,45,0.029408,0,0.018501,0.004512,0.091059,0.052421
1,float,uniform,CPU,"D | N",320,46,0.030784,0,0.01914,0.005568,0.094859,0.055492
1,float,uniform,CPU,"D | N",320,47,0.030016,0,0.01852,0.005248,0.091989,0.053784
1,float,uniform,CPU,"D | N",320,48,0.028992,0,0.01862,0.005248,0.090609,0.05286
1,float,uniform,CPU,"D | N",320,49,0.028384,0,0.01851,0.005088,0.089049,0.051982
1,float,uniform,CPU,"D | N",320,50,0.028672,0,0.01874,0.005664,0.089549,0.053076
1,float,uniform,CPU,"D | N",320,51,0.028448,0,0.01716,0.006272,0.085029,0.05188
1,float,uniform,CPU,"D | N",320,52,0.03072,0,0.01818,0.00528,0.092399,0.05418
1,float,uniform,CPU,"D | N",320,53,0.030048,0,0.01838,0.006688,0.093389,0.055116
1,float,uniform,CPU,"D | N",320,54,0.029664,0,0.0183,0.005152,0.092279,0.053116
1,float,uniform,CPU,"D | N",320,55,0.029952,0,0.01953,0.007744,0.096449,0.057226
1,float,uniform,CPU,"D | N",320,56,0.029824,0,0.01896,0.005568,0.092868,0.054352
1,float,uniform,CPU,"D | N",320,57,0.029504,0,0.01889,0.007616,0.09527,0.05601
1,float,uniform,CPU,"D | N",320,58,0.030048,0,0.01843,0.005248,0.092529,0.053726
1,float,uniform,CPU,"D | N",320,59,0.028704,0,0.01879,0.005216,0.091529,0.05271
1,float,uniform,CPU,"D | N",320,60,0.034688,0,0.01823,0.005184,0.097909,0.058102
1,float,uniform,CPU,"D | N",320,61,0.028896,0,0.01856,0.005504,0.091149,0.05296
1,float,uniform,CPU,"D | N",320,62,0.03088,0,0.01858,0.0048,0.093409,0.05426
1,float,uniform,CPU,"D | N",320,63,0.029312,0,0.01815,0.005184,0.091069,0.052646
1,float,uniform,CPU,"D | N",320,64,0.027072,0,0.01473,0.00832,0.085459,0.050122
1,float,uniform,CPU,"D | N",320,65,0.030368,0,0.01861,0.005664,0.093299,0.054642
1,float,uniform,CPU,"D | N",320,66,0.027904,0,0.01879,0.007264,0.099689,0.053958
1,float,uniform,CPU,"D | N",320,67,0.030432,0,0.01859,0.006048,0.095068,0.05507
1,float,uniform,CPU,"D | N",320,68,0.029248,0,0.01864,0.00576,0.092329,0.053648
1,float,uniform,CPU,"D | N",320,69,0.03104,0,0.01819,0.005856,0.093009,0.055086
1,float,uniform,CPU,"D | N",320,70,0.033664,0,0.01862,0.00592,0.096688,0.058204
1,float,uniform,CPU,"D | N",320,71,0.028768,0,0.018541,0.006528,0.090189,0.053837
1,float,uniform,CPU,"D | N",320,72,0.02912,0,0.01884,0.007264,0.094749,0.055224
1,float,uniform,CPU,"D | N",320,73,0.02992,0,0.018341,0.006688,0.094629,0.054949
1,float,uniform,CPU,"D | N",320,74,0.030368,0,0.019019,0.005248,0.093309,0.054635
1,float,uniform,CPU,"D | N",384,0,0.05456,0,0.02206,0.011712,0.135368,0.088332
1,float,uniform,CPU,"D | N",384,1,0.0304,0,0.01879,0.005792,0.09267,0.054982
1,float,uniform,CPU,"D | N",384,2,0.030144,0,0.018479,0.00512,0.090319,0.053743
1,float,uniform,CPU,"D | N",384,3,0.031808,0,0.01856,0.007424,0.097349,0.057792
1,float,uniform,CPU,"D | N",384,4,0.02848,0,0.019531,0.0056,0.092109,0.053611
1,float,uniform,CPU,"D | N",384,5,0.029312,0,0.01956,0.0056,0.093919,0.054472
1,float,uniform,CPU,"D | N",384,6,0.029792,0,0.01891,0.005664,0.090799,0.054366
1,float,uniform,CPU,"D | N",384,7,0.030016,0,0.01894,0.007072,0.09647,0.056028
1,float,uniform,CPU,"D | N",384,8,0.028096,0,0.01907,0.005408,0.091349,0.052574
1,float,uniform,CPU,"D | N",384,9,0.035744,0,0.018709,0.006624,0.102239,0.061077
1,float,uniform,CPU,"D | N",384,10,0.029888,0,0.01877,0.005216,0.090919,0.053874
1,float,uniform,CPU,"D | N",384,11,0.030016,0,0.018711,0.005376,0.092639,0.054103
1,float,uniform,CPU,"D | N",384,12,0.0272,0,0.01848,0.00528,0.08967,0.05096
1,float,uniform,CPU,"D | N",384,13,0.033536,0,0.01843,0.00512,0.095399,0.057086
1,float,uniform,CPU,"D | N",384,14,0.028864,0,0.01555,0.006784,0.163398,0.051198
1,float,uniform,CPU,"D | N",384,15,0.029536,0,0.018829,0.00544,0.091939,0.053805
1,float,uniform,CPU,"D | N",384,16,0.029056,0,0.018969,0.007264,0.094269,0.055289
1,float,uniform,CPU,"D | N",384,17,0.028896,0,0.01847,0.00544,0.09215,0.052806
1,float,uniform,CPU,"D | N",384,18,0.028288,0,0.018669,0.005568,0.090949,0.052525
1,float,uniform,CPU,"D | N",384,19,0.033952,0,0.01878,0.005408,0.095379,0.05814
1,float,uniform,CPU,"D | N",384,20,0.028192,0,0.01875,0.007328,0.092509,0.05427
1,float,uniform,CPU,"D | N",384,21,0.02832,0,0.01858,0.00544,0.091589,0.05234
1,float,uniform,CPU,"D | N",384,22,0.029632,0,0.01895,0.005216,0.090679,0.053798
1,float,uniform,CPU,"D | N",384,23,0.029984,0,0.01923,0.005824,0.094339,0.055038
1,float,uniform,CPU,"D | N",384,24,0.030368,0,0.01882,0.005632,0.091939,0.05482
1,float,uniform,CPU,"D | N",384,25,0.028064,0,0.01885,0.0056,0.090899,0.052514
1,float,uniform,CPU,"D | N",384,26,0.028544,0,0.01865,0.004576,0.089409,0.05177
1,float,uniform,CPU,"D | N",384,27,0.02784,0,0.01866,0.005312,0.089439,0.051812
1,float,uniform,CPU,"D | N",384,28,0.032032,0,0.01864,0.00576,0.094149,0.056432
1,float,uniform,CPU,"D | N",384,29,0.030016,0,0.018699,0.0072,0.092969,0.055915
1,float,uniform,CPU,"D | N",384,30,0.029536,0,0.01888,0.007296,0.10265,0.055712
1,float,uniform,CPU,"D | N",384,31,0.031008,0,0.01892,0.005376,0.213467,0.055304
1,float,uniform,CPU,"D | N",384,32,0.028864,0,0.019849,0.00528,0.090729,0.053993
1,float,uniform,CPU,"D | N",384,33,0.030304,0,0.01869,0.005792,0.094169,0.054786
1,float,uniform,CPU,"D | N",384,34,0.028192,0,0.01867,0.0056,0.091328,0.052462
1,float,uniform,CPU,"D | N",384,35,0.031232,0,0.01879,0.005824,0.094799,0.055846
1,float,uniform,CPU,"D | N",384,36,0.034272,0,0.019039,0.005184,0.097869,0.058495
1,float,uniform,CPU,"D | N",384,37,0.029952,0,0.0185,0.005376,0.092048,0.053828
1,float,uniform,CPU,"D | N",384,38,0.03136,0,0.01856,0.005408,0.092528,0.055328
1,float,uniform,CPU,"D | N",384,39,0.029952,0,0.01868,0.00688,0.094159,0.055512
1,float,uniform,CPU,"D | N",384,40,0.02848,0,0.014999,0.00656,0.080519,0.050039
1,float,uniform,CPU,"D | N",384,41,0.02976,0,0.01967,0.007328,0.095528,0.056758
1,float,uniform,CPU,"D | N",384,42,0.029696,0,0.01888,0.007104,0.095569,0.05568
1,float,uniform,CPU,"D | N",384,43,0.033728,0,0.018809,0.007296,0.098999,0.059833
1,float,uniform,CPU,"D | N",384,44,0.028384,0,0.121699,0.004832,0.194688,0.154915
1,float,uniform,CPU,"D | N",384,45,0.032832,0,0.018669,0.007296,0.098029,0.058797
1,float,uniform,CPU,"D | N",384,46,0.029088,0,0.01497,0.007136,0.082688,0.051194
1,float,uniform,CPU,"D | N",384,47,0.028256,0,0.018749,0.005696,0.089579,0.052701
1,float,uniform,CPU,"D | N",384,48,0.028864,0,0.0186,0.005408,0.092369,0.052872
1,float,uniform,CPU,"D | N",384,49,0.02992,0,0.01858,0.005312,0.093179,0.053812
1,float,uniform,CPU,"D | N",384,50,0.029664,0,0.019459,0.005216,0.092839,0.054339
1,float,uniform,CPU,"D | N",384,51,0.027616,0,0.01848,0.005248,0.08864,0.051344
1,float,uniform,CPU,"D | N",384,52,0.02816,0,0.01868,0.006816,0.092598,0.053656
1,float,uniform,CPU,"D | N",384,53,0.02768,0,0.01875,0.0056,0.08977,0.05203
1,float,uniform,CPU,"D | N",384,54,0.031488,0,0.01872,0.005312,0.093099,0.05552
1,float,uniform,CPU,"D | N",384,55,0.028608,0,0.01878,0.005504,0.090579,0.052892
1,float,uniform,CPU,"D | N",384,56,0.029248,0,0.018239,0.004992,0.089809,0.052479
1,float,uniform,CPU,"D | N",384,57,0.03696,0,0.0185,0.007648,0.103649,0.063108
1,float,uniform,CPU,"D | N",384,58,0.028896,0,0.019499,0.0056,0.092509,0.053995
1,float,uniform,CPU,"D | N",384,59,0.028448,0,0.0197,0.005536,0.092539,0.053684
1,float,uniform,CPU,"D | N",384,60,0.029664,0,0.01787,0.00704,0.091308,0.054574
1,float,uniform,CPU,"D | N",384,61,0.029664,0,0.018709,0.00512,0.092679,0.053493
1,float,uniform,CPU,"D | N",384,62,0.027648,0,0.01895,0.007392,0.093009,0.05399
1,float,uniform,CPU,"D | N",384,63,0.0344,0,0.018789,0.005408,0.098009,0.058597
1,float,uniform,CPU,"D | N",384,64,0.029728,0,0.018819,0.005312,0.092199,0.053859
1,float,uniform,CPU,"D | N",384,65,0.030304,0,0.01857,0.005568,0.091889,0.054442
1,float,uniform,CPU,"D | N",384,66,0.029152,0,0.01849,0.005536,0.092239,0.053178
1,float,uniform,CPU,"D | N",384,67,0.02992,0,0.01864,0.005248,0.092059,0.053808
1,float,uniform,CPU,"D | N",384,68,0.035392,0,0.01968,0.006752,0.100908,0.061824
1,float,uniform,CPU,"D | N",384,69,0.029952,0,0.01911,0.005472,0.093368,0.054534
1,float,uniform,CPU,"D | N",384,70,0.029728,0,0.01883,0.00704,0.094879,0.055598
1,float,uniform,CPU,"D | N",384,71,0.027968,0,0.018739,0.0056,0.091389,0.052307
1,float,uniform,CPU,"D | N",384,72,0.027904,0,0.018428,0.005376,0.090109,0.051708
1,float,uniform,CPU,"D | N",384,73,0.034208,0,0.01885,0.005472,0.096389,0.05853
1,float,uniform,CPU,"D | N",384,74,0.02672,0,0.01847,0.008736,0.092019,0.053926
1,float,uniform,CPU,"D | N",448,0,0.058496,0,0.0226,0.011904,0.138768,0.093
1,float,uniform,CPU,"D | N",448,1,0.028768,0,0.01864,0.006848,0.093869,0.054256
1,float,uniform,CPU,"D | N",448,2,0.030432,0,0.01862,0.005376,0.092729,0.054428
1,float,uniform,CPU,"D | N",448,3,0.027776,0,0.01824,0.006304,0.090369,0.05232
1,float,uniform,CPU,"D | N",448,4,0.03056,0,0.01831,0.005664,0.09355,0.054534
1,float,uniform,CPU,"D | N",448,5,0.02976,0,0.01829,0.00464,0.090519,0.05269
1,float,uniform,CPU,"D | N",448,6,0.03056,0,0.01847,0.007712,0.095699,0.056742
1,float,uniform,CPU,"D | N",448,7,0.03696,0,0.01827,0.005472,0.099099,0.060702
1,float,uniform,CPU,"D | N",448,8,0.028768,0,0.0198,0.005408,0.092509,0.053976
1,float,uniform,CPU,"D | N",448,9,0.031104,0,0.01886,0.005408,0.094889,0.055372
1,float,uniform,CPU,"D | N",448,10,0.029536,0,0.01866,0.007456,0.093408,0.055652
1,float,uniform,CPU,"D | N",448,11,0.0288,0,0.01457,0.00848,0.085489,0.05185
1,float,uniform,CPU,"D | N",448,12,0.031488,0,0.01492,0.007136,0.085659,0.053544
1,float,uniform,CPU,"D | N",448,13,0.03216,0,0.0181,0.005504,0.094869,0.055764
1,float,uniform,CPU,"D | N",448,14,0.031136,0,0.01877,0.007648,0.094529,0.057554
1,float,uniform,CPU,"D | N",448,15,0.028672,0,0.01821,0.006816,0.092569,0.053698
1,float,uniform,CPU,"D | N",448,16,0.029856,0,0.018228,0.0056,0.093369,0.053684
1,float,uniform,CPU,"D | N",448,17,0.03024,0,0.018219,0.006944,0.093719,0.055403
1,float,uniform,CPU,"D | N",448,18,0.02848,0,0.01935,0.006048,0.094339,0.053878
1,float,uniform,CPU,"D | N",448,19,0.028768,0,0.01902,0.005472,0.092819,0.05326
1,float,uniform,CPU,"D | N",448,20,0.031104,0,0.020319,0.007552,0.097739,0.058975
1,float,uniform,CPU,"D | N",448,21,0.028128,0,0.099089,0.005696,0.173128,0.132913
1,float,uniform,CPU,"D | N",448,22,0.032192,0,0.0189,0.005184,0.095109,0.056276
1,float,uniform,CPU,"D | N",448,23,0.030336,0,0.01813,0.005984,0.092659,0.05445
1,float,uniform,CPU,"D | N",448,24,0.028544,0,0.01847,0.005888,0.089919,0.052902
1,float,uniform,CPU,"D | N",448,25,0.02752,0,0.015048,0.006272,0.081679,0.04884
1,float,uniform,CPU,"D | N",448,26,0.0304,0,0.01818,0.005184,0.092509,0.053764
1,float,uniform,CPU,"D | N",448,27,0.029728,0,0.01902,0.005216,0.092259,0.053964
1,float,uniform,CPU,"D | N",448,28,0.027872,0,0.01826,0.006112,0.091059,0.052244
1,float,uniform,CPU,"D | N",448,29,0.028032,0,0.01813,0.005248,0.090519,0.05141
1,float,uniform,CPU,"D | N",448,30,0.028224,0,0.018499,0.007328,0.091879,0.054051
1,float,uniform,CPU,"D | N",448,31,0.029568,0,0.01837,0.004512,0.092269,0.05245
1,float,uniform,CPU,"D | N",448,32,0.030304,0,0.01814,0.00544,0.090939,0.053884
1,float,uniform,CPU,"D | N",448,33,0.03104,0,0.0183,0.007392,0.095089,0.056732
1,float,uniform,CPU,"D | N",448,34,0.030272,0,0.018031,0.005248,0.093229,0.053551
1,float,uniform,CPU,"D | N",448,35,0.030464,0,0.01972,0.0056,0.094639,0.055784
1,float,uniform,CPU,"D | N",448,36,0.030912,0,0.018609,0.005376,0.093869,0.054897
1,float,uniform,CPU,"D | N",448,37,0.029408,0,0.01852,0.005888,0.090019,0.053816
1,float,uniform,CPU,"D | N",448,38,0.026976,0,0.01473,0.006336,0.08036,0.048042
1,float,uniform,CPU,"D | N",448,39,0.028832,0,0.01815,0.005152,0.090759,0.052134
1,float,uniform,CPU,"D | N",448,40,0.035232,0,0.01818,0.005408,0.098889,0.05882
1,float,uniform,CPU,"D | N",448,41,0.028864,0,0.01814,0.005376,0.090289,0.05238
1,float,uniform,CPU,"D | N",448,42,0.029408,0,0.01817,0.005504,0.091649,0.053082
1,float,uniform,CPU,"D | N",448,43,0.030528,0,0.01826,0.005504,0.092889,0.054292
1,float,uniform,CPU,"D | N",448,44,0.02976,0,0.01828,0.005216,0.090319,0.053256
1,float,uniform,CPU,"D | N",448,45,0.031552,0,0.01889,0.006688,0.095688,0.05713
1,float,uniform,CPU,"D | N",448,46,0.028672,0,0.01858,0.005536,0.092358,0.052788
1,float,uniform,CPU,"D | N",448,47,0.029216,0,0.01817,0.00752,0.094559,0.054906
1,float,uniform,CPU,"D | N",448,48,0.028736,0,0.018199,0.005664,0.091059,0.052599
1,float,uniform,CPU,"D | N",448,49,0.02816,0,0.01838,0.005408,0.090149,0.051948
1,float,uniform,CPU,"D | N",448,50,0.035136,0,0.02292,0.0064,0.104189,0.064456
1,float,uniform,CPU,"D | N",448,51,0.025824,0,0.01452,0.00672,0.078309,0.047064
1,float,uniform,CPU,"D | N",448,52,0.032704,0,0.01841,0.005536,0.095169,0.05665
1,float,uniform,CPU,"D | N",448,53,0.029024,0,0.01844,0.005152,0.091148,0.052616
1,float,uniform,CPU,"D | N",448,54,0.02992,0,0.01881,0.007712,0.097009,0.056442
1,float,uniform,CPU,"D | N",448,55,0.028608,0,0.018029,0.005184,0.089489,0.051821
1,float,uniform,CPU,"D | N",448,56,0.028288,0,0.01849,0.005248,0.090899,0.052026
1,float,uniform,CPU,"D | N",448,57,0.028672,0,0.018161,0.00512,0.089859,0.051953
1,float,uniform,CPU,"D | N",448,58,0.029888,0,0.01727,0.005024,0.089029,0.052182
1,float,uniform,CPU,"D | N",448,59,0.031328,0,0.01807,0.005568,0.093309,0.054966
1,float,uniform,CPU,"D | N",448,60,0.03136,0,0.01847,0.00704,0.096329,0.05687
1,float,uniform,CPU,"D | N",448,61,0.031264,0,0.01843,0.006016,0.095579,0.05571
1,float,uniform,CPU,"D | N",448,62,0.0304,0,0.018379,0.005376,0.092489,0.054155
1,float,uniform,CPU,"D | N",448,63,0.02992,0,0.019739,0.006848,0.095259,0.056507
1,float,uniform,CPU,"D | N",448,64,0.027296,0,0.01463,0.006784,0.079489,0.04871
1,float,uniform,CPU,"D | N",448,65,0.02928,0,0.02098,0.0056,0.096099,0.05586
1,float,uniform,CPU,"D | N",448,66,0.13872,0,0.01879,0.005952,0.203348,0.163462
1,float,uniform,CPU,"D | N",448,67,0.033248,0,0.018119,0.005344,0.095929,0.056711
1,float,uniform,CPU,"D | N",448,68,0.02848,0,0.01819,0.004608,0.090229,0.051278
1,float,uniform,CPU,"D | N",448,69,0.03008,0,0.01818,0.005408,0.091039,0.053668
1,float,uniform,CPU,"D | N",448,70,0.027648,0,0.01468,0.00672,0.083669,0.049048
1,float,uniform,CPU,"D | N",448,71,0.02896,0,0.018251,0.005248,0.090409,0.052459
1,float,uniform,CPU,"D | N",448,72,0.030176,0,0.0193,0.005472,0.094089,0.054948
1,float,uniform,CPU,"D | N",448,73,0.029472,0,0.018751,0.005248,0.093809,0.053471
1,float,uniform,CPU,"D | N",448,74,0.030432,0,0.01873,0.005504,0.093389,0.054666
1,float,uniform,CPU,"D | N",512,0,0.060192,0,0.02227,0.011392,0.138868,0.093854
1,float,uniform,CPU,"D | N",512,1,0.031072,0,0.018779,0.00528,0.095239,0.055131
1,float,uniform,CPU,"D | N",512,2,0.02912,0,0.018701,0.006368,0.093899,0.054189
1,float,uniform,CPU,"D | N",512,3,0.032288,0,0.01851,0.005632,0.095439,0.05643
1,float,uniform,CPU,"D | N",512,4,0.030912,0,0.018129,0.008384,0.096809,0.057425
1,float,uniform,CPU,"D | N",512,5,0.029824,0,0.01964,0.005664,0.094639,0.055128
1,float,uniform,CPU,"D | N",512,6,0.029504,0,0.018168,0.005536,0.092189,0.053208
1,float,uniform,CPU,"D | N",512,7,0.029248,0,0.0185,0.007904,0.095849,0.055652
1,float,uniform,CPU,"D | N",512,8,0.030464,0,0.018111,0.006816,0.096559,0.055391
1,float,uniform,CPU,"D | N",512,9,0.031776,0,0.01476,0.007936,0.087749,0.054472
1,float,uniform,CPU,"D | N",512,10,0.0296,0,0.018261,0.004672,0.092019,0.052533
1,float,uniform,CPU,"D | N",512,11,0.030752,0,0.01837,0.005824,0.094579,0.054946
1,float,uniform,CPU,"D | N",512,12,0.028064,0,0.01797,0.004256,0.088809,0.05029
1,float,uniform,CPU,"D | N",512,13,0.030528,0,0.01825,0.005632,0.096189,0.05441
1,float,uniform,CPU,"D | N",512,14,0.028896,0,0.01855,0.004416,0.091869,0.051862
1,float,uniform,CPU,"D | N",512,15,0.02976,0,0.01877,0.00496,0.092789,0.05349
1,float,uniform,CPU,"D | N",512,16,0.029376,0,0.018059,0.005696,0.092939,0.053131
1,float,uniform,CPU,"D | N",512,17,0.031008,0,0.01877,0.005248,0.099339,0.055026
1,float,uniform,CPU,"D | N",512,18,0.029856,0,0.01841,0.007904,0.094449,0.05617
1,float,uniform,CPU,"D | N",512,19,0.033152,0,0.01864,0.00464,0.095628,0.056432
1,float,uniform,CPU,"D | N",512,20,0.030464,0,0.01865,0.007104,0.096129,0.056218
1,float,uniform,CPU,"D | N",512,21,0.028224,0,0.01873,0.005376,0.090089,0.05233
1,float,uniform,CPU,"D | N",512,22,0.028096,0,0.014739,0.007424,0.083079,0.050259
1,float,uniform,CPU,"D | N",512,23,0.02944,0,0.0191,0.006336,0.097239,0.054876
1,float,uniform,CPU,"D | N",512,24,0.02912,0,0.018799,0.005312,0.092749,0.053231
1,float,uniform,CPU,"D | N",512,25,0.028864,0,0.01864,0.004384,0.091099,0.051888
1,float,uniform,CPU,"D | N",512,26,0.027424,0,0.0188,0.006048,0.091928,0.052272
1,float,uniform,CPU,"D | N",512,27,0.029024,0,0.01853,0.006336,0.092589,0.05389
1,float,uniform,CPU,"D | N",512,28,0.02976,0,0.01824,0.006112,0.094589,0.054112
1,float,uniform,CPU,"D | N",512,29,0.030848,0,0.018449,0.004704,0.093099,0.054001
1,float,uniform,CPU,"D | N",512,30,0.029472,0,0.01835,0.006688,0.095069,0.05451
1,float,uniform,CPU,"D | N",512,31,0.02912,0,0.018339,0.004704,0.091379,0.052163
1,float,uniform,CPU,"D | N",512,32,0.035008,0,0.01996,0.005344,0.097919,0.060312
1,float,uniform,CPU,"D | N",512,33,0.142848,0,0.01858,0.005312,0.205518,0.16674
1,float,uniform,CPU,"D | N",512,34,0.027424,0,0.01535,0.009184,0.083079,0.051958
1,float,uniform,CPU,"D | N",512,35,0.02848,0,0.01484,0.006816,0.083189,0.050136
1,float,uniform,CPU,"D | N",512,36,0.028608,0,0.014719,0.007296,0.083459,0.050623
1,float,uniform,CPU,"D | N",512,37,0.037056,0,0.01845,0.006272,0.102389,0.061778
1,float,uniform,CPU,"D | N",512,38,0.028864,0,0.01806,0.00448,0.090379,0.051404
1,float,uniform,CPU,"D | N",512,39,0.029152,0,0.018108,0.005312,0.091489,0.052572
1,float,uniform,CPU,"D | N",512,40,0.029312,0,0.01811,0.00464,0.092299,0.052062
1,float,uniform,CPU,"D | N",512,41,0.030912,0,0.01828,0.005344,0.093189,0.054536
1,float,uniform,CPU,"D | N",512,42,0.030208,0,0.01892,0.005024,0.091679,0.054152
1,float,uniform,CPU,"D | N",512,43,0.029504,0,0.01842,0.006368,0.09465,0.054292
1,float,uniform,CPU,"D | N",512,44,0.028768,0,0.018399,0.005088,0.092569,0.052255
1,float,uniform,CPU,"D | N",512,45,0.029024,0,0.018441,0.004928,0.091359,0.052393
