dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,float,uniform,CPU,"D | D | D | D",64,0,0.079424,0,0.086468,199.043,199.307,199.209
2,float,uniform,CPU,"D | D | D | D",256,40,0.053024,0,0.03991,0.010496,0.140559,0.10343
2,float,uniform,CPU,"D | D | D | D",256,41,0.05408,0,0.045589,0.009952,0.151489,0.109621
2,float,uniform,CPU,"D | D | D | D",256,42,0.05392,0,0.040969,0.00928,0.143519,0.104169
2,float,uniform,CPU,"D | D | D | D",256,43,0.05248,0,0.039849,0.010368,0.143228,0.102697
2,float,uniform,CPU,"D | D | D | D",256,44,0.053184,0,0.040829,0.007328,0.139558,0.101341
2,float,uniform,CPU,"D | D | D | D",256,45,0.052,0,0.04039,0.008384,0.139759,0.100774
2,float,uniform,CPU,"D | D | D | D",256,46,0.049152,0,0.03982,0.010976,0.135858,0.099948
2,float,uniform,CPU,"D | D | D | D",256,47,0.051456,0,0.04064,0.010304,0.141978,0.1024
2,float,uniform,CPU,"D | D | D | D",256,48,0.052864,0,0.0407,0.01072,0.141809,0.104284
2,float,uniform,CPU,"D | D | D | D",256,49,0.052224,0,0.041369,0.00864,0.141068,0.102233
2,float,uniform,CPU,"D | D | D | D",256,50,0.060672,0,0.04074,0.00944,0.148418,0.110852
2,float,uniform,CPU,"D | D | D | D",256,51,0.052768,0,0.0412,0.00656,0.335836,0.100528
2,float,uniform,CPU,"D | D | D | D",256,52,0.052864,0,0.04127,0.010496,0.142449,0.10463
2,float,uniform,CPU,"D | D | D | D",256,53,0.053568,0,0.040439,0.007904,0.146028,0.101911
2,float,uniform,CPU,"D | D | D | D",256,54,0.05168,0,0.041119,0.009952,0.143799,0.102751
2,float,uniform,CPU,"D | D | D | D",256,55,0.053248,0,0.041309,0.008896,0.142809,0.103453
2,float,uniform,CPU,"D | D | D | D",256,56,0.051552,0,0.039879,0.008704,0.137558,0.100135
2,float,uniform,CPU,"D | D | D | D",256,57,0.051328,0,0.03988,0.008544,0.138259,0.099752
2,float,uniform,CPU,"D | D | D | D",256,58,0.054176,0,0.040119,0.010528,0.144318,0.104823
2,float,uniform,CPU,"D | D | D | D",256,59,0.052832,0,0.04091,0.007808,0.138368,0.10155
2,float,uniform,CPU,"D | D | D | D",256,60,0.053408,0,0.04092,0.01024,0.142718,0.104568
2,float,uniform,CPU,"D | D | D | D",256,61,0.051232,0,0.040519,0.008224,0.138549,0.099975
2,float,uniform,CPU,"D | D | D | D",256,62,0.050688,0,0.040169,0.008512,0.137238,0.099369
2,float,uniform,CPU,"D | D | D | D",256,63,0.052416,0,0.039989,0.00768,0.138169,0.100085
2,float,uniform,CPU,"D | D | D | D",256,64,0.049056,0,0.036409,0.009344,0.127859,0.094809
2,float,uniform,CPU,"D | D | D | D",256,65,0.053984,0,0.037239,0.01008,0.135018,0.101303
2,float,uniform,CPU,"D | D | D | D",256,66,0.162208,0,0.040639,0.009824,0.252047,0.212671
2,float,uniform,CPU,"D | D | D | D",256,67,0.053984,0,0.041059,0.008768,0.143768,0.103811
2,float,uniform,CPU,"D | D | D | D",256,68,0.054784,0,0.04053,0.00992,0.144459,0.105234
2,float,uniform,CPU,"D | D | D | D",256,69,0.054912,0,0.04115,0.01056,0.146279,0.106622
2,float,uniform,CPU,"D | D | D | D",256,70,0.056384,0,0.040499,0.008448,0.145169,0.105331
2,float,uniform,CPU,"D | D | D | D",256,71,0.05312,0,0.041109,0.011008,0.144688,0.105237
2,float,uniform,CPU,"D | D | D | D",256,72,0.053248,0,0.040929,0.011072,0.144649,0.105249
2,float,uniform,CPU,"D | D | D | D",256,73,0.05296,0,0.04109,0.008768,0.142748,0.102818
2,float,uniform,CPU,"D | D | D | D",256,74,0.052352,0,0.04177,0.008384,0.140908,0.102506
2,float,uniform,CPU,"D | D | D | D",320,0,0.07872,0,0.04621,0.012608,0.181318,0.137538
2,float,uniform,CPU,"D | D | D | D",320,1,0.070624,0,0.04312,0.007232,0.162278,0.120976
2,float,uniform,CPU,"D | D | D | D",320,2,0.069248,0,0.043149,0.008192,0.160558,0.120589
2,float,uniform,CPU,"D | D | D | D",320,3,0.068864,0,0.044479,0.006816,0.166378,0.120159
2,float,uniform,CPU,"D | D | D | D",320,4,0.07024,0,0.111629,0.010432,0.233577,0.192301
2,float,uniform,CPU,"D | D | D | D",320,5,0.070848,0,0.044419,0.006528,0.162938,0.121795
2,float,uniform,CPU,"D | D | D | D",320,6,0.071808,0,0.044109,0.009376,0.166838,0.125293
2,float,uniform,CPU,"D | D | D | D",320,7,0.070496,0,0.04425,0.009056,0.165548,0.123802
2,float,uniform,CPU,"D | D | D | D",320,8,0.073696,0,0.043769,0.00928,0.168328,0.126745
2,float,uniform,CPU,"D | D | D | D",320,9,0.069408,0,0.044849,0.006912,0.161848,0.121169
2,float,uniform,CPU,"D | D | D | D",320,10,0.070528,0,0.0447,0.01072,0.167898,0.125948
2,float,uniform,CPU,"D | D | D | D",320,11,0.068544,0,0.044189,0.00896,0.158439,0.121693
2,float,uniform,CPU,"D | D | D | D",320,12,0.071488,0,0.045069,0.009472,0.166868,0.126029
2,float,uniform,CPU,"D | D | D | D",320,13,0.070272,0,0.045028,0.00656,0.162229,0.12186
2,float,uniform,CPU,"D | D | D | D",320,14,0.070496,0,0.044259,0.008416,0.162898,0.123171
2,float,uniform,CPU,"D | D | D | D",320,15,0.069248,0,0.04503,0.009984,0.163798,0.124262
2,float,uniform,CPU,"D | D | D | D",320,16,0.064608,0,0.04086,0.009024,0.146908,0.114492
2,float,uniform,CPU,"D | D | D | D",320,17,0.070272,0,0.04361,0.00848,0.159738,0.122362
2,float,uniform,CPU,"D | D | D | D",320,18,0.07584,0,0.044559,0.010592,0.173518,0.130991
2,float,uniform,CPU,"D | D | D | D",320,19,0.069088,0,0.044199,0.009472,0.163968,0.122759
2,float,uniform,CPU,"D | D | D | D",320,20,0.06768,0,0.04391,0.007744,0.159518,0.119334
2,float,uniform,CPU,"D | D | D | D",320,21,0.069312,0,0.04346,0.007328,0.159449,0.1201
2,float,uniform,CPU,"D | D | D | D",320,22,0.068256,0,0.044039,0.009632,0.161999,0.121927
2,float,uniform,CPU,"D | D | D | D",320,23,0.067872,0,0.043299,0.007232,0.157308,0.118403
2,float,uniform,CPU,"D | D | D | D",320,24,0.070176,0,0.04447,0.007008,0.162378,0.121654
2,float,uniform,CPU,"D | D | D | D",320,25,0.071008,0,0.04346,0.009248,0.162668,0.123716
2,float,uniform,CPU,"D | D | D | D",320,26,0.068704,0,0.043649,0.007904,0.159369,0.120257
2,float,uniform,CPU,"D | D | D | D",320,27,0.068416,0,0.04308,0.009248,0.161678,0.120744
2,float,uniform,CPU,"D | D | D | D",320,28,0.068896,0,0.04339,0.007648,0.159408,0.119934
2,float,uniform,CPU,"D | D | D | D",320,29,0.070144,0,0.04433,0.010144,0.166068,0.124618
2,float,uniform,CPU,"D | D | D | D",320,30,0.080416,0,0.044039,0.007648,0.172658,0.132103
2,float,uniform,CPU,"D | D | D | D",320,31,0.069792,0,0.133538,0.009344,0.254917,0.212674
2,float,uniform,CPU,"D | D | D | D",320,32,0.069632,0,0.04409,0.009824,0.164328,0.123546
2,float,uniform,CPU,"D | D | D | D",320,33,0.071168,0,0.044149,0.009504,0.166928,0.124821
2,float,uniform,CPU,"D | D | D | D",320,34,0.071392,0,0.04401,0.009152,0.166967,0.124554
2,float,uniform,CPU,"D | D | D | D",320,35,0.0704,0,0.044779,0.008288,0.162878,0.123467
2,float,uniform,CPU,"D | D | D | D",320,36,0.070944,0,0.04423,0.009792,0.165228,0.124966
2,float,uniform,CPU,"D | D | D | D",320,37,0.069312,0,0.04384,0.009472,0.166778,0.122624
2,float,uniform,CPU,"D | D | D | D",320,38,0.074944,0,0.045099,0.008928,0.169029,0.128971
2,float,uniform,CPU,"D | D | D | D",320,39,0.069376,0,0.044079,0.009376,0.162878,0.122831
2,float,uniform,CPU,"D | D | D | D",320,40,0.07392,0,0.045039,0.009952,0.168408,0.128911
2,float,uniform,CPU,"D | D | D | D",320,41,0.070912,0,0.04444,0.006688,0.163358,0.12204
2,float,uniform,CPU,"D | D | D | D",320,42,0.06704,0,0.041869,0.011424,0.156098,0.120333
2,float,uniform,CPU,"D | D | D | D",320,43,0.068448,0,0.0441,0.007104,0.159819,0.119652
2,float,uniform,CPU,"D | D | D | D",320,44,0.069792,0,0.046319,0.00816,0.164638,0.124271
2,float,uniform,CPU,"D | D | D | D",320,45,0.071296,0,0.116579,0.008,0.238347,0.195875
2,float,uniform,CPU,"D | D | D | D",320,46,0.068992,0,0.04418,0.00752,0.161528,0.120692
2,float,uniform,CPU,"D | D | D | D",320,47,0.0672,0,0.043249,0.006912,0.157428,0.117361
2,float,uniform,CPU,"D | D | D | D",320,48,0.071712,0,0.04375,0.006496,0.162438,0.121958
2,float,uniform,CPU,"D | D | D | D",320,49,0.069408,0,0.04345,0.009312,0.161908,0.12217
2,float,uniform,CPU,"D | D | D | D",320,50,0.06896,0,0.04361,0.00896,0.162008,0.12153
2,float,uniform,CPU,"D | D | D | D",320,51,0.070176,0,0.04374,0.006816,0.161658,0.120732
2,float,uniform,CPU,"D | D | D | D",320,52,0.069536,0,0.043419,0.010144,0.169958,0.123099
2,float,uniform,CPU,"D | D | D | D",320,53,0.06816,0,0.044,0.00784,0.159488,0.12
2,float,uniform,CPU,"D | D | D | D",320,54,0.069184,0,0.043379,0.006464,0.160278,0.119027
2,float,uniform,CPU,"D | D | D | D",320,55,0.06736,0,0.03973,0.008928,0.148048,0.116018
2,float,uniform,CPU,"D | D | D | D",320,56,0.070816,0,0.044799,0.009792,0.167068,0.125407
2,float,uniform,CPU,"D | D | D | D",320,57,0.072224,0,0.0431,0.006912,0.163298,0.122236
2,float,uniform,CPU,"D | D | D | D",320,58,0.077216,0,0.04536,0.008768,0.173518,0.131344
2,float,uniform,CPU,"D | D | D | D",320,59,0.071264,0,0.135168,0.007328,0.252817,0.21376
2,float,uniform,CPU,"D | D | D | D",320,60,0.07008,0,0.043599,0.009472,0.165088,0.123151
2,float,uniform,CPU,"D | D | D | D",320,61,0.071552,0,0.04467,0.008992,0.166308,0.125214
2,float,uniform,CPU,"D | D | D | D",320,62,0.07232,0,0.044179,0.006912,0.163468,0.123411
2,float,uniform,CPU,"D | D | D | D",320,63,0.069536,0,0.04506,0.009632,0.166118,0.124228
2,float,uniform,CPU,"D | D | D | D",320,64,0.068896,0,0.04408,0.007392,0.161108,0.120368
2,float,uniform,CPU,"D | D | D | D",320,65,0.07216,0,0.050979,0.006816,0.169818,0.129955
2,float,uniform,CPU,"D | D | D | D",320,66,0.069248,0,0.04467,0.006272,0.162338,0.12019
2,float,uniform,CPU,"D | D | D | D",320,67,0.068672,0,0.043959,0.0088,0.162589,0.121431
2,float,uniform,CPU,"D | D | D | D",320,68,0.071232,0,0.045159,0.009216,0.165468,0.125607
2,float,uniform,CPU,"D | D | D | D",320,69,0.068832,0,0.04457,0.007552,0.159648,0.120954
2,float,uniform,CPU,"D | D | D | D",320,70,0.070016,0,0.04438,0.007904,0.163398,0.1223
2,float,uniform,CPU,"D | D | D | D",320,71,0.070496,0,0.044609,0.008224,0.162978,0.123329
2,float,uniform,CPU,"D | D | D | D",320,72,0.06944,0,0.044849,0.006752,0.161318,0.121041
2,float,uniform,CPU,"D | D | D | D",320,73,0.067904,0,0.043869,0.009408,0.161438,0.121181
2,float,uniform,CPU,"D | D | D | D",320,74,0.066976,0,0.03983,0.009696,0.150308,0.116502
2,float,uniform,CPU,"D | D | D | D",384,0,0.096448,0,0.041879,0.015296,0.200378,0.153623
2,float,uniform,CPU,"D | D | D | D",384,1,0.092864,0,0.03116,0.00944,0.174538,0.133464
2,float,uniform,CPU,"D | D | D | D",384,2,0.088064,0,0.03162,0.008224,0.168119,0.127908
2,float,uniform,CPU,"D | D | D | D",384,3,0.08928,0,0.030679,0.008672,0.170929,0.128631
2,float,uniform,CPU,"D | D | D | D",384,4,0.088608,0,0.03061,0.00992,0.169908,0.129138
2,float,uniform,CPU,"D | D | D | D",384,5,0.088448,0,0.02975,0.01088,0.167898,0.129078
2,float,uniform,CPU,"D | D | D | D",384,6,0.089728,0,0.03072,0.006688,0.166998,0.127136
2,float,uniform,CPU,"D | D | D | D",384,7,0.089824,0,0.030569,0.011072,0.171058,0.131465
2,float,uniform,CPU,"D | D | D | D",384,8,0.089312,0,0.03177,0.008448,0.170258,0.12953
2,float,uniform,CPU,"D | D | D | D",384,9,0.09136,0,0.03136,0.00912,0.171178,0.13184
2,float,uniform,CPU,"D | D | D | D",384,10,0.087136,0,0.0304,0.010336,0.165798,0.127872
2,float,uniform,CPU,"D | D | D | D",384,11,0.08544,0,0.0282,0.009888,0.164078,0.123528
2,float,uniform,CPU,"D | D | D | D",384,12,0.089024,0,0.03128,0.00896,0.169048,0.129264
2,float,uniform,CPU,"D | D | D | D",384,13,0.085984,0,0.030389,0.01072,0.166338,0.127093
2,float,uniform,CPU,"D | D | D | D",384,14,0.08576,0,0.030749,0.010016,0.165009,0.126525
2,float,uniform,CPU,"D | D | D | D",384,15,0.084416,0,0.029779,0.009216,0.162398,0.123411
2,float,uniform,CPU,"D | D | D | D",384,16,0.089216,0,0.03209,0.009664,0.174208,0.13097
2,float,uniform,CPU,"D | D | D | D",384,17,0.086528,0,0.035609,0.008576,0.169108,0.130713
2,float,uniform,CPU,"D | D | D | D",384,18,0.087072,0,0.02965,0.008544,0.164218,0.125266
2,float,uniform,CPU,"D | D | D | D",384,19,0.08656,0,0.03039,0.008608,0.163479,0.125558
2,float,uniform,CPU,"D | D | D | D",384,20,0.087296,0,0.029499,0.009952,0.164598,0.126747
2,float,uniform,CPU,"D | D | D | D",384,21,0.087264,0,0.029909,0.01072,0.166868,0.127893
2,float,uniform,CPU,"D | D | D | D",384,22,0.0864,0,0.03014,0.009824,0.162999,0.126364
2,float,uniform,CPU,"D | D | D | D",384,23,0.085152,0,0.02842,0.009056,0.153978,0.122628
2,float,uniform,CPU,"D | D | D | D",384,24,0.086112,0,0.029659,0.009696,0.169428,0.125467
2,float,uniform,CPU,"D | D | D | D",384,25,0.093216,0,0.03003,0.01008,0.171478,0.133326
2,float,uniform,CPU,"D | D | D | D",384,26,0.087104,0,0.02974,0.00928,0.164789,0.126124
2,float,uniform,CPU,"D | D | D | D",384,27,0.08752,0,0.031249,0.007008,0.166238,0.125777
2,float,uniform,CPU,"D | D | D | D",384,28,0.087776,0,0.02961,0.009216,0.167168,0.126602
2,float,uniform,CPU,"D | D | D | D",384,29,0.09072,0,0.031799,0.007904,0.170478,0.130423
2,float,uniform,CPU,"D | D | D | D",384,30,0.091968,0,0.028059,0.010368,0.162928,0.130395
2,float,uniform,CPU,"D | D | D | D",384,31,0.088512,0,0.02985,0.022272,0.181718,0.140634
2,float,uniform,CPU,"D | D | D | D",384,32,0.09056,0,0.03059,0.00864,0.169348,0.12979
2,float,uniform,CPU,"D | D | D | D",384,33,0.087584,0,0.03056,0.0112,0.169228,0.129344
2,float,uniform,CPU,"D | D | D | D",384,34,0.086048,0,0.03121,0.0096,0.166258,0.126858
2,float,uniform,CPU,"D | D | D | D",384,35,0.086944,0,0.030109,0.00992,0.167008,0.126973
2,float,uniform,CPU,"D | D | D | D",384,36,0.087424,0,0.03865,0.009472,0.175199,0.135546
2,float,uniform,CPU,"D | D | D | D",384,37,0.088128,0,0.031759,0.008864,0.167228,0.128751
2,float,uniform,CPU,"D | D | D | D",384,38,0.087008,0,0.030359,0.00896,0.166438,0.126327
2,float,uniform,CPU,"D | D | D | D",384,39,0.08784,0,0.031679,0.01024,0.169948,0.129759
2,float,uniform,CPU,"D | D | D | D",384,40,0.08624,0,0.03118,0.009248,0.165028,0.126668
2,float,uniform,CPU,"D | D | D | D",384,41,0.088896,0,0.03133,0.010656,0.241947,0.130882
2,float,uniform,CPU,"D | D | D | D",384,42,0.087872,0,0.0285,0.008544,0.158968,0.124916
2,float,uniform,CPU,"D | D | D | D",384,43,0.08688,0,0.030499,0.009984,0.166168,0.127363
2,float,uniform,CPU,"D | D | D | D",384,44,0.088096,0,0.02968,0.007968,0.163328,0.125744
2,float,uniform,CPU,"D | D | D | D",384,45,0.08768,0,0.03023,0.009888,0.165858,0.127798
2,float,uniform,CPU,"D | D | D | D",384,46,0.087008,0,0.029649,0.007968,0.161948,0.124625
2,float,uniform,CPU,"D | D | D | D",384,47,0.08784,0,0.030319,0.00896,0.166819,0.127119
2,float,uniform,CPU,"D | D | D | D",384,48,0.086528,0,0.030079,0.010176,0.165278,0.126783
2,float,uniform,CPU,"D | D | D | D",384,49,0.089152,0,0.02987,0.01008,0.167168,0.129102
2,float,uniform,CPU,"D | D | D | D",384,50,0.086656,0,0.030079,0.009632,0.165018,0.126367
2,float,uniform,CPU,"D | D | D | D",384,51,0.087584,0,0.0301,0.008032,0.164038,0.125716
2,float,uniform,CPU,"D | D | D | D",384,52,0.08704,0,0.02972,0.007008,0.163018,0.123768
2,float,uniform,CPU,"D | D | D | D",384,53,0.08864,0,0.031939,0.00784,0.171918,0.128419
2,float,uniform,CPU,"D | D | D | D",384,54,0.091584,0,0.028649,0.00896,0.161139,0.129193
2,float,uniform,CPU,"D | D | D | D",384,55,0.090464,0,0.030999,0.010304,0.173678,0.131767
2,float,uniform,CPU,"D | D | D | D",384,56,0.087776,0,0.03063,0.007584,0.165688,0.12599
2,float,uniform,CPU,"D | D | D | D",384,57,0.088544,0,0.02983,0.009344,0.169448,0.127718
2,float,uniform,CPU,"D | D | D | D",384,58,0.090144,0,0.03081,0.009536,0.169348,0.13049
2,float,uniform,CPU,"D | D | D | D",384,59,0.087488,0,0.03068,0.010784,0.168908,0.128952
2,float,uniform,CPU,"D | D | D | D",384,60,0.188608,0,0.032159,0.007616,0.267957,0.228383
2,float,uniform,CPU,"D | D | D | D",384,61,0.086144,0,0.02745,0.012,0.158639,0.125594
2,float,uniform,CPU,"D | D | D | D",384,62,0.086592,0,0.03093,0.007936,0.164828,0.125458
2,float,uniform,CPU,"D | D | D | D",384,63,0.088704,0,0.03125,0.008352,0.166358,0.128306
2,float,uniform,CPU,"D | D | D | D",384,64,0.086688,0,0.03058,0.010496,0.166958,0.127764
2,float,uniform,CPU,"D | D | D | D",384,65,0.088128,0,0.03042,0.00944,0.166588,0.127988
2,float,uniform,CPU,"D | D | D | D",384,66,0.09376,0,0.03143,0.008896,0.173398,0.134086
2,float,uniform,CPU,"D | D | D | D",384,67,0.08576,0,0.030029,0.009792,0.164947,0.125581
2,float,uniform,CPU,"D | D | D | D",384,68,0.08784,0,0.03101,0.010944,0.169118,0.129794
2,float,uniform,CPU,"D | D | D | D",384,69,0.087648,0,0.03098,0.01056,0.169908,0.129188
2,float,uniform,CPU,"D | D | D | D",384,70,0.08784,0,0.030029,0.00832,0.165218,0.126189
2,float,uniform,CPU,"D | D | D | D",384,71,0.087392,0,0.02982,0.007712,0.162558,0.124924
2,float,uniform,CPU,"D | D | D | D",384,72,0.086272,0,0.030279,0.008992,0.164778,0.125543
2,float,uniform,CPU,"D | D | D | D",384,73,0.091424,0,0.029999,0.008192,0.168848,0.129615
2,float,uniform,CPU,"D | D | D | D",384,74,0.08928,0,0.116069,0.010528,0.252717,0.215877
2,float,uniform,CPU,"D | D | D | D",448,0,0.120896,0,0.05474,0.014016,0.235068,0.189652
2,float,uniform,CPU,"D | D | D | D",448,1,0.116064,0,0.04568,0.008896,0.211458,0.17064
2,float,uniform,CPU,"D | D | D | D",448,2,0.114304,0,0.04322,0.008352,0.206747,0.165876
2,float,uniform,CPU,"D | D | D | D",448,3,0.112832,0,0.0456,0.007264,0.208588,0.165696
2,float,uniform,CPU,"D | D | D | D",448,4,0.113856,0,0.04419,0.008896,0.207498,0.166942
2,float,uniform,CPU,"D | D | D | D",448,5,0.112736,0,0.04317,0.00784,0.205278,0.163746
2,float,uniform,CPU,"D | D | D | D",448,6,0.113216,0,0.04391,0.009536,0.208148,0.166662
2,float,uniform,CPU,"D | D | D | D",448,7,0.111712,0,0.04459,0.007936,0.205458,0.164238
2,float,uniform,CPU,"D | D | D | D",448,8,0.112832,0,0.045149,0.007136,0.207327,0.165117
2,float,uniform,CPU,"D | D | D | D",448,9,0.110624,0,0.04345,0.009152,0.203378,0.163226
2,float,uniform,CPU,"D | D | D | D",448,10,0.11408,0,0.044899,0.0088,0.206278,0.167779
2,float,uniform,CPU,"D | D | D | D",448,11,0.114176,0,0.045069,0.00832,0.215208,0.167565
2,float,uniform,CPU,"D | D | D | D",448,12,0.111648,0,0.045119,0.00912,0.207878,0.165887
2,float,uniform,CPU,"D | D | D | D",448,13,0.11328,0,0.045549,0.009312,0.208087,0.168141
2,float,uniform,CPU,"D | D | D | D",448,14,0.11104,0,0.04398,0.008448,0.204018,0.163468
2,float,uniform,CPU,"D | D | D | D",448,15,0.110304,0,0.043679,0.009536,0.202927,0.163519
2,float,uniform,CPU,"D | D | D | D",448,16,0.11216,0,0.146518,0.00992,0.308297,0.268598
2,float,uniform,CPU,"D | D | D | D",448,17,0.111296,0,0.04459,0.006496,0.202588,0.162382
2,float,uniform,CPU,"D | D | D | D",448,18,0.111008,0,0.043789,0.009248,0.202837,0.164045
2,float,uniform,CPU,"D | D | D | D",448,19,0.110368,0,0.043719,0.008992,0.203638,0.163079
2,float,uniform,CPU,"D | D | D | D",448,20,0.111616,0,0.04358,0.009344,0.310156,0.16454
2,float,uniform,CPU,"D | D | D | D",448,21,0.109568,0,0.039399,0.00976,0.191137,0.158727
2,float,uniform,CPU,"D | D | D | D",448,22,0.11344,0,0.04428,0.010048,0.204668,0.167768
2,float,uniform,CPU,"D | D | D | D",448,23,0.112128,0,0.04383,0.008608,0.203718,0.164566
2,float,uniform,CPU,"D | D | D | D",448,24,0.11616,0,0.043458,0.009088,0.208787,0.168706
2,float,uniform,CPU,"D | D | D | D",448,25,0.110784,0,0.04333,0.009024,0.203307,0.163138
2,float,uniform,CPU,"D | D | D | D",448,26,0.111584,0,0.043199,0.009088,0.203658,0.163871
2,float,uniform,CPU,"D | D | D | D",448,27,0.113248,0,0.04486,0.010048,0.210618,0.168156
2,float,uniform,CPU,"D | D | D | D",448,28,0.110304,0,0.042889,0.01024,0.200317,0.163433
2,float,uniform,CPU,"D | D | D | D",448,29,0.120544,0,0.04458,0.008352,0.216857,0.173476
2,float,uniform,CPU,"D | D | D | D",448,30,0.201856,0,0.043759,0.008576,0.295506,0.254191
2,float,uniform,CPU,"D | D | D | D",448,31,0.111616,0,0.0441,0.0072,0.204988,0.162916
2,float,uniform,CPU,"D | D | D | D",448,32,0.113632,0,0.04358,0.009984,0.208237,0.167196
2,float,uniform,CPU,"D | D | D | D",448,33,0.111616,0,0.044889,0.008768,0.205388,0.165273
2,float,uniform,CPU,"D | D | D | D",448,34,0.112704,0,0.044539,0.009504,0.210098,0.166747
2,float,uniform,CPU,"D | D | D | D",448,35,0.111776,0,0.043809,0.007296,0.201968,0.162881
2,float,uniform,CPU,"D | D | D | D",448,36,0.111072,0,0.045279,0.00896,0.205328,0.165311
2,float,uniform,CPU,"D | D | D | D",448,37,0.11088,0,0.045289,0.00736,0.204418,0.163529
2,float,uniform,CPU,"D | D | D | D",448,38,0.112992,0,0.04374,0.008064,0.204078,0.164796
2,float,uniform,CPU,"D | D | D | D",448,39,0.109696,0,0.041069,0.011424,0.193167,0.162189
2,float,uniform,CPU,"D | D | D | D",448,40,0.11184,0,0.044289,0.008416,0.203957,0.164545
2,float,uniform,CPU,"D | D | D | D",448,41,0.110528,0,0.04373,0.008864,0.201468,0.163122
2,float,uniform,CPU,"D | D | D | D",448,42,0.11264,0,0.044339,0.0104,0.208778,0.167379
2,float,uniform,CPU,"D | D | D | D",448,43,0.118592,0,0.04413,0.009152,0.213327,0.171874
2,float,uniform,CPU,"D | D | D | D",448,44,0.112352,0,0.04334,0.00992,0.204358,0.165612
2,float,uniform,CPU,"D | D | D | D",448,45,0.110816,0,0.043429,0.008896,0.203328,0.163141
2,float,uniform,CPU,"D | D | D | D",448,46,0.110304,0,0.043459,0.008896,0.203427,0.162659
2,float,uniform,CPU,"D | D | D | D",448,47,0.111328,0,0.04284,0.008416,0.199547,0.162584
2,float,uniform,CPU,"D | D | D | D",448,48,0.1112,0,0.04392,0.00912,0.204438,0.16424
2,float,uniform,CPU,"D | D | D | D",448,49,0.109984,0,0.043259,0.008864,0.202187,0.162107
2,float,uniform,CPU,"D | D | D | D",448,50,0.112192,0,0.04365,0.009216,0.205167,0.165058
2,float,uniform,CPU,"D | D | D | D",448,51,0.110592,0,0.043319,0.009472,0.203618,0.163383
2,float,uniform,CPU,"D | D | D | D",448,52,0.107168,0,0.04645,0.008416,0.195037,0.162034
2,float,uniform,CPU,"D | D | D | D",448,53,0.108448,0,0.040379,0.012448,0.194088,0.161275
2,float,uniform,CPU,"D | D | D | D",448,54,0.11312,0,0.04423,0.009664,0.207917,0.167014
2,float,uniform,CPU,"D | D | D | D",448,55,0.113152,0,0.04484,0.0096,0.209218,0.167592
2,float,uniform,CPU,"D | D | D | D",448,56,0.112064,0,0.138359,0.008928,0.300337,0.259351
2,float,uniform,CPU,"D | D | D | D",448,57,0.112576,0,0.04446,0.009632,0.207458,0.166668
2,float,uniform,CPU,"D | D | D | D",448,58,0.113408,0,0.04409,0.008896,0.208148,0.166394
2,float,uniform,CPU,"D | D | D | D",448,59,0.110976,0,0.04178,0.008864,0.193978,0.16162
2,float,uniform,CPU,"D | D | D | D",448,60,0.11232,0,0.044569,0.007552,0.207038,0.164441
2,float,uniform,CPU,"D | D | D | D",448,61,0.191552,0,0.04424,0.010624,0.286997,0.246416
2,float,uniform,CPU,"D | D | D | D",448,62,0.111488,0,0.045389,0.0088,0.206007,0.165677
2,float,uniform,CPU,"D | D | D | D",448,63,0.110656,0,0.045039,0.007616,0.203467,0.163311
2,float,uniform,CPU,"D | D | D | D",448,64,0.1128,0,0.043909,0.010304,0.207197,0.167013
2,float,uniform,CPU,"D | D | D | D",448,65,0.111168,0,0.044479,0.009312,0.210967,0.164959
2,float,uniform,CPU,"D | D | D | D",448,66,0.111264,0,0.04483,0.007456,0.203568,0.16355
2,float,uniform,CPU,"D | D | D | D",448,67,0.1104,0,0.044639,0.008064,0.207008,0.163103
2,float,uniform,CPU,"D | D | D | D",448,68,0.112192,0,0.04472,0.009536,0.207227,0.166448
2,float,uniform,CPU,"D | D | D | D",448,69,0.110944,0,0.043559,0.015808,0.209508,0.170311
2,float,uniform,CPU,"D | D | D | D",448,70,0.1104,0,0.04311,0.009632,0.202548,0.163142
2,float,uniform,CPU,"D | D | D | D",448,71,0.108288,0,0.040889,0.009472,0.192077,0.158649
2,float,uniform,CPU,"D | D | D | D",448,72,0.110304,0,0.043159,0.007776,0.200777,0.161239
2,float,uniform,CPU,"D | D | D | D",448,73,0.11088,0,0.044,0.0088,0.204358,0.16368
2,float,uniform,CPU,"D | D | D | D",448,74,0.10912,0,0.043739,0.008576,0.205577,0.161435
2,float,uniform,CPU,"D | D | D | D",512,0,0.1552,0,0.047319,0.013568,0.255127,0.216087
2,float,uniform,CPU,"D | D | D | D",512,1,0.157728,0,0.03912,0.009632,0.246947,0.20648
2,float,uniform,CPU,"D | D | D | D",512,2,0.140544,0,0.03875,0.009408,0.228168,0.188702
2,float,uniform,CPU,"D | D | D | D",512,3,0.14,0,0.03961,0.01056,0.232327,0.19017
2,float,uniform,CPU,"D | D | D | D",512,4,0.139008,0,0.03937,0.007904,0.227147,0.186282
2,float,uniform,CPU,"D | D | D | D",512,5,0.13856,0,0.03963,0.009696,0.229037,0.187886
