dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,GPU,"N | N",64,0,0.07392,0,0.05952,193.062,193.291,193.195
1,double,uniform,GPU,"N | N",256,62,0.011552,0,0.073179,0.007648,0.127328,0.092379
1,double,uniform,GPU,"N | N",256,63,0.012544,0,0.073659,0.009024,0.132038,0.095227
1,double,uniform,GPU,"N | N",256,64,0.012,0,0.073499,0.008192,0.130759,0.093691
1,double,uniform,GPU,"N | N",256,65,0.013376,0,0.073799,0.00992,0.132779,0.097095
1,double,uniform,GPU,"N | N",256,66,0.013952,0,0.073709,0.00832,0.132418,0.095981
1,double,uniform,GPU,"N | N",256,67,0.012832,0,0.073369,0.008128,0.129338,0.094329
1,double,uniform,GPU,"N | N",256,68,0.0128,0,0.070609,0.01104,0.123909,0.094449
1,double,uniform,GPU,"N | N",256,69,0.012192,0,0.069079,0.009312,0.119719,0.090583
1,double,uniform,GPU,"N | N",256,70,0.01168,0,0.073269,0.009568,0.131209,0.094517
1,double,uniform,GPU,"N | N",256,71,0.011968,0,0.073149,0.008672,0.130459,0.093789
1,double,uniform,GPU,"N | N",256,72,0.012544,0,0.072899,0.00848,0.129358,0.093923
1,double,uniform,GPU,"N | N",256,73,0.011008,0,0.07353,0.008736,0.128868,0.093274
1,double,uniform,GPU,"N | N",256,74,0.020192,0,0.07338,0.010368,0.139509,0.10394
1,double,uniform,GPU,"N | N",320,0,0.024768,0,0.080129,0.016224,0.168748,0.121121
1,double,uniform,GPU,"N | N",320,1,0.011776,0,0.075119,0.00864,0.132729,0.095535
1,double,uniform,GPU,"N | N",320,2,0.014752,0,0.074209,0.009472,0.134978,0.098433
1,double,uniform,GPU,"N | N",320,3,0.01328,0,0.074419,0.0096,0.134389,0.097299
1,double,uniform,GPU,"N | N",320,4,0.013536,0,0.074659,0.010048,0.135928,0.098243
1,double,uniform,GPU,"N | N",320,5,0.013152,0,0.074169,0.008416,0.132189,0.095737
1,double,uniform,GPU,"N | N",320,6,0.01344,0,0.074099,0.007904,0.131109,0.095443
1,double,uniform,GPU,"N | N",320,7,0.012,0,0.080249,0.008384,0.136468,0.100633
1,double,uniform,GPU,"N | N",320,8,0.013536,0,0.074609,0.00928,0.133899,0.097425
1,double,uniform,GPU,"N | N",320,9,0.013088,0,0.074239,0.006272,0.128919,0.093599
1,double,uniform,GPU,"N | N",320,10,0.013312,0,0.074969,0.00864,0.134159,0.096921
1,double,uniform,GPU,"N | N",320,11,0.011552,0,0.07423,0.008512,0.130978,0.094294
1,double,uniform,GPU,"N | N",320,12,0.011936,0,0.073919,0.008768,0.129748,0.094623
1,double,uniform,GPU,"N | N",320,13,0.012384,0,0.074319,0.009248,0.130949,0.095951
1,double,uniform,GPU,"N | N",320,14,0.012096,0,0.07382,0.009376,0.131509,0.095292
1,double,uniform,GPU,"N | N",320,15,0.012544,0,0.071449,0.0096,0.123258,0.093593
1,double,uniform,GPU,"N | N",320,16,0.013344,0,0.074819,0.008448,0.132048,0.096611
1,double,uniform,GPU,"N | N",320,17,0.012672,0,0.074179,0.008352,0.327817,0.095203
1,double,uniform,GPU,"N | N",320,18,0.015072,0,0.074019,0.0072,0.132369,0.096291
1,double,uniform,GPU,"N | N",320,19,0.012992,0,0.074279,0.008768,0.132189,0.096039
1,double,uniform,GPU,"N | N",320,20,0.013376,0,0.073819,0.007264,0.130058,0.094459
1,double,uniform,GPU,"N | N",320,21,0.012768,0,0.073959,0.008928,0.131709,0.095655
1,double,uniform,GPU,"N | N",320,22,0.017568,0,0.073959,0.008032,0.136458,0.099559
1,double,uniform,GPU,"N | N",320,23,0.012288,0,0.074289,0.009376,0.130799,0.095953
1,double,uniform,GPU,"N | N",320,24,0.012032,0,0.074069,0.00928,0.130668,0.095381
1,double,uniform,GPU,"N | N",320,25,0.012576,0,0.074259,0.009856,0.132419,0.096691
1,double,uniform,GPU,"N | N",320,26,0.0144,0,0.074169,0.009664,0.136139,0.098233
1,double,uniform,GPU,"N | N",320,27,0.012416,0,0.07074,0.011328,0.123768,0.094484
1,double,uniform,GPU,"N | N",320,28,0.011904,0,0.07304,0.008576,0.130709,0.09352
1,double,uniform,GPU,"N | N",320,29,0.012896,0,0.074819,0.00896,0.133959,0.096675
1,double,uniform,GPU,"N | N",320,30,0.014464,0,0.074679,0.008352,0.133559,0.097495
1,double,uniform,GPU,"N | N",320,31,0.012608,0,0.074189,0.007712,0.130599,0.094509
1,double,uniform,GPU,"N | N",320,32,0.013664,0,0.074159,0.008256,0.131439,0.096079
1,double,uniform,GPU,"N | N",320,33,0.012032,0,0.073579,0.007808,0.133848,0.093419
1,double,uniform,GPU,"N | N",320,34,0.013728,0,0.071818,0.009632,0.125998,0.095178
1,double,uniform,GPU,"N | N",320,35,0.013088,0,0.07438,0.009248,0.133199,0.096716
1,double,uniform,GPU,"N | N",320,36,0.0136,0,0.07478,0.009312,0.134988,0.097692
1,double,uniform,GPU,"N | N",320,37,0.011168,0,0.074619,0.00848,0.130418,0.094267
1,double,uniform,GPU,"N | N",320,38,0.012448,0,0.073909,0.007616,0.129879,0.093973
1,double,uniform,GPU,"N | N",320,39,0.012768,0,0.074229,0.009344,0.132089,0.096341
1,double,uniform,GPU,"N | N",320,40,0.012864,0,0.074419,0.008192,0.131729,0.095475
1,double,uniform,GPU,"N | N",320,41,0.011968,0,0.074059,0.009504,0.131139,0.095531
1,double,uniform,GPU,"N | N",320,42,0.012288,0,0.074569,0.008672,0.131038,0.095529
1,double,uniform,GPU,"N | N",320,43,0.012288,0,0.074579,0.009088,0.130959,0.095955
1,double,uniform,GPU,"N | N",320,44,0.02064,0,0.073839,0.008192,0.139599,0.102671
1,double,uniform,GPU,"N | N",320,45,0.013344,0,0.074179,0.008768,0.132209,0.096291
1,double,uniform,GPU,"N | N",320,46,0.012992,0,0.074259,0.008832,0.131739,0.096083
1,double,uniform,GPU,"N | N",320,47,0.011808,0,0.07361,0.009312,0.129939,0.09473
1,double,uniform,GPU,"N | N",320,48,0.013472,0,0.073859,0.009664,0.133689,0.096995
1,double,uniform,GPU,"N | N",320,49,0.012896,0,0.074619,0.009152,0.133129,0.096667
1,double,uniform,GPU,"N | N",320,50,0.01232,0,0.075499,0.010592,0.133399,0.098411
1,double,uniform,GPU,"N | N",320,51,0.012832,0,0.074129,0.008864,0.131799,0.095825
1,double,uniform,GPU,"N | N",320,52,0.012544,0,0.07371,0.00992,0.132629,0.096174
1,double,uniform,GPU,"N | N",320,53,0.012352,0,0.074139,0.008416,0.132699,0.094907
1,double,uniform,GPU,"N | N",320,54,0.012128,0,0.074539,0.008608,0.131058,0.095275
1,double,uniform,GPU,"N | N",320,55,0.014016,0,0.07464,0.00832,0.134988,0.096976
1,double,uniform,GPU,"N | N",320,56,0.012576,0,0.074639,0.008,0.131419,0.095215
1,double,uniform,GPU,"N | N",320,57,0.01296,0,0.074249,0.007232,0.130268,0.094441
1,double,uniform,GPU,"N | N",320,58,0.01376,0,0.080039,0.007392,0.136669,0.101191
1,double,uniform,GPU,"N | N",320,59,0.01232,0,0.07417,0.008992,0.131089,0.095482
1,double,uniform,GPU,"N | N",320,60,0.012096,0,0.074469,0.008768,0.131449,0.095333
1,double,uniform,GPU,"N | N",320,61,0.013824,0,0.074329,0.008128,0.131269,0.096281
1,double,uniform,GPU,"N | N",320,62,0.013024,0,0.074769,0.00944,0.133479,0.097233
1,double,uniform,GPU,"N | N",320,63,0.01312,0,0.07416,0.007936,0.131209,0.095216
1,double,uniform,GPU,"N | N",320,64,0.012832,0,0.07445,0.006912,0.130349,0.094194
1,double,uniform,GPU,"N | N",320,65,0.012416,0,0.073989,0.009152,0.131158,0.095557
1,double,uniform,GPU,"N | N",320,66,0.014528,0,0.072909,0.009184,0.133689,0.096621
1,double,uniform,GPU,"N | N",320,67,0.012064,0,0.074139,0.009344,0.131149,0.095547
1,double,uniform,GPU,"N | N",320,68,0.012992,0,0.074779,0.007808,0.130998,0.095579
1,double,uniform,GPU,"N | N",320,69,0.019936,0,0.075459,0.00768,0.138739,0.103075
1,double,uniform,GPU,"N | N",320,70,0.01312,0,0.144218,0.00864,0.201407,0.165978
1,double,uniform,GPU,"N | N",320,71,0.013152,0,0.07384,0.009248,0.131959,0.09624
1,double,uniform,GPU,"N | N",320,72,0.011136,0,0.070759,0.0112,0.123818,0.093095
1,double,uniform,GPU,"N | N",320,73,0.013792,0,0.074019,0.009024,0.133218,0.096835
1,double,uniform,GPU,"N | N",320,74,0.013152,0,0.073709,0.008768,0.131109,0.095629
1,double,uniform,GPU,"N | N",384,0,0.017632,0,0.120718,0.013056,0.191808,0.151406
1,double,uniform,GPU,"N | N",384,1,0.0144,0,0.118959,0.010048,0.179939,0.143407
1,double,uniform,GPU,"N | N",384,2,0.01312,0,0.119039,0.0088,0.177578,0.140959
1,double,uniform,GPU,"N | N",384,3,0.0128,0,0.117849,0.008864,0.175018,0.139513
1,double,uniform,GPU,"N | N",384,4,0.013344,0,0.117808,0.008608,0.180848,0.13976
1,double,uniform,GPU,"N | N",384,5,0.012768,0,0.118438,0.008384,0.176068,0.13959
1,double,uniform,GPU,"N | N",384,6,0.01264,0,0.117838,0.00832,0.173968,0.138798
1,double,uniform,GPU,"N | N",384,7,0.014976,0,0.117808,0.009248,0.174458,0.142032
1,double,uniform,GPU,"N | N",384,8,0.0128,0,0.118389,0.009216,0.176378,0.140405
1,double,uniform,GPU,"N | N",384,9,0.014144,0,0.118659,0.008096,0.183848,0.140899
1,double,uniform,GPU,"N | N",384,10,0.013472,0,0.117829,0.007648,0.174078,0.138949
1,double,uniform,GPU,"N | N",384,11,0.012384,0,0.117788,0.008064,0.173108,0.138236
1,double,uniform,GPU,"N | N",384,12,0.012736,0,0.118149,0.00816,0.175188,0.139045
1,double,uniform,GPU,"N | N",384,13,0.012672,0,0.118758,0.009728,0.177578,0.141158
1,double,uniform,GPU,"N | N",384,14,0.018208,0,0.121069,0.008448,0.183498,0.147725
1,double,uniform,GPU,"N | N",384,15,0.012544,0,0.118308,0.007712,0.173988,0.138564
1,double,uniform,GPU,"N | N",384,16,0.012256,0,0.117818,0.008352,0.172908,0.138426
1,double,uniform,GPU,"N | N",384,17,0.013088,0,0.118059,0.009088,0.175608,0.140235
1,double,uniform,GPU,"N | N",384,18,0.012928,0,0.117488,0.008544,0.174458,0.13896
1,double,uniform,GPU,"N | N",384,19,0.01264,0,0.118039,0.007968,0.174858,0.138647
1,double,uniform,GPU,"N | N",384,20,0.012832,0,0.117878,0.008736,0.175208,0.139446
1,double,uniform,GPU,"N | N",384,21,0.012576,0,0.11794,0.008608,0.175829,0.139124
1,double,uniform,GPU,"N | N",384,22,0.013376,0,0.204617,0.009792,0.262217,0.227785
1,double,uniform,GPU,"N | N",384,23,0.012608,0,0.117798,0.008992,0.174478,0.139398
1,double,uniform,GPU,"N | N",384,24,0.013088,0,0.118129,0.008512,0.175728,0.139729
1,double,uniform,GPU,"N | N",384,25,0.014464,0,0.118898,0.010272,0.180818,0.143634
1,double,uniform,GPU,"N | N",384,26,0.011392,0,0.118838,0.008608,0.175608,0.138838
1,double,uniform,GPU,"N | N",384,27,0.01328,0,0.118008,0.008064,0.175198,0.139352
1,double,uniform,GPU,"N | N",384,28,0.01488,0,0.11846,0.007616,0.178669,0.140956
1,double,uniform,GPU,"N | N",384,29,0.013088,0,0.117788,0.007776,0.173768,0.138652
1,double,uniform,GPU,"N | N",384,30,0.014688,0,0.118448,0.009536,0.180668,0.142672
1,double,uniform,GPU,"N | N",384,31,0.012864,0,0.117929,0.007872,0.174178,0.138665
1,double,uniform,GPU,"N | N",384,32,0.011872,0,0.117768,0.008128,0.173898,0.137768
1,double,uniform,GPU,"N | N",384,33,0.013536,0,0.118549,0.0088,0.176148,0.140885
1,double,uniform,GPU,"N | N",384,34,0.013664,0,0.122268,0.010336,0.181248,0.146268
1,double,uniform,GPU,"N | N",384,35,0.013632,0,0.118289,0.008256,0.176718,0.140177
1,double,uniform,GPU,"N | N",384,36,0.015008,0,0.117779,0.007552,0.175908,0.140339
1,double,uniform,GPU,"N | N",384,37,0.013312,0,0.117679,0.008736,0.176319,0.139727
1,double,uniform,GPU,"N | N",384,38,0.012832,0,0.118559,0.008992,0.176949,0.140383
1,double,uniform,GPU,"N | N",384,39,0.01264,0,0.118098,0.008576,0.175078,0.139314
1,double,uniform,GPU,"N | N",384,40,0.012704,0,0.11857,0.009344,0.175269,0.140618
1,double,uniform,GPU,"N | N",384,41,0.013472,0,0.117988,0.008128,0.174328,0.139588
1,double,uniform,GPU,"N | N",384,42,0.013472,0,0.11805,0.008576,0.176127,0.140098
1,double,uniform,GPU,"N | N",384,43,0.020288,0,0.117788,0.007424,0.182238,0.1455
1,double,uniform,GPU,"N | N",384,44,0.012512,0,0.117788,0.007296,0.173738,0.137596
1,double,uniform,GPU,"N | N",384,45,0.013824,0,0.117528,0.008192,0.174378,0.139544
1,double,uniform,GPU,"N | N",384,46,0.01472,0,0.117939,0.008832,0.177848,0.141491
1,double,uniform,GPU,"N | N",384,47,0.012448,0,0.117928,0.006272,0.172858,0.136648
1,double,uniform,GPU,"N | N",384,48,0.013632,0,0.117828,0.009248,0.178598,0.140708
1,double,uniform,GPU,"N | N",384,49,0.012,0,0.114948,0.011072,0.166938,0.13802
1,double,uniform,GPU,"N | N",384,50,0.012288,0,0.115839,0.011168,0.168728,0.139295
1,double,uniform,GPU,"N | N",384,51,0.011936,0,0.117978,0.008544,0.175828,0.138458
1,double,uniform,GPU,"N | N",384,52,0.012224,0,0.118329,0.008032,0.175048,0.138585
1,double,uniform,GPU,"N | N",384,53,0.013888,0,0.118608,0.008928,0.177348,0.141424
1,double,uniform,GPU,"N | N",384,54,0.012416,0,0.118158,0.007936,0.175768,0.13851
1,double,uniform,GPU,"N | N",384,55,0.012608,0,0.117668,0.00784,0.173208,0.138116
1,double,uniform,GPU,"N | N",384,56,0.01344,0,0.11787,0.007968,0.174748,0.139278
1,double,uniform,GPU,"N | N",384,57,0.013664,0,0.117868,0.008096,0.174108,0.139628
1,double,uniform,GPU,"N | N",384,58,0.014304,0,0.118708,0.009056,0.176808,0.142068
1,double,uniform,GPU,"N | N",384,59,0.012896,0,0.117938,0.008768,0.175678,0.139602
1,double,uniform,GPU,"N | N",384,60,0.013696,0,0.118578,0.009152,0.177088,0.141426
1,double,uniform,GPU,"N | N",384,61,0.011872,0,0.117589,0.00848,0.174088,0.137941
1,double,uniform,GPU,"N | N",384,62,0.013696,0,0.118048,0.007136,0.173508,0.13888
1,double,uniform,GPU,"N | N",384,63,0.012704,0,0.11758,0.008256,0.174907,0.13854
1,double,uniform,GPU,"N | N",384,64,0.012544,0,0.118479,0.009888,0.175938,0.140911
1,double,uniform,GPU,"N | N",384,65,0.013792,0,0.11816,0.008736,0.175289,0.140688
1,double,uniform,GPU,"N | N",384,66,0.012384,0,0.11805,0.008352,0.173638,0.138786
1,double,uniform,GPU,"N | N",384,67,0.012032,0,0.117678,0.008448,0.180118,0.138158
1,double,uniform,GPU,"N | N",384,68,0.012384,0,0.117878,0.008832,0.180338,0.139094
1,double,uniform,GPU,"N | N",384,69,0.013248,0,0.117488,0.008544,0.174778,0.13928
1,double,uniform,GPU,"N | N",384,70,0.01232,0,0.117659,0.007136,0.172358,0.137115
1,double,uniform,GPU,"N | N",384,71,0.013408,0,0.117349,0.008448,0.174658,0.139205
1,double,uniform,GPU,"N | N",384,72,0.020256,0,0.117949,0.008256,0.181718,0.146461
1,double,uniform,GPU,"N | N",384,73,0.0128,0,0.117908,0.008608,0.175108,0.139316
1,double,uniform,GPU,"N | N",384,74,0.0136,0,0.118478,0.009536,0.177088,0.141614
1,double,uniform,GPU,"N | N",448,0,0.018976,0,0.123398,0.014784,0.198428,0.157158
1,double,uniform,GPU,"N | N",448,1,0.013472,0,0.124208,0.009376,0.182378,0.147056
1,double,uniform,GPU,"N | N",448,2,0.011968,0,0.120098,0.008256,0.176638,0.140322
1,double,uniform,GPU,"N | N",448,3,0.011936,0,0.120758,0.007776,0.176868,0.14047
1,double,uniform,GPU,"N | N",448,4,0.014176,0,0.12111,0.008864,0.181967,0.14415
1,double,uniform,GPU,"N | N",448,5,0.013056,0,0.12055,0.008512,0.178419,0.142118
1,double,uniform,GPU,"N | N",448,6,0.012192,0,0.122979,0.008192,0.179178,0.143363
1,double,uniform,GPU,"N | N",448,7,0.012768,0,0.120758,0.007424,0.179008,0.14095
1,double,uniform,GPU,"N | N",448,8,0.014432,0,0.179548,0.006976,0.236308,0.200956
1,double,uniform,GPU,"N | N",448,9,0.013728,0,0.120288,0.009024,0.178358,0.14304
1,double,uniform,GPU,"N | N",448,10,0.013408,0,0.120729,0.008608,0.178258,0.142745
1,double,uniform,GPU,"N | N",448,11,0.0136,0,0.120038,0.00816,0.177798,0.141798
1,double,uniform,GPU,"N | N",448,12,0.01424,0,0.120928,0.008224,0.184828,0.143392
1,double,uniform,GPU,"N | N",448,13,0.012032,0,0.120809,0.009184,0.280937,0.142025
1,double,uniform,GPU,"N | N",448,14,0.01168,0,0.116628,0.011808,0.172808,0.140116
1,double,uniform,GPU,"N | N",448,15,0.012512,0,0.119978,0.0096,0.177598,0.14209
1,double,uniform,GPU,"N | N",448,16,0.012256,0,0.11976,0.00832,0.175789,0.140336
1,double,uniform,GPU,"N | N",448,17,0.01344,0,0.120338,0.008128,0.178408,0.141906
1,double,uniform,GPU,"N | N",448,18,0.013056,0,0.120478,0.008224,0.178128,0.141758
1,double,uniform,GPU,"N | N",448,19,0.0128,0,0.120278,0.009248,0.177408,0.142326
1,double,uniform,GPU,"N | N",448,20,0.012384,0,0.117239,0.01104,0.169599,0.140663
1,double,uniform,GPU,"N | N",448,21,0.011296,0,0.120238,0.008096,0.175898,0.13963
1,double,uniform,GPU,"N | N",448,22,0.013472,0,0.12043,0.008672,0.178548,0.142574
1,double,uniform,GPU,"N | N",448,23,0.012576,0,0.120119,0.00816,0.176378,0.140855
1,double,uniform,GPU,"N | N",448,24,0.01376,0,0.120338,0.007808,0.176728,0.141906
1,double,uniform,GPU,"N | N",448,25,0.013632,0,0.120009,0.00944,0.185388,0.143081
1,double,uniform,GPU,"N | N",448,26,0.013312,0,0.120208,0.00864,0.178068,0.14216
1,double,uniform,GPU,"N | N",448,27,0.012096,0,0.119968,0.008576,0.176678,0.14064
1,double,uniform,GPU,"N | N",448,28,0.012192,0,0.120109,0.008672,0.177098,0.140973
1,double,uniform,GPU,"N | N",448,29,0.012992,0,0.120028,0.007648,0.176848,0.140668
1,double,uniform,GPU,"N | N",448,30,0.01184,0,0.121059,0.0088,0.178358,0.141699
1,double,uniform,GPU,"N | N",448,31,0.014144,0,0.120748,0.008128,0.180838,0.14302
1,double,uniform,GPU,"N | N",448,32,0.0128,0,0.120698,0.008224,0.178818,0.141722
1,double,uniform,GPU,"N | N",448,33,0.01536,0,0.120739,0.00784,0.181828,0.143939
1,double,uniform,GPU,"N | N",448,34,0.014656,0,0.210207,0.008096,0.267537,0.232959
1,double,uniform,GPU,"N | N",448,35,0.012672,0,0.120179,0.008256,0.176468,0.141107
1,double,uniform,GPU,"N | N",448,36,0.014112,0,0.120818,0.00768,0.177788,0.14261
1,double,uniform,GPU,"N | N",448,37,0.012032,0,0.12013,0.008288,0.176058,0.14045
1,double,uniform,GPU,"N | N",448,38,0.01392,0,0.120839,0.008256,0.178738,0.143015
1,double,uniform,GPU,"N | N",448,39,0.012736,0,0.183478,0.008832,0.241828,0.205046
1,double,uniform,GPU,"N | N",448,40,0.012992,0,0.120278,0.008608,0.179258,0.141878
1,double,uniform,GPU,"N | N",448,41,0.0128,0,0.120009,0.008064,0.177048,0.140873
1,double,uniform,GPU,"N | N",448,42,0.012064,0,0.119978,0.009472,0.176518,0.141514
1,double,uniform,GPU,"N | N",448,43,0.015424,0,0.120509,0.009856,0.180689,0.145789
1,double,uniform,GPU,"N | N",448,44,0.012736,0,0.175548,0.00944,0.234588,0.197724
1,double,uniform,GPU,"N | N",448,45,0.012416,0,0.11722,0.01136,0.169879,0.140996
1,double,uniform,GPU,"N | N",448,46,0.012672,0,0.121488,0.008288,0.178358,0.142448
1,double,uniform,GPU,"N | N",448,47,0.013728,0,0.120049,0.008416,0.177879,0.142193
1,double,uniform,GPU,"N | N",448,48,0.01408,0,0.120378,0.01264,0.182598,0.147098
1,double,uniform,GPU,"N | N",448,49,0.11072,0,0.120269,0.008032,0.275037,0.239021
1,double,uniform,GPU,"N | N",448,50,0.013984,0,0.120588,0.008672,0.178538,0.143244
1,double,uniform,GPU,"N | N",448,51,0.013888,0,0.119829,0.00832,0.176468,0.142037
1,double,uniform,GPU,"N | N",448,52,0.012704,0,0.120509,0.007456,0.176989,0.140669
1,double,uniform,GPU,"N | N",448,53,0.012064,0,0.120198,0.008608,0.177418,0.14087
1,double,uniform,GPU,"N | N",448,54,0.014208,0,0.120158,0.009536,0.179338,0.143902
1,double,uniform,GPU,"N | N",448,55,0.011744,0,0.119908,0.008064,0.175688,0.139716
1,double,uniform,GPU,"N | N",448,56,0.014624,0,0.121209,0.008832,0.182227,0.144665
1,double,uniform,GPU,"N | N",448,57,0.012576,0,0.121218,0.008992,0.178968,0.142786
1,double,uniform,GPU,"N | N",448,58,0.014112,0,0.120458,0.008352,0.180128,0.142922
1,double,uniform,GPU,"N | N",448,59,0.012704,0,0.12111,0.008544,0.179488,0.142358
1,double,uniform,GPU,"N | N",448,60,0.012736,0,0.120708,0.007328,0.176358,0.140772
1,double,uniform,GPU,"N | N",448,61,0.013344,0,0.120229,0.007776,0.177228,0.141349
1,double,uniform,GPU,"N | N",448,62,0.01344,0,0.120739,0.0088,0.178758,0.142979
1,double,uniform,GPU,"N | N",448,63,0.012128,0,0.116788,0.010496,0.168578,0.139412
1,double,uniform,GPU,"N | N",448,64,0.01344,0,0.184308,0.009824,0.241697,0.207572
1,double,uniform,GPU,"N | N",448,65,0.013152,0,0.120199,0.008544,0.178338,0.141895
1,double,uniform,GPU,"N | N",448,66,0.014112,0,0.120918,0.008736,0.180947,0.143766
1,double,uniform,GPU,"N | N",448,67,0.012768,0,0.119928,0.009376,0.178658,0.142072
1,double,uniform,GPU,"N | N",448,68,0.013088,0,0.120159,0.009664,0.185118,0.142911
1,double,uniform,GPU,"N | N",448,69,0.012768,0,0.120898,0.00944,0.179808,0.143106
1,double,uniform,GPU,"N | N",448,70,0.012896,0,0.120609,0.00832,0.178129,0.141825
1,double,uniform,GPU,"N | N",448,71,0.01216,0,0.12012,0.008192,0.175598,0.140472
1,double,uniform,GPU,"N | N",448,72,0.01296,0,0.120528,0.008064,0.176598,0.141552
1,double,uniform,GPU,"N | N",448,73,0.012864,0,0.120328,0.008576,0.176638,0.141768
1,double,uniform,GPU,"N | N",448,74,0.014464,0,0.119989,0.008736,0.181747,0.143189
1,double,uniform,GPU,"N | N",512,0,0.022944,0,0.094298,0.015936,0.180088,0.133178
1,double,uniform,GPU,"N | N",512,1,0.0128,0,0.088888,0.007584,0.144239,0.109272
1,double,uniform,GPU,"N | N",512,2,0.01328,0,0.088959,0.009024,0.147498,0.111263
1,double,uniform,GPU,"N | N",512,3,0.012,0,0.088689,0.0096,0.145818,0.110289
1,double,uniform,GPU,"N | N",512,4,0.014624,0,0.08851,0.008512,0.148088,0.111646
1,double,uniform,GPU,"N | N",512,5,0.012096,0,0.088999,0.006752,0.144428,0.107847
1,double,uniform,GPU,"N | N",512,6,0.013824,0,0.089069,0.009984,0.149769,0.112877
1,double,uniform,GPU,"N | N",512,7,0.012544,0,0.088959,0.009248,0.146629,0.110751
1,double,uniform,GPU,"N | N",512,8,0.012448,0,0.08912,0.008064,0.146049,0.109632
1,double,uniform,GPU,"N | N",512,9,0.01248,0,0.089209,0.007968,0.146628,0.109657
1,double,uniform,GPU,"N | N",512,10,0.014976,0,0.089319,0.0088,0.149598,0.113095
1,double,uniform,GPU,"N | N",512,11,0.012256,0,0.088879,0.008416,0.145879,0.109551
1,double,uniform,GPU,"N | N",512,12,0.012832,0,0.08886,0.008416,0.145719,0.110108
1,double,uniform,GPU,"N | N",512,13,0.011776,0,0.088399,0.008864,0.144609,0.109039
1,double,uniform,GPU,"N | N",512,14,0.01328,0,0.089349,0.008256,0.146768,0.110885
1,double,uniform,GPU,"N | N",512,15,0.013056,0,0.085549,0.011232,0.139729,0.109837
1,double,uniform,GPU,"N | N",512,16,0.01392,0,0.089319,0.008544,0.148108,0.111783
1,double,uniform,GPU,"N | N",512,17,0.012736,0,0.088789,0.008512,0.145729,0.110037
1,double,uniform,GPU,"N | N",512,18,0.012224,0,0.088448,0.00896,0.145208,0.109632
1,double,uniform,GPU,"N | N",512,19,0.012672,0,0.088618,0.0096,0.146528,0.11089
1,double,uniform,GPU,"N | N",512,20,0.013408,0,0.088759,0.009056,0.148869,0.111223
1,double,uniform,GPU,"N | N",512,21,0.01312,0,0.0891,0.008896,0.147059,0.111116
1,double,uniform,GPU,"N | N",512,22,0.014368,0,0.088668,0.009056,0.147548,0.112092
1,double,uniform,GPU,"N | N",512,23,0.012352,0,0.08878,0.0096,0.146479,0.110732
1,double,uniform,GPU,"N | N",512,24,0.013408,0,0.089119,0.00944,0.147919,0.111967
1,double,uniform,GPU,"N | N",512,25,0.012672,0,0.088369,0.007936,0.144719,0.108977
1,double,uniform,GPU,"N | N",512,26,0.012896,0,0.088689,0.00992,0.145689,0.111505
1,double,uniform,GPU,"N | N",512,27,0.012192,0,0.085788,0.008928,0.139508,0.106908
1,double,uniform,GPU,"N | N",512,28,0.014176,0,0.088569,0.008544,0.148099,0.111289
1,double,uniform,GPU,"N | N",512,29,0.01296,0,0.08897,0.009408,0.146809,0.111338
1,double,uniform,GPU,"N | N",512,30,0.01312,0,0.088629,0.009216,0.146068,0.110965
1,double,uniform,GPU,"N | N",512,31,0.012448,0,0.088369,0.008576,0.145239,0.109393
1,double,uniform,GPU,"N | N",512,32,0.012928,0,0.201388,0.009536,0.260527,0.223852
1,double,uniform,GPU,"N | N",512,33,0.01248,0,0.08885,0.009024,0.147879,0.110354
1,double,uniform,GPU,"N | N",512,34,0.01168,0,0.085529,0.0104,0.137108,0.107609
1,double,uniform,GPU,"N | N",512,35,0.013312,0,0.089148,0.007584,0.146738,0.110044
1,double,uniform,GPU,"N | N",512,36,0.014528,0,0.089018,0.009024,0.148948,0.11257
1,double,uniform,GPU,"N | N",512,37,0.011968,0,0.08864,0.008512,0.144239,0.10912
1,double,uniform,GPU,"N | N",512,38,0.012768,0,0.088659,0.00848,0.152368,0.109907
1,double,uniform,GPU,"N | N",512,39,0.012672,0,0.088539,0.0088,0.145429,0.110011
1,double,uniform,GPU,"N | N",512,40,0.013696,0,0.088979,0.007104,0.145348,0.109779
1,double,uniform,GPU,"N | N",512,41,0.012384,0,0.088609,0.009152,0.147098,0.110145
1,double,uniform,GPU,"N | N",512,42,0.013504,0,0.089419,0.009344,0.148338,0.112267
1,double,uniform,GPU,"N | N",512,43,0.012608,0,0.088558,0.008608,0.152258,0.109774
1,double,uniform,GPU,"N | N",512,44,0.011968,0,0.088678,0.009472,0.145808,0.110118
1,double,uniform,GPU,"N | N",512,45,0.013184,0,0.088959,0.008608,0.147019,0.110751
1,double,uniform,GPU,"N | N",512,46,0.013184,0,0.088739,0.008928,0.147218,0.110851
1,double,uniform,GPU,"N | N",512,47,0.012544,0,0.089009,0.008928,0.146978,0.110481
1,double,uniform,GPU,"N | N",512,48,0.011648,0,0.088549,0.008544,0.145238,0.108741
1,double,uniform,GPU,"N | N",512,49,0.01232,0,0.088528,0.008,0.144898,0.108848
1,double,uniform,GPU,"N | N",512,50,0.014656,0,0.089078,0.008608,0.147028,0.112342
