dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",64,0,183.527,0.00323,0.06239,69.0508,455.751,252.644
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,55,2.73181,0.00222,0.106578,0.130048,3.1682,2.97065
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,56,2.65011,0.00178,0.098608,0.1264,3.0426,2.8769
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,57,2.7049,0.0016,0.102059,0.127392,3.10955,2.93595
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,58,2.71363,0.00191,0.106198,0.130432,3.15453,2.95217
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,59,2.62614,0.001659,0.102769,0.127744,3.03205,2.85832
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,60,2.5991,0.00202,0.103509,0.125728,3.00428,2.83036
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,61,2.65382,0.00214,0.102939,0.124896,3.05631,2.8838
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,62,2.65562,0.00165,0.10145,0.125984,3.05782,2.8847
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,63,2.68938,0.00167,0.10188,0.1264,3.09129,2.91933
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,64,2.88387,0.00198,0.103308,0.126912,3.28781,3.11607
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,65,2.77766,0.0016,0.104599,0.125408,3.18378,3.00927
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,66,2.70432,0.001609,0.10198,0.123296,3.10592,2.93121
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,67,2.70298,0.00198,0.103728,0.126624,3.11246,2.93531
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,68,2.65635,0.00157,0.181339,0.127424,3.13789,2.96669
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,69,2.73462,0.00161,0.102378,0.127296,3.13848,2.96591
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,70,2.88128,0.001759,0.102069,0.126784,3.28333,3.11189
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,71,2.7248,0.00186,0.102579,0.125568,3.12654,2.95481
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,72,2.66483,0.00166,0.101668,0.124928,3.06466,2.89309
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,73,2.66493,0.001761,0.10267,0.12624,3.06793,2.8956
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,74,2.66096,0.00196,0.102829,0.12544,3.06515,2.89119
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,0,7.5311,0.002339,0.345388,0.385408,8.80657,8.26424
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,1,6.77898,0.002,0.341476,0.384704,8.03105,7.50716
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,2,6.68813,0.00202,0.339657,0.379488,7.93194,7.40929
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,3,6.84829,0.002259,0.342306,0.383136,8.10145,7.57599
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,4,6.82576,0.002061,0.341097,0.388672,8.07666,7.55759
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,5,7.15072,0.00177,0.340976,0.383072,8.40518,7.87654
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,6,6.75299,0.002321,0.340207,0.381216,8.00216,7.47674
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,7,6.8183,0.002091,0.344237,0.383776,8.07114,7.54841
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,8,6.71392,0.00225,0.342826,0.382592,7.97054,7.44159
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,9,7.00038,0.00229,0.339236,0.380576,8.24279,7.72249
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,10,6.98947,0.00199,0.336526,0.381984,8.23439,7.70997
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,11,7.27226,0.001809,0.338727,0.382432,8.51832,7.99522
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,12,6.67741,0.00191,0.340427,0.381728,7.9276,7.40147
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,13,7.04531,0.00207,0.342577,0.381152,8.2962,7.77111
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,14,6.85395,0.002221,0.342216,0.383776,8.10919,7.58217
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,15,6.93837,0.00186,0.343406,0.381824,8.18717,7.66546
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,16,6.86544,0.00228,0.341876,0.381696,8.1174,7.59129
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,17,7.12954,0.00229,0.336876,0.38464,8.37914,7.85334
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,18,6.62608,0.00233,0.341866,0.383104,7.88977,7.35338
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,19,6.74125,0.00201,0.343076,0.381696,7.99175,7.46803
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,20,6.68128,0.00204,0.343607,0.3816,7.93714,7.40853
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,21,7.36202,0.00259,0.342926,0.388128,8.63045,8.09566
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,22,7.18278,0.008039,0.341186,0.381408,8.43776,7.91342
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,23,6.82131,0.001599,0.340596,0.37968,8.06971,7.54319
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,24,6.73242,0.002,0.340476,0.380512,7.98633,7.4554
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,25,6.81008,0.00274,0.338757,0.382368,8.05991,7.53395
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,26,6.72413,0.001821,0.338357,0.380224,7.97327,7.44453
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,27,6.82166,0.002029,0.336236,0.386432,8.07188,7.54636
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,28,7.34176,0.00236,0.343557,0.391136,8.61934,8.07881
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,29,7.18582,0.00222,0.346236,0.387456,8.45309,7.92174
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,30,6.67901,0.00201,0.343146,0.383552,7.93572,7.40772
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,31,6.79859,0.00233,0.341626,0.381888,8.04938,7.52444
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,32,6.84509,0.00225,0.340937,0.384512,8.09949,7.57279
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,33,6.83251,0.00218,0.343947,0.385728,8.08499,7.56437
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,34,7.25987,0.002131,0.341407,0.382656,8.51506,7.98607
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,35,7.0401,0.00274,0.344336,0.384576,8.31276,7.77175
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,36,6.89094,0.00242,0.340747,0.382592,8.15116,7.6167
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,37,6.8889,0.002058,0.342827,0.382816,8.15634,7.6166
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,38,6.78211,0.002121,0.343027,0.383456,8.03673,7.51072
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,39,6.88096,0.001899,0.340626,0.3832,8.12871,7.60669
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,40,6.9871,0.002138,0.339716,0.382464,8.23656,7.71142
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,41,6.98589,0.00168,0.338707,0.384576,8.23855,7.71085
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,42,7.21165,0.00171,0.339556,0.381088,8.45961,7.934
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,43,6.75946,0.00176,0.342207,0.382048,8.01359,7.48547
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,44,6.78845,0.00178,0.344828,0.38192,8.03564,7.51698
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,45,6.81741,0.002309,0.341037,0.390336,8.07961,7.55109
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,46,6.79245,0.0023,0.339136,0.383168,8.04651,7.51705
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,47,6.77734,0.001961,0.341786,0.383008,8.02795,7.5041
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,48,6.93088,0.00196,0.344286,0.386304,8.18868,7.66343
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,49,7.21264,0.002009,0.344297,0.384256,8.46992,7.9432
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,50,6.82954,0.00211,0.342056,0.382144,8.07982,7.55585
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,51,6.81469,0.00183,0.339736,0.3856,8.06559,7.54185
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,52,6.70762,0.002161,0.342827,0.385152,7.96446,7.43776
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,53,6.7529,0.00168,0.346717,0.383232,8.01277,7.48452
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,54,6.8383,0.00195,0.339216,0.387552,8.09294,7.56702
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,55,7.19491,0.00236,0.344317,0.385344,8.4476,7.92693
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,56,7.15776,0.00184,0.339827,0.383456,8.4065,7.88288
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,57,7.2991,0.00205,0.342646,0.382656,8.55361,8.02646
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,58,6.84026,0.002001,0.335737,0.381248,8.0754,7.55924
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,59,6.74326,0.0017,0.340016,0.38288,7.9974,7.46786
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,60,6.75248,0.00224,0.339276,0.385536,8.00928,7.47953
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,61,7.27507,0.00215,0.344076,0.383712,8.54464,8.00501
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,62,7.12806,0.00189,0.345496,0.384608,8.39328,7.86006
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,63,6.81856,0.002012,0.339437,0.386208,8.07767,7.54622
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,64,6.86573,0.001692,0.336666,0.384096,8.1082,7.58818
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,65,6.85328,0.00202,0.336697,0.384736,8.09225,7.57673
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,66,6.91344,0.00218,0.341257,0.383456,8.1664,7.64033
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,67,6.87021,0.002169,0.345216,0.383648,8.1281,7.60124
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,68,6.8913,0.0022,0.342496,0.381216,8.14155,7.61721
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,69,7.19981,0.00222,0.338686,0.382336,8.43878,7.92305
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,70,6.81347,0.00203,0.340356,0.380672,8.06695,7.53653
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,71,6.92566,0.00172,0.341626,0.37936,8.17361,7.64837
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,72,6.85376,0.00214,0.341526,0.384832,8.11533,7.58226
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,73,7.10672,0.002299,0.344216,0.387648,8.38669,7.84088
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,74,6.83226,0.00238,0.339366,0.379008,8.08698,7.55301
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,0,14.587,0.00292,1.41431,0.636672,17.5845,16.6409
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,1,12.9662,0.00228,1.41548,0.638208,15.9481,15.0222
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,2,12.9034,0.0023,1.41284,0.637696,15.8758,14.9563
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,3,14.4105,0.002279,1.4168,0.638496,17.3924,16.468
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,4,13.3911,0.00258,1.41389,0.6352,16.3693,15.4428
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,5,14.1012,0.00239,1.41491,0.63872,17.0821,16.1572
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,6,13.0932,0.0021,1.41665,0.637952,16.0775,15.1498
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,7,13.739,0.00242,1.41579,0.638592,16.7379,15.7958
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,8,13.0011,0.00217,1.41296,0.638528,15.9875,15.0548
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,9,12.9468,0.00219,1.41388,0.63648,15.9251,14.9994
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,10,12.983,0.002509,1.41108,0.637536,15.9616,15.0341
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,11,13.0144,0.002619,1.41379,0.637984,15.9922,15.0688
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,12,14.3289,0.002551,1.41473,0.63808,17.3245,16.3843
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,13,13.5411,0.00236,1.41372,0.640192,16.5297,15.5974
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,14,13.1136,0.0023,1.41476,0.640352,16.0988,15.171
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,15,13.7616,0.00256,1.41559,0.638176,16.742,15.818
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,16,14.2995,0.00234,1.41714,0.635648,17.2912,16.3546
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,17,13.1393,0.00197,1.41061,0.638528,16.1171,15.1904
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,18,13.7983,0.002571,1.40907,0.63696,16.7708,15.8469
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,19,13.3499,0.00234,1.4135,0.63776,16.3326,15.4035
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,20,13.446,0.00236,1.40883,0.639168,16.4217,15.4963
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,21,13.9419,0.00272,1.41203,0.635904,16.9145,15.9926
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,22,13.3982,0.00248,1.41623,0.639936,16.3818,15.4569
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,23,13.2802,0.00225,1.41028,0.637664,16.2621,15.3304
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,24,13.4382,0.0021,1.41627,0.638208,16.4191,15.4947
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,25,13.7786,0.002229,1.41516,0.633664,16.7577,15.8297
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,26,13.2302,0.002161,1.412,0.637664,16.2059,15.2821
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,27,13.5127,0.00218,1.41607,0.636288,16.4932,15.5672
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,28,13.2106,0.002181,1.41206,0.637056,16.1893,15.2619
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,29,13.3741,0.00209,1.41773,0.6344,16.3606,15.4283
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,30,13.2015,0.00265,1.41261,0.639744,16.1883,15.2565
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,31,13.3155,0.00217,1.41417,0.63744,16.2942,15.3693
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,32,13.2027,0.002189,1.41367,0.637408,16.1824,15.256
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,33,13.9248,0.00264,1.41028,0.639424,16.916,15.9772
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,34,14.1173,0.00243,1.41501,0.637312,17.1074,16.1721
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,35,13.7869,0.0023,1.41768,0.640128,16.77,15.847
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,36,13.5745,0.00227,1.41184,0.638208,16.5518,15.6268
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,37,13.6229,0.00225,1.41542,0.635968,16.6026,15.6765
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,38,13.5189,0.00306,1.41398,0.637472,16.5054,15.5735
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,39,13.2927,0.00232,1.41184,0.638208,16.2702,15.3451
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,40,13.3463,0.002292,1.4126,0.638048,16.3339,15.3993
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,41,13.8254,0.002699,1.41562,0.638144,16.815,15.8818
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,42,13.2612,0.00265,1.4172,0.63856,16.2494,15.3196
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,43,13.833,0.002209,1.41557,0.637536,16.8181,15.8883
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,44,13.2744,0.002489,1.41478,0.637024,16.2501,15.3287
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,45,13.2666,0.00229,1.41366,0.632032,16.2434,15.3146
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,46,13.8338,0.002551,1.415,0.638176,16.8206,15.8896
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,47,13.8447,0.002539,1.41516,0.639008,16.8276,15.9014
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,48,13.5063,0.00281,1.41274,0.638464,16.4863,15.5603
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,49,13.7379,0.00205,1.41315,0.638848,16.7239,15.792
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,50,13.6782,0.00306,1.41297,0.637216,16.6583,15.7315
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,51,13.8368,0.002179,1.41378,0.63696,16.8145,15.8897
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,52,13.4618,0.00286,1.41146,0.634464,16.4405,15.5105
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,53,13.1454,0.00215,1.412,0.63872,16.1218,15.1983
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,54,14.0392,0.00266,1.41194,0.63856,17.0347,16.0923
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,55,13.2582,0.00232,1.41121,0.634656,16.2297,15.3064
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,56,13.3942,0.00205,1.41498,0.639136,16.3787,15.4504
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,57,13.6099,0.00228,1.41194,0.635648,16.5853,15.6597
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,58,13.4185,0.002111,1.41912,0.633024,16.4,15.4728
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,59,12.9348,0.002371,1.41645,0.636128,15.9229,14.9897
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,60,13.5836,0.00221,1.41333,0.635424,16.5627,15.6346
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,61,13.0087,0.00234,1.41269,0.64032,15.9855,15.064
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,62,13.4797,0.002349,1.41743,0.637472,16.4741,15.5369
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,63,13.8484,0.00244,1.41635,0.637856,16.8352,15.905
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,64,13.1438,0.002191,1.41332,0.632032,16.1115,15.1913
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,65,14.4528,0.00218,1.41248,0.636256,17.4505,16.5037
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,66,13.7281,0.0021,1.41391,0.637504,16.7051,15.7816
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,67,13.633,0.002391,1.41082,0.639936,16.6132,15.6861
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,68,13.218,0.00244,1.41095,0.635008,16.1899,15.2665
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,69,13.2193,0.00265,1.4169,0.636544,16.2066,15.2754
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,70,13.2316,0.00246,1.41328,0.635712,16.2076,15.283
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,71,14.338,0.002279,1.41411,0.637696,17.3305,16.3921
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,72,13.3955,0.00218,1.41412,0.637056,16.3734,15.4488
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,73,13.651,0.002529,1.41126,0.63424,16.6216,15.699
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,74,14.325,0.00241,1.41635,0.639392,17.3252,16.3832
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,0,23.6242,0.00214,2.52438,1.00416,28.9636,27.1548
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,1,22.8298,0.0023,2.52285,1.00074,28.1556,26.3557
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,2,22.6153,0.002481,2.52517,0.99952,27.9396,26.1424
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,3,22.5827,0.00323,2.52309,1.00144,27.9239,26.1104
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,4,23.2157,0.00257,2.52183,1.00266,28.5487,26.7428
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,5,23.2407,0.00278,2.52224,1.00493,28.5857,26.7706
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,6,22.9027,0.00237,2.52103,1.00198,28.2311,26.4281
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,7,22.9544,0.002469,2.52311,1.00416,28.2894,26.4842
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,8,23.4117,0.00238,2.52215,1.0009,28.7666,26.9372
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,9,23.1432,0.00245,2.52031,0.998336,28.4753,26.6643
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,10,22.9974,0.002351,2.52302,1.00019,28.3288,26.5229
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,11,23.1199,0.002351,2.52102,1.00138,28.4464,26.6447
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,12,22.9398,0.00257,2.52322,1.0025,28.2996,26.4681
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,13,22.9091,0.00256,2.52583,1.00758,28.2409,26.445
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,14,22.7889,0.00235,2.52329,1.00102,28.1256,26.3155
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,15,23.0268,0.00329,2.52233,1.00426,28.3587,26.5567
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,16,22.7446,0.00257,2.52296,1.00323,28.0795,26.2734
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,17,23.0465,0.00211,2.52149,1.00355,28.3749,26.5737
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,18,23.1723,0.002181,2.52273,1.00339,28.524,26.7006
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,19,22.8674,0.00227,2.52201,1.00317,28.2065,26.3949
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,20,23.0679,0.002699,2.51898,1.00394,28.4138,26.5936
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,21,23.2144,0.00243,2.5226,1.00384,28.5474,26.7433
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,22,22.8569,0.0029,2.51881,1.00278,28.1836,26.3814
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,23,23.0527,0.0028,2.52355,1.00202,28.3933,26.5811
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,24,22.804,0.00208,2.51921,1.00256,28.1279,26.3278
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,25,22.7151,0.00267,2.52332,1.00192,28.047,26.2431
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,26,22.8307,0.00246,2.52375,1.00269,28.1653,26.3596
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,27,23.3678,0.00214,2.52024,1.00166,28.7014,26.8919
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,28,23.2981,0.00241,2.52123,1.00659,28.652,26.8284
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,29,23.1269,0.00282,2.5215,1.00765,28.4856,26.6589
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,30,23.2774,0.00232,2.52285,1.00381,28.6187,26.8064
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,31,23.3906,0.002729,2.51991,1.00275,28.7192,26.916
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,32,23.1793,0.00257,2.5254,1.00214,28.5605,26.7094
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,33,23.2723,0.0025,2.51913,1.00442,28.6236,26.7983
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,34,23.4619,0.00237,2.5191,1.00323,28.7925,26.9866
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,35,23.06,0.00233,2.5223,1.0009,28.394,26.5855
3,float,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,36,23.3246,0.002109,2.52234,1.00186,28.6622,26.851
