dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,39,0.111776,0.001991,1.48566,0.1832,1.83984,1.78262
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,40,0.104032,0.00187,1.48594,0.182464,1.83251,1.77431
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,41,0.10544,0.002169,1.48434,0.183072,1.83175,1.77502
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,42,0.1048,0.00184,1.48573,0.183872,1.83759,1.77625
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,43,0.109728,0.00176,1.48266,0.182048,1.83163,1.77619
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,44,0.104608,0.00187,1.48321,0.182432,1.82565,1.77211
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,45,0.106368,0.0018,1.48534,0.183488,1.83286,1.77699
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,46,0.106464,0.00222,1.48554,0.18496,1.83665,1.77918
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,47,0.10784,0.00184,1.48549,0.184928,1.83652,1.7801
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,48,0.120288,0.002089,1.48885,0.184352,1.85301,1.79558
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,49,0.104256,0.001811,1.48524,0.18272,1.83469,1.77402
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,50,0.107648,0.00185,1.48634,0.185472,1.84014,1.78131
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,51,0.103648,0.001782,1.49002,0.183616,1.83636,1.77906
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,52,0.104768,0.00209,1.4904,0.18592,1.83493,1.78317
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,53,0.106368,0.001998,1.48517,0.182464,1.83252,1.776
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,54,0.105952,0.00175,1.48444,0.184544,1.83207,1.77668
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,55,0.106176,0.00182,1.49349,0.185152,1.84418,1.78664
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,56,0.103776,0.00191,1.48765,0.18544,1.835,1.77878
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,57,0.104352,0.00192,1.48528,0.18224,1.83069,1.77379
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,58,0.105728,0.00192,1.48888,0.18688,1.84036,1.7834
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,59,0.104096,0.00169,1.49708,0.1856,1.84471,1.78846
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,60,0.109888,0.00195,1.49513,0.186496,1.84974,1.79346
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,61,0.107552,0.002061,1.4862,0.183232,1.83521,1.77905
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,62,0.121152,0.00207,1.4861,0.185472,1.85082,1.79479
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,63,0.104288,0.00176,1.48469,0.183552,1.83126,1.77429
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,64,0.106944,0.00208,1.48343,0.185696,1.83207,1.77815
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,65,0.102528,0.00181,1.4856,0.18272,1.82943,1.77265
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,66,0.106144,0.001741,1.48936,0.185408,1.8399,1.78266
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,67,0.121344,0.00218,1.4897,0.184928,1.85625,1.79816
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,68,0.106848,0.001819,1.48484,0.183744,1.83664,1.77726
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,69,0.106176,0.002169,1.48586,0.183552,1.83321,1.77775
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,70,0.106432,0.001889,1.48467,0.184352,1.83504,1.77734
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,71,0.10336,0.001839,1.48521,0.186016,1.83562,1.77643
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,72,0.106368,0.00188,1.48519,0.18224,1.8311,1.77567
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,73,0.106912,0.002161,1.48527,0.182848,1.83532,1.7772
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,74,0.103072,0.002,1.48155,0.184768,1.82514,1.77139
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,0,0.343008,0.00204,3.60702,0.419776,4.44264,4.37185
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,1,0.339008,0.00218,3.6055,0.415968,4.43423,4.36266
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,2,0.344736,0.002601,3.62564,0.416832,4.49207,4.38981
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,3,0.33936,0.002121,3.60785,0.416384,4.43375,4.36572
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,4,0.346496,0.001941,3.60667,0.420384,4.44557,4.37549
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,5,0.341376,0.00205,3.60342,0.41872,4.43363,4.36557
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,6,0.341504,0.00212,3.61861,0.418528,4.44926,4.38077
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,7,0.340704,0.00212,3.61249,0.4184,4.44566,4.37372
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,8,0.338912,0.002051,3.60806,0.42,4.43962,4.36903
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,9,0.33952,0.00194,3.60532,0.42032,4.43698,4.3671
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,10,0.334016,0.002219,3.61972,0.418208,4.4358,4.37417
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,11,0.345344,0.00202,3.60408,0.41808,4.44079,4.36953
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,12,0.341824,0.00206,3.60175,0.418048,4.43154,4.36369
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,13,0.339264,0.001971,3.60424,0.417952,4.43444,4.36343
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,14,0.336864,0.002059,3.60393,0.417056,4.42927,4.3599
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,15,0.340992,0.00194,3.60478,0.41792,4.43585,4.36564
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,16,0.342432,0.002011,3.61085,0.420768,4.45055,4.37606
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,17,0.33808,0.001969,3.60244,0.416032,4.4279,4.35852
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,18,0.340608,0.00214,3.61078,0.419584,4.44644,4.37312
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,19,0.345856,0.001989,3.60299,0.417984,4.43964,4.36882
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,20,0.33872,0.00224,3.60401,0.417568,4.43151,4.36254
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,21,0.336512,0.00195,3.6034,0.415776,4.42589,4.35764
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,22,0.338368,0.00188,3.6054,0.417088,4.43262,4.36274
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,23,0.336608,0.00184,3.60865,0.41776,4.4348,4.36486
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,24,0.34256,0.001849,3.60256,0.418816,4.43518,4.36579
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,25,0.340768,0.00194,3.60638,0.418752,4.44109,4.36784
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,26,0.33936,0.00209,3.61819,0.418176,4.44832,4.37782
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,27,0.341184,0.001951,3.60287,0.4176,4.43316,4.36361
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,28,0.339392,0.002029,3.60985,0.41776,4.43981,4.36904
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,29,0.339136,0.001831,3.60043,0.414688,4.42723,4.35609
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,30,0.33632,0.00186,3.60347,0.415936,4.43023,4.35759
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,31,0.330464,0.0017,3.60151,0.415552,4.40622,4.34923
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,32,0.333888,0.001891,3.60343,0.422272,4.42441,4.36149
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,33,0.332064,0.001819,3.60725,0.419104,4.42099,4.36024
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,34,0.330112,0.001691,3.60049,0.417504,4.40998,4.3498
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,35,0.339936,0.00191,3.60885,0.416128,4.43483,4.36683
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,36,0.341344,0.002129,3.60178,0.418496,4.43131,4.36375
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,37,0.340864,0.00199,3.60432,0.415712,4.43546,4.36289
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,38,0.341024,0.001861,3.60403,0.415136,4.43107,4.36205
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,39,0.343744,0.00196,3.60314,0.416832,4.43464,4.36568
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,40,0.33872,0.00188,3.61001,0.4168,4.43605,4.36741
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,41,0.339904,0.00203,3.60269,0.41728,4.43508,4.36191
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,42,0.340384,0.001999,3.60273,0.419488,4.43727,4.3646
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,43,0.339456,0.00191,3.60352,0.414688,4.42896,4.35958
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,44,0.337408,0.00194,3.61047,0.419648,4.44482,4.36947
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,45,0.341312,0.00186,3.60381,0.415968,4.43499,4.36295
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,46,0.338592,0.00182,3.60729,0.420928,4.43935,4.36863
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,47,0.339968,0.00183,3.60243,0.418592,4.43504,4.36282
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,48,0.341024,0.00188,3.60548,0.417856,4.43736,4.36624
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,49,0.337888,0.00191,3.60348,0.4152,4.42699,4.35848
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,50,0.341632,0.0019,3.60159,0.420928,4.43288,4.36605
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,51,0.338112,0.001911,3.60293,0.416192,4.42891,4.35915
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,52,0.33552,0.00192,3.60281,0.416064,4.42373,4.35632
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,53,0.338272,0.00199,3.609,0.418944,4.43879,4.36821
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,54,0.340896,0.00198,3.60524,0.417184,4.43384,4.3653
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,55,0.338656,0.00194,3.60273,0.415168,4.4275,4.3585
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,56,0.340032,0.002,3.60341,0.417408,4.43259,4.36285
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,57,0.341728,0.001919,3.60437,0.415456,4.43422,4.36348
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,58,0.33872,0.001889,3.60436,0.418656,4.43628,4.36363
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,59,0.340384,0.00181,3.60054,0.416256,4.42899,4.35899
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,60,0.337088,0.00195,3.61076,0.416928,4.43537,4.36673
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,61,0.342112,0.001881,3.60644,0.41872,4.44107,4.36916
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,62,0.336992,0.00197,3.60315,0.415232,4.42682,4.35735
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,63,0.336608,0.001909,3.60418,0.415552,4.42782,4.35825
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,64,0.340384,0.00192,3.60836,0.420192,4.4421,4.37086
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,65,0.338208,0.00188,3.60379,0.417376,4.43023,4.36126
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,66,0.340768,0.00199,3.60623,0.416064,4.43264,4.36506
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,67,0.344992,0.001901,3.61005,0.4152,4.44018,4.37215
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,68,0.340128,0.00188,3.60402,0.41552,4.43397,4.36155
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,69,0.337856,0.00198,3.60693,0.417088,4.43358,4.36386
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,70,0.337312,0.00181,3.60449,0.41488,4.42987,4.3585
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,71,0.340096,0.001949,3.60656,0.417728,4.43447,4.36634
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,72,0.340832,0.00207,3.60406,0.420608,4.43707,4.36757
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,73,0.338272,0.001781,3.60136,0.417216,4.4265,4.35862
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,74,0.338592,0.00199,3.60328,0.41504,4.42878,4.3589
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,0,0.696832,0.00238,8.23146,0.8184,9.81778,9.74907
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,1,0.695488,0.00239,8.23011,0.819424,9.81714,9.74741
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,2,0.69344,0.002,8.24056,0.821696,9.82998,9.75769
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,3,0.699584,0.00211,8.22321,0.823104,9.82058,9.74801
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,4,0.698176,0.00222,8.23032,0.817888,9.82312,9.7486
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,5,0.69648,0.002111,8.23444,0.816928,9.81976,9.74996
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,6,0.698368,0.00203,8.22558,0.818752,9.81144,9.74473
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,7,0.71712,0.00236,8.23313,0.81792,9.84383,9.77053
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,8,0.699584,0.00204,8.23994,0.81696,9.83034,9.75852
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,9,0.6944,0.002109,8.22071,0.819488,9.80656,9.7367
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,10,0.698048,0.00207,8.22116,0.821632,9.81499,9.74291
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,11,0.696416,0.00203,8.23557,0.81744,9.81758,9.75145
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,12,0.69968,0.0022,8.22098,0.818112,9.81098,9.74097
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,13,0.694432,0.00224,8.24018,0.818048,9.82828,9.7549
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,14,0.695264,0.00224,8.22796,0.819904,9.81779,9.74537
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,15,0.696608,0.0022,8.23063,0.818912,9.81892,9.74835
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,16,0.697728,0.00208,8.23068,0.81728,9.81981,9.74776
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,17,0.697504,0.00209,8.2298,0.814688,9.81777,9.74408
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,18,0.694496,0.00204,8.23208,0.818784,9.81826,9.7474
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,19,0.697184,0.002039,8.25033,0.819264,9.84034,9.76881
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,20,0.697952,0.001859,8.22338,0.818048,9.81108,9.74124
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,21,0.696384,0.00204,8.22933,0.816544,9.81574,9.7443
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,22,0.69632,0.00224,8.23996,0.818368,9.82645,9.75689
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,23,0.702496,0.00212,8.23017,0.81824,9.82237,9.75303
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,24,0.70128,0.00216,8.22941,0.818656,9.8231,9.7515
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,25,0.699008,0.00198,8.22478,0.819904,9.81504,9.74567
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,26,0.69712,0.002008,8.22733,0.820416,9.81855,9.74687
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,27,0.696704,0.001998,8.23188,0.82,9.84876,9.75058
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,28,0.693536,0.00201,8.22772,0.817344,9.8114,9.74061
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,29,0.69872,0.00224,8.22816,0.817888,9.81696,9.74701
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,30,0.697632,0.00222,8.22845,0.817024,9.81777,9.74533
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,31,0.69728,0.00205,8.22841,0.818496,9.81603,9.74623
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,32,0.696512,0.00212,8.22442,0.818528,9.81419,9.74158
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,33,0.698752,0.00215,8.24012,0.818048,9.82926,9.75907
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,34,0.699968,0.00204,8.22868,0.819104,9.82014,9.74979
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,35,0.698944,0.00202,8.23398,0.81456,9.821,9.7495
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,36,0.69776,0.002171,8.224,0.8224,9.81868,9.74633
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,37,0.699296,0.00199,8.22332,0.819232,9.8118,9.74384
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,38,0.69616,0.002261,8.22311,0.82,9.81144,9.74153
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,39,0.695744,0.00199,8.23849,0.818144,9.82252,9.75436
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,40,0.696992,0.00197,8.23152,0.81904,9.82056,9.74952
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,41,0.696864,0.00203,8.23897,0.819584,9.83399,9.75744
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,42,0.69568,0.00202,8.23131,0.82064,9.82016,9.74965
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,43,0.701312,0.00203,8.22742,0.815712,9.81674,9.74647
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,44,0.695968,0.00203,8.23977,0.818752,9.82722,9.75652
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,45,0.699552,0.00189,8.21933,0.819648,9.80952,9.74042
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,46,0.693632,0.00202,8.2352,0.823008,9.82922,9.75386
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,47,0.696992,0.00216,8.23214,0.819104,9.82098,9.75039
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,48,0.692128,0.00214,8.22646,0.81888,9.8087,9.73961
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,49,0.695552,0.00218,8.22673,0.81824,9.81146,9.7427
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,50,0.701568,0.00196,8.23528,0.817632,9.82812,9.75644
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,51,0.697696,0.00199,8.23632,0.820736,9.8293,9.75674
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,52,0.695776,0.00214,8.23277,0.817888,9.81898,9.74857
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,53,0.699296,0.002,8.22747,0.816288,9.82401,9.74505
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,54,0.701312,0.00203,8.24116,0.81952,9.83693,9.76402
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,55,0.697248,0.002019,8.24004,0.819136,9.82921,9.75844
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,56,0.700768,0.00219,8.22962,0.817248,9.82375,9.74982
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,57,0.696192,0.00203,8.22898,0.819744,9.8206,9.74694
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,58,0.697312,0.00215,8.25937,0.819072,9.84782,9.7779
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,59,0.697632,0.00205,8.22731,0.815296,9.81316,9.74228
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,60,0.698528,0.00236,8.24407,0.816512,9.83333,9.76147
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,61,0.699744,0.00195,8.24269,0.82016,9.83724,9.76454
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,62,0.696704,0.002039,8.2268,0.819808,9.81814,9.74535
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,63,0.69808,0.00196,8.22354,0.817024,9.8114,9.7406
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,64,0.695936,0.00203,8.22602,0.81904,9.8161,9.74302
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,65,0.69488,0.00223,8.22412,0.816896,9.80782,9.73812
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,66,0.69744,0.00212,8.2282,0.815936,9.81642,9.74369
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,67,0.700736,0.00212,8.22883,0.818624,9.82206,9.75031
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,68,0.697344,0.00197,8.22844,0.81728,9.81594,9.74503
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,69,0.701216,0.002211,8.22853,0.816416,9.8238,9.74837
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,70,0.694944,0.00212,8.23211,0.820288,9.82068,9.74946
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,71,0.694272,0.002019,8.2405,0.820256,9.82718,9.75704
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,72,0.697312,0.00203,8.23308,0.81968,9.82177,9.7521
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,73,0.701536,0.002111,8.24045,0.816544,9.83473,9.76064
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,74,0.697984,0.00196,8.22744,0.82064,9.8174,9.74802
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,0,1.23917,0.00198,12.4496,1.42016,15.1856,15.1109
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,1,1.23952,0.001939,12.4433,1.42042,15.1799,15.1052
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,2,1.23462,0.00213,12.4406,1.41779,15.1699,15.0951
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,3,1.23398,0.00187,12.4177,1.42045,15.1427,15.074
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,4,1.2336,0.00185,12.459,1.42077,15.1846,15.1152
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,5,1.23757,0.00205,12.4272,1.41981,15.1541,15.0866
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,6,1.23418,0.00231,12.4356,1.42045,15.1618,15.0925
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,7,1.23462,0.00198,12.4419,1.42061,15.169,15.0991
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,8,1.23706,0.00196,12.4334,1.41971,15.1623,15.0921
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,9,1.23344,0.00188,12.4222,1.4167,15.1442,15.0742
