dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",64,0,184.163,0.00338,0.102289,68.0259,451.87,252.294
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,55,5.46656,0.002579,1.11567,0.26752,7.4444,6.85233
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,56,5.53037,0.00209,1.11875,0.267488,7.51335,6.91869
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,57,5.52378,0.00235,1.12203,0.269984,7.51434,6.91814
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,58,5.70736,0.0022,1.11875,0.26992,7.68807,7.09823
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,59,5.54179,0.00218,1.11853,0.267776,7.53182,6.93028
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,60,5.57098,0.00219,1.11724,0.266848,7.54809,6.95725
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,61,5.55795,0.002011,1.11748,0.270016,7.53955,6.94746
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,62,5.52019,0.00253,1.12128,0.270656,7.51073,6.91466
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,63,5.84848,0.0025,1.12112,0.268896,7.84124,7.24099
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,64,5.98013,0.00243,1.11933,0.267392,7.96799,7.36928
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,65,5.63994,0.002139,1.11771,0.26992,7.62186,7.0297
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,66,5.71834,0.00264,1.11789,0.27152,7.70775,7.11038
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,67,5.52998,0.00233,1.11895,0.26992,7.51607,6.92118
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,68,5.48422,0.00208,1.11633,0.268,7.45932,6.87063
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,69,5.8353,0.002181,1.11859,0.267648,7.8152,7.22371
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,70,5.53574,0.002449,1.11878,0.268704,7.52192,6.92568
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,71,5.46253,0.002169,1.11875,0.269696,7.44948,6.85314
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,72,5.94246,0.00224,1.11897,0.270336,7.94128,7.33401
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,73,5.49997,0.00267,1.11804,0.26768,7.48185,6.88836
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",192,74,5.55946,0.002319,1.11776,0.269152,7.54576,6.94869
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,0,13.5763,0.002838,2.9582,0.61568,18.3929,17.153
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,1,13.691,0.00295,2.95583,0.62656,18.4973,17.2764
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,2,13.2485,0.00242,2.9531,0.62192,18.0444,16.826
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,3,13.4916,0.00299,2.95126,0.624128,18.294,17.07
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,4,13.2237,0.002449,2.96315,0.624736,18.0342,16.8141
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,5,13.2872,0.00289,2.95081,0.621792,18.085,16.8627
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,6,12.9899,0.002151,2.95158,0.623616,17.793,16.5673
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,7,13.4576,0.00239,2.95466,0.623456,18.2597,17.0381
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,8,13.8873,0.003,2.95135,0.622176,18.6896,17.4638
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,9,13.5626,0.00243,2.94757,0.628288,18.3596,17.1409
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,10,13.8819,0.0026,2.95,0.62496,18.6934,17.4594
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,11,13.314,0.00276,2.96408,0.62128,18.1289,16.9022
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,12,13.4225,0.002789,2.94995,0.619904,18.2159,16.9951
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,13,13.5776,0.00263,2.95352,0.62224,18.3782,17.156
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,14,13.4226,0.00247,2.95108,0.618912,18.2136,16.995
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,15,13.3626,0.00275,2.94889,0.62352,18.1596,16.9378
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,16,13.7376,0.002451,2.95242,0.62256,18.5367,17.315
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,17,14.0408,0.00278,2.95594,0.622976,18.8443,17.6225
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,18,14.2375,0.002759,2.95776,0.624448,19.0587,17.8225
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,19,13.5893,0.00272,2.95243,0.624352,18.3939,17.1688
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,20,13.4668,0.00292,2.95727,0.623488,18.2752,17.0505
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,21,13.8381,0.002691,2.99922,0.624864,18.6831,17.4649
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,22,13.6787,0.00244,2.95791,0.625024,18.4857,17.2641
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,23,14.5148,0.003779,2.95765,0.62496,19.3342,18.1012
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,24,13.0825,0.002299,2.95139,0.627072,17.8824,16.6633
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,25,14.089,0.00284,2.94986,0.621344,18.8849,17.6631
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,26,14.4989,0.00343,2.95124,0.622048,19.3124,18.0757
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,27,14.0468,0.0027,2.95692,0.626592,18.8656,17.633
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,28,12.863,0.00263,2.95133,0.62912,17.6732,16.4461
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,29,14.4029,0.00256,2.95031,0.621728,19.2149,17.9775
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,30,13.6754,0.00247,2.95598,0.621536,18.472,17.2554
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,31,13.2843,0.00255,2.95001,0.626912,18.0897,16.8637
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,32,13.2079,0.00277,2.95102,0.620096,18.0003,16.7818
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,33,13.3858,0.002559,2.94961,0.621888,18.1821,16.9598
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,34,13.9114,0.0029,2.95006,0.627136,18.7259,17.4915
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,35,13.8239,0.00256,2.95034,0.623008,18.6223,17.3998
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,36,13.0806,0.00293,2.9535,0.62448,17.8828,16.6615
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,37,14.0613,0.003171,2.95306,0.628768,18.8701,17.6463
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,38,13.6928,0.00256,2.94966,0.625632,18.4935,17.2707
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,39,13.8178,0.00306,2.95273,0.627648,18.6283,17.4012
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,40,13.9439,0.00264,2.95669,0.627488,18.764,17.5307
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,41,14.2703,0.00267,2.95397,0.626048,19.083,17.853
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,42,13.6219,0.002789,2.96535,0.6232,18.4354,17.2133
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,43,13.9607,0.002789,2.95331,0.62592,18.7674,17.5427
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,44,13.9048,0.00258,2.95024,0.622432,18.7003,17.48
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,45,13.2943,0.002398,2.95571,0.620256,18.0906,16.8726
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,46,13.9984,0.0028,2.95006,0.62128,18.7958,17.5725
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,47,14.3063,0.00261,2.95216,0.623296,19.112,17.8844
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,48,13.3146,0.002751,2.9496,0.624448,18.1121,16.8914
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,49,13.5031,0.00296,2.96367,0.6256,18.319,17.0953
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,50,14.1781,0.002891,2.96114,0.624896,18.9941,17.767
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,51,13.675,0.00264,2.96215,0.625536,18.4927,17.2654
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,52,13.9078,0.002831,2.95206,0.623648,18.7209,17.4864
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,53,14.0421,0.00277,2.95237,0.621728,18.8386,17.6189
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,54,14.3125,0.003179,2.95748,0.622944,19.1377,17.8961
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,55,13.5725,0.00248,2.94799,0.618432,18.3588,17.1414
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,56,14.2276,0.002999,2.95154,0.623584,19.0406,17.8058
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,57,13.373,0.002692,2.96443,0.626912,18.19,16.967
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,58,14.3221,0.002431,2.95158,0.62064,19.1183,17.8968
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,59,13.9197,0.0031,2.94965,0.624256,18.723,17.4967
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,60,14.1216,0.0026,2.95356,0.617472,18.9164,17.6952
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,61,13.4465,0.002461,2.95088,0.622016,18.2435,17.0219
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,62,13.5004,0.002571,2.94979,0.62096,18.2864,17.0737
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,63,13.1311,0.00281,2.95463,0.626944,17.941,16.7155
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,64,13.7588,0.002551,2.95456,0.621472,18.5577,17.3374
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,65,13.0095,0.0026,2.95627,0.62256,17.8111,16.5909
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,66,14.0986,0.00244,2.94989,0.62256,18.8965,17.6735
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,67,14.3721,0.002539,2.95066,0.626816,19.171,17.9521
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,68,13.2976,0.00247,2.95353,0.629056,18.0968,16.8827
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,69,14.4956,0.002771,2.95493,0.622656,19.3111,18.076
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,70,13.1333,0.00325,2.95221,0.6248,17.936,16.7136
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,71,13.2151,0.00222,2.95655,0.622208,18.0173,16.796
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,72,13.9127,0.0022,2.95121,0.621856,18.7135,17.488
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,73,13.3869,0.00238,2.95206,0.62288,18.1856,16.9642
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",256,74,14.0052,0.00236,2.94963,0.622496,18.8008,17.5797
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,0,26.007,0.002699,7.0392,1.1151,37.1832,34.164
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,1,25.4717,0.002721,7.04337,1.11718,36.6469,33.635
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,2,25.6688,0.0027,7.02683,1.1153,36.829,33.8136
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,3,25.6037,0.00376,7.03186,1.11421,36.7675,33.7535
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,4,25.4472,0.00318,7.0359,1.11434,36.6128,33.6006
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,5,25.5723,0.002929,7.02802,1.11229,36.7212,33.7155
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,6,26.217,0.00836,7.03331,1.11309,37.3922,34.3717
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,7,25.3875,0.0035,7.02927,1.11206,36.545,33.5323
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,8,25.5506,0.002801,7.03085,1.11328,36.7234,33.6976
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,9,25.6865,0.00285,7.03152,1.11366,36.844,33.8345
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,10,26.2452,0.00292,7.03132,1.11536,37.4074,34.3948
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,11,25.9959,0.00307,7.03462,1.11187,37.1691,34.1455
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,12,25.674,0.00285,7.03225,1.11699,36.8406,33.826
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,13,25.3924,0.00323,7.03242,1.11392,36.5566,33.542
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,14,25.5665,0.00289,7.03304,1.11158,36.7381,33.714
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,15,25.5755,0.00261,7.03246,1.10947,36.7241,33.72
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,16,25.3128,0.0029,7.03267,1.11046,36.4835,33.4588
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,17,25.7286,0.002909,7.02919,1.11363,36.8948,33.8744
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,18,25.3134,0.00275,7.03678,1.11402,36.4805,33.467
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,19,26.1454,0.00273,7.02917,1.11338,37.3046,34.2907
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,20,25.7768,0.00306,7.00994,1.11437,36.9224,33.9042
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,21,25.6487,0.00277,7.04471,1.1151,36.8236,33.8113
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,22,25.8272,0.003039,7.0367,1.11091,37.0081,33.9778
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,23,25.8056,0.00283,7.0339,1.11427,36.9699,33.9566
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,24,25.5643,0.00356,7.02794,1.11293,36.7147,33.7087
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,25,25.8752,0.00274,7.03034,1.11136,37.0204,34.0196
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,26,25.4801,0.00287,7.03435,1.11302,36.6448,33.6304
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,27,25.668,0.00278,7.03186,1.11776,36.8238,33.8204
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,28,25.9375,0.002839,7.0327,1.11533,37.1092,34.0884
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,29,25.74,0.00327,7.03392,1.11229,36.9076,33.8894
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,30,25.7424,0.00271,7.03375,1.116,36.9089,33.8948
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,31,25.4096,0.00384,7.03635,1.11261,36.5731,33.5624
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,32,25.482,0.00286,7.03146,1.11526,36.6482,33.6316
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,33,25.7374,0.002971,7.03702,1.11216,36.9022,33.8896
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,34,25.5279,0.00317,7.02793,1.11824,36.6949,33.6773
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,35,25.601,0.00312,7.03533,1.11258,36.7651,33.752
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,36,25.7307,0.00321,7.03006,1.10883,36.8979,33.8728
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,37,25.689,0.003,7.03574,1.11626,36.8597,33.844
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,38,25.9449,0.003319,7.03294,1.10973,37.1071,34.0909
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,39,25.8475,0.0034,7.03401,1.11891,37.0191,34.0038
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,40,25.999,0.002539,7.0367,1.10973,37.1657,34.148
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,41,25.9181,0.003241,7.03259,1.11587,37.0867,34.0698
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,42,25.6574,0.00277,7.03604,1.11107,36.825,33.8073
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,43,25.9751,0.00293,7.03003,1.11219,37.1372,34.1203
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,44,25.636,0.00282,7.03196,1.11245,36.7956,33.7833
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,45,25.8714,0.003361,7.04115,1.11994,37.0578,34.0358
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,46,25.7301,0.00308,7.03028,1.11123,36.8968,33.8747
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,47,25.8491,0.00325,7.03205,1.11181,37.0068,33.9962
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,48,26.1996,0.00312,7.03232,1.11542,37.364,34.3505
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,49,26.0944,0.00248,7.02946,1.11005,37.2525,34.2364
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,50,25.7713,0.00308,7.02755,1.11312,36.9335,33.915
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,51,26.2181,0.003081,7.03067,1.11155,37.3856,34.3635
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,52,26.0746,0.00281,7.02819,1.12067,37.2427,34.2263
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,53,25.8749,0.00263,7.02757,1.11555,37.038,34.0207
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,54,25.5764,0.00259,7.03347,1.11312,36.7477,33.7256
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,55,26.0006,0.002709,7.02885,1.11648,37.165,34.1487
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,56,25.7877,0.00285,7.04123,1.11264,36.9647,33.9444
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,57,25.7671,0.00316,7.04617,1.11414,36.9479,33.9306
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,58,25.6143,0.00299,7.03726,1.11642,36.7819,33.771
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,59,25.5025,0.00259,7.02119,1.1144,36.6572,33.6407
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,60,25.6598,0.00272,7.02855,1.11485,36.8219,33.8059
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,61,25.7249,0.002907,7.04229,1.11136,36.8928,33.8814
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,62,25.6817,0.00331,7.0328,1.11475,36.8531,33.8326
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,63,26.1591,0.00318,7.02929,1.10947,37.3251,34.301
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,64,26.0551,0.00251,7.03506,1.11667,37.2246,34.2093
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,65,25.9334,0.00283,7.03829,1.11491,37.1123,34.0894
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,66,25.9018,0.00284,7.04522,1.1144,37.0792,34.0642
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,67,26.2068,0.002981,7.04492,1.11802,37.3934,34.3727
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,68,25.6966,0.003099,7.0307,1.11344,36.852,33.8438
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,69,25.7791,0.003191,7.03112,1.11565,36.9454,33.9291
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,70,26.0955,0.00355,7.03165,1.11843,37.2699,34.2491
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,71,25.8755,0.003,7.02601,1.11056,37.0301,34.015
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,72,26.0282,0.00285,7.02878,1.11731,37.2,34.1771
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,73,25.7931,0.003362,7.0323,1.11504,36.9689,33.9438
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",320,74,25.7945,0.00277,7.03418,1.11347,36.9637,33.9449
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,0,42.3101,0.00274,9.73432,1.91437,57.858,53.9616
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,1,41.6473,0.00318,9.73362,1.91107,57.221,53.2952
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,2,41.5738,0.00339,9.73231,1.91043,57.1557,53.22
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,3,41.6941,0.00322,9.7321,1.90358,57.2432,53.333
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,4,41.5962,0.00316,9.7325,1.91018,57.1699,53.242
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,5,41.6152,0.00281,9.73091,1.90765,57.1595,53.2566
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,6,41.7411,0.00343,9.73497,1.91078,57.3066,53.3903
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,7,41.8375,0.00286,9.73355,1.91421,57.3858,53.4881
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,8,41.6124,0.002871,9.73517,1.91078,57.1811,53.2612
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,9,41.7596,0.00326,9.73276,1.90749,57.3126,53.4032
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,10,41.8408,0.00305,9.73454,1.90227,57.3607,53.4806
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,11,41.7298,0.00371,9.73296,1.90874,57.2836,53.3752
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,12,41.5417,0.00248,9.73447,1.9143,57.1024,53.193
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,13,41.4515,0.003449,9.73275,1.92163,57.0107,53.1093
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,14,42.1885,0.00367,9.72951,1.91136,57.7278,53.833
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,15,41.7541,0.00291,9.73229,1.91706,57.2948,53.4064
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,16,41.678,0.002949,9.7342,1.91283,57.234,53.328
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,17,41.9229,0.00276,9.72995,1.91459,57.4802,53.5702
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,18,41.6681,0.00361,9.7323,1.91306,57.2337,53.3171
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,19,41.5873,0.00336,9.73386,1.91238,57.1414,53.2369
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,20,41.459,0.00268,9.73135,1.92045,57.0207,53.1135
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,21,41.837,0.00381,9.73707,1.91037,57.3966,53.4883
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,22,41.4444,0.00364,9.73377,1.90509,56.9647,53.0869
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,23,41.8218,0.00335,9.73295,1.9055,57.3756,53.4636
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,24,41.7741,0.00287,9.7314,1.91405,57.3615,53.4225
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,25,41.6503,0.00334,9.73368,1.9087,57.201,53.2961
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,26,41.7539,0.0031,9.73279,1.90832,57.3183,53.3981
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,27,41.4918,0.00267,9.73191,1.9216,57.0602,53.148
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,28,41.5403,0.00276,9.73501,1.91085,57.0979,53.1889
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,29,41.84,0.003079,9.73234,1.91066,57.3887,53.486
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,30,41.4325,0.0029,9.73157,1.91229,56.9747,53.0793
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,31,41.8087,0.00314,9.73649,1.91386,57.3618,53.4622
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,32,41.6802,0.0025,9.73945,1.9112,57.2624,53.3334
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,33,41.8455,0.00318,9.73519,1.90848,57.3839,53.4924
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,34,41.7642,0.00266,9.73231,1.91648,57.3116,53.4156
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,35,41.7264,0.00285,9.73317,1.90448,57.2738,53.3669
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,36,41.8898,0.00329,9.73214,1.91846,57.446,53.5437
3,double,nonuniform_z,CPU,"P | P | P | P | Ns | Ns",384,37,41.9428,0.003449,9.732,1.90957,57.4942,53.5878
