dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",64,0,0.08336,0,0.106609,200.019,200.31,200.209
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,4,0.081504,0,0.07398,0.00976,0.208548,0.165244
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,5,0.082432,0,0.071829,0.009632,0.201258,0.163893
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,6,0.082048,0,0.075209,0.008704,0.209378,0.165961
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,7,0.079904,0,0.074079,0.009504,0.204598,0.163487
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,8,0.080512,0,0.073669,0.010304,0.205508,0.164485
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,9,0.087456,0,0.073429,0.008544,0.210887,0.169429
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,10,0.079936,0,0.069369,0.011232,0.194998,0.160537
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,11,0.085728,0,0.070919,0.011968,0.204127,0.168615
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,12,0.08304,0,0.073509,0.010496,0.206828,0.167045
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,13,0.083712,0,0.0737,0.009888,0.207757,0.1673
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,14,0.08176,0,0.072869,0.010624,0.206067,0.165253
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,15,0.089856,0,0.073449,0.010048,0.213827,0.173353
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,16,0.080384,0,0.074159,0.01168,0.208078,0.166223
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,17,0.081792,0,0.075479,0.009664,0.208458,0.166935
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,18,0.080704,0,0.074409,0.011904,0.207898,0.167017
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,19,0.081888,0,0.156978,0.009312,0.290106,0.248178
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,20,0.079168,0,0.072439,0.008736,0.201618,0.160343
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,21,0.080736,0,0.073559,0.008896,0.204968,0.163191
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,22,0.080896,0,0.07351,0.008608,0.203878,0.163014
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,23,0.081088,0,0.073879,0.010688,0.205068,0.165655
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,24,0.079936,0,0.073659,0.008544,0.201937,0.162139
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,25,0.081088,0,0.074229,0.011776,0.207938,0.167093
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,26,0.080096,0,0.072789,0.009536,0.202918,0.162421
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,27,0.083872,0,0.07347,0.008928,0.206747,0.16627
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,28,0.082272,0,0.07335,0.009504,0.207207,0.165126
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,29,0.08016,0,0.072999,0.010816,0.205408,0.163975
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,30,0.083232,0,0.07369,0.01024,0.211318,0.167162
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,31,0.082144,0,0.0725,0.008352,0.203198,0.162996
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,32,0.083168,0,0.081318,0.008672,0.216248,0.173158
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,33,0.08512,0,0.07293,0.009728,0.209548,0.167778
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,34,0.081344,0,0.073449,0.00832,0.204478,0.163113
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,35,0.081056,0,0.073019,0.010208,0.205058,0.164283
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,36,0.080608,0,0.077229,0.009888,0.205188,0.167725
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,37,0.082432,0,0.074579,0.009984,0.209517,0.166995
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,38,0.08064,0,0.073709,0.00944,0.205878,0.163789
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,39,0.083904,0,0.073719,0.008736,0.221287,0.166359
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,40,0.187168,0,0.073559,0.008192,0.310377,0.268919
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,41,0.079072,0,0.070019,0.01136,0.194128,0.160451
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,42,0.084096,0,0.073299,0.011488,0.206588,0.168883
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,43,0.082528,0,0.07488,0.009216,0.208227,0.166624
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,44,0.082816,0,0.074459,0.009024,0.208258,0.166299
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,45,0.0816,0,0.07295,0.008384,0.204937,0.162934
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,46,0.080576,0,0.07289,0.009056,0.203658,0.162522
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,47,0.07952,0,0.07337,0.008928,0.203477,0.161818
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,48,0.077152,0,0.069899,0.011968,0.199448,0.159019
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,49,0.080064,0,0.073969,0.008192,0.203818,0.162225
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,50,0.080352,0,0.073729,0.009184,0.204558,0.163265
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,51,0.081024,0,0.0737,0.008896,0.205128,0.16362
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,52,0.079904,0,0.07173,0.009632,0.202728,0.161266
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,53,0.086944,0,0.072959,0.009536,0.211018,0.169439
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,54,0.085664,0,0.073229,0.012448,0.213308,0.171341
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,55,0.08224,0,0.072509,0.009952,0.206487,0.164701
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,56,0.0808,0,0.073698,0.010336,0.206998,0.164834
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,57,0.088608,0,0.072549,0.009184,0.211437,0.170341
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,58,0.082368,0,0.075439,0.011008,0.213837,0.168815
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,59,0.08016,0,0.072909,0.009248,0.202617,0.162317
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,60,0.080768,0,0.073609,0.008096,0.204318,0.162473
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,61,0.08272,0,0.07308,0.00864,0.204268,0.16444
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,62,0.080512,0,0.07278,0.008576,0.200928,0.161868
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,63,0.080448,0,0.07416,0.010816,0.206838,0.165424
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,64,0.080224,0,0.073399,0.010464,0.205358,0.164087
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,65,0.081888,0,0.07366,0.00992,0.207238,0.165468
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,66,0.080768,0,0.07316,0.008576,0.202598,0.162504
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,67,0.086784,0,0.073369,0.009088,0.209538,0.169241
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,68,0.080256,0,0.073949,0.0104,0.206158,0.164605
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,69,0.08144,0,0.075249,0.00864,0.207147,0.165329
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,70,0.080576,0,0.074879,0.010208,0.204048,0.165663
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,71,0.186016,0,0.072919,0.008096,0.308717,0.267031
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,72,0.080416,0,0.069049,0.01088,0.193698,0.160345
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,73,0.079296,0,0.07009,0.0104,0.193428,0.159786
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",256,74,0.082144,0,0.073609,0.008096,0.203458,0.163849
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,0,0.123904,0,0.08744,0.019264,0.279967,0.230608
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,1,0.117696,0,0.076269,0.01136,0.247137,0.205325
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,2,0.117024,0,0.075519,0.009024,0.242647,0.201567
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,3,0.115968,0,0.076279,0.012416,0.246007,0.204663
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,4,0.113888,0,0.07578,0.009792,0.240797,0.19946
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,5,0.12336,0,0.07597,0.01136,0.252977,0.21069
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,6,0.116704,0,0.075599,0.012,0.245527,0.204303
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,7,0.12064,0,0.07522,0.011264,0.247557,0.207124
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,8,0.11808,0,0.076119,0.01216,0.248398,0.206359
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,9,0.117376,0,0.075208,0.010592,0.351826,0.203176
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,10,0.116768,0,0.075509,0.01296,0.248797,0.205237
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,11,0.119936,0,0.076939,0.011104,0.250297,0.207979
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,12,0.116544,0,0.076329,0.012064,0.253887,0.204937
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,13,0.11216,0,0.072899,0.010176,0.229178,0.195235
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,14,0.116256,0,0.07597,0.009344,0.243207,0.20157
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,15,0.114784,0,0.075189,0.011968,0.242087,0.201941
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,16,0.115584,0,0.075149,0.009472,0.241927,0.200205
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,17,0.116384,0,0.076449,0.011392,0.246867,0.204225
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,18,0.119168,0,0.07675,0.01088,0.249777,0.206798
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,19,0.11712,0,0.075209,0.011584,0.243858,0.203913
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,20,0.12464,0,0.075789,0.01104,0.252887,0.211469
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,21,0.11408,0,0.07614,0.011456,0.244177,0.201676
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,22,0.116704,0,0.076339,0.011072,0.245627,0.204115
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,23,0.118048,0,0.076759,0.01024,0.246257,0.205047
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,24,0.116704,0,0.076859,0.012416,0.247367,0.205979
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,25,0.116128,0,0.07508,0.010624,0.243377,0.201832
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,26,0.113888,0,0.07433,0.01248,0.236947,0.200698
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,27,0.122816,0,0.076139,0.011584,0.251757,0.210539
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,28,0.116544,0,0.076509,0.011264,0.246158,0.204317
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,29,0.114784,0,0.07632,0.012544,0.245077,0.203648
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,30,0.116064,0,0.075219,0.010016,0.242527,0.201299
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,31,0.115104,0,0.078179,0.010464,0.245457,0.203747
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,32,0.116576,0,0.075229,0.010624,0.244277,0.202429
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,33,0.1168,0,0.075858,0.009856,0.246358,0.202514
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,34,0.114208,0,0.075279,0.009376,0.240537,0.198863
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,35,0.116,0,0.076419,0.011744,0.247277,0.204163
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,36,0.117504,0,0.075349,0.01216,0.245417,0.205013
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,37,0.119936,0,0.077378,0.011104,0.250748,0.208418
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,38,0.118688,0,0.075619,0.00992,0.244897,0.204227
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,39,0.115392,0,0.243507,0.011072,0.410395,0.369971
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,40,0.116,0,0.07581,0.010912,0.244707,0.202722
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,41,0.120128,0,0.075339,0.009504,0.246557,0.204971
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,42,0.118208,0,0.076259,0.010016,0.246047,0.204483
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,43,0.118208,0,0.076159,0.010272,0.244977,0.204639
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,44,0.116256,0,0.074909,0.009376,0.241817,0.200541
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,45,0.11824,0,0.07537,0.010784,0.248627,0.204394
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,46,0.116,0,0.075958,0.012704,0.253527,0.204662
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,47,0.116576,0,0.076239,0.012416,0.246507,0.205231
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,48,0.11776,0,0.077229,0.010336,0.246677,0.205325
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,49,0.118272,0,0.077068,0.013152,0.249718,0.208492
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,50,0.2048,0,0.076039,0.012128,0.332476,0.292967
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,51,0.11632,0,0.075329,0.011072,0.243677,0.202721
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,52,0.116864,0,0.075709,0.01072,0.245778,0.203293
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,53,0.116928,0,0.075859,0.010016,0.244297,0.202803
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,54,0.116928,0,0.076549,0.010848,0.253357,0.204325
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,55,0.113504,0,0.073179,0.013056,0.232697,0.199739
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,56,0.11568,0,0.071849,0.013216,0.234348,0.200745
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,57,0.117056,0,0.075269,0.011584,0.243898,0.203909
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,58,0.117024,0,0.075109,0.009216,0.242158,0.201349
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,59,0.122496,0,0.075929,0.009824,0.250788,0.208249
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,60,0.116416,0,0.07509,0.009984,0.244597,0.20149
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,61,0.117216,0,0.076129,0.010496,0.247067,0.203841
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,62,0.113824,0,0.07145,0.012096,0.228707,0.19737
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,63,0.116768,0,0.077709,0.013824,0.251897,0.208301
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,64,0.11664,0,0.075839,0.010592,0.245258,0.203071
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,65,0.117824,0,0.075639,0.010784,0.245258,0.204247
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,66,0.118848,0,0.185939,0.012544,0.357516,0.317331
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,67,0.115808,0,0.07473,0.011584,0.242157,0.202122
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,68,0.117984,0,0.076699,0.012352,0.248937,0.207035
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,69,0.11616,0,0.075829,0.011776,0.244527,0.203765
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,70,0.117216,0,0.08292,0.012416,0.255047,0.212552
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,71,0.115872,0,0.075429,0.009728,0.241988,0.201029
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,72,0.115328,0,0.075188,0.010784,0.243068,0.2013
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,73,0.115904,0,0.076159,0.011712,0.245977,0.203775
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",320,74,0.116896,0,0.076479,0.011296,0.246797,0.204671
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,0,0.171264,0,0.09932,0.020928,0.339917,0.291512
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,1,0.153792,0,0.087269,0.012896,0.294856,0.253957
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,2,0.153952,0,0.08754,0.012128,0.302197,0.25362
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,3,0.15712,0,0.088109,0.013408,0.298796,0.258637
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,4,0.153472,0,0.087909,0.012032,0.294887,0.253413
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,5,0.155168,0,0.087599,0.012,0.302246,0.254767
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,6,0.15616,0,0.087759,0.01264,0.299006,0.256559
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,7,0.152928,0,0.086918,0.01248,0.293497,0.252326
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,8,0.154528,0,0.087249,0.012736,0.296557,0.254513
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,9,0.157312,0,0.088089,0.01328,0.301377,0.258681
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,10,0.155584,0,0.087778,0.011776,0.297716,0.255138
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,11,0.154464,0,0.087609,0.012288,0.295497,0.254361
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,12,0.154656,0,0.088078,0.013056,0.298396,0.25579
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,13,0.155072,0,0.088358,0.014272,0.298366,0.257702
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,14,0.154752,0,0.088088,0.01376,0.296796,0.2566
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,15,0.162528,0,0.08752,0.0128,0.302977,0.262848
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,16,0.153888,0,0.087159,0.012544,0.294867,0.253591
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,17,0.1552,0,0.088219,0.013376,0.299527,0.256795
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,18,0.156896,0,0.088199,0.011264,0.298327,0.256359
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,19,0.155008,0,0.088329,0.012672,0.305606,0.256009
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,20,0.24544,0,0.087569,0.011616,0.384955,0.344625
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,21,0.15584,0,0.087369,0.01296,0.296147,0.256169
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,22,0.153504,0,0.087749,0.013504,0.295957,0.254757
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,23,0.155712,0,0.088369,0.013056,0.305887,0.257137
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,24,0.15328,0,0.088959,0.013344,0.297896,0.255583
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,25,0.156576,0,0.08832,0.0128,0.298667,0.257696
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,26,0.153344,0,0.086879,0.013184,0.293097,0.253407
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,27,0.152512,0,0.087619,0.013536,0.295697,0.253667
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,28,0.152992,0,0.087928,0.010816,0.293297,0.251736
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,29,0.15568,0,0.087669,0.012736,0.298016,0.256085
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,30,0.154464,0,0.087628,0.012352,0.295897,0.254444
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,31,0.152896,0,0.087439,0.013568,0.294537,0.253903
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,32,0.152288,0,0.086969,0.01216,0.292447,0.251417
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,33,0.16112,0,0.086979,0.012544,0.301487,0.260643
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,34,0.154176,0,0.087978,0.012352,0.297256,0.254506
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,35,0.155776,0,0.086929,0.014304,0.298717,0.257009
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,36,0.156256,0,0.208237,0.01376,0.419645,0.378253
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,37,0.154112,0,0.086819,0.012832,0.293457,0.253763
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,38,0.155328,0,0.089559,0.013024,0.301407,0.257911
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,39,0.154912,0,0.0872,0.011296,0.296847,0.253408
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,40,0.1544,0,0.089019,0.011936,0.296597,0.255355
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,41,0.155552,0,0.087088,0.012576,0.296406,0.255216
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,42,0.1616,0,0.08879,0.013568,0.306397,0.263958
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,43,0.151616,0,0.085879,0.015232,0.287267,0.252727
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,44,0.156672,0,0.087829,0.013056,0.299807,0.257557
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,45,0.153696,0,0.171859,0.012864,0.379766,0.338419
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,46,0.153056,0,0.087309,0.012736,0.293756,0.253101
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,47,0.152768,0,0.088159,0.014112,0.296477,0.255039
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,48,0.154208,0,0.095279,0.01248,0.304286,0.261967
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,49,0.156128,0,0.088849,0.01328,0.298166,0.258257
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,50,0.151456,0,0.083289,0.015136,0.282916,0.249881
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,51,0.152192,0,0.087018,0.011936,0.293116,0.251146
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,52,0.15552,0,0.087609,0.011456,0.296257,0.254585
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,53,0.1552,0,0.094898,0.013184,0.305076,0.263282
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,54,0.1536,0,0.088259,0.01152,0.293497,0.253379
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,55,0.1552,0,0.087318,0.011168,0.295596,0.253686
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,56,0.149376,0,0.084089,0.016352,0.283667,0.249817
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,57,0.153792,0,0.086929,0.013056,0.293757,0.253777
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,58,0.153504,0,0.087379,0.012,0.293987,0.252883
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,59,0.15616,0,0.088189,0.016736,0.303007,0.261085
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,60,0.153568,0,0.0878,0.013312,0.297837,0.25468
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,61,0.15664,0,0.088018,0.013472,0.302967,0.25813
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,62,0.152256,0,0.156528,0.016448,0.359216,0.325232
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,63,0.153248,0,0.08857,0.012544,0.296317,0.254362
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,64,0.15408,0,0.087969,0.013056,0.296567,0.255105
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,65,0.154368,0,0.087629,0.012544,0.294306,0.254541
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,66,0.160768,0,0.087129,0.012832,0.300637,0.260729
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,67,0.153824,0,0.087039,0.013056,0.295647,0.253919
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,68,0.152544,0,0.087489,0.011616,0.289737,0.251649
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,69,0.154336,0,0.087739,0.011712,0.294826,0.253787
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,70,0.157504,0,0.087249,0.012352,0.298567,0.257105
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,71,0.154784,0,0.087369,0.012736,0.296106,0.254889
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,72,0.15296,0,0.087369,0.013792,0.295376,0.254121
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,73,0.150048,0,0.269307,0.013408,0.472155,0.432763
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",384,74,0.154848,0,0.088159,0.012544,0.296656,0.255551
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,0,0.194112,0,0.104188,0.02064,0.367626,0.31894
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,1,0.185632,0,0.094229,0.015104,0.336836,0.294965
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,2,0.19264,0,0.092808,0.01408,0.341136,0.299528
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,3,0.265376,0,0.092379,0.013504,0.412445,0.371259
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,4,0.183296,0,0.091789,0.012192,0.329336,0.287277
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,5,0.185824,0,0.091669,0.013184,0.331206,0.290677
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,6,0.188032,0,0.093088,0.015392,0.339936,0.296512
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,7,0.184192,0,0.089729,0.015584,0.324677,0.289505
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,8,0.186464,0,0.091839,0.012288,0.332536,0.290591
2,double,uniform,CPU,"Ns | Ns | Ns | Ns",448,9,0.184,0,0.253017,0.014208,0.491605,0.451225
