dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,CPU,"N | D",256,55,0.030016,0,0.03482,0.00832,0.112799,0.073156
1,double,uniform,CPU,"N | D",256,56,0.029376,0,0.03499,0.008288,0.112409,0.072654
1,double,uniform,CPU,"N | D",256,57,0.030496,0,0.034909,0.008448,0.113319,0.073853
1,double,uniform,CPU,"N | D",256,58,0.030912,0,0.041619,0.00752,0.118889,0.080051
1,double,uniform,CPU,"N | D",256,59,0.030656,0,0.03499,0.008544,0.11165,0.07419
1,double,uniform,CPU,"N | D",256,60,0.029824,0,0.03501,0.00624,0.10705,0.071074
1,double,uniform,CPU,"N | D",256,61,0.0288,0,0.03483,0.008576,0.111659,0.072206
1,double,uniform,CPU,"N | D",256,62,0.030624,0,0.03487,0.007136,0.112619,0.07263
1,double,uniform,CPU,"N | D",256,63,0.029568,0,0.03462,0.00864,0.112399,0.072828
1,double,uniform,CPU,"N | D",256,64,0.030176,0,0.03582,0.009472,0.113019,0.075468
1,double,uniform,CPU,"N | D",256,65,0.027392,0,0.03568,0.009952,0.112728,0.073024
1,double,uniform,CPU,"N | D",256,66,0.028,0,0.03495,0.00736,0.108479,0.07031
1,double,uniform,CPU,"N | D",256,67,0.033472,0,0.03563,0.009152,0.117979,0.078254
1,double,uniform,CPU,"N | D",256,68,0.031488,0,0.035931,0.009824,0.117229,0.077243
1,double,uniform,CPU,"N | D",256,69,0.03168,0,0.035089,0.00912,0.116539,0.075889
1,double,uniform,CPU,"N | D",256,70,0.02864,0,0.03487,0.008416,0.11037,0.071926
1,double,uniform,CPU,"N | D",256,71,0.029152,0,0.03492,0.007328,0.111959,0.0714
1,double,uniform,CPU,"N | D",256,72,0.029696,0,0.03507,0.008448,0.112879,0.073214
1,double,uniform,CPU,"N | D",256,73,0.03216,0,0.03534,0.007808,0.112599,0.075308
1,double,uniform,CPU,"N | D",256,74,0.03152,0,0.03545,0.008032,0.11343,0.075002
1,double,uniform,CPU,"N | D",320,0,0.057056,0,0.04188,0.011872,0.158608,0.110808
1,double,uniform,CPU,"N | D",320,1,0.032672,0,0.03794,0.009024,0.120239,0.079636
1,double,uniform,CPU,"N | D",320,2,0.03248,0,0.038,0.00912,0.120009,0.0796
1,double,uniform,CPU,"N | D",320,3,0.03168,0,0.03778,0.009568,0.116829,0.079028
1,double,uniform,CPU,"N | D",320,4,0.0296,0,0.03809,0.017536,0.123699,0.085226
1,double,uniform,CPU,"N | D",320,5,0.030016,0,0.038569,0.009088,0.116059,0.077673
1,double,uniform,CPU,"N | D",320,6,0.030272,0,0.03694,0.00864,0.113989,0.075852
1,double,uniform,CPU,"N | D",320,7,0.029024,0,0.03816,0.008384,0.114609,0.075568
1,double,uniform,CPU,"N | D",320,8,0.026624,0,0.034239,0.009568,0.102049,0.070431
1,double,uniform,CPU,"N | D",320,9,0.032736,0,0.03439,0.010016,0.111749,0.077142
1,double,uniform,CPU,"N | D",320,10,0.031424,0,0.03856,0.009344,0.118519,0.079328
1,double,uniform,CPU,"N | D",320,11,0.031168,0,0.03792,0.009344,0.118359,0.078432
1,double,uniform,CPU,"N | D",320,12,0.02896,0,0.037899,0.009248,0.116919,0.076107
1,double,uniform,CPU,"N | D",320,13,0.029184,0,0.03762,0.00976,0.115929,0.076564
1,double,uniform,CPU,"N | D",320,14,0.097024,0,0.038039,0.008384,0.183539,0.143447
1,double,uniform,CPU,"N | D",320,15,0.03088,0,0.034569,0.009664,0.107579,0.075113
1,double,uniform,CPU,"N | D",320,16,0.028832,0,0.0397,0.009024,0.116389,0.077556
1,double,uniform,CPU,"N | D",320,17,0.03088,0,0.03831,0.009056,0.119528,0.078246
1,double,uniform,CPU,"N | D",320,18,0.028832,0,0.037929,0.009504,0.115659,0.076265
1,double,uniform,CPU,"N | D",320,19,0.029728,0,0.03783,0.008768,0.116309,0.076326
1,double,uniform,CPU,"N | D",320,20,0.03056,0,0.03778,0.00864,0.116359,0.07698
1,double,uniform,CPU,"N | D",320,21,0.03024,0,0.038459,0.009696,0.118149,0.078395
1,double,uniform,CPU,"N | D",320,22,0.03104,0,0.03755,0.008672,0.11611,0.077262
1,double,uniform,CPU,"N | D",320,23,0.030016,0,0.0383,0.0088,0.115779,0.077116
1,double,uniform,CPU,"N | D",320,24,0.028736,0,0.03778,0.009504,0.115549,0.07602
1,double,uniform,CPU,"N | D",320,25,0.03008,0,0.03935,0.008256,0.119168,0.077686
1,double,uniform,CPU,"N | D",320,26,0.030944,0,0.037689,0.009248,0.118639,0.077881
1,double,uniform,CPU,"N | D",320,27,0.0304,0,0.0377,0.009568,0.117219,0.077668
1,double,uniform,CPU,"N | D",320,28,0.032416,0,0.03786,0.00976,0.118539,0.080036
1,double,uniform,CPU,"N | D",320,29,0.030944,0,0.03811,0.00912,0.116749,0.078174
1,double,uniform,CPU,"N | D",320,30,0.030016,0,0.038009,0.007776,0.113719,0.075801
1,double,uniform,CPU,"N | D",320,31,0.03056,0,0.037689,0.008832,0.115469,0.077081
1,double,uniform,CPU,"N | D",320,32,0.031552,0,0.03864,0.008832,0.116768,0.079024
1,double,uniform,CPU,"N | D",320,33,0.028864,0,0.03795,0.00976,0.116309,0.076574
1,double,uniform,CPU,"N | D",320,34,0.030304,0,0.037559,0.00864,0.119689,0.076503
1,double,uniform,CPU,"N | D",320,35,0.031872,0,0.03789,0.009408,0.118809,0.07917
1,double,uniform,CPU,"N | D",320,36,0.029632,0,0.03783,0.008512,0.116199,0.075974
1,double,uniform,CPU,"N | D",320,37,0.029024,0,0.03831,0.00784,0.114199,0.075174
1,double,uniform,CPU,"N | D",320,38,0.031968,0,0.03833,0.008992,0.118979,0.07929
1,double,uniform,CPU,"N | D",320,39,0.028256,0,0.0383,0.00912,0.114928,0.075676
1,double,uniform,CPU,"N | D",320,40,0.027776,0,0.034729,0.009824,0.104509,0.072329
1,double,uniform,CPU,"N | D",320,41,0.038144,0,0.0381,0.006848,0.122619,0.083092
1,double,uniform,CPU,"N | D",320,42,0.030336,0,0.03776,0.00784,0.116029,0.075936
1,double,uniform,CPU,"N | D",320,43,0.02832,0,0.03772,0.009728,0.114859,0.075768
1,double,uniform,CPU,"N | D",320,44,0.029664,0,0.03804,0.009344,0.117068,0.077048
1,double,uniform,CPU,"N | D",320,45,0.028832,0,0.037589,0.009984,0.115919,0.076405
1,double,uniform,CPU,"N | D",320,46,0.0296,0,0.03793,0.008448,0.115579,0.075978
1,double,uniform,CPU,"N | D",320,47,0.027808,0,0.03417,0.010624,0.104779,0.072602
1,double,uniform,CPU,"N | D",320,48,0.02928,0,0.038369,0.007488,0.114779,0.075137
1,double,uniform,CPU,"N | D",320,49,0.029568,0,0.03803,0.009472,0.116699,0.07707
1,double,uniform,CPU,"N | D",320,50,0.02928,0,0.038219,0.00912,0.115909,0.076619
1,double,uniform,CPU,"N | D",320,51,0.028608,0,0.03785,0.008416,0.114019,0.074874
1,double,uniform,CPU,"N | D",320,52,0.033888,0,0.03868,0.008576,0.122358,0.081144
1,double,uniform,CPU,"N | D",320,53,0.031104,0,0.04374,0.008192,0.123899,0.083036
1,double,uniform,CPU,"N | D",320,54,0.14528,0,0.037829,0.008288,0.230058,0.191397
1,double,uniform,CPU,"N | D",320,55,0.030528,0,0.03753,0.0088,0.117169,0.076858
1,double,uniform,CPU,"N | D",320,56,0.032288,0,0.037959,0.008512,0.117149,0.078759
1,double,uniform,CPU,"N | D",320,57,0.028992,0,0.03805,0.008192,0.115809,0.075234
1,double,uniform,CPU,"N | D",320,58,0.030048,0,0.037729,0.009568,0.115659,0.077345
1,double,uniform,CPU,"N | D",320,59,0.029984,0,0.03822,0.008384,0.114229,0.076588
1,double,uniform,CPU,"N | D",320,60,0.033184,0,0.035549,0.009184,0.111569,0.077917
1,double,uniform,CPU,"N | D",320,61,0.030656,0,0.037989,0.008512,0.115949,0.077157
1,double,uniform,CPU,"N | D",320,62,0.031136,0,0.03815,0.009056,0.11977,0.078342
1,double,uniform,CPU,"N | D",320,63,0.029728,0,0.037939,0.009312,0.116739,0.076979
1,double,uniform,CPU,"N | D",320,64,0.030016,0,0.03728,0.008704,0.114679,0.076
1,double,uniform,CPU,"N | D",320,65,0.029536,0,0.03792,0.009184,0.115839,0.07664
1,double,uniform,CPU,"N | D",320,66,0.02864,0,0.03786,0.009632,0.116239,0.076132
1,double,uniform,CPU,"N | D",320,67,0.029536,0,0.037419,0.008224,0.113159,0.075179
1,double,uniform,CPU,"N | D",320,68,0.032,0,0.03788,0.00944,0.119659,0.07932
1,double,uniform,CPU,"N | D",320,69,0.03168,0,0.03826,0.00928,0.124419,0.07922
1,double,uniform,CPU,"N | D",320,70,0.029056,0,0.038019,0.008416,0.114659,0.075491
1,double,uniform,CPU,"N | D",320,71,0.0304,0,0.03795,0.009376,0.116939,0.077726
1,double,uniform,CPU,"N | D",320,72,0.027808,0,0.0341,0.01024,0.103879,0.072148
1,double,uniform,CPU,"N | D",320,73,0.032864,0,0.038,0.008416,0.118149,0.07928
1,double,uniform,CPU,"N | D",320,74,0.030752,0,0.037619,0.009152,0.120919,0.077523
1,double,uniform,CPU,"N | D",384,0,0.059744,0,0.04957,0.012608,0.168668,0.121922
1,double,uniform,CPU,"N | D",384,1,0.028928,0,0.045309,0.00752,0.122009,0.081757
1,double,uniform,CPU,"N | D",384,2,0.030144,0,0.04593,0.008672,0.125019,0.084746
1,double,uniform,CPU,"N | D",384,3,0.033536,0,0.04542,0.007072,0.128419,0.086028
1,double,uniform,CPU,"N | D",384,4,0.02976,0,0.045269,0.008064,0.129289,0.083093
1,double,uniform,CPU,"N | D",384,5,0.030944,0,0.04553,0.008256,0.125198,0.08473
1,double,uniform,CPU,"N | D",384,6,0.030656,0,0.045419,0.007712,0.123439,0.083787
1,double,uniform,CPU,"N | D",384,7,0.029408,0,0.045119,0.007488,0.121189,0.082015
1,double,uniform,CPU,"N | D",384,8,0.028,0,0.04542,0.007904,0.121099,0.081324
1,double,uniform,CPU,"N | D",384,9,0.029088,0,0.0455,0.007968,0.122649,0.082556
1,double,uniform,CPU,"N | D",384,10,0.031392,0,0.0453,0.006624,0.125039,0.083316
1,double,uniform,CPU,"N | D",384,11,0.029344,0,0.04173,0.00944,0.113039,0.080514
1,double,uniform,CPU,"N | D",384,12,0.032256,0,0.04431,0.006208,0.123698,0.082774
1,double,uniform,CPU,"N | D",384,13,0.02992,0,0.045079,0.008096,0.123599,0.083095
1,double,uniform,CPU,"N | D",384,14,0.02896,0,0.0457,0.007424,0.122129,0.082084
1,double,uniform,CPU,"N | D",384,15,0.028864,0,0.045789,0.008864,0.125399,0.083517
1,double,uniform,CPU,"N | D",384,16,0.02944,0,0.04528,0.008192,0.12309,0.082912
1,double,uniform,CPU,"N | D",384,17,0.029408,0,0.045429,0.007456,0.122729,0.082293
1,double,uniform,CPU,"N | D",384,18,0.02816,0,0.042509,0.010784,0.113559,0.081453
1,double,uniform,CPU,"N | D",384,19,0.031232,0,0.045419,0.007968,0.126478,0.084619
1,double,uniform,CPU,"N | D",384,20,0.02688,0,0.0449,0.006944,0.118469,0.078724
1,double,uniform,CPU,"N | D",384,21,0.029536,0,0.045029,0.007328,0.121209,0.081893
1,double,uniform,CPU,"N | D",384,22,0.02848,0,0.04515,0.013344,0.127599,0.086974
1,double,uniform,CPU,"N | D",384,23,0.028352,0,0.0458,0.007936,0.123959,0.082088
1,double,uniform,CPU,"N | D",384,24,0.030528,0,0.0454,0.008384,0.124809,0.084312
1,double,uniform,CPU,"N | D",384,25,0.02976,0,0.045529,0.008128,0.123919,0.083417
1,double,uniform,CPU,"N | D",384,26,0.029568,0,0.04558,0.007072,0.121719,0.08222
1,double,uniform,CPU,"N | D",384,27,0.031424,0,0.04593,0.00816,0.126839,0.085514
1,double,uniform,CPU,"N | D",384,28,0.028992,0,0.04507,0.008,0.122169,0.082062
1,double,uniform,CPU,"N | D",384,29,0.029856,0,0.04551,0.014976,0.132019,0.090342
1,double,uniform,CPU,"N | D",384,30,0.033376,0,0.142019,0.008768,0.225188,0.184163
1,double,uniform,CPU,"N | D",384,31,0.03056,0,0.042039,0.010208,0.116139,0.082807
1,double,uniform,CPU,"N | D",384,32,0.032416,0,0.04493,0.007424,0.124969,0.08477
1,double,uniform,CPU,"N | D",384,33,0.029504,0,0.045478,0.00752,0.123359,0.082502
1,double,uniform,CPU,"N | D",384,34,0.028032,0,0.045179,0.007168,0.120449,0.080379
1,double,uniform,CPU,"N | D",384,35,0.029248,0,0.04554,0.00784,0.121808,0.082628
1,double,uniform,CPU,"N | D",384,36,0.029184,0,0.04552,0.008032,0.123159,0.082736
1,double,uniform,CPU,"N | D",384,37,0.030624,0,0.04525,0.006912,0.124409,0.082786
1,double,uniform,CPU,"N | D",384,38,0.031584,0,0.046059,0.00688,0.123749,0.084523
1,double,uniform,CPU,"N | D",384,39,0.032896,0,0.045429,0.008064,0.129069,0.086389
1,double,uniform,CPU,"N | D",384,40,0.028736,0,0.0455,0.007808,0.122309,0.082044
1,double,uniform,CPU,"N | D",384,41,0.028512,0,0.04548,0.007936,0.122519,0.081928
1,double,uniform,CPU,"N | D",384,42,0.027648,0,0.04183,0.009312,0.110019,0.07879
1,double,uniform,CPU,"N | D",384,43,0.027584,0,0.041759,0.010144,0.111659,0.079487
1,double,uniform,CPU,"N | D",384,44,0.031392,0,0.04531,0.00768,0.124399,0.084382
1,double,uniform,CPU,"N | D",384,45,0.033504,0,0.04531,0.007904,0.127839,0.086718
1,double,uniform,CPU,"N | D",384,46,0.029088,0,0.125419,0.00832,0.201978,0.162827
1,double,uniform,CPU,"N | D",384,47,0.029056,0,0.04506,0.007584,0.122259,0.0817
1,double,uniform,CPU,"N | D",384,48,0.029344,0,0.045329,0.008096,0.122929,0.082769
1,double,uniform,CPU,"N | D",384,49,0.029056,0,0.045349,0.007872,0.123549,0.082277
1,double,uniform,CPU,"N | D",384,50,0.031424,0,0.04523,0.008096,0.124719,0.08475
1,double,uniform,CPU,"N | D",384,51,0.030272,0,0.044979,0.00704,0.122909,0.082291
1,double,uniform,CPU,"N | D",384,52,0.028608,0,0.04634,0.007584,0.123909,0.082532
1,double,uniform,CPU,"N | D",384,53,0.029184,0,0.04603,0.008096,0.123718,0.08331
1,double,uniform,CPU,"N | D",384,54,0.029664,0,0.051469,0.007904,0.129149,0.089037
1,double,uniform,CPU,"N | D",384,55,0.11504,0,0.045619,0.008896,0.208568,0.169555
1,double,uniform,CPU,"N | D",384,56,0.03152,0,0.043319,0.009248,0.123449,0.084087
1,double,uniform,CPU,"N | D",384,57,0.030336,0,0.04521,0.00768,0.124148,0.083226
1,double,uniform,CPU,"N | D",384,58,0.031136,0,0.04534,0.007776,0.125449,0.084252
1,double,uniform,CPU,"N | D",384,59,0.030112,0,0.045289,0.008064,0.123419,0.083465
1,double,uniform,CPU,"N | D",384,60,0.03072,0,0.04516,0.008448,0.123089,0.084328
1,double,uniform,CPU,"N | D",384,61,0.0304,0,0.04496,0.00656,0.122109,0.08192
1,double,uniform,CPU,"N | D",384,62,0.028992,0,0.049719,0.008032,0.126739,0.086743
1,double,uniform,CPU,"N | D",384,63,0.030336,0,0.045219,0.008032,0.122809,0.083587
1,double,uniform,CPU,"N | D",384,64,0.027648,0,0.045699,0.007808,0.122029,0.081155
1,double,uniform,CPU,"N | D",384,65,0.031232,0,0.04494,0.008288,0.125469,0.08446
1,double,uniform,CPU,"N | D",384,66,0.030944,0,0.04559,0.008,0.126829,0.084534
1,double,uniform,CPU,"N | D",384,67,0.0296,0,0.04551,0.007392,0.122919,0.082502
1,double,uniform,CPU,"N | D",384,68,0.0304,0,0.04599,0.00944,0.126119,0.08583
1,double,uniform,CPU,"N | D",384,69,0.029824,0,0.044919,0.008288,0.119959,0.083031
1,double,uniform,CPU,"N | D",384,70,0.029888,0,0.04558,0.008256,0.129719,0.083724
1,double,uniform,CPU,"N | D",384,71,0.028992,0,0.045269,0.008064,0.122919,0.082325
1,double,uniform,CPU,"N | D",384,72,0.032608,0,0.045279,0.007584,0.127379,0.085471
1,double,uniform,CPU,"N | D",384,73,0.029504,0,0.045159,0.007584,0.121139,0.082247
1,double,uniform,CPU,"N | D",384,74,0.02848,0,0.04161,0.01008,0.11193,0.08017
1,double,uniform,CPU,"N | D",448,0,0.059424,0,0.04099,0.012032,0.159948,0.112446
1,double,uniform,CPU,"N | D",448,1,0.033344,0,0.03714,0.007776,0.119029,0.07826
1,double,uniform,CPU,"N | D",448,2,0.02976,0,0.03415,0.009536,0.10561,0.073446
1,double,uniform,CPU,"N | D",448,3,0.031872,0,0.03739,0.007424,0.118039,0.076686
1,double,uniform,CPU,"N | D",448,4,0.029376,0,0.03694,0.008128,0.114399,0.074444
1,double,uniform,CPU,"N | D",448,5,0.029248,0,0.03709,0.007968,0.113029,0.074306
1,double,uniform,CPU,"N | D",448,6,0.039072,0,0.036849,0.007552,0.127289,0.083473
1,double,uniform,CPU,"N | D",448,7,0.030496,0,0.03685,0.008448,0.116679,0.075794
1,double,uniform,CPU,"N | D",448,8,0.03296,0,0.036989,0.008832,0.118829,0.078781
1,double,uniform,CPU,"N | D",448,9,0.030784,0,0.036879,0.007232,0.113899,0.074895
1,double,uniform,CPU,"N | D",448,10,0.03072,0,0.03677,0.007392,0.115289,0.074882
1,double,uniform,CPU,"N | D",448,11,0.029504,0,0.03664,0.007072,0.113829,0.073216
1,double,uniform,CPU,"N | D",448,12,0.028832,0,0.03687,0.00752,0.113459,0.073222
1,double,uniform,CPU,"N | D",448,13,0.028992,0,0.03671,0.00736,0.112989,0.073062
1,double,uniform,CPU,"N | D",448,14,0.029152,0,0.03687,0.007648,0.111919,0.07367
1,double,uniform,CPU,"N | D",448,15,0.028256,0,0.03335,0.0096,0.105879,0.071206
1,double,uniform,CPU,"N | D",448,16,0.0304,0,0.03705,0.007648,0.116659,0.075098
1,double,uniform,CPU,"N | D",448,17,0.029088,0,0.03685,0.00688,0.113389,0.072818
1,double,uniform,CPU,"N | D",448,18,0.028768,0,0.03712,0.008352,0.115029,0.07424
1,double,uniform,CPU,"N | D",448,19,0.0288,0,0.03701,0.007296,0.111859,0.073106
1,double,uniform,CPU,"N | D",448,20,0.028672,0,0.03725,0.007648,0.114289,0.07357
1,double,uniform,CPU,"N | D",448,21,0.030176,0,0.036469,0.007456,0.114609,0.074101
1,double,uniform,CPU,"N | D",448,22,0.032,0,0.03703,0.007648,0.118669,0.076678
1,double,uniform,CPU,"N | D",448,23,0.028288,0,0.03675,0.007456,0.112029,0.072494
1,double,uniform,CPU,"N | D",448,24,0.030176,0,0.036811,0.007552,0.114689,0.074539
1,double,uniform,CPU,"N | D",448,25,0.028224,0,0.03683,0.00848,0.113809,0.073534
1,double,uniform,CPU,"N | D",448,26,0.029536,0,0.03674,0.00704,0.112839,0.073316
1,double,uniform,CPU,"N | D",448,27,0.032032,0,0.03669,0.007136,0.116239,0.075858
1,double,uniform,CPU,"N | D",448,28,0.029888,0,0.036739,0.008224,0.113349,0.074851
1,double,uniform,CPU,"N | D",448,29,0.030464,0,0.037559,0.007584,0.115129,0.075607
1,double,uniform,CPU,"N | D",448,30,0.03024,0,0.037199,0.007552,0.114329,0.074991
1,double,uniform,CPU,"N | D",448,31,0.036768,0,0.03682,0.007456,0.12051,0.081044
1,double,uniform,CPU,"N | D",448,32,0.029088,0,0.037029,0.005696,0.111399,0.071813
1,double,uniform,CPU,"N | D",448,33,0.031328,0,0.03669,0.00768,0.119209,0.075698
1,double,uniform,CPU,"N | D",448,34,0.029504,0,0.03669,0.008512,0.114979,0.074706
1,double,uniform,CPU,"N | D",448,35,0.031424,0,0.03713,0.007456,0.116329,0.07601
1,double,uniform,CPU,"N | D",448,36,0.02912,0,0.03686,0.005216,0.11181,0.071196
1,double,uniform,CPU,"N | D",448,37,0.030688,0,0.036389,0.007648,0.115379,0.074725
1,double,uniform,CPU,"N | D",448,38,0.029696,0,0.036509,0.00768,0.114059,0.073885
1,double,uniform,CPU,"N | D",448,39,0.030752,0,0.03701,0.007456,0.113409,0.075218
1,double,uniform,CPU,"N | D",448,40,0.028064,0,0.03478,0.008672,0.108179,0.071516
1,double,uniform,CPU,"N | D",448,41,0.031648,0,0.04237,0.007808,0.121029,0.081826
1,double,uniform,CPU,"N | D",448,42,0.03312,0,0.03703,0.007584,0.118389,0.077734
1,double,uniform,CPU,"N | D",448,43,0.1208,0,0.036799,0.007808,0.206798,0.165407
1,double,uniform,CPU,"N | D",448,44,0.029632,0,0.03716,0.007776,0.114619,0.074568
1,double,uniform,CPU,"N | D",448,45,0.0296,0,0.03742,0.008704,0.116908,0.075724
1,double,uniform,CPU,"N | D",448,46,0.029504,0,0.03686,0.007424,0.115119,0.073788
1,double,uniform,CPU,"N | D",448,47,0.027456,0,0.03903,0.009408,0.107919,0.075894
1,double,uniform,CPU,"N | D",448,48,0.030304,0,0.03782,0.007136,0.195869,0.07526
1,double,uniform,CPU,"N | D",448,49,0.031424,0,0.036999,0.007168,0.116859,0.075591
1,double,uniform,CPU,"N | D",448,50,0.028896,0,0.03706,0.007296,0.112119,0.073252
1,double,uniform,CPU,"N | D",448,51,0.028992,0,0.03702,0.006912,0.113859,0.072924
1,double,uniform,CPU,"N | D",448,52,0.029792,0,0.036929,0.006976,0.114279,0.073697
1,double,uniform,CPU,"N | D",448,53,0.029152,0,0.03669,0.008,0.114749,0.073842
1,double,uniform,CPU,"N | D",448,54,0.02976,0,0.036959,0.008704,0.115609,0.075423
1,double,uniform,CPU,"N | D",448,55,0.028672,0,0.03707,0.006624,0.113569,0.072366
1,double,uniform,CPU,"N | D",448,56,0.035808,0,0.037159,0.007968,0.121099,0.080935
1,double,uniform,CPU,"N | D",448,57,0.029248,0,0.03733,0.00832,0.217698,0.074898
1,double,uniform,CPU,"N | D",448,58,0.02848,0,0.03691,0.007424,0.112229,0.072814
1,double,uniform,CPU,"N | D",448,59,0.029344,0,0.03674,0.006592,0.114739,0.072676
1,double,uniform,CPU,"N | D",448,60,0.033344,0,0.03695,0.008864,0.119279,0.079158
1,double,uniform,CPU,"N | D",448,61,0.031424,0,0.03645,0.00736,0.114489,0.075234
1,double,uniform,CPU,"N | D",448,62,0.031584,0,0.036789,0.00784,0.117659,0.076213
1,double,uniform,CPU,"N | D",448,63,0.031104,0,0.03689,0.008064,0.116479,0.076058
1,double,uniform,CPU,"N | D",448,64,0.029824,0,0.036789,0.007584,0.113259,0.074197
1,double,uniform,CPU,"N | D",448,65,0.0312,0,0.03704,0.008512,0.115779,0.076752
1,double,uniform,CPU,"N | D",448,66,0.031648,0,0.03696,0.0072,0.114579,0.075808
1,double,uniform,CPU,"N | D",448,67,0.028672,0,0.036679,0.007936,0.112689,0.073287
1,double,uniform,CPU,"N | D",448,68,0.029312,0,0.037279,0.008544,0.116379,0.075135
1,double,uniform,CPU,"N | D",448,69,0.03264,0,0.03674,0.006976,0.118869,0.076356
1,double,uniform,CPU,"N | D",448,70,0.028832,0,0.03698,0.008,0.112969,0.073812
1,double,uniform,CPU,"N | D",448,71,0.029408,0,0.03466,0.009696,0.106739,0.073764
1,double,uniform,CPU,"N | D",448,72,0.029408,0,0.03399,0.00944,0.103808,0.072838
1,double,uniform,CPU,"N | D",448,73,0.028128,0,0.03686,0.007296,0.111839,0.072284
1,double,uniform,CPU,"N | D",448,74,0.029344,0,0.036819,0.008448,0.115239,0.074611
1,double,uniform,CPU,"N | D",512,0,0.064512,0,0.041909,0.01184,0.165409,0.118261
1,double,uniform,CPU,"N | D",512,1,0.030784,0,0.044169,0.00848,0.125799,0.083433
1,double,uniform,CPU,"N | D",512,2,0.033472,0,0.03788,0.008544,0.205308,0.079896
1,double,uniform,CPU,"N | D",512,3,0.031936,0,0.03722,0.008896,0.120479,0.078052
1,double,uniform,CPU,"N | D",512,4,0.03056,0,0.03757,0.008352,0.117819,0.076482
1,double,uniform,CPU,"N | D",512,5,0.030848,0,0.037249,0.00816,0.115449,0.076257
1,double,uniform,CPU,"N | D",512,6,0.029312,0,0.0371,0.008352,0.114079,0.074764
1,double,uniform,CPU,"N | D",512,7,0.028576,0,0.03723,0.006592,0.112469,0.072398
1,double,uniform,CPU,"N | D",512,8,0.029216,0,0.03719,0.008224,0.113809,0.07463
1,double,uniform,CPU,"N | D",512,9,0.028512,0,0.037659,0.0088,0.114839,0.074971
1,double,uniform,CPU,"N | D",512,10,0.028544,0,0.03696,0.00688,0.113069,0.072384
1,double,uniform,CPU,"N | D",512,11,0.032512,0,0.037469,0.00944,0.119899,0.079421
1,double,uniform,CPU,"N | D",512,12,0.02752,0,0.03701,0.008192,0.112409,0.072722
1,double,uniform,CPU,"N | D",512,13,0.030336,0,0.03792,0.008192,0.115989,0.076448
1,double,uniform,CPU,"N | D",512,14,0.030304,0,0.0372,0.009184,0.115989,0.076688
1,double,uniform,CPU,"N | D",512,15,0.028512,0,0.037639,0.008544,0.114989,0.074695
1,double,uniform,CPU,"N | D",512,16,0.029632,0,0.03718,0.006976,0.113249,0.073788
1,double,uniform,CPU,"N | D",512,17,0.030656,0,0.03372,0.01072,0.107259,0.075096
1,double,uniform,CPU,"N | D",512,18,0.03072,0,0.037359,0.007968,0.121779,0.076047
1,double,uniform,CPU,"N | D",512,19,0.029024,0,0.141769,0.0056,0.217168,0.176393
1,double,uniform,CPU,"N | D",512,20,0.03104,0,0.03737,0.007904,0.114789,0.076314
1,double,uniform,CPU,"N | D",512,21,0.028192,0,0.03722,0.00832,0.113228,0.073732
1,double,uniform,CPU,"N | D",512,22,0.033312,0,0.03711,0.00768,0.118488,0.078102
1,double,uniform,CPU,"N | D",512,23,0.02864,0,0.037359,0.009056,0.114719,0.075055
1,double,uniform,CPU,"N | D",512,24,0.030016,0,0.03827,0.008896,0.11565,0.077182
1,double,uniform,CPU,"N | D",512,25,0.030368,0,0.037859,0.00816,0.117029,0.076387
1,double,uniform,CPU,"N | D",512,26,0.029376,0,0.0374,0.007968,0.114249,0.074744
1,double,uniform,CPU,"N | D",512,27,0.028992,0,0.03756,0.007904,0.113129,0.074456
1,double,uniform,CPU,"N | D",512,28,0.033056,0,0.0384,0.10208,0.214808,0.173536
1,double,uniform,CPU,"N | D",512,29,0.0296,0,0.03626,0.009664,0.1093,0.075524
1,double,uniform,CPU,"N | D",512,30,0.034496,0,0.03737,0.0088,0.118419,0.080666
1,double,uniform,CPU,"N | D",512,31,0.030176,0,0.037139,0.0072,0.115219,0.074515
1,double,uniform,CPU,"N | D",512,32,0.030496,0,0.037049,0.008384,0.116019,0.075929
1,double,uniform,CPU,"N | D",512,33,0.02848,0,0.037,0.009376,0.113859,0.074856
1,double,uniform,CPU,"N | D",512,34,0.029696,0,0.03722,0.007648,0.114919,0.074564
1,double,uniform,CPU,"N | D",512,35,0.02848,0,0.03721,0.008384,0.113149,0.074074
1,double,uniform,CPU,"N | D",512,36,0.034016,0,0.0373,0.009344,0.119819,0.08066
1,double,uniform,CPU,"N | D",512,37,0.11008,0,0.03727,0.00752,0.193988,0.15487
1,double,uniform,CPU,"N | D",512,38,0.032192,0,0.03728,0.009312,0.120388,0.078784
1,double,uniform,CPU,"N | D",512,39,0.028384,0,0.03709,0.008224,0.11323,0.073698
1,double,uniform,CPU,"N | D",512,40,0.030432,0,0.03815,0.008832,0.117499,0.077414
1,double,uniform,CPU,"N | D",512,41,0.030496,0,0.03709,0.008256,0.114289,0.075842
1,double,uniform,CPU,"N | D",512,42,0.028256,0,0.03752,0.007936,0.113979,0.073712
1,double,uniform,CPU,"N | D",512,43,0.031392,0,0.037309,0.007552,0.114249,0.076253
1,double,uniform,CPU,"N | D",512,44,0.031808,0,0.03734,0.008512,0.124719,0.07766
