dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"P | P | P | P | D | N",256,5,0.158368,0.002,0.458165,0.300864,0.985909,0.919397
3,float,uniform,GPU,"P | P | P | P | D | N",256,6,0.161664,0.00226,0.457994,0.298688,0.988559,0.920606
3,float,uniform,GPU,"P | P | P | P | D | N",256,7,0.15904,0.00209,0.459204,0.304544,0.992209,0.924878
3,float,uniform,GPU,"P | P | P | P | D | N",256,8,0.160736,0.00202,0.463384,0.307104,1.00038,0.933244
3,float,uniform,GPU,"P | P | P | P | D | N",256,9,0.161376,0.002,0.456674,0.3008,0.988709,0.92085
3,float,uniform,GPU,"P | P | P | P | D | N",256,10,0.15824,0.00179,0.460774,0.300512,0.987859,0.921316
3,float,uniform,GPU,"P | P | P | P | D | N",256,11,0.159424,0.00212,0.461984,0.301568,0.992409,0.925096
3,float,uniform,GPU,"P | P | P | P | D | N",256,12,0.159104,0.00197,0.464284,0.30048,0.992069,0.925838
3,float,uniform,GPU,"P | P | P | P | D | N",256,13,0.17328,0.002099,0.460515,0.3008,1.00675,0.936694
3,float,uniform,GPU,"P | P | P | P | D | N",256,14,0.178528,0.00218,0.458984,0.304288,1.01191,0.94398
3,float,uniform,GPU,"P | P | P | P | D | N",256,15,0.16624,0.00217,0.463735,0.303872,1.00261,0.936017
3,float,uniform,GPU,"P | P | P | P | D | N",256,16,0.165664,0.002091,0.458797,0.303744,0.997919,0.930296
3,float,uniform,GPU,"P | P | P | P | D | N",256,17,0.168032,0.00224,0.457025,0.303904,1.00187,0.931201
3,float,uniform,GPU,"P | P | P | P | D | N",256,18,0.154048,0.001851,0.458326,0.301344,0.983659,0.915569
3,float,uniform,GPU,"P | P | P | P | D | N",256,19,0.163744,0.00182,0.461394,0.301472,0.996249,0.92843
3,float,uniform,GPU,"P | P | P | P | D | N",256,20,0.161472,0.001911,0.463795,0.30176,0.996919,0.928938
3,float,uniform,GPU,"P | P | P | P | D | N",256,21,0.167776,0.002149,0.463135,0.300416,1.00059,0.933476
3,float,uniform,GPU,"P | P | P | P | D | N",256,22,0.168832,0.00227,0.461395,0.306464,1.00699,0.938961
3,float,uniform,GPU,"P | P | P | P | D | N",256,23,0.162048,0.00217,0.459434,0.3024,0.991978,0.926052
3,float,uniform,GPU,"P | P | P | P | D | N",256,24,0.161984,0.001841,0.455677,0.30224,0.983059,0.921742
3,float,uniform,GPU,"P | P | P | P | D | N",256,25,0.166208,0.00179,0.460884,0.306016,1.00708,0.934898
3,float,uniform,GPU,"P | P | P | P | D | N",256,26,0.170784,0.002121,0.456984,0.307232,1.00145,0.937121
3,float,uniform,GPU,"P | P | P | P | D | N",256,27,0.161792,0.00212,0.460954,0.300832,0.991599,0.925698
3,float,uniform,GPU,"P | P | P | P | D | N",256,28,0.160672,0.002099,0.458894,0.30272,0.991079,0.924385
3,float,uniform,GPU,"P | P | P | P | D | N",256,29,0.162176,0.00205,0.461024,0.301056,0.999549,0.926306
3,float,uniform,GPU,"P | P | P | P | D | N",256,30,0.160096,0.00205,0.458947,0.302656,0.994829,0.923749
3,float,uniform,GPU,"P | P | P | P | D | N",256,31,0.17104,0.002131,0.461086,0.304928,1.01461,0.939185
3,float,uniform,GPU,"P | P | P | P | D | N",256,32,0.164736,0.00176,0.453854,0.303776,0.986299,0.924126
3,float,uniform,GPU,"P | P | P | P | D | N",256,33,0.171008,0.0022,0.462765,0.305536,1.01301,0.941509
3,float,uniform,GPU,"P | P | P | P | D | N",256,34,0.156832,0.002021,0.457755,0.302912,0.981209,0.91952
3,float,uniform,GPU,"P | P | P | P | D | N",256,35,0.15984,0.00223,0.456654,0.303296,0.988148,0.92202
3,float,uniform,GPU,"P | P | P | P | D | N",256,36,0.157856,0.00191,0.456174,0.300992,0.985148,0.916932
3,float,uniform,GPU,"P | P | P | P | D | N",256,37,0.163552,0.00204,0.461615,0.302848,0.998709,0.930055
3,float,uniform,GPU,"P | P | P | P | D | N",256,38,0.160224,0.00184,0.456154,0.301632,0.986439,0.91985
3,float,uniform,GPU,"P | P | P | P | D | N",256,39,0.168736,0.00216,0.460314,0.304544,1.00473,0.935754
3,float,uniform,GPU,"P | P | P | P | D | N",256,40,0.171552,0.002429,0.462564,0.304672,1.01149,0.941217
3,float,uniform,GPU,"P | P | P | P | D | N",256,41,0.161152,0.001971,0.457845,0.303328,0.994399,0.924296
3,float,uniform,GPU,"P | P | P | P | D | N",256,42,0.155936,0.002009,0.458814,0.30016,0.990418,0.916919
3,float,uniform,GPU,"P | P | P | P | D | N",256,43,0.170304,0.00206,0.459604,0.304384,1.00472,0.936352
3,float,uniform,GPU,"P | P | P | P | D | N",256,44,0.169504,0.00214,0.464045,0.303776,1.00802,0.939465
3,float,uniform,GPU,"P | P | P | P | D | N",256,45,0.163744,0.001969,0.460674,0.305088,0.998958,0.931475
3,float,uniform,GPU,"P | P | P | P | D | N",256,46,0.16208,0.00206,0.458914,0.300544,0.991198,0.923598
3,float,uniform,GPU,"P | P | P | P | D | N",256,47,0.168,0.00224,0.459765,0.298336,0.994869,0.928341
3,float,uniform,GPU,"P | P | P | P | D | N",256,48,0.167136,0.0021,0.460174,0.306976,1.00406,0.936386
3,float,uniform,GPU,"P | P | P | P | D | N",256,49,0.156608,0.00199,0.457547,0.305184,0.987899,0.921329
3,float,uniform,GPU,"P | P | P | P | D | N",256,50,0.1576,0.00216,0.456754,0.30368,0.982259,0.920194
3,float,uniform,GPU,"P | P | P | P | D | N",256,51,0.159328,0.00173,0.455194,0.302784,0.985679,0.919036
3,float,uniform,GPU,"P | P | P | P | D | N",256,52,0.153632,0.00175,0.455324,0.303328,0.982029,0.914034
3,float,uniform,GPU,"P | P | P | P | D | N",256,53,0.154176,0.00193,0.460197,0.302176,0.986779,0.918479
3,float,uniform,GPU,"P | P | P | P | D | N",256,54,0.160768,0.00173,0.457424,0.302912,0.989289,0.922834
3,float,uniform,GPU,"P | P | P | P | D | N",256,55,0.159648,0.001949,0.456757,0.301856,0.988129,0.92021
3,float,uniform,GPU,"P | P | P | P | D | N",256,56,0.162144,0.00188,0.460225,0.30048,0.993258,0.924729
3,float,uniform,GPU,"P | P | P | P | D | N",256,57,0.158208,0.00211,0.454414,0.304352,0.983239,0.919084
3,float,uniform,GPU,"P | P | P | P | D | N",256,58,0.16,0.00191,0.459234,0.30288,0.989179,0.924024
3,float,uniform,GPU,"P | P | P | P | D | N",256,59,0.160768,0.00197,0.458534,0.304064,0.993498,0.925336
3,float,uniform,GPU,"P | P | P | P | D | N",256,60,0.159808,0.00178,0.464816,0.300256,0.991759,0.92666
3,float,uniform,GPU,"P | P | P | P | D | N",256,61,0.15664,0.00188,0.457747,0.30448,0.987669,0.920747
3,float,uniform,GPU,"P | P | P | P | D | N",256,62,0.150176,0.00187,0.461984,0.29888,0.981348,0.91291
3,float,uniform,GPU,"P | P | P | P | D | N",256,63,0.157472,0.00184,0.457004,0.30048,0.980949,0.916796
3,float,uniform,GPU,"P | P | P | P | D | N",256,64,0.170464,0.00231,0.460215,0.304064,1.01163,0.937053
3,float,uniform,GPU,"P | P | P | P | D | N",256,65,0.161664,0.00196,0.455674,0.302432,0.989669,0.92173
3,float,uniform,GPU,"P | P | P | P | D | N",256,66,0.172864,0.00207,0.465784,0.302112,1.02218,0.94283
3,float,uniform,GPU,"P | P | P | P | D | N",256,67,0.165984,0.00216,0.459394,0.302848,0.999068,0.930386
3,float,uniform,GPU,"P | P | P | P | D | N",256,68,0.161696,0.001761,0.458885,0.3048,0.993339,0.927142
3,float,uniform,GPU,"P | P | P | P | D | N",256,69,0.153984,0.00189,0.455634,0.298464,0.978418,0.909972
3,float,uniform,GPU,"P | P | P | P | D | N",256,70,0.153696,0.00202,0.457356,0.304736,0.985439,0.917808
3,float,uniform,GPU,"P | P | P | P | D | N",256,71,0.159776,0.00214,0.460114,0.302272,0.990689,0.924302
3,float,uniform,GPU,"P | P | P | P | D | N",256,72,0.1632,0.001971,0.458445,0.305664,0.996689,0.92928
3,float,uniform,GPU,"P | P | P | P | D | N",256,73,0.165088,0.00211,0.457664,0.300416,0.992818,0.925278
3,float,uniform,GPU,"P | P | P | P | D | N",256,74,0.162656,0.00174,0.455644,0.30032,0.984389,0.92036
3,float,uniform,GPU,"P | P | P | P | D | N",320,0,0.381888,0.002239,1.9741,0.870816,3.30332,3.22904
3,float,uniform,GPU,"P | P | P | P | D | N",320,1,0.379904,0.002119,1.97675,0.870016,3.31003,3.22879
3,float,uniform,GPU,"P | P | P | P | D | N",320,2,0.380768,0.002539,1.9777,0.86928,3.30984,3.23029
3,float,uniform,GPU,"P | P | P | P | D | N",320,3,0.378976,0.002261,1.9737,0.867936,3.28793,3.22287
3,float,uniform,GPU,"P | P | P | P | D | N",320,4,0.380992,0.00229,1.97477,0.867136,3.30372,3.22519
3,float,uniform,GPU,"P | P | P | P | D | N",320,5,0.367488,0.002001,1.9712,0.866144,3.27717,3.20683
3,float,uniform,GPU,"P | P | P | P | D | N",320,6,0.36896,0.00188,1.97117,0.866944,3.27458,3.20895
3,float,uniform,GPU,"P | P | P | P | D | N",320,7,0.372736,0.00222,1.97377,0.875712,3.29948,3.22443
3,float,uniform,GPU,"P | P | P | P | D | N",320,8,0.380128,0.002121,1.97567,0.868224,3.30407,3.22614
3,float,uniform,GPU,"P | P | P | P | D | N",320,9,0.372512,0.0023,1.97385,0.869856,3.2849,3.21852
3,float,uniform,GPU,"P | P | P | P | D | N",320,10,0.367136,0.002051,1.97281,0.872544,3.28189,3.21454
3,float,uniform,GPU,"P | P | P | P | D | N",320,11,0.368544,0.00214,1.97386,0.86432,3.29209,3.20886
3,float,uniform,GPU,"P | P | P | P | D | N",320,12,0.366848,0.00214,1.97626,0.86784,3.28306,3.21308
3,float,uniform,GPU,"P | P | P | P | D | N",320,13,0.366912,0.00208,1.97318,0.864992,3.2759,3.20716
3,float,uniform,GPU,"P | P | P | P | D | N",320,14,0.36992,0.00192,1.97346,0.869696,3.28296,3.21499
3,float,uniform,GPU,"P | P | P | P | D | N",320,15,0.367104,0.00217,1.97197,0.87008,3.28088,3.21132
3,float,uniform,GPU,"P | P | P | P | D | N",320,16,0.365344,0.001951,1.97361,0.868,3.27868,3.2089
3,float,uniform,GPU,"P | P | P | P | D | N",320,17,0.369664,0.002099,1.97177,0.87504,3.28755,3.21857
3,float,uniform,GPU,"P | P | P | P | D | N",320,18,0.38096,0.002219,1.99972,0.87072,3.33176,3.25362
3,float,uniform,GPU,"P | P | P | P | D | N",320,19,0.37536,0.0021,1.97111,0.875104,3.28915,3.22367
3,float,uniform,GPU,"P | P | P | P | D | N",320,20,0.368128,0.00219,1.97036,0.873728,3.28794,3.2144
3,float,uniform,GPU,"P | P | P | P | D | N",320,21,0.368288,0.00192,1.973,0.867936,3.28058,3.21114
3,float,uniform,GPU,"P | P | P | P | D | N",320,22,0.368128,0.00212,1.97688,0.870592,3.28551,3.21772
3,float,uniform,GPU,"P | P | P | P | D | N",320,23,0.368416,0.00208,1.97077,0.867872,3.27832,3.20914
3,float,uniform,GPU,"P | P | P | P | D | N",320,24,0.367328,0.002189,1.97129,0.865856,3.27528,3.20666
3,float,uniform,GPU,"P | P | P | P | D | N",320,25,0.368448,0.00192,1.96897,0.868544,3.27508,3.20788
3,float,uniform,GPU,"P | P | P | P | D | N",320,26,0.365792,0.00203,1.97276,0.871136,3.27993,3.21172
3,float,uniform,GPU,"P | P | P | P | D | N",320,27,0.380704,0.00225,1.97245,0.868,3.30069,3.2234
3,float,uniform,GPU,"P | P | P | P | D | N",320,28,0.367424,0.0021,1.9685,0.871552,3.27792,3.20958
3,float,uniform,GPU,"P | P | P | P | D | N",320,29,0.370624,0.001861,1.97549,0.864928,3.28061,3.2129
3,float,uniform,GPU,"P | P | P | P | D | N",320,30,0.3704,0.00211,1.9746,0.868032,3.2859,3.21514
3,float,uniform,GPU,"P | P | P | P | D | N",320,31,0.368032,0.00217,1.97246,0.869216,3.28134,3.21188
3,float,uniform,GPU,"P | P | P | P | D | N",320,32,0.370944,0.00202,1.97308,0.870624,3.28385,3.21667
3,float,uniform,GPU,"P | P | P | P | D | N",320,33,0.380992,0.00213,1.97561,0.869792,3.30566,3.22852
3,float,uniform,GPU,"P | P | P | P | D | N",320,34,0.379904,0.00217,1.97789,0.88112,3.32326,3.24108
3,float,uniform,GPU,"P | P | P | P | D | N",320,35,0.36944,0.00211,1.97705,0.867616,3.28384,3.21621
3,float,uniform,GPU,"P | P | P | P | D | N",320,36,0.366592,0.00193,1.97366,0.869472,3.28042,3.21165
3,float,uniform,GPU,"P | P | P | P | D | N",320,37,0.38176,0.00214,1.97546,0.871552,3.30805,3.23091
3,float,uniform,GPU,"P | P | P | P | D | N",320,38,0.365088,0.00199,1.96886,0.8664,3.27143,3.20234
3,float,uniform,GPU,"P | P | P | P | D | N",320,39,0.368,0.002129,1.97314,0.865696,3.27668,3.20896
3,float,uniform,GPU,"P | P | P | P | D | N",320,40,0.37776,0.00225,1.97222,0.870272,3.29851,3.2225
3,float,uniform,GPU,"P | P | P | P | D | N",320,41,0.379712,0.00208,1.9706,0.872928,3.30091,3.22532
3,float,uniform,GPU,"P | P | P | P | D | N",320,42,0.382144,0.00214,1.97436,0.868288,3.30628,3.22693
3,float,uniform,GPU,"P | P | P | P | D | N",320,43,0.379648,0.00213,1.97479,0.870112,3.30428,3.22668
3,float,uniform,GPU,"P | P | P | P | D | N",320,44,0.379392,0.00223,1.976,0.867552,3.30157,3.22517
3,float,uniform,GPU,"P | P | P | P | D | N",320,45,0.38096,0.002259,1.97649,0.870112,3.30937,3.22982
3,float,uniform,GPU,"P | P | P | P | D | N",320,46,0.379616,0.00226,1.97108,0.87024,3.29884,3.22319
3,float,uniform,GPU,"P | P | P | P | D | N",320,47,0.379584,0.00238,1.97657,0.874752,3.31493,3.23328
3,float,uniform,GPU,"P | P | P | P | D | N",320,48,0.370464,0.0018,1.97115,0.864064,3.27336,3.20748
3,float,uniform,GPU,"P | P | P | P | D | N",320,49,0.370528,0.00213,1.98167,0.873312,3.29256,3.22764
3,float,uniform,GPU,"P | P | P | P | D | N",320,50,0.374944,0.001922,1.97652,0.868096,3.28928,3.22148
3,float,uniform,GPU,"P | P | P | P | D | N",320,51,0.36704,0.00228,1.97398,0.870944,3.28407,3.21424
3,float,uniform,GPU,"P | P | P | P | D | N",320,52,0.368288,0.00203,2.01627,0.86704,3.32215,3.25362
3,float,uniform,GPU,"P | P | P | P | D | N",320,53,0.37904,0.00215,1.97668,0.866464,3.29455,3.22433
3,float,uniform,GPU,"P | P | P | P | D | N",320,54,0.367968,0.002029,1.97005,0.86992,3.27906,3.20996
3,float,uniform,GPU,"P | P | P | P | D | N",320,55,0.382304,0.00226,1.98036,0.868864,3.31494,3.23379
3,float,uniform,GPU,"P | P | P | P | D | N",320,56,0.371072,0.00215,1.97461,0.870944,3.29348,3.21877
3,float,uniform,GPU,"P | P | P | P | D | N",320,57,0.3704,0.002031,1.97147,0.868256,3.2782,3.21216
3,float,uniform,GPU,"P | P | P | P | D | N",320,58,0.381856,0.00233,1.97648,0.870112,3.30979,3.23078
3,float,uniform,GPU,"P | P | P | P | D | N",320,59,0.381184,0.00209,1.97222,0.86848,3.29959,3.22397
3,float,uniform,GPU,"P | P | P | P | D | N",320,60,0.36896,0.00202,1.97284,0.865344,3.27605,3.20916
3,float,uniform,GPU,"P | P | P | P | D | N",320,61,0.379296,0.002219,1.97384,0.866752,3.29738,3.2221
3,float,uniform,GPU,"P | P | P | P | D | N",320,62,0.378816,0.002119,1.97456,0.868544,3.29637,3.22404
3,float,uniform,GPU,"P | P | P | P | D | N",320,63,0.378976,0.00224,1.97538,0.872096,3.29738,3.22869
3,float,uniform,GPU,"P | P | P | P | D | N",320,64,0.3696,0.002289,1.97066,0.866144,3.27471,3.20869
3,float,uniform,GPU,"P | P | P | P | D | N",320,65,0.370336,0.00208,1.96979,0.883008,3.29169,3.22521
3,float,uniform,GPU,"P | P | P | P | D | N",320,66,0.384128,0.00232,1.97563,0.869568,3.3126,3.23164
3,float,uniform,GPU,"P | P | P | P | D | N",320,67,0.380288,0.002401,1.97336,0.86592,3.29459,3.22197
3,float,uniform,GPU,"P | P | P | P | D | N",320,68,0.380512,0.002401,1.97745,0.869408,3.31275,3.22977
3,float,uniform,GPU,"P | P | P | P | D | N",320,69,0.380448,0.00231,1.97434,0.872256,3.31848,3.22935
3,float,uniform,GPU,"P | P | P | P | D | N",320,70,0.377248,0.002279,1.97498,0.86944,3.29947,3.22395
3,float,uniform,GPU,"P | P | P | P | D | N",320,71,0.379776,0.00209,1.97526,0.86448,3.29776,3.2216
3,float,uniform,GPU,"P | P | P | P | D | N",320,72,0.37936,0.002141,1.97491,0.868,3.30046,3.22441
3,float,uniform,GPU,"P | P | P | P | D | N",320,73,0.369472,0.00227,1.97047,0.869664,3.28664,3.21187
3,float,uniform,GPU,"P | P | P | P | D | N",320,74,0.383264,0.00217,1.97352,0.870752,3.30715,3.2297
3,float,uniform,GPU,"P | P | P | P | D | N",384,0,0.675648,0.00229,3.47016,1.56314,5.78977,5.71124
3,float,uniform,GPU,"P | P | P | P | D | N",384,1,0.673952,0.00226,3.46754,1.55814,5.78261,5.7019
3,float,uniform,GPU,"P | P | P | P | D | N",384,2,0.676416,0.00227,3.48025,1.55978,5.79866,5.71871
3,float,uniform,GPU,"P | P | P | P | D | N",384,3,0.67312,0.0023,3.46875,1.55597,5.77689,5.70014
3,float,uniform,GPU,"P | P | P | P | D | N",384,4,0.672576,0.00237,3.47114,1.55814,5.77799,5.70423
3,float,uniform,GPU,"P | P | P | P | D | N",384,5,0.670976,0.00233,3.46993,1.55674,5.77364,5.69997
3,float,uniform,GPU,"P | P | P | P | D | N",384,6,0.6728,0.00235,3.47275,1.55846,5.78331,5.70637
3,float,uniform,GPU,"P | P | P | P | D | N",384,7,0.673376,0.00222,3.46907,1.55674,5.777,5.7014
3,float,uniform,GPU,"P | P | P | P | D | N",384,8,0.676224,0.00261,3.4765,1.56038,5.79631,5.71572
3,float,uniform,GPU,"P | P | P | P | D | N",384,9,0.674432,0.002451,3.47669,1.5559,5.78796,5.70948
3,float,uniform,GPU,"P | P | P | P | D | N",384,10,0.674656,0.00235,3.47393,1.56125,5.79141,5.71218
3,float,uniform,GPU,"P | P | P | P | D | N",384,11,0.674592,0.00229,3.47439,1.55725,5.78747,5.70852
3,float,uniform,GPU,"P | P | P | P | D | N",384,12,0.674656,0.00224,3.47183,1.55517,5.78331,5.7039
3,float,uniform,GPU,"P | P | P | P | D | N",384,13,0.67456,0.002141,3.47005,1.55728,5.78458,5.70403
3,float,uniform,GPU,"P | P | P | P | D | N",384,14,0.67664,0.0024,3.47332,1.55946,5.79031,5.71182
3,float,uniform,GPU,"P | P | P | P | D | N",384,15,0.673888,0.00232,3.47319,1.56246,5.78392,5.71186
3,float,uniform,GPU,"P | P | P | P | D | N",384,16,0.671104,0.002281,3.4707,1.55699,5.77027,5.70108
3,float,uniform,GPU,"P | P | P | P | D | N",384,17,0.676576,0.002269,3.47237,1.55802,5.78784,5.70923
3,float,uniform,GPU,"P | P | P | P | D | N",384,18,0.675712,0.00229,3.47117,1.55974,5.78367,5.70892
3,float,uniform,GPU,"P | P | P | P | D | N",384,19,0.670944,0.00226,3.47276,1.56045,5.77484,5.70641
3,float,uniform,GPU,"P | P | P | P | D | N",384,20,0.673344,0.00229,3.47237,1.55629,5.78385,5.70429
3,float,uniform,GPU,"P | P | P | P | D | N",384,21,0.675872,0.00238,3.47047,1.5623,5.79282,5.71103
3,float,uniform,GPU,"P | P | P | P | D | N",384,22,0.675264,0.0023,3.47433,1.55952,5.78425,5.71142
3,float,uniform,GPU,"P | P | P | P | D | N",384,23,0.674816,0.00238,3.47071,1.56886,5.79842,5.71677
3,float,uniform,GPU,"P | P | P | P | D | N",384,24,0.674336,0.00215,3.4726,1.55715,5.78386,5.70624
3,float,uniform,GPU,"P | P | P | P | D | N",384,25,0.67264,0.001871,3.46736,1.55568,5.77449,5.69755
3,float,uniform,GPU,"P | P | P | P | D | N",384,26,0.674592,0.002379,3.47267,1.56224,5.79192,5.71188
3,float,uniform,GPU,"P | P | P | P | D | N",384,27,0.67232,0.00239,3.47215,1.56358,5.78289,5.71045
3,float,uniform,GPU,"P | P | P | P | D | N",384,28,0.67504,0.00219,3.47319,1.56067,5.79099,5.71109
3,float,uniform,GPU,"P | P | P | P | D | N",384,29,0.674912,0.00224,3.47515,1.5585,5.7884,5.7108
3,float,uniform,GPU,"P | P | P | P | D | N",384,30,0.672384,0.00242,3.47361,1.55648,5.79131,5.7049
3,float,uniform,GPU,"P | P | P | P | D | N",384,31,0.673568,0.00227,3.46862,1.56288,5.7859,5.70734
3,float,uniform,GPU,"P | P | P | P | D | N",384,32,0.673856,0.00239,3.47166,1.57686,5.80774,5.72477
3,float,uniform,GPU,"P | P | P | P | D | N",384,33,0.675424,0.002239,3.47154,1.57219,5.79758,5.72139
3,float,uniform,GPU,"P | P | P | P | D | N",384,34,0.673056,0.00228,3.47002,1.56941,5.79788,5.71476
3,float,uniform,GPU,"P | P | P | P | D | N",384,35,0.673984,0.00246,3.47659,1.55786,5.78939,5.71089
3,float,uniform,GPU,"P | P | P | P | D | N",384,36,0.674752,0.002569,3.47798,1.56333,5.80194,5.71863
3,float,uniform,GPU,"P | P | P | P | D | N",384,37,0.67456,0.002378,3.47048,1.56138,5.78969,5.7088
3,float,uniform,GPU,"P | P | P | P | D | N",384,38,0.673984,0.00218,3.46849,1.58045,5.80569,5.7251
3,float,uniform,GPU,"P | P | P | P | D | N",384,39,0.67184,0.00233,3.46982,1.56387,5.78463,5.70786
3,float,uniform,GPU,"P | P | P | P | D | N",384,40,0.673536,0.00216,3.47647,1.56026,5.78932,5.71242
3,float,uniform,GPU,"P | P | P | P | D | N",384,41,0.674784,0.002491,3.47456,1.55901,5.79218,5.71084
3,float,uniform,GPU,"P | P | P | P | D | N",384,42,0.672352,0.00241,3.47471,1.56195,5.78719,5.71143
3,float,uniform,GPU,"P | P | P | P | D | N",384,43,0.673952,0.00237,3.47329,1.55904,5.78932,5.70865
3,float,uniform,GPU,"P | P | P | P | D | N",384,44,0.678848,0.00233,3.46932,1.55834,5.78615,5.70883
3,float,uniform,GPU,"P | P | P | P | D | N",384,45,0.675008,0.002251,3.47374,1.55907,5.78657,5.71007
3,float,uniform,GPU,"P | P | P | P | D | N",384,46,0.676224,0.00236,3.4683,1.55878,5.78421,5.70567
3,float,uniform,GPU,"P | P | P | P | D | N",384,47,0.674272,0.00256,3.47054,1.55693,5.78446,5.7043
3,float,uniform,GPU,"P | P | P | P | D | N",384,48,0.673504,0.00238,3.47212,1.5592,5.78379,5.70721
3,float,uniform,GPU,"P | P | P | P | D | N",384,49,0.675136,0.0021,3.4713,1.55693,5.78697,5.70546
3,float,uniform,GPU,"P | P | P | P | D | N",384,50,0.674432,0.002181,3.47375,1.55741,5.78449,5.70777
3,float,uniform,GPU,"P | P | P | P | D | N",384,51,0.673312,0.00259,3.47266,1.55978,5.78831,5.70834
3,float,uniform,GPU,"P | P | P | P | D | N",384,52,0.674848,0.002191,3.47342,1.5575,5.7846,5.70796
3,float,uniform,GPU,"P | P | P | P | D | N",384,53,0.671104,0.00223,3.46907,1.55514,5.77571,5.69754
3,float,uniform,GPU,"P | P | P | P | D | N",384,54,0.673856,0.00236,3.47306,1.56048,5.79401,5.70976
3,float,uniform,GPU,"P | P | P | P | D | N",384,55,0.67376,0.002388,3.47266,1.57136,5.80037,5.72017
3,float,uniform,GPU,"P | P | P | P | D | N",384,56,0.676192,0.002169,3.47345,1.55792,5.78871,5.70973
3,float,uniform,GPU,"P | P | P | P | D | N",384,57,0.675456,0.002411,3.47318,1.5727,5.80175,5.72375
3,float,uniform,GPU,"P | P | P | P | D | N",384,58,0.67456,0.002351,3.47494,1.56211,5.79359,5.71396
3,float,uniform,GPU,"P | P | P | P | D | N",384,59,0.674432,0.00218,3.4718,1.56214,5.79092,5.71056
3,float,uniform,GPU,"P | P | P | P | D | N",384,60,0.674848,0.00221,3.47495,1.55926,5.79099,5.71127
3,float,uniform,GPU,"P | P | P | P | D | N",384,61,0.675136,0.00231,3.46577,1.5585,5.77865,5.70171
3,float,uniform,GPU,"P | P | P | P | D | N",384,62,0.675168,0.002351,3.47392,1.5623,5.79579,5.71374
3,float,uniform,GPU,"P | P | P | P | D | N",384,63,0.672704,0.00235,3.47563,1.56048,5.78765,5.71116
3,float,uniform,GPU,"P | P | P | P | D | N",384,64,0.676288,0.00215,3.46985,1.5568,5.78456,5.70509
3,float,uniform,GPU,"P | P | P | P | D | N",384,65,0.676032,0.00274,3.47405,1.556,5.79054,5.70882
3,float,uniform,GPU,"P | P | P | P | D | N",384,66,0.675328,0.00223,3.47366,1.55629,5.78364,5.70751
3,float,uniform,GPU,"P | P | P | P | D | N",384,67,0.673536,0.00236,3.47485,1.56406,5.79174,5.71481
3,float,uniform,GPU,"P | P | P | P | D | N",384,68,0.673472,0.00239,3.47511,1.5705,5.80086,5.72147
3,float,uniform,GPU,"P | P | P | P | D | N",384,69,0.680032,0.002389,3.47173,1.56285,5.79598,5.717
3,float,uniform,GPU,"P | P | P | P | D | N",384,70,0.673408,0.00214,3.46803,1.55926,5.80157,5.70284
3,float,uniform,GPU,"P | P | P | P | D | N",384,71,0.675936,0.00238,3.47351,1.5559,5.78812,5.70773
3,float,uniform,GPU,"P | P | P | P | D | N",384,72,0.673504,0.00226,3.47618,1.55872,5.78817,5.71067
3,float,uniform,GPU,"P | P | P | P | D | N",384,73,0.67472,0.00237,3.46975,1.55632,5.7835,5.70316
3,float,uniform,GPU,"P | P | P | P | D | N",384,74,0.673408,0.00225,3.47318,1.5521,5.81492,5.70093
3,float,uniform,GPU,"P | P | P | P | D | N",448,0,1.0665,0.00239,5.5875,2.46544,9.20526,9.12182
3,float,uniform,GPU,"P | P | P | P | D | N",448,1,1.06435,0.00214,5.58987,2.46448,9.20447,9.12084
3,float,uniform,GPU,"P | P | P | P | D | N",448,2,1.06496,0.002209,5.59177,2.46269,9.2023,9.12163
3,float,uniform,GPU,"P | P | P | P | D | N",448,3,1.06643,0.00213,5.58972,2.46042,9.1988,9.1187
3,float,uniform,GPU,"P | P | P | P | D | N",448,4,1.0649,0.00225,5.59231,2.46432,9.20165,9.12377
3,float,uniform,GPU,"P | P | P | P | D | N",448,5,1.06621,0.00222,5.59035,2.45965,9.19971,9.11842
3,float,uniform,GPU,"P | P | P | P | D | N",448,6,1.06685,0.002119,5.58792,2.48022,9.21301,9.13711
3,float,uniform,GPU,"P | P | P | P | D | N",448,7,1.06317,0.00233,5.5894,2.46304,9.21931,9.11794
3,float,uniform,GPU,"P | P | P | P | D | N",448,8,1.06496,0.0022,5.58684,2.45741,9.19382,9.1114
3,float,uniform,GPU,"P | P | P | P | D | N",448,9,1.06765,0.0024,5.59211,2.47914,9.22147,9.14129
3,float,uniform,GPU,"P | P | P | P | D | N",448,10,1.06384,0.00225,5.58806,2.46163,9.20201,9.11578
3,float,uniform,GPU,"P | P | P | P | D | N",448,11,1.06627,0.00233,5.58666,2.46794,9.20214,9.12319
3,float,uniform,GPU,"P | P | P | P | D | N",448,12,1.0665,0.00209,5.58955,2.45866,9.19977,9.11679
3,float,uniform,GPU,"P | P | P | P | D | N",448,13,1.06454,0.00216,5.58548,2.46166,9.196,9.11384
3,float,uniform,GPU,"P | P | P | P | D | N",448,14,1.06464,0.00226,5.59775,2.46432,9.20787,9.12897
3,float,uniform,GPU,"P | P | P | P | D | N",448,15,1.06666,0.002389,5.59034,2.46589,9.20469,9.12527
