dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,2,0.057728,0,0.02294,0.007392,0.130888,0.08806
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,3,0.060128,0,0.02264,0.007648,0.235778,0.090416
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,4,0.060576,0,0.02294,0.006528,0.132829,0.090044
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,5,0.066336,0,0.02318,0.008064,0.141828,0.09758
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,6,0.058368,0,0.02298,0.00688,0.129338,0.088228
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,7,0.058304,0,0.02293,0.009376,0.135718,0.09061
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,8,0.058016,0,0.02327,0.007168,0.131069,0.088454
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,9,0.05872,0,0.023559,0.00912,0.134649,0.091399
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,10,0.059008,0,0.02282,0.00768,0.134778,0.089508
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,11,0.058336,0,0.02271,0.0152,0.139769,0.096246
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,12,0.057088,0,0.02287,0.008992,0.132119,0.08895
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,13,0.064416,0,0.02273,0.006752,0.137039,0.093898
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,14,0.057728,0,0.02263,0.007104,0.130418,0.087462
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,15,0.057792,0,0.022669,0.00704,0.131388,0.087501
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,16,0.060672,0,0.02298,0.00736,0.136448,0.091012
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,17,0.060064,0,0.02244,0.007488,0.132388,0.089992
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,18,0.057824,0,0.023029,0.006912,0.130989,0.087765
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,19,0.057152,0,0.02265,0.007168,0.129278,0.08697
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,20,0.054848,0,0.022739,0.007456,0.128699,0.085043
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,21,0.064192,0,0.0229,0.006784,0.137158,0.093876
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,22,0.060192,0,0.02289,0.007488,0.133479,0.09057
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,23,0.062272,0,0.02191,0.007808,0.129998,0.09199
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,24,0.056288,0,0.02295,0.00896,0.130739,0.088198
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,25,0.061376,0,0.024489,0.0088,0.138929,0.094665
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,26,0.06128,0,0.023029,0.00704,0.134508,0.091349
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,27,0.05952,0,0.02333,0.009504,0.134238,0.092354
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,28,0.058144,0,0.022719,0.00704,0.132079,0.087903
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,29,0.05728,0,0.022669,0.006496,0.130269,0.086445
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,30,0.061632,0,0.02252,0.009088,0.135208,0.09324
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,31,0.06416,0,0.022829,0.009216,0.141328,0.096205
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,32,0.057024,0,0.02284,0.005632,0.127488,0.085496
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,33,0.060704,0,0.0235,0.006976,0.137619,0.09118
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,34,0.055584,0,0.02019,0.009568,0.119248,0.085342
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,35,0.060384,0,0.02324,0.00784,0.134229,0.091464
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,36,0.05744,0,0.02285,0.007072,0.129169,0.087362
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,37,0.05696,0,0.02643,0.005088,0.132039,0.088478
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,38,0.057312,0,0.02291,0.008832,0.132119,0.089054
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,39,0.063808,0,0.022919,0.007616,0.137918,0.094343
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,40,0.05696,0,0.022709,0.007072,0.129789,0.086741
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,41,0.064384,0,0.02278,0.007456,0.138709,0.09462
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,42,0.06192,0,0.02305,0.006944,0.136018,0.091914
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,43,0.059744,0,0.022999,0.006912,0.132319,0.089655
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,44,0.05968,0,0.02306,0.007008,0.132478,0.089748
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,45,0.057152,0,0.02282,0.007072,0.129259,0.087044
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,46,0.055712,0,0.02277,0.006912,0.128128,0.085394
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,47,0.058784,0,0.02293,0.008512,0.133899,0.090226
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,48,0.063808,0,0.02303,0.006944,0.135458,0.093782
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,49,0.060704,0,0.02343,0.008416,0.135459,0.09255
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,50,0.057056,0,0.123239,0.007136,0.230427,0.187431
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,51,0.060064,0,0.02403,0.006496,0.135638,0.09059
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,52,0.060064,0,0.02311,0.009312,0.136368,0.092486
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,53,0.057216,0,0.02328,0.009568,0.133458,0.090064
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,54,0.059488,0,0.02941,0.005984,0.139859,0.094882
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,55,0.059616,0,0.02271,0.006912,0.132498,0.089238
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,56,0.059488,0,0.023059,0.007584,0.133279,0.090131
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,57,0.062528,0,0.02305,0.007744,0.137668,0.093322
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,58,0.05632,0,0.02284,0.006912,0.128778,0.086072
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,59,0.060224,0,0.02307,0.009472,0.136758,0.092766
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,60,0.059456,0,0.02002,0.009408,0.123678,0.088884
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,61,0.059712,0,0.023459,0.00928,0.135659,0.092451
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,62,0.058304,0,0.02274,0.007136,0.132018,0.08818
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,63,0.056096,0,0.022579,0.009088,0.131459,0.087763
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,64,0.05872,0,0.022869,0.007072,0.129949,0.088661
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,65,0.061888,0,0.02002,0.008384,0.128078,0.090292
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,66,0.057184,0,0.02268,0.005696,0.129918,0.08556
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,67,0.056608,0,0.019881,0.006848,0.121619,0.083337
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,68,0.059136,0,0.02295,0.006656,0.133588,0.088742
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,69,0.060736,0,0.02317,0.006784,0.134799,0.09069
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,70,0.057824,0,0.0231,0.007232,0.130999,0.088156
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,71,0.056736,0,0.0228,0.007072,0.128868,0.086608
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,72,0.057664,0,0.02279,0.006976,0.129758,0.08743
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,73,0.059264,0,0.02259,0.009248,0.133078,0.091102
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",256,74,0.05952,0,0.02329,0.006688,0.134308,0.089498
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,0,0.106272,0,0.03076,0.012352,0.197017,0.149384
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,1,0.077408,0,0.02519,0.008416,0.156148,0.111014
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,2,0.074816,0,0.02462,0.008992,0.151528,0.108428
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,3,0.075744,0,0.02503,0.005792,0.149128,0.106566
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,4,0.075168,0,0.02483,0.008864,0.149899,0.108862
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,5,0.076928,0,0.02547,0.007072,0.154908,0.10947
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,6,0.073664,0,0.02501,0.008736,0.150938,0.10741
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,7,0.073216,0,0.0249,0.008992,0.149878,0.107108
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,8,0.072416,0,0.02489,0.007744,0.149708,0.10505
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,9,0.075328,0,0.02492,0.008416,0.152018,0.108664
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,10,0.0776,0,0.02466,0.008128,0.153848,0.110388
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,11,0.076672,0,0.02445,0.007744,0.152928,0.108866
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,12,0.07424,0,0.024589,0.007808,0.151509,0.106637
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,13,0.073248,0,0.02491,0.009248,0.148498,0.107406
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,14,0.075648,0,0.031489,0.008224,0.158379,0.115361
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,15,0.074432,0,0.02496,0.008768,0.152068,0.10816
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,16,0.072,0,0.02452,0.006912,0.148298,0.103432
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,17,0.075296,0,0.024389,0.008576,0.149869,0.108261
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,18,0.079744,0,0.02456,0.00816,0.155348,0.112464
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,19,0.07328,0,0.024419,0.00864,0.148149,0.106339
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,20,0.074016,0,0.02492,0.006784,0.150179,0.10572
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,21,0.07568,0,0.02466,0.006592,0.153178,0.106932
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,22,0.075232,0,0.02442,0.006112,0.149978,0.105764
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,23,0.0736,0,0.025529,0.009312,0.151118,0.108441
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,24,0.073664,0,0.02483,0.008928,0.150509,0.107422
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,25,0.07376,0,0.0246,0.007488,0.145898,0.105848
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,26,0.0744,0,0.02491,0.0088,0.151578,0.10811
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,27,0.072032,0,0.02439,0.00816,0.148798,0.104582
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,28,0.075904,0,0.02458,0.007136,0.151328,0.10762
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,29,0.075008,0,0.030649,0.00816,0.158208,0.113817
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,30,0.07488,0,0.027461,0.008992,0.154039,0.111333
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,31,0.07216,0,0.021921,0.010048,0.139359,0.104129
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,32,0.075712,0,0.02504,0.00768,0.150148,0.108432
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,33,0.074272,0,0.02514,0.007072,0.150558,0.106484
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,34,0.073152,0,0.024429,0.00688,0.149589,0.104461
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,35,0.074848,0,0.02474,0.009568,0.151948,0.109156
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,36,0.076352,0,0.02488,0.009472,0.156248,0.110704
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,37,0.074848,0,0.02457,0.009312,0.150958,0.10873
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,38,0.07408,0,0.024348,0.008128,0.150649,0.106556
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,39,0.073856,0,0.02457,0.007552,0.150198,0.105978
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,40,0.07408,0,0.0254,0.00816,0.152688,0.10764
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,41,0.077216,0,0.02464,0.008864,0.153539,0.11072
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,42,0.070784,0,0.024639,0.007232,0.146169,0.102655
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,43,0.072832,0,0.02452,0.009248,0.149848,0.1066
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,44,0.078656,0,0.025259,0.008224,0.156239,0.112139
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,45,0.07456,0,0.024729,0.007168,0.147518,0.106457
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,46,0.075968,0,0.02471,0.006976,0.150168,0.107654
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,47,0.187264,0,0.02462,0.007072,0.263827,0.218956
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,48,0.074656,0,0.024509,0.006944,0.149548,0.106109
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,49,0.072832,0,0.025439,0.00688,0.145919,0.105151
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,50,0.076736,0,0.024959,0.008352,0.153388,0.110047
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,51,0.075296,0,0.024419,0.008448,0.150798,0.108163
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,52,0.072736,0,0.02468,0.007904,0.148149,0.10532
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,53,0.07392,0,0.02449,0.006944,0.148479,0.105354
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,54,0.074432,0,0.02471,0.00688,0.148709,0.106022
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,55,0.074624,0,0.02511,0.008672,0.150969,0.108406
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,56,0.076,0,0.02489,0.009216,0.152328,0.110106
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,57,0.073536,0,0.02505,0.008384,0.152918,0.10697
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,58,0.074688,0,0.03028,0.008256,0.157168,0.113224
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,59,0.072736,0,0.02491,0.009024,0.150538,0.10667
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,60,0.074432,0,0.02463,0.00816,0.149328,0.107222
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,61,0.075104,0,0.02463,0.008768,0.152079,0.108502
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,62,0.073248,0,0.024639,0.009856,0.151468,0.107743
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,63,0.076576,0,0.02467,0.00896,0.152038,0.110206
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,64,0.074624,0,0.0244,0.009216,0.151438,0.10824
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,65,0.075264,0,0.024479,0.007168,0.150449,0.106911
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,66,0.074272,0,0.025419,0.007968,0.152349,0.107659
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,67,0.075904,0,0.02479,0.007456,0.150839,0.10815
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,68,0.073728,0,0.02457,0.007456,0.149348,0.105754
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,69,0.075296,0,0.02753,0.00832,0.153178,0.111146
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,70,0.0736,0,0.02482,0.00848,0.150738,0.1069
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,71,0.072768,0,0.02443,0.007744,0.147718,0.104942
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,72,0.072224,0,0.024579,0.009152,0.149669,0.105955
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,73,0.075264,0,0.02512,0.008224,0.155938,0.108608
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",320,74,0.073376,0,0.02445,0.006944,0.148459,0.10477
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,0,0.123552,0,0.03059,0.01328,0.219168,0.167422
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,1,0.099552,0,0.02663,0.00864,0.180688,0.134822
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,2,0.099168,0,0.02615,0.008544,0.176868,0.133862
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,3,0.094144,0,0.022929,0.010784,0.209848,0.127857
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,4,0.098432,0,0.025508,0.008288,0.178018,0.132228
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,5,0.096544,0,0.02737,0.008736,0.177128,0.13265
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,6,0.095936,0,0.02557,0.008064,0.174648,0.12957
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,7,0.096384,0,0.025549,0.0088,0.174799,0.130733
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,8,0.095296,0,0.02567,0.008896,0.276107,0.129862
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,9,0.094592,0,0.02604,0.00896,0.172568,0.129592
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,10,0.094368,0,0.02185,0.009152,0.159518,0.12537
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,11,0.09648,0,0.02647,0.007168,0.173868,0.130118
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,12,0.097184,0,0.02546,0.008512,0.173858,0.131156
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,13,0.096832,0,0.02558,0.007296,0.280567,0.129708
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,14,0.095456,0,0.0253,0.009504,0.172738,0.13026
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,15,0.097984,0,0.02534,0.008608,0.175548,0.131932
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,16,0.097088,0,0.02579,0.007488,0.174628,0.130366
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,17,0.096416,0,0.02971,0.008,0.178368,0.134126
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,18,0.094272,0,0.0253,0.00768,0.172868,0.127252
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,19,0.093024,0,0.025609,0.008992,0.171848,0.127625
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,20,0.09776,0,0.0259,0.008704,0.175668,0.132364
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,21,0.094688,0,0.025409,0.007648,0.170788,0.127745
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,22,0.092704,0,0.02637,0.009472,0.171109,0.128546
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,23,0.09424,0,0.02542,0.008192,0.170378,0.127852
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,24,0.097216,0,0.025469,0.007552,0.175147,0.130237
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,25,0.094432,0,0.02539,0.008928,0.177778,0.12875
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,26,0.106176,0,0.02601,0.008416,0.186658,0.140602
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,27,0.096544,0,0.02578,0.00816,0.174558,0.130484
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,28,0.095456,0,0.026059,0.008384,0.173698,0.129899
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,29,0.095008,0,0.026279,0.008352,0.171758,0.129639
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,30,0.101344,0,0.02545,0.008512,0.179708,0.135306
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,31,0.096768,0,0.025459,0.009216,0.175108,0.131443
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,32,0.093504,0,0.02546,0.008928,0.171218,0.127892
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,33,0.095776,0,0.02557,0.008064,0.172768,0.12941
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,34,0.093696,0,0.022479,0.01056,0.163778,0.126735
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,35,0.10624,0,0.02594,0.008864,0.182858,0.141044
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,36,0.099616,0,0.02567,0.00736,0.177758,0.132646
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,37,0.094336,0,0.02658,0.008,0.173688,0.128916
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,38,0.09856,0,0.02549,0.00928,0.176448,0.13333
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,39,0.094176,0,0.269047,0.007136,0.416105,0.370359
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,40,0.094528,0,0.02566,0.008736,0.172748,0.128924
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,41,0.09968,0,0.025579,0.00896,0.177438,0.134219
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,42,0.13664,0,0.02542,0.005984,0.212448,0.168044
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,43,0.098752,0,0.02579,0.007552,0.176918,0.132094
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,44,0.09568,0,0.025769,0.008608,0.175538,0.130057
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,45,0.093664,0,0.025819,0.008128,0.171318,0.127611
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,46,0.093824,0,0.025419,0.017664,0.180088,0.136907
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,47,0.095808,0,0.02577,0.008992,0.172628,0.13057
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,48,0.094656,0,0.02574,0.007584,0.171318,0.12798
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,49,0.09536,0,0.025849,0.008576,0.173238,0.129785
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,50,0.093632,0,0.02553,0.009056,0.170798,0.128218
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,51,0.097472,0,0.03368,0.008416,0.183948,0.139568
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,52,0.096608,0,0.026139,0.008,0.174568,0.130747
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,53,0.099456,0,0.02529,0.008704,0.177878,0.13345
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,54,0.095072,0,0.026089,0.008,0.173579,0.129161
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,55,0.094176,0,0.02569,0.008352,0.171938,0.128218
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,56,0.097664,0,0.02541,0.00864,0.176188,0.131714
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,57,0.0936,0,0.025609,0.008384,0.171439,0.127593
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,58,0.09632,0,0.02564,0.009248,0.172067,0.131208
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,59,0.094336,0,0.02229,0.009728,0.162548,0.126354
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,60,0.096064,0,0.025719,0.008384,0.172898,0.130167
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,61,0.101408,0,0.02559,0.007776,0.180358,0.134774
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,62,0.095648,0,0.026349,0.008576,0.173558,0.130573
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,63,0.097792,0,0.02602,0.008736,0.176688,0.132548
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,64,0.093152,0,0.02275,0.0096,0.162648,0.125502
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,65,0.093024,0,0.0225,0.009792,0.161508,0.125316
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,66,0.094848,0,0.025379,0.00864,0.170908,0.128867
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,67,0.098048,0,0.025618,0.009088,0.175229,0.132754
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,68,0.099296,0,0.025629,0.007872,0.176507,0.132797
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,69,0.095872,0,0.025509,0.008512,0.175358,0.129893
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,70,0.09536,0,0.02594,0.007296,0.176319,0.128596
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,71,0.094016,0,0.02583,0.007776,0.172168,0.127622
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,72,0.094496,0,0.025659,0.007712,0.170748,0.127867
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,73,0.095392,0,0.02579,0.007968,0.173008,0.12915
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",384,74,0.102176,0,0.02543,0.008576,0.178708,0.136182
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,0,0.240288,0,0.031179,0.011584,0.337246,0.283051
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,1,0.12848,0,0.02529,0.007584,0.204347,0.161354
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,2,0.121696,0,0.0251,0.009632,0.199678,0.156428
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,3,0.12672,0,0.0252,0.00784,0.253547,0.15976
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,4,0.123936,0,0.0249,0.008928,0.201378,0.157764
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,5,0.127904,0,0.02533,0.00912,0.207098,0.162354
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,6,0.1336,0,0.02534,0.00848,0.211308,0.16742
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,7,0.120768,0,0.02268,0.01008,0.189488,0.153528
2,float,uniform,CPU,"Ds | Ds | Ds | Ds",448,8,0.126208,0,0.02477,0.009248,0.201518,0.160226
