dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"D | D | D | D | N | D",256,4,6.81494,0.001839,0.652412,0.101728,7.63213,7.57092
3,float,uniform,CPU,"D | D | D | D | N | D",256,5,6.59629,0.00198,0.652543,0.101728,7.41362,7.35254
3,float,uniform,CPU,"D | D | D | D | N | D",256,6,6.51981,0.00185,0.651052,0.099552,7.33173,7.27226
3,float,uniform,CPU,"D | D | D | D | N | D",256,7,6.55222,0.00188,0.651533,0.10176,7.36976,7.3074
3,float,uniform,CPU,"D | D | D | D | N | D",256,8,6.74723,0.001999,0.652554,0.10256,7.56488,7.50434
3,float,uniform,CPU,"D | D | D | D | N | D",256,9,6.57856,0.00199,0.654933,0.101696,7.40237,7.33718
3,float,uniform,CPU,"D | D | D | D | N | D",256,10,6.50381,0.001749,0.655513,0.102336,7.32702,7.26341
3,float,uniform,CPU,"D | D | D | D | N | D",256,11,7.21862,0.0021,0.655042,0.100672,8.03713,7.97644
3,float,uniform,CPU,"D | D | D | D | N | D",256,12,6.55894,0.00185,0.653783,0.103424,7.38096,7.318
3,float,uniform,CPU,"D | D | D | D | N | D",256,13,6.48723,0.001849,0.646093,0.102912,7.29559,7.23809
3,float,uniform,CPU,"D | D | D | D | N | D",256,14,6.63536,0.0018,0.654174,0.10336,7.45797,7.39469
3,float,uniform,CPU,"D | D | D | D | N | D",256,15,6.5176,0.001928,0.652174,0.102688,7.33701,7.27439
3,float,uniform,CPU,"D | D | D | D | N | D",256,16,7.13152,0.001921,0.655533,0.103712,7.97,7.89269
3,float,uniform,CPU,"D | D | D | D | N | D",256,17,6.56755,0.002,0.652803,0.102208,7.38629,7.32456
3,float,uniform,CPU,"D | D | D | D | N | D",256,18,6.75869,0.00201,0.652833,0.100896,7.57749,7.51443
3,float,uniform,CPU,"D | D | D | D | N | D",256,19,6.46534,0.001979,0.654903,0.10016,7.28314,7.22239
3,float,uniform,CPU,"D | D | D | D | N | D",256,20,6.45709,0.00202,0.653533,0.103008,7.27647,7.21565
3,float,uniform,CPU,"D | D | D | D | N | D",256,21,6.57859,0.002139,0.652923,0.10064,7.39521,7.33429
3,float,uniform,CPU,"D | D | D | D | N | D",256,22,6.58115,0.001781,0.651914,0.10272,7.40071,7.33757
3,float,uniform,CPU,"D | D | D | D | N | D",256,23,7.07862,0.00194,0.647323,0.099552,7.88622,7.82744
3,float,uniform,CPU,"D | D | D | D | N | D",256,24,6.8992,0.001718,0.643804,0.10176,7.70269,7.64648
3,float,uniform,CPU,"D | D | D | D | N | D",256,25,6.66835,0.001739,0.648965,0.101664,7.4787,7.42072
3,float,uniform,CPU,"D | D | D | D | N | D",256,26,6.92403,0.00175,0.650492,0.09904,7.73376,7.67531
3,float,uniform,CPU,"D | D | D | D | N | D",256,27,6.64493,0.00178,0.647043,0.099712,7.45072,7.39346
3,float,uniform,CPU,"D | D | D | D | N | D",256,28,6.77504,0.00189,0.649454,0.10096,7.58586,7.52734
3,float,uniform,CPU,"D | D | D | D | N | D",256,29,6.75002,0.00183,0.651752,0.101248,7.56504,7.50485
3,float,uniform,CPU,"D | D | D | D | N | D",256,30,6.64294,0.00174,0.643804,0.101984,7.44484,7.39047
3,float,uniform,CPU,"D | D | D | D | N | D",256,31,7.2009,0.001921,0.655464,0.104,8.03929,7.96228
3,float,uniform,CPU,"D | D | D | D | N | D",256,32,6.96173,0.001971,0.652914,0.100864,7.78116,7.71748
3,float,uniform,CPU,"D | D | D | D | N | D",256,33,6.58106,0.002131,0.655383,0.101696,7.39945,7.34027
3,float,uniform,CPU,"D | D | D | D | N | D",256,34,6.81203,0.002009,0.653074,0.102176,7.63277,7.56929
3,float,uniform,CPU,"D | D | D | D | N | D",256,35,7.10285,0.00207,0.655093,0.102752,7.9387,7.86276
3,float,uniform,CPU,"D | D | D | D | N | D",256,36,6.77622,0.002091,0.654934,0.101792,7.60441,7.53504
3,float,uniform,CPU,"D | D | D | D | N | D",256,37,6.60835,0.00222,0.655572,0.10176,7.428,7.3679
3,float,uniform,CPU,"D | D | D | D | N | D",256,38,6.53229,0.00196,0.653074,0.101152,7.34856,7.28847
3,float,uniform,CPU,"D | D | D | D | N | D",256,39,7.08979,0.002009,0.653784,0.101184,7.91685,7.84677
3,float,uniform,CPU,"D | D | D | D | N | D",256,40,7.15549,0.001879,0.660673,0.102944,7.98046,7.92098
3,float,uniform,CPU,"D | D | D | D | N | D",256,41,6.48234,0.001889,0.651014,0.101664,7.29964,7.2369
3,float,uniform,CPU,"D | D | D | D | N | D",256,42,6.66493,0.00189,0.653673,0.101856,7.48495,7.42235
3,float,uniform,CPU,"D | D | D | D | N | D",256,43,7.23725,0.00194,0.654493,0.10176,8.07342,7.99544
3,float,uniform,CPU,"D | D | D | D | N | D",256,44,6.84493,0.001881,0.654093,0.104608,7.66416,7.60551
3,float,uniform,CPU,"D | D | D | D | N | D",256,45,6.64426,0.001509,0.648373,0.098464,7.45404,7.3926
3,float,uniform,CPU,"D | D | D | D | N | D",256,46,6.57622,0.001828,0.648814,0.100608,7.38907,7.32747
3,float,uniform,CPU,"D | D | D | D | N | D",256,47,7.05619,0.00211,0.654363,0.103264,7.87867,7.81593
3,float,uniform,CPU,"D | D | D | D | N | D",256,48,6.65229,0.001851,0.652593,0.101088,7.46902,7.40782
3,float,uniform,CPU,"D | D | D | D | N | D",256,49,7.00685,0.002119,0.652012,0.104576,7.82583,7.76555
3,float,uniform,CPU,"D | D | D | D | N | D",256,50,6.60083,0.002009,0.654873,0.10032,7.42779,7.35803
3,float,uniform,CPU,"D | D | D | D | N | D",256,51,6.99571,0.00203,0.655742,0.10288,7.82101,7.75636
3,float,uniform,CPU,"D | D | D | D | N | D",256,52,6.61862,0.001749,0.651922,0.101728,7.43589,7.37402
3,float,uniform,CPU,"D | D | D | D | N | D",256,53,6.52323,0.00192,0.652982,0.100288,7.34407,7.27842
3,float,uniform,CPU,"D | D | D | D | N | D",256,54,6.57504,0.00186,0.653775,0.10432,7.39661,7.33499
3,float,uniform,CPU,"D | D | D | D | N | D",256,55,7.14208,0.00191,0.652524,0.102592,7.9795,7.89911
3,float,uniform,CPU,"D | D | D | D | N | D",256,56,7.07478,0.001949,0.653962,0.100576,7.89544,7.83127
3,float,uniform,CPU,"D | D | D | D | N | D",256,57,6.58122,0.00192,0.653083,0.102752,7.40098,7.33897
3,float,uniform,CPU,"D | D | D | D | N | D",256,58,6.62835,0.00218,0.652202,0.102592,7.4492,7.38533
3,float,uniform,CPU,"D | D | D | D | N | D",256,59,6.69469,0.00182,0.652771,0.103168,7.51279,7.45245
3,float,uniform,CPU,"D | D | D | D | N | D",256,60,7.18413,0.00208,0.655724,0.101216,8.00508,7.94315
3,float,uniform,CPU,"D | D | D | D | N | D",256,61,6.42272,0.00176,0.653663,0.104448,7.24456,7.18259
3,float,uniform,CPU,"D | D | D | D | N | D",256,62,6.59683,0.00192,0.651083,0.10192,7.41335,7.35176
3,float,uniform,CPU,"D | D | D | D | N | D",256,63,7.19235,0.00198,0.655874,0.101792,8.03003,7.952
3,float,uniform,CPU,"D | D | D | D | N | D",256,64,6.59792,0.001989,0.652844,0.10144,7.4161,7.35419
3,float,uniform,CPU,"D | D | D | D | N | D",256,65,6.70995,0.00185,0.652882,0.104288,7.53175,7.46897
3,float,uniform,CPU,"D | D | D | D | N | D",256,66,6.69878,0.00178,0.649582,0.102144,7.51161,7.45229
3,float,uniform,CPU,"D | D | D | D | N | D",256,67,6.65533,0.00187,0.650834,0.101568,7.46946,7.4096
3,float,uniform,CPU,"D | D | D | D | N | D",256,68,6.73632,0.00158,0.649263,0.100096,7.54722,7.48726
3,float,uniform,CPU,"D | D | D | D | N | D",256,69,6.61011,0.001741,0.651263,0.10304,7.43315,7.36616
3,float,uniform,CPU,"D | D | D | D | N | D",256,70,6.82134,0.00209,0.650482,0.102272,7.6332,7.57619
3,float,uniform,CPU,"D | D | D | D | N | D",256,71,7.12227,0.00166,0.652322,0.103008,7.93793,7.87926
3,float,uniform,CPU,"D | D | D | D | N | D",256,72,6.68499,0.00166,0.654502,0.101184,7.50024,7.44234
3,float,uniform,CPU,"D | D | D | D | N | D",256,73,6.70064,0.001799,0.649073,0.098592,7.51048,7.4501
3,float,uniform,CPU,"D | D | D | D | N | D",256,74,6.86483,0.00169,0.649113,0.099776,7.68176,7.61541
3,float,uniform,CPU,"D | D | D | D | N | D",320,0,13.4771,0.002071,2.97765,0.187936,16.7248,16.6447
3,float,uniform,CPU,"D | D | D | D | N | D",320,1,12.5927,0.00204,2.97194,0.189536,15.8247,15.7562
3,float,uniform,CPU,"D | D | D | D | N | D",320,2,13.274,0.002099,2.9772,0.186368,16.5119,16.4397
3,float,uniform,CPU,"D | D | D | D | N | D",320,3,13.6078,0.00205,2.98482,0.189472,16.8587,16.7841
3,float,uniform,CPU,"D | D | D | D | N | D",320,4,12.7204,0.002032,2.97925,0.187776,15.9594,15.8894
3,float,uniform,CPU,"D | D | D | D | N | D",320,5,14.0258,0.002091,2.98304,0.188352,17.2711,17.1992
3,float,uniform,CPU,"D | D | D | D | N | D",320,6,12.7957,0.001979,2.9753,0.187776,16.033,15.9608
3,float,uniform,CPU,"D | D | D | D | N | D",320,7,13.481,0.00209,2.97432,0.191232,16.7241,16.6487
3,float,uniform,CPU,"D | D | D | D | N | D",320,8,13.7672,0.002229,2.9816,0.185472,17.0197,16.9365
3,float,uniform,CPU,"D | D | D | D | N | D",320,9,12.7844,0.00225,2.97545,0.189984,16.0179,15.9521
3,float,uniform,CPU,"D | D | D | D | N | D",320,10,12.601,0.002119,2.98477,0.187456,15.8445,15.7753
3,float,uniform,CPU,"D | D | D | D | N | D",320,11,12.6341,0.00223,2.97802,0.188064,15.8727,15.8024
3,float,uniform,CPU,"D | D | D | D | N | D",320,12,13.7363,0.00198,2.98021,0.186976,16.9778,16.9055
3,float,uniform,CPU,"D | D | D | D | N | D",320,13,12.7274,0.00205,2.97721,0.18656,15.9628,15.8932
3,float,uniform,CPU,"D | D | D | D | N | D",320,14,12.7648,0.002079,2.97726,0.188416,16.0013,15.9326
3,float,uniform,CPU,"D | D | D | D | N | D",320,15,12.6469,0.0023,2.96789,0.185824,15.8724,15.803
3,float,uniform,CPU,"D | D | D | D | N | D",320,16,12.9889,0.002031,2.98256,0.186176,16.2284,16.1597
3,float,uniform,CPU,"D | D | D | D | N | D",320,17,13.3828,0.00206,2.97015,0.187872,16.6112,16.5429
3,float,uniform,CPU,"D | D | D | D | N | D",320,18,13.2288,0.00205,2.97474,0.18944,16.4655,16.395
3,float,uniform,CPU,"D | D | D | D | N | D",320,19,12.6873,0.002069,2.97034,0.189088,15.9188,15.8488
3,float,uniform,CPU,"D | D | D | D | N | D",320,20,12.6519,0.00216,2.98666,0.186272,15.8977,15.827
3,float,uniform,CPU,"D | D | D | D | N | D",320,21,13.4638,0.00214,3.04391,0.190336,16.7702,16.7002
3,float,uniform,CPU,"D | D | D | D | N | D",320,22,13.7036,0.00205,2.98674,0.18688,16.9468,16.8793
3,float,uniform,CPU,"D | D | D | D | N | D",320,23,13.2289,0.00185,2.97686,0.186432,16.4599,16.3941
3,float,uniform,CPU,"D | D | D | D | N | D",320,24,13.4878,0.00211,2.98165,0.190208,16.7316,16.6618
3,float,uniform,CPU,"D | D | D | D | N | D",320,25,12.8094,0.00207,2.98601,0.19152,16.058,15.989
3,float,uniform,CPU,"D | D | D | D | N | D",320,26,13.9926,0.002051,2.98513,0.18688,17.2348,17.1667
3,float,uniform,CPU,"D | D | D | D | N | D",320,27,12.8991,0.002232,2.98165,0.188736,16.1425,16.0717
3,float,uniform,CPU,"D | D | D | D | N | D",320,28,13.9178,0.00209,2.97351,0.187616,17.1618,17.081
3,float,uniform,CPU,"D | D | D | D | N | D",320,29,13.4278,0.00201,2.99617,0.188832,16.6821,16.6148
3,float,uniform,CPU,"D | D | D | D | N | D",320,30,12.848,0.00201,2.97592,0.191008,16.0876,16.017
3,float,uniform,CPU,"D | D | D | D | N | D",320,31,12.6109,0.002351,2.98159,0.1872,15.8495,15.782
3,float,uniform,CPU,"D | D | D | D | N | D",320,32,12.8558,0.002129,2.98096,0.187968,16.0988,16.0269
3,float,uniform,CPU,"D | D | D | D | N | D",320,33,12.5049,0.00214,2.98725,0.188128,15.7507,15.6824
3,float,uniform,CPU,"D | D | D | D | N | D",320,34,13.2261,0.00196,2.97712,0.19024,16.4738,16.3954
3,float,uniform,CPU,"D | D | D | D | N | D",320,35,13.1077,0.002051,2.98011,0.188288,16.3489,16.2782
3,float,uniform,CPU,"D | D | D | D | N | D",320,36,13.0834,0.00203,2.97204,0.188448,16.3101,16.2459
3,float,uniform,CPU,"D | D | D | D | N | D",320,37,13.9157,0.00224,2.98204,0.198048,17.1633,17.0981
3,float,uniform,CPU,"D | D | D | D | N | D",320,38,12.7353,0.002209,2.98547,0.188032,15.9779,15.911
3,float,uniform,CPU,"D | D | D | D | N | D",320,39,12.8334,0.00186,2.96601,0.186272,16.0575,15.9875
3,float,uniform,CPU,"D | D | D | D | N | D",320,40,12.928,0.00203,2.99564,0.18976,16.1862,16.1154
3,float,uniform,CPU,"D | D | D | D | N | D",320,41,12.8744,0.00207,2.97736,0.18848,16.1184,16.0423
3,float,uniform,CPU,"D | D | D | D | N | D",320,42,13.1685,0.002041,2.97397,0.185696,16.4003,16.3302
3,float,uniform,CPU,"D | D | D | D | N | D",320,43,13.0426,0.00209,2.98279,0.186336,16.2843,16.2138
3,float,uniform,CPU,"D | D | D | D | N | D",320,44,12.733,0.00202,2.97045,0.18816,15.9638,15.8936
3,float,uniform,CPU,"D | D | D | D | N | D",320,45,12.5816,0.00196,2.98052,0.189056,15.8254,15.7531
3,float,uniform,CPU,"D | D | D | D | N | D",320,46,13.4817,0.00221,2.97385,0.18544,16.7143,16.6432
3,float,uniform,CPU,"D | D | D | D | N | D",320,47,13.1983,0.001781,2.9744,0.188576,16.4329,16.3631
3,float,uniform,CPU,"D | D | D | D | N | D",320,48,14.0828,0.00215,2.987,0.186336,17.328,17.2583
3,float,uniform,CPU,"D | D | D | D | N | D",320,49,12.9584,0.00176,2.97423,0.188672,16.1912,16.1231
3,float,uniform,CPU,"D | D | D | D | N | D",320,50,12.7904,0.00196,2.97577,0.18592,16.0223,15.954
3,float,uniform,CPU,"D | D | D | D | N | D",320,51,12.6612,0.00188,2.97992,0.188096,15.9006,15.8311
3,float,uniform,CPU,"D | D | D | D | N | D",320,52,12.7715,0.00205,2.98836,0.190016,16.022,15.9519
3,float,uniform,CPU,"D | D | D | D | N | D",320,53,12.8028,0.002509,2.98016,0.189664,16.0437,15.9751
3,float,uniform,CPU,"D | D | D | D | N | D",320,54,13.5338,0.00189,2.96798,0.185664,16.7578,16.6893
3,float,uniform,CPU,"D | D | D | D | N | D",320,55,13.3903,0.00222,2.96849,0.18544,16.616,16.5465
3,float,uniform,CPU,"D | D | D | D | N | D",320,56,12.7378,0.002019,2.97365,0.185888,15.9668,15.8994
3,float,uniform,CPU,"D | D | D | D | N | D",320,57,13.474,0.00206,2.9762,0.18816,16.7133,16.6404
3,float,uniform,CPU,"D | D | D | D | N | D",320,58,13.5396,0.001969,2.97701,0.193792,16.7811,16.7124
3,float,uniform,CPU,"D | D | D | D | N | D",320,59,13.5073,0.001939,2.97308,0.1864,16.7359,16.6687
3,float,uniform,CPU,"D | D | D | D | N | D",320,60,13.6401,0.00222,2.98004,0.1864,16.8806,16.8088
3,float,uniform,CPU,"D | D | D | D | N | D",320,61,12.739,0.001969,2.97522,0.188,15.9682,15.9042
3,float,uniform,CPU,"D | D | D | D | N | D",320,62,13.0973,0.002039,2.9794,0.191776,16.3389,16.2705
3,float,uniform,CPU,"D | D | D | D | N | D",320,63,13.3991,0.001881,2.97686,0.187776,16.6292,16.5656
3,float,uniform,CPU,"D | D | D | D | N | D",320,64,12.6577,0.00209,2.98205,0.188256,15.8996,15.8301
3,float,uniform,CPU,"D | D | D | D | N | D",320,65,12.8028,0.00233,2.97692,0.186816,16.0369,15.9688
3,float,uniform,CPU,"D | D | D | D | N | D",320,66,13.136,0.002099,2.98323,0.187488,16.383,16.3088
3,float,uniform,CPU,"D | D | D | D | N | D",320,67,13.6077,0.00211,2.97419,0.188416,16.8401,16.7724
3,float,uniform,CPU,"D | D | D | D | N | D",320,68,13.0383,0.002,2.97453,0.188032,16.2688,16.2029
3,float,uniform,CPU,"D | D | D | D | N | D",320,69,13.3192,0.002189,2.97258,0.190336,16.5527,16.4843
3,float,uniform,CPU,"D | D | D | D | N | D",320,70,13.3002,0.00213,2.98172,0.188352,16.5958,16.4724
3,float,uniform,CPU,"D | D | D | D | N | D",320,71,12.82,0.002089,2.97951,0.18848,16.0598,15.9901
3,float,uniform,CPU,"D | D | D | D | N | D",320,72,12.7515,0.002039,2.97005,0.187584,15.9779,15.9111
3,float,uniform,CPU,"D | D | D | D | N | D",320,73,12.8507,0.00201,2.97798,0.18768,16.0874,16.0184
3,float,uniform,CPU,"D | D | D | D | N | D",320,74,12.7087,0.002,2.96949,0.187776,15.9377,15.8679
3,float,uniform,CPU,"D | D | D | D | N | D",384,0,23.2573,0.00213,2.26665,0.63152,26.2405,26.1576
3,float,uniform,CPU,"D | D | D | D | N | D",384,1,22.5294,0.0023,2.26443,0.629088,25.5071,25.4252
3,float,uniform,CPU,"D | D | D | D | N | D",384,2,22.1975,0.0021,2.26819,0.628032,25.1816,25.0959
3,float,uniform,CPU,"D | D | D | D | N | D",384,3,22.4769,0.002091,2.26899,0.767616,25.6001,25.5156
3,float,uniform,CPU,"D | D | D | D | N | D",384,4,22.5524,0.002188,2.26609,0.628576,25.5262,25.4492
3,float,uniform,CPU,"D | D | D | D | N | D",384,5,22.6114,0.002029,2.26989,0.63184,25.5935,25.5152
3,float,uniform,CPU,"D | D | D | D | N | D",384,6,22.7192,0.00207,2.26164,0.630496,25.6975,25.6134
3,float,uniform,CPU,"D | D | D | D | N | D",384,7,22.3034,0.002072,2.27197,0.630272,25.2834,25.2077
3,float,uniform,CPU,"D | D | D | D | N | D",384,8,22.7283,0.001969,2.26999,0.628096,25.7087,25.6284
3,float,uniform,CPU,"D | D | D | D | N | D",384,9,22.945,0.00214,2.26512,0.62768,25.917,25.8399
3,float,uniform,CPU,"D | D | D | D | N | D",384,10,22.462,0.002031,2.26904,0.630624,25.4386,25.3637
3,float,uniform,CPU,"D | D | D | D | N | D",384,11,22.9371,0.00204,2.26943,0.629792,25.9238,25.8383
3,float,uniform,CPU,"D | D | D | D | N | D",384,12,22.6105,0.00203,2.26936,0.6312,25.5925,25.5131
3,float,uniform,CPU,"D | D | D | D | N | D",384,13,22.2863,0.002069,2.26554,0.717216,25.3488,25.2711
3,float,uniform,CPU,"D | D | D | D | N | D",384,14,22.7616,0.00201,2.26523,0.630272,25.735,25.6591
3,float,uniform,CPU,"D | D | D | D | N | D",384,15,22.6132,0.00198,2.26725,0.630144,25.5998,25.5125
3,float,uniform,CPU,"D | D | D | D | N | D",384,16,22.61,0.001971,2.26824,0.644576,25.6055,25.5248
3,float,uniform,CPU,"D | D | D | D | N | D",384,17,22.8405,0.00196,2.2682,0.630464,25.8281,25.7412
3,float,uniform,CPU,"D | D | D | D | N | D",384,18,22.9083,0.00205,2.27015,0.62864,25.898,25.8091
3,float,uniform,CPU,"D | D | D | D | N | D",384,19,22.3658,0.00216,2.26645,0.630528,25.3414,25.265
3,float,uniform,CPU,"D | D | D | D | N | D",384,20,22.5327,0.002121,2.27137,0.633664,25.52,25.4399
3,float,uniform,CPU,"D | D | D | D | N | D",384,21,22.8386,0.00203,2.26965,0.633856,25.822,25.7441
3,float,uniform,CPU,"D | D | D | D | N | D",384,22,22.3809,0.002071,2.26841,0.628096,25.3599,25.2794
3,float,uniform,CPU,"D | D | D | D | N | D",384,23,22.9475,0.00202,2.26501,0.627712,25.9215,25.8422
3,float,uniform,CPU,"D | D | D | D | N | D",384,24,22.8653,0.001911,2.26631,0.632,25.8529,25.7655
3,float,uniform,CPU,"D | D | D | D | N | D",384,25,22.1788,0.00208,2.26381,0.628064,25.1518,25.0728
3,float,uniform,CPU,"D | D | D | D | N | D",384,26,22.7164,0.002169,2.26855,0.69104,25.7576,25.6781
3,float,uniform,CPU,"D | D | D | D | N | D",384,27,22.4983,0.00204,2.27422,0.6368,25.4932,25.4114
3,float,uniform,CPU,"D | D | D | D | N | D",384,28,22.2703,0.00234,2.27026,0.630528,25.2512,25.1735
3,float,uniform,CPU,"D | D | D | D | N | D",384,29,22.9359,0.00201,2.2645,0.62848,25.9181,25.8309
3,float,uniform,CPU,"D | D | D | D | N | D",384,30,22.5928,0.00209,2.26429,0.632128,25.5698,25.4913
3,float,uniform,CPU,"D | D | D | D | N | D",384,31,22.7286,0.00204,2.27211,0.747296,25.8297,25.75
3,float,uniform,CPU,"D | D | D | D | N | D",384,32,22.7276,0.001871,2.27158,0.63104,25.7121,25.6321
3,float,uniform,CPU,"D | D | D | D | N | D",384,33,22.4688,0.00196,2.26601,0.629472,25.4444,25.3662
3,float,uniform,CPU,"D | D | D | D | N | D",384,34,22.8642,0.00209,2.26923,0.628896,25.8423,25.7644
3,float,uniform,CPU,"D | D | D | D | N | D",384,35,22.577,0.00231,2.26748,0.632512,25.5632,25.4793
3,float,uniform,CPU,"D | D | D | D | N | D",384,36,22.5667,0.00198,2.26541,0.63104,25.5435,25.4651
3,float,uniform,CPU,"D | D | D | D | N | D",384,37,22.9653,0.00213,2.26611,0.631456,25.947,25.865
3,float,uniform,CPU,"D | D | D | D | N | D",384,38,22.7767,0.002,2.27382,0.628576,25.7722,25.6811
3,float,uniform,CPU,"D | D | D | D | N | D",384,39,22.8804,0.00227,2.26811,0.630176,25.8601,25.7809
3,float,uniform,CPU,"D | D | D | D | N | D",384,40,22.4299,0.00209,2.26599,0.62656,25.4035,25.3245
3,float,uniform,CPU,"D | D | D | D | N | D",384,41,22.2869,0.00194,2.26725,0.723968,25.3576,25.28
3,float,uniform,CPU,"D | D | D | D | N | D",384,42,22.8094,0.002011,2.2666,0.62832,25.7928,25.7064
3,float,uniform,CPU,"D | D | D | D | N | D",384,43,22.8006,0.00194,2.26413,0.630656,25.7801,25.6974
3,float,uniform,CPU,"D | D | D | D | N | D",384,44,22.7956,0.00209,2.26753,0.627936,25.7821,25.6931
3,float,uniform,CPU,"D | D | D | D | N | D",384,45,22.4206,0.00216,2.26828,0.630464,25.4031,25.3215
3,float,uniform,CPU,"D | D | D | D | N | D",384,46,22.4458,0.00212,2.27061,0.629312,25.4236,25.3478
3,float,uniform,CPU,"D | D | D | D | N | D",384,47,22.8632,0.001969,2.26981,0.6296,25.8496,25.7645
3,float,uniform,CPU,"D | D | D | D | N | D",384,48,22.3399,0.00205,2.26747,0.639392,25.3309,25.2488
3,float,uniform,CPU,"D | D | D | D | N | D",384,49,22.5433,0.001958,2.263,0.631264,25.5148,25.4395
3,float,uniform,CPU,"D | D | D | D | N | D",384,50,22.7311,0.00196,2.26876,0.776672,25.867,25.7785
3,float,uniform,CPU,"D | D | D | D | N | D",384,51,22.8605,0.001958,2.26188,0.629088,25.8367,25.7534
3,float,uniform,CPU,"D | D | D | D | N | D",384,52,22.7292,0.00202,2.26919,0.632416,25.7138,25.6328
3,float,uniform,CPU,"D | D | D | D | N | D",384,53,22.63,0.00196,2.26952,0.62704,25.6062,25.5285
3,float,uniform,CPU,"D | D | D | D | N | D",384,54,22.745,0.00197,2.26016,0.6312,25.7212,25.6384
3,float,uniform,CPU,"D | D | D | D | N | D",384,55,22.4875,0.00198,2.27057,0.628256,25.4668,25.3883
3,float,uniform,CPU,"D | D | D | D | N | D",384,56,22.9477,0.002082,2.27208,0.627936,25.9363,25.8498
3,float,uniform,CPU,"D | D | D | D | N | D",384,57,22.6419,0.00193,2.26628,0.630592,25.6164,25.5407
3,float,uniform,CPU,"D | D | D | D | N | D",384,58,22.8865,0.00201,2.27039,0.626944,25.8728,25.7858
3,float,uniform,CPU,"D | D | D | D | N | D",384,59,22.8405,0.00194,2.26734,0.629696,25.8198,25.7395
3,float,uniform,CPU,"D | D | D | D | N | D",384,60,22.7375,0.002,2.2677,0.630656,25.7149,25.6379
3,float,uniform,CPU,"D | D | D | D | N | D",384,61,22.782,0.00224,2.26513,0.627808,25.7547,25.6772
3,float,uniform,CPU,"D | D | D | D | N | D",384,62,22.687,0.00205,2.27034,0.628448,25.6656,25.5879
3,float,uniform,CPU,"D | D | D | D | N | D",384,63,22.5775,0.001979,2.27145,0.62832,25.5554,25.4793
3,float,uniform,CPU,"D | D | D | D | N | D",384,64,22.4907,0.00195,2.2672,0.627968,25.4653,25.3878
3,float,uniform,CPU,"D | D | D | D | N | D",384,65,22.8276,0.002139,2.26746,0.628384,25.8128,25.7255
3,float,uniform,CPU,"D | D | D | D | N | D",384,66,22.7411,0.00239,2.2702,0.775904,25.8685,25.7896
3,float,uniform,CPU,"D | D | D | D | N | D",384,67,22.4672,0.00201,2.33062,0.62944,25.5064,25.4293
3,float,uniform,CPU,"D | D | D | D | N | D",384,68,22.8749,0.0021,2.27027,0.629728,25.8646,25.777
3,float,uniform,CPU,"D | D | D | D | N | D",384,69,22.6405,0.0021,2.26906,0.629024,25.6255,25.5407
3,float,uniform,CPU,"D | D | D | D | N | D",384,70,22.3849,0.00206,2.26643,0.63776,25.3688,25.2911
3,float,uniform,CPU,"D | D | D | D | N | D",384,71,22.8259,0.00201,2.26831,0.645248,25.8339,25.7414
3,float,uniform,CPU,"D | D | D | D | N | D",384,72,23.143,0.00198,2.26093,0.6312,26.1151,26.0371
3,float,uniform,CPU,"D | D | D | D | N | D",384,73,22.6583,0.00206,2.26826,0.628384,25.6331,25.557
3,float,uniform,CPU,"D | D | D | D | N | D",384,74,22.5241,0.001971,2.26239,0.62752,25.4923,25.4159
3,float,uniform,CPU,"D | D | D | D | N | D",448,0,34.4129,0.00194,5.39038,1.08534,40.9787,40.8906
3,float,uniform,CPU,"D | D | D | D | N | D",448,1,33.6045,0.00196,5.39811,1.08406,40.1744,40.0886
3,float,uniform,CPU,"D | D | D | D | N | D",448,2,33.7512,0.00208,5.40459,1.08387,40.3267,40.2417
3,float,uniform,CPU,"D | D | D | D | N | D",448,3,33.4586,0.00218,5.39827,1.08346,40.0263,39.9425
3,float,uniform,CPU,"D | D | D | D | N | D",448,4,33.8826,0.002221,5.40153,1.33987,40.7077,40.6262
3,float,uniform,CPU,"D | D | D | D | N | D",448,5,33.7477,0.00204,5.39798,1.08317,40.3106,40.2309
3,float,uniform,CPU,"D | D | D | D | N | D",448,6,34.0612,0.001939,5.40204,1.08384,40.6317,40.549
3,float,uniform,CPU,"D | D | D | D | N | D",448,7,33.651,0.0019,5.40073,1.08378,40.2132,40.1374
3,float,uniform,CPU,"D | D | D | D | N | D",448,8,33.5227,0.001901,5.38993,1.08365,40.0805,39.9982
3,float,uniform,CPU,"D | D | D | D | N | D",448,9,33.8123,0.002009,5.39807,1.08266,40.3781,40.295
3,float,uniform,CPU,"D | D | D | D | N | D",448,10,33.5655,0.00207,5.39532,1.08387,40.1356,40.0468
3,float,uniform,CPU,"D | D | D | D | N | D",448,11,33.59,0.002221,5.38758,1.08349,40.1469,40.0633
3,float,uniform,CPU,"D | D | D | D | N | D",448,12,33.8091,0.00196,5.41144,1.0817,40.3908,40.3042
3,float,uniform,CPU,"D | D | D | D | N | D",448,13,33.7134,0.00195,5.39744,1.08118,40.2778,40.194
3,float,uniform,CPU,"D | D | D | D | N | D",448,14,33.6037,0.001971,5.38859,1.08426,40.1655,40.0785
3,float,uniform,CPU,"D | D | D | D | N | D",448,15,33.4971,0.002051,5.39576,1.08336,40.0713,39.9782
