dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,51,0.10576,0,1.73739,0.184384,2.08336,2.02753
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,52,0.105856,0,1.73614,0.186144,2.0842,2.02814
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,53,0.103648,0,1.73602,0.183616,2.07803,2.02329
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,54,0.106528,0,1.73655,0.184224,2.08251,2.0273
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,55,0.10624,0,1.73599,0.18224,2.07997,2.02447
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,56,0.103392,0,1.73603,0.186784,2.08001,2.02621
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,57,0.108256,0,1.74663,0.186464,2.09665,2.04135
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,58,0.103808,0,1.73662,0.185632,2.08196,2.02606
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,59,0.12048,0,1.738,0.185408,2.09943,2.04389
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,60,0.106656,0,1.73583,0.18688,2.08349,2.02937
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,61,0.107296,0,1.73564,0.182592,2.07956,2.02553
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,62,0.109248,0,1.73572,0.184352,2.08345,2.02932
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,63,0.108192,0,1.73626,0.183712,2.08312,2.02816
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,64,0.10576,0,1.73985,0.187072,2.08909,2.03268
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,65,0.103744,0,1.7358,0.184736,2.07837,2.02428
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,66,0.109888,0,1.73535,0.185504,2.08479,2.03074
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,67,0.105504,0,1.73555,0.184224,2.08156,2.02528
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,68,0.106464,0,1.73652,0.185568,2.08349,2.02855
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,69,0.104064,0,1.73659,0.185728,2.08123,2.02638
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,70,0.10544,0,1.7352,0.186112,2.08217,2.02676
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,71,0.108608,0,1.73638,0.185952,2.08701,2.03094
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,72,0.106144,0,1.73339,0.185408,2.07791,2.02494
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,73,0.10912,0,1.73962,0.183552,2.08368,2.03229
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,74,0.102368,0,1.73908,0.189504,2.08561,2.03095
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,0,0.366496,0,4.35443,0.416672,5.20426,5.1376
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,1,0.366336,0,4.35081,0.418464,5.20255,5.13561
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,2,0.368224,0,4.35349,0.423424,5.2107,5.14514
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,3,0.368736,0,4.34972,0.41888,5.20249,5.13733
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,4,0.365632,0,4.35093,0.418656,5.19923,5.13522
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,5,0.363968,0,4.3551,0.41872,5.20224,5.13779
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,6,0.367392,0,4.35825,0.441568,5.26717,5.16721
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,7,0.364384,0,4.3657,0.41776,5.21373,5.14785
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,8,0.365056,0,4.36524,0.420896,5.21582,5.1512
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,9,0.36144,0,4.34971,0.41776,5.19211,5.12891
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,10,0.364192,0,4.35096,0.418208,5.22573,5.13336
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,11,0.362944,0,4.35197,0.419936,5.19327,5.13485
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,12,0.365792,0,4.35433,0.419328,5.20441,5.13945
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,13,0.363776,0,4.34985,0.42016,5.19924,5.13379
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,14,0.367872,0,4.34915,0.417952,5.19928,5.13498
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,15,0.35904,0,4.34929,0.418592,5.1844,5.12693
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,16,0.364576,0,4.3507,0.418688,5.20167,5.13397
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,17,0.364928,0,4.35288,0.417088,5.20066,5.1349
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,18,0.368192,0,4.3559,0.42128,5.21014,5.14538
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,19,0.353856,0,4.3505,0.419008,5.17974,5.12337
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,20,0.356256,0,4.35069,0.416064,5.18034,5.12301
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,21,0.348448,0,4.3541,0.41808,5.17933,5.12063
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,22,0.362912,0,4.35074,0.419104,5.19641,5.13276
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,23,0.364224,0,4.35221,0.419392,5.20048,5.13582
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,24,0.364832,0,4.35501,0.417984,5.20538,5.13783
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,25,0.367584,0,4.35078,0.417056,5.20237,5.13542
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,26,0.362016,0,4.35583,0.416544,5.19923,5.13439
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,27,0.365888,0,4.3503,0.418112,5.20197,5.13429
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,28,0.363424,0,4.35794,0.419904,5.20782,5.14127
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,29,0.363232,0,4.35441,0.41568,5.19839,5.13333
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,30,0.365216,0,4.34865,0.420448,5.19874,5.13432
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,31,0.365792,0,4.35617,0.416192,5.20439,5.13816
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,32,0.36576,0,4.35041,0.422944,5.20493,5.13912
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,33,0.363968,0,4.35792,0.41968,5.2081,5.14157
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,34,0.366752,0,4.35164,0.420768,5.20491,5.13916
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,35,0.36608,0,4.35084,0.41888,5.20323,5.1358
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,36,0.363264,0,4.35136,0.418592,5.19801,5.13322
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,37,0.365024,0,4.3496,0.420672,5.20165,5.1353
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,38,0.364704,0,4.35052,0.420128,5.2,5.13536
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,39,0.366048,0,4.35084,0.417632,5.20076,5.13452
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,40,0.363776,0,4.35143,0.418816,5.20087,5.13403
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,41,0.364704,0,4.35105,0.416768,5.19839,5.13253
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,42,0.364352,0,4.35151,0.422048,5.20486,5.13791
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,43,0.37712,0,4.35649,0.422176,5.22212,5.15579
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,44,0.36512,0,4.36467,0.417184,5.21279,5.14698
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,45,0.350368,0,4.35321,0.421824,5.18422,5.12541
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,46,0.356384,0,4.3542,0.417568,5.18658,5.12816
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,47,0.366176,0,4.35064,0.42192,5.20519,5.13874
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,48,0.36384,0,4.35104,0.421376,5.20259,5.13626
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,49,0.367904,0,4.351,0.421504,5.20568,5.14041
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,50,0.35744,0,4.3503,0.419616,5.18204,5.12736
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,51,0.364,0,4.35776,0.420992,5.20805,5.14276
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,52,0.366592,0,4.35364,0.419424,5.20523,5.13966
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,53,0.358496,0,4.34908,0.415904,5.18065,5.12348
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,54,0.34992,0,4.35069,0.421856,5.18102,5.12247
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,55,0.356384,0,4.34904,0.418272,5.18245,5.1237
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,56,0.366688,0,4.35686,0.419168,5.23929,5.14272
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,57,0.367488,0,4.35412,0.419136,5.20613,5.14075
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,58,0.36608,0,4.35429,0.417504,5.20526,5.13788
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,59,0.366528,0,4.35095,0.417984,5.19909,5.13547
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,60,0.365152,0,4.3541,0.419296,5.19961,5.13855
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,61,0.366688,0,4.35317,0.41824,5.20428,5.1381
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,62,0.36576,0,4.35193,0.418176,5.20284,5.13587
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,63,0.365184,0,4.3509,0.417344,5.19797,5.13343
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,64,0.36624,0,4.34875,0.421248,5.19785,5.13624
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,65,0.365088,0,4.35133,0.420992,5.20601,5.13741
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,66,0.365152,0,4.35167,0.420416,5.20536,5.13724
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,67,0.361344,0,4.35288,0.420512,5.19888,5.13474
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,68,0.355136,0,4.3504,0.418528,5.18133,5.12407
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,69,0.352864,0,4.35003,0.41792,5.1784,5.12082
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,70,0.367264,0,4.35576,0.422016,5.21221,5.14504
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,71,0.365728,0,4.35067,0.424384,5.20603,5.14079
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,72,0.360544,0,4.35047,0.420288,5.18848,5.13131
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,73,0.35552,0,4.34977,0.418144,5.1815,5.12344
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,74,0.365376,0,4.35168,0.420736,5.20521,5.1378
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,0,0.707904,0,9.74801,0.818976,11.3441,11.2749
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,1,0.702368,0,9.75071,0.821568,11.345,11.2746
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,2,0.70304,0,9.75494,0.820032,11.3457,11.278
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,3,0.708032,0,9.74788,0.822496,11.346,11.2784
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,4,0.704288,0,9.74936,0.821824,11.3445,11.2755
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,5,0.703808,0,9.75213,0.822656,11.3454,11.2786
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,6,0.70544,0,9.74908,0.820768,11.3436,11.2753
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,7,0.707904,0,9.75578,0.820992,11.3536,11.2847
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,8,0.704096,0,9.75522,0.818816,11.3462,11.2781
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,9,0.70448,0,9.75145,0.822176,11.3461,11.2781
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,10,0.707392,0,9.74817,0.823488,11.3502,11.279
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,11,0.70864,0,9.7476,0.821536,11.3881,11.2778
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,12,0.706144,0,9.7465,0.825152,11.347,11.2778
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,13,0.704256,0,9.74896,0.8224,11.3434,11.2756
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,14,0.704064,0,9.74796,0.821408,11.3439,11.2734
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,15,0.70976,0,9.74679,0.824896,11.3521,11.2814
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,16,0.704256,0,9.75439,0.822784,11.3495,11.2814
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,17,0.707744,0,9.74787,0.822976,11.3495,11.2786
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,18,0.708992,0,9.75165,0.821504,11.3521,11.2821
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,19,0.705472,0,9.74619,0.815776,11.3359,11.2674
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,20,0.707232,0,9.74625,0.822368,11.3476,11.2758
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,21,0.70976,0,9.74818,0.821184,11.3518,11.2791
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,22,0.704928,0,9.7494,0.822688,11.3457,11.277
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,23,0.704128,0,9.75003,0.820096,11.3434,11.2743
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,24,0.706016,0,9.74745,0.822112,11.3486,11.2756
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,25,0.707712,0,9.74909,0.82016,11.3484,11.277
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,26,0.706976,0,9.74919,0.821632,11.3473,11.2778
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,27,0.703904,0,9.74522,0.82128,11.3378,11.2704
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,28,0.713312,0,9.75388,0.820128,11.3606,11.2873
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,29,0.70672,0,9.75225,0.8216,11.3499,11.2806
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,30,0.709536,0,9.75,0.821952,11.3492,11.2815
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,31,0.709952,0,9.74727,0.822304,11.3499,11.2795
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,32,0.706304,0,9.75155,0.820704,11.3478,11.2786
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,33,0.70496,0,9.75274,0.820384,11.345,11.2781
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,34,0.704096,0,9.75617,0.821824,11.354,11.2821
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,35,0.706368,0,9.75172,0.821248,11.3488,11.2793
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,36,0.704768,0,9.74635,0.81536,11.3321,11.2665
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,37,0.702464,0,9.74714,0.817024,11.3329,11.2666
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,38,0.703616,0,9.74792,0.82288,11.3398,11.2744
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,39,0.704544,0,9.74942,0.821632,11.3467,11.2756
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,40,0.706496,0,9.75023,0.822624,11.3483,11.2793
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,41,0.708416,0,9.75,0.820608,11.3484,11.279
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,42,0.707968,0,9.74743,0.819648,11.344,11.275
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,43,0.704544,0,9.74863,0.822688,11.3474,11.2759
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,44,0.710144,0,9.75284,0.821856,11.3573,11.2848
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,45,0.706944,0,9.74619,0.819264,11.339,11.2724
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,46,0.706496,0,9.74481,0.819904,11.3421,11.2712
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,47,0.707392,0,9.74838,0.82336,11.3537,11.2791
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,48,0.702368,0,9.74968,0.821536,11.3421,11.2736
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,49,0.709664,0,9.74875,0.818048,11.3431,11.2765
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,50,0.705408,0,9.75353,0.821408,11.3494,11.2803
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,51,0.704928,0,9.74537,0.823776,11.3405,11.2741
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,52,0.710176,0,9.7498,0.820672,11.3486,11.2806
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,53,0.705632,0,9.74984,0.821056,11.3457,11.2765
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,54,0.704032,0,9.7483,0.822624,11.344,11.275
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,55,0.70736,0,9.74675,0.819584,11.3424,11.2737
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,56,0.704512,0,9.74987,0.825152,11.3499,11.2795
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,57,0.704832,0,9.74787,0.817472,11.342,11.2702
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,58,0.706304,0,9.74724,0.822112,11.3436,11.2757
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,59,0.704672,0,9.75833,0.820768,11.3528,11.2838
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,60,0.704928,0,9.74743,0.825952,11.3489,11.2783
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,61,0.707968,0,9.74778,0.819488,11.3455,11.2752
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,62,0.705568,0,9.74518,0.819936,11.3363,11.2707
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,63,0.710464,0,9.74875,0.818496,11.3461,11.2777
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,64,0.705344,0,9.75795,0.822816,11.3622,11.2861
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,65,0.763168,0,9.7483,0.820288,11.3981,11.3318
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,66,0.708832,0,9.74924,0.823808,11.3534,11.2819
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,67,0.707008,0,9.74884,0.82208,11.3533,11.2779
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,68,0.709408,0,9.7475,0.82144,11.3473,11.2783
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,69,0.703104,0,9.74462,0.821536,11.3345,11.2693
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,70,0.706144,0,9.74972,0.822304,11.3466,11.2782
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,71,0.705536,0,9.74681,0.820192,11.3473,11.2725
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,72,0.706048,0,9.75336,0.81904,11.3492,11.2784
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,73,0.70624,0,9.7497,0.815552,11.3436,11.2715
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,74,0.704224,0,9.74582,0.821472,11.34,11.2715
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,0,1.23411,0,14.9525,1.42352,17.6795,17.6101
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,1,1.23638,0,14.9615,1.42381,17.6908,17.6217
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,2,1.23552,0,14.9587,1.4207,17.6846,17.6149
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,3,1.2352,0,14.9532,1.42717,17.685,17.6156
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,4,1.23398,0,14.9572,1.42739,17.6924,17.6186
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,5,1.23398,0,14.9692,1.42515,17.7029,17.6283
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,6,1.23414,0,14.9623,1.42483,17.6925,17.6213
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,7,1.23414,0,14.9585,1.42669,17.6902,17.6193
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,8,1.23459,0,14.9571,1.42416,17.688,17.6158
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,9,1.23194,0,14.9671,1.42611,17.6967,17.6252
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,10,1.23818,0,14.9573,1.42384,17.6903,17.6193
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,11,1.23216,0,14.9558,1.42595,17.6849,17.6139
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,12,1.23642,0,14.9692,1.42467,17.703,17.6303
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,13,1.23168,0,14.9565,1.42525,17.6853,17.6134
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,14,1.23674,0,14.9693,1.42669,17.7029,17.6327
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,15,1.23382,0,14.9627,1.43078,17.697,17.6273
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,16,1.23574,0,14.9612,1.42541,17.692,17.6223
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,17,1.23619,0,14.9729,1.42576,17.7032,17.6349
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,18,1.23245,0,14.9626,1.42179,17.6905,17.6169
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,19,1.23469,0,14.9601,1.42378,17.6962,17.6185
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,20,1.23363,0,14.9536,1.42509,17.6814,17.6123
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,21,1.23165,0,14.9692,1.42275,17.6954,17.6236
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,22,1.23555,0,14.9499,1.42307,17.679,17.6086
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,23,1.236,0,14.9671,1.42221,17.6984,17.6253
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,24,1.23578,0,14.9791,1.42349,17.7119,17.6383
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,25,1.23334,0,14.959,1.42541,17.6889,17.6177
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,26,1.23434,0,14.9689,1.42589,17.6988,17.6291
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,27,1.23235,0,14.9538,1.42378,17.6782,17.6099
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,28,1.23248,0,14.9476,1.42781,17.6822,17.6079
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,29,1.23152,0,14.9583,1.42525,17.6857,17.6151
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,30,1.23277,0,14.9532,1.4232,17.6799,17.6091
