dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,double,uniform,GPU,"N | N | N | N",192,10,0.011264,0,0.153118,0.007168,0.209018,0.17155
2,double,uniform,GPU,"N | N | N | N",192,11,0.011296,0,0.150238,0.0096,0.201578,0.171134
2,double,uniform,GPU,"N | N | N | N",192,12,0.00976,0,0.152318,0.007424,0.210768,0.169502
2,double,uniform,GPU,"N | N | N | N",192,13,0.009792,0,0.15299,0.007072,0.210557,0.169854
2,double,uniform,GPU,"N | N | N | N",192,14,0.008864,0,0.153088,0.00816,0.211787,0.170112
2,double,uniform,GPU,"N | N | N | N",192,15,0.010816,0,0.15296,0.006624,0.210568,0.1704
2,double,uniform,GPU,"N | N | N | N",192,16,0.008992,0,0.153288,0.00768,0.211018,0.16996
2,double,uniform,GPU,"N | N | N | N",192,17,0.01456,0,0.151468,0.009024,0.214028,0.175052
2,double,uniform,GPU,"N | N | N | N",192,18,0.00912,0,0.153278,0.007168,0.211028,0.169566
2,double,uniform,GPU,"N | N | N | N",192,19,0.008672,0,0.153338,0.007456,0.209438,0.169466
2,double,uniform,GPU,"N | N | N | N",192,20,0.009152,0,0.153289,0.00768,0.211097,0.170121
2,double,uniform,GPU,"N | N | N | N",192,21,0.015072,0,0.153048,0.01088,0.215338,0.179
2,double,uniform,GPU,"N | N | N | N",192,22,0.009952,0,0.153178,0.006816,0.210868,0.169946
2,double,uniform,GPU,"N | N | N | N",192,23,0.011136,0,0.150529,0.00976,0.202438,0.171425
2,double,uniform,GPU,"N | N | N | N",192,24,0.0104,0,0.153318,0.007648,0.212178,0.171366
2,double,uniform,GPU,"N | N | N | N",192,25,0.00944,0,0.153428,0.006912,0.211258,0.16978
2,double,uniform,GPU,"N | N | N | N",192,26,0.00992,0,0.224157,0.009376,0.283427,0.243453
2,double,uniform,GPU,"N | N | N | N",192,27,0.0136,0,0.152618,0.006368,0.212848,0.172586
2,double,uniform,GPU,"N | N | N | N",192,28,0.009952,0,0.152818,0.007552,0.210778,0.170322
2,double,uniform,GPU,"N | N | N | N",192,29,0.013472,0,0.149138,0.010976,0.204808,0.173586
2,double,uniform,GPU,"N | N | N | N",192,30,0.012288,0,0.152699,0.006336,0.210807,0.171323
2,double,uniform,GPU,"N | N | N | N",192,31,0.01024,0,0.152888,0.00624,0.210968,0.169368
2,double,uniform,GPU,"N | N | N | N",192,32,0.01104,0,0.153108,0.007808,0.312607,0.171956
