dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,49,6.03072,0,1.73731,0.184768,8.01302,7.9528
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,50,5.91488,0,1.7381,0.186464,7.9162,7.83945
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,51,5.92838,0,1.73734,0.184512,7.92682,7.85024
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,52,5.88224,0,1.73817,0.186528,7.8662,7.80694
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,53,5.81651,0,1.73746,0.18752,7.81589,7.74149
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,54,6.09373,0,1.73437,0.185216,8.06927,8.01331
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,55,6.04605,0,1.73782,0.185536,8.04294,7.96941
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,56,5.79843,0,1.73803,0.186336,7.78086,7.7228
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,57,5.82496,0,1.73615,0.188128,7.82217,7.74924
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,58,5.8551,0,1.7375,0.183328,7.84825,7.77593
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,59,5.81606,0,1.73514,0.184832,7.80521,7.73604
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,60,5.92016,0,1.73751,0.184544,7.90802,7.84222
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,61,5.79792,0,1.73737,0.184768,7.79676,7.72006
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,62,5.57123,0,1.73403,0.183968,7.54468,7.48923
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,63,5.86394,0,1.73491,0.186528,7.848,7.78537
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,64,5.9513,0,1.73813,0.1848,7.95183,7.87423
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,65,5.77024,0,1.74674,0.185888,7.75901,7.70287
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,66,5.90451,0,1.7374,0.188032,7.88857,7.82994
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,67,5.92797,0,1.74907,0.18576,7.93738,7.8628
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,68,5.98611,0,1.73857,0.187488,7.98348,7.91217
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,69,5.71795,0,1.73563,0.184064,7.69677,7.63765
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,70,5.93238,0,1.73707,0.186976,7.9348,7.85643
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,71,5.6833,0,1.73639,0.184,7.6581,7.60369
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,72,5.89987,0,1.73917,0.18688,7.88745,7.82592
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,73,6.03837,0,1.73685,0.186944,8.03543,7.96216
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,74,5.89981,0,1.7387,0.186656,7.89073,7.82516
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,0,13.8499,0,4.37144,0.421952,18.7196,18.6433
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,1,14.243,0,4.35063,0.4176,19.1757,19.0113
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,2,14.2564,0,4.35084,0.417632,19.0966,19.0249
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,3,14.3096,0,4.35134,0.421824,19.166,19.0827
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,4,14.1893,0,4.35025,0.420064,19.0578,18.9596
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,5,14.2402,0,4.35009,0.419616,19.0933,19.0099
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,6,14.459,0,4.34969,0.421856,19.3138,19.2305
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,7,14.3536,0,4.34928,0.418656,19.1899,19.1215
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,8,14.2874,0,4.35117,0.417408,19.1351,19.0559
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,9,14.3205,0,4.35241,0.41664,19.1721,19.0895
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,10,14.055,0,4.3482,0.418624,18.9142,18.8219
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,11,14.3131,0,4.3492,0.420192,19.1682,19.0825
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,12,14.0933,0,4.38329,0.418912,18.9685,18.8955
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,13,14.1304,0,4.3587,0.418688,18.9827,18.9078
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,14,14.2841,0,4.35075,0.416384,19.1199,19.0512
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,15,14.151,0,4.35796,0.43872,19.0399,18.9477
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,16,14.3578,0,4.35007,0.419008,19.2101,19.1268
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,17,14.2963,0,4.3532,0.421216,19.1513,19.0707
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,18,14.1208,0,4.35754,0.420288,18.9817,18.8986
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,19,14.241,0,4.3516,0.41984,19.0955,19.0125
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,20,14.302,0,4.37588,0.41872,19.166,19.0966
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,21,13.9712,0,4.3505,0.418688,18.8097,18.7404
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,22,14.4156,0,4.35179,0.418592,19.2523,19.186
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,23,14.3965,0,4.35596,0.4184,19.2351,19.1708
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,24,14.3043,0,4.34869,0.41664,19.2028,19.0697
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,25,14.395,0,4.35656,0.418464,19.2478,19.1701
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,26,14.4015,0,4.36813,0.419136,19.268,19.1887
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,27,14.0708,0,4.34941,0.417568,18.9206,18.8378
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,28,14.1851,0,4.34812,0.420224,19.0361,18.9534
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,29,14.2902,0,4.35234,0.419968,19.1312,19.0625
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,30,14.2918,0,4.3559,0.420096,19.1493,19.0678
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,31,14.3836,0,4.35205,0.422176,19.2383,19.1578
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,32,14.1887,0,4.35725,0.417376,19.0474,18.9634
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,33,14.3505,0,4.34875,0.417888,19.1989,19.1171
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,34,14.2266,0,4.35173,0.41632,19.064,18.9947
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,35,14.1373,0,4.36697,0.420096,18.9916,18.9243
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,36,14.2804,0,4.35066,0.417536,19.1289,19.0486
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,37,13.8777,0,4.3648,0.418304,18.7294,18.6608
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,38,14.5285,0,4.35122,0.417568,19.3794,19.2973
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,39,14.1434,0,4.35781,0.417952,18.9874,18.9192
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,40,14.0445,0,4.34983,0.416416,18.8737,18.8108
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,41,14.5691,0,4.35204,0.420608,19.4243,19.3417
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,42,13.5897,0,4.3502,0.418368,18.4389,18.3583
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,43,14.5055,0,4.35595,0.420192,19.3645,19.2817
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,44,14.1757,0,4.35054,0.417024,19.0083,18.9432
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,45,14.268,0,4.35246,0.420192,19.1065,19.0407
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,46,14.1417,0,4.35064,0.418144,18.98,18.9104
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,47,14.0284,0,4.34999,0.417792,18.8765,18.7962
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,48,14.0803,0,4.34985,0.417664,18.9193,18.8478
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,49,14.3004,0,4.35231,0.418848,19.1546,19.0716
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,50,14.1084,0,4.34984,0.419136,18.9445,18.8773
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,51,14.1405,0,4.34958,0.416192,18.9876,18.9063
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,52,14.1614,0,4.35117,0.41968,19.0068,18.9323
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,53,13.9118,0,4.35252,0.419744,18.767,18.684
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,54,14.1845,0,4.34947,0.418496,19.0229,18.9524
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,55,14.413,0,4.35715,0.42048,19.2717,19.1907
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,56,14.213,0,4.35592,0.419616,19.0704,18.9885
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,57,14.3013,0,4.34854,0.418976,19.1506,19.0689
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,58,14.1726,0,4.34962,0.41872,19.0201,18.9409
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,59,14.076,0,4.35011,0.417376,18.9122,18.8435
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,60,14.1649,0,4.34903,0.419712,18.9993,18.9336
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,61,14.2668,0,4.35217,0.422016,19.1095,19.041
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,62,14.0676,0,4.35292,0.420544,18.9233,18.8411
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,63,14.2967,0,4.34971,0.419104,19.1472,19.0655
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,64,14.333,0,4.34569,0.419648,19.183,19.0983
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,65,14.3171,0,4.34907,0.420192,19.1631,19.0863
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,66,14.3544,0,4.35563,0.417504,19.2103,19.1275
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,67,14.3149,0,4.35405,0.419456,19.1699,19.0884
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,68,14.2204,0,4.35782,0.420864,19.0781,18.9991
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,69,14.0933,0,4.3512,0.426944,18.9495,18.8715
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,70,13.9123,0,4.35264,0.420128,18.7573,18.6851
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,71,13.6055,0,4.35,0.417984,18.4457,18.3735
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,72,14.2458,0,4.35309,0.41696,19.0847,19.0158
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,73,13.2963,0,4.35154,0.418112,18.1363,18.066
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,74,14.069,0,4.35423,0.416096,18.9088,18.8393
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,0,26.2491,0,9.76053,0.82224,36.9132,36.8319
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,1,25.6926,0,9.74803,0.824192,36.3462,36.2648
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,2,25.1917,0,9.75037,0.819424,35.8314,35.7615
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,3,25.5666,0,9.75299,0.821888,36.2233,36.1415
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,4,25.3598,0,9.7534,0.8192,36.0153,35.9324
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,5,25.3637,0,9.74945,0.823424,36.0137,35.9366
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,6,25.2576,0,9.75221,0.819648,35.9057,35.8294
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,7,25.3579,0,9.75054,0.820352,36.0137,35.9287
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,8,25.3375,0,9.74539,0.821056,35.984,35.904
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,9,25.5667,0,9.75083,0.823392,36.2123,36.1409
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,10,25.5411,0,9.75029,0.819904,36.1926,36.1113
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,11,25.6608,0,9.74958,0.820224,36.3146,36.2306
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,12,25.4365,0,9.74587,0.819392,36.0847,36.0018
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,13,25.4397,0,9.7628,0.819456,36.0984,36.0219
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,14,25.8144,0,9.74622,0.820096,36.4643,36.3807
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,15,25.4261,0,9.7599,0.821504,36.0827,36.0075
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,16,25.7573,0,9.74931,0.820544,36.4009,36.3271
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,17,25.8289,0,9.74921,0.81952,36.4794,36.3976
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,18,25.7344,0,9.7469,0.82272,36.3869,36.3041
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,19,25.649,0,9.74776,0.820576,36.2937,36.2173
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,20,25.4496,0,9.75271,0.821216,36.0969,36.0235
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,21,25.5885,0,9.74584,0.81888,36.2317,36.1532
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,22,25.576,0,9.7472,0.819104,36.2145,36.1423
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,23,25.2279,0,9.74856,0.821056,35.8695,35.7976
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,24,25.49,0,9.74611,0.81792,36.1285,36.054
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,25,25.1328,0,9.75014,0.820672,35.7773,35.7036
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,26,25.6271,0,9.75405,0.820544,36.2827,36.2017
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,27,25.7029,0,9.75441,0.822816,36.3534,36.2801
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,28,25.4686,0,9.76347,0.823488,36.1326,36.0555
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,29,25.8216,0,9.74981,0.820192,36.4679,36.3916
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,30,25.7506,0,9.74972,0.823456,36.3987,36.3238
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,31,25.6073,0,9.75167,0.820576,36.2606,36.1795
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,32,25.7316,0,9.74794,0.817632,36.3787,36.2972
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,33,25.7005,0,9.7455,0.821376,36.3384,36.2674
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,34,25.8133,0,9.75493,0.81984,36.4716,36.3881
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,35,25.7994,0,9.74906,0.820288,36.4496,36.3687
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,36,25.6407,0,9.75265,0.821504,36.2949,36.2149
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,37,25.698,0,9.7489,0.817984,36.339,36.2649
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,38,25.0491,0,9.74793,0.823904,35.705,35.621
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,39,25.4079,0,9.75002,0.819392,36.0514,35.9773
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,40,25.1669,0,9.76748,0.820192,35.8276,35.7546
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,41,25.5778,0,9.74659,0.82256,36.2191,36.1469
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,42,25.593,0,9.74629,0.819456,36.2287,36.1588
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,43,25.4828,0,9.7483,0.821728,36.1287,36.0529
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,44,25.0205,0,9.76253,0.817248,35.6759,35.6003
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,45,25.8026,0,9.76333,0.82112,36.4664,36.3871
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,46,25.631,0,9.75001,0.818752,36.2809,36.1998
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,47,25.599,0,9.75098,0.819808,36.2505,36.1698
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,48,25.7288,0,9.75064,0.82208,36.3836,36.3016
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,49,25.475,0,9.74902,0.820928,36.118,36.0449
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,50,25.4696,0,9.82401,0.818944,36.1941,36.1126
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,51,25.2561,0,9.74674,0.821248,35.9015,35.8241
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,52,25.6576,0,9.76003,0.8408,36.3655,36.2584
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,53,25.3878,0,9.75014,0.822176,36.0414,35.9602
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,54,25.121,0,9.74963,0.821312,35.7655,35.6919
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,55,25.5976,0,9.7612,0.819328,36.2628,36.1781
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,56,25.7387,0,9.74632,0.821312,36.379,36.3063
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,57,25.7655,0,9.75566,0.823584,36.4255,36.3447
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,58,25.8791,0,9.75096,0.822112,36.5294,36.4522
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,59,25.6288,0,9.74732,0.821952,36.2823,36.198
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,60,25.4187,0,9.74684,0.822624,36.0602,35.9881
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,61,25.9174,0,9.7567,0.820384,36.5784,36.4945
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,62,25.6128,0,9.7507,0.82336,36.2609,36.1869
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,63,25.4266,0,9.74559,0.82304,36.0697,35.9952
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,64,25.6227,0,9.75401,0.821088,36.2766,36.1978
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,65,25.2085,0,9.75545,0.819424,35.858,35.7834
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,66,25.532,0,9.74978,0.821056,36.1789,36.1028
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,67,25.5662,0,9.74977,0.821216,36.221,36.1372
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,68,25.1251,0,9.74619,0.818944,35.8015,35.6902
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,69,25.4392,0,9.74638,0.822048,36.0794,36.0076
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,70,24.8203,0,9.74886,0.822208,35.4742,35.3914
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,71,25.7168,0,9.75348,0.822912,36.3745,36.2932
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,72,25.4593,0,9.74659,0.82576,36.112,36.0316
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,73,25.2413,0,9.74492,0.822304,35.8837,35.8085
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,74,25.6841,0,9.75364,0.817056,36.337,36.2548
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,0,42.1378,0,14.9756,1.42416,58.6253,58.5376
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,1,41.3531,0,14.9534,1.42477,57.8167,57.7312
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,2,41.2504,0,14.9496,1.42461,57.7085,57.6246
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,3,41.2605,0,14.9706,1.42544,57.7392,57.6566
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,4,41.4775,0,14.9627,1.42438,57.9528,57.8646
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,5,41.6462,0,14.9531,1.42566,58.11,58.0249
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,6,41.456,0,14.9599,1.42413,57.9189,57.84
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,7,41.4017,0,14.9472,1.42054,57.8513,57.7695
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,8,41.83,0,14.9598,1.42138,58.2957,58.2112
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,9,41.4371,0,14.9587,1.42672,57.9081,57.8225
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,10,41.4475,0,14.9548,1.42336,57.9076,57.8257
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,11,41.4641,0,14.9566,1.42646,57.9291,57.8472
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,12,41.6806,0,14.9508,1.42304,58.1369,58.0544
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,13,41.6172,0,14.9589,1.42586,58.0845,58.002
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,14,41.2729,0,14.9542,1.42339,57.7317,57.6504
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,15,41.1879,0,14.9612,1.42432,57.6565,57.5735
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,16,41.4329,0,14.9529,1.42349,57.8905,57.8093
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,17,41.8399,0,14.9678,1.42688,58.3143,58.2345
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,18,41.9132,0,14.9576,1.42589,58.378,58.2966
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,19,41.8186,0,14.9645,1.42579,58.2924,58.2089
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,20,41.9828,0,14.9572,1.42605,58.4486,58.3661
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,21,41.5928,0,14.9725,1.42736,58.0785,57.9926
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,22,41.7306,0,14.9648,1.42739,58.2088,58.1228
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,23,41.8178,0,14.9546,1.42653,58.2876,58.199
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,24,41.7421,0,14.9536,1.42678,58.2062,58.1224
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,25,41.4617,0,14.957,1.4224,57.9254,57.8411
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,26,41.5691,0,14.9605,1.42464,58.0382,57.9542
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,27,41.7403,0,14.9595,1.42256,58.2064,58.1224
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,28,41.6731,0,14.9712,1.4265,58.1557,58.0708
