dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",64,0,0.075392,0.002559,0.096468,200.98,201.257,201.154
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,44,0.052704,0.00171,0.147377,0.051072,0.307487,0.252863
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,45,0.0536,0.00151,0.146619,0.049376,0.306986,0.251105
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,46,0.053888,0.001691,0.149548,0.050208,0.309586,0.255335
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,47,0.070176,0.00179,0.152909,0.052352,0.331957,0.277227
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,48,0.052832,0.001631,0.146708,0.048096,0.306377,0.249267
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,49,0.054304,0.001572,0.146078,0.045216,0.301936,0.24717
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,50,0.057312,0.00179,0.149339,0.05088,0.315186,0.259321
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,51,0.050848,0.00156,0.145518,0.048544,0.300846,0.24647
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,52,0.06672,0.001961,0.151888,0.052192,0.326737,0.272761
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,53,0.066336,0.00182,0.151968,0.05104,0.331576,0.271164
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,54,0.069248,0.00194,0.152659,0.050592,0.330026,0.274439
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,55,0.0568,0.00155,0.147579,0.0488,0.307677,0.254729
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,56,0.0496,0.0019,0.144628,0.048736,0.298607,0.244864
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,57,0.050976,0.00161,0.1451,0.04752,0.300006,0.245206
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,58,0.059712,0.00189,0.149658,0.051136,0.316427,0.262396
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,59,0.05248,0.00148,0.147159,0.049696,0.377236,0.250815
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,60,0.050304,0.00146,0.143119,0.047456,0.294817,0.242339
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,61,0.0496,0.00155,0.143939,0.04752,0.295857,0.242609
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,62,0.068224,0.00194,0.151048,0.050304,0.324787,0.271516
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,63,0.063712,0.0019,0.151319,0.051168,0.323086,0.268099
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,64,0.054208,0.00183,0.147389,0.049856,0.308017,0.253283
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,65,0.068288,0.00182,0.153029,0.053472,0.331776,0.276609
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,66,0.050304,0.00153,0.144338,0.047584,0.298807,0.243756
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,67,0.06,0.00181,0.150077,0.049888,0.316696,0.261775
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,68,0.053504,0.00176,0.145779,0.0488,0.303737,0.249843
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,69,0.066944,0.00178,0.1525,0.052384,0.329737,0.273608
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,70,0.057248,0.00165,0.147669,0.048768,0.309666,0.255335
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,71,0.051936,0.00166,0.139339,0.051584,0.294527,0.244519
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,72,0.065312,0.00193,0.151879,0.051264,0.325096,0.270385
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,73,0.066592,0.00183,0.153798,0.052832,0.332387,0.275052
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,74,0.051776,0.001841,0.14618,0.049312,0.305057,0.249109
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,0,0.144512,0.00187,0.296617,0.102624,0.605163,0.545623
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,1,0.152288,0.00217,0.296107,0.104832,0.614843,0.555397
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,2,0.15488,0.001832,0.296898,0.104256,0.614873,0.557866
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,3,0.155968,0.00185,0.294887,0.103136,0.614093,0.555841
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,4,0.150368,0.00177,0.295157,0.103424,0.609343,0.550719
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,5,0.155744,0.00203,0.297107,0.106208,0.620784,0.561089
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,6,0.15312,0.00205,0.295776,0.106624,0.621313,0.55757
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,7,0.155328,0.00203,0.296467,0.10368,0.620183,0.557505
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,8,0.151616,0.001779,0.295757,0.10352,0.610273,0.552672
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,9,0.157696,0.00194,0.326756,0.106816,0.650923,0.593208
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,10,0.15152,0.00205,0.295476,0.106752,0.615003,0.555798
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,11,0.14928,0.00198,0.295787,0.105888,0.611013,0.552935
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,12,0.152128,0.001869,0.296426,0.105504,0.615303,0.555927
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,13,0.154272,0.0019,0.295907,0.105248,0.615664,0.557327
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,14,0.156256,0.002181,0.297236,0.10528,0.619663,0.560953
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,15,0.155776,0.00219,0.294807,0.106336,0.619044,0.559109
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,16,0.160896,0.001799,0.288435,0.10608,0.607823,0.55721
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,17,0.154496,0.002089,0.290098,0.105632,0.605193,0.552315
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,18,0.154624,0.00187,0.294637,0.105664,0.615323,0.556795
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,19,0.154336,0.00189,0.296057,0.102976,0.624593,0.555259
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,20,0.15056,0.00206,0.296236,0.105824,0.612693,0.55468
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,21,0.152192,0.001789,0.296466,0.107776,0.617303,0.558223
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,22,0.151264,0.00195,0.295567,0.105472,0.611963,0.554253
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,23,0.152352,0.001969,0.296817,0.1048,0.615233,0.555938
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,24,0.154432,0.00185,0.296416,0.105952,0.616413,0.55865
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,25,0.150976,0.001801,0.295477,0.105536,0.611483,0.55379
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,26,0.153824,0.00187,0.299877,0.10448,0.617803,0.560051
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,27,0.151552,0.00183,0.290807,0.104608,0.602244,0.548797
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,28,0.154496,0.001789,0.298097,0.105728,0.618143,0.56011
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,29,0.15184,0.00213,0.294497,0.104256,0.611244,0.552723
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,30,0.14768,0.001891,0.295147,0.106112,0.607693,0.55083
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,31,0.147552,0.00178,0.294166,0.10448,0.606444,0.547978
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,32,0.154816,0.001849,0.295855,0.10336,0.614573,0.55588
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,33,0.153504,0.001849,0.294756,0.105408,0.613563,0.555517
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,34,0.14384,0.001901,0.292548,0.106272,0.603033,0.544561
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,35,0.14416,0.00186,0.293307,0.10448,0.602903,0.543807
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,36,0.157536,0.00195,0.293527,0.104416,0.613913,0.557429
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,37,0.144576,0.001822,0.293655,0.105568,0.603823,0.545621
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,38,0.156608,0.00185,0.297096,0.104864,0.621513,0.560418
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,39,0.15536,0.00199,0.296457,0.10464,0.623382,0.558447
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,40,0.15712,0.00189,0.297056,0.10768,0.623493,0.563746
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,41,0.150304,0.00199,0.294117,0.102912,0.607304,0.549323
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,42,0.155488,0.001941,0.296825,0.104416,0.618033,0.55867
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,43,0.152992,0.002099,0.297598,0.105568,0.654273,0.558257
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,44,0.15392,0.00199,0.302547,0.104256,0.619562,0.562713
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,45,0.153088,0.00218,0.294617,0.105504,0.614013,0.555389
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,46,0.148032,0.00203,0.295376,0.105568,0.609143,0.551006
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,47,0.154944,0.00201,0.295547,0.105856,0.617222,0.558357
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,48,0.154688,0.00194,0.296698,0.105216,0.608743,0.558542
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,49,0.149952,0.00186,0.293347,0.105536,0.611333,0.550695
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,50,0.141984,0.00185,0.289867,0.104672,0.592523,0.538373
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,51,0.138496,0.00179,0.290577,0.102272,0.588994,0.533135
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,52,0.151936,0.00191,0.293597,0.103008,0.606913,0.550451
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,53,0.156608,0.00183,0.296477,0.1088,0.622393,0.563715
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,54,0.155296,0.00204,0.296327,0.104576,0.616823,0.558239
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,55,0.154752,0.001959,0.303986,0.104352,0.625303,0.565049
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,56,0.151968,0.00214,0.295826,0.104256,0.617113,0.55419
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,57,0.154848,0.00181,0.299287,0.104096,0.618924,0.560041
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,58,0.145824,0.001798,0.292377,0.104224,0.601483,0.544223
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,59,0.147808,0.00181,0.295496,0.102656,0.605653,0.54777
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,60,0.15152,0.00186,0.294776,0.104224,0.613723,0.55238
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,61,0.159872,0.00203,0.295077,0.10448,0.619413,0.561459
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,62,0.154016,0.00204,0.295185,0.107008,0.616523,0.558249
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,63,0.155168,0.00205,0.296876,0.103264,0.620393,0.557358
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,64,0.155648,0.00182,0.289766,0.104864,0.604733,0.552098
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,65,0.150976,0.00197,0.290787,0.1064,0.602023,0.550133
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,66,0.152608,0.002041,0.301806,0.105184,0.620543,0.561639
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,67,0.145984,0.00183,0.293697,0.102624,0.603253,0.544135
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,68,0.149184,0.00182,0.296667,0.105088,0.610174,0.552759
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,69,0.152192,0.00194,0.295457,0.103744,0.614374,0.553333
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,70,0.156288,0.00181,0.301186,0.106016,0.624713,0.5653
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,71,0.1536,0.00182,0.296316,0.104256,0.613703,0.555992
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,72,0.15504,0.00191,0.295087,0.105056,0.614303,0.557093
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,73,0.15312,0.0018,0.295075,0.104992,0.613673,0.554987
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,74,0.149248,0.00172,0.293716,0.103008,0.608264,0.547692
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,0,0.358752,0.001911,0.714902,0.193728,1.33642,1.26929
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,1,0.35792,0.002031,0.713123,0.188512,1.33092,1.26159
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,2,0.399392,0.00201,0.712542,0.189792,1.36275,1.30374
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,3,0.359712,0.002119,0.713982,0.191168,1.34044,1.26698
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,4,0.365056,0.002059,0.715031,0.193824,1.34332,1.27597
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,5,0.3632,0.00195,0.714361,0.191232,1.33872,1.27074
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,6,0.35728,0.00216,0.714903,0.192896,1.41867,1.26724
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,7,0.3584,0.001931,0.715951,0.19184,1.35926,1.26812
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,8,0.357568,0.00205,0.713773,0.19328,1.33255,1.26667
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,9,0.362112,0.002089,0.715562,0.192832,1.33963,1.27259
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,10,0.351776,0.001899,0.711573,0.190336,1.31286,1.25558
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,11,0.35184,0.00197,0.713143,0.192128,1.31669,1.25908
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,12,0.359968,0.00204,0.715833,0.19392,1.33801,1.27176
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,13,0.359776,0.001941,0.713963,0.192832,1.33695,1.26851
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,14,0.356832,0.002019,0.712573,0.190944,1.3311,1.26237
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,15,0.360128,0.002,0.71376,0.191584,1.3353,1.26747
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,16,0.346752,0.001859,0.710472,0.19072,1.30608,1.2498
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,17,0.3584,0.001891,0.713561,0.191776,1.33344,1.26563
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,18,0.35632,0.00196,0.713522,0.192224,1.32167,1.26403
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,19,0.357824,0.001911,0.715851,0.19104,1.33525,1.26663
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,20,0.35312,0.00205,0.713861,0.191072,1.31777,1.2601
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,21,0.353344,0.00205,0.716802,0.190688,1.32447,1.26288
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,22,0.360544,0.002059,0.712502,0.195136,1.33986,1.27024
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,23,0.359776,0.00197,0.713882,0.19088,1.33559,1.26651
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,24,0.365792,0.00216,0.710942,0.190336,1.33109,1.26923
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,25,0.347808,0.00229,0.708191,0.18864,1.30391,1.24693
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,26,0.358624,0.00204,0.715693,0.19424,1.33552,1.2706
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,27,0.360096,0.00204,0.715391,0.189824,1.33469,1.26735
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,28,0.357952,0.00206,0.722172,0.192288,1.39494,1.27447
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,29,0.360928,0.001951,0.711811,0.19312,1.33441,1.26781
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,30,0.35456,0.00192,0.713303,0.192288,1.32092,1.26207
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,31,0.359744,0.00208,0.714941,0.191552,1.33821,1.26832
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,32,0.348512,0.00197,0.712061,0.191936,1.31292,1.25448
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,33,0.349472,0.001959,0.711653,0.189024,1.31019,1.25211
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,34,0.361152,0.002131,0.737401,0.194048,1.36224,1.29473
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,35,0.361728,0.002,0.714732,0.196672,1.34417,1.27513
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,36,0.359136,0.00205,0.715531,0.192864,1.33737,1.26958
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,37,0.359232,0.0021,0.713382,0.1888,1.3294,1.26351
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,38,0.358784,0.00202,0.714343,0.19104,1.33295,1.26619
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,39,0.358688,0.00198,0.713973,0.18912,1.33305,1.26376
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,40,0.360992,0.00215,0.713753,0.192,1.33689,1.2689
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,41,0.348576,0.00188,0.712112,0.191552,1.31417,1.25412
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,42,0.35904,0.00216,0.713143,0.189568,1.33038,1.26391
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,43,0.359104,0.001959,0.713982,0.189824,1.33315,1.26487
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,44,0.347904,0.002019,0.710872,0.189344,1.30777,1.25014
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,45,0.360288,0.002071,0.713522,0.191424,1.33573,1.26731
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,46,0.344832,0.001609,0.708672,0.190784,1.30859,1.2459
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,47,0.347584,0.001839,0.710163,0.193152,1.31171,1.25274
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,48,0.352096,0.00213,0.71399,0.190464,1.31652,1.25868
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,49,0.35456,0.00228,0.711832,0.192864,1.31865,1.26154
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,50,0.355008,0.00198,0.715721,0.190848,1.32831,1.26356
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,51,0.357952,0.00197,0.762251,0.19424,1.38322,1.31641
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,52,0.361216,0.001969,0.714311,0.19184,1.33811,1.26934
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,53,0.360928,0.002031,0.715312,0.190944,1.33888,1.26921
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,54,0.356832,0.00192,0.713322,0.19088,1.32482,1.26295
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,55,0.350912,0.00221,0.712573,0.19584,1.31848,1.26154
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,56,0.359008,0.001939,0.71992,0.194528,1.3422,1.2754
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,57,0.359168,0.002319,0.720863,0.19344,1.34213,1.27579
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,58,0.348768,0.00206,0.710843,0.19008,1.31054,1.25175
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,59,0.352768,0.0019,0.717312,0.189856,1.32105,1.26184
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,60,0.358816,0.0022,0.716522,0.197792,1.34499,1.27533
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,61,0.353344,0.002091,0.711623,0.190496,1.32459,1.25755
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,62,0.347648,0.001991,0.711991,0.191648,1.31038,1.25328
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,63,0.357408,0.002041,0.713512,0.193504,1.32603,1.26646
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,64,0.34768,0.00205,0.709532,0.190784,1.30638,1.25005
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,65,0.35824,0.00195,0.712992,0.191744,1.33186,1.26493
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,66,0.354592,0.002171,0.714612,0.192448,1.32452,1.26382
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,67,0.372896,0.00216,0.734171,0.193664,1.46555,1.30289
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,68,0.35952,0.002161,0.715323,0.195328,1.33903,1.27233
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,69,0.356416,0.001939,0.712623,0.191296,1.33038,1.26227
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,70,0.356224,0.00198,0.712672,0.191712,1.32386,1.26259
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,71,0.348704,0.001791,0.711513,0.189312,1.30889,1.25132
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,72,0.357408,0.00206,0.712691,0.189824,1.32734,1.26198
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,73,0.35776,0.00201,0.716243,0.192928,1.33563,1.26894
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,74,0.35488,0.0022,0.714882,0.19648,1.33081,1.26844
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,0,0.62464,0.001801,1.99978,0.631104,3.32219,3.25732
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,1,0.627616,0.002021,1.99489,0.633344,3.32732,3.25787
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,2,0.62416,0.00191,1.99985,0.633056,3.32557,3.25897
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,3,0.626592,0.00192,1.99864,0.632768,3.32806,3.25992
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,4,0.623264,0.00182,2.00039,0.632608,3.31985,3.25808
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,5,0.62656,0.00197,2.05792,0.632928,3.38854,3.31938
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,6,0.62672,0.00206,1.99928,0.634304,3.33241,3.26236
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,7,0.629664,0.00199,1.99899,0.6336,3.33327,3.26424
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,8,0.629152,0.00182,1.99861,0.761984,3.45777,3.39156
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,9,0.625568,0.001901,2.00036,0.6432,3.34087,3.27103
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,10,0.626144,0.00195,1.99917,0.726688,3.42131,3.35395
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,11,0.62912,0.0021,1.99845,0.632352,3.33342,3.26202
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,12,0.621184,0.00197,1.99948,0.631968,3.31391,3.2546
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,13,0.627872,0.001921,1.99612,0.631808,3.32273,3.25772
