dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,GPU,"D | N",256,55,0.010048,0,0.032158,0.010144,0.082029,0.05235
1,double,uniform,GPU,"D | N",256,56,0.010592,0,0.035679,0.00848,0.089939,0.054751
1,double,uniform,GPU,"D | N",256,57,0.011232,0,0.03179,0.009888,0.080469,0.05291
1,double,uniform,GPU,"D | N",256,58,0.012512,0,0.036049,0.009216,0.092869,0.057777
1,double,uniform,GPU,"D | N",256,59,0.011552,0,0.035429,0.00896,0.089809,0.055941
1,double,uniform,GPU,"D | N",256,60,0.012064,0,0.035899,0.00848,0.090019,0.056443
1,double,uniform,GPU,"D | N",256,61,0.116288,0,0.03542,0.008992,0.194448,0.1607
1,double,uniform,GPU,"D | N",256,62,0.010528,0,0.035669,0.00912,0.090069,0.055317
1,double,uniform,GPU,"D | N",256,63,0.01152,0,0.03606,0.008224,0.089479,0.055804
1,double,uniform,GPU,"D | N",256,64,0.011456,0,0.035339,0.008832,0.090169,0.055627
1,double,uniform,GPU,"D | N",256,65,0.011936,0,0.036029,0.009312,0.091059,0.057277
1,double,uniform,GPU,"D | N",256,66,0.01216,0,0.035459,0.008896,0.091669,0.056515
1,double,uniform,GPU,"D | N",256,67,0.011776,0,0.03554,0.008416,0.091589,0.055732
1,double,uniform,GPU,"D | N",256,68,0.010688,0,0.03571,0.008896,0.090469,0.055294
1,double,uniform,GPU,"D | N",256,69,0.010944,0,0.03302,0.009504,0.082389,0.053468
1,double,uniform,GPU,"D | N",256,70,0.01168,0,0.035699,0.009248,0.090559,0.056627
1,double,uniform,GPU,"D | N",256,71,0.009856,0,0.03609,0.009248,0.095139,0.055194
1,double,uniform,GPU,"D | N",256,72,0.010528,0,0.03618,0.00896,0.09109,0.055668
1,double,uniform,GPU,"D | N",256,73,0.013088,0,0.03551,0.008768,0.091919,0.057366
1,double,uniform,GPU,"D | N",256,74,0.01104,0,0.035769,0.010112,0.090819,0.056921
1,double,uniform,GPU,"D | N",320,0,0.026848,0,0.04228,0.013632,0.125389,0.08276
1,double,uniform,GPU,"D | N",320,1,0.011232,0,0.039189,0.008608,0.093149,0.059029
1,double,uniform,GPU,"D | N",320,2,0.010624,0,0.03867,0.008416,0.091728,0.05771
1,double,uniform,GPU,"D | N",320,3,0.010304,0,0.038749,0.008608,0.091499,0.057661
1,double,uniform,GPU,"D | N",320,4,0.013088,0,0.03828,0.008032,0.100349,0.0594
1,double,uniform,GPU,"D | N",320,5,0.012896,0,0.0386,0.00864,0.094899,0.060136
1,double,uniform,GPU,"D | N",320,6,0.012096,0,0.039279,0.009152,0.093949,0.060527
1,double,uniform,GPU,"D | N",320,7,0.009888,0,0.038349,0.00864,0.092059,0.056877
1,double,uniform,GPU,"D | N",320,8,0.011936,0,0.03841,0.008704,0.093739,0.05905
1,double,uniform,GPU,"D | N",320,9,0.011616,0,0.038979,0.008384,0.093379,0.058979
1,double,uniform,GPU,"D | N",320,10,0.011136,0,0.03843,0.008192,0.093339,0.057758
1,double,uniform,GPU,"D | N",320,11,0.01152,0,0.03977,0.009408,0.094559,0.060698
1,double,uniform,GPU,"D | N",320,12,0.011936,0,0.03825,0.008448,0.100008,0.058634
1,double,uniform,GPU,"D | N",320,13,0.011904,0,0.03868,0.008032,0.093609,0.058616
1,double,uniform,GPU,"D | N",320,14,0.011392,0,0.03841,0.009184,0.092969,0.058986
1,double,uniform,GPU,"D | N",320,15,0.011872,0,0.03861,0.00928,0.092969,0.059762
1,double,uniform,GPU,"D | N",320,16,0.013856,0,0.03857,0.007776,0.09533,0.060202
1,double,uniform,GPU,"D | N",320,17,0.010528,0,0.03822,0.009184,0.091939,0.057932
1,double,uniform,GPU,"D | N",320,18,0.013152,0,0.03832,0.008288,0.096179,0.05976
1,double,uniform,GPU,"D | N",320,19,0.011904,0,0.038579,0.008896,0.092539,0.059379
1,double,uniform,GPU,"D | N",320,20,0.012,0,0.039089,0.009344,0.094959,0.060433
1,double,uniform,GPU,"D | N",320,21,0.012064,0,0.038819,0.00944,0.094789,0.060323
1,double,uniform,GPU,"D | N",320,22,0.011808,0,0.038939,0.008704,0.179848,0.059451
1,double,uniform,GPU,"D | N",320,23,0.010592,0,0.038349,0.009056,0.091919,0.057997
1,double,uniform,GPU,"D | N",320,24,0.010944,0,0.03823,0.00912,0.091739,0.058294
1,double,uniform,GPU,"D | N",320,25,0.015232,0,0.038429,0.008544,0.097829,0.062205
1,double,uniform,GPU,"D | N",320,26,0.011232,0,0.03838,0.008832,0.091988,0.058444
1,double,uniform,GPU,"D | N",320,27,0.011232,0,0.03836,0.008192,0.091919,0.057784
1,double,uniform,GPU,"D | N",320,28,0.0104,0,0.038099,0.009184,0.092299,0.057683
1,double,uniform,GPU,"D | N",320,29,0.01072,0,0.038499,0.008736,0.091899,0.057955
1,double,uniform,GPU,"D | N",320,30,0.0112,0,0.038069,0.00912,0.092909,0.058389
1,double,uniform,GPU,"D | N",320,31,0.011168,0,0.03863,0.008288,0.178579,0.058086
1,double,uniform,GPU,"D | N",320,32,0.011968,0,0.039229,0.009888,0.096829,0.061085
1,double,uniform,GPU,"D | N",320,33,0.0104,0,0.038249,0.008448,0.091579,0.057097
1,double,uniform,GPU,"D | N",320,34,0.010816,0,0.03835,0.008768,0.092109,0.057934
1,double,uniform,GPU,"D | N",320,35,0.01136,0,0.038569,0.008928,0.093209,0.058857
1,double,uniform,GPU,"D | N",320,36,0.013504,0,0.038159,0.008288,0.094529,0.059951
1,double,uniform,GPU,"D | N",320,37,0.012512,0,0.035419,0.00944,0.085869,0.057371
1,double,uniform,GPU,"D | N",320,38,0.010272,0,0.03992,0.008576,0.091679,0.058768
1,double,uniform,GPU,"D | N",320,39,0.011584,0,0.03805,0.00896,0.09233,0.058594
1,double,uniform,GPU,"D | N",320,40,0.011648,0,0.03878,0.00832,0.184478,0.058748
1,double,uniform,GPU,"D | N",320,41,0.012192,0,0.03856,0.008896,0.093939,0.059648
1,double,uniform,GPU,"D | N",320,42,0.011712,0,0.03819,0.00896,0.093199,0.058862
1,double,uniform,GPU,"D | N",320,43,0.013376,0,0.0382,0.008704,0.096739,0.06028
1,double,uniform,GPU,"D | N",320,44,0.0112,0,0.03828,0.008768,0.093799,0.058248
1,double,uniform,GPU,"D | N",320,45,0.01264,0,0.03827,0.008768,0.095679,0.059678
1,double,uniform,GPU,"D | N",320,46,0.01088,0,0.038629,0.008832,0.092449,0.058341
1,double,uniform,GPU,"D | N",320,47,0.011936,0,0.038809,0.00672,0.093729,0.057465
1,double,uniform,GPU,"D | N",320,48,0.010048,0,0.038419,0.008928,0.091679,0.057395
1,double,uniform,GPU,"D | N",320,49,0.009952,0,0.03861,0.008576,0.092339,0.057138
1,double,uniform,GPU,"D | N",320,50,0.009568,0,0.034839,0.009248,0.086079,0.053655
1,double,uniform,GPU,"D | N",320,51,0.01232,0,0.0385,0.008608,0.093189,0.059428
1,double,uniform,GPU,"D | N",320,52,0.01072,0,0.038359,0.008,0.092219,0.057079
1,double,uniform,GPU,"D | N",320,53,0.012128,0,0.038249,0.009184,0.092689,0.059561
1,double,uniform,GPU,"D | N",320,54,0.01216,0,0.038249,0.00928,0.091149,0.059689
1,double,uniform,GPU,"D | N",320,55,0.012352,0,0.038419,0.0088,0.094109,0.059571
1,double,uniform,GPU,"D | N",320,56,0.011936,0,0.038629,0.007872,0.093619,0.058437
1,double,uniform,GPU,"D | N",320,57,0.010976,0,0.03823,0.007584,0.093199,0.05679
1,double,uniform,GPU,"D | N",320,58,0.01232,0,0.03844,0.00848,0.093479,0.05924
1,double,uniform,GPU,"D | N",320,59,0.01328,0,0.039029,0.009504,0.103809,0.061813
1,double,uniform,GPU,"D | N",320,60,0.011872,0,0.03817,0.00928,0.091239,0.059322
1,double,uniform,GPU,"D | N",320,61,0.012544,0,0.038249,0.008864,0.094329,0.059657
1,double,uniform,GPU,"D | N",320,62,0.01184,0,0.03872,0.00768,0.093669,0.05824
1,double,uniform,GPU,"D | N",320,63,0.012352,0,0.03847,0.008,0.094569,0.058822
1,double,uniform,GPU,"D | N",320,64,0.012064,0,0.03858,0.008864,0.09355,0.059508
1,double,uniform,GPU,"D | N",320,65,0.010848,0,0.03924,0.0088,0.093668,0.058888
1,double,uniform,GPU,"D | N",320,66,0.010816,0,0.03804,0.007744,0.091239,0.0566
1,double,uniform,GPU,"D | N",320,67,0.01136,0,0.03911,0.009472,0.179738,0.059942
1,double,uniform,GPU,"D | N",320,68,0.010816,0,0.0385,0.00928,0.09202,0.058596
1,double,uniform,GPU,"D | N",320,69,0.0112,0,0.03866,0.009312,0.094099,0.059172
1,double,uniform,GPU,"D | N",320,70,0.012736,0,0.03835,0.009312,0.095399,0.060398
1,double,uniform,GPU,"D | N",320,71,0.011424,0,0.03825,0.009056,0.09395,0.05873
1,double,uniform,GPU,"D | N",320,72,0.012256,0,0.03832,0.008736,0.093819,0.059312
1,double,uniform,GPU,"D | N",320,73,0.01056,0,0.039059,0.0096,0.094469,0.059219
1,double,uniform,GPU,"D | N",320,74,0.011776,0,0.038839,0.008448,0.093609,0.059063
1,double,uniform,GPU,"D | N",384,0,0.025632,0,0.050489,0.01104,0.129829,0.087161
1,double,uniform,GPU,"D | N",384,1,0.012544,0,0.046699,0.010912,0.104109,0.070155
1,double,uniform,GPU,"D | N",384,2,0.011744,0,0.04747,0.009152,0.103569,0.068366
1,double,uniform,GPU,"D | N",384,3,0.011776,0,0.046349,0.007008,0.101769,0.065133
1,double,uniform,GPU,"D | N",384,4,0.01248,0,0.046539,0.006656,0.102219,0.065675
1,double,uniform,GPU,"D | N",384,5,0.0104,0,0.05259,0.008384,0.107079,0.071374
1,double,uniform,GPU,"D | N",384,6,0.01248,0,0.046509,0.00736,0.101859,0.066349
1,double,uniform,GPU,"D | N",384,7,0.012544,0,0.04677,0.007872,0.103239,0.067186
1,double,uniform,GPU,"D | N",384,8,0.01072,0,0.0435,0.010368,0.093049,0.064588
1,double,uniform,GPU,"D | N",384,9,0.011616,0,0.046129,0.007104,0.100599,0.064849
1,double,uniform,GPU,"D | N",384,10,0.0112,0,0.046499,0.008736,0.101739,0.066435
1,double,uniform,GPU,"D | N",384,11,0.012384,0,0.04619,0.00816,0.101329,0.066734
1,double,uniform,GPU,"D | N",384,12,0.011872,0,0.045969,0.006432,0.101428,0.064273
1,double,uniform,GPU,"D | N",384,13,0.013632,0,0.05142,0.007488,0.108799,0.07254
1,double,uniform,GPU,"D | N",384,14,0.011904,0,0.04584,0.006176,0.098289,0.06392
1,double,uniform,GPU,"D | N",384,15,0.012064,0,0.04618,0.007712,0.101859,0.065956
1,double,uniform,GPU,"D | N",384,16,0.012096,0,0.047479,0.008448,0.102379,0.068023
1,double,uniform,GPU,"D | N",384,17,0.011648,0,0.04701,0.008256,0.102719,0.066914
1,double,uniform,GPU,"D | N",384,18,0.01088,0,0.046199,0.009024,0.100659,0.066103
1,double,uniform,GPU,"D | N",384,19,0.01152,0,0.04682,0.013472,0.108699,0.071812
1,double,uniform,GPU,"D | N",384,20,0.011776,0,0.04285,0.009664,0.178859,0.06429
1,double,uniform,GPU,"D | N",384,21,0.012352,0,0.04634,0.007712,0.102279,0.066404
1,double,uniform,GPU,"D | N",384,22,0.010784,0,0.04628,0.007136,0.098499,0.0642
1,double,uniform,GPU,"D | N",384,23,0.011776,0,0.04625,0.006816,0.099429,0.064842
1,double,uniform,GPU,"D | N",384,24,0.011552,0,0.046579,0.007776,0.102508,0.065907
1,double,uniform,GPU,"D | N",384,25,0.012096,0,0.04605,0.008064,0.101068,0.06621
1,double,uniform,GPU,"D | N",384,26,0.010528,0,0.04618,0.008192,0.099829,0.0649
1,double,uniform,GPU,"D | N",384,27,0.011136,0,0.046949,0.007008,0.103639,0.065093
1,double,uniform,GPU,"D | N",384,28,0.01168,0,0.04663,0.007616,0.101068,0.065926
1,double,uniform,GPU,"D | N",384,29,0.012672,0,0.04678,0.008032,0.103049,0.067484
1,double,uniform,GPU,"D | N",384,30,0.011712,0,0.046579,0.007424,0.101799,0.065715
1,double,uniform,GPU,"D | N",384,31,0.011232,0,0.046599,0.007488,0.099859,0.065319
1,double,uniform,GPU,"D | N",384,32,0.010272,0,0.046309,0.008032,0.103139,0.064613
1,double,uniform,GPU,"D | N",384,33,0.0128,0,0.050929,0.009312,0.108549,0.073041
1,double,uniform,GPU,"D | N",384,34,0.010368,0,0.04668,0.008032,0.100639,0.06508
1,double,uniform,GPU,"D | N",384,35,0.011552,0,0.04713,0.006976,0.101789,0.065658
1,double,uniform,GPU,"D | N",384,36,0.012416,0,0.046369,0.007776,0.102499,0.066561
1,double,uniform,GPU,"D | N",384,37,0.01056,0,0.046359,0.006816,0.099969,0.063735
1,double,uniform,GPU,"D | N",384,38,0.011456,0,0.046219,0.008448,0.101489,0.066123
1,double,uniform,GPU,"D | N",384,39,0.011232,0,0.046239,0.013088,0.106879,0.070559
1,double,uniform,GPU,"D | N",384,40,0.011968,0,0.046269,0.008,0.101959,0.066237
1,double,uniform,GPU,"D | N",384,41,0.01328,0,0.046349,0.008064,0.104669,0.067693
1,double,uniform,GPU,"D | N",384,42,0.01216,0,0.046619,0.01008,0.103909,0.068859
1,double,uniform,GPU,"D | N",384,43,0.01072,0,0.04659,0.00768,0.099919,0.06499
1,double,uniform,GPU,"D | N",384,44,0.010496,0,0.0462,0.00864,0.100419,0.065336
1,double,uniform,GPU,"D | N",384,45,0.011968,0,0.04636,0.008128,0.101479,0.066456
1,double,uniform,GPU,"D | N",384,46,0.010656,0,0.046159,0.008032,0.099069,0.064847
1,double,uniform,GPU,"D | N",384,47,0.013152,0,0.04632,0.006784,0.107939,0.066256
1,double,uniform,GPU,"D | N",384,48,0.010784,0,0.046239,0.006336,0.099549,0.063359
1,double,uniform,GPU,"D | N",384,49,0.012352,0,0.046129,0.007872,0.101609,0.066353
1,double,uniform,GPU,"D | N",384,50,0.010848,0,0.04634,0.0072,0.099099,0.064388
1,double,uniform,GPU,"D | N",384,51,0.012832,0,0.04625,0.007936,0.101909,0.067018
1,double,uniform,GPU,"D | N",384,52,0.011136,0,0.04612,0.008128,0.100499,0.065384
1,double,uniform,GPU,"D | N",384,53,0.012768,0,0.046139,0.00784,0.102509,0.066747
1,double,uniform,GPU,"D | N",384,54,0.013152,0,0.046339,0.007904,0.103309,0.067395
1,double,uniform,GPU,"D | N",384,55,0.010816,0,0.046929,0.007968,0.101769,0.065713
1,double,uniform,GPU,"D | N",384,56,0.011744,0,0.046779,0.007808,0.102369,0.066331
1,double,uniform,GPU,"D | N",384,57,0.012032,0,0.04701,0.007936,0.102989,0.066978
1,double,uniform,GPU,"D | N",384,58,0.009792,0,0.046229,0.006848,0.098599,0.062869
1,double,uniform,GPU,"D | N",384,59,0.013632,0,0.046169,0.008032,0.103899,0.067833
1,double,uniform,GPU,"D | N",384,60,0.010752,0,0.046519,0.007712,0.099689,0.064983
1,double,uniform,GPU,"D | N",384,61,0.011264,0,0.047089,0.007968,0.102199,0.066321
1,double,uniform,GPU,"D | N",384,62,0.011744,0,0.04594,0.007872,0.101579,0.065556
1,double,uniform,GPU,"D | N",384,63,0.012224,0,0.04651,0.007744,0.101769,0.066478
1,double,uniform,GPU,"D | N",384,64,0.010592,0,0.043329,0.00992,0.091519,0.063841
1,double,uniform,GPU,"D | N",384,65,0.011872,0,0.04606,0.005856,0.100599,0.063788
1,double,uniform,GPU,"D | N",384,66,0.013056,0,0.04625,0.008224,0.10377,0.06753
1,double,uniform,GPU,"D | N",384,67,0.011744,0,0.0461,0.008256,0.101939,0.0661
1,double,uniform,GPU,"D | N",384,68,0.013664,0,0.046739,0.007712,0.105159,0.068115
1,double,uniform,GPU,"D | N",384,69,0.012096,0,0.046399,0.00768,0.102099,0.066175
1,double,uniform,GPU,"D | N",384,70,0.012224,0,0.046739,0.007712,0.102439,0.066675
1,double,uniform,GPU,"D | N",384,71,0.010496,0,0.04624,0.006592,0.098508,0.063328
1,double,uniform,GPU,"D | N",384,72,0.011104,0,0.04656,0.009152,0.101629,0.066816
1,double,uniform,GPU,"D | N",384,73,0.011456,0,0.046019,0.008832,0.186818,0.066307
1,double,uniform,GPU,"D | N",384,74,0.012544,0,0.04645,0.008064,0.102489,0.067058
1,double,uniform,GPU,"D | N",448,0,0.023968,0,0.041499,0.011264,0.119029,0.076731
1,double,uniform,GPU,"D | N",448,1,0.010496,0,0.04454,0.00816,0.100309,0.063196
1,double,uniform,GPU,"D | N",448,2,0.013408,0,0.037559,0.008256,0.094239,0.059223
1,double,uniform,GPU,"D | N",448,3,0.010752,0,0.03726,0.008064,0.089849,0.056076
1,double,uniform,GPU,"D | N",448,4,0.013504,0,0.037329,0.008032,0.093259,0.058865
1,double,uniform,GPU,"D | N",448,5,0.011744,0,0.03717,0.007936,0.092519,0.05685
1,double,uniform,GPU,"D | N",448,6,0.0112,0,0.037889,0.008512,0.092929,0.057601
1,double,uniform,GPU,"D | N",448,7,0.011264,0,0.03727,0.008032,0.090489,0.056566
1,double,uniform,GPU,"D | N",448,8,0.011552,0,0.037269,0.006624,0.091879,0.055445
1,double,uniform,GPU,"D | N",448,9,0.01008,0,0.036949,0.01152,0.092349,0.058549
1,double,uniform,GPU,"D | N",448,10,0.012736,0,0.03709,0.007456,0.094039,0.057282
1,double,uniform,GPU,"D | N",448,11,0.012224,0,0.03736,0.008192,0.091659,0.057776
1,double,uniform,GPU,"D | N",448,12,0.010816,0,0.03742,0.007328,0.092709,0.055564
1,double,uniform,GPU,"D | N",448,13,0.012032,0,0.03701,0.007904,0.091789,0.056946
1,double,uniform,GPU,"D | N",448,14,0.013152,0,0.037339,0.008096,0.091809,0.058587
1,double,uniform,GPU,"D | N",448,15,0.009696,0,0.03751,0.007424,0.088959,0.05463
1,double,uniform,GPU,"D | N",448,16,0.011328,0,0.03715,0.009888,0.092329,0.058366
1,double,uniform,GPU,"D | N",448,17,0.009984,0,0.037679,0.00752,0.091439,0.055183
1,double,uniform,GPU,"D | N",448,18,0.010912,0,0.03349,0.009888,0.082169,0.05429
1,double,uniform,GPU,"D | N",448,19,0.011648,0,0.0371,0.008384,0.091279,0.057132
1,double,uniform,GPU,"D | N",448,20,0.010976,0,0.036849,0.00784,0.092569,0.055665
1,double,uniform,GPU,"D | N",448,21,0.012,0,0.03716,0.008064,0.091809,0.057224
1,double,uniform,GPU,"D | N",448,22,0.01168,0,0.037299,0.008256,0.091549,0.057235
1,double,uniform,GPU,"D | N",448,23,0.011968,0,0.03734,0.008736,0.092929,0.058044
1,double,uniform,GPU,"D | N",448,24,0.01072,0,0.037159,0.00704,0.088349,0.054919
1,double,uniform,GPU,"D | N",448,25,0.0104,0,0.037189,0.008,0.090379,0.055589
1,double,uniform,GPU,"D | N",448,26,0.011552,0,0.03714,0.00912,0.092699,0.057812
1,double,uniform,GPU,"D | N",448,27,0.020768,0,0.03801,0.009088,0.102489,0.067866
1,double,uniform,GPU,"D | N",448,28,0.01152,0,0.128709,0.009632,0.185218,0.149861
1,double,uniform,GPU,"D | N",448,29,0.010624,0,0.03735,0.008128,0.089908,0.056102
1,double,uniform,GPU,"D | N",448,30,0.011392,0,0.03461,0.009728,0.085639,0.05573
1,double,uniform,GPU,"D | N",448,31,0.013024,0,0.03678,0.00768,0.092219,0.057484
1,double,uniform,GPU,"D | N",448,32,0.010112,0,0.037189,0.007232,0.090349,0.054533
1,double,uniform,GPU,"D | N",448,33,0.009856,0,0.038069,0.008224,0.091029,0.056149
1,double,uniform,GPU,"D | N",448,34,0.01232,0,0.03707,0.006528,0.090539,0.055918
1,double,uniform,GPU,"D | N",448,35,0.011456,0,0.03756,0.009504,0.093099,0.05852
1,double,uniform,GPU,"D | N",448,36,0.009952,0,0.03683,0.008448,0.089139,0.05523
1,double,uniform,GPU,"D | N",448,37,0.011712,0,0.03722,0.008256,0.092059,0.057188
1,double,uniform,GPU,"D | N",448,38,0.011488,0,0.0371,0.007264,0.091029,0.055852
1,double,uniform,GPU,"D | N",448,39,0.010208,0,0.043969,0.0072,0.096629,0.061377
1,double,uniform,GPU,"D | N",448,40,0.012128,0,0.03697,0.009152,0.09348,0.05825
1,double,uniform,GPU,"D | N",448,41,0.01072,0,0.03707,0.0096,0.091539,0.05739
1,double,uniform,GPU,"D | N",448,42,0.011744,0,0.037609,0.008928,0.092669,0.058281
1,double,uniform,GPU,"D | N",448,43,0.0112,0,0.036989,0.00992,0.092119,0.058109
1,double,uniform,GPU,"D | N",448,44,0.011232,0,0.037859,0.008512,0.091559,0.057603
1,double,uniform,GPU,"D | N",448,45,0.012736,0,0.037109,0.009056,0.092609,0.058901
1,double,uniform,GPU,"D | N",448,46,0.012256,0,0.037089,0.008288,0.092019,0.057633
1,double,uniform,GPU,"D | N",448,47,0.009696,0,0.037079,0.008384,0.089799,0.055159
1,double,uniform,GPU,"D | N",448,48,0.011232,0,0.037299,0.009184,0.091719,0.057715
1,double,uniform,GPU,"D | N",448,49,0.009504,0,0.03727,0.00832,0.089589,0.055094
1,double,uniform,GPU,"D | N",448,50,0.01136,0,0.03671,0.008544,0.089799,0.056614
1,double,uniform,GPU,"D | N",448,51,0.011648,0,0.037309,0.0088,0.093509,0.057757
1,double,uniform,GPU,"D | N",448,52,0.012032,0,0.037499,0.007264,0.092409,0.056795
1,double,uniform,GPU,"D | N",448,53,0.011744,0,0.03717,0.008,0.091119,0.056914
1,double,uniform,GPU,"D | N",448,54,0.012224,0,0.03786,0.009632,0.095039,0.059716
1,double,uniform,GPU,"D | N",448,55,0.010688,0,0.03699,0.00784,0.090909,0.055518
1,double,uniform,GPU,"D | N",448,56,0.010592,0,0.03722,0.008128,0.08951,0.05594
1,double,uniform,GPU,"D | N",448,57,0.011168,0,0.037439,0.007968,0.091409,0.056575
1,double,uniform,GPU,"D | N",448,58,0.011616,0,0.037209,0.007712,0.091489,0.056537
1,double,uniform,GPU,"D | N",448,59,0.010272,0,0.03714,0.00816,0.090269,0.055572
1,double,uniform,GPU,"D | N",448,60,0.012256,0,0.03789,0.009632,0.094409,0.059778
1,double,uniform,GPU,"D | N",448,61,0.010912,0,0.03734,0.0088,0.09107,0.057052
1,double,uniform,GPU,"D | N",448,62,0.01184,0,0.034669,0.009984,0.086499,0.056493
1,double,uniform,GPU,"D | N",448,63,0.0104,0,0.03729,0.010144,0.09177,0.057834
1,double,uniform,GPU,"D | N",448,64,0.011968,0,0.03505,0.009632,0.08699,0.05665
1,double,uniform,GPU,"D | N",448,65,0.012768,0,0.036979,0.009088,0.093489,0.058835
1,double,uniform,GPU,"D | N",448,66,0.012512,0,0.037999,0.009504,0.095269,0.060015
1,double,uniform,GPU,"D | N",448,67,0.01152,0,0.03737,0.0096,0.092759,0.05849
1,double,uniform,GPU,"D | N",448,68,0.012736,0,0.037749,0.00944,0.094559,0.059925
1,double,uniform,GPU,"D | N",448,69,0.01136,0,0.034679,0.009568,0.083979,0.055607
1,double,uniform,GPU,"D | N",448,70,0.009824,0,0.037228,0.008288,0.092309,0.05534
1,double,uniform,GPU,"D | N",448,71,0.010912,0,0.03788,0.008576,0.090959,0.057368
1,double,uniform,GPU,"D | N",448,72,0.010528,0,0.03719,0.009024,0.09151,0.056742
1,double,uniform,GPU,"D | N",448,73,0.010304,0,0.03748,0.008736,0.091379,0.05652
1,double,uniform,GPU,"D | N",448,74,0.012064,0,0.03707,0.008192,0.091168,0.057326
1,double,uniform,GPU,"D | N",512,0,0.02336,0,0.04269,0.010624,0.117618,0.076674
1,double,uniform,GPU,"D | N",512,1,0.017632,0,0.03817,0.00864,0.099519,0.064442
1,double,uniform,GPU,"D | N",512,2,0.011232,0,0.03813,0.007872,0.091179,0.057234
1,double,uniform,GPU,"D | N",512,3,0.013536,0,0.038099,0.007456,0.096129,0.059091
1,double,uniform,GPU,"D | N",512,4,0.013248,0,0.03818,0.009056,0.095119,0.060484
1,double,uniform,GPU,"D | N",512,5,0.013248,0,0.03814,0.007616,0.093989,0.059004
1,double,uniform,GPU,"D | N",512,6,0.01104,0,0.03783,0.008832,0.090529,0.057702
1,double,uniform,GPU,"D | N",512,7,0.012224,0,0.03841,0.008416,0.094989,0.05905
1,double,uniform,GPU,"D | N",512,8,0.011872,0,0.038,0.008,0.091499,0.057872
1,double,uniform,GPU,"D | N",512,9,0.011328,0,0.03801,0.008032,0.093748,0.05737
1,double,uniform,GPU,"D | N",512,10,0.012192,0,0.038,0.007808,0.093519,0.058
1,double,uniform,GPU,"D | N",512,11,0.012288,0,0.038149,0.006208,0.091769,0.056645
1,double,uniform,GPU,"D | N",512,12,0.010816,0,0.038059,0.007808,0.091469,0.056683
1,double,uniform,GPU,"D | N",512,13,0.011328,0,0.038239,0.00768,0.091839,0.057247
1,double,uniform,GPU,"D | N",512,14,0.011648,0,0.03411,0.009408,0.083679,0.055166
1,double,uniform,GPU,"D | N",512,15,0.011488,0,0.03504,0.00928,0.084519,0.055808
1,double,uniform,GPU,"D | N",512,16,0.0104,0,0.03768,0.007488,0.092149,0.055568
1,double,uniform,GPU,"D | N",512,17,0.012704,0,0.03865,0.016448,0.103909,0.067802
1,double,uniform,GPU,"D | N",512,18,0.01088,0,0.03769,0.008256,0.09221,0.056826
1,double,uniform,GPU,"D | N",512,19,0.010528,0,0.03825,0.008224,0.092829,0.057002
1,double,uniform,GPU,"D | N",512,20,0.011936,0,0.03788,0.008064,0.092769,0.05788
1,double,uniform,GPU,"D | N",512,21,0.014176,0,0.03806,0.008544,0.095839,0.06078
1,double,uniform,GPU,"D | N",512,22,0.013056,0,0.037939,0.009216,0.096499,0.060211
1,double,uniform,GPU,"D | N",512,23,0.012608,0,0.038889,0.007872,0.093859,0.059369
1,double,uniform,GPU,"D | N",512,24,0.01136,0,0.03815,0.0072,0.093159,0.05671
1,double,uniform,GPU,"D | N",512,25,0.012576,0,0.03841,0.00896,0.094419,0.059946
1,double,uniform,GPU,"D | N",512,26,0.012512,0,0.03831,0.009056,0.099679,0.059878
1,double,uniform,GPU,"D | N",512,27,0.011776,0,0.0385,0.007488,0.092649,0.057764
1,double,uniform,GPU,"D | N",512,28,0.013568,0,0.034639,0.009984,0.087979,0.058191
1,double,uniform,GPU,"D | N",512,29,0.011136,0,0.03778,0.008192,0.092539,0.057108
1,double,uniform,GPU,"D | N",512,30,0.01296,0,0.03774,0.007872,0.09394,0.058572
1,double,uniform,GPU,"D | N",512,31,0.011424,0,0.03819,0.008288,0.094439,0.057902
1,double,uniform,GPU,"D | N",512,32,0.012736,0,0.038329,0.007424,0.094229,0.058489
1,double,uniform,GPU,"D | N",512,33,0.011168,0,0.03804,0.008128,0.09173,0.057336
1,double,uniform,GPU,"D | N",512,34,0.011904,0,0.038199,0.008768,0.093689,0.058871
1,double,uniform,GPU,"D | N",512,35,0.012512,0,0.037949,0.008192,0.093689,0.058653
1,double,uniform,GPU,"D | N",512,36,0.012288,0,0.037959,0.008448,0.092789,0.058695
1,double,uniform,GPU,"D | N",512,37,0.013312,0,0.038399,0.008,0.177008,0.059711
1,double,uniform,GPU,"D | N",512,38,0.011456,0,0.03834,0.008864,0.09287,0.05866
1,double,uniform,GPU,"D | N",512,39,0.011584,0,0.03804,0.00816,0.091479,0.057784
1,double,uniform,GPU,"D | N",512,40,0.011296,0,0.03831,0.008224,0.092329,0.05783
1,double,uniform,GPU,"D | N",512,41,0.010528,0,0.03804,0.006112,0.08898,0.05468
1,double,uniform,GPU,"D | N",512,42,0.011904,0,0.037999,0.006752,0.094089,0.056655
1,double,uniform,GPU,"D | N",512,43,0.01216,0,0.03811,0.007968,0.092559,0.058238
1,double,uniform,GPU,"D | N",512,44,0.012896,0,0.03872,0.009504,0.097059,0.06112
