dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,double,uniform,CPU,"P | P | P | P",64,0,0.078976,0,0.075479,210.321,210.586,210.476
2,double,uniform,CPU,"P | P | P | P",256,40,0.090176,0,0.060089,0.019648,0.219678,0.169913
2,double,uniform,CPU,"P | P | P | P",256,41,0.082688,0,0.060169,0.12448,0.316486,0.267337
2,double,uniform,CPU,"P | P | P | P",256,42,0.082752,0,0.060409,0.019136,0.210998,0.162297
2,double,uniform,CPU,"P | P | P | P",256,43,0.083616,0,0.060099,0.020064,0.211687,0.163779
2,double,uniform,CPU,"P | P | P | P",256,44,0.0808,0,0.059629,0.018848,0.205808,0.159277
2,double,uniform,CPU,"P | P | P | P",256,45,0.082368,0,0.05971,0.019904,0.211067,0.161982
2,double,uniform,CPU,"P | P | P | P",256,46,0.080704,0,0.059609,0.0184,0.290677,0.158713
2,double,uniform,CPU,"P | P | P | P",256,47,0.084,0,0.060219,0.020192,0.215247,0.164411
2,double,uniform,CPU,"P | P | P | P",256,48,0.081792,0,0.057329,0.021088,0.200938,0.160209
2,double,uniform,CPU,"P | P | P | P",256,49,0.085248,0,0.05924,0.021824,0.214277,0.166312
2,double,uniform,CPU,"P | P | P | P",256,50,0.088224,0,0.06014,0.017696,0.214438,0.16606
2,double,uniform,CPU,"P | P | P | P",256,51,0.082208,0,0.060399,0.019296,0.210648,0.161903
2,double,uniform,CPU,"P | P | P | P",256,52,0.08368,0,0.060059,0.018208,0.210787,0.161947
2,double,uniform,CPU,"P | P | P | P",256,53,0.082912,0,0.0601,0.020544,0.212718,0.163556
2,double,uniform,CPU,"P | P | P | P",256,54,0.081856,0,0.059929,0.022368,0.212737,0.164153
2,double,uniform,CPU,"P | P | P | P",256,55,0.079264,0,0.05698,0.020736,0.196708,0.15698
2,double,uniform,CPU,"P | P | P | P",256,56,0.082432,0,0.060179,0.018784,0.210537,0.161395
2,double,uniform,CPU,"P | P | P | P",256,57,0.0816,0,0.059749,0.01792,0.209648,0.159269
2,double,uniform,CPU,"P | P | P | P",256,58,0.0856,0,0.05993,0.018304,0.211908,0.163834
2,double,uniform,CPU,"P | P | P | P",256,59,0.083968,0,0.060719,0.026688,0.218178,0.171375
2,double,uniform,CPU,"P | P | P | P",256,60,0.081376,0,0.06017,0.020864,0.211678,0.16241
2,double,uniform,CPU,"P | P | P | P",256,61,0.084,0,0.06039,0.020224,0.213918,0.164614
2,double,uniform,CPU,"P | P | P | P",256,62,0.083936,0,0.060129,0.01872,0.210188,0.162785
2,double,uniform,CPU,"P | P | P | P",256,63,0.08176,0,0.06014,0.019264,0.208447,0.161164
2,double,uniform,CPU,"P | P | P | P",256,64,0.081408,0,0.0606,0.018912,0.208758,0.16092
2,double,uniform,CPU,"P | P | P | P",256,65,0.082816,0,0.05994,0.018976,0.209668,0.161732
2,double,uniform,CPU,"P | P | P | P",256,66,0.081376,0,0.060069,0.019808,0.210588,0.161253
2,double,uniform,CPU,"P | P | P | P",256,67,0.083936,0,0.05976,0.019136,0.210777,0.162832
2,double,uniform,CPU,"P | P | P | P",256,68,0.082752,0,0.060149,0.018112,0.209137,0.161013
2,double,uniform,CPU,"P | P | P | P",256,69,0.090496,0,0.060279,0.020128,0.219958,0.170903
2,double,uniform,CPU,"P | P | P | P",256,70,0.081856,0,0.06256,0.01888,0.210368,0.163296
2,double,uniform,CPU,"P | P | P | P",256,71,0.08256,0,0.060189,0.02,0.212038,0.162749
2,double,uniform,CPU,"P | P | P | P",256,72,0.081312,0,0.059609,0.018592,0.206868,0.159513
2,double,uniform,CPU,"P | P | P | P",256,73,0.092224,0,0.06021,0.018912,0.222498,0.171346
2,double,uniform,CPU,"P | P | P | P",256,74,0.083456,0,0.0602,0.020416,0.209508,0.164072
2,double,uniform,CPU,"P | P | P | P",320,0,0.122592,0,0.066339,0.036128,0.277447,0.225059
2,double,uniform,CPU,"P | P | P | P",320,1,0.118592,0,0.065789,0.02032,0.253817,0.204701
2,double,uniform,CPU,"P | P | P | P",320,2,0.115872,0,0.064809,0.020128,0.248917,0.200809
2,double,uniform,CPU,"P | P | P | P",320,3,0.115232,0,0.065289,0.020416,0.251127,0.200937
2,double,uniform,CPU,"P | P | P | P",320,4,0.118432,0,0.064959,0.019744,0.254267,0.203135
2,double,uniform,CPU,"P | P | P | P",320,5,0.11264,0,0.06527,0.018624,0.246357,0.196534
2,double,uniform,CPU,"P | P | P | P",320,6,0.114624,0,0.065249,0.022144,0.252908,0.202017
2,double,uniform,CPU,"P | P | P | P",320,7,0.11536,0,0.06418,0.020224,0.243257,0.199764
2,double,uniform,CPU,"P | P | P | P",320,8,0.12368,0,0.064939,0.019552,0.257768,0.208171
2,double,uniform,CPU,"P | P | P | P",320,9,0.117344,0,0.064609,0.020736,0.252067,0.202689
2,double,uniform,CPU,"P | P | P | P",320,10,0.117824,0,0.066328,0.021568,0.259067,0.20572
2,double,uniform,CPU,"P | P | P | P",320,11,0.116224,0,0.064899,0.023904,0.252317,0.205027
2,double,uniform,CPU,"P | P | P | P",320,12,0.115808,0,0.063889,0.022912,0.250838,0.202609
2,double,uniform,CPU,"P | P | P | P",320,13,0.115424,0,0.0651,0.023136,0.253087,0.20366
2,double,uniform,CPU,"P | P | P | P",320,14,0.118496,0,0.06504,0.02016,0.252067,0.203696
2,double,uniform,CPU,"P | P | P | P",320,15,0.11488,0,0.06478,0.021728,0.250687,0.201388
2,double,uniform,CPU,"P | P | P | P",320,16,0.121056,0,0.064679,0.022368,0.257387,0.208103
2,double,uniform,CPU,"P | P | P | P",320,17,0.116288,0,0.064869,0.023104,0.253868,0.204261
2,double,uniform,CPU,"P | P | P | P",320,18,0.116928,0,0.065299,0.020832,0.250847,0.203059
2,double,uniform,CPU,"P | P | P | P",320,19,0.116704,0,0.147869,0.023008,0.337247,0.287581
2,double,uniform,CPU,"P | P | P | P",320,20,0.1152,0,0.06523,0.020032,0.251327,0.200462
2,double,uniform,CPU,"P | P | P | P",320,21,0.115904,0,0.06535,0.019392,0.251357,0.200646
2,double,uniform,CPU,"P | P | P | P",320,22,0.116384,0,0.06489,0.021952,0.253007,0.203226
2,double,uniform,CPU,"P | P | P | P",320,23,0.116896,0,0.06476,0.025216,0.253787,0.206872
2,double,uniform,CPU,"P | P | P | P",320,24,0.114336,0,0.065799,0.01888,0.249197,0.199015
2,double,uniform,CPU,"P | P | P | P",320,25,0.116032,0,0.06498,0.020608,0.250197,0.20162
2,double,uniform,CPU,"P | P | P | P",320,26,0.115232,0,0.065549,0.01952,0.248107,0.200301
2,double,uniform,CPU,"P | P | P | P",320,27,0.116704,0,0.064869,0.020864,0.252117,0.202437
2,double,uniform,CPU,"P | P | P | P",320,28,0.113696,0,0.065299,0.022272,0.251807,0.201267
2,double,uniform,CPU,"P | P | P | P",320,29,0.118016,0,0.069619,0.020736,0.256537,0.208371
2,double,uniform,CPU,"P | P | P | P",320,30,0.114816,0,0.061479,0.021216,0.238117,0.197511
2,double,uniform,CPU,"P | P | P | P",320,31,0.115712,0,0.065209,0.024576,0.253547,0.205497
2,double,uniform,CPU,"P | P | P | P",320,32,0.114624,0,0.06483,0.020224,0.249737,0.199678
2,double,uniform,CPU,"P | P | P | P",320,33,0.123136,0,0.064829,0.023648,0.259127,0.211613
2,double,uniform,CPU,"P | P | P | P",320,34,0.1192,0,0.06503,0.019584,0.253497,0.203814
2,double,uniform,CPU,"P | P | P | P",320,35,0.11136,0,0.06167,0.022816,0.236297,0.195846
2,double,uniform,CPU,"P | P | P | P",320,36,0.111712,0,0.061689,0.02272,0.237237,0.196121
2,double,uniform,CPU,"P | P | P | P",320,37,0.120576,0,0.065149,0.020256,0.256497,0.205981
2,double,uniform,CPU,"P | P | P | P",320,38,0.116544,0,0.065379,0.021408,0.251397,0.203331
2,double,uniform,CPU,"P | P | P | P",320,39,0.114688,0,0.065219,0.020576,0.249537,0.200483
2,double,uniform,CPU,"P | P | P | P",320,40,0.1184,0,0.065499,0.021088,0.259347,0.204987
2,double,uniform,CPU,"P | P | P | P",320,41,0.118144,0,0.065109,0.019648,0.252677,0.202901
2,double,uniform,CPU,"P | P | P | P",320,42,0.116832,0,0.064899,0.021184,0.251668,0.202915
2,double,uniform,CPU,"P | P | P | P",320,43,0.114336,0,0.065368,0.01968,0.249267,0.199384
2,double,uniform,CPU,"P | P | P | P",320,44,0.1216,0,0.065089,0.021024,0.258428,0.207713
2,double,uniform,CPU,"P | P | P | P",320,45,0.113472,0,0.065029,0.019296,0.246697,0.197797
2,double,uniform,CPU,"P | P | P | P",320,46,0.11648,0,0.065169,0.020288,0.252998,0.201937
2,double,uniform,CPU,"P | P | P | P",320,47,0.115264,0,0.065539,0.017408,0.249597,0.198211
2,double,uniform,CPU,"P | P | P | P",320,48,0.114304,0,0.065168,0.028352,0.258597,0.207824
2,double,uniform,CPU,"P | P | P | P",320,49,0.118688,0,0.06549,0.021088,0.255937,0.205266
2,double,uniform,CPU,"P | P | P | P",320,50,0.116576,0,0.06578,0.021152,0.253647,0.203508
2,double,uniform,CPU,"P | P | P | P",320,51,0.117536,0,0.065059,0.02,0.253158,0.202595
2,double,uniform,CPU,"P | P | P | P",320,52,0.201088,0,0.066009,0.021312,0.337476,0.288409
2,double,uniform,CPU,"P | P | P | P",320,53,0.115744,0,0.065119,0.020576,0.250427,0.201439
2,double,uniform,CPU,"P | P | P | P",320,54,0.115136,0,0.065359,0.020448,0.250977,0.200943
2,double,uniform,CPU,"P | P | P | P",320,55,0.120288,0,0.065189,0.02176,0.255887,0.207237
2,double,uniform,CPU,"P | P | P | P",320,56,0.115552,0,0.06561,0.02096,0.251967,0.202122
2,double,uniform,CPU,"P | P | P | P",320,57,0.115488,0,0.065329,0.020192,0.251487,0.201009
2,double,uniform,CPU,"P | P | P | P",320,58,0.115168,0,0.065029,0.02112,0.249408,0.201317
2,double,uniform,CPU,"P | P | P | P",320,59,0.116096,0,0.065039,0.021024,0.253347,0.202159
2,double,uniform,CPU,"P | P | P | P",320,60,0.115104,0,0.06504,0.019392,0.250657,0.199536
2,double,uniform,CPU,"P | P | P | P",320,61,0.115936,0,0.06542,0.019808,0.251447,0.201164
2,double,uniform,CPU,"P | P | P | P",320,62,0.113184,0,0.064989,0.018816,0.252997,0.196989
2,double,uniform,CPU,"P | P | P | P",320,63,0.115648,0,0.065129,0.021856,0.255377,0.202633
2,double,uniform,CPU,"P | P | P | P",320,64,0.115456,0,0.065529,0.019136,0.249207,0.200121
2,double,uniform,CPU,"P | P | P | P",320,65,0.124352,0,0.065159,0.023936,0.260127,0.213447
2,double,uniform,CPU,"P | P | P | P",320,66,0.116512,0,0.06121,0.024032,0.241727,0.201754
2,double,uniform,CPU,"P | P | P | P",320,67,0.116288,0,0.064459,0.02096,0.250247,0.201707
2,double,uniform,CPU,"P | P | P | P",320,68,0.115968,0,0.06509,0.022272,0.253277,0.20333
2,double,uniform,CPU,"P | P | P | P",320,69,0.116256,0,0.162239,0.023232,0.350645,0.301727
2,double,uniform,CPU,"P | P | P | P",320,70,0.117344,0,0.064899,0.019776,0.251507,0.202019
2,double,uniform,CPU,"P | P | P | P",320,71,0.115584,0,0.065509,0.021408,0.253457,0.202501
2,double,uniform,CPU,"P | P | P | P",320,72,0.115456,0,0.06767,0.02,0.253767,0.203126
2,double,uniform,CPU,"P | P | P | P",320,73,0.11808,0,0.065529,0.019904,0.251007,0.203513
2,double,uniform,CPU,"P | P | P | P",320,74,0.115904,0,0.065149,0.02144,0.252427,0.202493
2,double,uniform,CPU,"P | P | P | P",384,0,0.170752,0,0.077868,0.03648,0.340906,0.2851
2,double,uniform,CPU,"P | P | P | P",384,1,0.151232,0,0.073379,0.022752,0.298897,0.247363
2,double,uniform,CPU,"P | P | P | P",384,2,0.154304,0,0.07291,0.02112,0.298817,0.248334
2,double,uniform,CPU,"P | P | P | P",384,3,0.153984,0,0.0731,0.021984,0.300987,0.249068
2,double,uniform,CPU,"P | P | P | P",384,4,0.152672,0,0.073869,0.023104,0.308186,0.249645
2,double,uniform,CPU,"P | P | P | P",384,5,0.15472,0,0.073598,0.021408,0.299787,0.249726
2,double,uniform,CPU,"P | P | P | P",384,6,0.152288,0,0.073979,0.023232,0.300707,0.249499
2,double,uniform,CPU,"P | P | P | P",384,7,0.150816,0,0.159708,0.023488,0.384685,0.334012
2,double,uniform,CPU,"P | P | P | P",384,8,0.155104,0,0.073279,0.021664,0.298546,0.250047
2,double,uniform,CPU,"P | P | P | P",384,9,0.15312,0,0.073799,0.021888,0.299847,0.248807
2,double,uniform,CPU,"P | P | P | P",384,10,0.159328,0,0.07312,0.023392,0.305557,0.25584
2,double,uniform,CPU,"P | P | P | P",384,11,0.153792,0,0.073369,0.023744,0.300307,0.250905
2,double,uniform,CPU,"P | P | P | P",384,12,0.151136,0,0.07334,0.023968,0.300196,0.248444
2,double,uniform,CPU,"P | P | P | P",384,13,0.151808,0,0.154779,0.020608,0.377256,0.327195
2,double,uniform,CPU,"P | P | P | P",384,14,0.1528,0,0.073749,0.02368,0.301316,0.250229
2,double,uniform,CPU,"P | P | P | P",384,15,0.152064,0,0.073009,0.022176,0.297126,0.247249
2,double,uniform,CPU,"P | P | P | P",384,16,0.152576,0,0.073259,0.023072,0.300307,0.248907
2,double,uniform,CPU,"P | P | P | P",384,17,0.15392,0,0.07293,0.022336,0.297947,0.249186
2,double,uniform,CPU,"P | P | P | P",384,18,0.155744,0,0.073449,0.02304,0.303366,0.252233
2,double,uniform,CPU,"P | P | P | P",384,19,0.252704,0,0.073069,0.022976,0.397306,0.348749
2,double,uniform,CPU,"P | P | P | P",384,20,0.155104,0,0.07346,0.022592,0.302447,0.251156
2,double,uniform,CPU,"P | P | P | P",384,21,0.151456,0,0.072819,0.021632,0.295067,0.245907
2,double,uniform,CPU,"P | P | P | P",384,22,0.147584,0,0.070919,0.024672,0.282767,0.243175
2,double,uniform,CPU,"P | P | P | P",384,23,0.154688,0,0.072889,0.022624,0.299177,0.250201
2,double,uniform,CPU,"P | P | P | P",384,24,0.153504,0,0.073039,0.023328,0.298456,0.249871
2,double,uniform,CPU,"P | P | P | P",384,25,0.151584,0,0.072939,0.02336,0.297786,0.247883
2,double,uniform,CPU,"P | P | P | P",384,26,0.153248,0,0.073549,0.023488,0.301237,0.250285
2,double,uniform,CPU,"P | P | P | P",384,27,0.153344,0,0.07294,0.021344,0.299377,0.247628
2,double,uniform,CPU,"P | P | P | P",384,28,0.159648,0,0.073149,0.0224,0.306087,0.255197
2,double,uniform,CPU,"P | P | P | P",384,29,0.153184,0,0.073059,0.02304,0.298606,0.249283
2,double,uniform,CPU,"P | P | P | P",384,30,0.152672,0,0.074229,0.024672,0.301017,0.251573
2,double,uniform,CPU,"P | P | P | P",384,31,0.15344,0,0.177488,0.023104,0.404955,0.354032
2,double,uniform,CPU,"P | P | P | P",384,32,0.15152,0,0.073549,0.02272,0.298967,0.247789
2,double,uniform,CPU,"P | P | P | P",384,33,0.153632,0,0.073229,0.022912,0.298517,0.249773
2,double,uniform,CPU,"P | P | P | P",384,34,0.1528,0,0.073529,0.022368,0.299167,0.248697
2,double,uniform,CPU,"P | P | P | P",384,35,0.15312,0,0.073319,0.023776,0.299237,0.250215
2,double,uniform,CPU,"P | P | P | P",384,36,0.153088,0,0.073679,0.024512,0.302266,0.251279
2,double,uniform,CPU,"P | P | P | P",384,37,0.152864,0,0.07308,0.022592,0.298877,0.248536
2,double,uniform,CPU,"P | P | P | P",384,38,0.15312,0,0.073309,0.021824,0.298887,0.248253
2,double,uniform,CPU,"P | P | P | P",384,39,0.156096,0,0.073689,0.025024,0.305187,0.254809
2,double,uniform,CPU,"P | P | P | P",384,40,0.147328,0,0.07021,0.023904,0.280767,0.241442
2,double,uniform,CPU,"P | P | P | P",384,41,0.154816,0,0.073099,0.023072,0.302246,0.250987
2,double,uniform,CPU,"P | P | P | P",384,42,0.15136,0,0.073029,0.02256,0.298257,0.246949
2,double,uniform,CPU,"P | P | P | P",384,43,0.15296,0,0.073579,0.02304,0.300057,0.249579
2,double,uniform,CPU,"P | P | P | P",384,44,0.15904,0,0.073069,0.020512,0.302037,0.252621
2,double,uniform,CPU,"P | P | P | P",384,45,0.153504,0,0.073159,0.02496,0.303156,0.251623
2,double,uniform,CPU,"P | P | P | P",384,46,0.147008,0,0.07295,0.022816,0.292277,0.242774
2,double,uniform,CPU,"P | P | P | P",384,47,0.153728,0,0.073409,0.0232,0.299997,0.250337
2,double,uniform,CPU,"P | P | P | P",384,48,0.152096,0,0.073159,0.020256,0.295837,0.245511
2,double,uniform,CPU,"P | P | P | P",384,49,0.151744,0,0.073069,0.02272,0.296707,0.247533
2,double,uniform,CPU,"P | P | P | P",384,50,0.155456,0,0.073239,0.110176,0.388475,0.338871
2,double,uniform,CPU,"P | P | P | P",384,51,0.149888,0,0.070428,0.025088,0.290126,0.245404
2,double,uniform,CPU,"P | P | P | P",384,52,0.148928,0,0.072958,0.020768,0.292136,0.242654
2,double,uniform,CPU,"P | P | P | P",384,53,0.161984,0,0.07305,0.020576,0.304747,0.25561
2,double,uniform,CPU,"P | P | P | P",384,54,0.153536,0,0.07354,0.0216,0.299857,0.248676
2,double,uniform,CPU,"P | P | P | P",384,55,0.153568,0,0.073549,0.024288,0.302516,0.251405
2,double,uniform,CPU,"P | P | P | P",384,56,0.153664,0,0.07369,0.02496,0.301577,0.252314
2,double,uniform,CPU,"P | P | P | P",384,57,0.15184,0,0.158679,0.022848,0.383826,0.333367
2,double,uniform,CPU,"P | P | P | P",384,58,0.1528,0,0.073169,0.019712,0.294836,0.245681
2,double,uniform,CPU,"P | P | P | P",384,59,0.153376,0,0.073669,0.022464,0.299436,0.249509
2,double,uniform,CPU,"P | P | P | P",384,60,0.152608,0,0.0776,0.023072,0.302407,0.25328
2,double,uniform,CPU,"P | P | P | P",384,61,0.152544,0,0.073379,0.024512,0.301297,0.250435
2,double,uniform,CPU,"P | P | P | P",384,62,0.14976,0,0.073299,0.024,0.296766,0.247059
2,double,uniform,CPU,"P | P | P | P",384,63,0.151584,0,0.075218,0.022624,0.298586,0.249426
2,double,uniform,CPU,"P | P | P | P",384,64,0.151872,0,0.073408,0.0248,0.301726,0.25008
2,double,uniform,CPU,"P | P | P | P",384,65,0.152352,0,0.073379,0.021952,0.297386,0.247683
2,double,uniform,CPU,"P | P | P | P",384,66,0.152224,0,0.073059,0.029984,0.304477,0.255267
2,double,uniform,CPU,"P | P | P | P",384,67,0.151712,0,0.072939,0.021664,0.297226,0.246315
2,double,uniform,CPU,"P | P | P | P",384,68,0.153664,0,0.073759,0.023232,0.302917,0.250655
2,double,uniform,CPU,"P | P | P | P",384,69,0.150656,0,0.07333,0.022816,0.296137,0.246802
2,double,uniform,CPU,"P | P | P | P",384,70,0.155296,0,0.07316,0.024736,0.304307,0.253192
2,double,uniform,CPU,"P | P | P | P",384,71,0.152416,0,0.073179,0.022016,0.297986,0.247611
2,double,uniform,CPU,"P | P | P | P",384,72,0.154208,0,0.07359,0.023712,0.301217,0.25151
2,double,uniform,CPU,"P | P | P | P",384,73,0.151648,0,0.073269,0.02272,0.296947,0.247637
2,double,uniform,CPU,"P | P | P | P",384,74,0.151552,0,0.075869,0.022912,0.298846,0.250333
2,double,uniform,CPU,"P | P | P | P",448,0,0.195168,0,0.09223,0.03744,0.380405,0.324838
2,double,uniform,CPU,"P | P | P | P",448,1,0.18368,0,0.088179,0.024,0.345466,0.295859
2,double,uniform,CPU,"P | P | P | P",448,2,0.18416,0,0.087459,0.025888,0.346496,0.297507
2,double,uniform,CPU,"P | P | P | P",448,3,0.182272,0,0.087749,0.027328,0.346716,0.297349
2,double,uniform,CPU,"P | P | P | P",448,4,0.183264,0,0.08772,0.02928,0.356385,0.300264
2,double,uniform,CPU,"P | P | P | P",448,5,0.181472,0,0.087968,0.023744,0.343686,0.293184
2,double,uniform,CPU,"P | P | P | P",448,6,0.184576,0,0.087538,0.027072,0.350296,0.299186
2,double,uniform,CPU,"P | P | P | P",448,7,0.180992,0,0.087279,0.025312,0.342347,0.293583
2,double,uniform,CPU,"P | P | P | P",448,8,0.182304,0,0.08719,0.026976,0.345876,0.29647
2,double,uniform,CPU,"P | P | P | P",448,9,0.18224,0,0.087509,0.024928,0.346126,0.294677
2,double,uniform,CPU,"P | P | P | P",448,10,0.184416,0,0.087869,0.025728,0.349167,0.298013
2,double,uniform,CPU,"P | P | P | P",448,11,0.188896,0,0.087398,0.023488,0.349096,0.299782
2,double,uniform,CPU,"P | P | P | P",448,12,0.183904,0,0.087539,0.026496,0.350556,0.297939
2,double,uniform,CPU,"P | P | P | P",448,13,0.18128,0,0.08778,0.02432,0.343556,0.29338
2,double,uniform,CPU,"P | P | P | P",448,14,0.182112,0,0.087439,0.024256,0.342867,0.293807
2,double,uniform,CPU,"P | P | P | P",448,15,0.180352,0,0.087368,0.024032,0.341016,0.291752
2,double,uniform,CPU,"P | P | P | P",448,16,0.181728,0,0.087069,0.02416,0.341977,0.292957
2,double,uniform,CPU,"P | P | P | P",448,17,0.182176,0,0.087608,0.023232,0.344836,0.293016
2,double,uniform,CPU,"P | P | P | P",448,18,0.182944,0,0.087288,0.025696,0.345676,0.295928
2,double,uniform,CPU,"P | P | P | P",448,19,0.181152,0,0.087058,0.024224,0.342436,0.292434
2,double,uniform,CPU,"P | P | P | P",448,20,0.183552,0,0.08718,0.024768,0.344147,0.2955
2,double,uniform,CPU,"P | P | P | P",448,21,0.181408,0,0.088059,0.025344,0.346076,0.294811
2,double,uniform,CPU,"P | P | P | P",448,22,0.181536,0,0.08738,0.024768,0.344426,0.293684
2,double,uniform,CPU,"P | P | P | P",448,23,0.183808,0,0.08762,0.026048,0.347127,0.297476
2,double,uniform,CPU,"P | P | P | P",448,24,0.181216,0,0.087809,0.0256,0.344416,0.294625
2,double,uniform,CPU,"P | P | P | P",448,25,0.177824,0,0.08468,0.02672,0.439005,0.289224
2,double,uniform,CPU,"P | P | P | P",448,26,0.180512,0,0.087709,0.024,0.340536,0.292221
2,double,uniform,CPU,"P | P | P | P",448,27,0.181728,0,0.087589,0.026592,0.346627,0.295909
2,double,uniform,CPU,"P | P | P | P",448,28,0.179456,0,0.08714,0.023968,0.342196,0.290564
2,double,uniform,CPU,"P | P | P | P",448,29,0.18064,0,0.08762,0.024576,0.342687,0.292836
2,double,uniform,CPU,"P | P | P | P",448,30,0.183232,0,0.087909,0.032064,0.352296,0.303205
2,double,uniform,CPU,"P | P | P | P",448,31,0.17552,0,0.08363,0.026976,0.324187,0.286126
2,double,uniform,CPU,"P | P | P | P",448,32,0.183648,0,0.087299,0.024384,0.344766,0.295331
2,double,uniform,CPU,"P | P | P | P",448,33,0.189088,0,0.087059,0.02688,0.354166,0.303027
2,double,uniform,CPU,"P | P | P | P",448,34,0.183264,0,0.087669,0.024832,0.347256,0.295765
2,double,uniform,CPU,"P | P | P | P",448,35,0.184416,0,0.087579,0.025472,0.347026,0.297467
2,double,uniform,CPU,"P | P | P | P",448,36,0.18464,0,0.087839,0.026496,0.348026,0.298975
2,double,uniform,CPU,"P | P | P | P",448,37,0.179072,0,0.087519,0.025632,0.340067,0.292223
2,double,uniform,CPU,"P | P | P | P",448,38,0.180896,0,0.172018,0.025472,0.427395,0.378386
2,double,uniform,CPU,"P | P | P | P",448,39,0.1856,0,0.087459,0.023872,0.347436,0.296931
2,double,uniform,CPU,"P | P | P | P",448,40,0.18112,0,0.087179,0.02512,0.343276,0.293419
2,double,uniform,CPU,"P | P | P | P",448,41,0.18944,0,0.087679,0.023648,0.350427,0.300767
2,double,uniform,CPU,"P | P | P | P",448,42,0.177728,0,0.084858,0.025984,0.330956,0.28857
2,double,uniform,CPU,"P | P | P | P",448,43,0.182912,0,0.086959,0.025472,0.341466,0.295343
2,double,uniform,CPU,"P | P | P | P",448,44,0.183424,0,0.087239,0.025824,0.345936,0.296487
2,double,uniform,CPU,"P | P | P | P",448,45,0.182016,0,0.087448,0.024192,0.342416,0.293656
2,double,uniform,CPU,"P | P | P | P",448,46,0.184544,0,0.08816,0.02384,0.348066,0.296544
2,double,uniform,CPU,"P | P | P | P",448,47,0.180928,0,0.087539,0.023904,0.343346,0.292371
2,double,uniform,CPU,"P | P | P | P",448,48,0.185216,0,0.087439,0.0264,0.349976,0.299055
2,double,uniform,CPU,"P | P | P | P",448,49,0.256608,0,0.086329,0.025408,0.415295,0.368345
2,double,uniform,CPU,"P | P | P | P",448,50,0.184352,0,0.087339,0.024224,0.346796,0.295915
2,double,uniform,CPU,"P | P | P | P",448,51,0.183136,0,0.094248,0.026784,0.353066,0.304168
2,double,uniform,CPU,"P | P | P | P",448,52,0.184128,0,0.08793,0.027008,0.349596,0.299066
2,double,uniform,CPU,"P | P | P | P",448,53,0.182528,0,0.087039,0.024384,0.344426,0.293951
2,double,uniform,CPU,"P | P | P | P",448,54,0.18688,0,0.087619,0.025792,0.350356,0.300291
2,double,uniform,CPU,"P | P | P | P",448,55,0.181696,0,0.088078,0.025952,0.344556,0.295726
2,double,uniform,CPU,"P | P | P | P",448,56,0.188512,0,0.08713,0.02368,0.348726,0.299322
2,double,uniform,CPU,"P | P | P | P",448,57,0.179648,0,0.087409,0.024224,0.340126,0.291281
2,double,uniform,CPU,"P | P | P | P",448,58,0.182304,0,0.08681,0.024768,0.342966,0.293882
2,double,uniform,CPU,"P | P | P | P",448,59,0.302496,0,0.08761,0.025792,0.467704,0.415898
2,double,uniform,CPU,"P | P | P | P",448,60,0.183104,0,0.087779,0.025088,0.345326,0.295971
2,double,uniform,CPU,"P | P | P | P",448,61,0.183296,0,0.087689,0.0256,0.346626,0.296585
2,double,uniform,CPU,"P | P | P | P",448,62,0.188416,0,0.087639,0.024832,0.350406,0.300887
2,double,uniform,CPU,"P | P | P | P",448,63,0.182336,0,0.08822,0.023488,0.343736,0.294044
2,double,uniform,CPU,"P | P | P | P",448,64,0.182496,0,0.08749,0.026592,0.344566,0.296578
2,double,uniform,CPU,"P | P | P | P",448,65,0.180992,0,0.08723,0.026272,0.344427,0.294494
2,double,uniform,CPU,"P | P | P | P",448,66,0.182496,0,0.08816,0.02624,0.347396,0.296896
2,double,uniform,CPU,"P | P | P | P",448,67,0.180256,0,0.087529,0.025248,0.344066,0.293033
2,double,uniform,CPU,"P | P | P | P",448,68,0.18352,0,0.087569,0.025632,0.346047,0.296721
2,double,uniform,CPU,"P | P | P | P",448,69,0.183392,0,0.0875,0.025696,0.430526,0.296588
2,double,uniform,CPU,"P | P | P | P",448,70,0.183424,0,0.088109,0.023776,0.346416,0.295309
2,double,uniform,CPU,"P | P | P | P",448,71,0.17936,0,0.083849,0.028608,0.331726,0.291817
2,double,uniform,CPU,"P | P | P | P",448,72,0.19056,0,0.08715,0.02752,0.352736,0.30523
2,double,uniform,CPU,"P | P | P | P",448,73,0.18128,0,0.087579,0.02432,0.343016,0.293179
2,double,uniform,CPU,"P | P | P | P",448,74,0.266464,0,0.087339,0.022464,0.425505,0.376267
2,double,uniform,CPU,"P | P | P | P",512,0,0.243776,0,0.09082,0.039744,0.430845,0.37434
2,double,uniform,CPU,"P | P | P | P",512,1,0.232096,0,0.086269,0.028128,0.406565,0.346493
2,double,uniform,CPU,"P | P | P | P",512,2,0.230816,0,0.086159,0.024448,0.390676,0.341423
2,double,uniform,CPU,"P | P | P | P",512,3,0.228736,0,0.083369,0.028576,0.380746,0.340681
2,double,uniform,CPU,"P | P | P | P",512,4,0.2264,0,0.083529,0.0272,0.380386,0.337129
2,double,uniform,CPU,"P | P | P | P",512,5,0.230656,0,0.08323,0.027264,0.384706,0.34115
