dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,GPU,"N | D",256,60,0.010592,0,0.01893,0.00432,0.068209,0.033842
1,float,uniform,GPU,"N | D",256,61,0.010912,0,0.01831,0.00608,0.06868,0.035302
1,float,uniform,GPU,"N | D",256,62,0.010592,0,0.01806,0.005696,0.070079,0.034348
1,float,uniform,GPU,"N | D",256,63,0.010368,0,0.01417,0.0064,0.05899,0.030938
1,float,uniform,GPU,"N | D",256,64,0.010784,0,0.01834,0.005696,0.06808,0.03482
1,float,uniform,GPU,"N | D",256,65,0.012544,0,0.017479,0.00368,0.068929,0.033703
1,float,uniform,GPU,"N | D",256,66,0.011424,0,0.01856,0.004352,0.067769,0.034336
1,float,uniform,GPU,"N | D",256,67,0.011776,0,0.102239,0.004416,0.151988,0.118431
1,float,uniform,GPU,"N | D",256,68,0.01024,0,0.01881,0.004448,0.068329,0.033498
1,float,uniform,GPU,"N | D",256,69,0.010432,0,0.017669,0.004736,0.067159,0.032837
1,float,uniform,GPU,"N | D",256,70,0.011104,0,0.017889,0.004544,0.068139,0.033537
1,float,uniform,GPU,"N | D",256,71,0.010624,0,0.018,0.00512,0.068559,0.033744
1,float,uniform,GPU,"N | D",256,72,0.010496,0,0.01842,0.006464,0.069929,0.03538
1,float,uniform,GPU,"N | D",256,73,0.011232,0,0.01834,0.006304,0.070099,0.035876
1,float,uniform,GPU,"N | D",256,74,0.011872,0,0.01797,0.004384,0.068869,0.034226
1,float,uniform,GPU,"N | D",320,0,0.024608,0,0.02218,0.013344,0.101399,0.060132
1,float,uniform,GPU,"N | D",320,1,0.0104,0,0.01789,0.006464,0.067219,0.034754
1,float,uniform,GPU,"N | D",320,2,0.010976,0,0.017931,0.005312,0.067829,0.034219
1,float,uniform,GPU,"N | D",320,3,0.011072,0,0.01809,0.006464,0.070039,0.035626
1,float,uniform,GPU,"N | D",320,4,0.011424,0,0.01901,0.005632,0.069629,0.036066
1,float,uniform,GPU,"N | D",320,5,0.010304,0,0.01836,0.005696,0.06813,0.03436
1,float,uniform,GPU,"N | D",320,6,0.011072,0,0.01864,0.005568,0.069569,0.03528
1,float,uniform,GPU,"N | D",320,7,0.010784,0,0.01805,0.005024,0.068479,0.033858
1,float,uniform,GPU,"N | D",320,8,0.01072,0,0.018039,0.005248,0.066989,0.034007
1,float,uniform,GPU,"N | D",320,9,0.01184,0,0.01877,0.005312,0.069699,0.035922
1,float,uniform,GPU,"N | D",320,10,0.010112,0,0.01492,0.006336,0.059759,0.031368
1,float,uniform,GPU,"N | D",320,11,0.0096,0,0.01906,0.005408,0.067339,0.034068
1,float,uniform,GPU,"N | D",320,12,0.01088,0,0.01822,0.007776,0.070709,0.036876
1,float,uniform,GPU,"N | D",320,13,0.01008,0,0.018431,0.005632,0.067409,0.034143
1,float,uniform,GPU,"N | D",320,14,0.010144,0,0.018899,0.007808,0.071079,0.036851
1,float,uniform,GPU,"N | D",320,15,0.012288,0,0.01467,0.00672,0.06281,0.033678
1,float,uniform,GPU,"N | D",320,16,0.010368,0,0.018309,0.007488,0.070699,0.036165
1,float,uniform,GPU,"N | D",320,17,0.011712,0,0.01834,0.005152,0.06794,0.035204
1,float,uniform,GPU,"N | D",320,18,0.012288,0,0.018459,0.00544,0.069379,0.036187
1,float,uniform,GPU,"N | D",320,19,0.01024,0,0.017991,0.005728,0.067029,0.033959
1,float,uniform,GPU,"N | D",320,20,0.013088,0,0.0185,0.007008,0.073099,0.038596
1,float,uniform,GPU,"N | D",320,21,0.012544,0,0.018121,0.005376,0.068909,0.036041
1,float,uniform,GPU,"N | D",320,22,0.009088,0,0.018899,0.006144,0.067599,0.034131
1,float,uniform,GPU,"N | D",320,23,0.010432,0,0.018771,0.005248,0.067689,0.034451
1,float,uniform,GPU,"N | D",320,24,0.012,0,0.018099,0.005312,0.077529,0.035411
1,float,uniform,GPU,"N | D",320,25,0.01072,0,0.01835,0.007648,0.072729,0.036718
1,float,uniform,GPU,"N | D",320,26,0.011936,0,0.018269,0.006368,0.070509,0.036573
1,float,uniform,GPU,"N | D",320,27,0.011008,0,0.018459,0.005408,0.067989,0.034875
1,float,uniform,GPU,"N | D",320,28,0.01024,0,0.01838,0.005216,0.06668,0.033836
1,float,uniform,GPU,"N | D",320,29,0.012256,0,0.01813,0.005472,0.0685,0.035858
1,float,uniform,GPU,"N | D",320,30,0.01072,0,0.01897,0.005088,0.068209,0.034778
1,float,uniform,GPU,"N | D",320,31,0.012608,0,0.018381,0.005504,0.069509,0.036493
1,float,uniform,GPU,"N | D",320,32,0.012352,0,0.01804,0.004608,0.069769,0.035
1,float,uniform,GPU,"N | D",320,33,0.012992,0,0.01827,0.007328,0.073139,0.03859
1,float,uniform,GPU,"N | D",320,34,0.009792,0,0.0182,0.01264,0.07364,0.040632
1,float,uniform,GPU,"N | D",320,35,0.009504,0,0.101819,0.005728,0.151018,0.117051
1,float,uniform,GPU,"N | D",320,36,0.01056,0,0.01798,0.006336,0.068969,0.034876
1,float,uniform,GPU,"N | D",320,37,0.010368,0,0.01914,0.005216,0.06741,0.034724
1,float,uniform,GPU,"N | D",320,38,0.010592,0,0.018,0.006368,0.069129,0.03496
1,float,uniform,GPU,"N | D",320,39,0.011936,0,0.018,0.005216,0.069289,0.035152
1,float,uniform,GPU,"N | D",320,40,0.011296,0,0.01805,0.00528,0.06775,0.034626
1,float,uniform,GPU,"N | D",320,41,0.01056,0,0.0187,0.0056,0.067759,0.03486
1,float,uniform,GPU,"N | D",320,42,0.012416,0,0.01793,0.007168,0.07249,0.037514
1,float,uniform,GPU,"N | D",320,43,0.011104,0,0.01809,0.005568,0.06814,0.034762
1,float,uniform,GPU,"N | D",320,44,0.011776,0,0.01814,0.006496,0.07094,0.036412
1,float,uniform,GPU,"N | D",320,45,0.010848,0,0.01828,0.005248,0.067079,0.034376
1,float,uniform,GPU,"N | D",320,46,0.010112,0,0.018049,0.00528,0.066669,0.033441
1,float,uniform,GPU,"N | D",320,47,0.017792,0,0.01647,0.007616,0.070929,0.041878
1,float,uniform,GPU,"N | D",320,48,0.012448,0,0.0184,0.004736,0.149479,0.035584
1,float,uniform,GPU,"N | D",320,49,0.0112,0,0.01495,0.006944,0.060999,0.033094
1,float,uniform,GPU,"N | D",320,50,0.009824,0,0.0185,0.005312,0.066599,0.033636
1,float,uniform,GPU,"N | D",320,51,0.01072,0,0.01799,0.0056,0.06683,0.03431
1,float,uniform,GPU,"N | D",320,52,0.012128,0,0.01829,0.00528,0.069689,0.035698
1,float,uniform,GPU,"N | D",320,53,0.011712,0,0.018308,0.0056,0.069249,0.03562
1,float,uniform,GPU,"N | D",320,54,0.010304,0,0.018269,0.007456,0.069709,0.036029
1,float,uniform,GPU,"N | D",320,55,0.010624,0,0.018619,0.005344,0.067379,0.034587
1,float,uniform,GPU,"N | D",320,56,0.010816,0,0.01796,0.005504,0.067939,0.03428
1,float,uniform,GPU,"N | D",320,57,0.011648,0,0.018929,0.005376,0.198458,0.035953
1,float,uniform,GPU,"N | D",320,58,0.013376,0,0.01835,0.005344,0.070369,0.03707
1,float,uniform,GPU,"N | D",320,59,0.010432,0,0.01823,0.005216,0.066929,0.033878
1,float,uniform,GPU,"N | D",320,60,0.011488,0,0.01814,0.005632,0.07037,0.03526
1,float,uniform,GPU,"N | D",320,61,0.012864,0,0.0145,0.006432,0.06173,0.033796
1,float,uniform,GPU,"N | D",320,62,0.010656,0,0.01853,0.005216,0.06815,0.034402
1,float,uniform,GPU,"N | D",320,63,0.012512,0,0.01844,0.00576,0.070139,0.036712
1,float,uniform,GPU,"N | D",320,64,0.01072,0,0.018719,0.005088,0.067209,0.034527
1,float,uniform,GPU,"N | D",320,65,0.011264,0,0.01787,0.005312,0.068259,0.034446
1,float,uniform,GPU,"N | D",320,66,0.010208,0,0.017749,0.00512,0.066939,0.033077
1,float,uniform,GPU,"N | D",320,67,0.010368,0,0.017879,0.005056,0.067549,0.033303
1,float,uniform,GPU,"N | D",320,68,0.009472,0,0.018379,0.005248,0.066489,0.033099
1,float,uniform,GPU,"N | D",320,69,0.011232,0,0.01794,0.005664,0.069289,0.034836
1,float,uniform,GPU,"N | D",320,70,0.012832,0,0.01816,0.005536,0.070559,0.036528
1,float,uniform,GPU,"N | D",320,71,0.009824,0,0.01826,0.005248,0.065969,0.033332
1,float,uniform,GPU,"N | D",320,72,0.0128,0,0.0182,0.005248,0.06983,0.036248
1,float,uniform,GPU,"N | D",320,73,0.009312,0,0.01803,0.005408,0.066229,0.03275
1,float,uniform,GPU,"N | D",320,74,0.010304,0,0.01439,0.006848,0.060639,0.031542
1,float,uniform,GPU,"N | D",384,0,0.023136,0,0.02294,0.010528,0.098129,0.056604
1,float,uniform,GPU,"N | D",384,1,0.011424,0,0.018809,0.004736,0.069389,0.034969
1,float,uniform,GPU,"N | D",384,2,0.011648,0,0.01872,0.005216,0.07015,0.035584
1,float,uniform,GPU,"N | D",384,3,0.011648,0,0.01867,0.005664,0.070829,0.035982
1,float,uniform,GPU,"N | D",384,4,0.012256,0,0.01907,0.006208,0.072609,0.037534
1,float,uniform,GPU,"N | D",384,5,0.011584,0,0.018299,0.005376,0.068979,0.035259
1,float,uniform,GPU,"N | D",384,6,0.012,0,0.018519,0.006208,0.071579,0.036727
1,float,uniform,GPU,"N | D",384,7,0.01056,0,0.018249,0.00432,0.067359,0.033129
1,float,uniform,GPU,"N | D",384,8,0.011072,0,0.018789,0.004288,0.067929,0.034149
1,float,uniform,GPU,"N | D",384,9,0.013056,0,0.018439,0.005056,0.071119,0.036551
1,float,uniform,GPU,"N | D",384,10,0.010688,0,0.01846,0.004576,0.067749,0.033724
1,float,uniform,GPU,"N | D",384,11,0.010848,0,0.01866,0.004384,0.068819,0.033892
1,float,uniform,GPU,"N | D",384,12,0.01968,0,0.01833,0.004256,0.077579,0.042266
1,float,uniform,GPU,"N | D",384,13,0.010784,0,0.01866,0.006112,0.069779,0.035556
1,float,uniform,GPU,"N | D",384,14,0.0104,0,0.0185,0.005632,0.06731,0.034532
1,float,uniform,GPU,"N | D",384,15,0.012768,0,0.01841,0.004576,0.07048,0.035754
1,float,uniform,GPU,"N | D",384,16,0.010112,0,0.01831,0.004448,0.067329,0.03287
1,float,uniform,GPU,"N | D",384,17,0.01216,0,0.01881,0.005856,0.071589,0.036826
1,float,uniform,GPU,"N | D",384,18,0.011008,0,0.02014,0.006176,0.072519,0.037324
1,float,uniform,GPU,"N | D",384,19,0.010304,0,0.018589,0.004288,0.067019,0.033181
1,float,uniform,GPU,"N | D",384,20,0.010336,0,0.01952,0.004448,0.068509,0.034304
1,float,uniform,GPU,"N | D",384,21,0.012416,0,0.019099,0.004576,0.072349,0.036091
1,float,uniform,GPU,"N | D",384,22,0.011648,0,0.018439,0.004352,0.069569,0.034439
1,float,uniform,GPU,"N | D",384,23,0.0104,0,0.0156,0.008,0.062799,0.034
1,float,uniform,GPU,"N | D",384,24,0.012448,0,0.018739,0.005504,0.077679,0.036691
1,float,uniform,GPU,"N | D",384,25,0.011072,0,0.01458,0.006592,0.060319,0.032244
1,float,uniform,GPU,"N | D",384,26,0.011936,0,0.018389,0.004416,0.068609,0.034741
1,float,uniform,GPU,"N | D",384,27,0.01184,0,0.018229,0.004352,0.068829,0.034421
1,float,uniform,GPU,"N | D",384,28,0.010592,0,0.01822,0.004608,0.067219,0.03342
1,float,uniform,GPU,"N | D",384,29,0.01248,0,0.01836,0.004352,0.069409,0.035192
1,float,uniform,GPU,"N | D",384,30,0.012672,0,0.01875,0.004736,0.070869,0.036158
1,float,uniform,GPU,"N | D",384,31,0.011552,0,0.01883,0.00752,0.071549,0.037902
1,float,uniform,GPU,"N | D",384,32,0.010528,0,0.018999,0.004416,0.068169,0.033943
1,float,uniform,GPU,"N | D",384,33,0.01248,0,0.01873,0.0048,0.07087,0.03601
1,float,uniform,GPU,"N | D",384,34,0.011808,0,0.01866,0.005696,0.07175,0.036164
1,float,uniform,GPU,"N | D",384,35,0.012288,0,0.018309,0.004704,0.069849,0.035301
1,float,uniform,GPU,"N | D",384,36,0.012576,0,0.018879,0.006528,0.072739,0.037983
1,float,uniform,GPU,"N | D",384,37,0.011008,0,0.01463,0.006752,0.06074,0.03239
1,float,uniform,GPU,"N | D",384,38,0.01168,0,0.01908,0.004512,0.070319,0.035272
1,float,uniform,GPU,"N | D",384,39,0.012032,0,0.01841,0.004288,0.069499,0.03473
1,float,uniform,GPU,"N | D",384,40,0.013248,0,0.018719,0.004576,0.071029,0.036543
1,float,uniform,GPU,"N | D",384,41,0.011232,0,0.0183,0.004224,0.06768,0.033756
1,float,uniform,GPU,"N | D",384,42,0.010272,0,0.018219,0.006144,0.069689,0.034635
1,float,uniform,GPU,"N | D",384,43,0.01056,0,0.01489,0.006656,0.060099,0.032106
1,float,uniform,GPU,"N | D",384,44,0.009504,0,0.01874,0.006112,0.069429,0.034356
1,float,uniform,GPU,"N | D",384,45,0.012288,0,0.018339,0.005856,0.071909,0.036483
1,float,uniform,GPU,"N | D",384,46,0.010432,0,0.019401,0.004384,0.068159,0.034217
1,float,uniform,GPU,"N | D",384,47,0.01104,0,0.01852,0.005952,0.069679,0.035512
1,float,uniform,GPU,"N | D",384,48,0.012448,0,0.01871,0.004928,0.070689,0.036086
1,float,uniform,GPU,"N | D",384,49,0.01056,0,0.01844,0.003584,0.06743,0.032584
1,float,uniform,GPU,"N | D",384,50,0.11904,0,0.018829,0.00496,0.176398,0.142829
1,float,uniform,GPU,"N | D",384,51,0.014112,0,0.01858,0.004384,0.07255,0.037076
1,float,uniform,GPU,"N | D",384,52,0.010464,0,0.018509,0.00448,0.067379,0.033453
1,float,uniform,GPU,"N | D",384,53,0.010592,0,0.0188,0.00368,0.06793,0.033072
1,float,uniform,GPU,"N | D",384,54,0.010592,0,0.01816,0.006048,0.069329,0.0348
1,float,uniform,GPU,"N | D",384,55,0.011456,0,0.01494,0.006592,0.061509,0.032988
1,float,uniform,GPU,"N | D",384,56,0.010976,0,0.01499,0.006624,0.06078,0.03259
1,float,uniform,GPU,"N | D",384,57,0.011616,0,0.018639,0.005696,0.072019,0.035951
1,float,uniform,GPU,"N | D",384,58,0.010208,0,0.01904,0.004672,0.069799,0.03392
1,float,uniform,GPU,"N | D",384,59,0.012416,0,0.01882,0.006208,0.071909,0.037444
1,float,uniform,GPU,"N | D",384,60,0.011008,0,0.01865,0.00464,0.06792,0.034298
1,float,uniform,GPU,"N | D",384,61,0.01152,0,0.01842,0.006144,0.071999,0.036084
1,float,uniform,GPU,"N | D",384,62,0.011584,0,0.01842,0.00448,0.06847,0.034484
1,float,uniform,GPU,"N | D",384,63,0.0104,0,0.01869,0.005792,0.070259,0.034882
1,float,uniform,GPU,"N | D",384,64,0.009536,0,0.018451,0.004416,0.066189,0.032403
1,float,uniform,GPU,"N | D",384,65,0.013312,0,0.01862,0.008096,0.075629,0.040028
1,float,uniform,GPU,"N | D",384,66,0.010496,0,0.018289,0.00592,0.069299,0.034705
1,float,uniform,GPU,"N | D",384,67,0.010784,0,0.01846,0.006432,0.070259,0.035676
1,float,uniform,GPU,"N | D",384,68,0.009824,0,0.01865,0.00448,0.06738,0.032954
1,float,uniform,GPU,"N | D",384,69,0.012736,0,0.01493,0.00832,0.064899,0.035986
1,float,uniform,GPU,"N | D",384,70,0.011168,0,0.01842,0.006272,0.06981,0.03586
1,float,uniform,GPU,"N | D",384,71,0.010784,0,0.0189,0.00608,0.070079,0.035764
1,float,uniform,GPU,"N | D",384,72,0.010112,0,0.0185,0.004704,0.067799,0.033316
1,float,uniform,GPU,"N | D",384,73,0.012512,0,0.018689,0.005504,0.071069,0.036705
1,float,uniform,GPU,"N | D",384,74,0.010144,0,0.01926,0.006464,0.070429,0.035868
1,float,uniform,GPU,"N | D",448,0,0.023008,0,0.02224,0.012576,0.099629,0.057824
1,float,uniform,GPU,"N | D",448,1,0.01184,0,0.01854,0.004576,0.067759,0.034956
1,float,uniform,GPU,"N | D",448,2,0.012032,0,0.018159,0.006112,0.072529,0.036303
1,float,uniform,GPU,"N | D",448,3,0.009888,0,0.01802,0.00624,0.068829,0.034148
1,float,uniform,GPU,"N | D",448,4,0.011232,0,0.01898,0.007392,0.071919,0.037604
1,float,uniform,GPU,"N | D",448,5,0.011456,0,0.01825,0.004448,0.06909,0.034154
1,float,uniform,GPU,"N | D",448,6,0.010432,0,0.01485,0.006752,0.06006,0.032034
1,float,uniform,GPU,"N | D",448,7,0.01136,0,0.01828,0.004416,0.067459,0.034056
1,float,uniform,GPU,"N | D",448,8,0.01104,0,0.01817,0.005728,0.069619,0.034938
1,float,uniform,GPU,"N | D",448,9,0.010624,0,0.01835,0.004512,0.067599,0.033486
1,float,uniform,GPU,"N | D",448,10,0.011008,0,0.01826,0.009344,0.074109,0.038612
1,float,uniform,GPU,"N | D",448,11,0.011776,0,0.017931,0.005344,0.069029,0.035051
1,float,uniform,GPU,"N | D",448,12,0.010912,0,0.01893,0.005984,0.072009,0.035826
1,float,uniform,GPU,"N | D",448,13,0.01024,0,0.01833,0.014176,0.07783,0.042746
1,float,uniform,GPU,"N | D",448,14,0.010752,0,0.01787,0.006176,0.176147,0.034798
1,float,uniform,GPU,"N | D",448,15,0.011424,0,0.01829,0.005216,0.069229,0.03493
1,float,uniform,GPU,"N | D",448,16,0.012352,0,0.01795,0.006272,0.070109,0.036574
1,float,uniform,GPU,"N | D",448,17,0.012064,0,0.018269,0.004416,0.069099,0.034749
1,float,uniform,GPU,"N | D",448,18,0.009888,0,0.01801,0.006432,0.069519,0.03433
1,float,uniform,GPU,"N | D",448,19,0.011392,0,0.01454,0.006656,0.060709,0.032588
1,float,uniform,GPU,"N | D",448,20,0.010432,0,0.01809,0.004704,0.066649,0.033226
1,float,uniform,GPU,"N | D",448,21,0.012128,0,0.018109,0.00608,0.070169,0.036317
1,float,uniform,GPU,"N | D",448,22,0.012512,0,0.018349,0.004384,0.069369,0.035245
1,float,uniform,GPU,"N | D",448,23,0.011616,0,0.01814,0.005824,0.07096,0.03558
1,float,uniform,GPU,"N | D",448,24,0.011072,0,0.01785,0.006272,0.069719,0.035194
1,float,uniform,GPU,"N | D",448,25,0.009856,0,0.01605,0.006304,0.063469,0.03221
1,float,uniform,GPU,"N | D",448,26,0.012096,0,0.017239,0.00608,0.072189,0.035415
1,float,uniform,GPU,"N | D",448,27,0.012256,0,0.019239,0.00432,0.070339,0.035815
1,float,uniform,GPU,"N | D",448,28,0.010848,0,0.01799,0.006208,0.06944,0.035046
1,float,uniform,GPU,"N | D",448,29,0.0104,0,0.01816,0.004416,0.067249,0.032976
1,float,uniform,GPU,"N | D",448,30,0.011264,0,0.020119,0.005408,0.071159,0.036791
1,float,uniform,GPU,"N | D",448,31,0.010048,0,0.01878,0.004576,0.067399,0.033404
1,float,uniform,GPU,"N | D",448,32,0.012768,0,0.01626,0.006944,0.066759,0.035972
1,float,uniform,GPU,"N | D",448,33,0.011936,0,0.01795,0.00448,0.068529,0.034366
1,float,uniform,GPU,"N | D",448,34,0.011744,0,0.01834,0.005728,0.070949,0.035812
1,float,uniform,GPU,"N | D",448,35,0.01264,0,0.01849,0.005056,0.071549,0.036186
1,float,uniform,GPU,"N | D",448,36,0.010208,0,0.01796,0.004448,0.06535,0.032616
1,float,uniform,GPU,"N | D",448,37,0.00976,0,0.018209,0.004352,0.066489,0.032321
1,float,uniform,GPU,"N | D",448,38,0.012416,0,0.01808,0.00528,0.071119,0.035776
1,float,uniform,GPU,"N | D",448,39,0.011616,0,0.01884,0.005312,0.069429,0.035768
1,float,uniform,GPU,"N | D",448,40,0.009664,0,0.01807,0.006016,0.06849,0.03375
1,float,uniform,GPU,"N | D",448,41,0.010016,0,0.01804,0.005632,0.06767,0.033688
1,float,uniform,GPU,"N | D",448,42,0.0112,0,0.01863,0.004704,0.07021,0.034534
1,float,uniform,GPU,"N | D",448,43,0.010752,0,0.01805,0.006528,0.069319,0.03533
1,float,uniform,GPU,"N | D",448,44,0.012288,0,0.018179,0.005984,0.071289,0.036451
1,float,uniform,GPU,"N | D",448,45,0.010624,0,0.01807,0.004672,0.06688,0.033366
1,float,uniform,GPU,"N | D",448,46,0.0104,0,0.01811,0.00608,0.068929,0.03459
1,float,uniform,GPU,"N | D",448,47,0.013472,0,0.018169,0.004992,0.071359,0.036633
1,float,uniform,GPU,"N | D",448,48,0.011136,0,0.017789,0.006304,0.069609,0.035229
1,float,uniform,GPU,"N | D",448,49,0.010336,0,0.018159,0.00448,0.067239,0.032975
1,float,uniform,GPU,"N | D",448,50,0.009792,0,0.01806,0.004768,0.06679,0.03262
1,float,uniform,GPU,"N | D",448,51,0.010752,0,0.01808,0.005024,0.06736,0.033856
1,float,uniform,GPU,"N | D",448,52,0.010656,0,0.01833,0.005728,0.06761,0.034714
1,float,uniform,GPU,"N | D",448,53,0.011776,0,0.01851,0.004576,0.07001,0.034862
1,float,uniform,GPU,"N | D",448,54,0.010976,0,0.017788,0.004544,0.065979,0.033308
1,float,uniform,GPU,"N | D",448,55,0.01248,0,0.01921,0.006048,0.073379,0.037738
1,float,uniform,GPU,"N | D",448,56,0.010976,0,0.018099,0.00432,0.067719,0.033395
1,float,uniform,GPU,"N | D",448,57,0.011424,0,0.01433,0.0064,0.06358,0.032154
1,float,uniform,GPU,"N | D",448,58,0.01136,0,0.01809,0.00448,0.068029,0.03393
1,float,uniform,GPU,"N | D",448,59,0.012832,0,0.018389,0.005952,0.079669,0.037173
1,float,uniform,GPU,"N | D",448,60,0.012768,0,0.01836,0.005504,0.070369,0.036632
1,float,uniform,GPU,"N | D",448,61,0.011168,0,0.01806,0.005984,0.069069,0.035212
1,float,uniform,GPU,"N | D",448,62,0.01152,0,0.01839,0.00448,0.06827,0.03439
1,float,uniform,GPU,"N | D",448,63,0.010176,0,0.01787,0.004384,0.066189,0.03243
1,float,uniform,GPU,"N | D",448,64,0.012064,0,0.017929,0.00608,0.071139,0.036073
1,float,uniform,GPU,"N | D",448,65,0.011008,0,0.0177,0.005856,0.069399,0.034564
1,float,uniform,GPU,"N | D",448,66,0.011584,0,0.018949,0.00608,0.072099,0.036613
1,float,uniform,GPU,"N | D",448,67,0.010592,0,0.01822,0.00736,0.070599,0.036172
1,float,uniform,GPU,"N | D",448,68,0.011392,0,0.01821,0.007296,0.072389,0.036898
1,float,uniform,GPU,"N | D",448,69,0.012992,0,0.01878,0.004608,0.070869,0.03638
1,float,uniform,GPU,"N | D",448,70,0.01216,0,0.01798,0.005664,0.069759,0.035804
1,float,uniform,GPU,"N | D",448,71,0.011328,0,0.022139,0.004576,0.072509,0.038043
1,float,uniform,GPU,"N | D",448,72,0.0104,0,0.018139,0.006496,0.069499,0.035035
1,float,uniform,GPU,"N | D",448,73,0.012992,0,0.018191,0.005952,0.072089,0.037135
1,float,uniform,GPU,"N | D",448,74,0.012064,0,0.01833,0.004512,0.069829,0.034906
1,float,uniform,GPU,"N | D",512,0,0.023936,0,0.02227,0.01232,0.100299,0.058526
1,float,uniform,GPU,"N | D",512,1,0.028896,0,0.02351,0.012992,0.110219,0.065398
1,float,uniform,GPU,"N | D",512,2,0.009952,0,0.01825,0.005504,0.066979,0.033706
1,float,uniform,GPU,"N | D",512,3,0.01056,0,0.01813,0.005088,0.070259,0.033778
1,float,uniform,GPU,"N | D",512,4,0.01072,0,0.01832,0.005472,0.0677,0.034512
1,float,uniform,GPU,"N | D",512,5,0.01152,0,0.01785,0.005696,0.06862,0.035066
1,float,uniform,GPU,"N | D",512,6,0.010368,0,0.018079,0.006528,0.068539,0.034975
1,float,uniform,GPU,"N | D",512,7,0.011648,0,0.01652,0.006496,0.062569,0.034664
1,float,uniform,GPU,"N | D",512,8,0.011648,0,0.014359,0.0064,0.059929,0.032407
1,float,uniform,GPU,"N | D",512,9,0.009152,0,0.01761,0.005184,0.0651,0.031946
1,float,uniform,GPU,"N | D",512,10,0.012576,0,0.018489,0.00544,0.066799,0.036505
1,float,uniform,GPU,"N | D",512,11,0.010912,0,0.017999,0.005472,0.067389,0.034383
1,float,uniform,GPU,"N | D",512,12,0.012224,0,0.0188,0.00672,0.072439,0.037744
1,float,uniform,GPU,"N | D",512,13,0.009152,0,0.01821,0.006432,0.067629,0.033794
1,float,uniform,GPU,"N | D",512,14,0.01056,0,0.018549,0.006048,0.068549,0.035157
1,float,uniform,GPU,"N | D",512,15,0.010048,0,0.018148,0.005472,0.068009,0.033668
1,float,uniform,GPU,"N | D",512,16,0.011712,0,0.01819,0.00544,0.068109,0.035342
1,float,uniform,GPU,"N | D",512,17,0.013664,0,0.01903,0.008,0.074689,0.040694
1,float,uniform,GPU,"N | D",512,18,0.01344,0,0.01787,0.005248,0.0708,0.036558
1,float,uniform,GPU,"N | D",512,19,0.012864,0,0.01789,0.005568,0.069439,0.036322
1,float,uniform,GPU,"N | D",512,20,0.011488,0,0.018398,0.00544,0.069519,0.035326
1,float,uniform,GPU,"N | D",512,21,0.010944,0,0.01461,0.007104,0.06113,0.032658
1,float,uniform,GPU,"N | D",512,22,0.011104,0,0.01807,0.00464,0.067239,0.033814
1,float,uniform,GPU,"N | D",512,23,0.009856,0,0.0181,0.007072,0.068199,0.035028
1,float,uniform,GPU,"N | D",512,24,0.011328,0,0.01797,0.005888,0.068779,0.035186
1,float,uniform,GPU,"N | D",512,25,0.009728,0,0.01844,0.005728,0.066779,0.033896
1,float,uniform,GPU,"N | D",512,26,0.010016,0,0.018729,0.005728,0.066749,0.034473
1,float,uniform,GPU,"N | D",512,27,0.01184,0,0.0183,0.005312,0.06885,0.035452
1,float,uniform,GPU,"N | D",512,28,0.01072,0,0.01857,0.005248,0.068289,0.034538
1,float,uniform,GPU,"N | D",512,29,0.011296,0,0.01801,0.011936,0.074699,0.041242
1,float,uniform,GPU,"N | D",512,30,0.011264,0,0.01819,0.005504,0.152738,0.034958
1,float,uniform,GPU,"N | D",512,31,0.010976,0,0.020239,0.005152,0.070149,0.036367
1,float,uniform,GPU,"N | D",512,32,0.012448,0,0.017989,0.00736,0.071269,0.037797
1,float,uniform,GPU,"N | D",512,33,0.010656,0,0.017919,0.007392,0.069869,0.035967
1,float,uniform,GPU,"N | D",512,34,0.01056,0,0.01644,0.006816,0.062059,0.033816
1,float,uniform,GPU,"N | D",512,35,0.011872,0,0.01814,0.00464,0.068649,0.034652
1,float,uniform,GPU,"N | D",512,36,0.011392,0,0.018139,0.004672,0.068179,0.034203
1,float,uniform,GPU,"N | D",512,37,0.011744,0,0.01816,0.00528,0.068429,0.035184
1,float,uniform,GPU,"N | D",512,38,0.011232,0,0.01835,0.005504,0.069419,0.035086
1,float,uniform,GPU,"N | D",512,39,0.012416,0,0.018719,0.006944,0.074309,0.038079
1,float,uniform,GPU,"N | D",512,40,0.009504,0,0.018799,0.007296,0.069449,0.035599
1,float,uniform,GPU,"N | D",512,41,0.010464,0,0.01866,0.005792,0.07022,0.034916
1,float,uniform,GPU,"N | D",512,42,0.009536,0,0.01813,0.005376,0.065649,0.033042
1,float,uniform,GPU,"N | D",512,43,0.012416,0,0.018069,0.005536,0.075479,0.036021
1,float,uniform,GPU,"N | D",512,44,0.012416,0,0.01813,0.00544,0.06883,0.035986
1,float,uniform,GPU,"N | D",512,45,0.012384,0,0.017809,0.005824,0.070889,0.036017
1,float,uniform,GPU,"N | D",512,46,0.01024,0,0.01873,0.00816,0.071069,0.03713
1,float,uniform,GPU,"N | D",512,47,0.010752,0,0.01643,0.006624,0.064029,0.033806
1,float,uniform,GPU,"N | D",512,48,0.011392,0,0.018029,0.006848,0.070599,0.036269
1,float,uniform,GPU,"N | D",512,49,0.01168,0,0.01826,0.005248,0.067979,0.035188
