dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,CPU,"Ds | Ds",64,0,0.079744,0,0.07048,199.744,199.992,199.895
1,float,uniform,CPU,"Ds | Ds",256,40,0.020032,0,0.02156,0.006144,0.086269,0.047736
1,float,uniform,CPU,"Ds | Ds",256,41,0.021728,0,0.02209,0.008768,0.088039,0.052586
1,float,uniform,CPU,"Ds | Ds",256,42,0.018624,0,0.02173,0.0072,0.084249,0.047554
1,float,uniform,CPU,"Ds | Ds",256,43,0.018848,0,0.02179,0.006336,0.084299,0.046974
1,float,uniform,CPU,"Ds | Ds",256,44,0.020032,0,0.02179,0.00992,0.093389,0.051742
1,float,uniform,CPU,"Ds | Ds",256,45,0.020064,0,0.02148,0.00656,0.085249,0.048104
1,float,uniform,CPU,"Ds | Ds",256,46,0.01968,0,0.02144,0.006432,0.084639,0.047552
1,float,uniform,CPU,"Ds | Ds",256,47,0.018976,0,0.020809,0.006528,0.083839,0.046313
1,float,uniform,CPU,"Ds | Ds",256,48,0.020032,0,0.02205,0.006048,0.086379,0.04813
1,float,uniform,CPU,"Ds | Ds",256,49,0.019936,0,0.02109,0.008128,0.086999,0.049154
1,float,uniform,CPU,"Ds | Ds",256,50,0.020992,0,0.022531,0.007008,0.090679,0.050531
1,float,uniform,CPU,"Ds | Ds",256,51,0.01968,0,0.02138,0.0064,0.083859,0.04746
1,float,uniform,CPU,"Ds | Ds",256,52,0.01856,0,0.020709,0.006304,0.083159,0.045573
1,float,uniform,CPU,"Ds | Ds",256,53,0.01872,0,0.0208,0.008064,0.085189,0.047584
1,float,uniform,CPU,"Ds | Ds",256,54,0.019712,0,0.02062,0.0088,0.085419,0.049132
1,float,uniform,CPU,"Ds | Ds",256,55,0.01776,0,0.02034,0.008416,0.083948,0.046516
1,float,uniform,CPU,"Ds | Ds",256,56,0.019872,0,0.02124,0.008224,0.092188,0.049336
1,float,uniform,CPU,"Ds | Ds",256,57,0.020096,0,0.020539,0.008256,0.094079,0.048891
1,float,uniform,CPU,"Ds | Ds",256,58,0.020576,0,0.020539,0.0072,0.086469,0.048315
1,float,uniform,CPU,"Ds | Ds",256,59,0.020224,0,0.02079,0.006912,0.085459,0.047926
1,float,uniform,CPU,"Ds | Ds",256,60,0.019648,0,0.0204,0.005568,0.08417,0.045616
1,float,uniform,CPU,"Ds | Ds",256,61,0.020384,0,0.02168,0.007552,0.08797,0.049616
1,float,uniform,CPU,"Ds | Ds",256,62,0.020128,0,0.022119,0.00704,0.087159,0.049287
1,float,uniform,CPU,"Ds | Ds",256,63,0.019872,0,0.020939,0.008832,0.089369,0.049643
1,float,uniform,CPU,"Ds | Ds",256,64,0.020736,0,0.023069,0.006784,0.089669,0.050589
1,float,uniform,CPU,"Ds | Ds",256,65,0.020768,0,0.020879,0.006944,0.085259,0.048591
1,float,uniform,CPU,"Ds | Ds",256,66,0.019648,0,0.01747,0.00784,0.076689,0.044958
1,float,uniform,CPU,"Ds | Ds",256,67,0.02064,0,0.02189,0.005632,0.084969,0.048162
1,float,uniform,CPU,"Ds | Ds",256,68,0.020064,0,0.02274,0.005824,0.085919,0.048628
1,float,uniform,CPU,"Ds | Ds",256,69,0.01888,0,0.022029,0.009312,0.087859,0.050221
1,float,uniform,CPU,"Ds | Ds",256,70,0.018752,0,0.02152,0.006784,0.084319,0.047056
1,float,uniform,CPU,"Ds | Ds",256,71,0.020576,0,0.021649,0.006688,0.085099,0.048913
1,float,uniform,CPU,"Ds | Ds",256,72,0.019104,0,0.02133,0.006592,0.083669,0.047026
1,float,uniform,CPU,"Ds | Ds",256,73,0.020384,0,0.02195,0.008448,0.08977,0.050782
1,float,uniform,CPU,"Ds | Ds",256,74,0.021664,0,0.02165,0.007648,0.088179,0.050962
1,float,uniform,CPU,"Ds | Ds",320,0,0.024512,0,0.03292,0.015072,0.117379,0.072504
1,float,uniform,CPU,"Ds | Ds",320,1,0.020544,0,0.021719,0.008576,0.089389,0.050839
1,float,uniform,CPU,"Ds | Ds",320,2,0.019424,0,0.020799,0.006912,0.084649,0.047135
1,float,uniform,CPU,"Ds | Ds",320,3,0.019808,0,0.02086,0.008256,0.086419,0.048924
1,float,uniform,CPU,"Ds | Ds",320,4,0.019392,0,0.02061,0.006816,0.086009,0.046818
1,float,uniform,CPU,"Ds | Ds",320,5,0.019872,0,0.02096,0.008512,0.087419,0.049344
1,float,uniform,CPU,"Ds | Ds",320,6,0.019808,0,0.0212,0.0056,0.085628,0.046608
1,float,uniform,CPU,"Ds | Ds",320,7,0.020064,0,0.02199,0.00592,0.086919,0.047974
1,float,uniform,CPU,"Ds | Ds",320,8,0.020128,0,0.021739,0.006112,0.086999,0.047979
1,float,uniform,CPU,"Ds | Ds",320,9,0.022176,0,0.022579,0.006944,0.091929,0.051699
1,float,uniform,CPU,"Ds | Ds",320,10,0.019808,0,0.021351,0.006688,0.084949,0.047847
1,float,uniform,CPU,"Ds | Ds",320,11,0.021248,0,0.021219,0.007168,0.088049,0.049635
1,float,uniform,CPU,"Ds | Ds",320,12,0.019776,0,0.02163,0.006528,0.085499,0.047934
1,float,uniform,CPU,"Ds | Ds",320,13,0.02048,0,0.0218,0.006048,0.084499,0.048328
1,float,uniform,CPU,"Ds | Ds",320,14,0.019776,0,0.02282,0.007328,0.088119,0.049924
1,float,uniform,CPU,"Ds | Ds",320,15,0.019424,0,0.02171,0.006304,0.083379,0.047438
1,float,uniform,CPU,"Ds | Ds",320,16,0.019104,0,0.02176,0.006688,0.085199,0.047552
1,float,uniform,CPU,"Ds | Ds",320,17,0.020768,0,0.02172,0.00816,0.087979,0.050648
1,float,uniform,CPU,"Ds | Ds",320,18,0.018528,0,0.02137,0.006368,0.084239,0.046266
1,float,uniform,CPU,"Ds | Ds",320,19,0.020096,0,0.021969,0.005856,0.087009,0.047921
1,float,uniform,CPU,"Ds | Ds",320,20,0.019424,0,0.02213,0.007072,0.086579,0.048626
1,float,uniform,CPU,"Ds | Ds",320,21,0.019712,0,0.01779,0.008,0.077709,0.045502
1,float,uniform,CPU,"Ds | Ds",320,22,0.019264,0,0.02122,0.007104,0.087349,0.047588
1,float,uniform,CPU,"Ds | Ds",320,23,0.026592,0,0.02246,0.005856,0.094588,0.054908
1,float,uniform,CPU,"Ds | Ds",320,24,0.019296,0,0.02139,0.008032,0.086949,0.048718
1,float,uniform,CPU,"Ds | Ds",320,25,0.018912,0,0.02084,0.008512,0.086189,0.048264
1,float,uniform,CPU,"Ds | Ds",320,26,0.01936,0,0.02077,0.008896,0.085269,0.049026
1,float,uniform,CPU,"Ds | Ds",320,27,0.019328,0,0.020479,0.006304,0.081929,0.046111
1,float,uniform,CPU,"Ds | Ds",320,28,0.020416,0,0.0217,0.008768,0.087639,0.050884
1,float,uniform,CPU,"Ds | Ds",320,29,0.019872,0,0.02104,0.007296,0.085128,0.048208
1,float,uniform,CPU,"Ds | Ds",320,30,0.019456,0,0.02109,0.007648,0.085139,0.048194
1,float,uniform,CPU,"Ds | Ds",320,31,0.019008,0,0.02059,0.007872,0.085909,0.04747
1,float,uniform,CPU,"Ds | Ds",320,32,0.020736,0,0.02126,0.006272,0.08635,0.048268
1,float,uniform,CPU,"Ds | Ds",320,33,0.019872,0,0.02145,0.0056,0.085629,0.046922
1,float,uniform,CPU,"Ds | Ds",320,34,0.020768,0,0.022229,0.007936,0.090019,0.050933
1,float,uniform,CPU,"Ds | Ds",320,35,0.02064,0,0.02113,0.006048,0.086959,0.047818
1,float,uniform,CPU,"Ds | Ds",320,36,0.022976,0,0.02351,0.007104,0.093169,0.05359
1,float,uniform,CPU,"Ds | Ds",320,37,0.021024,0,0.02195,0.016128,0.098429,0.059102
1,float,uniform,CPU,"Ds | Ds",320,38,0.018976,0,0.0214,0.00848,0.086519,0.048856
1,float,uniform,CPU,"Ds | Ds",320,39,0.019424,0,0.02149,0.006464,0.085079,0.047378
1,float,uniform,CPU,"Ds | Ds",320,40,0.019232,0,0.02167,0.008288,0.087349,0.04919
1,float,uniform,CPU,"Ds | Ds",320,41,0.023808,0,0.02288,0.007136,0.089959,0.053824
1,float,uniform,CPU,"Ds | Ds",320,42,0.019104,0,0.021719,0.007168,0.085229,0.047991
1,float,uniform,CPU,"Ds | Ds",320,43,0.019584,0,0.021479,0.006432,0.085509,0.047495
1,float,uniform,CPU,"Ds | Ds",320,44,0.019488,0,0.02201,0.008512,0.088019,0.05001
1,float,uniform,CPU,"Ds | Ds",320,45,0.019392,0,0.02172,0.008064,0.088559,0.049176
1,float,uniform,CPU,"Ds | Ds",320,46,0.021504,0,0.02222,0.006432,0.086629,0.050156
1,float,uniform,CPU,"Ds | Ds",320,47,0.021472,0,0.01796,0.007904,0.081099,0.047336
1,float,uniform,CPU,"Ds | Ds",320,48,0.020256,0,0.02175,0.008544,0.089389,0.05055
1,float,uniform,CPU,"Ds | Ds",320,49,0.021184,0,0.021699,0.006496,0.094089,0.049379
1,float,uniform,CPU,"Ds | Ds",320,50,0.020896,0,0.02207,0.006944,0.088719,0.04991
1,float,uniform,CPU,"Ds | Ds",320,51,0.019232,0,0.021189,0.009536,0.088799,0.049957
1,float,uniform,CPU,"Ds | Ds",320,52,0.022048,0,0.02099,0.006496,0.087959,0.049534
1,float,uniform,CPU,"Ds | Ds",320,53,0.018656,0,0.020719,0.008256,0.085009,0.047631
1,float,uniform,CPU,"Ds | Ds",320,54,0.021056,0,0.02073,0.006368,0.083409,0.048154
1,float,uniform,CPU,"Ds | Ds",320,55,0.019904,0,0.0213,0.008032,0.087448,0.049236
1,float,uniform,CPU,"Ds | Ds",320,56,0.020608,0,0.02093,0.008192,0.08701,0.04973
1,float,uniform,CPU,"Ds | Ds",320,57,0.020096,0,0.02069,0.008736,0.086529,0.049522
1,float,uniform,CPU,"Ds | Ds",320,58,0.019744,0,0.020999,0.007744,0.087179,0.048487
1,float,uniform,CPU,"Ds | Ds",320,59,0.021088,0,0.019921,0.008224,0.084249,0.049233
1,float,uniform,CPU,"Ds | Ds",320,60,0.019104,0,0.01761,0.00736,0.07576,0.044074
1,float,uniform,CPU,"Ds | Ds",320,61,0.018816,0,0.01808,0.007776,0.075249,0.044672
1,float,uniform,CPU,"Ds | Ds",320,62,0.019936,0,0.02159,0.008768,0.089049,0.050294
1,float,uniform,CPU,"Ds | Ds",320,63,0.021792,0,0.023229,0.006208,0.093949,0.051229
1,float,uniform,CPU,"Ds | Ds",320,64,0.021184,0,0.02186,0.00768,0.089259,0.050724
1,float,uniform,CPU,"Ds | Ds",320,65,0.019168,0,0.021279,0.008096,0.086629,0.048543
1,float,uniform,CPU,"Ds | Ds",320,66,0.019872,0,0.02154,0.006368,0.085319,0.04778
1,float,uniform,CPU,"Ds | Ds",320,67,0.020736,0,0.02163,0.008288,0.087299,0.050654
1,float,uniform,CPU,"Ds | Ds",320,68,0.020256,0,0.02218,0.006976,0.087209,0.049412
1,float,uniform,CPU,"Ds | Ds",320,69,0.01904,0,0.02227,0.00704,0.085879,0.04835
1,float,uniform,CPU,"Ds | Ds",320,70,0.019904,0,0.02249,0.006688,0.086079,0.049082
1,float,uniform,CPU,"Ds | Ds",320,71,0.019712,0,0.02185,0.009408,0.089399,0.05097
1,float,uniform,CPU,"Ds | Ds",320,72,0.019232,0,0.021759,0.008192,0.088089,0.049183
1,float,uniform,CPU,"Ds | Ds",320,73,0.019232,0,0.02169,0.0064,0.085209,0.047322
1,float,uniform,CPU,"Ds | Ds",320,74,0.019616,0,0.0212,0.00656,0.083419,0.047376
1,float,uniform,CPU,"Ds | Ds",384,0,0.026016,0,0.033619,0.014592,0.118549,0.074227
1,float,uniform,CPU,"Ds | Ds",384,1,0.019808,0,0.02168,0.008256,0.087619,0.049744
1,float,uniform,CPU,"Ds | Ds",384,2,0.020064,0,0.02118,0.007104,0.084289,0.048348
1,float,uniform,CPU,"Ds | Ds",384,3,0.020512,0,0.0211,0.007008,0.085259,0.04862
1,float,uniform,CPU,"Ds | Ds",384,4,0.018496,0,0.02076,0.015968,0.092339,0.055224
1,float,uniform,CPU,"Ds | Ds",384,5,0.019552,0,0.021439,0.008512,0.086669,0.049503
1,float,uniform,CPU,"Ds | Ds",384,6,0.020032,0,0.021139,0.009024,0.087809,0.050195
1,float,uniform,CPU,"Ds | Ds",384,7,0.019392,0,0.02093,0.006848,0.084909,0.04717
1,float,uniform,CPU,"Ds | Ds",384,8,0.021184,0,0.02157,0.00816,0.093459,0.050914
1,float,uniform,CPU,"Ds | Ds",384,9,0.020064,0,0.02134,0.005824,0.085389,0.047228
1,float,uniform,CPU,"Ds | Ds",384,10,0.018528,0,0.02189,0.00576,0.084989,0.046178
1,float,uniform,CPU,"Ds | Ds",384,11,0.019168,0,0.01892,0.009792,0.080359,0.04788
1,float,uniform,CPU,"Ds | Ds",384,12,0.019936,0,0.021799,0.006208,0.088019,0.047943
1,float,uniform,CPU,"Ds | Ds",384,13,0.02208,0,0.023229,0.006592,0.091549,0.051901
1,float,uniform,CPU,"Ds | Ds",384,14,0.020096,0,0.02117,0.009056,0.088109,0.050322
1,float,uniform,CPU,"Ds | Ds",384,15,0.020288,0,0.02186,0.008352,0.088339,0.0505
1,float,uniform,CPU,"Ds | Ds",384,16,0.020928,0,0.02209,0.006464,0.085679,0.049482
1,float,uniform,CPU,"Ds | Ds",384,17,0.02128,0,0.02234,0.008512,0.096509,0.052132
1,float,uniform,CPU,"Ds | Ds",384,18,0.019008,0,0.02201,0.007392,0.084029,0.04841
1,float,uniform,CPU,"Ds | Ds",384,19,0.019264,0,0.02227,0.006784,0.085708,0.048318
1,float,uniform,CPU,"Ds | Ds",384,20,0.020096,0,0.022859,0.008064,0.088819,0.051019
1,float,uniform,CPU,"Ds | Ds",384,21,0.018176,0,0.02099,0.006496,0.083179,0.045662
1,float,uniform,CPU,"Ds | Ds",384,22,0.020352,0,0.02196,0.0064,0.08515,0.048712
1,float,uniform,CPU,"Ds | Ds",384,23,0.020736,0,0.02248,0.007808,0.088409,0.051024
1,float,uniform,CPU,"Ds | Ds",384,24,0.0208,0,0.02247,0.007008,0.086599,0.050278
1,float,uniform,CPU,"Ds | Ds",384,25,0.019232,0,0.02153,0.008416,0.087249,0.049178
1,float,uniform,CPU,"Ds | Ds",384,26,0.019872,0,0.02225,0.007232,0.088579,0.049354
1,float,uniform,CPU,"Ds | Ds",384,27,0.025568,0,0.022081,0.008096,0.095049,0.055745
1,float,uniform,CPU,"Ds | Ds",384,28,0.019872,0,0.021659,0.0064,0.083999,0.047931
1,float,uniform,CPU,"Ds | Ds",384,29,0.019168,0,0.02123,0.00656,0.084089,0.046958
1,float,uniform,CPU,"Ds | Ds",384,30,0.018528,0,0.020959,0.008416,0.085749,0.047903
1,float,uniform,CPU,"Ds | Ds",384,31,0.019936,0,0.02124,0.006432,0.083699,0.047608
1,float,uniform,CPU,"Ds | Ds",384,32,0.019648,0,0.021489,0.008096,0.087289,0.049233
1,float,uniform,CPU,"Ds | Ds",384,33,0.019392,0,0.02122,0.0088,0.087039,0.049412
1,float,uniform,CPU,"Ds | Ds",384,34,0.01968,0,0.02117,0.006848,0.086179,0.047698
1,float,uniform,CPU,"Ds | Ds",384,35,0.020256,0,0.02197,0.008288,0.086989,0.050514
1,float,uniform,CPU,"Ds | Ds",384,36,0.018944,0,0.02117,0.006112,0.08435,0.046226
1,float,uniform,CPU,"Ds | Ds",384,37,0.02,0,0.02201,0.006528,0.086129,0.048538
1,float,uniform,CPU,"Ds | Ds",384,38,0.020576,0,0.02279,0.008256,0.095489,0.051622
1,float,uniform,CPU,"Ds | Ds",384,39,0.019872,0,0.021509,0.007008,0.087399,0.048389
1,float,uniform,CPU,"Ds | Ds",384,40,0.0216,0,0.022749,0.006912,0.091109,0.051261
1,float,uniform,CPU,"Ds | Ds",384,41,0.021184,0,0.02117,0.00704,0.086799,0.049394
1,float,uniform,CPU,"Ds | Ds",384,42,0.021504,0,0.02146,0.0088,0.089379,0.051764
1,float,uniform,CPU,"Ds | Ds",384,43,0.021568,0,0.02241,0.007808,0.089139,0.051786
1,float,uniform,CPU,"Ds | Ds",384,44,0.020448,0,0.023549,0.008896,0.091299,0.052893
1,float,uniform,CPU,"Ds | Ds",384,45,0.020064,0,0.021939,0.008128,0.088449,0.050131
1,float,uniform,CPU,"Ds | Ds",384,46,0.020352,0,0.02163,0.006624,0.085289,0.048606
1,float,uniform,CPU,"Ds | Ds",384,47,0.019776,0,0.02242,0.006528,0.085549,0.048724
1,float,uniform,CPU,"Ds | Ds",384,48,0.02048,0,0.021771,0.006176,0.085459,0.048427
1,float,uniform,CPU,"Ds | Ds",384,49,0.01936,0,0.01847,0.007424,0.07516,0.045254
1,float,uniform,CPU,"Ds | Ds",384,50,0.019872,0,0.022359,0.007008,0.088059,0.049239
1,float,uniform,CPU,"Ds | Ds",384,51,0.01984,0,0.108289,0.005536,0.171398,0.133665
1,float,uniform,CPU,"Ds | Ds",384,52,0.019744,0,0.02183,0.007872,0.087609,0.049446
1,float,uniform,CPU,"Ds | Ds",384,53,0.02176,0,0.02266,0.00832,0.091559,0.05274
1,float,uniform,CPU,"Ds | Ds",384,54,0.018912,0,0.02184,0.010496,0.089868,0.051248
1,float,uniform,CPU,"Ds | Ds",384,55,0.0192,0,0.02122,0.006592,0.084229,0.047012
1,float,uniform,CPU,"Ds | Ds",384,56,0.018688,0,0.021699,0.007712,0.083299,0.048099
1,float,uniform,CPU,"Ds | Ds",384,57,0.019744,0,0.02159,0.008064,0.087529,0.049398
1,float,uniform,CPU,"Ds | Ds",384,58,0.02048,0,0.02209,0.008032,0.087368,0.050602
1,float,uniform,CPU,"Ds | Ds",384,59,0.020064,0,0.02155,0.008416,0.088219,0.05003
1,float,uniform,CPU,"Ds | Ds",384,60,0.019584,0,0.021569,0.005216,0.085709,0.046369
1,float,uniform,CPU,"Ds | Ds",384,61,0.017952,0,0.0184,0.007968,0.07796,0.04432
1,float,uniform,CPU,"Ds | Ds",384,62,0.018784,0,0.01805,0.007648,0.076169,0.044482
1,float,uniform,CPU,"Ds | Ds",384,63,0.021152,0,0.021471,0.008384,0.095709,0.051007
1,float,uniform,CPU,"Ds | Ds",384,64,0.019616,0,0.105418,0.008608,0.171228,0.133642
1,float,uniform,CPU,"Ds | Ds",384,65,0.019488,0,0.0222,0.008,0.087719,0.049688
1,float,uniform,CPU,"Ds | Ds",384,66,0.022592,0,0.02387,0.00656,0.095919,0.053022
1,float,uniform,CPU,"Ds | Ds",384,67,0.022528,0,0.02268,0.007456,0.090269,0.052664
1,float,uniform,CPU,"Ds | Ds",384,68,0.019456,0,0.02419,0.008512,0.090208,0.052158
1,float,uniform,CPU,"Ds | Ds",384,69,0.020544,0,0.02182,0.008608,0.087609,0.050972
1,float,uniform,CPU,"Ds | Ds",384,70,0.02112,0,0.02185,0.006272,0.085819,0.049242
1,float,uniform,CPU,"Ds | Ds",384,71,0.019936,0,0.022359,0.008928,0.089879,0.051223
1,float,uniform,CPU,"Ds | Ds",384,72,0.020064,0,0.02313,0.007168,0.088099,0.050362
1,float,uniform,CPU,"Ds | Ds",384,73,0.019232,0,0.02222,0.006528,0.084619,0.04798
1,float,uniform,CPU,"Ds | Ds",384,74,0.020512,0,0.02269,0.008096,0.087999,0.051298
1,float,uniform,CPU,"Ds | Ds",448,0,0.025664,0,0.03252,0.015264,0.118869,0.073448
1,float,uniform,CPU,"Ds | Ds",448,1,0.019936,0,0.021889,0.007488,0.087809,0.049313
1,float,uniform,CPU,"Ds | Ds",448,2,0.020384,0,0.022339,0.005984,0.086479,0.048707
1,float,uniform,CPU,"Ds | Ds",448,3,0.018688,0,0.01736,0.00768,0.073869,0.043728
1,float,uniform,CPU,"Ds | Ds",448,4,0.020608,0,0.02244,0.006528,0.090339,0.049576
1,float,uniform,CPU,"Ds | Ds",448,5,0.01872,0,0.0218,0.006528,0.085689,0.047048
1,float,uniform,CPU,"Ds | Ds",448,6,0.019904,0,0.02064,0.006016,0.083279,0.04656
1,float,uniform,CPU,"Ds | Ds",448,7,0.018848,0,0.0209,0.006496,0.083959,0.046244
1,float,uniform,CPU,"Ds | Ds",448,8,0.018624,0,0.020739,0.006464,0.083419,0.045827
1,float,uniform,CPU,"Ds | Ds",448,9,0.019552,0,0.020869,0.00624,0.084349,0.046661
1,float,uniform,CPU,"Ds | Ds",448,10,0.020608,0,0.021469,0.006048,0.085859,0.048125
1,float,uniform,CPU,"Ds | Ds",448,11,0.019584,0,0.020779,0.006016,0.083739,0.046379
1,float,uniform,CPU,"Ds | Ds",448,12,0.020192,0,0.02042,0.005792,0.084999,0.046404
1,float,uniform,CPU,"Ds | Ds",448,13,0.019456,0,0.02113,0.006144,0.084749,0.04673
1,float,uniform,CPU,"Ds | Ds",448,14,0.020192,0,0.02108,0.005696,0.085849,0.046968
1,float,uniform,CPU,"Ds | Ds",448,15,0.020672,0,0.02156,0.006432,0.086209,0.048664
1,float,uniform,CPU,"Ds | Ds",448,16,0.019872,0,0.01952,0.007936,0.079679,0.047328
1,float,uniform,CPU,"Ds | Ds",448,17,0.020224,0,0.0217,0.006368,0.094639,0.048292
1,float,uniform,CPU,"Ds | Ds",448,18,0.02272,0,0.02331,0.006272,0.091799,0.052302
1,float,uniform,CPU,"Ds | Ds",448,19,0.02016,0,0.02107,0.00656,0.086039,0.04779
1,float,uniform,CPU,"Ds | Ds",448,20,0.019264,0,0.02186,0.006336,0.085529,0.04746
1,float,uniform,CPU,"Ds | Ds",448,21,0.01968,0,0.02195,0.005728,0.085599,0.047358
1,float,uniform,CPU,"Ds | Ds",448,22,0.019232,0,0.02167,0.006432,0.085929,0.047334
1,float,uniform,CPU,"Ds | Ds",448,23,0.019456,0,0.02219,0.0064,0.083949,0.048046
1,float,uniform,CPU,"Ds | Ds",448,24,0.019808,0,0.022088,0.006272,0.086159,0.048168
1,float,uniform,CPU,"Ds | Ds",448,25,0.020032,0,0.02202,0.00624,0.085369,0.048292
1,float,uniform,CPU,"Ds | Ds",448,26,0.019488,0,0.02092,0.006176,0.08493,0.046584
1,float,uniform,CPU,"Ds | Ds",448,27,0.02032,0,0.02188,0.005824,0.092019,0.048024
1,float,uniform,CPU,"Ds | Ds",448,28,0.018848,0,0.01805,0.007008,0.07515,0.043906
1,float,uniform,CPU,"Ds | Ds",448,29,0.020192,0,0.01959,0.007872,0.080399,0.047654
1,float,uniform,CPU,"Ds | Ds",448,30,0.019328,0,0.02107,0.006176,0.08368,0.046574
1,float,uniform,CPU,"Ds | Ds",448,31,0.02128,0,0.02167,0.008256,0.090608,0.051206
1,float,uniform,CPU,"Ds | Ds",448,32,0.020608,0,0.022129,0.006112,0.086099,0.048849
1,float,uniform,CPU,"Ds | Ds",448,33,0.018944,0,0.021049,0.006272,0.083829,0.046265
1,float,uniform,CPU,"Ds | Ds",448,34,0.01952,0,0.021149,0.006176,0.083509,0.046845
1,float,uniform,CPU,"Ds | Ds",448,35,0.01888,0,0.02083,0.006432,0.08399,0.046142
1,float,uniform,CPU,"Ds | Ds",448,36,0.019776,0,0.02079,0.006176,0.083379,0.046742
1,float,uniform,CPU,"Ds | Ds",448,37,0.019392,0,0.02126,0.006144,0.085349,0.046796
1,float,uniform,CPU,"Ds | Ds",448,38,0.02032,0,0.02098,0.006592,0.085579,0.047892
1,float,uniform,CPU,"Ds | Ds",448,39,0.02048,0,0.02109,0.00608,0.086649,0.04765
1,float,uniform,CPU,"Ds | Ds",448,40,0.018976,0,0.02141,0.00608,0.084359,0.046466
1,float,uniform,CPU,"Ds | Ds",448,41,0.019936,0,0.021059,0.005696,0.085369,0.046691
1,float,uniform,CPU,"Ds | Ds",448,42,0.02144,0,0.02184,0.008,0.088689,0.05128
1,float,uniform,CPU,"Ds | Ds",448,43,0.020224,0,0.02236,0.006112,0.08763,0.048696
1,float,uniform,CPU,"Ds | Ds",448,44,0.019488,0,0.02125,0.006144,0.08631,0.046882
1,float,uniform,CPU,"Ds | Ds",448,45,0.021312,0,0.022619,0.00624,0.089859,0.050171
1,float,uniform,CPU,"Ds | Ds",448,46,0.021376,0,0.02116,0.005664,0.087709,0.0482
1,float,uniform,CPU,"Ds | Ds",448,47,0.021696,0,0.02128,0.008128,0.096028,0.051104
1,float,uniform,CPU,"Ds | Ds",448,48,0.0208,0,0.021729,0.00624,0.087449,0.048769
1,float,uniform,CPU,"Ds | Ds",448,49,0.021248,0,0.02164,0.008384,0.088899,0.051272
1,float,uniform,CPU,"Ds | Ds",448,50,0.018752,0,0.022249,0.006688,0.085179,0.047689
1,float,uniform,CPU,"Ds | Ds",448,51,0.019616,0,0.02228,0.007744,0.088019,0.04964
1,float,uniform,CPU,"Ds | Ds",448,52,0.019904,0,0.02215,0.00624,0.085859,0.048294
1,float,uniform,CPU,"Ds | Ds",448,53,0.018368,0,0.02104,0.006176,0.08371,0.045584
1,float,uniform,CPU,"Ds | Ds",448,54,0.020928,0,0.02174,0.005728,0.087489,0.048396
1,float,uniform,CPU,"Ds | Ds",448,55,0.019808,0,0.021759,0.005984,0.084539,0.047551
1,float,uniform,CPU,"Ds | Ds",448,56,0.01984,0,0.021899,0.006976,0.087109,0.048715
1,float,uniform,CPU,"Ds | Ds",448,57,0.01984,0,0.021249,0.006272,0.090439,0.047361
1,float,uniform,CPU,"Ds | Ds",448,58,0.019392,0,0.02197,0.006816,0.093869,0.048178
1,float,uniform,CPU,"Ds | Ds",448,59,0.021152,0,0.021669,0.006496,0.087219,0.049317
1,float,uniform,CPU,"Ds | Ds",448,60,0.018688,0,0.019709,0.007552,0.079299,0.045949
1,float,uniform,CPU,"Ds | Ds",448,61,0.01824,0,0.02105,0.006336,0.083109,0.045626
1,float,uniform,CPU,"Ds | Ds",448,62,0.020224,0,0.020829,0.006624,0.085289,0.047677
1,float,uniform,CPU,"Ds | Ds",448,63,0.02,0,0.02108,0.006016,0.084949,0.047096
1,float,uniform,CPU,"Ds | Ds",448,64,0.020128,0,0.02148,0.006592,0.086779,0.0482
1,float,uniform,CPU,"Ds | Ds",448,65,0.020288,0,0.02109,0.006112,0.084809,0.04749
1,float,uniform,CPU,"Ds | Ds",448,66,0.020384,0,0.020749,0.006304,0.083999,0.047437
1,float,uniform,CPU,"Ds | Ds",448,67,0.020096,0,0.02108,0.0064,0.086799,0.047576
1,float,uniform,CPU,"Ds | Ds",448,68,0.02112,0,0.021399,0.006464,0.086239,0.048983
1,float,uniform,CPU,"Ds | Ds",448,69,0.020128,0,0.02137,0.005952,0.087109,0.04745
1,float,uniform,CPU,"Ds | Ds",448,70,0.021312,0,0.02335,0.007008,0.091939,0.05167
1,float,uniform,CPU,"Ds | Ds",448,71,0.020736,0,0.02229,0.007008,0.091308,0.050034
1,float,uniform,CPU,"Ds | Ds",448,72,0.021472,0,0.02195,0.00912,0.098019,0.052542
1,float,uniform,CPU,"Ds | Ds",448,73,0.01984,0,0.02118,0.006272,0.08563,0.047292
1,float,uniform,CPU,"Ds | Ds",448,74,0.020704,0,0.021889,0.005856,0.085199,0.048449
1,float,uniform,CPU,"Ds | Ds",512,0,0.024704,0,0.033909,0.015072,0.120239,0.073685
1,float,uniform,CPU,"Ds | Ds",512,1,0.020992,0,0.02162,0.00672,0.086959,0.049332
1,float,uniform,CPU,"Ds | Ds",512,2,0.021568,0,0.022219,0.006944,0.090329,0.050731
1,float,uniform,CPU,"Ds | Ds",512,3,0.019616,0,0.02142,0.006336,0.085939,0.047372
1,float,uniform,CPU,"Ds | Ds",512,4,0.019424,0,0.02067,0.00576,0.084109,0.045854
1,float,uniform,CPU,"Ds | Ds",512,5,0.01968,0,0.02087,0.005888,0.083139,0.046438
