dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"N | D | N | N | N | N",256,5,6.52435,0.002019,0.576365,0.10128,7.25888,7.20402
3,float,uniform,CPU,"N | D | N | N | N | N",256,6,6.44243,0.00211,0.575573,0.101504,7.17665,7.12162
3,float,uniform,CPU,"N | D | N | N | N | N",256,7,6.50518,0.00222,0.575562,0.101216,7.249,7.18418
3,float,uniform,CPU,"N | D | N | N | N | N",256,8,7.0487,0.001941,0.575944,0.099328,7.78427,7.72592
3,float,uniform,CPU,"N | D | N | N | N | N",256,9,6.52019,0.00189,0.574455,0.10176,7.25436,7.1983
3,float,uniform,CPU,"N | D | N | N | N | N",256,10,6.4615,0.00189,0.598354,0.099104,7.22034,7.16085
3,float,uniform,CPU,"N | D | N | N | N | N",256,11,6.45194,0.001879,0.574895,0.100416,7.18577,7.12913
3,float,uniform,CPU,"N | D | N | N | N | N",256,12,7.14134,0.00199,0.580474,0.100864,7.89766,7.82467
3,float,uniform,CPU,"N | D | N | N | N | N",256,13,6.53616,0.001951,0.574414,0.099328,7.26998,7.21185
3,float,uniform,CPU,"N | D | N | N | N | N",256,14,6.61408,0.00222,0.581083,0.09888,7.35674,7.29626
3,float,uniform,CPU,"N | D | N | N | N | N",256,15,6.48704,0.00185,0.572324,0.098848,7.2156,7.16006
3,float,uniform,CPU,"N | D | N | N | N | N",256,16,6.52778,0.0019,0.576373,0.097728,7.26499,7.20378
3,float,uniform,CPU,"N | D | N | N | N | N",256,17,6.87654,0.00202,0.578084,0.101312,7.61482,7.55796
3,float,uniform,CPU,"N | D | N | N | N | N",256,18,6.67411,0.00214,0.578284,0.099648,7.41435,7.35418
3,float,uniform,CPU,"N | D | N | N | N | N",256,19,6.40035,0.00173,0.565402,0.097632,7.1196,7.06512
3,float,uniform,CPU,"N | D | N | N | N | N",256,20,6.63485,0.0018,0.573273,0.099936,7.36806,7.30986
3,float,uniform,CPU,"N | D | N | N | N | N",256,21,6.76672,0.00186,0.575582,0.100064,7.4993,7.44423
3,float,uniform,CPU,"N | D | N | N | N | N",256,22,6.51949,0.00187,0.574194,0.098656,7.25294,7.19421
3,float,uniform,CPU,"N | D | N | N | N | N",256,23,6.62736,0.001849,0.572474,0.10016,7.35679,7.30184
3,float,uniform,CPU,"N | D | N | N | N | N",256,24,6.6792,0.002031,0.572434,0.100864,7.40906,7.35453
3,float,uniform,CPU,"N | D | N | N | N | N",256,25,6.49638,0.00204,0.575103,0.100288,7.23394,7.17381
3,float,uniform,CPU,"N | D | N | N | N | N",256,26,6.61005,0.002079,0.574583,0.100128,7.3436,7.28684
3,float,uniform,CPU,"N | D | N | N | N | N",256,27,6.47491,0.001839,0.570503,0.099552,7.2004,7.14681
3,float,uniform,CPU,"N | D | N | N | N | N",256,28,6.48256,0.00197,0.576044,0.098304,7.25035,7.15888
3,float,uniform,CPU,"N | D | N | N | N | N",256,29,6.62253,0.00188,0.574744,0.100992,7.35567,7.30014
3,float,uniform,CPU,"N | D | N | N | N | N",256,30,6.50253,0.0022,0.572333,0.100576,7.23452,7.17764
3,float,uniform,CPU,"N | D | N | N | N | N",256,31,6.75686,0.00169,0.570543,0.096224,7.4814,7.42532
3,float,uniform,CPU,"N | D | N | N | N | N",256,32,6.59706,0.00186,0.572222,0.098784,7.32665,7.26992
3,float,uniform,CPU,"N | D | N | N | N | N",256,33,6.88282,0.00175,0.564613,0.096576,7.59519,7.54575
3,float,uniform,CPU,"N | D | N | N | N | N",256,34,6.54982,0.00189,0.574744,0.09904,7.28168,7.2255
3,float,uniform,CPU,"N | D | N | N | N | N",256,35,6.74515,0.00166,0.571123,0.099584,7.47821,7.41752
3,float,uniform,CPU,"N | D | N | N | N | N",256,36,6.65373,0.001771,0.567265,0.09872,7.37379,7.32148
3,float,uniform,CPU,"N | D | N | N | N | N",256,37,7.09046,0.002,0.580762,0.100096,7.84638,7.77332
3,float,uniform,CPU,"N | D | N | N | N | N",256,38,6.66832,0.00195,0.578624,0.100864,7.41103,7.34976
3,float,uniform,CPU,"N | D | N | N | N | N",256,39,6.47942,0.001941,0.574084,0.100896,7.20988,7.15635
3,float,uniform,CPU,"N | D | N | N | N | N",256,40,6.98378,0.001949,0.579893,0.100384,7.73949,7.666
3,float,uniform,CPU,"N | D | N | N | N | N",256,41,6.78874,0.00193,0.580273,0.101856,7.54603,7.4728
3,float,uniform,CPU,"N | D | N | N | N | N",256,42,6.63693,0.00165,0.570364,0.101344,7.3667,7.31029
3,float,uniform,CPU,"N | D | N | N | N | N",256,43,6.49382,0.00173,0.566176,0.0984,7.2131,7.16013
3,float,uniform,CPU,"N | D | N | N | N | N",256,44,6.50816,0.00203,0.571863,0.09888,7.238,7.18093
3,float,uniform,CPU,"N | D | N | N | N | N",256,45,6.83408,0.00188,0.574084,0.100672,7.56399,7.51072
3,float,uniform,CPU,"N | D | N | N | N | N",256,46,6.62182,0.00194,0.572834,0.099296,7.3531,7.29589
3,float,uniform,CPU,"N | D | N | N | N | N",256,47,6.55366,0.001791,0.577013,0.098592,7.28913,7.23106
3,float,uniform,CPU,"N | D | N | N | N | N",256,48,6.52384,0.00184,0.575062,0.100736,7.25895,7.20148
3,float,uniform,CPU,"N | D | N | N | N | N",256,49,6.57146,0.0016,0.566813,0.098976,7.29381,7.23884
3,float,uniform,CPU,"N | D | N | N | N | N",256,50,6.74413,0.001879,0.571095,0.098496,7.47093,7.4156
3,float,uniform,CPU,"N | D | N | N | N | N",256,51,6.46768,0.00188,0.566712,0.099104,7.1872,7.13538
3,float,uniform,CPU,"N | D | N | N | N | N",256,52,6.7912,0.00179,0.565344,0.09552,7.52508,7.45385
3,float,uniform,CPU,"N | D | N | N | N | N",256,53,6.57466,0.001849,0.570024,0.097504,7.2992,7.24403
3,float,uniform,CPU,"N | D | N | N | N | N",256,54,6.45946,0.00196,0.567625,0.10048,7.18735,7.12952
3,float,uniform,CPU,"N | D | N | N | N | N",256,55,6.52637,0.001859,0.565244,0.096192,7.24453,7.18966
3,float,uniform,CPU,"N | D | N | N | N | N",256,56,7.02378,0.001989,0.568535,0.097856,7.74455,7.69216
3,float,uniform,CPU,"N | D | N | N | N | N",256,57,6.7095,0.001629,0.570653,0.09776,7.4361,7.37955
3,float,uniform,CPU,"N | D | N | N | N | N",256,58,6.6561,0.00169,0.567614,0.096896,7.37354,7.3223
3,float,uniform,CPU,"N | D | N | N | N | N",256,59,6.53373,0.0021,0.571405,0.09824,7.26274,7.20547
3,float,uniform,CPU,"N | D | N | N | N | N",256,60,6.69021,0.00186,0.574204,0.099296,7.42425,7.36557
3,float,uniform,CPU,"N | D | N | N | N | N",256,61,6.65846,0.00165,0.566102,0.097216,7.38137,7.32343
3,float,uniform,CPU,"N | D | N | N | N | N",256,62,6.54739,0.00182,0.572904,0.098464,7.27225,7.22058
3,float,uniform,CPU,"N | D | N | N | N | N",256,63,6.68528,0.00153,0.570625,0.096992,7.40879,7.35443
3,float,uniform,CPU,"N | D | N | N | N | N",256,64,6.63277,0.00157,0.565122,0.09696,7.34813,7.29642
3,float,uniform,CPU,"N | D | N | N | N | N",256,65,6.65101,0.00197,0.570934,0.097824,7.37996,7.32174
3,float,uniform,CPU,"N | D | N | N | N | N",256,66,6.68432,0.001549,0.568282,0.096352,7.40658,7.3505
3,float,uniform,CPU,"N | D | N | N | N | N",256,67,6.57098,0.00147,0.567562,0.098592,7.29282,7.2386
3,float,uniform,CPU,"N | D | N | N | N | N",256,68,6.5607,0.00189,0.574363,0.098624,7.29452,7.23558
3,float,uniform,CPU,"N | D | N | N | N | N",256,69,6.61904,0.00153,0.569844,0.099392,7.34404,7.28981
3,float,uniform,CPU,"N | D | N | N | N | N",256,70,6.79885,0.00175,0.567012,0.099552,7.52233,7.46716
3,float,uniform,CPU,"N | D | N | N | N | N",256,71,6.99997,0.001889,0.589143,0.097888,7.74373,7.68889
3,float,uniform,CPU,"N | D | N | N | N | N",256,72,6.8361,0.001548,0.571605,0.099072,7.56247,7.50832
3,float,uniform,CPU,"N | D | N | N | N | N",256,73,6.65725,0.00175,0.568242,0.099328,7.37835,7.32657
3,float,uniform,CPU,"N | D | N | N | N | N",256,74,6.59949,0.0019,0.572305,0.09632,7.3243,7.27001
3,float,uniform,CPU,"N | D | N | N | N | N",320,0,13.9199,0.00204,1.71851,0.195872,15.916,15.8364
3,float,uniform,CPU,"N | D | N | N | N | N",320,1,12.985,0.00206,1.70329,0.19504,14.9495,14.8854
3,float,uniform,CPU,"N | D | N | N | N | N",320,2,13.341,0.00199,1.69916,0.200352,15.3115,15.2425
3,float,uniform,CPU,"N | D | N | N | N | N",320,3,12.7402,0.00213,1.69156,0.1952,14.6958,14.6291
3,float,uniform,CPU,"N | D | N | N | N | N",320,4,13.2352,0.00199,1.69268,0.196032,15.1954,15.1259
3,float,uniform,CPU,"N | D | N | N | N | N",320,5,12.558,0.0021,1.70072,0.193696,14.5197,14.4545
3,float,uniform,CPU,"N | D | N | N | N | N",320,6,13.5163,0.00199,1.70085,0.19632,15.4807,15.4155
3,float,uniform,CPU,"N | D | N | N | N | N",320,7,12.9033,0.00198,1.7068,0.196192,14.8968,14.8083
3,float,uniform,CPU,"N | D | N | N | N | N",320,8,12.8124,0.00194,1.69382,0.195936,14.7683,14.7041
3,float,uniform,CPU,"N | D | N | N | N | N",320,9,13.8873,0.002041,1.70087,0.197408,15.8573,15.7876
3,float,uniform,CPU,"N | D | N | N | N | N",320,10,12.8802,0.00198,1.70012,0.195648,14.846,14.7779
3,float,uniform,CPU,"N | D | N | N | N | N",320,11,13.7929,0.00206,1.69697,0.195168,15.7563,15.6871
3,float,uniform,CPU,"N | D | N | N | N | N",320,12,12.9082,0.00196,1.69648,0.196192,14.8761,14.8028
3,float,uniform,CPU,"N | D | N | N | N | N",320,13,12.9664,0.00214,1.69529,0.196608,14.9278,14.8604
3,float,uniform,CPU,"N | D | N | N | N | N",320,14,13.6069,0.0021,1.70017,0.197248,15.5765,15.5064
3,float,uniform,CPU,"N | D | N | N | N | N",320,15,12.8251,0.00189,1.70887,0.19552,14.8137,14.7314
3,float,uniform,CPU,"N | D | N | N | N | N",320,16,13.214,0.00214,1.69811,0.199328,15.1819,15.1136
3,float,uniform,CPU,"N | D | N | N | N | N",320,17,12.8075,0.001901,1.69805,0.194272,14.7718,14.7017
3,float,uniform,CPU,"N | D | N | N | N | N",320,18,12.7584,0.00198,1.70389,0.201952,14.7334,14.6662
3,float,uniform,CPU,"N | D | N | N | N | N",320,19,13.99,0.00194,1.69623,0.19696,15.9613,15.8851
3,float,uniform,CPU,"N | D | N | N | N | N",320,20,13.3738,0.00202,1.70175,0.195616,15.3427,15.2732
3,float,uniform,CPU,"N | D | N | N | N | N",320,21,13.4875,0.0019,1.69666,0.196704,15.4517,15.3827
3,float,uniform,CPU,"N | D | N | N | N | N",320,22,12.8746,0.002,1.6937,0.193312,14.8314,14.7636
3,float,uniform,CPU,"N | D | N | N | N | N",320,23,12.954,0.002,1.76285,0.195296,14.9964,14.9142
3,float,uniform,CPU,"N | D | N | N | N | N",320,24,13.0699,0.00206,1.70063,0.19536,15.039,14.9679
3,float,uniform,CPU,"N | D | N | N | N | N",320,25,12.7691,0.00204,1.6943,0.196768,14.7319,14.6622
3,float,uniform,CPU,"N | D | N | N | N | N",320,26,13.1005,0.00194,1.70191,0.196864,15.0689,15.0012
3,float,uniform,CPU,"N | D | N | N | N | N",320,27,12.7359,0.00198,1.70191,0.195584,14.7035,14.6354
3,float,uniform,CPU,"N | D | N | N | N | N",320,28,13.519,0.002289,1.70488,0.197408,15.4917,15.4236
3,float,uniform,CPU,"N | D | N | N | N | N",320,29,13.6248,0.00198,1.69568,0.196608,15.5839,15.5191
3,float,uniform,CPU,"N | D | N | N | N | N",320,30,12.985,0.002031,1.70709,0.19424,14.9584,14.8884
3,float,uniform,CPU,"N | D | N | N | N | N",320,31,13.1953,0.002019,1.69694,0.194496,15.1572,15.0888
3,float,uniform,CPU,"N | D | N | N | N | N",320,32,13.3735,0.001891,1.70216,0.19792,15.3475,15.2754
3,float,uniform,CPU,"N | D | N | N | N | N",320,33,13.1365,0.002219,1.69679,0.19584,15.0985,15.0314
3,float,uniform,CPU,"N | D | N | N | N | N",320,34,12.8818,0.00195,1.70382,0.196128,14.851,14.7837
3,float,uniform,CPU,"N | D | N | N | N | N",320,35,13.7513,0.00227,1.69762,0.194144,15.7146,15.6453
3,float,uniform,CPU,"N | D | N | N | N | N",320,36,13.5494,0.001961,1.72826,0.199776,15.5466,15.4794
3,float,uniform,CPU,"N | D | N | N | N | N",320,37,13.1256,0.00208,1.69909,0.195808,15.0931,15.0226
3,float,uniform,CPU,"N | D | N | N | N | N",320,38,13.0904,0.001979,1.6916,0.194496,15.0389,14.9785
3,float,uniform,CPU,"N | D | N | N | N | N",320,39,12.5755,0.0018,1.69719,0.19568,14.534,14.4702
3,float,uniform,CPU,"N | D | N | N | N | N",320,40,13.2133,0.00198,1.70552,0.195904,15.1869,15.1167
3,float,uniform,CPU,"N | D | N | N | N | N",320,41,13.328,0.001969,1.70162,0.202784,15.3031,15.2343
3,float,uniform,CPU,"N | D | N | N | N | N",320,42,13.0639,0.002,1.69157,0.19552,15.0162,14.953
3,float,uniform,CPU,"N | D | N | N | N | N",320,43,13.2145,0.00174,1.69147,0.192288,15.1607,15.1
3,float,uniform,CPU,"N | D | N | N | N | N",320,44,13.2123,0.00199,1.69315,0.193888,15.1642,15.1013
3,float,uniform,CPU,"N | D | N | N | N | N",320,45,13.374,0.00192,1.68841,0.193408,15.3161,15.2577
3,float,uniform,CPU,"N | D | N | N | N | N",320,46,12.8652,0.001911,1.68932,0.19264,14.8151,14.7491
3,float,uniform,CPU,"N | D | N | N | N | N",320,47,13.1918,0.002211,1.68544,0.19392,15.1825,15.0733
3,float,uniform,CPU,"N | D | N | N | N | N",320,48,12.837,0.001941,1.69214,0.193728,14.7883,14.7248
3,float,uniform,CPU,"N | D | N | N | N | N",320,49,12.763,0.00191,1.69303,0.195008,14.7143,14.6529
3,float,uniform,CPU,"N | D | N | N | N | N",320,50,13.2811,0.00213,1.69595,0.19824,15.251,15.1774
3,float,uniform,CPU,"N | D | N | N | N | N",320,51,13.0005,0.001901,1.70096,0.1976,14.97,14.9009
3,float,uniform,CPU,"N | D | N | N | N | N",320,52,13.0127,0.002039,1.70355,0.195136,14.9822,14.9134
3,float,uniform,CPU,"N | D | N | N | N | N",320,53,13.0565,0.001951,1.69673,0.195424,15.0189,14.9507
3,float,uniform,CPU,"N | D | N | N | N | N",320,54,12.9398,0.002011,1.69388,0.202176,14.9014,14.8378
3,float,uniform,CPU,"N | D | N | N | N | N",320,55,13.13,0.002049,1.70113,0.197696,15.1091,15.0309
3,float,uniform,CPU,"N | D | N | N | N | N",320,56,13.5134,0.001959,1.69728,0.194272,15.4756,15.4069
3,float,uniform,CPU,"N | D | N | N | N | N",320,57,13.1932,0.0019,1.6922,0.193888,15.1471,15.0812
3,float,uniform,CPU,"N | D | N | N | N | N",320,58,12.9188,0.00187,1.69632,0.197056,14.8815,14.8141
3,float,uniform,CPU,"N | D | N | N | N | N",320,59,12.9814,0.001962,1.6945,0.196672,14.9425,14.8746
3,float,uniform,CPU,"N | D | N | N | N | N",320,60,13.5468,0.002111,1.70557,0.195808,15.5326,15.4502
3,float,uniform,CPU,"N | D | N | N | N | N",320,61,13.7233,0.00207,1.70502,0.195488,15.6969,15.6258
3,float,uniform,CPU,"N | D | N | N | N | N",320,62,13.6288,0.002,1.69739,0.19552,15.5915,15.5237
3,float,uniform,CPU,"N | D | N | N | N | N",320,63,12.635,0.002029,1.70015,0.195936,14.6011,14.5332
3,float,uniform,CPU,"N | D | N | N | N | N",320,64,13.1172,0.002051,1.69329,0.196096,15.0899,15.0087
3,float,uniform,CPU,"N | D | N | N | N | N",320,65,12.9217,0.00206,1.69461,0.198656,14.8908,14.817
3,float,uniform,CPU,"N | D | N | N | N | N",320,66,13.0358,0.00204,1.78728,0.196032,15.0887,15.0212
3,float,uniform,CPU,"N | D | N | N | N | N",320,67,13.8522,0.00225,1.70054,0.197856,15.8362,15.7528
3,float,uniform,CPU,"N | D | N | N | N | N",320,68,12.8203,0.001949,1.69882,0.195744,14.7857,14.7168
3,float,uniform,CPU,"N | D | N | N | N | N",320,69,14.0698,0.001991,1.70316,0.195328,16.0412,15.9703
3,float,uniform,CPU,"N | D | N | N | N | N",320,70,12.9831,0.00219,1.69667,0.197152,14.9515,14.8791
3,float,uniform,CPU,"N | D | N | N | N | N",320,71,13.202,0.00197,1.76723,0.194784,15.2321,15.1659
3,float,uniform,CPU,"N | D | N | N | N | N",320,72,12.9327,0.00199,1.6978,0.193376,14.8946,14.8259
3,float,uniform,CPU,"N | D | N | N | N | N",320,73,13.4352,0.00195,1.69361,0.198464,15.3977,15.3293
3,float,uniform,CPU,"N | D | N | N | N | N",320,74,12.8289,0.0019,1.70752,0.196736,14.8005,14.7351
3,float,uniform,CPU,"N | D | N | N | N | N",384,0,23.1655,0.00201,6.62087,0.7768,30.6558,30.5652
3,float,uniform,CPU,"N | D | N | N | N | N",384,1,23.3992,0.00214,6.61331,0.664704,30.7658,30.6794
3,float,uniform,CPU,"N | D | N | N | N | N",384,2,23.2644,0.001979,6.61162,0.670272,30.6244,30.5483
3,float,uniform,CPU,"N | D | N | N | N | N",384,3,23.266,0.00212,6.60643,0.665088,30.622,30.5397
3,float,uniform,CPU,"N | D | N | N | N | N",384,4,23.16,0.001851,6.62177,0.666752,30.5277,30.4504
3,float,uniform,CPU,"N | D | N | N | N | N",384,5,23.4213,0.00217,6.62977,0.684896,30.8206,30.7382
3,float,uniform,CPU,"N | D | N | N | N | N",384,6,23.3099,0.00194,6.62671,0.795104,30.8093,30.7336
3,float,uniform,CPU,"N | D | N | N | N | N",384,7,23.4207,0.002039,6.61636,0.802976,30.9213,30.842
3,float,uniform,CPU,"N | D | N | N | N | N",384,8,23.4407,0.00192,6.62199,0.664576,30.8079,30.7292
3,float,uniform,CPU,"N | D | N | N | N | N",384,9,23.2877,0.00218,6.61635,0.689792,30.6825,30.5961
3,float,uniform,CPU,"N | D | N | N | N | N",384,10,23.6388,0.00202,6.62068,0.663136,31.0106,30.9246
3,float,uniform,CPU,"N | D | N | N | N | N",384,11,23.3481,0.002089,6.60916,0.663968,30.7013,30.6233
3,float,uniform,CPU,"N | D | N | N | N | N",384,12,23.3855,0.001911,6.60854,0.674976,30.7473,30.6709
3,float,uniform,CPU,"N | D | N | N | N | N",384,13,23.5679,0.0021,6.63334,0.664864,30.948,30.8682
3,float,uniform,CPU,"N | D | N | N | N | N",384,14,23.1966,0.00222,6.62978,0.666624,30.5724,30.4952
3,float,uniform,CPU,"N | D | N | N | N | N",384,15,23.2572,0.00201,6.61208,0.669568,30.616,30.5409
3,float,uniform,CPU,"N | D | N | N | N | N",384,16,23.4768,0.001909,6.61026,0.66336,30.8321,30.7523
3,float,uniform,CPU,"N | D | N | N | N | N",384,17,23.1896,0.00194,6.61118,0.664672,30.5509,30.4674
3,float,uniform,CPU,"N | D | N | N | N | N",384,18,23.3314,0.002079,6.61776,0.66512,30.6913,30.6163
3,float,uniform,CPU,"N | D | N | N | N | N",384,19,23.4507,0.002161,6.62193,0.668768,30.8285,30.7435
3,float,uniform,CPU,"N | D | N | N | N | N",384,20,23.4733,0.00199,6.60976,0.664864,30.8329,30.75
3,float,uniform,CPU,"N | D | N | N | N | N",384,21,23.3828,0.00195,6.62455,0.665248,30.7572,30.6746
3,float,uniform,CPU,"N | D | N | N | N | N",384,22,23.6703,0.002191,6.61043,0.692768,31.0518,30.9757
3,float,uniform,CPU,"N | D | N | N | N | N",384,23,23.8162,0.002,6.62302,0.662752,31.1863,31.104
3,float,uniform,CPU,"N | D | N | N | N | N",384,24,23.3016,0.001911,6.61267,0.80368,30.7944,30.7199
3,float,uniform,CPU,"N | D | N | N | N | N",384,25,23.7024,0.00204,6.64743,0.665408,31.0926,31.0173
3,float,uniform,CPU,"N | D | N | N | N | N",384,26,23.095,0.00214,6.61669,0.666688,30.4598,30.3805
3,float,uniform,CPU,"N | D | N | N | N | N",384,27,23.3662,0.00202,6.61026,0.667328,30.7176,30.6458
3,float,uniform,CPU,"N | D | N | N | N | N",384,28,23.6722,0.00203,6.60468,0.66432,31.0246,30.9433
3,float,uniform,CPU,"N | D | N | N | N | N",384,29,23.703,0.00199,6.60944,0.672224,31.0661,30.9867
3,float,uniform,CPU,"N | D | N | N | N | N",384,30,23.4801,0.002131,6.62541,0.665888,30.8526,30.7735
3,float,uniform,CPU,"N | D | N | N | N | N",384,31,23.6683,0.00213,6.62449,0.735264,31.1125,31.0302
3,float,uniform,CPU,"N | D | N | N | N | N",384,32,23.8434,0.001979,6.60953,0.663296,31.1987,31.1182
3,float,uniform,CPU,"N | D | N | N | N | N",384,33,23.4586,0.00206,6.60876,0.662304,30.806,30.7317
3,float,uniform,CPU,"N | D | N | N | N | N",384,34,23.2955,0.001949,6.60717,0.662848,30.6499,30.5674
3,float,uniform,CPU,"N | D | N | N | N | N",384,35,23.5783,0.00201,6.61041,0.665152,30.9312,30.8558
3,float,uniform,CPU,"N | D | N | N | N | N",384,36,23.8088,0.00211,6.60383,0.669408,31.1644,31.0841
3,float,uniform,CPU,"N | D | N | N | N | N",384,37,23.8993,0.00201,6.60558,0.66448,31.2581,31.1713
3,float,uniform,CPU,"N | D | N | N | N | N",384,38,23.8647,0.00186,6.62329,0.663456,31.2344,31.1533
3,float,uniform,CPU,"N | D | N | N | N | N",384,39,23.2948,0.00199,6.61724,0.662304,30.6556,30.5763
3,float,uniform,CPU,"N | D | N | N | N | N",384,40,23.2081,0.00209,6.61723,0.702592,30.606,30.53
3,float,uniform,CPU,"N | D | N | N | N | N",384,41,23.5959,0.002201,6.62286,0.666912,30.964,30.8879
3,float,uniform,CPU,"N | D | N | N | N | N",384,42,23.5839,0.002169,6.60777,0.666208,30.9393,30.86
3,float,uniform,CPU,"N | D | N | N | N | N",384,43,23.3372,0.00209,6.61835,0.67408,30.7212,30.6317
3,float,uniform,CPU,"N | D | N | N | N | N",384,44,23.7693,0.001921,6.61614,0.663392,31.1263,31.0508
3,float,uniform,CPU,"N | D | N | N | N | N",384,45,23.5896,0.00201,6.60261,0.66464,30.9409,30.8589
3,float,uniform,CPU,"N | D | N | N | N | N",384,46,23.5346,0.001859,6.61445,0.672096,30.9,30.823
3,float,uniform,CPU,"N | D | N | N | N | N",384,47,23.3858,0.0021,6.60083,0.70288,30.7695,30.6916
3,float,uniform,CPU,"N | D | N | N | N | N",384,48,23.5294,0.001991,6.62672,0.6672,30.9051,30.8254
3,float,uniform,CPU,"N | D | N | N | N | N",384,49,23.6667,0.00202,6.60152,0.671392,31.0357,30.9417
3,float,uniform,CPU,"N | D | N | N | N | N",384,50,23.3989,0.002051,6.6066,0.666464,30.7541,30.674
3,float,uniform,CPU,"N | D | N | N | N | N",384,51,23.7468,0.00191,6.6056,0.662976,31.0935,31.0173
3,float,uniform,CPU,"N | D | N | N | N | N",384,52,23.6483,0.00196,6.61656,0.6672,31.0204,30.934
3,float,uniform,CPU,"N | D | N | N | N | N",384,53,23.6165,0.00198,6.60399,0.66272,30.9663,30.8852
3,float,uniform,CPU,"N | D | N | N | N | N",384,54,23.4362,0.002179,6.60682,0.669248,30.7899,30.7145
3,float,uniform,CPU,"N | D | N | N | N | N",384,55,23.4326,0.00204,6.603,0.666624,30.776,30.7043
3,float,uniform,CPU,"N | D | N | N | N | N",384,56,23.6609,0.002001,6.60573,0.6648,31.0068,30.9335
3,float,uniform,CPU,"N | D | N | N | N | N",384,57,23.6836,0.00195,6.59706,0.664128,31.0209,30.9467
3,float,uniform,CPU,"N | D | N | N | N | N",384,58,23.7124,0.001889,6.60306,0.66416,31.0672,30.9815
3,float,uniform,CPU,"N | D | N | N | N | N",384,59,23.4681,0.00204,6.60371,0.665216,30.8148,30.739
3,float,uniform,CPU,"N | D | N | N | N | N",384,60,23.3515,0.00197,6.60936,0.707104,30.7571,30.6699
3,float,uniform,CPU,"N | D | N | N | N | N",384,61,23.8972,0.001971,6.62541,0.6656,31.2782,31.1902
3,float,uniform,CPU,"N | D | N | N | N | N",384,62,23.5476,0.002049,6.61388,0.665568,30.9032,30.8291
3,float,uniform,CPU,"N | D | N | N | N | N",384,63,23.345,0.00196,6.61765,0.664,30.705,30.6286
3,float,uniform,CPU,"N | D | N | N | N | N",384,64,23.7332,0.002061,6.61699,0.6648,31.0944,31.017
3,float,uniform,CPU,"N | D | N | N | N | N",384,65,23.6039,0.002029,6.608,0.665568,30.9617,30.8795
3,float,uniform,CPU,"N | D | N | N | N | N",384,66,23.97,0.00208,6.59999,0.664864,31.3158,31.2369
3,float,uniform,CPU,"N | D | N | N | N | N",384,67,23.3852,0.00216,6.60995,0.661952,30.7456,30.6592
3,float,uniform,CPU,"N | D | N | N | N | N",384,68,23.1194,0.00204,6.61092,0.665216,30.4826,30.3975
3,float,uniform,CPU,"N | D | N | N | N | N",384,69,23.934,0.00196,6.62638,0.812352,31.4789,31.3747
3,float,uniform,CPU,"N | D | N | N | N | N",384,70,23.5881,0.00211,6.61714,0.663744,30.9481,30.8711
3,float,uniform,CPU,"N | D | N | N | N | N",384,71,23.6025,0.00213,6.60606,0.663936,30.9519,30.8746
3,float,uniform,CPU,"N | D | N | N | N | N",384,72,23.4175,0.002011,6.60205,0.665248,30.7633,30.6868
3,float,uniform,CPU,"N | D | N | N | N | N",384,73,23.3834,0.002061,6.60581,0.664928,30.7396,30.6562
3,float,uniform,CPU,"N | D | N | N | N | N",384,74,23.7407,0.002169,6.60538,0.792512,31.2151,31.1407
3,float,uniform,CPU,"N | D | N | N | N | N",448,0,34.0508,0.00222,12.6361,1.36784,48.1439,48.057
3,float,uniform,CPU,"N | D | N | N | N | N",448,1,34.1119,0.00224,12.6259,1.11466,47.9411,47.8547
3,float,uniform,CPU,"N | D | N | N | N | N",448,2,33.8379,0.002059,12.6204,1.11523,47.6608,47.5756
3,float,uniform,CPU,"N | D | N | N | N | N",448,3,33.6804,0.002141,12.5966,1.11293,47.4774,47.3921
3,float,uniform,CPU,"N | D | N | N | N | N",448,4,33.8159,0.00211,12.5974,1.11504,47.6142,47.5304
3,float,uniform,CPU,"N | D | N | N | N | N",448,5,33.8144,0.002141,12.6247,1.11418,47.6407,47.5554
3,float,uniform,CPU,"N | D | N | N | N | N",448,6,34.4382,0.00198,12.6197,1.11306,48.26,48.1729
3,float,uniform,CPU,"N | D | N | N | N | N",448,7,34.0671,0.002141,12.6254,1.11411,47.8922,47.8088
3,float,uniform,CPU,"N | D | N | N | N | N",448,8,33.9455,0.00199,12.6256,1.38979,48.0501,47.9629
3,float,uniform,CPU,"N | D | N | N | N | N",448,9,33.8333,0.00211,12.6122,1.1127,47.6409,47.5603
3,float,uniform,CPU,"N | D | N | N | N | N",448,10,34.0022,0.00231,12.6231,1.36208,48.0734,47.9897
3,float,uniform,CPU,"N | D | N | N | N | N",448,11,33.7726,0.00201,12.5513,1.11715,47.5309,47.443
3,float,uniform,CPU,"N | D | N | N | N | N",448,12,33.9684,0.002361,12.6375,1.36874,48.0626,47.977
3,float,uniform,CPU,"N | D | N | N | N | N",448,13,33.5932,0.002521,12.6276,1.11427,47.4233,47.3376
3,float,uniform,CPU,"N | D | N | N | N | N",448,14,33.8668,0.002181,12.6055,1.40179,47.9625,47.8763
3,float,uniform,CPU,"N | D | N | N | N | N",448,15,33.8933,0.00208,12.6063,1.36435,47.9534,47.8661
3,float,uniform,CPU,"N | D | N | N | N | N",448,16,33.622,0.002119,12.6027,1.1144,47.4248,47.3412
