dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,CPU,"N | N",256,57,0.029312,0,0.02034,0.005056,0.09269,0.054708
1,float,uniform,CPU,"N | N",256,58,0.02992,0,0.021348,0.005792,0.097379,0.05706
1,float,uniform,CPU,"N | N",256,59,0.027776,0,0.01968,0.006432,0.093589,0.053888
1,float,uniform,CPU,"N | N",256,60,0.030368,0,0.02006,0.006144,0.095549,0.056572
1,float,uniform,CPU,"N | N",256,61,0.030688,0,0.01973,0.006304,0.096759,0.056722
1,float,uniform,CPU,"N | N",256,62,0.030368,0,0.019899,0.005568,0.094789,0.055835
1,float,uniform,CPU,"N | N",256,63,0.029088,0,0.01974,0.005792,0.091449,0.05462
1,float,uniform,CPU,"N | N",256,64,0.030272,0,0.02003,0.005376,0.093979,0.055678
1,float,uniform,CPU,"N | N",256,65,0.031104,0,0.019809,0.106016,0.195718,0.156929
1,float,uniform,CPU,"N | N",256,66,0.032448,0,0.020319,0.00512,0.096119,0.057887
1,float,uniform,CPU,"N | N",256,67,0.029888,0,0.01986,0.006528,0.095649,0.056276
1,float,uniform,CPU,"N | N",256,68,0.02896,0,0.02004,0.005632,0.094459,0.054632
1,float,uniform,CPU,"N | N",256,69,0.028096,0,0.015909,0.006656,0.083369,0.050661
1,float,uniform,CPU,"N | N",256,70,0.03216,0,0.01969,0.0056,0.094599,0.05745
1,float,uniform,CPU,"N | N",256,71,0.030784,0,0.02055,0.005952,0.095869,0.057286
1,float,uniform,CPU,"N | N",256,72,0.038336,0,0.02015,0.005536,0.101388,0.064022
1,float,uniform,CPU,"N | N",256,73,0.030368,0,0.01974,0.006624,0.095819,0.056732
1,float,uniform,CPU,"N | N",256,74,0.030368,0,0.02056,0.005376,0.093639,0.056304
1,float,uniform,CPU,"N | N",320,0,0.05808,0,0.02606,0.01296,0.143668,0.0971
1,float,uniform,CPU,"N | N",320,1,0.03008,0,0.022089,0.00576,0.095669,0.057929
1,float,uniform,CPU,"N | N",320,2,0.029504,0,0.02192,0.00528,0.095989,0.056704
1,float,uniform,CPU,"N | N",320,3,0.03088,0,0.021659,0.005888,0.096669,0.058427
1,float,uniform,CPU,"N | N",320,4,0.031648,0,0.021929,0.007392,0.101199,0.060969
1,float,uniform,CPU,"N | N",320,5,0.032064,0,0.02207,0.005472,0.097439,0.059606
1,float,uniform,CPU,"N | N",320,6,0.031616,0,0.02188,0.0056,0.09731,0.059096
1,float,uniform,CPU,"N | N",320,7,0.03024,0,0.018281,0.006688,0.089369,0.055209
1,float,uniform,CPU,"N | N",320,8,0.029792,0,0.022099,0.005088,0.094109,0.056979
1,float,uniform,CPU,"N | N",320,9,0.029728,0,0.02196,0.005824,0.095979,0.057512
1,float,uniform,CPU,"N | N",320,10,0.030496,0,0.021809,0.005312,0.095659,0.057617
1,float,uniform,CPU,"N | N",320,11,0.030368,0,0.0218,0.005344,0.096369,0.057512
1,float,uniform,CPU,"N | N",320,12,0.0344,0,0.021438,0.005344,0.106649,0.061182
1,float,uniform,CPU,"N | N",320,13,0.032416,0,0.022199,0.007936,0.101499,0.062551
1,float,uniform,CPU,"N | N",320,14,0.03072,0,0.02228,0.005312,0.095349,0.058312
1,float,uniform,CPU,"N | N",320,15,0.028768,0,0.02155,0.005248,0.095708,0.055566
1,float,uniform,CPU,"N | N",320,16,0.031264,0,0.021659,0.00512,0.098549,0.058043
1,float,uniform,CPU,"N | N",320,17,0.029472,0,0.02259,0.004416,0.096549,0.056478
1,float,uniform,CPU,"N | N",320,18,0.029536,0,0.02147,0.005024,0.095009,0.05603
1,float,uniform,CPU,"N | N",320,19,0.028864,0,0.02162,0.007008,0.096168,0.057492
1,float,uniform,CPU,"N | N",320,20,0.033312,0,0.02224,0.006592,0.099228,0.062144
1,float,uniform,CPU,"N | N",320,21,0.031968,0,0.021669,0.005312,0.097749,0.058949
1,float,uniform,CPU,"N | N",320,22,0.030688,0,0.02162,0.005504,0.095869,0.057812
1,float,uniform,CPU,"N | N",320,23,0.028672,0,0.02158,0.006976,0.095289,0.057228
1,float,uniform,CPU,"N | N",320,24,0.029088,0,0.021519,0.005312,0.095219,0.055919
1,float,uniform,CPU,"N | N",320,25,0.039328,0,0.022079,0.005056,0.104259,0.066463
1,float,uniform,CPU,"N | N",320,26,0.027072,0,0.0187,0.00672,0.08494,0.052492
1,float,uniform,CPU,"N | N",320,27,0.029632,0,0.0217,0.004544,0.094699,0.055876
1,float,uniform,CPU,"N | N",320,28,0.028256,0,0.022099,0.005376,0.095229,0.055731
1,float,uniform,CPU,"N | N",320,29,0.029408,0,0.0218,0.0056,0.094729,0.056808
1,float,uniform,CPU,"N | N",320,30,0.032032,0,0.021739,0.005536,0.098579,0.059307
1,float,uniform,CPU,"N | N",320,31,0.031488,0,0.02204,0.005056,0.097208,0.058584
1,float,uniform,CPU,"N | N",320,32,0.030624,0,0.02171,0.00512,0.094009,0.057454
1,float,uniform,CPU,"N | N",320,33,0.03232,0,0.02187,0.004704,0.100819,0.058894
1,float,uniform,CPU,"N | N",320,34,0.035552,0,0.02246,0.005216,0.101669,0.063228
1,float,uniform,CPU,"N | N",320,35,0.028544,0,0.022041,0.005536,0.095389,0.056121
1,float,uniform,CPU,"N | N",320,36,0.028672,0,0.021851,0.005312,0.093809,0.055835
1,float,uniform,CPU,"N | N",320,37,0.02864,0,0.021829,0.004928,0.093899,0.055397
1,float,uniform,CPU,"N | N",320,38,0.028384,0,0.01874,0.006112,0.085639,0.053236
1,float,uniform,CPU,"N | N",320,39,0.033024,0,0.017981,0.008192,0.092119,0.059197
1,float,uniform,CPU,"N | N",320,40,0.034944,0,0.02205,0.006112,0.100289,0.063106
1,float,uniform,CPU,"N | N",320,41,0.030656,0,0.02211,0.004416,0.094699,0.057182
1,float,uniform,CPU,"N | N",320,42,0.032288,0,0.02146,0.013728,0.106809,0.067476
1,float,uniform,CPU,"N | N",320,43,0.030016,0,0.02239,0.005472,0.095409,0.057878
1,float,uniform,CPU,"N | N",320,44,0.0304,0,0.02183,0.004512,0.096329,0.056742
1,float,uniform,CPU,"N | N",320,45,0.030208,0,0.021659,0.005216,0.095999,0.057083
1,float,uniform,CPU,"N | N",320,46,0.028064,0,0.02155,0.004672,0.092289,0.054286
1,float,uniform,CPU,"N | N",320,47,0.031424,0,0.022479,0.006048,0.099299,0.059951
1,float,uniform,CPU,"N | N",320,48,0.032384,0,0.021709,0.005408,0.097779,0.059501
1,float,uniform,CPU,"N | N",320,49,0.031136,0,0.02192,0.005728,0.097339,0.058784
1,float,uniform,CPU,"N | N",320,50,0.02832,0,0.021709,0.005184,0.092409,0.055213
1,float,uniform,CPU,"N | N",320,51,0.031648,0,0.02151,0.00544,0.097648,0.058598
1,float,uniform,CPU,"N | N",320,52,0.031296,0,0.021009,0.005664,0.095659,0.057969
1,float,uniform,CPU,"N | N",320,53,0.029312,0,0.02219,0.00592,0.095819,0.057422
1,float,uniform,CPU,"N | N",320,54,0.027904,0,0.02153,0.005408,0.092539,0.054842
1,float,uniform,CPU,"N | N",320,55,0.02816,0,0.02191,0.00512,0.09383,0.05519
1,float,uniform,CPU,"N | N",320,56,0.031456,0,0.02195,0.005952,0.099328,0.059358
1,float,uniform,CPU,"N | N",320,57,0.03248,0,0.0221,0.00704,0.100779,0.06162
1,float,uniform,CPU,"N | N",320,58,0.031424,0,0.01851,0.006688,0.094679,0.056622
1,float,uniform,CPU,"N | N",320,59,0.029504,0,0.021779,0.00512,0.179748,0.056403
1,float,uniform,CPU,"N | N",320,60,0.0328,0,0.02177,0.005344,0.099089,0.059914
1,float,uniform,CPU,"N | N",320,61,0.03104,0,0.022899,0.006816,0.099939,0.060755
1,float,uniform,CPU,"N | N",320,62,0.027744,0,0.022119,0.004928,0.094049,0.054791
1,float,uniform,CPU,"N | N",320,63,0.028608,0,0.021519,0.00672,0.095549,0.056847
1,float,uniform,CPU,"N | N",320,64,0.030048,0,0.02153,0.005152,0.093459,0.05673
1,float,uniform,CPU,"N | N",320,65,0.033312,0,0.022239,0.00528,0.098849,0.060831
1,float,uniform,CPU,"N | N",320,66,0.033504,0,0.02665,0.006624,0.107039,0.066778
1,float,uniform,CPU,"N | N",320,67,0.029568,0,0.02713,0.006112,0.100488,0.06281
1,float,uniform,CPU,"N | N",320,68,0.030816,0,0.132759,0.004448,0.206228,0.168023
1,float,uniform,CPU,"N | N",320,69,0.029792,0,0.0219,0.00544,0.097019,0.057132
1,float,uniform,CPU,"N | N",320,70,0.030112,0,0.01887,0.007968,0.088629,0.05695
1,float,uniform,CPU,"N | N",320,71,0.030048,0,0.018481,0.006368,0.086759,0.054897
1,float,uniform,CPU,"N | N",320,72,0.030048,0,0.021789,0.005504,0.096099,0.057341
1,float,uniform,CPU,"N | N",320,73,0.031648,0,0.0216,0.005824,0.097639,0.059072
1,float,uniform,CPU,"N | N",320,74,0.031168,0,0.022489,0.006368,0.100129,0.060025
1,float,uniform,CPU,"N | N",384,0,0.05168,0,0.02496,0.012288,0.132518,0.088928
1,float,uniform,CPU,"N | N",384,1,0.0312,0,0.022249,0.004352,0.099019,0.057801
1,float,uniform,CPU,"N | N",384,2,0.030208,0,0.02243,0.005664,0.096499,0.058302
1,float,uniform,CPU,"N | N",384,3,0.029728,0,0.0215,0.00576,0.094909,0.056988
1,float,uniform,CPU,"N | N",384,4,0.0288,0,0.02156,0.004512,0.096189,0.054872
1,float,uniform,CPU,"N | N",384,5,0.030912,0,0.02178,0.005344,0.097889,0.058036
1,float,uniform,CPU,"N | N",384,6,0.03248,0,0.02156,0.00592,0.099789,0.05996
1,float,uniform,CPU,"N | N",384,7,0.135008,0,0.0217,0.004576,0.200688,0.161284
1,float,uniform,CPU,"N | N",384,8,0.029344,0,0.02165,0.005824,0.096209,0.056818
1,float,uniform,CPU,"N | N",384,9,0.032064,0,0.02182,0.006688,0.098628,0.060572
1,float,uniform,CPU,"N | N",384,10,0.029024,0,0.02315,0.004416,0.095739,0.05659
1,float,uniform,CPU,"N | N",384,11,0.030048,0,0.02217,0.004416,0.096628,0.056634
1,float,uniform,CPU,"N | N",384,12,0.027904,0,0.0214,0.005568,0.09447,0.054872
1,float,uniform,CPU,"N | N",384,13,0.028576,0,0.021469,0.004672,0.094299,0.054717
1,float,uniform,CPU,"N | N",384,14,0.033568,0,0.02169,0.005824,0.09971,0.061082
1,float,uniform,CPU,"N | N",384,15,0.031936,0,0.01799,0.006848,0.08918,0.056774
1,float,uniform,CPU,"N | N",384,16,0.03168,0,0.021859,0.004896,0.096889,0.058435
1,float,uniform,CPU,"N | N",384,17,0.029216,0,0.021469,0.004352,0.094869,0.055037
1,float,uniform,CPU,"N | N",384,18,0.030016,0,0.021759,0.006144,0.099239,0.057919
1,float,uniform,CPU,"N | N",384,19,0.030144,0,0.02251,0.005504,0.098419,0.058158
1,float,uniform,CPU,"N | N",384,20,0.031808,0,0.022099,0.006656,0.108039,0.060563
1,float,uniform,CPU,"N | N",384,21,0.028736,0,0.02146,0.00464,0.094859,0.054836
1,float,uniform,CPU,"N | N",384,22,0.030816,0,0.021999,0.005504,0.097749,0.058319
1,float,uniform,CPU,"N | N",384,23,0.03232,0,0.02174,0.004704,0.098759,0.058764
1,float,uniform,CPU,"N | N",384,24,0.032544,0,0.02167,0.005248,0.098989,0.059462
1,float,uniform,CPU,"N | N",384,25,0.029728,0,0.021609,0.006368,0.096419,0.057705
1,float,uniform,CPU,"N | N",384,26,0.029184,0,0.02197,0.006464,0.095948,0.057618
1,float,uniform,CPU,"N | N",384,27,0.031936,0,0.02367,0.006912,0.101739,0.062518
1,float,uniform,CPU,"N | N",384,28,0.032096,0,0.02236,0.005632,0.099279,0.060088
1,float,uniform,CPU,"N | N",384,29,0.028416,0,0.02176,0.0072,0.096969,0.057376
1,float,uniform,CPU,"N | N",384,30,0.028864,0,0.02188,0.004512,0.095599,0.055256
1,float,uniform,CPU,"N | N",384,31,0.0296,0,0.02164,0.005472,0.097399,0.056712
1,float,uniform,CPU,"N | N",384,32,0.030944,0,0.021999,0.005472,0.099329,0.058415
1,float,uniform,CPU,"N | N",384,33,0.028384,0,0.018149,0.006496,0.084629,0.053029
1,float,uniform,CPU,"N | N",384,34,0.030528,0,0.01838,0.006752,0.088319,0.05566
1,float,uniform,CPU,"N | N",384,35,0.031232,0,0.02166,0.005632,0.098738,0.058524
1,float,uniform,CPU,"N | N",384,36,0.031104,0,0.02164,0.006112,0.098289,0.058856
1,float,uniform,CPU,"N | N",384,37,0.030176,0,0.023399,0.00576,0.100169,0.059335
1,float,uniform,CPU,"N | N",384,38,0.030528,0,0.02153,0.006496,0.099489,0.058554
1,float,uniform,CPU,"N | N",384,39,0.029344,0,0.02168,0.006176,0.097359,0.0572
1,float,uniform,CPU,"N | N",384,40,0.034784,0,0.021879,0.004544,0.099259,0.061207
1,float,uniform,CPU,"N | N",384,41,0.033216,0,0.02167,0.004512,0.099679,0.059398
1,float,uniform,CPU,"N | N",384,42,0.031712,0,0.02195,0.006304,0.100139,0.059966
1,float,uniform,CPU,"N | N",384,43,0.029376,0,0.021569,0.005312,0.098489,0.056257
1,float,uniform,CPU,"N | N",384,44,0.028576,0,0.02189,0.006208,0.097568,0.056674
1,float,uniform,CPU,"N | N",384,45,0.031424,0,0.023,0.012224,0.105668,0.066648
1,float,uniform,CPU,"N | N",384,46,0.028832,0,0.018109,0.006592,0.087699,0.053533
1,float,uniform,CPU,"N | N",384,47,0.028544,0,0.02154,0.006528,0.097188,0.056612
1,float,uniform,CPU,"N | N",384,48,0.030528,0,0.02156,0.00608,0.098449,0.058168
1,float,uniform,CPU,"N | N",384,49,0.033472,0,0.02179,0.005152,0.100419,0.060414
1,float,uniform,CPU,"N | N",384,50,0.031648,0,0.022,0.003904,0.098639,0.057552
1,float,uniform,CPU,"N | N",384,51,0.030112,0,0.022099,0.005984,0.097029,0.058195
1,float,uniform,CPU,"N | N",384,52,0.027872,0,0.02175,0.006432,0.095139,0.056054
1,float,uniform,CPU,"N | N",384,53,0.03088,0,0.02752,0.004384,0.102999,0.062784
1,float,uniform,CPU,"N | N",384,54,0.03088,0,0.022169,0.005888,0.099859,0.058937
1,float,uniform,CPU,"N | N",384,55,0.029728,0,0.021659,0.007136,0.099359,0.058523
1,float,uniform,CPU,"N | N",384,56,0.02928,0,0.02185,0.005088,0.093649,0.056218
1,float,uniform,CPU,"N | N",384,57,0.029216,0,0.02247,0.005888,0.098839,0.057574
1,float,uniform,CPU,"N | N",384,58,0.0312,0,0.02157,0.005472,0.097949,0.058242
1,float,uniform,CPU,"N | N",384,59,0.030784,0,0.02162,0.004384,0.094719,0.056788
1,float,uniform,CPU,"N | N",384,60,0.030848,0,0.02175,0.005696,0.098559,0.058294
1,float,uniform,CPU,"N | N",384,61,0.119136,0,0.02169,0.003904,0.184478,0.14473
1,float,uniform,CPU,"N | N",384,62,0.0288,0,0.02197,0.006208,0.097319,0.056978
1,float,uniform,CPU,"N | N",384,63,0.029632,0,0.02304,0.005664,0.097939,0.058336
1,float,uniform,CPU,"N | N",384,64,0.02768,0,0.0218,0.00688,0.092689,0.05636
1,float,uniform,CPU,"N | N",384,65,0.030016,0,0.02148,0.003776,0.093969,0.055272
1,float,uniform,CPU,"N | N",384,66,0.029696,0,0.02148,0.005568,0.095169,0.056744
1,float,uniform,CPU,"N | N",384,67,0.033568,0,0.02174,0.005984,0.102699,0.061292
1,float,uniform,CPU,"N | N",384,68,0.031712,0,0.02163,0.006112,0.097869,0.059454
1,float,uniform,CPU,"N | N",384,69,0.031616,0,0.02191,0.00448,0.095559,0.058006
1,float,uniform,CPU,"N | N",384,70,0.030272,0,0.127668,0.00544,0.203608,0.16338
1,float,uniform,CPU,"N | N",384,71,0.029344,0,0.021689,0.005472,0.100449,0.056505
1,float,uniform,CPU,"N | N",384,72,0.031168,0,0.02257,0.005728,0.096969,0.059466
1,float,uniform,CPU,"N | N",384,73,0.029984,0,0.021759,0.006208,0.100869,0.057951
1,float,uniform,CPU,"N | N",384,74,0.02848,0,0.02142,0.005472,0.095709,0.055372
1,float,uniform,CPU,"N | N",448,0,0.052032,0,0.02573,0.010528,0.133288,0.08829
1,float,uniform,CPU,"N | N",448,1,0.029248,0,0.02244,0.00528,0.096649,0.056968
1,float,uniform,CPU,"N | N",448,2,0.030016,0,0.018389,0.008064,0.088219,0.056469
1,float,uniform,CPU,"N | N",448,3,0.028288,0,0.02169,0.005376,0.09353,0.055354
1,float,uniform,CPU,"N | N",448,4,0.0312,0,0.02213,0.004608,0.097259,0.057938
1,float,uniform,CPU,"N | N",448,5,0.039872,0,0.02198,0.00688,0.109569,0.068732
1,float,uniform,CPU,"N | N",448,6,0.032448,0,0.022209,0.008064,0.100399,0.062721
1,float,uniform,CPU,"N | N",448,7,0.030304,0,0.02183,0.004288,0.096259,0.056422
1,float,uniform,CPU,"N | N",448,8,0.031328,0,0.0223,0.005824,0.100399,0.059452
1,float,uniform,CPU,"N | N",448,9,0.029504,0,0.022669,0.006144,0.097669,0.058317
1,float,uniform,CPU,"N | N",448,10,0.03072,0,0.02211,0.005856,0.104129,0.058686
1,float,uniform,CPU,"N | N",448,11,0.028992,0,0.02202,0.006368,0.098259,0.05738
1,float,uniform,CPU,"N | N",448,12,0.030304,0,0.02196,0.005408,0.096379,0.057672
1,float,uniform,CPU,"N | N",448,13,0.03008,0,0.022249,0.006048,0.098509,0.058377
1,float,uniform,CPU,"N | N",448,14,0.031648,0,0.02212,0.007232,0.100139,0.061
1,float,uniform,CPU,"N | N",448,15,0.031744,0,0.021919,0.005504,0.096729,0.059167
1,float,uniform,CPU,"N | N",448,16,0.0304,0,0.02194,0.006688,0.09647,0.059028
1,float,uniform,CPU,"N | N",448,17,0.029024,0,0.02242,0.006368,0.097599,0.057812
1,float,uniform,CPU,"N | N",448,18,0.032704,0,0.026449,0.00624,0.105499,0.065393
1,float,uniform,CPU,"N | N",448,19,0.0296,0,0.022208,0.004864,0.096689,0.056672
1,float,uniform,CPU,"N | N",448,20,0.029312,0,0.02195,0.005216,0.095008,0.056478
1,float,uniform,CPU,"N | N",448,21,0.027008,0,0.018179,0.00656,0.084599,0.051747
1,float,uniform,CPU,"N | N",448,22,0.030272,0,0.02204,0.005376,0.096919,0.057688
1,float,uniform,CPU,"N | N",448,23,0.03168,0,0.02214,0.007104,0.099638,0.060924
1,float,uniform,CPU,"N | N",448,24,0.0312,0,0.022459,0.00656,0.105949,0.060219
1,float,uniform,CPU,"N | N",448,25,0.032192,0,0.021839,0.004416,0.097899,0.058447
1,float,uniform,CPU,"N | N",448,26,0.029536,0,0.02196,0.005408,0.096399,0.056904
1,float,uniform,CPU,"N | N",448,27,0.029664,0,0.0234,0.007552,0.098559,0.060616
1,float,uniform,CPU,"N | N",448,28,0.029824,0,0.02204,0.005824,0.097279,0.057688
1,float,uniform,CPU,"N | N",448,29,0.029024,0,0.02168,0.00624,0.09633,0.056944
1,float,uniform,CPU,"N | N",448,30,0.028064,0,0.021949,0.00528,0.093819,0.055293
1,float,uniform,CPU,"N | N",448,31,0.036128,0,0.02188,0.005888,0.104269,0.063896
1,float,uniform,CPU,"N | N",448,32,0.032192,0,0.02206,0.005952,0.099428,0.060204
1,float,uniform,CPU,"N | N",448,33,0.029664,0,0.022059,0.005312,0.095769,0.057035
1,float,uniform,CPU,"N | N",448,34,0.030752,0,0.02202,0.004608,0.095949,0.05738
1,float,uniform,CPU,"N | N",448,35,0.029696,0,0.02188,0.004704,0.096218,0.05628
1,float,uniform,CPU,"N | N",448,36,0.030208,0,0.022919,0.005408,0.097019,0.058535
1,float,uniform,CPU,"N | N",448,37,0.030016,0,0.02184,0.005728,0.099219,0.057584
1,float,uniform,CPU,"N | N",448,38,0.028672,0,0.02197,0.005888,0.100039,0.05653
1,float,uniform,CPU,"N | N",448,39,0.03344,0,0.022029,0.009248,0.104819,0.064717
1,float,uniform,CPU,"N | N",448,40,0.033024,0,0.01875,0.006656,0.090589,0.05843
1,float,uniform,CPU,"N | N",448,41,0.030752,0,0.02184,0.006624,0.097728,0.059216
1,float,uniform,CPU,"N | N",448,42,0.029024,0,0.021919,0.005792,0.094499,0.056735
1,float,uniform,CPU,"N | N",448,43,0.030368,0,0.022309,0.006432,0.098709,0.059109
1,float,uniform,CPU,"N | N",448,44,0.028544,0,0.02189,0.004704,0.093949,0.055138
1,float,uniform,CPU,"N | N",448,45,0.031424,0,0.022669,0.005312,0.198198,0.059405
1,float,uniform,CPU,"N | N",448,46,0.029216,0,0.02246,0.006688,0.099049,0.058364
1,float,uniform,CPU,"N | N",448,47,0.028544,0,0.021819,0.00528,0.094689,0.055643
1,float,uniform,CPU,"N | N",448,48,0.030016,0,0.02225,0.004736,0.097079,0.057002
1,float,uniform,CPU,"N | N",448,49,0.030432,0,0.02212,0.005376,0.097449,0.057928
1,float,uniform,CPU,"N | N",448,50,0.02848,0,0.02196,0.004608,0.092399,0.055048
1,float,uniform,CPU,"N | N",448,51,0.03104,0,0.02236,0.006976,0.100149,0.060376
1,float,uniform,CPU,"N | N",448,52,0.031232,0,0.02171,0.00816,0.105999,0.061102
1,float,uniform,CPU,"N | N",448,53,0.03168,0,0.02224,0.005376,0.096249,0.059296
1,float,uniform,CPU,"N | N",448,54,0.030688,0,0.023139,0.006048,0.098889,0.059875
1,float,uniform,CPU,"N | N",448,55,0.029024,0,0.02173,0.004416,0.094959,0.05517
1,float,uniform,CPU,"N | N",448,56,0.029376,0,0.02206,0.008256,0.098639,0.059692
1,float,uniform,CPU,"N | N",448,57,0.030016,0,0.0223,0.007488,0.098269,0.059804
1,float,uniform,CPU,"N | N",448,58,0.032384,0,0.01831,0.006496,0.096749,0.05719
1,float,uniform,CPU,"N | N",448,59,0.030912,0,0.020381,0.007616,0.091699,0.058909
1,float,uniform,CPU,"N | N",448,60,0.030112,0,0.02216,0.00528,0.095059,0.057552
1,float,uniform,CPU,"N | N",448,61,0.031104,0,0.022139,0.005376,0.099929,0.058619
1,float,uniform,CPU,"N | N",448,62,0.03088,0,0.022409,0.005952,0.098429,0.059241
1,float,uniform,CPU,"N | N",448,63,0.030336,0,0.022909,0.005952,0.100169,0.059197
1,float,uniform,CPU,"N | N",448,64,0.02992,0,0.0218,0.00608,0.203118,0.0578
1,float,uniform,CPU,"N | N",448,65,0.02896,0,0.021819,0.00672,0.096059,0.057499
1,float,uniform,CPU,"N | N",448,66,0.036352,0,0.02252,0.00672,0.105999,0.065592
1,float,uniform,CPU,"N | N",448,67,0.0304,0,0.021819,0.006144,0.098169,0.058363
1,float,uniform,CPU,"N | N",448,68,0.029184,0,0.02217,0.00544,0.095249,0.056794
1,float,uniform,CPU,"N | N",448,69,0.028768,0,0.022189,0.007392,0.098399,0.058349
1,float,uniform,CPU,"N | N",448,70,0.030912,0,0.021941,0.004416,0.095949,0.057269
1,float,uniform,CPU,"N | N",448,71,0.028928,0,0.02253,0.00512,0.093879,0.056578
1,float,uniform,CPU,"N | N",448,72,0.029568,0,0.02187,0.005472,0.094109,0.05691
1,float,uniform,CPU,"N | N",448,73,0.028896,0,0.022079,0.005344,0.108599,0.056319
1,float,uniform,CPU,"N | N",448,74,0.029984,0,0.022069,0.005504,0.096719,0.057557
1,float,uniform,CPU,"N | N",512,0,0.057408,0,0.02623,0.010272,0.140288,0.09391
1,float,uniform,CPU,"N | N",512,1,0.030464,0,0.02365,0.005728,0.098569,0.059842
1,float,uniform,CPU,"N | N",512,2,0.030272,0,0.022679,0.005824,0.096299,0.058775
1,float,uniform,CPU,"N | N",512,3,0.0288,0,0.02262,0.005184,0.094919,0.056604
1,float,uniform,CPU,"N | N",512,4,0.029056,0,0.01962,0.006816,0.088789,0.055492
1,float,uniform,CPU,"N | N",512,5,0.030912,0,0.02271,0.008224,0.101789,0.061846
1,float,uniform,CPU,"N | N",512,6,0.031264,0,0.02248,0.005696,0.097799,0.05944
1,float,uniform,CPU,"N | N",512,7,0.031168,0,0.0226,0.005664,0.097749,0.059432
1,float,uniform,CPU,"N | N",512,8,0.030176,0,0.022319,0.004672,0.096159,0.057167
1,float,uniform,CPU,"N | N",512,9,0.030112,0,0.022439,0.00592,0.099459,0.058471
1,float,uniform,CPU,"N | N",512,10,0.029024,0,0.023889,0.005664,0.096919,0.058577
1,float,uniform,CPU,"N | N",512,11,0.030176,0,0.022659,0.005344,0.095299,0.058179
1,float,uniform,CPU,"N | N",512,12,0.02912,0,0.02267,0.005376,0.095159,0.057166
1,float,uniform,CPU,"N | N",512,13,0.028672,0,0.02246,0.006112,0.095369,0.057244
1,float,uniform,CPU,"N | N",512,14,0.0336,0,0.02227,0.005088,0.101299,0.060958
1,float,uniform,CPU,"N | N",512,15,0.03264,0,0.022869,0.006688,0.100979,0.062197
1,float,uniform,CPU,"N | N",512,16,0.030496,0,0.022429,0.00448,0.096529,0.057405
1,float,uniform,CPU,"N | N",512,17,0.0312,0,0.02263,0.005248,0.097889,0.059078
1,float,uniform,CPU,"N | N",512,18,0.030272,0,0.02223,0.0072,0.104918,0.059702
1,float,uniform,CPU,"N | N",512,19,0.03104,0,0.02322,0.005312,0.097959,0.059572
1,float,uniform,CPU,"N | N",512,20,0.033248,0,0.02322,0.004992,0.105239,0.06146
1,float,uniform,CPU,"N | N",512,21,0.030016,0,0.022759,0.006112,0.096609,0.058887
1,float,uniform,CPU,"N | N",512,22,0.031328,0,0.02271,0.007968,0.101899,0.062006
1,float,uniform,CPU,"N | N",512,23,0.033184,0,0.02271,0.007072,0.101308,0.062966
1,float,uniform,CPU,"N | N",512,24,0.031552,0,0.02261,0.005344,0.096319,0.059506
1,float,uniform,CPU,"N | N",512,25,0.028768,0,0.02258,0.006016,0.095399,0.057364
1,float,uniform,CPU,"N | N",512,26,0.028512,0,0.02278,0.006048,0.097949,0.05734
1,float,uniform,CPU,"N | N",512,27,0.02928,0,0.02245,0.004576,0.095249,0.056306
1,float,uniform,CPU,"N | N",512,28,0.0312,0,0.022749,0.004544,0.097379,0.058493
1,float,uniform,CPU,"N | N",512,29,0.028128,0,0.01978,0.006208,0.085859,0.054116
1,float,uniform,CPU,"N | N",512,30,0.028512,0,0.022589,0.004544,0.093349,0.055645
1,float,uniform,CPU,"N | N",512,31,0.029472,0,0.0286,0.005472,0.103669,0.063544
1,float,uniform,CPU,"N | N",512,32,0.0312,0,0.02255,0.007136,0.099188,0.060886
1,float,uniform,CPU,"N | N",512,33,0.03072,0,0.022119,0.005184,0.096979,0.058023
1,float,uniform,CPU,"N | N",512,34,0.030272,0,0.022541,0.005312,0.096589,0.058125
1,float,uniform,CPU,"N | N",512,35,0.031616,0,0.02265,0.004512,0.098469,0.058778
1,float,uniform,CPU,"N | N",512,36,0.029664,0,0.022859,0.005472,0.095499,0.057995
1,float,uniform,CPU,"N | N",512,37,0.030496,0,0.023499,0.005984,0.105319,0.059979
1,float,uniform,CPU,"N | N",512,38,0.030816,0,0.022739,0.0064,0.098809,0.059955
1,float,uniform,CPU,"N | N",512,39,0.028352,0,0.02263,0.004672,0.093999,0.055654
1,float,uniform,CPU,"N | N",512,40,0.029792,0,0.02248,0.007296,0.096819,0.059568
1,float,uniform,CPU,"N | N",512,41,0.034816,0,0.02242,0.00544,0.102759,0.062676
1,float,uniform,CPU,"N | N",512,42,0.032288,0,0.02314,0.006304,0.100229,0.061732
1,float,uniform,CPU,"N | N",512,43,0.030656,0,0.0228,0.004608,0.096619,0.058064
1,float,uniform,CPU,"N | N",512,44,0.028224,0,0.02239,0.005856,0.097249,0.05647
1,float,uniform,CPU,"N | N",512,45,0.030432,0,0.02221,0.007456,0.099589,0.060098
1,float,uniform,CPU,"N | N",512,46,0.028448,0,0.02314,0.00528,0.094939,0.056868
