dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"N | N | N | N | N | N",64,0,181.655,0,0.05403,51.1292,232.939,232.838
3,float,uniform,CPU,"N | N | N | N | N | N",64,1,0.167168,0,0.035449,0.010208,0.260787,0.212825
3,float,uniform,CPU,"N | N | N | N | N | N",64,2,0.14848,0,0.03091,0.00704,0.232248,0.18643
3,float,uniform,CPU,"N | N | N | N | N | N",64,3,0.146784,0,0.031209,0.007456,0.230337,0.185449
3,float,uniform,CPU,"N | N | N | N | N | N",64,4,0.151072,0,0.031399,0.008096,0.237387,0.190567
3,float,uniform,CPU,"N | N | N | N | N | N",64,5,0.14608,0,0.02948,0.007936,0.220628,0.183496
3,float,uniform,CPU,"N | N | N | N | N | N",64,6,0.145696,0,0.030609,0.007904,0.228767,0.184209
3,float,uniform,CPU,"N | N | N | N | N | N",64,7,0.147296,0,0.030969,0.007264,0.232808,0.185529
3,float,uniform,CPU,"N | N | N | N | N | N",64,8,0.144896,0,0.031079,0.007296,0.227487,0.183271
3,float,uniform,CPU,"N | N | N | N | N | N",64,9,0.23616,0,0.03102,0.007296,0.318186,0.274476
3,float,uniform,CPU,"N | N | N | N | N | N",64,10,0.150208,0,0.03098,0.008096,0.234098,0.189284
3,float,uniform,CPU,"N | N | N | N | N | N",64,11,0.147968,0,0.03148,0.006656,0.232627,0.186104
3,float,uniform,CPU,"N | N | N | N | N | N",64,12,0.147488,0,0.03101,0.009632,0.232458,0.18813
3,float,uniform,CPU,"N | N | N | N | N | N",64,13,0.225536,0,0.031589,0.006304,0.309276,0.263429
3,float,uniform,CPU,"N | N | N | N | N | N",64,14,0.14896,0,0.030669,0.011072,0.232888,0.190701
3,float,uniform,CPU,"N | N | N | N | N | N",64,15,0.144288,0,0.031429,0.008096,0.228288,0.183813
3,float,uniform,CPU,"N | N | N | N | N | N",64,16,0.1448,0,0.03072,0.007872,0.225808,0.183392
3,float,uniform,CPU,"N | N | N | N | N | N",64,17,0.14576,0,0.03071,0.00768,0.227808,0.18415
3,float,uniform,CPU,"N | N | N | N | N | N",64,18,0.147552,0,0.030749,0.008256,0.230177,0.186557
3,float,uniform,CPU,"N | N | N | N | N | N",64,19,0.15472,0,0.03295,0.01088,0.242437,0.19855
3,float,uniform,CPU,"N | N | N | N | N | N",64,20,0.148288,0,0.03126,0.008032,0.231668,0.18758
3,float,uniform,CPU,"N | N | N | N | N | N",64,21,0.150752,0,0.034449,0.008576,0.241998,0.193777
3,float,uniform,CPU,"N | N | N | N | N | N",64,22,0.147744,0,0.03053,0.008736,0.232737,0.18701
3,float,uniform,CPU,"N | N | N | N | N | N",64,23,0.146656,0,0.03164,0.007584,0.228457,0.18588
3,float,uniform,CPU,"N | N | N | N | N | N",64,24,0.14432,0,0.03132,0.007008,0.226748,0.182648
3,float,uniform,CPU,"N | N | N | N | N | N",64,25,0.147168,0,0.125268,0.01008,0.326236,0.282516
3,float,uniform,CPU,"N | N | N | N | N | N",64,26,0.144864,0,0.03112,0.007296,0.228037,0.18328
3,float,uniform,CPU,"N | N | N | N | N | N",64,27,0.153536,0,0.03111,0.007648,0.239938,0.192294
3,float,uniform,CPU,"N | N | N | N | N | N",64,28,0.147392,0,0.030819,0.007424,0.228577,0.185635
3,float,uniform,CPU,"N | N | N | N | N | N",64,29,0.146528,0,0.0274,0.010528,0.222358,0.184456
3,float,uniform,CPU,"N | N | N | N | N | N",64,30,0.149696,0,0.030949,0.008416,0.232647,0.189061
3,float,uniform,CPU,"N | N | N | N | N | N",64,31,0.150176,0,0.03221,0.00816,0.237438,0.190546
3,float,uniform,CPU,"N | N | N | N | N | N",64,32,0.145504,0,0.0309,0.009536,0.230288,0.18594
3,float,uniform,CPU,"N | N | N | N | N | N",64,33,0.146112,0,0.03089,0.008192,0.230988,0.185194
3,float,uniform,CPU,"N | N | N | N | N | N",64,34,0.14528,0,0.030819,0.007616,0.228787,0.183715
3,float,uniform,CPU,"N | N | N | N | N | N",64,35,0.152448,0,0.03071,0.009408,0.238808,0.192566
3,float,uniform,CPU,"N | N | N | N | N | N",64,36,0.151168,0,0.03085,0.00848,0.233068,0.190498
3,float,uniform,CPU,"N | N | N | N | N | N",64,37,0.14816,0,0.030869,0.006304,0.232607,0.185333
3,float,uniform,CPU,"N | N | N | N | N | N",64,38,0.1488,0,0.03135,0.007904,0.233678,0.188054
3,float,uniform,CPU,"N | N | N | N | N | N",64,39,0.148416,0,0.03146,0.014144,0.239037,0.19402
3,float,uniform,CPU,"N | N | N | N | N | N",64,40,0.145408,0,0.0311,0.009472,0.230588,0.18598
3,float,uniform,CPU,"N | N | N | N | N | N",64,41,0.147168,0,0.03117,0.007264,0.229148,0.185602
3,float,uniform,CPU,"N | N | N | N | N | N",64,42,0.142848,0,0.027549,0.009952,0.215448,0.180349
3,float,uniform,CPU,"N | N | N | N | N | N",64,43,0.149312,0,0.03131,0.008576,0.232737,0.189198
3,float,uniform,CPU,"N | N | N | N | N | N",64,44,0.146048,0,0.03086,0.009024,0.230588,0.185932
3,float,uniform,CPU,"N | N | N | N | N | N",64,45,0.152288,0,0.03887,0.008256,0.244637,0.199414
3,float,uniform,CPU,"N | N | N | N | N | N",64,46,0.147104,0,0.03092,0.008032,0.228907,0.186056
3,float,uniform,CPU,"N | N | N | N | N | N",64,47,0.149472,0,0.03133,0.008224,0.236788,0.189026
3,float,uniform,CPU,"N | N | N | N | N | N",64,48,0.142656,0,0.02804,0.010176,0.223518,0.180872
3,float,uniform,CPU,"N | N | N | N | N | N",64,49,0.145376,0,0.031809,0.007936,0.228638,0.185121
3,float,uniform,CPU,"N | N | N | N | N | N",64,50,0.146816,0,0.030919,0.008544,0.229338,0.186279
3,float,uniform,CPU,"N | N | N | N | N | N",64,51,0.146976,0,0.03122,0.009632,0.232047,0.187828
3,float,uniform,CPU,"N | N | N | N | N | N",64,52,0.147328,0,0.03087,0.007808,0.229478,0.186006
3,float,uniform,CPU,"N | N | N | N | N | N",64,53,0.158784,0,0.03077,0.007328,0.243688,0.196882
3,float,uniform,CPU,"N | N | N | N | N | N",64,54,0.145888,0,0.0308,0.007872,0.227227,0.18456
3,float,uniform,CPU,"N | N | N | N | N | N",64,55,0.149824,0,0.03093,0.009792,0.236088,0.190546
3,float,uniform,CPU,"N | N | N | N | N | N",64,56,0.15504,0,0.03127,0.009344,0.239848,0.195654
3,float,uniform,CPU,"N | N | N | N | N | N",64,57,0.155808,0,0.03149,0.006752,0.240088,0.19405
3,float,uniform,CPU,"N | N | N | N | N | N",64,58,0.145248,0,0.03095,0.009536,0.230638,0.185734
3,float,uniform,CPU,"N | N | N | N | N | N",64,59,0.147712,0,0.03061,0.008416,0.229628,0.186738
3,float,uniform,CPU,"N | N | N | N | N | N",64,60,0.145184,0,0.03072,0.00784,0.227148,0.183744
3,float,uniform,CPU,"N | N | N | N | N | N",64,61,0.153984,0,0.03083,0.01008,0.238217,0.194894
3,float,uniform,CPU,"N | N | N | N | N | N",64,62,0.14592,0,0.030879,0.007936,0.228357,0.184735
3,float,uniform,CPU,"N | N | N | N | N | N",64,63,0.149984,0,0.03154,0.009632,0.235968,0.191156
3,float,uniform,CPU,"N | N | N | N | N | N",64,64,0.146368,0,0.03113,0.00928,0.236268,0.186778
3,float,uniform,CPU,"N | N | N | N | N | N",64,65,0.147296,0,0.03145,0.007872,0.231457,0.186618
3,float,uniform,CPU,"N | N | N | N | N | N",64,66,0.148032,0,0.03096,0.007712,0.230348,0.186704
3,float,uniform,CPU,"N | N | N | N | N | N",64,67,0.148,0,0.031359,0.00816,0.230018,0.187519
3,float,uniform,CPU,"N | N | N | N | N | N",64,68,0.144768,0,0.030839,0.00768,0.227247,0.183287
3,float,uniform,CPU,"N | N | N | N | N | N",64,69,0.147872,0,0.0306,0.009216,0.232387,0.187688
3,float,uniform,CPU,"N | N | N | N | N | N",64,70,0.14576,0,0.03108,0.00912,0.232018,0.18596
3,float,uniform,CPU,"N | N | N | N | N | N",64,71,0.241824,0,0.03119,0.008192,0.325897,0.281206
