dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",64,0,183.625,0,0.046149,51.6791,235.444,235.35
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,5,0.011232,0,0.02264,0.006368,0.080909,0.04024
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,6,0.010336,0,0.02261,0.007168,0.079329,0.040114
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,7,0.00976,0,0.02279,0.006816,0.077889,0.039366
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,8,0.011552,0,0.0199,0.009504,0.070589,0.040956
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,9,0.012672,0,0.02282,0.006528,0.080168,0.04202
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,10,0.008832,0,0.02261,0.006048,0.076299,0.03749
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,11,0.011104,0,0.02588,0.006976,0.079699,0.04396
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,12,0.011136,0,0.022689,0.006816,0.078719,0.040641
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,13,0.012352,0,0.02331,0.008896,0.081208,0.044558
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,14,0.010848,0,0.02342,0.007296,0.081209,0.041564
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,15,0.01312,0,0.02261,0.007872,0.080739,0.043602
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,16,0.009504,0,0.02289,0.008608,0.084739,0.041002
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,17,0.010912,0,0.02285,0.006048,0.078889,0.03981
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,18,0.010816,0,0.02282,0.007904,0.079859,0.04154
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,19,0.009344,0,0.023139,0.006912,0.079259,0.039395
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,20,0.008224,0,0.02286,0.006784,0.077619,0.037868
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,21,0.012192,0,0.02273,0.00736,0.079179,0.042282
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,22,0.010784,0,0.024739,0.006816,0.081549,0.042339
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,23,0.009792,0,0.023189,0.005568,0.076559,0.038549
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,24,0.010464,0,0.02351,0.007008,0.080389,0.040982
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,25,0.009536,0,0.02273,0.007584,0.07973,0.03985
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,26,0.0104,0,0.02348,0.007936,0.080168,0.041816
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,27,0.015136,0,0.019599,0.008864,0.072889,0.043599
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,28,0.012384,0,0.02933,0.007488,0.087279,0.049202
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,29,0.010176,0,0.0229,0.006336,0.077859,0.039412
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,30,0.00912,0,0.02251,0.007392,0.078239,0.039022
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,31,0.010592,0,0.02293,0.006912,0.077239,0.040434
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,32,0.012736,0,0.0226,0.00704,0.076269,0.042376
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,33,0.01024,0,0.02243,0.007104,0.079349,0.039774
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,34,0.010624,0,0.019489,0.091904,0.152898,0.122017
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,35,0.011936,0,0.02338,0.007552,0.08007,0.042868
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,36,0.009888,0,0.02249,0.006336,0.078799,0.038714
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,37,0.00976,0,0.02348,0.007744,0.07997,0.040984
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,38,0.009504,0,0.02293,0.006656,0.078689,0.03909
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,39,0.012864,0,0.02339,0.007776,0.08119,0.04403
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,40,0.011968,0,0.02332,0.007136,0.08061,0.042424
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,41,0.0136,0,0.02293,0.007488,0.081989,0.044018
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,42,0.010176,0,0.02294,0.007552,0.078749,0.040668
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,43,0.012128,0,0.023479,0.005888,0.078759,0.041495
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,44,0.011168,0,0.02283,0.008192,0.082099,0.04219
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,45,0.008736,0,0.022669,0.013664,0.082739,0.045069
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,46,0.010176,0,0.02265,0.006944,0.075599,0.03977
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,47,0.010432,0,0.02313,0.0088,0.081539,0.042362
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,48,0.009888,0,0.022539,0.006944,0.078519,0.039371
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,49,0.010432,0,0.023269,0.008416,0.081569,0.042117
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,50,0.009568,0,0.02294,0.006848,0.077729,0.039356
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,51,0.01264,0,0.023258,0.006496,0.078039,0.042394
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,52,0.010944,0,0.0208,0.009728,0.071999,0.041472
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,53,0.008704,0,0.02301,0.007712,0.077269,0.039426
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,54,0.011904,0,0.02294,0.006336,0.077979,0.04118
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,55,0.01248,0,0.02273,0.006944,0.07869,0.042154
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,56,0.010176,0,0.02254,0.006656,0.077629,0.039372
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,57,0.009728,0,0.023029,0.007264,0.084699,0.040021
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,58,0.009472,0,0.02344,0.0088,0.08059,0.041712
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,59,0.010528,0,0.022579,0.008064,0.079379,0.041171
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,60,0.009632,0,0.022619,0.00688,0.078549,0.039131
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,61,0.01008,0,0.02284,0.005952,0.07721,0.038872
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,62,0.012352,0,0.022709,0.00768,0.080979,0.042741
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,63,0.011136,0,0.0227,0.006016,0.077369,0.039852
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,64,0.011584,0,0.02003,0.01024,0.07231,0.041854
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,65,0.009792,0,0.02339,0.006528,0.250727,0.03971
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,66,0.010528,0,0.023179,0.00752,0.080539,0.041227
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,67,0.010112,0,0.022919,0.008224,0.080359,0.041255
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,68,0.01168,0,0.022759,0.006272,0.079809,0.040711
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,69,0.009728,0,0.02294,0.007072,0.076609,0.03974
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,70,0.01104,0,0.0226,0.007104,0.08013,0.040744
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,71,0.010592,0,0.02838,0.009088,0.08657,0.04806
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,72,0.01024,0,0.022659,0.007328,0.078189,0.040227
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,73,0.009632,0,0.0229,0.007456,0.079439,0.039988
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",256,74,0.011712,0,0.022739,0.008352,0.079219,0.042803
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,0,0.0256,0,0.02926,0.013376,0.109888,0.068236
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,1,0.00992,0,0.024991,0.00912,0.084179,0.044031
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,2,0.00816,0,0.024569,0.009472,0.082579,0.042201
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,3,0.013408,0,0.02476,0.008096,0.084579,0.046264
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,4,0.007488,0,0.024469,0.008672,0.081179,0.040629
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,5,0.007936,0,0.025389,0.009632,0.083439,0.042957
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,6,0.008288,0,0.02461,0.008288,0.080959,0.041186
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,7,0.008416,0,0.024491,0.008608,0.082249,0.041515
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,8,0.011168,0,0.024519,0.008224,0.090229,0.043911
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,9,0.010592,0,0.028219,0.008704,0.086519,0.047515
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,10,0.008096,0,0.02432,0.008096,0.080369,0.040512
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,11,0.009184,0,0.02475,0.008736,0.08281,0.04267
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,12,0.008928,0,0.02448,0.009216,0.081499,0.042624
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,13,0.009472,0,0.02438,0.008416,0.083029,0.042268
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,14,0.006944,0,0.024989,0.008,0.080779,0.039933
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,15,0.006944,0,0.02539,0.00944,0.082499,0.041774
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,16,0.010432,0,0.02444,0.008192,0.083789,0.043064
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,17,0.00864,0,0.02483,0.008256,0.080889,0.041726
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,18,0.008192,0,0.024499,0.008704,0.080629,0.041395
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,19,0.008064,0,0.024399,0.007712,0.081189,0.040175
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,20,0.008384,0,0.02482,0.008544,0.08217,0.041748
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,21,0.008128,0,0.02481,0.008192,0.081249,0.04113
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,22,0.009088,0,0.02479,0.008832,0.083719,0.04271
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,23,0.0072,0,0.02431,0.008,0.079879,0.03951
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,24,0.009312,0,0.024589,0.008576,0.082049,0.042477
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,25,0.008896,0,0.0244,0.009024,0.082339,0.04232
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,26,0.00704,0,0.0245,0.007936,0.080639,0.039476
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,27,0.007008,0,0.02516,0.007904,0.080889,0.040072
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,28,0.009408,0,0.024369,0.008832,0.081739,0.042609
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,29,0.008928,0,0.0244,0.008736,0.082009,0.042064
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,30,0.008128,0,0.02505,0.009792,0.084199,0.04297
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,31,0.00864,0,0.02518,0.00864,0.082209,0.04246
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,32,0.006592,0,0.024409,0.007744,0.079599,0.038745
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,33,0.006592,0,0.02466,0.008352,0.08018,0.039604
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,34,0.01216,0,0.02461,0.008416,0.083969,0.045186
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,35,0.010496,0,0.02534,0.008384,0.085359,0.04422
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,36,0.00816,0,0.02444,0.007808,0.080449,0.040408
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,37,0.008224,0,0.024219,0.008864,0.080279,0.041307
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,38,0.008192,0,0.02435,0.007904,0.080249,0.040446
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,39,0.007744,0,0.024389,0.007904,0.080669,0.040037
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,40,0.008384,0,0.02434,0.008608,0.081909,0.041332
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,41,0.00704,0,0.0252,0.0088,0.081719,0.04104
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,42,0.010272,0,0.02577,0.008992,0.086129,0.045034
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,43,0.009248,0,0.02124,0.008736,0.071819,0.039224
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,44,0.007776,0,0.02504,0.00672,0.081439,0.039536
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,45,0.007776,0,0.02434,0.008704,0.080199,0.04082
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,46,0.009184,0,0.02475,0.009056,0.083429,0.04299
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,47,0.006912,0,0.02451,0.008576,0.080808,0.039998
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,48,0.010624,0,0.02973,0.007648,0.090419,0.048002
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,49,0.009984,0,0.02447,0.007552,0.081059,0.042006
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,50,0.007904,0,0.02453,0.008736,0.080629,0.04117
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,51,0.00816,0,0.025,0.008864,0.08317,0.042024
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,52,0.00864,0,0.02427,0.007072,0.079899,0.039982
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,53,0.009216,0,0.02469,0.007392,0.081309,0.041298
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,54,0.007296,0,0.02487,0.008288,0.081059,0.040454
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,55,0.00992,0,0.024609,0.009056,0.083939,0.043585
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,56,0.009632,0,0.02492,0.008288,0.081699,0.04284
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,57,0.007296,0,0.02438,0.00864,0.081049,0.040316
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,58,0.008128,0,0.02551,0.008448,0.083859,0.042086
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,59,0.007872,0,0.02441,0.008448,0.081289,0.04073
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,60,0.008608,0,0.024839,0.008288,0.080779,0.041735
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,61,0.011232,0,0.02442,0.008448,0.084079,0.0441
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,62,0.01088,0,0.02497,0.00768,0.083569,0.04353
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,63,0.009248,0,0.02435,0.007712,0.080499,0.04131
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,64,0.00704,0,0.0243,0.008864,0.081448,0.040204
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,65,0.007744,0,0.024479,0.009728,0.082179,0.041951
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,66,0.00992,0,0.024409,0.00784,0.081489,0.042169
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,67,0.007776,0,0.024228,0.007776,0.080239,0.03978
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,68,0.008416,0,0.02519,0.00864,0.083289,0.042246
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,69,0.012416,0,0.024859,0.008768,0.083779,0.046043
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,70,0.007712,0,0.024528,0.007616,0.080749,0.039856
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,71,0.01056,0,0.02501,0.008416,0.083829,0.043986
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,72,0.013184,0,0.02478,0.00832,0.08674,0.046284
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,73,0.010976,0,0.024749,0.00816,0.084149,0.043885
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",320,74,0.007584,0,0.02359,0.008512,0.079489,0.039686
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,0,0.024832,0,0.030779,0.012512,0.112529,0.068123
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,1,0.005984,0,0.02628,0.009632,0.085409,0.041896
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,2,0.007392,0,0.026,0.00896,0.086409,0.042352
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,3,0.006368,0,0.026,0.008928,0.084559,0.041296
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,4,0.006816,0,0.025449,0.009024,0.084659,0.041289
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,5,0.007776,0,0.0254,0.007584,0.083529,0.04076
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,6,0.007168,0,0.025549,0.009152,0.086019,0.041869
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,7,0.006848,0,0.025489,0.009312,0.085729,0.041649
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,8,0.007424,0,0.02566,0.0072,0.083589,0.040284
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,9,0.007008,0,0.025839,0.008288,0.084589,0.041135
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,10,0.006784,0,0.02611,0.007648,0.084579,0.040542
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,11,0.007136,0,0.02551,0.008736,0.085159,0.041382
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,12,0.006944,0,0.026209,0.007872,0.084739,0.041025
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,13,0.006816,0,0.02586,0.008288,0.084529,0.040964
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,14,0.006688,0,0.026179,0.009568,0.086179,0.042435
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,15,0.007104,0,0.02539,0.00896,0.084099,0.041454
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,16,0.006848,0,0.02591,0.009216,0.089749,0.041974
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,17,0.006112,0,0.02558,0.008416,0.083429,0.040108
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,18,0.00688,0,0.025939,0.008992,0.086629,0.041811
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,19,0.006336,0,0.02569,0.008672,0.08435,0.040698
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,20,0.008864,0,0.025269,0.008896,0.084939,0.043029
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,21,0.00656,0,0.02546,0.008864,0.084399,0.040884
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,22,0.00608,0,0.025489,0.008576,0.084359,0.040145
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,23,0.00704,0,0.025679,0.009472,0.091909,0.042191
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,24,0.006912,0,0.025559,0.008576,0.083639,0.041047
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,25,0.007456,0,0.02577,0.00832,0.085709,0.041546
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,26,0.006048,0,0.025579,0.00848,0.083929,0.040107
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,27,0.005952,0,0.025499,0.008576,0.084219,0.040027
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,28,0.006688,0,0.0262,0.008608,0.084759,0.041496
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,29,0.008,0,0.023181,0.01056,0.077659,0.041741
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,30,0.007104,0,0.02537,0.008416,0.084919,0.04089
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,31,0.007744,0,0.025549,0.008672,0.085159,0.041965
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,32,0.00816,0,0.025379,0.008384,0.085519,0.041923
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,33,0.006592,0,0.02554,0.0088,0.083339,0.040932
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,34,0.0072,0,0.025299,0.00928,0.086579,0.041779
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,35,0.006496,0,0.0254,0.008384,0.083508,0.04028
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,36,0.006432,0,0.02592,0.009376,0.084539,0.041728
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,37,0.00736,0,0.025439,0.008768,0.085749,0.041567
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,38,0.007744,0,0.02548,0.009024,0.08585,0.042248
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,39,0.006816,0,0.02632,0.007968,0.093069,0.041104
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,40,0.007584,0,0.025909,0.008416,0.085879,0.041909
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,41,0.008352,0,0.02183,0.009088,0.075919,0.03927
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,42,0.008,0,0.02577,0.009216,0.086299,0.042986
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,43,0.007232,0,0.025519,0.008544,0.085009,0.041295
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,44,0.007808,0,0.0259,0.008896,0.085279,0.042604
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,45,0.006816,0,0.02559,0.008608,0.084889,0.041014
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,46,0.009568,0,0.02541,0.00816,0.086899,0.043138
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,47,0.007264,0,0.025459,0.008832,0.087529,0.041555
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,48,0.006848,0,0.025759,0.008256,0.083749,0.040863
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,49,0.00624,0,0.025459,0.008544,0.085179,0.040243
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,50,0.006784,0,0.02552,0.008832,0.084699,0.041136
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,51,0.00688,0,0.02567,0.008288,0.084829,0.040838
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,52,0.006528,0,0.025869,0.008064,0.084329,0.040461
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,53,0.006496,0,0.025439,0.00848,0.083459,0.040415
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,54,0.00848,0,0.02273,0.010208,0.077839,0.041418
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,55,0.006592,0,0.02615,0.008864,0.085309,0.041606
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,56,0.00688,0,0.02589,0.008896,0.085589,0.041666
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,57,0.007296,0,0.025849,0.006784,0.089369,0.039929
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,58,0.007072,0,0.02573,0.008704,0.166908,0.041506
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,59,0.008352,0,0.02575,0.008224,0.085469,0.042326
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,60,0.00768,0,0.02533,0.009248,0.085229,0.042258
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,61,0.00688,0,0.025839,0.008768,0.086429,0.041487
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,62,0.010016,0,0.025669,0.008224,0.087179,0.043909
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,63,0.006688,0,0.025521,0.008768,0.084479,0.040977
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,64,0.006144,0,0.025679,0.008384,0.084329,0.040207
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,65,0.007264,0,0.02504,0.008096,0.083289,0.0404
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,66,0.007008,0,0.02221,0.009152,0.078109,0.03837
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,67,0.008256,0,0.022201,0.009664,0.075499,0.040121
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,68,0.006976,0,0.03139,0.008192,0.092008,0.046558
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,69,0.006496,0,0.025919,0.009088,0.084559,0.041503
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,70,0.00752,0,0.025569,0.008896,0.085259,0.041985
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,71,0.008288,0,0.026089,0.00896,0.085829,0.043337
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,72,0.006592,0,0.0257,0.007744,0.084569,0.040036
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,73,0.008864,0,0.02536,0.008448,0.086239,0.042672
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",384,74,0.006432,0,0.02529,0.009056,0.083469,0.040778
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,0,0.02064,0,0.03036,0.01168,0.110499,0.06268
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,1,0.0104,0,0.0254,0.008288,0.090279,0.044088
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,2,0.00832,0,0.021969,0.00944,0.080259,0.039729
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,3,0.00624,0,0.02482,0.00944,0.087788,0.0405
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,4,0.014016,0,0.02531,0.009568,0.095909,0.048894
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,5,0.008928,0,0.025029,0.00896,0.090199,0.042917
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,6,0.007136,0,0.02529,0.008896,0.087539,0.041322
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,7,0.007392,0,0.02518,0.008768,0.088849,0.04134
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,8,0.008224,0,0.02495,0.009184,0.089169,0.042358
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,9,0.005856,0,0.02481,0.009472,0.086379,0.040138
2,float,uniform,GPU,"Ds | Ds | Ds | Ds",448,10,0.006208,0,0.02523,0.008928,0.093559,0.040366
