dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"N | D | N | N | N | N",64,0,186.327,0.00274,0.181197,52.0691,238.697,238.58
3,double,uniform,CPU,"N | D | N | N | N | N",256,9,14.0075,0.00208,11.8285,0.418144,26.3348,26.2563
3,double,uniform,CPU,"N | D | N | N | N | N",256,10,13.656,0.002261,11.8228,0.41712,25.9723,25.8982
3,double,uniform,CPU,"N | D | N | N | N | N",256,11,13.4402,0.00222,11.8245,0.416768,25.7525,25.6838
3,double,uniform,CPU,"N | D | N | N | N | N",256,12,14.1815,0.002079,11.8208,0.415872,26.4942,26.4203
3,double,uniform,CPU,"N | D | N | N | N | N",256,13,13.3953,0.002131,11.8185,0.419584,25.7052,25.6355
3,double,uniform,CPU,"N | D | N | N | N | N",256,14,13.4028,0.00188,11.8199,0.417952,25.714,25.6425
3,double,uniform,CPU,"N | D | N | N | N | N",256,15,13.7501,0.001969,11.8209,0.418208,26.0667,25.9912
3,double,uniform,CPU,"N | D | N | N | N | N",256,16,13.3662,0.001951,11.8206,0.416096,25.6782,25.6049
3,double,uniform,CPU,"N | D | N | N | N | N",256,17,13.2295,0.002089,11.8232,0.416224,25.5443,25.471
3,double,uniform,CPU,"N | D | N | N | N | N",256,18,13.9795,0.001981,11.8164,0.417184,26.2896,26.2151
3,double,uniform,CPU,"N | D | N | N | N | N",256,19,13.9337,0.001849,11.8158,0.417312,26.2403,26.1687
3,double,uniform,CPU,"N | D | N | N | N | N",256,20,13.5204,0.00201,11.8256,0.414944,25.8353,25.763
3,double,uniform,CPU,"N | D | N | N | N | N",256,21,13.4366,0.00196,11.8239,0.41504,25.7497,25.6775
3,double,uniform,CPU,"N | D | N | N | N | N",256,22,13.8177,0.00196,11.8182,0.416448,26.1269,26.0544
3,double,uniform,CPU,"N | D | N | N | N | N",256,23,13.5372,0.00201,11.8196,0.415264,25.8839,25.7741
3,double,uniform,CPU,"N | D | N | N | N | N",256,24,13.4975,0.00187,11.8204,0.422272,25.8145,25.7421
3,double,uniform,CPU,"N | D | N | N | N | N",256,25,13.4985,0.00199,11.8244,0.418272,25.8116,25.7432
3,double,uniform,CPU,"N | D | N | N | N | N",256,26,14.1144,0.002249,11.8203,0.415968,26.4442,26.3529
3,double,uniform,CPU,"N | D | N | N | N | N",256,27,13.6492,0.00184,11.8189,0.415552,25.9623,25.8855
3,double,uniform,CPU,"N | D | N | N | N | N",256,28,14.1105,0.00198,11.8219,0.417824,26.428,26.3522
3,double,uniform,CPU,"N | D | N | N | N | N",256,29,14.1036,0.00213,11.8244,0.4176,26.4196,26.3478
3,double,uniform,CPU,"N | D | N | N | N | N",256,30,14.3369,0.00211,11.8194,0.41648,26.6578,26.575
3,double,uniform,CPU,"N | D | N | N | N | N",256,31,13.2178,0.002001,11.8197,0.418496,25.5298,25.458
3,double,uniform,CPU,"N | D | N | N | N | N",256,32,13.3135,0.00188,11.8266,0.415648,25.6284,25.5577
3,double,uniform,CPU,"N | D | N | N | N | N",256,33,14.0189,0.002,11.8173,0.423008,26.3345,26.2612
3,double,uniform,CPU,"N | D | N | N | N | N",256,34,14.2865,0.00221,11.8198,0.418624,26.6115,26.5271
3,double,uniform,CPU,"N | D | N | N | N | N",256,35,13.3925,0.002039,11.8216,0.417344,25.7121,25.6335
3,double,uniform,CPU,"N | D | N | N | N | N",256,36,13.4835,0.00258,11.8189,0.416608,25.7934,25.7216
3,double,uniform,CPU,"N | D | N | N | N | N",256,37,13.9603,0.00202,11.8205,0.416704,26.2791,26.1995
3,double,uniform,CPU,"N | D | N | N | N | N",256,38,13.2742,0.002039,11.8201,0.417152,25.5893,25.5135
3,double,uniform,CPU,"N | D | N | N | N | N",256,39,13.61,0.00203,11.8222,0.415904,25.9192,25.85
3,double,uniform,CPU,"N | D | N | N | N | N",256,40,14.2769,0.00232,11.8262,0.416096,26.6006,26.5215
3,double,uniform,CPU,"N | D | N | N | N | N",256,41,13.6988,0.00187,11.8197,0.415168,26.0178,25.9355
3,double,uniform,CPU,"N | D | N | N | N | N",256,42,13.8722,0.00203,11.858,0.415264,26.2329,26.1474
3,double,uniform,CPU,"N | D | N | N | N | N",256,43,14.051,0.00207,11.8252,0.418112,26.3673,26.2964
3,double,uniform,CPU,"N | D | N | N | N | N",256,44,13.2567,0.00205,11.82,0.417056,25.5727,25.4958
3,double,uniform,CPU,"N | D | N | N | N | N",256,45,13.3233,0.00222,11.8414,0.417312,25.6648,25.5842
3,double,uniform,CPU,"N | D | N | N | N | N",256,46,13.7814,0.00226,11.8209,0.41648,26.0974,26.021
3,double,uniform,CPU,"N | D | N | N | N | N",256,47,13.294,0.00207,11.8207,0.417664,25.6071,25.5345
3,double,uniform,CPU,"N | D | N | N | N | N",256,48,13.5609,0.00221,11.8352,0.42064,25.8894,25.8189
3,double,uniform,CPU,"N | D | N | N | N | N",256,49,13.4604,0.002161,11.816,0.417696,25.7636,25.6962
3,double,uniform,CPU,"N | D | N | N | N | N",256,50,14.1451,0.001931,11.8237,0.418112,26.4635,26.3888
3,double,uniform,CPU,"N | D | N | N | N | N",256,51,13.1846,0.0021,11.8226,0.41728,25.4995,25.4266
3,double,uniform,CPU,"N | D | N | N | N | N",256,52,14.2405,0.00203,11.82,0.417184,26.5515,26.4797
3,double,uniform,CPU,"N | D | N | N | N | N",256,53,14.1023,0.002199,11.822,0.417024,26.4153,26.3436
3,double,uniform,CPU,"N | D | N | N | N | N",256,54,13.2743,0.00205,11.8184,0.418368,25.5899,25.5131
3,double,uniform,CPU,"N | D | N | N | N | N",256,55,14.0082,0.002249,11.8242,0.41776,26.3246,26.2523
3,double,uniform,CPU,"N | D | N | N | N | N",256,56,13.7631,0.002049,11.8219,0.415456,26.0892,26.0025
3,double,uniform,CPU,"N | D | N | N | N | N",256,57,13.4478,0.0021,11.8227,0.417888,25.773,25.6905
3,double,uniform,CPU,"N | D | N | N | N | N",256,58,13.9184,0.00215,11.839,0.41744,26.2614,26.1771
3,double,uniform,CPU,"N | D | N | N | N | N",256,59,13.7781,0.00216,11.8209,0.415808,26.0895,26.017
3,double,uniform,CPU,"N | D | N | N | N | N",256,60,13.3986,0.00212,11.8191,0.41712,25.708,25.637
3,double,uniform,CPU,"N | D | N | N | N | N",256,61,13.7864,0.00205,11.8227,0.41664,26.0975,26.0278
3,double,uniform,CPU,"N | D | N | N | N | N",256,62,13.5091,0.00214,11.8211,0.415296,25.82,25.7476
3,double,uniform,CPU,"N | D | N | N | N | N",256,63,13.5153,0.001958,11.8219,0.417152,25.8896,25.7563
3,double,uniform,CPU,"N | D | N | N | N | N",256,64,14.2629,0.00193,11.8335,0.41872,26.6011,26.517
3,double,uniform,CPU,"N | D | N | N | N | N",256,65,13.2766,0.002119,11.8308,0.416896,25.5964,25.5264
3,double,uniform,CPU,"N | D | N | N | N | N",256,66,13.3272,0.002191,11.8225,0.417408,25.6416,25.5693
3,double,uniform,CPU,"N | D | N | N | N | N",256,67,13.6405,0.002172,11.8207,0.42096,25.9612,25.8843
3,double,uniform,CPU,"N | D | N | N | N | N",256,68,13.4799,0.001999,11.8199,0.415904,25.7912,25.7178
3,double,uniform,CPU,"N | D | N | N | N | N",256,69,13.222,0.00203,11.82,0.415392,25.5305,25.4595
3,double,uniform,CPU,"N | D | N | N | N | N",256,70,14.2621,0.00189,11.8268,0.41776,26.5871,26.5086
3,double,uniform,CPU,"N | D | N | N | N | N",256,71,13.7402,0.00189,11.8187,0.41584,26.0479,25.9767
3,double,uniform,CPU,"N | D | N | N | N | N",256,72,14.3672,0.00205,11.9037,0.417216,26.769,26.6901
3,double,uniform,CPU,"N | D | N | N | N | N",256,73,13.5123,0.00194,11.851,0.417376,25.8632,25.7826
3,double,uniform,CPU,"N | D | N | N | N | N",256,74,14.3085,0.002269,11.8254,0.422272,26.6283,26.5585
3,double,uniform,CPU,"N | D | N | N | N | N",320,0,26.2166,0.00245,29.0659,0.817184,56.1957,56.1021
3,double,uniform,CPU,"N | D | N | N | N | N",320,1,25.5973,0.002229,29.0691,0.82064,55.5719,55.4893
3,double,uniform,CPU,"N | D | N | N | N | N",320,2,25.4253,0.0024,29.0675,0.8224,55.408,55.3177
3,double,uniform,CPU,"N | D | N | N | N | N",320,3,25.7567,0.002451,29.0817,0.821344,55.7509,55.6623
3,double,uniform,CPU,"N | D | N | N | N | N",320,4,25.5244,0.00234,29.0693,0.818848,55.5061,55.4149
3,double,uniform,CPU,"N | D | N | N | N | N",320,5,25.7686,0.00234,29.0788,0.819296,55.7629,55.669
3,double,uniform,CPU,"N | D | N | N | N | N",320,6,25.4256,0.00222,29.0664,0.821024,55.4078,55.3153
3,double,uniform,CPU,"N | D | N | N | N | N",320,7,25.4294,0.002319,29.0656,0.819648,55.4019,55.317
3,double,uniform,CPU,"N | D | N | N | N | N",320,8,25.4325,0.00222,29.0736,0.81776,55.4054,55.3261
3,double,uniform,CPU,"N | D | N | N | N | N",320,9,25.586,0.00231,29.0705,0.818368,55.5694,55.4771
3,double,uniform,CPU,"N | D | N | N | N | N",320,10,25.3503,0.002058,29.0717,0.81984,55.3302,55.2439
3,double,uniform,CPU,"N | D | N | N | N | N",320,11,25.6955,0.00605,29.0837,0.817088,55.6868,55.6023
3,double,uniform,CPU,"N | D | N | N | N | N",320,12,25.725,0.00231,29.0675,0.817024,55.6965,55.6119
3,double,uniform,CPU,"N | D | N | N | N | N",320,13,25.2037,0.002411,29.079,0.818848,55.1881,55.104
3,double,uniform,CPU,"N | D | N | N | N | N",320,14,25.3803,0.00237,29.0712,0.819776,55.3558,55.2736
3,double,uniform,CPU,"N | D | N | N | N | N",320,15,25.7193,0.0023,29.067,0.819872,55.682,55.6085
3,double,uniform,CPU,"N | D | N | N | N | N",320,16,25.6112,0.00249,29.066,0.819104,55.5861,55.4988
3,double,uniform,CPU,"N | D | N | N | N | N",320,17,25.5883,0.00223,29.0619,0.819904,55.5629,55.4724
3,double,uniform,CPU,"N | D | N | N | N | N",320,18,26.014,0.002491,29.0652,0.818976,55.9891,55.9006
3,double,uniform,CPU,"N | D | N | N | N | N",320,19,25.4509,0.00237,29.0621,0.819872,55.4191,55.3352
3,double,uniform,CPU,"N | D | N | N | N | N",320,20,25.1579,0.00222,29.0649,0.818496,55.1257,55.0435
3,double,uniform,CPU,"N | D | N | N | N | N",320,21,26.1248,0.0022,29.0781,0.821088,56.1164,56.0261
3,double,uniform,CPU,"N | D | N | N | N | N",320,22,25.8294,0.002481,29.0701,0.81856,55.8102,55.7205
3,double,uniform,CPU,"N | D | N | N | N | N",320,23,25.6828,0.00269,29.0687,0.819552,55.6615,55.5737
3,double,uniform,CPU,"N | D | N | N | N | N",320,24,25.6023,0.00237,29.0741,0.819072,55.579,55.4979
3,double,uniform,CPU,"N | D | N | N | N | N",320,25,25.9356,0.00237,29.073,0.818656,55.9161,55.8296
3,double,uniform,CPU,"N | D | N | N | N | N",320,26,25.7754,0.00236,29.0718,0.819424,55.7629,55.669
3,double,uniform,CPU,"N | D | N | N | N | N",320,27,25.6885,0.00239,29.0641,0.81968,55.6571,55.5746
3,double,uniform,CPU,"N | D | N | N | N | N",320,28,25.6597,0.002329,29.0671,0.819648,55.6312,55.5488
3,double,uniform,CPU,"N | D | N | N | N | N",320,29,25.7646,0.00226,29.0787,0.819776,55.753,55.6653
3,double,uniform,CPU,"N | D | N | N | N | N",320,30,25.8857,0.00235,29.079,0.819712,55.8738,55.7867
3,double,uniform,CPU,"N | D | N | N | N | N",320,31,25.7415,0.002249,29.07,0.819168,55.723,55.6329
3,double,uniform,CPU,"N | D | N | N | N | N",320,32,25.3986,0.00224,29.0675,0.818528,55.3774,55.2868
3,double,uniform,CPU,"N | D | N | N | N | N",320,33,25.5014,0.00236,29.064,0.819456,55.4667,55.3872
3,double,uniform,CPU,"N | D | N | N | N | N",320,34,25.6582,0.00222,29.0644,0.81728,55.6318,55.5421
3,double,uniform,CPU,"N | D | N | N | N | N",320,35,25.5378,0.0023,29.0932,0.826784,55.5626,55.4601
3,double,uniform,CPU,"N | D | N | N | N | N",320,36,26.2978,0.00245,29.0648,0.816928,56.2731,56.1819
3,double,uniform,CPU,"N | D | N | N | N | N",320,37,25.6896,0.0026,29.0677,0.817536,55.6634,55.5774
3,double,uniform,CPU,"N | D | N | N | N | N",320,38,25.6533,0.00242,29.0708,0.816192,55.622,55.5427
3,double,uniform,CPU,"N | D | N | N | N | N",320,39,25.5768,0.00241,29.0706,0.821088,55.5551,55.4709
3,double,uniform,CPU,"N | D | N | N | N | N",320,40,25.6412,0.002271,29.063,0.81984,55.6142,55.5263
3,double,uniform,CPU,"N | D | N | N | N | N",320,41,25.3675,0.00219,29.0723,0.817664,55.343,55.2596
3,double,uniform,CPU,"N | D | N | N | N | N",320,42,25.4613,0.002221,29.0781,0.822976,55.4522,55.3647
3,double,uniform,CPU,"N | D | N | N | N | N",320,43,25.2669,0.00224,29.0653,0.819584,55.2401,55.154
3,double,uniform,CPU,"N | D | N | N | N | N",320,44,25.6657,0.002291,29.0677,0.819328,55.6453,55.555
3,double,uniform,CPU,"N | D | N | N | N | N",320,45,25.4955,0.00244,29.079,0.818624,55.4786,55.3955
3,double,uniform,CPU,"N | D | N | N | N | N",320,46,25.6623,0.002108,29.062,0.818656,55.629,55.545
3,double,uniform,CPU,"N | D | N | N | N | N",320,47,25.4524,0.002359,29.0664,0.820672,55.4235,55.3418
3,double,uniform,CPU,"N | D | N | N | N | N",320,48,25.6829,0.002369,29.0673,0.818208,55.6542,55.5708
3,double,uniform,CPU,"N | D | N | N | N | N",320,49,26.1065,0.00233,29.0682,0.816672,56.0836,55.9937
3,double,uniform,CPU,"N | D | N | N | N | N",320,50,25.5401,0.00237,29.0703,0.820128,55.5179,55.4329
3,double,uniform,CPU,"N | D | N | N | N | N",320,51,25.2864,0.0024,29.0662,0.821376,55.2621,55.1763
3,double,uniform,CPU,"N | D | N | N | N | N",320,52,25.2028,0.00199,29.0646,0.818176,55.166,55.0877
3,double,uniform,CPU,"N | D | N | N | N | N",320,53,25.7924,0.002,29.0639,0.818432,55.7602,55.6767
3,double,uniform,CPU,"N | D | N | N | N | N",320,54,25.6135,0.00196,29.0613,0.823616,55.5859,55.5004
3,double,uniform,CPU,"N | D | N | N | N | N",320,55,25.6495,0.002069,29.0683,0.819616,55.6201,55.5395
3,double,uniform,CPU,"N | D | N | N | N | N",320,56,25.3108,0.00263,29.0626,0.8168,55.2728,55.1928
3,double,uniform,CPU,"N | D | N | N | N | N",320,57,25.86,0.00222,29.065,0.819616,55.8384,55.7468
3,double,uniform,CPU,"N | D | N | N | N | N",320,58,25.6343,0.00199,29.0935,0.820448,55.6406,55.5502
3,double,uniform,CPU,"N | D | N | N | N | N",320,59,25.537,0.00232,29.0639,0.82192,55.513,55.4252
3,double,uniform,CPU,"N | D | N | N | N | N",320,60,25.5856,0.002,29.0624,0.819296,55.5496,55.4693
3,double,uniform,CPU,"N | D | N | N | N | N",320,61,25.5785,0.00218,29.0667,0.8208,55.5497,55.4682
3,double,uniform,CPU,"N | D | N | N | N | N",320,62,25.2383,0.00241,29.0705,0.817248,55.2068,55.1285
3,double,uniform,CPU,"N | D | N | N | N | N",320,63,25.9008,0.00227,29.0697,0.817536,55.8846,55.7903
3,double,uniform,CPU,"N | D | N | N | N | N",320,64,25.3684,0.002189,29.0652,0.81968,55.346,55.2554
3,double,uniform,CPU,"N | D | N | N | N | N",320,65,25.7136,0.00222,29.0685,0.819712,55.6937,55.6041
3,double,uniform,CPU,"N | D | N | N | N | N",320,66,25.8252,0.00207,29.0701,0.819648,55.8066,55.717
3,double,uniform,CPU,"N | D | N | N | N | N",320,67,26.1218,0.002202,29.0651,0.8208,56.1019,56.0099
3,double,uniform,CPU,"N | D | N | N | N | N",320,68,25.5979,0.00216,29.0669,0.819808,55.5715,55.4867
3,double,uniform,CPU,"N | D | N | N | N | N",320,69,26.1036,0.002411,29.0629,0.820192,56.0811,55.9891
3,double,uniform,CPU,"N | D | N | N | N | N",320,70,25.3432,0.0021,29.061,0.818144,55.3296,55.2245
3,double,uniform,CPU,"N | D | N | N | N | N",320,71,25.5946,0.00256,29.0655,0.81856,55.5652,55.4812
3,double,uniform,CPU,"N | D | N | N | N | N",320,72,26.065,0.00207,29.0672,0.818432,56.0462,55.9527
3,double,uniform,CPU,"N | D | N | N | N | N",320,73,25.4742,0.00221,29.0813,0.821696,55.466,55.3794
3,double,uniform,CPU,"N | D | N | N | N | N",320,74,25.5341,0.001991,29.0641,0.820448,55.4996,55.4207
3,double,uniform,CPU,"N | D | N | N | N | N",384,0,42.5353,0.00277,137.437,1.42506,181.511,181.4
3,double,uniform,CPU,"N | D | N | N | N | N",384,1,41.7266,0.0027,137.433,1.4233,180.689,180.585
3,double,uniform,CPU,"N | D | N | N | N | N",384,2,41.9184,0.00259,137.433,1.42534,180.883,180.779
3,double,uniform,CPU,"N | D | N | N | N | N",384,3,41.6039,0.00267,137.435,1.42474,180.57,180.466
3,double,uniform,CPU,"N | D | N | N | N | N",384,4,41.4132,0.002651,137.431,1.42211,180.372,180.269
3,double,uniform,CPU,"N | D | N | N | N | N",384,5,41.6531,0.00273,137.432,1.42342,180.618,180.511
3,double,uniform,CPU,"N | D | N | N | N | N",384,6,41.9781,0.00252,137.432,1.42493,180.94,180.838
3,double,uniform,CPU,"N | D | N | N | N | N",384,7,41.563,0.00263,137.429,1.42397,180.523,180.418
3,double,uniform,CPU,"N | D | N | N | N | N",384,8,41.6948,0.002459,137.432,1.42336,180.66,180.553
3,double,uniform,CPU,"N | D | N | N | N | N",384,9,41.8418,0.002559,137.445,1.42547,180.82,180.715
3,double,uniform,CPU,"N | D | N | N | N | N",384,10,41.6556,0.0026,137.433,1.42298,180.617,180.514
3,double,uniform,CPU,"N | D | N | N | N | N",384,11,41.9228,0.00248,137.434,1.42093,180.887,180.781
3,double,uniform,CPU,"N | D | N | N | N | N",384,12,41.8856,0.00244,137.433,1.42128,180.849,180.743
3,double,uniform,CPU,"N | D | N | N | N | N",384,13,41.7889,0.0026,137.428,1.42384,180.746,180.644
3,double,uniform,CPU,"N | D | N | N | N | N",384,14,41.8222,0.002658,137.437,1.42368,180.793,180.685
3,double,uniform,CPU,"N | D | N | N | N | N",384,15,41.7804,0.00269,137.433,1.42675,180.748,180.643
3,double,uniform,CPU,"N | D | N | N | N | N",384,16,41.7006,0.00267,137.433,1.43034,180.671,180.566
3,double,uniform,CPU,"N | D | N | N | N | N",384,17,41.5561,0.00258,137.43,1.42477,180.516,180.414
3,double,uniform,CPU,"N | D | N | N | N | N",384,18,41.7959,0.0026,137.429,1.42522,180.752,180.653
3,double,uniform,CPU,"N | D | N | N | N | N",384,19,41.8867,0.00255,137.435,1.42368,180.853,180.748
3,double,uniform,CPU,"N | D | N | N | N | N",384,20,41.761,0.00269,137.433,1.42384,180.726,180.62
3,double,uniform,CPU,"N | D | N | N | N | N",384,21,41.7521,0.00242,137.433,1.42166,180.712,180.609
3,double,uniform,CPU,"N | D | N | N | N | N",384,22,41.9784,0.00257,137.43,1.42528,180.941,180.837
3,double,uniform,CPU,"N | D | N | N | N | N",384,23,41.7815,0.00274,137.429,1.4224,180.739,180.636
3,double,uniform,CPU,"N | D | N | N | N | N",384,24,41.6356,0.00273,137.43,1.42432,180.6,180.493
3,double,uniform,CPU,"N | D | N | N | N | N",384,25,42.1277,0.0026,137.431,1.42486,181.092,180.986
3,double,uniform,CPU,"N | D | N | N | N | N",384,26,41.9157,0.0028,137.431,1.42317,180.882,180.773
3,double,uniform,CPU,"N | D | N | N | N | N",384,27,41.753,0.002711,137.437,1.4232,180.719,180.616
3,double,uniform,CPU,"N | D | N | N | N | N",384,28,41.6454,0.00253,137.429,1.42461,180.61,180.501
3,double,uniform,CPU,"N | D | N | N | N | N",384,29,41.7672,0.00293,137.432,1.42314,180.729,180.626
3,double,uniform,CPU,"N | D | N | N | N | N",384,30,41.7515,0.002661,137.433,1.42378,180.716,180.611
3,double,uniform,CPU,"N | D | N | N | N | N",384,31,41.8318,0.00265,137.437,1.4223,180.8,180.693
3,double,uniform,CPU,"N | D | N | N | N | N",384,32,41.6642,0.00258,137.429,1.42592,180.629,180.522
3,double,uniform,CPU,"N | D | N | N | N | N",384,33,42.1801,0.00252,137.434,1.42346,181.145,181.041
3,double,uniform,CPU,"N | D | N | N | N | N",384,34,41.5212,0.00264,137.429,1.4233,180.48,180.376
3,double,uniform,CPU,"N | D | N | N | N | N",384,35,41.7014,0.00244,137.434,1.4248,180.67,180.563
3,double,uniform,CPU,"N | D | N | N | N | N",384,36,41.6102,0.00275,137.436,1.42256,180.578,180.471
3,double,uniform,CPU,"N | D | N | N | N | N",384,37,41.6852,0.00262,137.433,1.42256,180.65,180.544
3,double,uniform,CPU,"N | D | N | N | N | N",384,38,41.5704,0.00279,137.43,1.42589,180.534,180.429
3,double,uniform,CPU,"N | D | N | N | N | N",384,39,41.539,0.002761,137.432,1.42512,180.5,180.399
3,double,uniform,CPU,"N | D | N | N | N | N",384,40,41.964,0.00277,137.432,1.42746,180.93,180.827
3,double,uniform,CPU,"N | D | N | N | N | N",384,41,41.7168,0.00251,137.432,1.42333,180.677,180.574
3,double,uniform,CPU,"N | D | N | N | N | N",384,42,41.8706,0.002541,137.432,1.42531,180.834,180.73
3,double,uniform,CPU,"N | D | N | N | N | N",384,43,41.8195,0.00272,137.429,1.4199,180.776,180.671
3,double,uniform,CPU,"N | D | N | N | N | N",384,44,41.4116,0.00267,137.43,1.42499,180.375,180.269
3,double,uniform,CPU,"N | D | N | N | N | N",384,45,42.3332,0.002588,137.433,1.42493,181.3,181.194
3,double,uniform,CPU,"N | D | N | N | N | N",384,46,41.7501,0.00266,137.436,1.42186,180.715,180.611
3,double,uniform,CPU,"N | D | N | N | N | N",384,47,41.6423,0.00271,137.434,1.42397,180.611,180.503
3,double,uniform,CPU,"N | D | N | N | N | N",384,48,41.8027,0.00261,137.434,1.42269,180.766,180.661
3,double,uniform,CPU,"N | D | N | N | N | N",384,49,41.683,0.00267,137.431,1.42368,180.651,180.541
3,double,uniform,CPU,"N | D | N | N | N | N",384,50,41.7252,0.00292,137.434,1.42525,180.692,180.587
3,double,uniform,CPU,"N | D | N | N | N | N",384,51,41.5221,0.00257,137.436,1.42442,180.486,180.385
3,double,uniform,CPU,"N | D | N | N | N | N",384,52,41.7543,0.00256,137.433,1.42352,180.717,180.613
3,double,uniform,CPU,"N | D | N | N | N | N",384,53,42.1442,0.00263,137.431,1.42614,181.109,181.004
3,double,uniform,CPU,"N | D | N | N | N | N",384,54,41.738,0.00276,137.438,1.42432,180.71,180.603
3,double,uniform,CPU,"N | D | N | N | N | N",384,55,41.9179,0.00247,137.432,1.42374,180.884,180.776
3,double,uniform,CPU,"N | D | N | N | N | N",384,56,41.7021,0.00264,137.431,1.42218,180.666,180.558
3,double,uniform,CPU,"N | D | N | N | N | N",384,57,41.852,0.00258,137.434,1.42829,180.822,180.717
3,double,uniform,CPU,"N | D | N | N | N | N",384,58,41.5877,0.00368,137.431,1.42534,180.555,180.448
3,double,uniform,CPU,"N | D | N | N | N | N",384,59,41.9448,0.00267,137.432,1.42317,180.906,180.802
3,double,uniform,CPU,"N | D | N | N | N | N",384,60,42.009,0.00253,137.431,1.42422,180.972,180.867
3,double,uniform,CPU,"N | D | N | N | N | N",384,61,41.7535,0.00253,137.431,1.42621,180.715,180.613
3,double,uniform,CPU,"N | D | N | N | N | N",384,62,41.7524,0.002529,137.435,1.42282,180.718,180.613
3,double,uniform,CPU,"N | D | N | N | N | N",384,63,41.6424,0.00279,137.434,1.42205,180.607,180.501
3,double,uniform,CPU,"N | D | N | N | N | N",384,64,41.5346,0.00282,137.441,1.424,180.51,180.403
3,double,uniform,CPU,"N | D | N | N | N | N",384,65,41.7992,0.002472,137.433,1.4255,180.766,180.66
3,double,uniform,CPU,"N | D | N | N | N | N",384,66,41.8971,0.00308,137.43,1.42499,180.86,180.756
3,double,uniform,CPU,"N | D | N | N | N | N",384,67,41.7689,0.00256,137.434,1.42198,180.735,180.627
3,double,uniform,CPU,"N | D | N | N | N | N",384,68,41.8508,0.00277,137.43,1.42406,180.813,180.707
3,double,uniform,CPU,"N | D | N | N | N | N",384,69,41.6033,0.002581,137.435,1.42403,180.57,180.465
3,double,uniform,CPU,"N | D | N | N | N | N",384,70,41.87,0.00276,137.43,1.42429,180.831,180.727
3,double,uniform,CPU,"N | D | N | N | N | N",384,71,41.4549,0.00247,137.444,1.42653,180.436,180.328
3,double,uniform,CPU,"N | D | N | N | N | N",384,72,41.8577,0.002529,137.43,1.42502,180.818,180.715
3,double,uniform,CPU,"N | D | N | N | N | N",384,73,41.4495,0.002469,137.438,1.42384,180.42,180.314
3,double,uniform,CPU,"N | D | N | N | N | N",384,74,41.6124,0.002569,137.433,1.42589,180.581,180.474
3,double,uniform,CPU,"N | D | N | N | N | N",448,0,65.369,0.002661,219.506,2.25658,287.249,287.134
3,double,uniform,CPU,"N | D | N | N | N | N",448,1,64.3033,0.00275,219.478,2.25795,286.155,286.042
3,double,uniform,CPU,"N | D | N | N | N | N",448,2,64.139,0.00292,219.5,2.25702,286.014,285.899
3,double,uniform,CPU,"N | D | N | N | N | N",448,3,64.3943,0.00316,219.501,2.25526,286.266,286.154
3,double,uniform,CPU,"N | D | N | N | N | N",448,4,64.608,0.00283,219.488,2.25379,286.467,286.353
3,double,uniform,CPU,"N | D | N | N | N | N",448,5,64.152,0.00267,219.505,2.2537,286.027,285.913
3,double,uniform,CPU,"N | D | N | N | N | N",448,6,64.687,0.002909,219.508,2.25933,286.571,286.457
3,double,uniform,CPU,"N | D | N | N | N | N",448,7,64.8054,0.002769,219.496,2.25594,286.673,286.56
3,double,uniform,CPU,"N | D | N | N | N | N",448,8,64.6642,0.00268,219.501,2.25814,286.538,286.426
3,double,uniform,CPU,"N | D | N | N | N | N",448,9,64.373,0.00273,219.497,2.25827,286.242,286.131
3,double,uniform,CPU,"N | D | N | N | N | N",448,10,65.0241,0.00273,219.513,2.25731,286.913,286.797
3,double,uniform,CPU,"N | D | N | N | N | N",448,11,64.5419,0.002921,219.517,2.25939,286.432,286.321
3,double,uniform,CPU,"N | D | N | N | N | N",448,12,64.4741,0.002871,219.503,2.26,286.355,286.24
3,double,uniform,CPU,"N | D | N | N | N | N",448,13,64.8156,0.002789,219.515,2.25632,286.704,286.59
3,double,uniform,CPU,"N | D | N | N | N | N",448,14,65.0573,0.00291,219.497,2.25654,286.924,286.814
3,double,uniform,CPU,"N | D | N | N | N | N",448,15,64.5579,0.002898,219.504,2.25603,286.433,286.32
3,double,uniform,CPU,"N | D | N | N | N | N",448,16,63.9468,0.00271,219.501,2.2568,285.818,285.707
3,double,uniform,CPU,"N | D | N | N | N | N",448,17,64.5677,0.003059,219.502,2.25491,286.446,286.327
3,double,uniform,CPU,"N | D | N | N | N | N",448,18,65.0603,0.00285,219.5,2.25258,286.931,286.816
3,double,uniform,CPU,"N | D | N | N | N | N",448,19,64.6165,0.00283,219.506,2.25542,286.493,286.381
3,double,uniform,CPU,"N | D | N | N | N | N",448,20,64.468,0.00272,219.503,2.25626,286.343,286.23
3,double,uniform,CPU,"N | D | N | N | N | N",448,21,64.1742,0.00271,219.502,2.25619,286.046,285.935
3,double,uniform,CPU,"N | D | N | N | N | N",448,22,64.2462,0.002769,219.513,2.25907,286.133,286.021
3,double,uniform,CPU,"N | D | N | N | N | N",448,23,64.6168,0.00283,219.505,2.26381,286.499,286.389
3,double,uniform,CPU,"N | D | N | N | N | N",448,24,64.58,0.00272,219.507,2.2576,286.461,286.347
