dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",64,0,0.073568,0.002889,0.154199,215.833,216.174,216.064
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",192,68,0.115264,0.00213,1.79509,0.334112,2.31266,2.2466
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",192,69,0.113088,0.00208,1.7888,0.334752,2.30545,2.23872
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",192,70,0.112576,0.00187,1.78339,0.335232,2.29336,2.23307
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",192,71,0.11504,0.00185,1.79088,0.335296,2.31159,2.24306
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",192,72,0.111424,0.00196,1.79451,0.33648,2.30796,2.24437
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",192,73,0.108672,0.00231,1.78532,0.332096,2.29556,2.2284
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",192,74,0.110272,0.00191,1.784,0.331104,2.29217,2.22729
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,0,0.36944,0.00207,4.6614,0.905888,6.01674,5.9388
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,1,0.367808,0.002,4.65905,0.903936,6.01123,5.93279
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,2,0.35504,0.001879,4.66227,0.90112,5.99132,5.92031
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,3,0.352832,0.00192,4.66018,0.90304,5.98698,5.91797
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,4,0.355008,0.00202,4.66268,0.90384,5.99376,5.92355
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,5,0.37232,0.001898,4.66855,0.908064,6.03441,5.95083
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,6,0.361088,0.00224,4.66903,0.906144,6.0106,5.9385
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,7,0.369536,0.00236,4.67416,0.908192,6.03454,5.95425
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,8,0.36688,0.0025,4.68146,0.909184,6.05341,5.96002
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,9,0.369632,0.002281,4.66059,0.906944,6.02004,5.93944
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,10,0.36576,0.00216,4.66481,0.907392,6.01773,5.94012
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,11,0.353056,0.00205,4.65719,0.903104,5.98372,5.9154
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,12,0.353568,0.00205,4.6615,0.904544,5.99028,5.92166
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,13,0.352896,0.00214,4.67013,0.90608,5.99883,5.93125
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,14,0.368128,0.002011,4.66194,0.901024,6.01262,5.9331
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,15,0.375552,0.00191,4.66331,0.903808,6.01989,5.94458
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,16,0.364064,0.001882,4.66586,0.906176,6.0138,5.93798
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,17,0.355488,0.00199,4.65965,0.9056,5.99498,5.92273
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,18,0.35328,0.00199,4.66004,0.9048,5.98865,5.92011
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,19,0.355456,0.00202,4.66102,0.90144,5.98911,5.91993
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,20,0.365536,0.002169,4.67281,0.905952,6.02388,5.94647
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,21,0.369504,0.002161,4.65989,0.904224,6.01381,5.93578
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,22,0.36768,0.00208,4.67175,0.907264,6.05542,5.94877
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,23,0.3696,0.00247,4.66602,0.908576,6.02415,5.94666
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,24,0.368384,0.00204,4.66353,0.907008,6.01906,5.94096
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,25,0.352512,0.002049,4.66388,0.909472,5.99495,5.92791
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,26,0.36944,0.002319,4.66398,0.905472,6.02095,5.94121
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,27,0.368352,0.00202,4.66513,0.909376,6.02179,5.94488
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,28,0.36592,0.00201,4.66879,0.907328,6.02421,5.94405
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,29,0.367264,0.00217,4.6706,0.908416,6.02598,5.94845
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,30,0.354432,0.00232,4.66806,0.90688,6.00061,5.93169
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,31,0.356992,0.00195,4.65875,0.903072,5.98929,5.92076
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,32,0.354912,0.00204,4.66519,0.904992,5.99526,5.92713
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,33,0.367808,0.00203,4.661,0.906912,6.01921,5.93775
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,34,0.365696,0.00217,4.66288,0.907264,6.02121,5.93801
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,35,0.365504,0.00194,4.65773,0.903584,6.00504,5.92876
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,36,0.355712,0.00192,4.66013,0.904544,5.99076,5.9223
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,37,0.367456,0.00226,4.66102,0.90352,6.01265,5.93426
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,38,0.365952,0.00189,4.66781,0.903904,6.01589,5.93956
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,39,0.368416,0.002262,4.66297,0.907968,6.02361,5.94161
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,40,0.35792,0.002,4.65732,0.908736,5.99228,5.92598
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,41,0.357312,0.00216,4.66082,0.908512,5.99793,5.9288
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,42,0.360896,0.001781,4.66092,0.900992,5.99109,5.92459
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,43,0.352256,0.00215,4.66017,0.904192,5.98789,5.91877
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,44,0.354816,0.00173,4.72846,0.900832,6.05432,5.98584
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,45,0.350144,0.00212,4.6587,0.902368,5.98276,5.91333
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,46,0.367456,0.002199,4.66047,0.905504,6.01645,5.93563
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,47,0.36192,0.00214,4.6605,0.904704,6.00383,5.92926
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,48,0.368704,0.002019,4.65988,0.908096,6.01593,5.9387
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,49,0.368576,0.00227,4.66043,0.90512,6.01427,5.93639
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,50,0.355392,0.00199,4.65767,0.904096,5.98743,5.91915
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,51,0.357376,0.00185,4.66555,0.906464,6.00213,5.93124
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,52,0.36864,0.002119,4.66609,0.907168,6.0192,5.94402
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,53,0.36672,0.002601,4.66528,0.909056,6.02359,5.94366
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,54,0.355264,0.00197,4.65964,0.9016,5.98604,5.91847
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,55,0.357888,0.001741,4.65944,0.904128,5.98914,5.9232
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,56,0.35728,0.001859,4.66211,0.900128,5.98956,5.92138
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,57,0.367712,0.002131,4.65897,0.905952,6.01206,5.93476
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,58,0.372416,0.00223,4.66641,0.90576,6.02912,5.94682
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,59,0.352352,0.00229,4.66115,0.90528,5.98968,5.92107
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,60,0.361184,0.00219,4.65661,0.905024,5.99045,5.92501
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,61,0.366208,0.00223,4.66464,0.907328,6.0211,5.9404
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,62,0.368,0.002341,4.65779,0.908064,6.01171,5.93619
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,63,0.36784,0.002089,4.66062,0.907168,6.01851,5.93772
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,64,0.364384,0.00199,4.66483,0.905472,6.01338,5.93668
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,65,0.366912,0.0021,4.66084,0.903872,6.01197,5.93372
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,66,0.352608,0.001691,4.65775,0.903488,5.98363,5.91554
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,67,0.366816,0.002191,4.66341,0.911424,6.02046,5.94384
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,68,0.353248,0.00183,4.65855,0.906112,5.99335,5.91974
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,69,0.35344,0.00171,4.66017,0.904,5.98527,5.91932
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,70,0.35552,0.002109,4.66028,0.903072,5.99193,5.92098
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,71,0.366144,0.0021,4.6601,0.90608,6.01229,5.93442
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,72,0.359744,0.00189,4.66812,0.905248,6.00455,5.935
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,73,0.367424,0.00214,4.66795,0.905376,6.02275,5.94289
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",256,74,0.354336,0.002079,4.66995,0.904256,5.99852,5.93062
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,0,0.75136,0.002069,10.4228,1.84653,13.1066,13.0227
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,1,0.75168,0.002399,10.425,1.84128,13.1058,13.0203
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,2,0.750144,0.002039,10.4224,1.8376,13.0915,13.0122
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,3,0.752352,0.00246,10.4243,1.83894,13.0982,13.0181
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,4,0.750208,0.002229,10.4302,1.83891,13.1079,13.0215
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,5,0.749632,0.00261,10.4193,1.8281,13.0799,12.9996
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,6,0.749312,0.00223,10.4261,1.83696,13.093,13.0146
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,7,0.752288,0.0025,10.3993,1.83824,13.0749,12.9923
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,8,0.75328,0.00239,10.4201,1.83373,13.0926,13.0095
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,9,0.75408,0.00224,10.4249,1.83677,13.1041,13.018
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,10,0.74928,0.0022,10.4246,1.83539,13.091,13.0114
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,11,0.749632,0.00249,10.4242,1.83789,13.093,13.0142
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,12,0.751008,0.00271,10.4278,1.84278,13.1133,13.0243
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,13,0.750144,0.0022,10.4264,1.84454,13.1051,13.0233
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,14,0.749536,0.00223,10.4206,1.83917,13.0881,13.0116
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,15,0.753696,0.00242,10.4056,1.83222,13.0771,12.994
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,16,0.752064,0.00218,10.4211,1.84134,13.0994,13.0167
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,17,0.751968,0.002419,10.423,1.8359,13.0942,13.0133
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,18,0.74896,0.00216,10.4209,1.83741,13.0884,13.0094
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,19,0.751904,0.00229,10.3997,1.83322,13.0675,12.9871
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,20,0.75104,0.00248,10.4179,1.83766,13.0901,13.0091
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,21,0.74976,0.00208,10.4045,1.83766,13.0778,12.994
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,22,0.750528,0.00262,10.4233,1.83411,13.0938,13.0105
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,23,0.750752,0.00206,10.4264,1.8376,13.101,13.0168
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,24,0.751328,0.00211,10.4262,1.8431,13.1029,13.0227
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,25,0.74992,0.00203,10.4237,1.83402,13.0894,13.0096
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,26,0.75152,0.00235,10.4137,1.84026,13.0866,13.0079
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,27,0.751232,0.00216,10.4223,1.83648,13.0957,13.0122
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,28,0.74816,0.00225,10.4208,1.83315,13.0973,13.0044
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,29,0.749184,0.00232,10.418,1.83952,13.0863,13.009
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,30,0.756,0.002391,10.4166,1.83651,13.0936,13.0115
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,31,0.751136,0.00237,10.4162,1.84205,13.1252,13.0118
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,32,0.754144,0.00223,10.4264,1.83664,13.1033,13.0194
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,33,0.751072,0.00219,10.4219,1.83936,13.1,13.0146
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,34,0.75024,0.00212,10.4209,1.83962,13.0909,13.0129
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,35,0.747712,0.00218,10.4189,1.83379,13.0781,13.0026
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,36,0.749568,0.00204,10.4273,1.83501,13.0959,13.0139
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,37,0.74864,0.00229,10.4299,1.83258,13.0947,13.0135
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,38,0.751488,0.00222,10.4298,1.83507,13.1019,13.0186
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,39,0.750848,0.002401,10.4781,1.83936,13.152,13.0708
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,40,0.75152,0.002399,10.3991,1.83686,13.072,12.9899
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,41,0.751168,0.00203,10.4244,1.83722,13.096,13.0148
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,42,0.749696,0.00213,10.4221,1.83562,13.1361,13.0096
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,43,0.751936,0.00241,10.424,1.83664,13.0969,13.015
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,44,0.751776,0.00266,10.4255,1.83952,13.1023,13.0195
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,45,0.75152,0.002251,10.4267,1.83875,13.1027,13.0192
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,46,0.750944,0.00235,10.4208,1.83798,13.0906,13.012
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,47,0.750592,0.00241,10.4238,1.86064,13.1193,13.0375
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,48,0.751008,0.00224,10.4211,1.83677,13.0897,13.0111
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,49,0.749792,0.00223,10.4236,1.83482,13.0883,13.0105
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,50,0.75264,0.002339,10.4268,1.83952,13.1035,13.0213
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,51,0.75104,0.002509,10.4234,1.83898,13.0958,13.016
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,52,0.754432,0.00207,10.4219,1.83776,13.095,13.0161
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,53,0.751904,0.002309,10.4281,1.83882,13.1053,13.0212
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,54,0.75264,0.00224,10.4286,1.84013,13.109,13.0236
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,55,0.751168,0.00205,10.4189,1.83942,13.1008,13.0116
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,56,0.75008,0.002168,10.4212,1.83472,13.086,13.0082
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,57,0.748512,0.00221,10.4311,1.84109,13.1038,13.0229
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,58,0.752928,0.002259,10.4247,1.83917,13.1048,13.019
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,59,0.748992,0.00248,10.4219,1.83702,13.0912,13.0104
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,60,0.748896,0.002089,10.4186,1.83856,13.0836,13.0081
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,61,0.751552,0.00282,10.4286,1.83808,13.1046,13.021
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,62,0.750656,0.0021,10.4281,1.83661,13.1011,13.0175
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,63,0.750464,0.00232,10.4269,1.84016,13.1042,13.0198
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,64,0.750112,0.002209,10.4088,1.83651,13.0759,12.9977
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,65,0.747968,0.0022,10.4191,1.83379,13.0803,13.003
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,66,0.754208,0.00225,10.4398,1.83875,13.1146,13.0351
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,67,0.761696,0.00299,10.4333,1.85446,13.1619,13.0524
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,68,0.750784,0.00212,10.4255,1.8344,13.0938,13.0128
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,69,0.750112,0.00234,10.4216,1.83635,13.0923,13.0104
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,70,0.749536,0.002399,10.4222,1.83811,13.0896,13.0122
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,71,0.74864,0.00219,10.4183,1.83498,13.078,13.0041
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,72,0.750656,0.00243,10.4277,1.83859,13.1008,13.0194
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,73,0.749792,0.00222,10.4287,1.8401,13.1074,13.0208
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",320,74,0.751936,0.002149,10.4271,1.83834,13.1025,13.0195
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,0,1.27014,0.00222,15.4298,3.20621,19.9939,19.9084
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,1,1.26842,0.00219,15.4116,3.20797,19.9762,19.8902
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,2,1.26822,0.00223,15.4397,3.20448,19.9974,19.9146
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,3,1.2697,0.00243,15.4551,3.2,20.014,19.9272
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,4,1.26822,0.00223,15.4188,3.20387,19.9757,19.8931
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,5,1.26749,0.00246,15.4116,3.20688,19.9692,19.8884
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,6,1.26832,0.002329,15.4158,3.2032,19.9737,19.8897
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,7,1.26848,0.00222,15.4362,3.20938,19.9992,19.9162
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,8,1.26784,0.002279,15.4337,3.20294,19.9841,19.9067
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,9,1.26768,0.00225,15.4415,3.19773,19.9871,19.9092
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,10,1.26822,0.00202,15.4193,3.20922,19.9844,19.8988
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,11,1.27037,0.00243,15.4661,3.20282,20.0286,19.9417
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,12,1.26749,0.00243,15.4141,3.20454,19.9722,19.8885
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,13,1.27315,0.00225,15.455,3.20477,20.0223,19.9351
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,14,1.27306,0.00229,15.4166,3.2033,19.9768,19.8953
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,15,1.27283,0.00234,15.4225,3.20899,19.9882,19.9066
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,16,1.27206,0.00236,15.4614,3.20029,20.0175,19.9361
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,17,1.27142,0.00207,15.4368,3.20336,19.993,19.9136
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,18,1.26826,0.00238,15.4145,3.2119,19.9777,19.897
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,19,1.26579,0.00232,15.4147,3.20586,19.9721,19.8887
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,20,1.26621,0.00251,15.467,3.20186,20.0178,19.9376
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,21,1.26749,0.00233,15.4392,3.204,19.9923,19.913
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,22,1.26925,0.00205,15.4478,3.20102,20.0021,19.9201
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,23,1.26902,0.002199,15.4529,3.20182,20.0088,19.9259
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,24,1.2689,0.00204,15.4665,3.20365,20.026,19.941
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,25,1.26589,0.00208,15.4369,3.20464,19.9925,19.9095
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,26,1.2697,0.00216,15.4145,3.2039,19.9693,19.8903
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,27,1.26851,0.002949,15.4113,3.20512,19.9705,19.8878
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,28,1.2695,0.002191,15.4532,3.20173,20.0104,19.9266
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,29,1.26835,0.00265,15.4525,3.20659,20.0133,19.9301
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,30,1.26966,0.00229,15.4387,3.19856,19.9937,19.9092
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,31,1.26611,0.00225,15.4128,3.20173,19.9653,19.8829
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,32,1.26861,0.0023,15.4325,3.20333,19.9913,19.9067
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,33,1.2671,0.002331,15.411,3.20906,19.9711,19.8895
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,34,1.26637,0.002129,15.4129,3.20374,19.9628,19.8852
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,35,1.27043,0.00235,15.4404,3.20336,20.0016,19.9165
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,36,1.26813,0.002239,15.4099,3.20832,19.972,19.8886
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,37,1.26646,0.00236,15.4125,3.20445,19.9667,19.8857
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,38,1.27107,0.00222,15.436,3.20563,19.9992,19.9149
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,39,1.26931,0.002598,15.4165,3.20422,19.9786,19.8926
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,40,1.26989,0.00208,15.44,3.20339,20.0007,19.9154
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,41,1.26848,0.002089,15.4318,3.20368,19.9928,19.9061
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,42,1.2673,0.00199,15.4134,3.20061,19.9656,19.8833
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,43,1.26941,0.002098,15.4239,3.2033,19.9834,19.8987
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,44,1.26758,0.002381,15.4536,3.20438,20.0085,19.9279
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,45,1.26797,0.002041,15.4194,3.20483,19.974,19.8942
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,46,1.26547,0.00223,15.4489,3.20227,19.9954,19.9189
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,47,1.26566,0.0024,15.4576,3.20758,20.0171,19.9332
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,48,1.2655,0.00228,15.429,3.20845,19.9892,19.9052
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,49,1.27603,0.0023,15.422,3.20602,19.9915,19.9063
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,50,1.26931,0.002089,15.4157,3.20294,19.9806,19.8901
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,51,1.26979,0.002119,15.4376,3.21046,20.0054,19.9199
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,52,1.26973,0.0022,15.4336,3.2079,19.9945,19.9134
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,53,1.26806,0.00238,15.4414,3.20106,19.9921,19.9129
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,54,1.27005,0.002439,15.4134,3.20288,19.9704,19.8888
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,55,1.26976,0.00216,15.4136,3.19754,19.9668,19.8831
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,56,1.26867,0.00225,15.4153,3.20829,19.9806,19.8945
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,57,1.26886,0.00211,15.4299,3.20416,19.9893,19.9051
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,58,1.26774,0.002201,15.4567,3.20646,20.016,19.9331
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,59,1.26928,0.00188,15.4398,3.20102,19.9984,19.912
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,60,1.26944,0.001921,15.4366,3.19558,19.9888,19.9036
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,61,1.26746,0.00224,15.4118,3.20595,19.9733,19.8875
3,double,uniform,GPU,"P | P | P | P | Ns | Ns",384,62,1.26989,0.002241,15.4382,3.20227,20.0001,19.9126
