dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,GPU,"Ns | Ds",256,37,0.01232,0,0.038819,0.009472,0.094079,0.060611
1,double,uniform,GPU,"Ns | Ds",256,38,0.013088,0,0.03598,0.010656,0.089109,0.059724
1,double,uniform,GPU,"Ns | Ds",256,39,0.013536,0,0.03906,0.01024,0.097249,0.062836
1,double,uniform,GPU,"Ns | Ds",256,40,0.013824,0,0.128879,0.009152,0.187398,0.151855
1,double,uniform,GPU,"Ns | Ds",256,41,0.0128,0,0.038699,0.010688,0.095909,0.062187
1,double,uniform,GPU,"Ns | Ds",256,42,0.012832,0,0.03891,0.007488,0.094539,0.05923
1,double,uniform,GPU,"Ns | Ds",256,43,0.013248,0,0.03933,0.008704,0.096199,0.061282
1,double,uniform,GPU,"Ns | Ds",256,44,0.013216,0,0.03886,0.01024,0.096209,0.062316
1,double,uniform,GPU,"Ns | Ds",256,45,0.010976,0,0.0389,0.009984,0.093599,0.05986
1,double,uniform,GPU,"Ns | Ds",256,46,0.012512,0,0.039199,0.00992,0.095989,0.061631
1,double,uniform,GPU,"Ns | Ds",256,47,0.012768,0,0.039019,0.010176,0.096359,0.061963
1,double,uniform,GPU,"Ns | Ds",256,48,0.012704,0,0.039409,0.009568,0.096469,0.061681
1,double,uniform,GPU,"Ns | Ds",256,49,0.012576,0,0.038529,0.009472,0.095199,0.060577
1,double,uniform,GPU,"Ns | Ds",256,50,0.012192,0,0.035589,0.010016,0.086149,0.057797
1,double,uniform,GPU,"Ns | Ds",256,51,0.012512,0,0.03775,0.009472,0.094099,0.059734
1,double,uniform,GPU,"Ns | Ds",256,52,0.013088,0,0.039119,0.008448,0.100009,0.060655
1,double,uniform,GPU,"Ns | Ds",256,53,0.014336,0,0.03894,0.009248,0.096759,0.062524
1,double,uniform,GPU,"Ns | Ds",256,54,0.012704,0,0.038819,0.008,0.092749,0.059523
1,double,uniform,GPU,"Ns | Ds",256,55,0.012864,0,0.03859,0.010272,0.095979,0.061726
1,double,uniform,GPU,"Ns | Ds",256,56,0.012768,0,0.039049,0.00992,0.097189,0.061737
1,double,uniform,GPU,"Ns | Ds",256,57,0.014112,0,0.03655,0.01088,0.092889,0.061542
1,double,uniform,GPU,"Ns | Ds",256,58,0.011264,0,0.03975,0.007552,0.092208,0.058566
1,double,uniform,GPU,"Ns | Ds",256,59,0.01264,0,0.038639,0.010272,0.096599,0.061551
1,double,uniform,GPU,"Ns | Ds",256,60,0.01344,0,0.038789,0.010048,0.096379,0.062277
1,double,uniform,GPU,"Ns | Ds",256,61,0.012864,0,0.03877,0.009504,0.094729,0.061138
1,double,uniform,GPU,"Ns | Ds",256,62,0.013952,0,0.03915,0.009088,0.095969,0.06219
1,double,uniform,GPU,"Ns | Ds",256,63,0.012864,0,0.038569,0.009888,0.094849,0.061321
1,double,uniform,GPU,"Ns | Ds",256,64,0.01328,0,0.039559,0.008128,0.096769,0.060967
1,double,uniform,GPU,"Ns | Ds",256,65,0.014144,0,0.03965,0.009184,0.097009,0.062978
1,double,uniform,GPU,"Ns | Ds",256,66,0.016384,0,0.03963,0.007776,0.099048,0.06379
1,double,uniform,GPU,"Ns | Ds",256,67,0.012448,0,0.03879,0.006944,0.092529,0.058182
1,double,uniform,GPU,"Ns | Ds",256,68,0.013184,0,0.03893,0.010016,0.096639,0.06213
1,double,uniform,GPU,"Ns | Ds",256,69,0.012928,0,0.038819,0.00976,0.096949,0.061507
1,double,uniform,GPU,"Ns | Ds",256,70,0.012864,0,0.03929,0.009664,0.096369,0.061818
1,double,uniform,GPU,"Ns | Ds",256,71,0.013344,0,0.03892,0.0096,0.095149,0.061864
1,double,uniform,GPU,"Ns | Ds",256,72,0.012224,0,0.03901,0.009344,0.093989,0.060578
1,double,uniform,GPU,"Ns | Ds",256,73,0.011904,0,0.03946,0.010112,0.095058,0.061476
1,double,uniform,GPU,"Ns | Ds",256,74,0.012192,0,0.038858,0.009504,0.095189,0.060554
1,double,uniform,GPU,"Ns | Ds",320,0,0.0224,0,0.04709,0.015456,0.127609,0.084946
1,double,uniform,GPU,"Ns | Ds",320,1,0.012672,0,0.041999,0.008896,0.099739,0.063567
1,double,uniform,GPU,"Ns | Ds",320,2,0.012672,0,0.041879,0.010368,0.100969,0.064919
1,double,uniform,GPU,"Ns | Ds",320,3,0.012064,0,0.0418,0.00944,0.098508,0.063304
1,double,uniform,GPU,"Ns | Ds",320,4,0.01136,0,0.04233,0.010048,0.097299,0.063738
1,double,uniform,GPU,"Ns | Ds",320,5,0.01264,0,0.04204,0.009792,0.100289,0.064472
1,double,uniform,GPU,"Ns | Ds",320,6,0.01296,0,0.042699,0.009504,0.100299,0.065163
1,double,uniform,GPU,"Ns | Ds",320,7,0.014208,0,0.041659,0.008768,0.098409,0.064635
1,double,uniform,GPU,"Ns | Ds",320,8,0.014336,0,0.04185,0.009632,0.104379,0.065818
1,double,uniform,GPU,"Ns | Ds",320,9,0.01296,0,0.041559,0.008928,0.097879,0.063447
1,double,uniform,GPU,"Ns | Ds",320,10,0.013248,0,0.04261,0.007648,0.097799,0.063506
1,double,uniform,GPU,"Ns | Ds",320,11,0.012384,0,0.041949,0.007616,0.096839,0.061949
1,double,uniform,GPU,"Ns | Ds",320,12,0.014496,0,0.04206,0.007776,0.098768,0.064332
1,double,uniform,GPU,"Ns | Ds",320,13,0.013088,0,0.0417,0.009248,0.097979,0.064036
1,double,uniform,GPU,"Ns | Ds",320,14,0.0128,0,0.04155,0.007264,0.095318,0.061614
1,double,uniform,GPU,"Ns | Ds",320,15,0.012256,0,0.041849,0.007744,0.096779,0.061849
1,double,uniform,GPU,"Ns | Ds",320,16,0.0128,0,0.04186,0.010208,0.100339,0.064868
1,double,uniform,GPU,"Ns | Ds",320,17,0.01376,0,0.04158,0.008704,0.098359,0.064044
1,double,uniform,GPU,"Ns | Ds",320,18,0.013056,0,0.042269,0.01024,0.099729,0.065565
1,double,uniform,GPU,"Ns | Ds",320,19,0.013184,0,0.042149,0.010144,0.099949,0.065477
1,double,uniform,GPU,"Ns | Ds",320,20,0.012576,0,0.04165,0.008448,0.096498,0.062674
1,double,uniform,GPU,"Ns | Ds",320,21,0.012608,0,0.04806,0.00944,0.104499,0.070108
1,double,uniform,GPU,"Ns | Ds",320,22,0.012512,0,0.04163,0.0088,0.097418,0.062942
1,double,uniform,GPU,"Ns | Ds",320,23,0.01248,0,0.03808,0.011104,0.090329,0.061664
1,double,uniform,GPU,"Ns | Ds",320,24,0.012224,0,0.04166,0.008704,0.097039,0.062588
1,double,uniform,GPU,"Ns | Ds",320,25,0.013344,0,0.04155,0.010176,0.099069,0.06507
1,double,uniform,GPU,"Ns | Ds",320,26,0.012224,0,0.041689,0.009632,0.098339,0.063545
1,double,uniform,GPU,"Ns | Ds",320,27,0.011904,0,0.0415,0.008512,0.097749,0.061916
1,double,uniform,GPU,"Ns | Ds",320,28,0.10096,0,0.041839,0.008032,0.185808,0.150831
1,double,uniform,GPU,"Ns | Ds",320,29,0.013184,0,0.04159,0.009024,0.099629,0.063798
1,double,uniform,GPU,"Ns | Ds",320,30,0.012352,0,0.041979,0.010272,0.099729,0.064603
1,double,uniform,GPU,"Ns | Ds",320,31,0.01296,0,0.04196,0.00896,0.099289,0.06388
1,double,uniform,GPU,"Ns | Ds",320,32,0.0128,0,0.042389,0.008672,0.099159,0.063861
1,double,uniform,GPU,"Ns | Ds",320,33,0.012768,0,0.04127,0.008288,0.096639,0.062326
1,double,uniform,GPU,"Ns | Ds",320,34,0.012416,0,0.04165,0.009664,0.103369,0.06373
1,double,uniform,GPU,"Ns | Ds",320,35,0.013152,0,0.041379,0.009088,0.097719,0.063619
1,double,uniform,GPU,"Ns | Ds",320,36,0.01264,0,0.04193,0.009664,0.099389,0.064234
1,double,uniform,GPU,"Ns | Ds",320,37,0.012736,0,0.04146,0.008128,0.09749,0.062324
1,double,uniform,GPU,"Ns | Ds",320,38,0.013984,0,0.042269,0.008864,0.099839,0.065117
1,double,uniform,GPU,"Ns | Ds",320,39,0.013056,0,0.04181,0.006816,0.096809,0.061682
1,double,uniform,GPU,"Ns | Ds",320,40,0.012608,0,0.0417,0.008192,0.096639,0.0625
1,double,uniform,GPU,"Ns | Ds",320,41,0.012256,0,0.04171,0.00848,0.104139,0.062446
1,double,uniform,GPU,"Ns | Ds",320,42,0.014432,0,0.038129,0.011808,0.093379,0.064369
1,double,uniform,GPU,"Ns | Ds",320,43,0.013952,0,0.04183,0.009408,0.099839,0.06519
1,double,uniform,GPU,"Ns | Ds",320,44,0.012736,0,0.04172,0.008768,0.097309,0.063224
1,double,uniform,GPU,"Ns | Ds",320,45,0.012992,0,0.04209,0.010336,0.100459,0.065418
1,double,uniform,GPU,"Ns | Ds",320,46,0.012352,0,0.042139,0.007744,0.097059,0.062235
1,double,uniform,GPU,"Ns | Ds",320,47,0.01264,0,0.04144,0.008704,0.09721,0.062784
1,double,uniform,GPU,"Ns | Ds",320,48,0.012064,0,0.0413,0.008864,0.096698,0.062228
1,double,uniform,GPU,"Ns | Ds",320,49,0.013024,0,0.04157,0.009792,0.099629,0.064386
1,double,uniform,GPU,"Ns | Ds",320,50,0.012384,0,0.041769,0.0096,0.098139,0.063753
1,double,uniform,GPU,"Ns | Ds",320,51,0.0136,0,0.04169,0.008544,0.098899,0.063834
1,double,uniform,GPU,"Ns | Ds",320,52,0.012576,0,0.04149,0.009312,0.097189,0.063378
1,double,uniform,GPU,"Ns | Ds",320,53,0.012032,0,0.04161,0.008736,0.09731,0.062378
1,double,uniform,GPU,"Ns | Ds",320,54,0.012096,0,0.04178,0.00944,0.099019,0.063316
1,double,uniform,GPU,"Ns | Ds",320,55,0.012,0,0.042089,0.009888,0.100089,0.063977
1,double,uniform,GPU,"Ns | Ds",320,56,0.01328,0,0.042349,0.008896,0.099179,0.064525
1,double,uniform,GPU,"Ns | Ds",320,57,0.011776,0,0.041369,0.00912,0.096639,0.062265
1,double,uniform,GPU,"Ns | Ds",320,58,0.01344,0,0.04275,0.010144,0.102439,0.066334
1,double,uniform,GPU,"Ns | Ds",320,59,0.013472,0,0.041569,0.014432,0.103319,0.069473
1,double,uniform,GPU,"Ns | Ds",320,60,0.012736,0,0.04148,0.008928,0.098099,0.063144
1,double,uniform,GPU,"Ns | Ds",320,61,0.014624,0,0.041419,0.00976,0.099789,0.065803
1,double,uniform,GPU,"Ns | Ds",320,62,0.012576,0,0.041489,0.00736,0.094859,0.061425
1,double,uniform,GPU,"Ns | Ds",320,63,0.013696,0,0.04295,0.009184,0.100549,0.06583
1,double,uniform,GPU,"Ns | Ds",320,64,0.011712,0,0.04185,0.008032,0.096129,0.061594
1,double,uniform,GPU,"Ns | Ds",320,65,0.013888,0,0.042459,0.008064,0.099639,0.064411
1,double,uniform,GPU,"Ns | Ds",320,66,0.013088,0,0.04148,0.00992,0.099149,0.064488
1,double,uniform,GPU,"Ns | Ds",320,67,0.012032,0,0.041509,0.007552,0.094969,0.061093
1,double,uniform,GPU,"Ns | Ds",320,68,0.012832,0,0.0415,0.008224,0.096239,0.062556
1,double,uniform,GPU,"Ns | Ds",320,69,0.013184,0,0.04161,0.01072,0.099999,0.065514
1,double,uniform,GPU,"Ns | Ds",320,70,0.013728,0,0.04179,0.008288,0.097419,0.063806
1,double,uniform,GPU,"Ns | Ds",320,71,0.012576,0,0.04202,0.009696,0.098219,0.064292
1,double,uniform,GPU,"Ns | Ds",320,72,0.0128,0,0.04184,0.009472,0.098718,0.064112
1,double,uniform,GPU,"Ns | Ds",320,73,0.012768,0,0.04184,0.009568,0.098749,0.064176
1,double,uniform,GPU,"Ns | Ds",320,74,0.012832,0,0.04133,0.007744,0.095669,0.061906
1,double,uniform,GPU,"Ns | Ds",384,0,0.022048,0,0.056259,0.015936,0.136689,0.094243
1,double,uniform,GPU,"Ns | Ds",384,1,0.014016,0,0.05048,0.010016,0.109198,0.074512
1,double,uniform,GPU,"Ns | Ds",384,2,0.013088,0,0.050359,0.008608,0.105349,0.072055
1,double,uniform,GPU,"Ns | Ds",384,3,0.012096,0,0.05031,0.009728,0.105469,0.072134
1,double,uniform,GPU,"Ns | Ds",384,4,0.012064,0,0.050159,0.008128,0.105898,0.070351
1,double,uniform,GPU,"Ns | Ds",384,5,0.015424,0,0.051019,0.009536,0.110349,0.075979
1,double,uniform,GPU,"Ns | Ds",384,6,0.012704,0,0.05026,0.01024,0.106759,0.073204
1,double,uniform,GPU,"Ns | Ds",384,7,0.013536,0,0.050779,0.010688,0.108909,0.075003
1,double,uniform,GPU,"Ns | Ds",384,8,0.0136,0,0.050429,0.010016,0.108329,0.074045
1,double,uniform,GPU,"Ns | Ds",384,9,0.012192,0,0.050119,0.008896,0.106329,0.071207
1,double,uniform,GPU,"Ns | Ds",384,10,0.01296,0,0.0501,0.01008,0.107688,0.07314
1,double,uniform,GPU,"Ns | Ds",384,11,0.01216,0,0.05018,0.010272,0.107179,0.072612
1,double,uniform,GPU,"Ns | Ds",384,12,0.012992,0,0.0503,0.009056,0.106899,0.072348
1,double,uniform,GPU,"Ns | Ds",384,13,0.016832,0,0.050129,0.00784,0.108149,0.074801
1,double,uniform,GPU,"Ns | Ds",384,14,0.015488,0,0.050739,0.010656,0.111019,0.076883
1,double,uniform,GPU,"Ns | Ds",384,15,0.014464,0,0.04671,0.010688,0.100109,0.071862
1,double,uniform,GPU,"Ns | Ds",384,16,0.01168,0,0.050119,0.009344,0.105479,0.071143
1,double,uniform,GPU,"Ns | Ds",384,17,0.012608,0,0.050179,0.014272,0.111209,0.077059
1,double,uniform,GPU,"Ns | Ds",384,18,0.012128,0,0.050419,0.010176,0.107098,0.072723
1,double,uniform,GPU,"Ns | Ds",384,19,0.012736,0,0.04997,0.00944,0.111909,0.072146
1,double,uniform,GPU,"Ns | Ds",384,20,0.013216,0,0.05055,0.009792,0.107899,0.073558
1,double,uniform,GPU,"Ns | Ds",384,21,0.012704,0,0.05031,0.010208,0.106819,0.073222
1,double,uniform,GPU,"Ns | Ds",384,22,0.013152,0,0.050329,0.009344,0.106489,0.072825
1,double,uniform,GPU,"Ns | Ds",384,23,0.014624,0,0.05073,0.0096,0.110258,0.074954
1,double,uniform,GPU,"Ns | Ds",384,24,0.013248,0,0.05079,0.010528,0.109839,0.074566
1,double,uniform,GPU,"Ns | Ds",384,25,0.019232,0,0.050989,0.010464,0.114469,0.080685
1,double,uniform,GPU,"Ns | Ds",384,26,0.014144,0,0.050919,0.009152,0.108169,0.074215
1,double,uniform,GPU,"Ns | Ds",384,27,0.012512,0,0.050199,0.00976,0.106518,0.072471
1,double,uniform,GPU,"Ns | Ds",384,28,0.01264,0,0.050159,0.009152,0.105529,0.071951
1,double,uniform,GPU,"Ns | Ds",384,29,0.013792,0,0.050159,0.010336,0.108338,0.074287
1,double,uniform,GPU,"Ns | Ds",384,30,0.01296,0,0.056689,0.007936,0.112169,0.077585
1,double,uniform,GPU,"Ns | Ds",384,31,0.013248,0,0.050609,0.009568,0.108649,0.073425
1,double,uniform,GPU,"Ns | Ds",384,32,0.012704,0,0.05049,0.00928,0.108619,0.072474
1,double,uniform,GPU,"Ns | Ds",384,33,0.013664,0,0.050949,0.00704,0.107109,0.071653
1,double,uniform,GPU,"Ns | Ds",384,34,0.012896,0,0.05055,0.01088,0.109009,0.074326
1,double,uniform,GPU,"Ns | Ds",384,35,0.012704,0,0.050379,0.009536,0.107099,0.072619
1,double,uniform,GPU,"Ns | Ds",384,36,0.013088,0,0.05026,0.009952,0.107379,0.0733
1,double,uniform,GPU,"Ns | Ds",384,37,0.0128,0,0.050219,0.009888,0.106949,0.072907
1,double,uniform,GPU,"Ns | Ds",384,38,0.01568,0,0.050589,0.010912,0.111299,0.077181
1,double,uniform,GPU,"Ns | Ds",384,39,0.012864,0,0.050539,0.010112,0.106989,0.073515
1,double,uniform,GPU,"Ns | Ds",384,40,0.013792,0,0.050889,0.01152,0.110019,0.076201
1,double,uniform,GPU,"Ns | Ds",384,41,0.012768,0,0.05014,0.010336,0.113519,0.073244
1,double,uniform,GPU,"Ns | Ds",384,42,0.012448,0,0.050139,0.0104,0.106989,0.072987
1,double,uniform,GPU,"Ns | Ds",384,43,0.012832,0,0.050399,0.007776,0.105889,0.071007
1,double,uniform,GPU,"Ns | Ds",384,44,0.013792,0,0.050329,0.008608,0.106559,0.072729
1,double,uniform,GPU,"Ns | Ds",384,45,0.012576,0,0.05003,0.007968,0.104899,0.070574
1,double,uniform,GPU,"Ns | Ds",384,46,0.013952,0,0.04686,0.011008,0.100809,0.07182
1,double,uniform,GPU,"Ns | Ds",384,47,0.012416,0,0.05056,0.008768,0.106979,0.071744
1,double,uniform,GPU,"Ns | Ds",384,48,0.013152,0,0.050119,0.00864,0.107428,0.071911
1,double,uniform,GPU,"Ns | Ds",384,49,0.012704,0,0.05062,0.009952,0.107949,0.073276
1,double,uniform,GPU,"Ns | Ds",384,50,0.014592,0,0.051179,0.008096,0.109209,0.073867
1,double,uniform,GPU,"Ns | Ds",384,51,0.012512,0,0.05064,0.008448,0.107279,0.0716
1,double,uniform,GPU,"Ns | Ds",384,52,0.013024,0,0.050579,0.009728,0.108159,0.073331
1,double,uniform,GPU,"Ns | Ds",384,53,0.014688,0,0.04854,0.010944,0.105298,0.074172
1,double,uniform,GPU,"Ns | Ds",384,54,0.012864,0,0.04998,0.010208,0.106729,0.073052
1,double,uniform,GPU,"Ns | Ds",384,55,0.013952,0,0.05088,0.008416,0.108928,0.073248
1,double,uniform,GPU,"Ns | Ds",384,56,0.011456,0,0.050069,0.006752,0.101679,0.068277
1,double,uniform,GPU,"Ns | Ds",384,57,0.014816,0,0.051449,0.010176,0.111119,0.076441
1,double,uniform,GPU,"Ns | Ds",384,58,0.013088,0,0.050429,0.00976,0.107009,0.073277
1,double,uniform,GPU,"Ns | Ds",384,59,0.013568,0,0.05086,0.006592,0.105369,0.07102
1,double,uniform,GPU,"Ns | Ds",384,60,0.01344,0,0.050529,0.011104,0.109499,0.075073
1,double,uniform,GPU,"Ns | Ds",384,61,0.019424,0,0.050169,0.010784,0.115029,0.080377
1,double,uniform,GPU,"Ns | Ds",384,62,0.01296,0,0.050219,0.009024,0.106249,0.072203
1,double,uniform,GPU,"Ns | Ds",384,63,0.01264,0,0.050269,0.010464,0.108609,0.073373
1,double,uniform,GPU,"Ns | Ds",384,64,0.01232,0,0.050469,0.010496,0.106089,0.073285
1,double,uniform,GPU,"Ns | Ds",384,65,0.012672,0,0.050049,0.01008,0.107459,0.072801
1,double,uniform,GPU,"Ns | Ds",384,66,0.012992,0,0.143658,0.009056,0.198967,0.165706
1,double,uniform,GPU,"Ns | Ds",384,67,0.013248,0,0.050579,0.010048,0.108649,0.073875
1,double,uniform,GPU,"Ns | Ds",384,68,0.01312,0,0.05019,0.008736,0.107239,0.072046
1,double,uniform,GPU,"Ns | Ds",384,69,0.012384,0,0.05003,0.009504,0.106208,0.071918
1,double,uniform,GPU,"Ns | Ds",384,70,0.013216,0,0.05046,0.010304,0.108169,0.07398
1,double,uniform,GPU,"Ns | Ds",384,71,0.014048,0,0.05027,0.010336,0.109519,0.074654
1,double,uniform,GPU,"Ns | Ds",384,72,0.013312,0,0.04773,0.010912,0.100949,0.071954
1,double,uniform,GPU,"Ns | Ds",384,73,0.012992,0,0.050189,0.010304,0.106798,0.073485
1,double,uniform,GPU,"Ns | Ds",384,74,0.01296,0,0.05057,0.008672,0.106979,0.072202
1,double,uniform,GPU,"Ns | Ds",448,0,0.02288,0,0.045399,0.014496,0.125659,0.082775
1,double,uniform,GPU,"Ns | Ds",448,1,0.0136,0,0.040059,0.01088,0.099399,0.064539
1,double,uniform,GPU,"Ns | Ds",448,2,0.013312,0,0.04006,0.008512,0.097399,0.061884
1,double,uniform,GPU,"Ns | Ds",448,3,0.01248,0,0.03986,0.009216,0.096089,0.061556
1,double,uniform,GPU,"Ns | Ds",448,4,0.012832,0,0.03971,0.00912,0.097259,0.061662
1,double,uniform,GPU,"Ns | Ds",448,5,0.011456,0,0.04023,0.009568,0.09727,0.061254
1,double,uniform,GPU,"Ns | Ds",448,6,0.013088,0,0.04065,0.008608,0.099259,0.062346
1,double,uniform,GPU,"Ns | Ds",448,7,0.093664,0,0.04072,0.00944,0.178248,0.143824
1,double,uniform,GPU,"Ns | Ds",448,8,0.012384,0,0.03974,0.009216,0.097949,0.06134
1,double,uniform,GPU,"Ns | Ds",448,9,0.017632,0,0.040529,0.008736,0.102999,0.066897
1,double,uniform,GPU,"Ns | Ds",448,10,0.013568,0,0.039959,0.008928,0.097199,0.062455
1,double,uniform,GPU,"Ns | Ds",448,11,0.013792,0,0.039749,0.009312,0.098339,0.062853
1,double,uniform,GPU,"Ns | Ds",448,12,0.015712,0,0.04003,0.007744,0.098959,0.063486
1,double,uniform,GPU,"Ns | Ds",448,13,0.012928,0,0.03978,0.009376,0.09651,0.062084
1,double,uniform,GPU,"Ns | Ds",448,14,0.01376,0,0.04039,0.009216,0.099059,0.063366
1,double,uniform,GPU,"Ns | Ds",448,15,0.013568,0,0.04024,0.008576,0.098739,0.062384
1,double,uniform,GPU,"Ns | Ds",448,16,0.012864,0,0.04012,0.009472,0.098169,0.062456
1,double,uniform,GPU,"Ns | Ds",448,17,0.012672,0,0.03982,0.008928,0.096749,0.06142
1,double,uniform,GPU,"Ns | Ds",448,18,0.012672,0,0.03986,0.008864,0.096459,0.061396
1,double,uniform,GPU,"Ns | Ds",448,19,0.013088,0,0.039699,0.008896,0.096849,0.061683
1,double,uniform,GPU,"Ns | Ds",448,20,0.015392,0,0.039929,0.009248,0.099469,0.064569
1,double,uniform,GPU,"Ns | Ds",448,21,0.013248,0,0.04037,0.009408,0.097219,0.063026
1,double,uniform,GPU,"Ns | Ds",448,22,0.012608,0,0.04064,0.008352,0.096368,0.0616
1,double,uniform,GPU,"Ns | Ds",448,23,0.012096,0,0.03973,0.008992,0.096589,0.060818
1,double,uniform,GPU,"Ns | Ds",448,24,0.01296,0,0.040379,0.008,0.096539,0.061339
1,double,uniform,GPU,"Ns | Ds",448,25,0.011904,0,0.04017,0.009248,0.096709,0.061322
1,double,uniform,GPU,"Ns | Ds",448,26,0.012448,0,0.04039,0.00832,0.095899,0.061158
1,double,uniform,GPU,"Ns | Ds",448,27,0.014912,0,0.03978,0.008032,0.098059,0.062724
1,double,uniform,GPU,"Ns | Ds",448,28,0.013024,0,0.04022,0.006304,0.094869,0.059548
1,double,uniform,GPU,"Ns | Ds",448,29,0.012608,0,0.045079,0.007296,0.100069,0.064983
1,double,uniform,GPU,"Ns | Ds",448,30,0.012608,0,0.037189,0.009312,0.088269,0.059109
1,double,uniform,GPU,"Ns | Ds",448,31,0.012512,0,0.040349,0.008384,0.096279,0.061245
1,double,uniform,GPU,"Ns | Ds",448,32,0.013248,0,0.040549,0.009984,0.099669,0.063781
1,double,uniform,GPU,"Ns | Ds",448,33,0.013856,0,0.03994,0.007968,0.09831,0.061764
1,double,uniform,GPU,"Ns | Ds",448,34,0.012512,0,0.04055,0.007552,0.101079,0.060614
1,double,uniform,GPU,"Ns | Ds",448,35,0.013856,0,0.040859,0.009216,0.194338,0.063931
1,double,uniform,GPU,"Ns | Ds",448,36,0.012032,0,0.03988,0.009184,0.096399,0.061096
1,double,uniform,GPU,"Ns | Ds",448,37,0.01296,0,0.039739,0.00928,0.097399,0.061979
1,double,uniform,GPU,"Ns | Ds",448,38,0.013728,0,0.040259,0.008672,0.097459,0.062659
1,double,uniform,GPU,"Ns | Ds",448,39,0.012096,0,0.039439,0.008672,0.095359,0.060207
1,double,uniform,GPU,"Ns | Ds",448,40,0.013472,0,0.04099,0.009056,0.09913,0.063518
1,double,uniform,GPU,"Ns | Ds",448,41,0.012768,0,0.039489,0.008544,0.101459,0.060801
1,double,uniform,GPU,"Ns | Ds",448,42,0.013728,0,0.040459,0.007584,0.096599,0.061771
1,double,uniform,GPU,"Ns | Ds",448,43,0.012736,0,0.03966,0.009088,0.097099,0.061484
1,double,uniform,GPU,"Ns | Ds",448,44,0.0128,0,0.03987,0.00896,0.096739,0.06163
1,double,uniform,GPU,"Ns | Ds",448,45,0.01296,0,0.0396,0.008416,0.096689,0.060976
1,double,uniform,GPU,"Ns | Ds",448,46,0.013184,0,0.04022,0.008224,0.096779,0.061628
1,double,uniform,GPU,"Ns | Ds",448,47,0.014336,0,0.04025,0.00848,0.09787,0.063066
1,double,uniform,GPU,"Ns | Ds",448,48,0.012448,0,0.04026,0.009408,0.096979,0.062116
1,double,uniform,GPU,"Ns | Ds",448,49,0.012992,0,0.037029,0.010976,0.090909,0.060997
1,double,uniform,GPU,"Ns | Ds",448,50,0.012608,0,0.03995,0.008992,0.097249,0.06155
1,double,uniform,GPU,"Ns | Ds",448,51,0.013024,0,0.039769,0.008672,0.095869,0.061465
1,double,uniform,GPU,"Ns | Ds",448,52,0.012096,0,0.04053,0.00832,0.09563,0.060946
1,double,uniform,GPU,"Ns | Ds",448,53,0.012896,0,0.03997,0.010496,0.098058,0.063362
1,double,uniform,GPU,"Ns | Ds",448,54,0.012672,0,0.03989,0.008576,0.096239,0.061138
1,double,uniform,GPU,"Ns | Ds",448,55,0.012768,0,0.040269,0.009472,0.097209,0.062509
1,double,uniform,GPU,"Ns | Ds",448,56,0.012384,0,0.039609,0.009312,0.096939,0.061305
1,double,uniform,GPU,"Ns | Ds",448,57,0.012256,0,0.03985,0.008768,0.096029,0.060874
1,double,uniform,GPU,"Ns | Ds",448,58,0.013696,0,0.04033,0.00816,0.097439,0.062186
1,double,uniform,GPU,"Ns | Ds",448,59,0.011744,0,0.040479,0.008128,0.096469,0.060351
1,double,uniform,GPU,"Ns | Ds",448,60,0.013696,0,0.047029,0.009632,0.105609,0.070357
1,double,uniform,GPU,"Ns | Ds",448,61,0.01248,0,0.0399,0.008928,0.096339,0.061308
1,double,uniform,GPU,"Ns | Ds",448,62,0.015424,0,0.040349,0.009792,0.101429,0.065565
1,double,uniform,GPU,"Ns | Ds",448,63,0.014752,0,0.039869,0.008704,0.099079,0.063325
1,double,uniform,GPU,"Ns | Ds",448,64,0.01312,0,0.03997,0.009088,0.096689,0.062178
1,double,uniform,GPU,"Ns | Ds",448,65,0.01424,0,0.04003,0.008704,0.097959,0.062974
1,double,uniform,GPU,"Ns | Ds",448,66,0.014816,0,0.04061,0.009664,0.214777,0.06509
1,double,uniform,GPU,"Ns | Ds",448,67,0.013312,0,0.039689,0.008864,0.097119,0.061865
1,double,uniform,GPU,"Ns | Ds",448,68,0.01392,0,0.04066,0.007424,0.097359,0.062004
1,double,uniform,GPU,"Ns | Ds",448,69,0.013824,0,0.0399,0.008608,0.097719,0.062332
1,double,uniform,GPU,"Ns | Ds",448,70,0.012768,0,0.040009,0.00976,0.098239,0.062537
1,double,uniform,GPU,"Ns | Ds",448,71,0.012704,0,0.03988,0.008384,0.096419,0.060968
1,double,uniform,GPU,"Ns | Ds",448,72,0.013216,0,0.04038,0.008096,0.097299,0.061692
1,double,uniform,GPU,"Ns | Ds",448,73,0.013696,0,0.040109,0.00896,0.097299,0.062765
1,double,uniform,GPU,"Ns | Ds",448,74,0.02112,0,0.040279,0.0112,0.106729,0.072599
1,double,uniform,GPU,"Ns | Ds",512,0,0.024896,0,0.046459,0.016544,0.130288,0.087899
1,double,uniform,GPU,"Ns | Ds",512,1,0.013312,0,0.04192,0.008032,0.099288,0.063264
1,double,uniform,GPU,"Ns | Ds",512,2,0.016128,0,0.04118,0.009856,0.102149,0.067164
1,double,uniform,GPU,"Ns | Ds",512,3,0.012672,0,0.04177,0.009856,0.099229,0.064298
