dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",192,66,0.112032,0.001929,1.78945,0.334144,2.30112,2.23756
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",192,67,0.113984,0.00193,1.78711,0.335168,2.30248,2.23819
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",192,68,0.112384,0.00213,1.78638,0.333824,2.30068,2.23472
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",192,69,0.117952,0.002261,1.79372,0.332768,2.3139,2.2467
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",192,70,0.111776,0.00197,1.79318,0.332,2.30417,2.23893
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",192,71,0.11168,0.00188,1.78458,0.330816,2.29012,2.22896
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",192,72,0.116096,0.00215,1.78633,0.333728,2.30601,2.2383
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",192,73,0.113408,0.002009,1.78642,0.33024,2.29842,2.23208
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",192,74,0.119552,0.001939,1.79177,0.331136,2.31116,2.2444
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,0,0.389152,0.00217,4.67066,0.91952,6.05365,5.9815
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,1,0.389472,0.00227,4.6683,0.920928,6.0593,5.98097
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,2,0.383264,0.00239,4.66867,0.91728,6.04242,5.9716
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,3,0.379328,0.001909,4.66309,0.92064,6.03279,5.96497
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,4,0.381408,0.0023,4.66669,0.914528,6.03357,5.96492
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,5,0.39056,0.002269,4.6681,0.916832,6.05667,5.97776
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,6,0.391616,0.00211,4.6611,0.916,6.04335,5.97082
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,7,0.391008,0.00218,4.66837,0.919232,6.06129,5.98079
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,8,0.390368,0.00217,4.66549,0.917632,6.05324,5.97566
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,9,0.393472,0.00235,4.66551,0.917376,6.05617,5.97871
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,10,0.378272,0.002129,4.67246,0.914016,6.03528,5.96688
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,11,0.381216,0.002169,4.66723,0.916864,6.03874,5.96748
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,12,0.376512,0.00203,4.66566,0.913984,6.0257,5.95818
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,13,0.39152,0.00216,4.66816,0.91872,6.05725,5.98056
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,14,0.391296,0.002371,4.67296,0.9176,6.06588,5.98423
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,15,0.392768,0.00239,4.67273,0.91776,6.0658,5.98565
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,16,0.393632,0.00221,4.66234,0.919072,6.05563,5.97725
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,17,0.390848,0.00221,4.66846,0.91744,6.05698,5.97896
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,18,0.391616,0.00233,4.65871,0.922912,6.04728,5.97557
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,19,0.394784,0.00219,4.67193,0.920256,6.06922,5.98916
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,20,0.391296,0.002411,4.66462,0.920608,6.05796,5.97893
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,21,0.382272,0.002291,4.67165,0.9184,6.04278,5.97461
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,22,0.394624,0.002211,4.69756,0.923008,6.10036,6.0174
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,23,0.380288,0.002241,4.66777,0.917088,6.035,5.96738
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,24,0.391136,0.00237,4.66766,0.921152,6.06443,5.98232
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,25,0.400032,0.002351,4.67268,0.91568,6.07112,5.99074
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,26,0.382112,0.00201,4.66694,0.917504,6.03759,5.96857
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,27,0.39552,0.00231,4.66962,0.919104,6.06459,5.98655
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,28,0.379616,0.0023,4.66225,0.919072,6.03214,5.96324
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,29,0.386272,0.00216,4.66179,0.918944,6.04159,5.96916
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,30,0.379744,0.0021,4.66336,0.920064,6.03457,5.96527
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,31,0.382784,0.002999,4.66569,0.916192,6.03936,5.96766
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,32,0.38752,0.002179,4.67427,0.92048,6.05684,5.98445
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,33,0.38224,0.002499,4.66552,0.91776,6.038,5.96802
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,34,0.390336,0.00224,4.67033,0.923904,6.06639,5.98681
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,35,0.379744,0.002119,4.66409,0.917664,6.03238,5.96361
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,36,0.38096,0.00224,4.66918,0.92048,6.08999,5.97286
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,37,0.39152,0.0022,4.71225,0.925888,6.10552,6.03186
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,38,0.38272,0.00224,4.66297,0.916928,6.03381,5.96486
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,39,0.393088,0.00217,4.66798,0.92384,6.07024,5.98708
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,40,0.391712,0.00215,4.66712,0.918912,6.05397,5.97989
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,41,0.381472,0.00232,4.66858,0.917536,6.04157,5.96991
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,42,0.37856,0.00196,4.66905,0.916736,6.03391,5.9663
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,43,0.38304,0.00229,4.66906,0.917056,6.04075,5.97145
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,44,0.384448,0.00213,4.66329,0.918176,6.03621,5.96804
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,45,0.38256,0.002169,4.66266,0.915072,6.03234,5.96246
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,46,0.381728,0.002459,4.66103,0.91856,6.08001,5.96378
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,47,0.383008,0.002,4.66442,0.916416,6.03606,5.96584
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,48,0.382848,0.00231,4.66242,0.917504,6.03093,5.96508
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,49,0.392128,0.00228,4.66642,0.919136,6.06223,5.97996
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,50,0.379616,0.00211,4.67147,0.91712,6.04183,5.97032
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,51,0.381984,0.00207,4.66645,0.91872,6.03712,5.96922
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,52,0.392736,0.00228,4.66389,0.918944,6.05652,5.97785
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,53,0.39216,0.00237,4.66639,0.920896,6.06239,5.98182
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,54,0.453344,0.002361,4.66333,0.918688,6.10957,6.03772
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,55,0.381664,0.00206,4.66492,0.918944,6.04158,5.96759
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,56,0.388832,0.002059,4.72564,0.920032,6.11441,6.03656
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,57,0.39136,0.002051,4.66543,0.920512,6.05948,5.97935
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,58,0.394176,0.00233,4.66257,0.918112,6.0494,5.97719
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,59,0.383648,0.00219,4.66455,0.91792,6.03804,5.96831
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,60,0.380352,0.00185,4.6707,0.920128,6.04531,5.97303
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,61,0.378816,0.00198,4.66781,0.916928,6.03302,5.96553
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,62,0.393568,0.002449,4.66847,0.916576,6.06714,5.98106
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,63,0.39168,0.0021,4.66846,0.919392,6.05967,5.98163
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,64,0.391776,0.00224,4.66569,0.918112,6.05689,5.97782
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,65,0.396224,0.0025,4.67113,0.918752,6.06925,5.98861
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,66,0.391936,0.00216,4.66661,0.919424,6.05651,5.98013
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,67,0.39392,0.00223,4.66863,0.92464,6.06878,5.98942
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,68,0.392736,0.00217,4.66518,0.915008,6.05194,5.97509
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,69,0.379424,0.002261,4.66782,0.921952,6.04363,5.97146
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,70,0.376,0.00189,4.66262,0.916288,6.02605,5.9568
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,71,0.3768,0.00191,4.6628,0.915136,6.0249,5.95665
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,72,0.379936,0.002061,4.67003,0.918624,6.04078,5.97065
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,73,0.38208,0.00212,4.66717,0.918624,6.03991,5.96999
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",256,74,0.380928,0.00219,4.6649,0.919904,6.03931,5.96792
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,0,0.762112,0.00234,10.437,1.8425,13.1285,13.0439
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,1,0.75968,0.002139,10.4396,1.85021,13.1318,13.0516
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,2,0.762432,0.00232,10.4378,1.84454,13.1317,13.0471
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,3,0.762496,0.00241,10.4448,1.84384,13.14,13.0535
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,4,0.768,0.002378,10.438,1.84435,13.1353,13.0528
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,5,0.759424,0.002189,10.4319,1.84634,13.1217,13.0398
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,6,0.765504,0.0023,10.4383,1.84557,13.1378,13.0517
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,7,0.761568,0.0027,10.4308,1.84902,13.1298,13.0441
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,8,0.75888,0.00207,10.4379,1.85008,13.1345,13.0489
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,9,0.761888,0.002221,10.4356,1.84579,13.1276,13.0455
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,10,0.763104,0.00249,10.4429,1.84195,13.1408,13.0505
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,11,0.761248,0.00229,10.4378,1.83894,13.1248,13.0403
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,12,0.76416,0.00233,10.4309,1.84445,13.1275,13.0419
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,13,0.761024,0.00215,10.4333,1.84746,13.1282,13.044
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,14,0.759168,0.00249,10.4344,1.84816,13.124,13.0442
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,15,0.7616,0.00209,10.4412,1.84554,13.1369,13.0504
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,16,0.76464,0.002179,10.431,1.85024,13.1344,13.0481
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,17,0.763136,0.00231,10.436,1.84752,13.1359,13.0489
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,18,0.76432,0.0023,10.4338,1.8456,13.1318,13.046
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,19,0.761984,0.00233,10.4348,1.84442,13.1273,13.0435
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,20,0.763712,0.00218,10.4356,1.84448,13.1254,13.046
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,21,0.763168,0.00238,10.4376,1.8385,13.1271,13.0417
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,22,0.761344,0.00237,10.4386,1.84637,13.1299,13.0487
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,23,0.762016,0.00229,10.4321,1.84746,13.1254,13.0438
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,24,0.760448,0.00207,10.4371,1.8464,13.126,13.046
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,25,0.762624,0.002328,10.4366,1.8472,13.1324,13.0488
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,26,0.761536,0.0025,10.4324,1.85037,13.1372,13.0468
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,27,0.761088,0.00206,10.433,1.84627,13.1228,13.0424
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,28,0.76896,0.00232,10.4362,1.85043,13.1449,13.0579
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,29,0.760992,0.00213,10.4341,1.8449,13.1277,13.0421
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,30,0.760224,0.00234,10.4301,1.84922,13.1232,13.0418
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,31,0.760608,0.00217,10.4398,1.83971,13.1203,13.0423
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,32,0.759744,0.00222,10.4344,1.84656,13.1342,13.0429
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,33,0.764704,0.002189,10.4335,1.84454,13.1289,13.045
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,34,0.76016,0.002498,10.4299,1.84589,13.1206,13.0385
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,35,0.76176,0.00224,10.4316,1.84029,13.1155,13.0359
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,36,0.76096,0.0022,10.4357,1.84531,13.1249,13.0442
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,37,0.761152,0.002389,10.435,1.84672,13.1305,13.0453
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,38,0.761344,0.0024,10.4284,1.84016,13.1116,13.0323
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,39,0.762944,0.002,10.4315,1.84234,13.1209,13.0388
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,40,0.758912,0.002181,10.4308,1.84586,13.1571,13.0377
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,41,0.764832,0.00225,10.4327,1.84794,13.1399,13.0477
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,42,0.7632,0.00225,10.4313,1.84742,13.1354,13.0442
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,43,0.76,0.002591,10.4361,1.84381,13.125,13.0425
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,44,0.764576,0.002289,10.4372,1.84755,13.1342,13.0516
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,45,0.761536,0.00228,10.4328,1.85104,13.1279,13.0476
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,46,0.764128,0.00224,10.4331,1.84781,13.1333,13.0473
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,47,0.761312,0.00228,10.4317,1.84842,13.1294,13.0437
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,48,0.75888,0.00237,10.4351,1.85357,13.1318,13.0499
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,49,0.764992,0.00209,10.4336,1.85005,13.1313,13.0507
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,50,0.76288,0.002,10.4385,1.84848,13.1385,13.0519
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,51,0.762752,0.002439,10.4337,1.84813,13.1318,13.047
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,52,0.76144,0.00241,10.4405,1.84464,13.1378,13.049
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,53,0.763968,0.00217,10.4348,1.84518,13.126,13.0461
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,54,0.760416,0.00232,10.4332,1.84582,13.1262,13.0418
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,55,0.76432,0.00255,10.4332,1.84976,13.1349,13.0499
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,56,0.7632,0.00215,10.4336,1.84586,13.1262,13.0448
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,57,0.758496,0.00241,10.4362,1.84266,13.1235,13.0398
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,58,0.762912,0.002621,10.4346,1.84451,13.1269,13.0447
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,59,0.762368,0.00232,10.4405,1.84739,13.1372,13.0526
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,60,0.76304,0.00207,10.4433,1.84813,13.1405,13.0566
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,61,0.761248,0.00207,10.4346,1.84032,13.1228,13.0382
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,62,0.76128,0.00222,10.448,1.84822,13.1378,13.0598
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,63,0.761024,0.00245,10.4311,1.84595,13.1276,13.0405
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,64,0.7608,0.002159,10.4324,1.83696,13.115,13.0324
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,65,0.763168,0.002111,10.4339,1.84592,13.1232,13.0451
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,66,0.762848,0.002158,10.4414,1.848,13.1401,13.0544
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,67,0.765216,0.00236,10.4392,1.84646,13.1394,13.0532
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,68,0.7608,0.00238,10.4459,1.8408,13.1344,13.0499
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,69,0.760768,0.00224,10.4456,1.84762,13.1346,13.0562
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,70,0.75952,0.00228,10.4408,1.84464,13.1326,13.0472
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,71,0.762624,0.00209,10.4416,1.84586,13.1354,13.0522
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,72,0.759776,0.00244,10.4311,1.84602,13.1212,13.0394
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,73,0.764896,0.00223,10.4365,1.8463,13.1362,13.0499
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",320,74,0.762432,0.002161,10.4303,1.844,13.1223,13.0389
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,0,1.27398,0.00225,15.4218,3.20995,19.9877,19.9079
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,1,1.27334,0.002321,15.4249,3.2095,19.996,19.9101
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,2,1.2737,0.00215,15.421,3.21069,19.9904,19.9075
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,3,1.27206,0.00224,15.4279,3.21062,19.9956,19.9128
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,4,1.27312,0.00219,15.423,3.2089,19.991,19.9072
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,5,1.2712,0.00216,15.4845,3.20352,20.0455,19.9613
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,6,1.27034,0.002041,15.4321,3.20874,19.9945,19.9132
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,7,1.27232,0.002371,15.4906,3.21104,20.061,19.9763
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,8,1.27187,0.00216,15.4804,3.20586,20.0442,19.9602
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,9,1.27603,0.002151,15.423,3.20918,19.992,19.9103
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,10,1.27171,0.0025,15.4225,3.21094,19.9892,19.9076
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,11,1.27142,0.00234,15.4266,3.21453,19.9979,19.9149
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,12,1.27088,0.00197,15.4748,3.20758,20.0364,19.9552
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,13,1.27059,0.00211,15.4805,3.21341,20.0481,19.9666
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,14,1.27114,0.002229,15.4196,3.2072,19.982,19.9002
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,15,1.27037,0.00202,15.4176,3.21002,19.9832,19.9
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,16,1.27206,0.00198,15.4321,3.20678,19.994,19.9129
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,17,1.27222,0.00224,15.4198,3.20874,19.9933,19.903
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,18,1.27094,0.00212,15.4819,3.20822,20.0484,19.9631
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,19,1.27363,0.00218,15.4759,3.20909,20.0431,19.9608
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,20,1.27293,0.002141,15.4842,3.21187,20.0548,19.9711
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,21,1.2711,0.0021,15.4778,3.20726,20.04,19.9583
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,22,1.27411,0.00211,15.4174,3.20006,19.9784,19.8937
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,23,1.27286,0.00211,15.4323,3.21178,20.0029,19.9191
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,24,1.27392,0.002079,15.4824,3.21187,20.0565,19.9702
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,25,1.26928,0.002109,15.4192,3.21331,19.987,19.9039
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,26,1.2719,0.00534,15.4221,3.21002,19.9955,19.9094
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,27,1.276,0.002159,15.4196,3.20557,19.9845,19.9033
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,28,1.2711,0.00232,15.4248,3.2056,19.986,19.9038
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,29,1.27126,0.00227,15.4414,3.20755,20.0041,19.9225
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,30,1.27088,0.00193,15.485,3.21043,20.054,19.9683
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,31,1.27184,0.00205,15.4211,3.21085,19.992,19.9058
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,32,1.27706,0.00219,15.4853,3.2065,20.0586,19.971
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,33,1.27501,0.00207,15.4307,3.21296,20.0098,19.9207
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,34,1.27498,0.00219,15.4847,3.20989,20.0596,19.9718
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,35,1.27635,0.002071,15.4894,3.20861,20.0627,19.9764
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,36,1.2727,0.00228,15.4286,3.20752,19.9954,19.9111
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,37,1.27235,0.00205,15.422,3.20611,19.9887,19.9025
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,38,1.27267,0.00191,15.4264,3.20566,19.99,19.9066
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,39,1.27075,0.00194,15.4272,3.20672,19.9859,19.9066
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,40,1.27331,0.0025,15.4813,3.20502,20.0429,19.9621
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,41,1.27123,0.00208,15.4258,3.20634,19.991,19.9054
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,42,1.27171,0.00241,15.4184,3.20646,19.9809,19.899
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,43,1.27075,0.002229,15.4249,3.20678,19.9877,19.9046
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,44,1.272,0.00195,15.4826,3.20381,20.0429,19.9604
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,45,1.27251,0.00235,15.4234,3.21024,19.9936,19.9085
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,46,1.27558,0.002129,15.4221,3.20918,19.9974,19.909
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,47,1.27274,0.002189,15.4903,3.20851,20.063,19.9737
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,48,1.27293,0.00211,15.4327,3.2103,20.0071,19.9181
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,49,1.27405,0.00222,15.4236,3.20928,19.9964,19.9091
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,50,1.27792,0.00215,15.4288,3.20938,20.0052,19.9183
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,51,1.27629,0.00218,15.4284,3.2032,19.9946,19.9101
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,52,1.27376,0.002229,15.4362,3.20944,20.0085,19.9216
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,53,1.27382,0.002091,15.4275,3.20611,19.995,19.9095
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,54,1.27226,0.00214,15.4833,3.20947,20.0493,19.9671
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,55,1.27328,0.00197,15.439,3.20627,20.0034,19.9206
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,56,1.27088,0.00199,15.4859,3.20598,20.046,19.9647
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,57,1.2703,0.00215,15.4917,3.2087,20.0516,19.9729
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,58,1.27062,0.00227,15.4813,3.20707,20.0424,19.9612
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,59,1.27133,0.00205,15.4297,3.20416,19.9886,19.9072
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,60,1.27245,0.00208,15.4174,3.20285,19.9805,19.8948
3,double,uniform,GPU,"P | P | Ns | Ns | P | P",384,61,1.27194,0.00246,15.4278,3.20678,19.9915,19.909
