dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"N | N | N | N | N | N",64,0,0.07472,0,0.191138,201.338,201.696,201.604
3,double,uniform,GPU,"N | N | N | N | N | N",64,1,0.013088,0,0.167088,0.018848,0.252838,0.199024
3,double,uniform,GPU,"N | N | N | N | N | N",64,2,0.020768,0,0.162498,0.015104,0.250487,0.19837
3,double,uniform,GPU,"N | N | N | N | N | N",64,3,0.01424,0,0.163888,0.016128,0.246417,0.194256
3,double,uniform,GPU,"N | N | N | N | N | N",64,4,0.019808,0,0.162258,0.014528,0.249757,0.196594
3,double,uniform,GPU,"N | N | N | N | N | N",64,5,0.01952,0,0.162938,0.015168,0.249417,0.197626
3,double,uniform,GPU,"N | N | N | N | N | N",64,6,0.020768,0,0.163758,0.015584,0.252367,0.20011
3,double,uniform,GPU,"N | N | N | N | N | N",64,7,0.014112,0,0.163198,0.014816,0.244068,0.192126
3,double,uniform,GPU,"N | N | N | N | N | N",64,8,0.01424,0,0.163028,0.021536,0.251987,0.198804
3,double,uniform,GPU,"N | N | N | N | N | N",64,9,0.014432,0,0.163848,0.016288,0.246097,0.194568
3,double,uniform,GPU,"N | N | N | N | N | N",64,10,0.020928,0,0.163669,0.014688,0.251427,0.199285
3,double,uniform,GPU,"N | N | N | N | N | N",64,11,0.020704,0,0.162939,0.015328,0.251727,0.198971
3,double,uniform,GPU,"N | N | N | N | N | N",64,12,0.017408,0,0.161799,0.015072,0.251297,0.194279
3,double,uniform,GPU,"N | N | N | N | N | N",64,13,0.012512,0,0.163689,0.016192,0.243917,0.192393
3,double,uniform,GPU,"N | N | N | N | N | N",64,14,0.011904,0,0.163618,0.015616,0.243627,0.191138
3,double,uniform,GPU,"N | N | N | N | N | N",64,15,0.021664,0,0.163418,0.014432,0.252548,0.199514
3,double,uniform,GPU,"N | N | N | N | N | N",64,16,0.021152,0,0.162568,0.014368,0.250808,0.198088
3,double,uniform,GPU,"N | N | N | N | N | N",64,17,0.017952,0,0.158848,0.016864,0.239688,0.193664
3,double,uniform,GPU,"N | N | N | N | N | N",64,18,0.013856,0,0.162879,0.015264,0.244607,0.191999
