dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"D | D | D | D | D | D",256,15,6.64518,0,0.893011,0.101056,7.71218,7.63925
3,float,uniform,CPU,"D | D | D | D | D | D",256,16,6.33194,0,0.88769,0.10144,7.37663,7.32107
3,float,uniform,CPU,"D | D | D | D | D | D",256,17,6.93622,0,0.88743,0.099616,7.98176,7.92327
3,float,uniform,CPU,"D | D | D | D | D | D",256,18,6.8983,0,0.89251,0.100928,7.95119,7.89174
3,float,uniform,CPU,"D | D | D | D | D | D",256,19,6.46774,0,0.88801,0.099232,7.50856,7.45499
3,float,uniform,CPU,"D | D | D | D | D | D",256,20,6.4473,0,0.886,0.099968,7.49402,7.43326
3,float,uniform,CPU,"D | D | D | D | D | D",256,21,6.38992,0,0.88843,0.099744,7.43723,7.37809
3,float,uniform,CPU,"D | D | D | D | D | D",256,22,6.52253,0,0.88747,0.098208,7.56192,7.50821
3,float,uniform,CPU,"D | D | D | D | D | D",256,23,6.40154,0,0.888351,0.10128,7.45015,7.39117
3,float,uniform,CPU,"D | D | D | D | D | D",256,24,6.32595,0,0.88108,0.1016,7.36236,7.30863
3,float,uniform,CPU,"D | D | D | D | D | D",256,25,6.65094,0,0.88365,0.101056,7.69555,7.63565
3,float,uniform,CPU,"D | D | D | D | D | D",256,26,6.35654,0,0.88689,0.101696,7.40188,7.34513
3,float,uniform,CPU,"D | D | D | D | D | D",256,27,6.44131,0,0.88562,0.106688,7.49089,7.43362
3,float,uniform,CPU,"D | D | D | D | D | D",256,28,6.41811,0,0.887991,0.101472,7.46511,7.40757
3,float,uniform,CPU,"D | D | D | D | D | D",256,29,6.27654,0,0.882659,0.101888,7.31687,7.26109
3,float,uniform,CPU,"D | D | D | D | D | D",256,30,6.47392,0,0.890061,0.09984,7.52114,7.46382
3,float,uniform,CPU,"D | D | D | D | D | D",256,31,6.61811,0,0.88927,0.099392,7.66217,7.60677
3,float,uniform,CPU,"D | D | D | D | D | D",256,32,6.45645,0,0.88356,0.099456,7.49314,7.43946
3,float,uniform,CPU,"D | D | D | D | D | D",256,33,6.31962,0,0.88614,0.099584,7.36432,7.30534
3,float,uniform,CPU,"D | D | D | D | D | D",256,34,6.52512,0,0.88319,0.099296,7.56743,7.50761
3,float,uniform,CPU,"D | D | D | D | D | D",256,35,6.5287,0,0.890529,0.101472,7.57781,7.5207
3,float,uniform,CPU,"D | D | D | D | D | D",256,36,6.39245,0,0.88533,0.10096,7.4329,7.37874
3,float,uniform,CPU,"D | D | D | D | D | D",256,37,6.67882,0,0.888561,0.10096,7.72674,7.66834
3,float,uniform,CPU,"D | D | D | D | D | D",256,38,6.16784,0,0.89202,0.100704,7.21512,7.16056
3,float,uniform,CPU,"D | D | D | D | D | D",256,39,6.57693,0,0.88637,0.102528,7.62812,7.56583
3,float,uniform,CPU,"D | D | D | D | D | D",256,40,6.62605,0,0.8919,0.099488,7.67637,7.61744
3,float,uniform,CPU,"D | D | D | D | D | D",256,41,6.25702,0,0.88608,0.098944,7.29574,7.24205
3,float,uniform,CPU,"D | D | D | D | D | D",256,42,6.66461,0,0.893249,0.101472,7.72134,7.65933
3,float,uniform,CPU,"D | D | D | D | D | D",256,43,6.39139,0,0.88487,0.099488,7.4322,7.37575
3,float,uniform,CPU,"D | D | D | D | D | D",256,44,6.65674,0,0.88727,0.102624,7.70595,7.64663
3,float,uniform,CPU,"D | D | D | D | D | D",256,45,6.2433,0,0.88979,0.098912,7.28662,7.232
3,float,uniform,CPU,"D | D | D | D | D | D",256,46,6.89885,0,0.889031,0.100864,7.94399,7.88874
3,float,uniform,CPU,"D | D | D | D | D | D",256,47,6.98493,0,0.89415,0.102048,8.04056,7.98113
3,float,uniform,CPU,"D | D | D | D | D | D",256,48,6.27798,0,0.88765,0.0984,7.31909,7.26403
3,float,uniform,CPU,"D | D | D | D | D | D",256,49,6.58973,0,0.886211,0.102016,7.6386,7.57795
3,float,uniform,CPU,"D | D | D | D | D | D",256,50,6.46675,0,0.888791,0.099616,7.51245,7.45516
3,float,uniform,CPU,"D | D | D | D | D | D",256,51,6.38086,0,0.88598,0.098688,7.42196,7.36553
3,float,uniform,CPU,"D | D | D | D | D | D",256,52,6.4239,0,0.88895,0.09968,7.47726,7.41253
3,float,uniform,CPU,"D | D | D | D | D | D",256,53,6.3568,0,0.888969,0.101472,7.40264,7.34724
3,float,uniform,CPU,"D | D | D | D | D | D",256,54,6.63363,0,0.88482,0.100448,7.67993,7.6189
3,float,uniform,CPU,"D | D | D | D | D | D",256,55,6.55117,0,0.89103,0.102112,7.60315,7.54431
3,float,uniform,CPU,"D | D | D | D | D | D",256,56,6.50787,0,0.887,0.100608,7.55459,7.49548
3,float,uniform,CPU,"D | D | D | D | D | D",256,57,6.35702,0,0.889361,0.098912,7.40164,7.3453
3,float,uniform,CPU,"D | D | D | D | D | D",256,58,6.708,0,0.8797,0.100224,7.737,7.68792
3,float,uniform,CPU,"D | D | D | D | D | D",256,59,6.56931,0,0.88614,0.102656,7.61888,7.55811
3,float,uniform,CPU,"D | D | D | D | D | D",256,60,6.40064,0,0.8902,0.101312,7.44721,7.39215
3,float,uniform,CPU,"D | D | D | D | D | D",256,61,6.5599,0,0.88265,0.101696,7.60114,7.54425
3,float,uniform,CPU,"D | D | D | D | D | D",256,62,6.84717,0,0.8937,0.10128,7.9141,7.84215
3,float,uniform,CPU,"D | D | D | D | D | D",256,63,7.08502,0,0.88918,0.102208,8.13345,8.07641
3,float,uniform,CPU,"D | D | D | D | D | D",256,64,6.90282,0,0.889971,0.101888,7.95182,7.89467
3,float,uniform,CPU,"D | D | D | D | D | D",256,65,6.90282,0,0.891959,0.102688,7.95356,7.89746
3,float,uniform,CPU,"D | D | D | D | D | D",256,66,6.39664,0,0.88682,0.09968,7.44225,7.38314
3,float,uniform,CPU,"D | D | D | D | D | D",256,67,6.6231,0,0.88909,0.101952,7.67365,7.61415
3,float,uniform,CPU,"D | D | D | D | D | D",256,68,6.5201,0,0.88818,0.100448,7.5652,7.50872
3,float,uniform,CPU,"D | D | D | D | D | D",256,69,6.66262,0,0.88774,0.099936,7.70574,7.6503
3,float,uniform,CPU,"D | D | D | D | D | D",256,70,6.68163,0,0.89109,0.102432,7.73268,7.67515
3,float,uniform,CPU,"D | D | D | D | D | D",256,71,6.83683,0,0.89013,0.100864,7.88385,7.82783
3,float,uniform,CPU,"D | D | D | D | D | D",256,72,6.95821,0,0.89264,0.099808,8.02097,7.95066
3,float,uniform,CPU,"D | D | D | D | D | D",256,73,6.41696,0,0.890431,0.100288,7.46667,7.40768
3,float,uniform,CPU,"D | D | D | D | D | D",256,74,6.3327,0,0.888211,0.09728,7.37479,7.31819
3,float,uniform,CPU,"D | D | D | D | D | D",320,0,12.6776,0,4.5704,0.184896,17.5058,17.4329
3,float,uniform,CPU,"D | D | D | D | D | D",320,1,12.5798,0,4.57744,0.191872,17.4297,17.3491
3,float,uniform,CPU,"D | D | D | D | D | D",320,2,13.2363,0,4.57138,0.192032,18.078,17.9997
3,float,uniform,CPU,"D | D | D | D | D | D",320,3,13.1611,0,4.57322,0.184736,17.9758,17.919
3,float,uniform,CPU,"D | D | D | D | D | D",320,4,13.3575,0,4.58729,0.189536,18.2169,18.1343
3,float,uniform,CPU,"D | D | D | D | D | D",320,5,13.17,0,4.59536,0.190688,18.0252,17.956
3,float,uniform,CPU,"D | D | D | D | D | D",320,6,13.1424,0,4.58641,0.190016,17.9887,17.9189
3,float,uniform,CPU,"D | D | D | D | D | D",320,7,12.8406,0,4.60422,0.187968,17.7009,17.6328
3,float,uniform,CPU,"D | D | D | D | D | D",320,8,12.6238,0,4.59133,0.186496,17.4699,17.4016
3,float,uniform,CPU,"D | D | D | D | D | D",320,9,14.1668,0,4.58642,0.18992,19.0178,18.9432
3,float,uniform,CPU,"D | D | D | D | D | D",320,10,13.7767,0,4.59082,0.189088,18.6234,18.5566
3,float,uniform,CPU,"D | D | D | D | D | D",320,11,13.4602,0,4.59888,0.18928,18.3219,18.2484
3,float,uniform,CPU,"D | D | D | D | D | D",320,12,13.4199,0,4.57695,0.187072,18.2518,18.1839
3,float,uniform,CPU,"D | D | D | D | D | D",320,13,14.0685,0,4.5809,0.189728,18.917,18.8391
3,float,uniform,CPU,"D | D | D | D | D | D",320,14,12.9802,0,4.59288,0.186176,17.8274,17.7592
3,float,uniform,CPU,"D | D | D | D | D | D",320,15,13.151,0,4.57247,0.189888,17.9848,17.9134
3,float,uniform,CPU,"D | D | D | D | D | D",320,16,13.3316,0,4.58404,0.186656,18.1672,18.1023
3,float,uniform,CPU,"D | D | D | D | D | D",320,17,13.4261,0,4.5793,0.19168,18.2672,18.1971
3,float,uniform,CPU,"D | D | D | D | D | D",320,18,13.2421,0,4.57502,0.189056,18.0774,18.0062
3,float,uniform,CPU,"D | D | D | D | D | D",320,19,13.4715,0,4.60604,0.193632,18.3392,18.2711
3,float,uniform,CPU,"D | D | D | D | D | D",320,20,12.3618,0,4.58493,0.187552,17.1967,17.1342
3,float,uniform,CPU,"D | D | D | D | D | D",320,21,13.3685,0,4.60207,0.190528,18.2431,18.1611
3,float,uniform,CPU,"D | D | D | D | D | D",320,22,12.6425,0,4.57458,0.188128,17.4738,17.4052
3,float,uniform,CPU,"D | D | D | D | D | D",320,23,13.055,0,4.59271,0.18832,17.9129,17.836
3,float,uniform,CPU,"D | D | D | D | D | D",320,24,12.5552,0,4.59592,0.189568,17.4149,17.3407
3,float,uniform,CPU,"D | D | D | D | D | D",320,25,12.8202,0,4.58074,0.186592,17.6572,17.5875
3,float,uniform,CPU,"D | D | D | D | D | D",320,26,13.5794,0,4.58693,0.187776,18.4198,18.3541
3,float,uniform,CPU,"D | D | D | D | D | D",320,27,12.7172,0,4.58388,0.186112,17.5469,17.4872
3,float,uniform,CPU,"D | D | D | D | D | D",320,28,12.7751,0,4.587,0.185376,17.6102,17.5474
3,float,uniform,CPU,"D | D | D | D | D | D",320,29,13.4132,0,4.59652,0.188832,18.2693,18.1986
3,float,uniform,CPU,"D | D | D | D | D | D",320,30,12.7598,0,4.57317,0.186848,17.5878,17.5199
3,float,uniform,CPU,"D | D | D | D | D | D",320,31,13.5802,0,4.60097,0.189216,18.4428,18.3704
3,float,uniform,CPU,"D | D | D | D | D | D",320,32,12.7662,0,4.59066,0.188672,17.6166,17.5455
3,float,uniform,CPU,"D | D | D | D | D | D",320,33,13.222,0,4.58859,0.189344,18.0706,17.9999
3,float,uniform,CPU,"D | D | D | D | D | D",320,34,12.7377,0,4.57259,0.188704,17.5716,17.499
3,float,uniform,CPU,"D | D | D | D | D | D",320,35,13.2719,0,4.57645,0.185024,18.0932,18.0334
3,float,uniform,CPU,"D | D | D | D | D | D",320,36,12.6904,0,4.57048,0.186848,17.5233,17.4477
3,float,uniform,CPU,"D | D | D | D | D | D",320,37,13.8195,0,4.58419,0.188512,18.6771,18.5922
3,float,uniform,CPU,"D | D | D | D | D | D",320,38,12.8212,0,4.57503,0.182752,17.6387,17.579
3,float,uniform,CPU,"D | D | D | D | D | D",320,39,13.0029,0,4.60015,0.189888,17.8676,17.7929
3,float,uniform,CPU,"D | D | D | D | D | D",320,40,12.9563,0,4.57079,0.18816,17.7858,17.7152
3,float,uniform,CPU,"D | D | D | D | D | D",320,41,13.2876,0,4.5901,0.188928,18.1365,18.0666
3,float,uniform,CPU,"D | D | D | D | D | D",320,42,13.3296,0,4.57002,0.193728,18.1584,18.0933
3,float,uniform,CPU,"D | D | D | D | D | D",320,43,12.7476,0,4.58282,0.186592,17.5736,17.517
3,float,uniform,CPU,"D | D | D | D | D | D",320,44,13.1291,0,4.58347,0.187168,17.9657,17.8997
3,float,uniform,CPU,"D | D | D | D | D | D",320,45,13.5528,0,4.58627,0.188576,18.4019,18.3276
3,float,uniform,CPU,"D | D | D | D | D | D",320,46,12.8607,0,4.57182,0.186144,17.6892,17.6187
3,float,uniform,CPU,"D | D | D | D | D | D",320,47,13.6496,0,4.58394,0.189632,18.5058,18.4232
3,float,uniform,CPU,"D | D | D | D | D | D",320,48,12.8711,0,4.57839,0.192352,17.7147,17.6419
3,float,uniform,CPU,"D | D | D | D | D | D",320,49,13.6185,0,4.57479,0.189728,18.4541,18.383
3,float,uniform,CPU,"D | D | D | D | D | D",320,50,13.0164,0,4.60134,0.187616,17.875,17.8054
3,float,uniform,CPU,"D | D | D | D | D | D",320,51,12.8915,0,4.57584,0.187296,17.7217,17.6546
3,float,uniform,CPU,"D | D | D | D | D | D",320,52,13.3006,0,4.583,0.1912,18.144,18.0748
3,float,uniform,CPU,"D | D | D | D | D | D",320,53,12.8212,0,4.5846,0.186144,17.6599,17.592
3,float,uniform,CPU,"D | D | D | D | D | D",320,54,13.4183,0,4.60658,0.193184,18.2865,18.218
3,float,uniform,CPU,"D | D | D | D | D | D",320,55,13.0762,0,4.57679,0.186624,17.9192,17.8396
3,float,uniform,CPU,"D | D | D | D | D | D",320,56,12.9325,0,4.60113,0.185472,17.7833,17.7191
3,float,uniform,CPU,"D | D | D | D | D | D",320,57,13.8215,0,4.59206,0.186624,18.6814,18.6002
3,float,uniform,CPU,"D | D | D | D | D | D",320,58,13.4108,0,4.57627,0.190944,18.2424,18.178
3,float,uniform,CPU,"D | D | D | D | D | D",320,59,13.073,0,4.57588,0.189408,17.9097,17.8383
3,float,uniform,CPU,"D | D | D | D | D | D",320,60,13.1437,0,4.5905,0.187072,17.988,17.9213
3,float,uniform,CPU,"D | D | D | D | D | D",320,61,12.6926,0,4.59778,0.193408,17.5545,17.4838
3,float,uniform,CPU,"D | D | D | D | D | D",320,62,12.9079,0,4.59227,0.18768,17.7625,17.6879
3,float,uniform,CPU,"D | D | D | D | D | D",320,63,12.8038,0,4.5923,0.211776,17.7095,17.6079
3,float,uniform,CPU,"D | D | D | D | D | D",320,64,13.0898,0,4.59281,0.190496,17.942,17.8731
3,float,uniform,CPU,"D | D | D | D | D | D",320,65,12.7959,0,4.58229,0.188192,17.6394,17.5664
3,float,uniform,CPU,"D | D | D | D | D | D",320,66,13.7453,0,4.59115,0.188608,18.6083,18.525
3,float,uniform,CPU,"D | D | D | D | D | D",320,67,14.2452,0,4.57977,0.19008,19.0979,19.015
3,float,uniform,CPU,"D | D | D | D | D | D",320,68,13.4601,0,4.585,0.190368,18.2952,18.2354
3,float,uniform,CPU,"D | D | D | D | D | D",320,69,13.6367,0,4.57174,0.187072,18.4662,18.3955
3,float,uniform,CPU,"D | D | D | D | D | D",320,70,12.9027,0,4.57428,0.192512,17.7464,17.6695
3,float,uniform,CPU,"D | D | D | D | D | D",320,71,13.1043,0,4.5765,0.191168,17.9375,17.872
3,float,uniform,CPU,"D | D | D | D | D | D",320,72,13.5156,0,4.58718,0.19088,18.368,18.2936
3,float,uniform,CPU,"D | D | D | D | D | D",320,73,13.053,0,4.57294,0.192672,17.895,17.8186
3,float,uniform,CPU,"D | D | D | D | D | D",320,74,13.1335,0,4.57585,0.191456,17.9689,17.9008
3,float,uniform,CPU,"D | D | D | D | D | D",384,0,23.686,0,2.31198,0.783008,26.8627,26.781
3,float,uniform,CPU,"D | D | D | D | D | D",384,1,22.9655,0,2.31613,0.651488,26.0061,25.9332
3,float,uniform,CPU,"D | D | D | D | D | D",384,2,22.8243,0,2.31423,0.649536,25.8684,25.7881
3,float,uniform,CPU,"D | D | D | D | D | D",384,3,23.0135,0,2.3147,0.648192,26.0476,25.9764
3,float,uniform,CPU,"D | D | D | D | D | D",384,4,23.1891,0,2.31506,0.651488,26.2307,26.1556
3,float,uniform,CPU,"D | D | D | D | D | D",384,5,23.4484,0,2.31116,0.650976,26.4833,26.4105
3,float,uniform,CPU,"D | D | D | D | D | D",384,6,22.8327,0,2.31634,0.647104,25.8691,25.7961
3,float,uniform,CPU,"D | D | D | D | D | D",384,7,23.5478,0,2.31504,0.647136,26.5864,26.51
3,float,uniform,CPU,"D | D | D | D | D | D",384,8,23.3078,0,2.31275,0.785792,26.4781,26.4064
3,float,uniform,CPU,"D | D | D | D | D | D",384,9,23.4344,0,2.31239,0.646016,26.4671,26.3928
3,float,uniform,CPU,"D | D | D | D | D | D",384,10,23.3651,0,2.30839,0.649376,26.401,26.3228
3,float,uniform,CPU,"D | D | D | D | D | D",384,11,23.2801,0,2.31663,0.646496,26.3201,26.2433
3,float,uniform,CPU,"D | D | D | D | D | D",384,12,23.4353,0,2.31422,0.657792,26.4853,26.4073
3,float,uniform,CPU,"D | D | D | D | D | D",384,13,23.32,0,2.31048,0.647968,26.3589,26.2784
3,float,uniform,CPU,"D | D | D | D | D | D",384,14,23.2782,0,2.31519,0.647648,26.3392,26.241
3,float,uniform,CPU,"D | D | D | D | D | D",384,15,23.216,0,2.31591,0.649152,26.2519,26.1811
3,float,uniform,CPU,"D | D | D | D | D | D",384,16,23.3811,0,2.31489,0.649248,26.4254,26.3453
3,float,uniform,CPU,"D | D | D | D | D | D",384,17,23.6992,0,2.3066,0.645344,26.7282,26.6512
3,float,uniform,CPU,"D | D | D | D | D | D",384,18,23.4839,0,2.31192,0.648672,26.5214,26.4445
3,float,uniform,CPU,"D | D | D | D | D | D",384,19,23.2045,0,2.31269,0.651104,26.2518,26.1683
3,float,uniform,CPU,"D | D | D | D | D | D",384,20,23.1744,0,2.31117,0.646464,26.2017,26.132
3,float,uniform,CPU,"D | D | D | D | D | D",384,21,23.3444,0,2.31145,0.645888,26.3683,26.3017
3,float,uniform,CPU,"D | D | D | D | D | D",384,22,23.4391,0,2.30985,0.646816,26.467,26.3958
3,float,uniform,CPU,"D | D | D | D | D | D",384,23,23.4721,0,2.31087,0.648544,26.505,26.4315
3,float,uniform,CPU,"D | D | D | D | D | D",384,24,23.5652,0,2.31083,0.6512,26.5978,26.5273
3,float,uniform,CPU,"D | D | D | D | D | D",384,25,23.4388,0,2.31289,0.649952,26.4752,26.4016
3,float,uniform,CPU,"D | D | D | D | D | D",384,26,23.4113,0,2.3086,0.64832,26.4446,26.3682
3,float,uniform,CPU,"D | D | D | D | D | D",384,27,23.3095,0,2.31275,0.646688,26.3481,26.269
3,float,uniform,CPU,"D | D | D | D | D | D",384,28,23.0948,0,2.31225,0.654752,26.1338,26.0618
3,float,uniform,CPU,"D | D | D | D | D | D",384,29,23.3895,0,2.31149,0.648064,26.4276,26.3491
3,float,uniform,CPU,"D | D | D | D | D | D",384,30,23.4261,0,2.31333,0.647456,26.4607,26.3869
3,float,uniform,CPU,"D | D | D | D | D | D",384,31,23.0301,0,2.3085,0.648032,26.0603,25.9867
3,float,uniform,CPU,"D | D | D | D | D | D",384,32,22.9099,0,2.30947,0.647936,25.9369,25.8673
3,float,uniform,CPU,"D | D | D | D | D | D",384,33,23.3817,0,2.31034,0.647968,26.4122,26.34
3,float,uniform,CPU,"D | D | D | D | D | D",384,34,23.4453,0,2.31592,0.656992,26.4937,26.4182
3,float,uniform,CPU,"D | D | D | D | D | D",384,35,23.0727,0,2.31535,0.64832,26.1112,26.0364
3,float,uniform,CPU,"D | D | D | D | D | D",384,36,22.7759,0,2.30953,0.647264,25.8012,25.7327
3,float,uniform,CPU,"D | D | D | D | D | D",384,37,23.5365,0,2.30877,0.648064,26.573,26.4934
3,float,uniform,CPU,"D | D | D | D | D | D",384,38,23.4844,0,2.31126,0.647616,26.5175,26.4433
3,float,uniform,CPU,"D | D | D | D | D | D",384,39,23.122,0,2.30877,0.647168,26.2161,26.0779
3,float,uniform,CPU,"D | D | D | D | D | D",384,40,23.1916,0,2.31309,0.649408,26.2281,26.1541
3,float,uniform,CPU,"D | D | D | D | D | D",384,41,22.8563,0,2.31232,0.646144,25.885,25.8148
3,float,uniform,CPU,"D | D | D | D | D | D",384,42,23.1804,0,2.31436,0.6504,26.2177,26.1452
3,float,uniform,CPU,"D | D | D | D | D | D",384,43,23.2255,0,2.31302,0.767296,26.3799,26.3058
3,float,uniform,CPU,"D | D | D | D | D | D",384,44,23.3236,0,2.31436,0.650176,26.3619,26.2881
3,float,uniform,CPU,"D | D | D | D | D | D",384,45,23.5684,0,2.31148,0.647104,26.6038,26.5269
3,float,uniform,CPU,"D | D | D | D | D | D",384,46,23.2689,0,2.31541,0.65168,26.3063,26.236
3,float,uniform,CPU,"D | D | D | D | D | D",384,47,23.2104,0,2.30962,0.648992,26.2463,26.169
3,float,uniform,CPU,"D | D | D | D | D | D",384,48,23.3613,0,2.31144,0.6704,26.4203,26.3431
3,float,uniform,CPU,"D | D | D | D | D | D",384,49,23.237,0,2.31324,0.647232,26.2826,26.1975
3,float,uniform,CPU,"D | D | D | D | D | D",384,50,23.5179,0,2.31241,0.648704,26.5549,26.479
3,float,uniform,CPU,"D | D | D | D | D | D",384,51,23.1476,0,2.30843,0.747584,26.2847,26.2036
3,float,uniform,CPU,"D | D | D | D | D | D",384,52,22.975,0,2.31256,0.649824,26.0093,25.9374
3,float,uniform,CPU,"D | D | D | D | D | D",384,53,23.153,0,2.31322,0.64896,26.1895,26.1151
3,float,uniform,CPU,"D | D | D | D | D | D",384,54,23.0554,0,2.31328,0.6704,26.1105,26.0391
3,float,uniform,CPU,"D | D | D | D | D | D",384,55,23.5119,0,2.31537,0.648512,26.5512,26.4758
3,float,uniform,CPU,"D | D | D | D | D | D",384,56,23.1622,0,2.31054,0.647808,26.1911,26.1206
3,float,uniform,CPU,"D | D | D | D | D | D",384,57,23.1055,0,2.31097,0.649344,26.1371,26.0658
3,float,uniform,CPU,"D | D | D | D | D | D",384,58,23.1434,0,2.31457,0.648736,26.1899,26.1067
3,float,uniform,CPU,"D | D | D | D | D | D",384,59,23.2516,0,2.31282,0.650336,26.2956,26.2148
3,float,uniform,CPU,"D | D | D | D | D | D",384,60,22.8688,0,2.31487,0.648192,25.9059,25.8319
3,float,uniform,CPU,"D | D | D | D | D | D",384,61,23.1717,0,2.31084,0.647936,26.2132,26.1305
3,float,uniform,CPU,"D | D | D | D | D | D",384,62,22.8356,0,2.31196,0.647424,25.8682,25.795
3,float,uniform,CPU,"D | D | D | D | D | D",384,63,23.7931,0,2.31237,0.648032,26.8366,26.7535
3,float,uniform,CPU,"D | D | D | D | D | D",384,64,23.0963,0,2.31375,0.648608,26.1406,26.0586
3,float,uniform,CPU,"D | D | D | D | D | D",384,65,23.2631,0,2.325,0.651744,26.3149,26.2399
3,float,uniform,CPU,"D | D | D | D | D | D",384,66,23.3831,0,2.31746,0.651424,26.428,26.352
3,float,uniform,CPU,"D | D | D | D | D | D",384,67,22.8637,0,2.31415,0.647872,25.9103,25.8257
3,float,uniform,CPU,"D | D | D | D | D | D",384,68,23.0934,0,2.31158,0.648832,26.1246,26.0538
3,float,uniform,CPU,"D | D | D | D | D | D",384,69,22.9036,0,2.31814,0.78656,26.1293,26.0083
3,float,uniform,CPU,"D | D | D | D | D | D",384,70,23.2796,0,2.30923,0.647584,26.309,26.2364
3,float,uniform,CPU,"D | D | D | D | D | D",384,71,23.1678,0,2.31265,0.650048,26.2009,26.1305
3,float,uniform,CPU,"D | D | D | D | D | D",384,72,23.3048,0,2.31264,0.65056,26.3391,26.268
3,float,uniform,CPU,"D | D | D | D | D | D",384,73,22.9828,0,2.31207,0.64848,26.0127,25.9434
3,float,uniform,CPU,"D | D | D | D | D | D",384,74,22.8825,0,2.30893,0.645248,25.907,25.8367
3,float,uniform,CPU,"D | D | D | D | D | D",448,0,33.9071,0,6.54645,1.09082,41.6275,41.5444
3,float,uniform,CPU,"D | D | D | D | D | D",448,1,34.0927,0,6.56584,1.09299,41.8236,41.7515
3,float,uniform,CPU,"D | D | D | D | D | D",448,2,34.2181,0,6.56682,1.09325,41.9572,41.8782
3,float,uniform,CPU,"D | D | D | D | D | D",448,3,33.8854,0,6.5767,1.09155,41.6342,41.5536
3,float,uniform,CPU,"D | D | D | D | D | D",448,4,33.9151,0,6.56631,1.0887,41.6509,41.5701
3,float,uniform,CPU,"D | D | D | D | D | D",448,5,33.9023,0,6.54832,1.0904,41.62,41.541
3,float,uniform,CPU,"D | D | D | D | D | D",448,6,33.7827,0,6.55986,1.09226,41.5169,41.4348
3,float,uniform,CPU,"D | D | D | D | D | D",448,7,33.9999,0,6.55163,1.09267,41.7179,41.6442
3,float,uniform,CPU,"D | D | D | D | D | D",448,8,33.7387,0,6.5522,1.09014,41.4604,41.381
3,float,uniform,CPU,"D | D | D | D | D | D",448,9,33.7499,0,6.55545,1.08931,41.4742,41.3946
3,float,uniform,CPU,"D | D | D | D | D | D",448,10,34.0206,0,6.5592,1.09082,41.7512,41.6707
3,float,uniform,CPU,"D | D | D | D | D | D",448,11,33.7814,0,6.54795,1.09098,41.5007,41.4203
3,float,uniform,CPU,"D | D | D | D | D | D",448,12,33.8076,0,6.56184,1.08822,41.5456,41.4577
3,float,uniform,CPU,"D | D | D | D | D | D",448,13,33.7382,0,6.54249,1.35699,41.7166,41.6377
3,float,uniform,CPU,"D | D | D | D | D | D",448,14,33.6809,0,6.55941,1.0896,41.4088,41.3299
3,float,uniform,CPU,"D | D | D | D | D | D",448,15,33.9637,0,6.55559,1.09245,41.6906,41.6118
3,float,uniform,CPU,"D | D | D | D | D | D",448,16,33.961,0,6.56783,1.09059,41.7019,41.6194
3,float,uniform,CPU,"D | D | D | D | D | D",448,17,34.1433,0,6.56866,1.09344,41.8909,41.8054
3,float,uniform,CPU,"D | D | D | D | D | D",448,18,34.1826,0,6.54629,1.08992,41.8985,41.8188
3,float,uniform,CPU,"D | D | D | D | D | D",448,19,33.9569,0,6.55983,1.09181,41.6922,41.6085
3,float,uniform,CPU,"D | D | D | D | D | D",448,20,33.924,0,6.56046,1.10147,41.6605,41.5859
3,float,uniform,CPU,"D | D | D | D | D | D",448,21,33.7907,0,6.562,1.34803,41.7791,41.7007
3,float,uniform,CPU,"D | D | D | D | D | D",448,22,33.7763,0,6.56056,1.09075,41.5068,41.4276
3,float,uniform,CPU,"D | D | D | D | D | D",448,23,33.9246,0,6.56586,1.09008,41.6649,41.5805
3,float,uniform,CPU,"D | D | D | D | D | D",448,24,33.5709,0,6.5679,1.09277,41.3143,41.2316
3,float,uniform,CPU,"D | D | D | D | D | D",448,25,33.8683,0,6.56553,1.09328,41.6124,41.5271
3,float,uniform,CPU,"D | D | D | D | D | D",448,26,34.3008,0,6.55342,1.09322,42.036,41.9474
3,float,uniform,CPU,"D | D | D | D | D | D",448,27,34.038,0,6.56594,1.12013,41.8096,41.724
3,float,uniform,CPU,"D | D | D | D | D | D",448,28,33.9228,0,6.56026,1.09126,41.6579,41.5743
3,float,uniform,CPU,"D | D | D | D | D | D",448,29,33.6637,0,6.55018,1.09398,41.3947,41.3079
3,float,uniform,CPU,"D | D | D | D | D | D",448,30,33.8354,0,6.54852,1.09456,41.5574,41.4784
3,float,uniform,CPU,"D | D | D | D | D | D",448,31,34.2993,0,6.57265,1.09114,42.0456,41.9631
3,float,uniform,CPU,"D | D | D | D | D | D",448,32,34.0147,0,6.56801,1.09197,41.7556,41.6747
3,float,uniform,CPU,"D | D | D | D | D | D",448,33,33.7295,0,6.56027,1.09034,41.4614,41.3801
3,float,uniform,CPU,"D | D | D | D | D | D",448,34,33.8225,0,6.54723,1.09306,41.5402,41.4628
3,float,uniform,CPU,"D | D | D | D | D | D",448,35,33.5687,0,6.54109,1.10851,41.2966,41.2183
3,float,uniform,CPU,"D | D | D | D | D | D",448,36,33.8981,0,6.56625,1.09299,41.6408,41.5573
3,float,uniform,CPU,"D | D | D | D | D | D",448,37,34.2021,0,6.56232,1.09498,41.9436,41.8594
3,float,uniform,CPU,"D | D | D | D | D | D",448,38,33.8215,0,6.56854,1.1496,41.6179,41.5396
