dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,float,uniform,CPU,"P | P | P | P",64,0,0.07632,0,0.058119,210.448,210.688,210.583
2,float,uniform,CPU,"P | P | P | P",256,40,0.053632,0,0.021209,0.017216,0.144909,0.092057
2,float,uniform,CPU,"P | P | P | P",256,41,0.05264,0,0.021999,0.019776,0.142419,0.094415
2,float,uniform,CPU,"P | P | P | P",256,42,0.051904,0,0.02178,0.017856,0.138008,0.09154
2,float,uniform,CPU,"P | P | P | P",256,43,0.052032,0,0.021861,0.017184,0.137489,0.091077
2,float,uniform,CPU,"P | P | P | P",256,44,0.051392,0,0.02154,0.017728,0.137428,0.09066
2,float,uniform,CPU,"P | P | P | P",256,45,0.052736,0,0.02958,0.015744,0.144628,0.09806
2,float,uniform,CPU,"P | P | P | P",256,46,0.050944,0,0.019201,0.01808,0.125459,0.088225
2,float,uniform,CPU,"P | P | P | P",256,47,0.050752,0,0.021879,0.015648,0.134159,0.088279
2,float,uniform,CPU,"P | P | P | P",256,48,0.053504,0,0.02188,0.017056,0.140228,0.09244
2,float,uniform,CPU,"P | P | P | P",256,49,0.052,0,0.02125,0.017056,0.136718,0.090306
2,float,uniform,CPU,"P | P | P | P",256,50,0.054112,0,0.021479,0.018016,0.141249,0.093607
2,float,uniform,CPU,"P | P | P | P",256,51,0.053216,0,0.02188,0.016736,0.232717,0.091832
2,float,uniform,CPU,"P | P | P | P",256,52,0.054272,0,0.02207,0.018208,0.143548,0.09455
2,float,uniform,CPU,"P | P | P | P",256,53,0.055232,0,0.021709,0.01696,0.140609,0.093901
2,float,uniform,CPU,"P | P | P | P",256,54,0.055584,0,0.0221,0.01856,0.146168,0.096244
2,float,uniform,CPU,"P | P | P | P",256,55,0.053216,0,0.02163,0.017408,0.140798,0.092254
2,float,uniform,CPU,"P | P | P | P",256,56,0.055296,0,0.021911,0.01808,0.239967,0.095287
2,float,uniform,CPU,"P | P | P | P",256,57,0.05552,0,0.022539,0.018336,0.142589,0.096395
2,float,uniform,CPU,"P | P | P | P",256,58,0.053376,0,0.0216,0.017824,0.140959,0.0928
2,float,uniform,CPU,"P | P | P | P",256,59,0.05488,0,0.02153,0.019776,0.146198,0.096186
2,float,uniform,CPU,"P | P | P | P",256,60,0.053376,0,0.02155,0.0152,0.135948,0.090126
2,float,uniform,CPU,"P | P | P | P",256,61,0.05264,0,0.02195,0.017248,0.137239,0.091838
2,float,uniform,CPU,"P | P | P | P",256,62,0.051808,0,0.021979,0.018368,0.139409,0.092155
2,float,uniform,CPU,"P | P | P | P",256,63,0.054208,0,0.022229,0.016736,0.140579,0.093173
2,float,uniform,CPU,"P | P | P | P",256,64,0.05104,0,0.02184,0.017248,0.138889,0.090128
2,float,uniform,CPU,"P | P | P | P",256,65,0.05264,0,0.02214,0.016608,0.136418,0.091388
2,float,uniform,CPU,"P | P | P | P",256,66,0.050752,0,0.0214,0.016672,0.136059,0.088824
2,float,uniform,CPU,"P | P | P | P",256,67,0.059136,0,0.02193,0.017664,0.146778,0.09873
2,float,uniform,CPU,"P | P | P | P",256,68,0.05232,0,0.02164,0.018368,0.236088,0.092328
2,float,uniform,CPU,"P | P | P | P",256,69,0.05232,0,0.021929,0.01824,0.137479,0.092489
2,float,uniform,CPU,"P | P | P | P",256,70,0.051872,0,0.019609,0.021184,0.130259,0.092665
2,float,uniform,CPU,"P | P | P | P",256,71,0.049472,0,0.01902,0.01648,0.124088,0.084972
2,float,uniform,CPU,"P | P | P | P",256,72,0.053664,0,0.101479,0.015456,0.216778,0.170599
2,float,uniform,CPU,"P | P | P | P",256,73,0.053024,0,0.02198,0.017184,0.137419,0.092188
2,float,uniform,CPU,"P | P | P | P",256,74,0.053632,0,0.022229,0.017088,0.138808,0.092949
2,float,uniform,CPU,"P | P | P | P",320,0,0.08,0,0.029129,0.031968,0.194238,0.141097
2,float,uniform,CPU,"P | P | P | P",320,1,0.073152,0,0.02412,0.017728,0.163468,0.115
2,float,uniform,CPU,"P | P | P | P",320,2,0.072736,0,0.023849,0.01792,0.161508,0.114505
2,float,uniform,CPU,"P | P | P | P",320,3,0.072544,0,0.02394,0.018432,0.160718,0.114916
2,float,uniform,CPU,"P | P | P | P",320,4,0.067424,0,0.020739,0.0192,0.145568,0.107363
2,float,uniform,CPU,"P | P | P | P",320,5,0.072288,0,0.02351,0.017536,0.159738,0.113334
2,float,uniform,CPU,"P | P | P | P",320,6,0.069536,0,0.02827,0.01808,0.163708,0.115886
2,float,uniform,CPU,"P | P | P | P",320,7,0.068736,0,0.023339,0.018176,0.157898,0.110251
2,float,uniform,CPU,"P | P | P | P",320,8,0.075648,0,0.023779,0.017568,0.163858,0.116995
2,float,uniform,CPU,"P | P | P | P",320,9,0.069312,0,0.023929,0.019328,0.159278,0.112569
2,float,uniform,CPU,"P | P | P | P",320,10,0.07008,0,0.02367,0.017856,0.156939,0.111606
2,float,uniform,CPU,"P | P | P | P",320,11,0.074912,0,0.020119,0.017696,0.149619,0.112727
2,float,uniform,CPU,"P | P | P | P",320,12,0.069792,0,0.026319,0.020224,0.164829,0.116335
2,float,uniform,CPU,"P | P | P | P",320,13,0.068288,0,0.0239,0.0192,0.158238,0.111388
2,float,uniform,CPU,"P | P | P | P",320,14,0.071328,0,0.023409,0.017664,0.158809,0.112401
2,float,uniform,CPU,"P | P | P | P",320,15,0.070752,0,0.023769,0.016608,0.157778,0.111129
2,float,uniform,CPU,"P | P | P | P",320,16,0.069216,0,0.022859,0.016768,0.155578,0.108843
2,float,uniform,CPU,"P | P | P | P",320,17,0.07072,0,0.023929,0.01792,0.160348,0.112569
2,float,uniform,CPU,"P | P | P | P",320,18,0.070688,0,0.02326,0.018528,0.159898,0.112476
2,float,uniform,CPU,"P | P | P | P",320,19,0.069984,0,0.023689,0.017056,0.156488,0.110729
2,float,uniform,CPU,"P | P | P | P",320,20,0.068832,0,0.023369,0.016672,0.155668,0.108873
2,float,uniform,CPU,"P | P | P | P",320,21,0.071712,0,0.0234,0.01744,0.160049,0.112552
2,float,uniform,CPU,"P | P | P | P",320,22,0.071008,0,0.02323,0.018272,0.160518,0.11251
2,float,uniform,CPU,"P | P | P | P",320,23,0.068672,0,0.02052,0.019104,0.234787,0.108296
2,float,uniform,CPU,"P | P | P | P",320,24,0.073408,0,0.02374,0.017952,0.165958,0.1151
2,float,uniform,CPU,"P | P | P | P",320,25,0.07072,0,0.02322,0.017024,0.157498,0.110964
2,float,uniform,CPU,"P | P | P | P",320,26,0.07232,0,0.023579,0.017728,0.160638,0.113627
2,float,uniform,CPU,"P | P | P | P",320,27,0.06992,0,0.02352,0.018144,0.157909,0.111584
2,float,uniform,CPU,"P | P | P | P",320,28,0.071584,0,0.0237,0.01792,0.159388,0.113204
2,float,uniform,CPU,"P | P | P | P",320,29,0.070816,0,0.02302,0.020096,0.164708,0.113932
2,float,uniform,CPU,"P | P | P | P",320,30,0.069856,0,0.023249,0.018112,0.157528,0.111217
2,float,uniform,CPU,"P | P | P | P",320,31,0.070592,0,0.02407,0.017696,0.158988,0.112358
2,float,uniform,CPU,"P | P | P | P",320,32,0.069632,0,0.02373,0.017536,0.158148,0.110898
2,float,uniform,CPU,"P | P | P | P",320,33,0.068608,0,0.02314,0.017184,0.154898,0.108932
2,float,uniform,CPU,"P | P | P | P",320,34,0.072736,0,0.023489,0.017536,0.159529,0.113761
2,float,uniform,CPU,"P | P | P | P",320,35,0.068576,0,0.02235,0.01872,0.147018,0.109646
2,float,uniform,CPU,"P | P | P | P",320,36,0.070048,0,0.023739,0.019104,0.157898,0.112891
2,float,uniform,CPU,"P | P | P | P",320,37,0.068704,0,0.02355,0.018048,0.158198,0.110302
2,float,uniform,CPU,"P | P | P | P",320,38,0.07248,0,0.02308,0.017504,0.160718,0.113064
2,float,uniform,CPU,"P | P | P | P",320,39,0.069344,0,0.023089,0.018944,0.157619,0.111377
2,float,uniform,CPU,"P | P | P | P",320,40,0.0696,0,0.02364,0.018144,0.158128,0.111384
2,float,uniform,CPU,"P | P | P | P",320,41,0.073344,0,0.02368,0.01776,0.160068,0.114784
2,float,uniform,CPU,"P | P | P | P",320,42,0.15008,0,0.020289,0.01632,0.223608,0.186689
2,float,uniform,CPU,"P | P | P | P",320,43,0.070432,0,0.02318,0.0168,0.157268,0.110412
2,float,uniform,CPU,"P | P | P | P",320,44,0.069536,0,0.023239,0.016544,0.155828,0.109319
2,float,uniform,CPU,"P | P | P | P",320,45,0.068256,0,0.02366,0.01744,0.155898,0.109356
2,float,uniform,CPU,"P | P | P | P",320,46,0.06784,0,0.02258,0.01744,0.153858,0.10786
2,float,uniform,CPU,"P | P | P | P",320,47,0.072,0,0.02312,0.01552,0.158438,0.11064
2,float,uniform,CPU,"P | P | P | P",320,48,0.069344,0,0.0235,0.016224,0.163038,0.109068
2,float,uniform,CPU,"P | P | P | P",320,49,0.072608,0,0.02385,0.018368,0.164128,0.114826
2,float,uniform,CPU,"P | P | P | P",320,50,0.06912,0,0.02335,0.017696,0.157318,0.110166
2,float,uniform,CPU,"P | P | P | P",320,51,0.072288,0,0.02352,0.019168,0.164878,0.114976
2,float,uniform,CPU,"P | P | P | P",320,52,0.071008,0,0.02365,0.018048,0.159659,0.112706
2,float,uniform,CPU,"P | P | P | P",320,53,0.072832,0,0.0233,0.017344,0.162498,0.113476
2,float,uniform,CPU,"P | P | P | P",320,54,0.071424,0,0.02413,0.017184,0.165168,0.112738
2,float,uniform,CPU,"P | P | P | P",320,55,0.077952,0,0.0229,0.017024,0.165288,0.117876
2,float,uniform,CPU,"P | P | P | P",320,56,0.06992,0,0.02302,0.018528,0.260017,0.111468
2,float,uniform,CPU,"P | P | P | P",320,57,0.071936,0,0.023249,0.016736,0.160259,0.111921
2,float,uniform,CPU,"P | P | P | P",320,58,0.07024,0,0.023778,0.017856,0.159398,0.111874
2,float,uniform,CPU,"P | P | P | P",320,59,0.079264,0,0.02344,0.016992,0.167758,0.119696
2,float,uniform,CPU,"P | P | P | P",320,60,0.071424,0,0.02337,0.018528,0.159578,0.113322
2,float,uniform,CPU,"P | P | P | P",320,61,0.067264,0,0.02048,0.018592,0.143268,0.106336
2,float,uniform,CPU,"P | P | P | P",320,62,0.068192,0,0.0241,0.018336,0.156948,0.110628
2,float,uniform,CPU,"P | P | P | P",320,63,0.0688,0,0.02348,0.018144,0.157628,0.110424
2,float,uniform,CPU,"P | P | P | P",320,64,0.075328,0,0.02352,0.018464,0.164609,0.117312
2,float,uniform,CPU,"P | P | P | P",320,65,0.071104,0,0.02307,0.018464,0.158269,0.112638
2,float,uniform,CPU,"P | P | P | P",320,66,0.0664,0,0.02037,0.018816,0.143819,0.105586
2,float,uniform,CPU,"P | P | P | P",320,67,0.068672,0,0.02357,0.018304,0.156798,0.110546
2,float,uniform,CPU,"P | P | P | P",320,68,0.067744,0,0.02066,0.017536,0.142979,0.10594
2,float,uniform,CPU,"P | P | P | P",320,69,0.068416,0,0.02301,0.015712,0.154018,0.107138
2,float,uniform,CPU,"P | P | P | P",320,70,0.06976,0,0.02351,0.017824,0.156949,0.111094
2,float,uniform,CPU,"P | P | P | P",320,71,0.072128,0,0.02324,0.017088,0.251597,0.112456
2,float,uniform,CPU,"P | P | P | P",320,72,0.068864,0,0.02339,0.019232,0.157328,0.111486
2,float,uniform,CPU,"P | P | P | P",320,73,0.071104,0,0.02332,0.017472,0.158958,0.111896
2,float,uniform,CPU,"P | P | P | P",320,74,0.070528,0,0.02336,0.017472,0.157888,0.11136
2,float,uniform,CPU,"P | P | P | P",384,0,0.098592,0,0.02895,0.031008,0.207238,0.15855
2,float,uniform,CPU,"P | P | P | P",384,1,0.0912,0,0.02465,0.018272,0.180858,0.134122
2,float,uniform,CPU,"P | P | P | P",384,2,0.0896,0,0.02424,0.018336,0.179278,0.132176
2,float,uniform,CPU,"P | P | P | P",384,3,0.091296,0,0.024219,0.02096,0.185078,0.136475
2,float,uniform,CPU,"P | P | P | P",384,4,0.08944,0,0.03152,0.01808,0.185438,0.13904
2,float,uniform,CPU,"P | P | P | P",384,5,0.206624,0,0.02496,0.019296,0.297706,0.25088
2,float,uniform,CPU,"P | P | P | P",384,6,0.091584,0,0.02416,0.016928,0.178368,0.132672
2,float,uniform,CPU,"P | P | P | P",384,7,0.08864,0,0.024119,0.01696,0.175598,0.129719
2,float,uniform,CPU,"P | P | P | P",384,8,0.089888,0,0.02381,0.016384,0.177938,0.130082
2,float,uniform,CPU,"P | P | P | P",384,9,0.089504,0,0.02407,0.017312,0.184598,0.130886
2,float,uniform,CPU,"P | P | P | P",384,10,0.089664,0,0.02402,0.016256,0.184928,0.12994
2,float,uniform,CPU,"P | P | P | P",384,11,0.088448,0,0.02437,0.015648,0.174408,0.128466
2,float,uniform,CPU,"P | P | P | P",384,12,0.090368,0,0.023919,0.017024,0.178648,0.131311
2,float,uniform,CPU,"P | P | P | P",384,13,0.090336,0,0.02375,0.017664,0.178238,0.13175
2,float,uniform,CPU,"P | P | P | P",384,14,0.091872,0,0.02442,0.018656,0.184268,0.134948
2,float,uniform,CPU,"P | P | P | P",384,15,0.090816,0,0.02407,0.017632,0.180868,0.132518
2,float,uniform,CPU,"P | P | P | P",384,16,0.091872,0,0.024699,0.019904,0.186348,0.136475
2,float,uniform,CPU,"P | P | P | P",384,17,0.090688,0,0.02469,0.016928,0.179648,0.132306
2,float,uniform,CPU,"P | P | P | P",384,18,0.089728,0,0.024,0.016672,0.180588,0.1304
2,float,uniform,CPU,"P | P | P | P",384,19,0.091264,0,0.020939,0.018272,0.170718,0.130475
2,float,uniform,CPU,"P | P | P | P",384,20,0.09152,0,0.024629,0.016864,0.180997,0.133013
2,float,uniform,CPU,"P | P | P | P",384,21,0.094752,0,0.02397,0.018912,0.184608,0.137634
2,float,uniform,CPU,"P | P | P | P",384,22,0.090176,0,0.02434,0.016416,0.177298,0.130932
2,float,uniform,CPU,"P | P | P | P",384,23,0.089664,0,0.02408,0.018656,0.180289,0.1324
2,float,uniform,CPU,"P | P | P | P",384,24,0.088608,0,0.02428,0.017056,0.178918,0.129944
2,float,uniform,CPU,"P | P | P | P",384,25,0.086528,0,0.02398,0.018112,0.173138,0.12862
2,float,uniform,CPU,"P | P | P | P",384,26,0.091328,0,0.02461,0.016576,0.180348,0.132514
2,float,uniform,CPU,"P | P | P | P",384,27,0.08992,0,0.02473,0.018496,0.179788,0.133146
2,float,uniform,CPU,"P | P | P | P",384,28,0.091232,0,0.0241,0.018112,0.180728,0.133444
2,float,uniform,CPU,"P | P | P | P",384,29,0.087872,0,0.02427,0.017792,0.177188,0.129934
2,float,uniform,CPU,"P | P | P | P",384,30,0.089056,0,0.0238,0.019104,0.179598,0.13196
2,float,uniform,CPU,"P | P | P | P",384,31,0.090176,0,0.02389,0.018496,0.178648,0.132562
2,float,uniform,CPU,"P | P | P | P",384,32,0.08976,0,0.024109,0.016128,0.176347,0.129997
2,float,uniform,CPU,"P | P | P | P",384,33,0.089184,0,0.023761,0.017504,0.269007,0.130449
2,float,uniform,CPU,"P | P | P | P",384,34,0.089152,0,0.02401,0.01632,0.176928,0.129482
2,float,uniform,CPU,"P | P | P | P",384,35,0.089504,0,0.02457,0.016768,0.177988,0.130842
2,float,uniform,CPU,"P | P | P | P",384,36,0.091136,0,0.02408,0.017664,0.179978,0.13288
2,float,uniform,CPU,"P | P | P | P",384,37,0.088704,0,0.024429,0.017248,0.177838,0.130381
2,float,uniform,CPU,"P | P | P | P",384,38,0.091264,0,0.02284,0.016704,0.175328,0.130808
2,float,uniform,CPU,"P | P | P | P",384,39,0.09104,0,0.02634,0.016992,0.182868,0.134372
2,float,uniform,CPU,"P | P | P | P",384,40,0.093632,0,0.02454,0.018624,0.187427,0.136796
2,float,uniform,CPU,"P | P | P | P",384,41,0.09088,0,0.02391,0.016544,0.179628,0.131334
2,float,uniform,CPU,"P | P | P | P",384,42,0.094048,0,0.02428,0.019648,0.188208,0.137976
2,float,uniform,CPU,"P | P | P | P",384,43,0.089888,0,0.02412,0.01696,0.179638,0.130968
2,float,uniform,CPU,"P | P | P | P",384,44,0.092416,0,0.03191,0.01712,0.189807,0.141446
2,float,uniform,CPU,"P | P | P | P",384,45,0.092672,0,0.024799,0.018624,0.183808,0.136095
2,float,uniform,CPU,"P | P | P | P",384,46,0.090016,0,0.02395,0.017248,0.179558,0.131214
2,float,uniform,CPU,"P | P | P | P",384,47,0.092032,0,0.024599,0.022048,0.189278,0.138679
2,float,uniform,CPU,"P | P | P | P",384,48,0.089472,0,0.02384,0.01728,0.179188,0.130592
2,float,uniform,CPU,"P | P | P | P",384,49,0.089056,0,0.02405,0.016896,0.177438,0.130002
2,float,uniform,CPU,"P | P | P | P",384,50,0.09184,0,0.02424,0.016832,0.180028,0.132912
2,float,uniform,CPU,"P | P | P | P",384,51,0.09648,0,0.02386,0.0176,0.185378,0.13794
2,float,uniform,CPU,"P | P | P | P",384,52,0.090208,0,0.02442,0.021504,0.184308,0.136132
2,float,uniform,CPU,"P | P | P | P",384,53,0.19552,0,0.02422,0.017344,0.283267,0.237084
2,float,uniform,CPU,"P | P | P | P",384,54,0.089344,0,0.023939,0.018272,0.178927,0.131555
2,float,uniform,CPU,"P | P | P | P",384,55,0.090208,0,0.02427,0.01648,0.179528,0.130958
2,float,uniform,CPU,"P | P | P | P",384,56,0.088416,0,0.020799,0.018304,0.167788,0.127519
2,float,uniform,CPU,"P | P | P | P",384,57,0.089984,0,0.02394,0.025088,0.186348,0.139012
2,float,uniform,CPU,"P | P | P | P",384,58,0.088608,0,0.024029,0.016672,0.177008,0.129309
2,float,uniform,CPU,"P | P | P | P",384,59,0.089984,0,0.02428,0.015936,0.175808,0.1302
2,float,uniform,CPU,"P | P | P | P",384,60,0.088576,0,0.02373,0.016672,0.176518,0.128978
2,float,uniform,CPU,"P | P | P | P",384,61,0.091264,0,0.024259,0.017472,0.178248,0.132995
2,float,uniform,CPU,"P | P | P | P",384,62,0.088576,0,0.02366,0.017824,0.177198,0.13006
2,float,uniform,CPU,"P | P | P | P",384,63,0.091072,0,0.106999,0.016032,0.260037,0.214103
2,float,uniform,CPU,"P | P | P | P",384,64,0.089568,0,0.02382,0.01744,0.177738,0.130828
2,float,uniform,CPU,"P | P | P | P",384,65,0.089472,0,0.02376,0.01744,0.179528,0.130672
2,float,uniform,CPU,"P | P | P | P",384,66,0.090592,0,0.023799,0.017376,0.180988,0.131767
2,float,uniform,CPU,"P | P | P | P",384,67,0.090848,0,0.02428,0.017984,0.181658,0.133112
2,float,uniform,CPU,"P | P | P | P",384,68,0.19376,0,0.02384,0.017664,0.283657,0.235264
2,float,uniform,CPU,"P | P | P | P",384,69,0.091936,0,0.02398,0.018208,0.180388,0.134124
2,float,uniform,CPU,"P | P | P | P",384,70,0.09088,0,0.02403,0.017504,0.181508,0.132414
2,float,uniform,CPU,"P | P | P | P",384,71,0.092096,0,0.024029,0.01712,0.181027,0.133245
2,float,uniform,CPU,"P | P | P | P",384,72,0.09072,0,0.0247,0.016704,0.179938,0.132124
2,float,uniform,CPU,"P | P | P | P",384,73,0.09168,0,0.023749,0.01984,0.183067,0.135269
2,float,uniform,CPU,"P | P | P | P",384,74,0.09024,0,0.023931,0.02112,0.181888,0.135291
2,float,uniform,CPU,"P | P | P | P",448,0,0.124384,0,0.027719,0.031488,0.231047,0.183591
2,float,uniform,CPU,"P | P | P | P",448,1,0.118656,0,0.02456,0.018048,0.216307,0.161264
2,float,uniform,CPU,"P | P | P | P",448,2,0.115232,0,0.02506,0.0192,0.210198,0.159492
2,float,uniform,CPU,"P | P | P | P",448,3,0.113984,0,0.02402,0.016704,0.202828,0.154708
2,float,uniform,CPU,"P | P | P | P",448,4,0.1144,0,0.02439,0.019584,0.206578,0.158374
2,float,uniform,CPU,"P | P | P | P",448,5,0.113152,0,0.023789,0.018368,0.202577,0.155309
2,float,uniform,CPU,"P | P | P | P",448,6,0.192224,0,0.02416,0.017536,0.281357,0.23392
2,float,uniform,CPU,"P | P | P | P",448,7,0.116032,0,0.024149,0.016416,0.202567,0.156597
2,float,uniform,CPU,"P | P | P | P",448,8,0.115488,0,0.02421,0.016768,0.202718,0.156466
2,float,uniform,CPU,"P | P | P | P",448,9,0.113152,0,0.02392,0.017088,0.200408,0.15416
2,float,uniform,CPU,"P | P | P | P",448,10,0.196256,0,0.02408,0.017024,0.283827,0.23736
2,float,uniform,CPU,"P | P | P | P",448,11,0.114208,0,0.02477,0.017472,0.203428,0.15645
2,float,uniform,CPU,"P | P | P | P",448,12,0.11312,0,0.0246,0.01728,0.200838,0.155
2,float,uniform,CPU,"P | P | P | P",448,13,0.11504,0,0.024159,0.016896,0.204098,0.156095
2,float,uniform,CPU,"P | P | P | P",448,14,0.114112,0,0.02416,0.017024,0.202158,0.155296
2,float,uniform,CPU,"P | P | P | P",448,15,0.11584,0,0.02443,0.01936,0.208558,0.15963
2,float,uniform,CPU,"P | P | P | P",448,16,0.115232,0,0.02439,0.016704,0.203188,0.156326
2,float,uniform,CPU,"P | P | P | P",448,17,0.116096,0,0.024589,0.01952,0.210447,0.160205
2,float,uniform,CPU,"P | P | P | P",448,18,0.114528,0,0.02446,0.016704,0.204078,0.155692
2,float,uniform,CPU,"P | P | P | P",448,19,0.116736,0,0.02396,0.01696,0.204897,0.157656
2,float,uniform,CPU,"P | P | P | P",448,20,0.11632,0,0.02433,0.0176,0.205448,0.15825
2,float,uniform,CPU,"P | P | P | P",448,21,0.115936,0,0.030809,0.018432,0.211817,0.165177
2,float,uniform,CPU,"P | P | P | P",448,22,0.11648,0,0.024,0.019104,0.207098,0.159584
2,float,uniform,CPU,"P | P | P | P",448,23,0.113856,0,0.02394,0.01792,0.202808,0.155716
2,float,uniform,CPU,"P | P | P | P",448,24,0.115808,0,0.02426,0.0168,0.203647,0.156868
2,float,uniform,CPU,"P | P | P | P",448,25,0.115616,0,0.02449,0.017504,0.204428,0.15761
2,float,uniform,CPU,"P | P | P | P",448,26,0.11536,0,0.0245,0.018432,0.205538,0.158292
2,float,uniform,CPU,"P | P | P | P",448,27,0.113888,0,0.02415,0.018432,0.202858,0.15647
2,float,uniform,CPU,"P | P | P | P",448,28,0.113344,0,0.024699,0.019712,0.205158,0.157755
2,float,uniform,CPU,"P | P | P | P",448,29,0.112512,0,0.02396,0.017792,0.201868,0.154264
2,float,uniform,CPU,"P | P | P | P",448,30,0.112224,0,0.02151,0.021408,0.194468,0.155142
2,float,uniform,CPU,"P | P | P | P",448,31,0.114304,0,0.02406,0.018688,0.202318,0.157052
2,float,uniform,CPU,"P | P | P | P",448,32,0.115008,0,0.02453,0.017216,0.202568,0.156754
2,float,uniform,CPU,"P | P | P | P",448,33,0.113408,0,0.02438,0.016384,0.199968,0.154172
2,float,uniform,CPU,"P | P | P | P",448,34,0.114336,0,0.02405,0.016192,0.201948,0.154578
2,float,uniform,CPU,"P | P | P | P",448,35,0.115648,0,0.023909,0.016544,0.203207,0.156101
2,float,uniform,CPU,"P | P | P | P",448,36,0.114272,0,0.024409,0.017664,0.207858,0.156345
2,float,uniform,CPU,"P | P | P | P",448,37,0.117024,0,0.02178,0.019136,0.195097,0.15794
2,float,uniform,CPU,"P | P | P | P",448,38,0.114304,0,0.024179,0.017088,0.201598,0.155571
2,float,uniform,CPU,"P | P | P | P",448,39,0.113664,0,0.02407,0.017184,0.203468,0.154918
2,float,uniform,CPU,"P | P | P | P",448,40,0.115936,0,0.02403,0.018208,0.203658,0.158174
2,float,uniform,CPU,"P | P | P | P",448,41,0.118016,0,0.024831,0.01936,0.210708,0.162207
2,float,uniform,CPU,"P | P | P | P",448,42,0.114784,0,0.02394,0.01728,0.203248,0.156004
2,float,uniform,CPU,"P | P | P | P",448,43,0.11616,0,0.02453,0.020128,0.210188,0.160818
2,float,uniform,CPU,"P | P | P | P",448,44,0.116576,0,0.0242,0.017536,0.204478,0.158312
2,float,uniform,CPU,"P | P | P | P",448,45,0.117664,0,0.02413,0.018016,0.207028,0.15981
2,float,uniform,CPU,"P | P | P | P",448,46,0.116896,0,0.02405,0.130592,0.320797,0.271538
2,float,uniform,CPU,"P | P | P | P",448,47,0.113536,0,0.02382,0.018592,0.203208,0.155948
2,float,uniform,CPU,"P | P | P | P",448,48,0.115296,0,0.02398,0.019072,0.205827,0.158348
2,float,uniform,CPU,"P | P | P | P",448,49,0.121632,0,0.02432,0.017632,0.210787,0.163584
2,float,uniform,CPU,"P | P | P | P",448,50,0.114336,0,0.024269,0.01808,0.203738,0.156685
2,float,uniform,CPU,"P | P | P | P",448,51,0.11344,0,0.024469,0.018048,0.203018,0.155957
2,float,uniform,CPU,"P | P | P | P",448,52,0.116384,0,0.02465,0.018528,0.204588,0.159562
2,float,uniform,CPU,"P | P | P | P",448,53,0.113792,0,0.024379,0.018368,0.203327,0.156539
2,float,uniform,CPU,"P | P | P | P",448,54,0.12016,0,0.0246,0.0176,0.209048,0.16236
2,float,uniform,CPU,"P | P | P | P",448,55,0.114944,0,0.024,0.017152,0.203308,0.156096
2,float,uniform,CPU,"P | P | P | P",448,56,0.116896,0,0.02443,0.020448,0.208718,0.161774
2,float,uniform,CPU,"P | P | P | P",448,57,0.114144,0,0.024189,0.016128,0.201058,0.154461
2,float,uniform,CPU,"P | P | P | P",448,58,0.113952,0,0.02432,0.017696,0.202558,0.155968
2,float,uniform,CPU,"P | P | P | P",448,59,0.114016,0,0.024371,0.02688,0.211438,0.165267
2,float,uniform,CPU,"P | P | P | P",448,60,0.116608,0,0.02411,0.017216,0.204018,0.157934
2,float,uniform,CPU,"P | P | P | P",448,61,0.111392,0,0.02104,0.018112,0.188818,0.150544
2,float,uniform,CPU,"P | P | P | P",448,62,0.113568,0,0.0244,0.019072,0.207948,0.15704
2,float,uniform,CPU,"P | P | P | P",448,63,0.116704,0,0.02446,0.018176,0.205968,0.15934
2,float,uniform,CPU,"P | P | P | P",448,64,0.115072,0,0.02412,0.016768,0.202028,0.15596
2,float,uniform,CPU,"P | P | P | P",448,65,0.115072,0,0.023989,0.017504,0.204908,0.156565
2,float,uniform,CPU,"P | P | P | P",448,66,0.122848,0,0.02426,0.017632,0.212488,0.16474
2,float,uniform,CPU,"P | P | P | P",448,67,0.116224,0,0.02481,0.018752,0.208838,0.159786
2,float,uniform,CPU,"P | P | P | P",448,68,0.116832,0,0.024289,0.019296,0.205718,0.160417
2,float,uniform,CPU,"P | P | P | P",448,69,0.115616,0,0.02462,0.025056,0.214668,0.165292
2,float,uniform,CPU,"P | P | P | P",448,70,0.115552,0,0.02394,0.017376,0.205708,0.156868
2,float,uniform,CPU,"P | P | P | P",448,71,0.118144,0,0.024731,0.01808,0.208447,0.160955
2,float,uniform,CPU,"P | P | P | P",448,72,0.11648,0,0.02391,0.017632,0.204018,0.158022
2,float,uniform,CPU,"P | P | P | P",448,73,0.115456,0,0.02398,0.019776,0.206387,0.159212
2,float,uniform,CPU,"P | P | P | P",448,74,0.115008,0,0.02386,0.017792,0.202498,0.15666
2,float,uniform,CPU,"P | P | P | P",512,0,0.159328,0,0.029669,0.032224,0.279007,0.221221
2,float,uniform,CPU,"P | P | P | P",512,1,0.150432,0,0.02443,0.020416,0.241577,0.195278
2,float,uniform,CPU,"P | P | P | P",512,2,0.147424,0,0.02476,0.020128,0.240077,0.192312
2,float,uniform,CPU,"P | P | P | P",512,3,0.145088,0,0.02472,0.016768,0.234567,0.186576
2,float,uniform,CPU,"P | P | P | P",512,4,0.1472,0,0.024209,0.020416,0.239107,0.191825
2,float,uniform,CPU,"P | P | P | P",512,5,0.14624,0,0.02454,0.018752,0.237298,0.189532
