dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,47,0.105472,0.00237,1.12037,0.26912,2.09117,1.49733
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,48,0.110784,0.00206,1.11979,0.272288,2.09816,1.50492
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,49,0.11344,0.00243,1.11801,0.266496,2.08998,1.50037
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,50,0.12064,0.002331,1.11885,0.271904,2.10935,1.51372
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,51,0.121408,0.00246,1.12034,0.267968,2.10052,1.51217
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,52,0.1216,0.00209,1.11964,0.26816,2.1047,1.51149
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,53,0.110016,0.00192,1.1183,0.266976,2.08407,1.49721
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,54,0.120128,0.001991,1.11922,0.270528,2.09541,1.51187
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,55,0.10816,0.00196,1.11794,0.270432,2.0888,1.49849
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,56,0.117952,0.00205,1.12826,0.267872,2.11116,1.51613
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,57,0.113856,0.00224,1.11867,0.27008,2.097,1.50484
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,58,0.115808,0.00283,1.11976,0.268096,2.10492,1.50649
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,59,0.124224,0.002361,1.1199,0.267552,2.10647,1.51404
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,60,0.120736,0.002169,1.12888,0.27008,2.1151,1.52186
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,61,0.119808,0.00249,1.11899,0.266432,2.1001,1.50772
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,62,0.124192,0.002391,1.1172,0.26896,2.09845,1.51274
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,63,0.116224,0.00222,1.11773,0.26752,2.09279,1.50369
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,64,0.11728,0.00276,1.11948,0.270368,2.10127,1.50989
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,65,0.110688,0.00213,1.11844,0.267168,2.08702,1.49842
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,66,0.112,0.00211,1.11799,0.266016,2.08879,1.49811
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,67,0.109216,0.00206,1.12054,0.26944,2.08954,1.50126
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,68,0.112224,0.00238,1.11773,0.26976,2.09486,1.50209
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,69,0.115584,0.0022,1.11961,0.267744,2.0937,1.50514
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,70,0.121216,0.00231,1.11946,0.268448,2.10179,1.51143
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,71,0.11312,0.002321,1.12306,0.270432,2.0987,1.50893
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,72,0.108512,0.00205,1.11686,0.268352,2.08745,1.49577
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,73,0.120384,0.00246,1.12367,0.264032,2.1029,1.51054
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,74,0.118272,0.00254,1.12331,0.270592,2.10696,1.51471
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,0,0.345184,0.002401,2.95212,0.628512,5.21662,3.92822
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,1,0.346336,0.002528,2.95037,0.624512,5.14614,3.92375
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,2,0.347872,0.002389,2.95239,0.622016,5.14653,3.92467
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,3,0.34448,0.00263,2.94895,0.622944,5.1432,3.919
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,4,0.34864,0.002349,2.94988,0.622592,5.1414,3.92346
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,5,0.347232,0.00234,2.95344,0.627264,5.15151,3.93027
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,6,0.345888,0.00263,2.95299,0.626304,5.14798,3.92781
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,7,0.346592,0.00239,2.95723,0.626752,5.15641,3.93296
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,8,0.34752,0.00281,2.95097,0.627488,5.14836,3.92879
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,9,0.35024,0.00253,2.95081,0.625504,5.14828,3.92908
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,10,0.346048,0.00258,2.95927,0.626976,5.15276,3.93487
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,11,0.348032,0.00256,2.95155,0.628832,5.15106,3.93097
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,12,0.345888,0.00281,2.95251,0.625984,5.14703,3.92719
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,13,0.347232,0.00309,2.95618,0.631232,5.15995,3.93773
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,14,0.344928,0.003131,2.95084,0.625024,5.14227,3.92392
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,15,0.3448,0.002699,2.94822,0.62816,5.14146,3.92388
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,16,0.348128,0.00282,2.95825,0.625824,5.15641,3.93502
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,17,0.345632,0.002499,2.95834,0.62784,5.15318,3.93431
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,18,0.35232,0.003019,2.95708,0.627392,5.1601,3.93981
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,19,0.346912,0.00257,2.95172,0.625056,5.1426,3.92626
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,20,0.34944,0.00227,2.95138,0.62576,5.14835,3.92885
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,21,0.349536,0.002599,2.94864,0.623872,5.1439,3.92465
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,22,0.346176,0.0023,2.95036,0.62544,5.14057,3.92427
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,23,0.34576,0.002432,2.94941,0.631872,5.14898,3.92947
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,24,0.349856,0.00296,2.95267,0.62848,5.15201,3.93397
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,25,0.345088,0.002369,2.95187,0.626688,5.13974,3.92601
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,26,0.350208,0.002511,2.9527,0.626272,5.15235,3.93169
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,27,0.349568,0.00298,2.96066,0.623168,5.16172,3.93637
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,28,0.348384,0.00332,2.95372,0.627328,5.1507,3.93275
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,29,0.348,0.0028,2.95221,0.624512,5.1463,3.92752
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,30,0.344352,0.00259,2.96577,0.62592,5.15534,3.93863
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,31,0.34064,0.002629,2.95765,0.62672,5.13856,3.92764
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,32,0.354688,0.00239,2.95489,0.624512,5.15796,3.93648
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,33,0.34656,0.00256,2.95244,0.627456,5.15344,3.92901
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,34,0.346656,0.00242,2.94979,0.62832,5.14641,3.92719
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,35,0.343616,0.00325,2.96335,0.627104,5.15398,3.93732
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,36,0.348352,0.0025,2.94971,0.625696,5.14788,3.92626
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,37,0.348896,0.00232,2.95585,0.62624,5.15062,3.9333
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,38,0.341632,0.00237,2.95075,0.62688,5.13478,3.92163
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,39,0.3464,0.002759,2.95634,0.626432,5.15029,3.93193
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,40,0.347264,0.00247,2.95086,0.628448,5.14955,3.92904
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,41,0.34656,0.00248,2.95104,0.624448,5.14407,3.92453
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,42,0.3456,0.002829,2.94948,0.627168,5.1427,3.92508
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,43,0.34496,0.002641,2.96467,0.626528,5.1579,3.9388
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,44,0.348544,0.00247,2.95185,0.624256,5.14643,3.92712
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,45,0.348512,0.00255,2.9509,0.6256,5.1464,3.92756
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,46,0.346656,0.002249,2.94953,0.628576,5.13755,3.92701
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,47,0.330976,0.002599,2.9537,0.629536,5.13724,3.91681
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,48,0.34656,0.00242,2.95039,0.63104,5.15445,3.93041
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,49,0.344928,0.002549,2.95208,0.625312,5.1433,3.92487
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,50,0.347744,0.0026,2.95258,0.624064,5.14595,3.92699
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,51,0.35152,0.00236,2.95093,0.625664,5.15316,3.93047
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,52,0.34672,0.002529,2.95158,0.624864,5.14444,3.92569
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,53,0.346656,0.00274,2.95564,0.629248,5.15561,3.93428
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,54,0.344416,0.002211,2.95242,0.623968,5.14139,3.92301
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,55,0.348864,0.00276,2.951,0.627584,5.14815,3.93021
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,56,0.347008,0.00233,2.95181,0.626944,5.1468,3.92809
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,57,0.347488,0.002501,2.9582,0.627104,5.15989,3.93529
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,58,0.348224,0.00249,2.95634,0.62864,5.15136,3.93569
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,59,0.345568,0.00228,2.94988,0.622816,5.14022,3.92054
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,60,0.35184,0.00231,2.95145,0.626176,5.15071,3.93177
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,61,0.349088,0.00262,2.95072,0.63104,5.15376,3.93347
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,62,0.346528,0.00251,2.94994,0.624928,5.1407,3.9239
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,63,0.349536,0.00292,2.95197,0.626624,5.14876,3.93105
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,64,0.347584,0.00302,2.95188,0.625856,5.14442,3.92834
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,65,0.346752,0.00285,2.95092,0.625216,5.14521,3.92574
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,66,0.348832,0.00236,2.95272,0.628032,5.15272,3.93194
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,67,0.34736,0.00255,2.94826,0.622944,5.14112,3.92111
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,68,0.343424,0.00268,2.96345,0.62384,5.14847,3.93339
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,69,0.341696,0.00237,2.95442,0.628992,5.143,3.92748
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,70,0.346752,0.00259,2.95707,0.625472,5.15123,3.93188
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,71,0.34768,0.00267,2.95113,0.6288,5.14994,3.93028
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,72,0.345824,0.00242,2.95787,0.626176,5.14335,3.93229
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,73,0.339136,0.00231,2.95066,0.62912,5.13682,3.92122
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,74,0.348608,0.00265,2.9503,0.627872,5.14452,3.92943
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,0,0.698752,0.00298,7.01141,1.11578,11.8388,8.82891
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,1,0.698112,0.0031,7.03374,1.11293,11.8497,8.84788
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,2,0.700192,0.00267,7.02508,1.11309,11.8466,8.84103
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,3,0.700896,0.00304,7.02724,1.11824,11.8605,8.84941
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,4,0.700704,0.00232,7.03489,1.11475,11.8602,8.85266
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,5,0.697568,0.00298,7.03069,1.11562,11.8516,8.84685
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,6,0.69792,0.002419,7.02868,1.11779,11.8476,8.84681
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,7,0.69872,0.00261,7.02888,1.11773,11.8521,8.84793
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,8,0.698624,0.00276,7.03041,1.11696,11.8512,8.84875
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,9,0.696512,0.002828,7.03495,1.11005,11.8463,8.84433
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,10,0.697056,0.00262,7.03319,1.116,11.8512,8.84886
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,11,0.697568,0.00268,7.03191,1.11702,11.8493,8.84918
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,12,0.69792,0.003189,7.02788,1.11722,11.8432,8.8462
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,13,0.699904,0.003,7.04182,1.11763,11.8612,8.86235
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,14,0.6968,0.00267,7.02224,1.1193,11.8423,8.84101
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,15,0.69728,0.00247,7.0327,1.1191,11.8625,8.85155
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,16,0.697216,0.00245,7.0263,1.11613,11.8472,8.84209
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,17,0.697792,0.002939,7.03046,1.11514,11.8513,8.84632
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,18,0.696768,0.003779,7.02709,1.1127,11.8386,8.84034
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,19,0.699872,0.00306,7.03234,1.11478,11.8484,8.85005
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,20,0.695328,0.00264,7.01762,1.11926,11.9049,8.83485
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,21,0.695872,0.002669,7.03242,1.12134,11.857,8.8523
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,22,0.696864,0.002771,7.02966,1.11514,11.8427,8.84443
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,23,0.697184,0.002679,7.03155,1.11184,11.8484,8.84325
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,24,0.699712,0.00241,7.03197,1.11446,11.8543,8.84855
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,25,0.700192,0.00239,7.03336,1.11373,11.8537,8.84967
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,26,0.698752,0.00248,7.03018,1.10979,11.8443,8.8412
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,27,0.69728,0.00275,7.02888,1.11555,11.842,8.84446
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,28,0.69664,0.00386,7.03193,1.11603,11.8486,8.84846
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,29,0.69888,0.00319,7.02402,1.11395,11.843,8.84004
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,30,0.69744,0.00248,7.03336,1.11635,11.8566,8.84963
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,31,0.694176,0.00269,7.02675,1.11648,11.8428,8.84009
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,32,0.696768,0.003071,7.02789,1.11584,11.8435,8.84357
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,33,0.699968,0.002511,7.03373,1.11053,11.8464,8.84673
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,34,0.700992,0.002908,7.03107,1.11565,11.8567,8.85062
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,35,0.696192,0.00289,7.03003,1.11357,11.845,8.84268
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,36,0.697184,0.002638,7.02254,1.11296,11.8392,8.83532
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,37,0.701184,0.00297,7.03264,1.11248,11.8517,8.84927
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,38,0.699872,0.00301,7.03126,1.11782,11.8593,8.85196
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,39,0.700512,0.002549,7.03148,1.11866,11.8606,8.85319
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,40,0.696448,0.003149,7.02372,1.11549,11.8417,8.8388
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,41,0.698432,0.00233,7.03856,1.11658,11.8624,8.85589
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,42,0.696992,0.00255,7.03347,1.11802,11.8536,8.85102
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,43,0.700928,0.00345,7.03871,1.11251,11.8522,8.8556
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,44,0.699808,0.00332,7.02912,1.11747,11.8514,8.84972
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,45,0.697024,0.00265,7.03121,1.1209,11.853,8.85178
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,46,0.699488,0.00296,7.02381,1.11357,11.8497,8.83982
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,47,0.697984,0.002619,7.03216,1.11766,11.8565,8.85042
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,48,0.696512,0.00288,7.0314,1.11315,11.851,8.84395
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,49,0.697632,0.00291,7.0318,1.11062,11.8495,8.84296
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,50,0.697632,0.002502,7.03385,1.11421,11.8496,8.84819
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,51,0.696768,0.075251,7.03358,1.11136,11.9178,8.91695
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,52,0.698688,0.002571,7.02883,1.11459,11.8481,8.84468
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,53,0.697504,0.00275,7.02945,1.11805,11.8506,8.84775
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,54,0.6968,0.00253,7.0286,1.11683,11.8496,8.84476
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,55,0.7024,0.00373,7.03285,1.11786,11.8801,8.85683
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,56,0.69584,0.00315,7.02542,1.11453,11.847,8.83893
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,57,0.697824,0.00271,7.02598,1.1143,11.8469,8.84081
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,58,0.700032,0.00293,7.03657,1.11677,11.8622,8.8563
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,59,0.697824,0.00222,7.02809,1.11603,11.8475,8.84416
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,60,0.69728,0.00267,7.03372,1.11504,11.8528,8.84871
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,61,0.696992,0.00339,7.02815,1.11459,11.8514,8.84312
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,62,0.697728,0.00289,7.03401,1.11827,11.8571,8.8529
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,63,0.700192,0.00269,7.02803,1.11504,11.8507,8.84595
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,64,0.698816,0.00256,7.02787,1.11725,11.8561,8.84649
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,65,0.696768,0.00379,7.04155,1.11811,11.9042,8.86022
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,66,0.700352,0.00306,7.03536,1.11357,11.8617,8.85234
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,67,0.698304,0.0023,7.02479,1.11459,11.8415,8.83998
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,68,0.700096,0.00311,7.04421,1.11686,11.8697,8.86428
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,69,0.696992,0.00261,7.03112,1.12026,11.8553,8.85097
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,70,0.698752,0.00274,7.03022,1.1167,11.8529,8.84841
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,71,0.698208,0.00311,7.03677,1.11667,11.8585,8.85476
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,72,0.695456,0.00252,7.03795,1.11744,11.8598,8.85336
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,73,0.695616,0.00321,7.0266,1.11613,11.8451,8.84155
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,74,0.699328,0.0026,7.02468,1.1151,11.8623,8.84171
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,0,1.22186,0.00309,9.73542,1.9137,16.7794,12.8741
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,1,1.22134,0.00235,9.73211,1.91114,16.773,12.8669
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,2,1.22298,0.002691,9.73231,1.91254,16.7542,12.8705
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,3,1.22032,0.00236,9.73862,1.91085,16.7682,12.8721
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,4,1.22589,0.003651,9.73229,1.91114,16.7829,12.873
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,5,1.2224,0.003111,9.73491,1.91139,16.767,12.8718
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,6,1.22464,0.00314,9.73177,1.9183,16.7822,12.8779
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,7,1.22282,0.00247,9.73476,1.91827,16.7471,12.8783
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,8,1.22157,0.002439,9.73513,1.90893,16.7601,12.8681
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,9,1.22288,0.00233,9.73282,1.91603,16.7623,12.8741
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,10,1.22512,0.002689,9.73726,1.90963,16.7416,12.8747
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,11,1.22502,0.0029,9.73088,1.91373,16.7946,12.8725
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,12,1.22474,0.00324,9.73357,1.91405,16.7615,12.8756
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,13,1.22144,0.00279,9.73669,1.90544,16.7699,12.8664
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,14,1.2199,0.00265,9.73639,1.91917,16.7791,12.8781
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,15,1.22141,0.002409,9.73164,1.9103,16.7772,12.8658
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,16,1.22563,0.00303,9.73084,1.90928,16.7629,12.8688
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,17,1.22397,0.00329,9.73121,1.91539,16.7805,12.8739
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,18,1.22275,0.003541,9.73205,1.9201,16.7772,12.8784
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,19,1.2207,0.00292,9.73249,1.91139,16.7671,12.8675
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,20,1.22374,0.00245,9.73051,1.92608,16.7765,12.8828
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,21,1.22323,0.003011,9.73161,1.91357,16.7713,12.8714
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,22,1.22272,0.00303,9.7316,1.91805,16.7652,12.8754
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,23,1.22339,0.003049,9.73362,1.90275,16.7657,12.8628
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,24,1.22666,0.00321,9.73283,1.90259,16.758,12.8653
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,25,1.22342,0.00255,9.72903,1.91382,16.7432,12.8688
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,26,1.22256,0.00265,9.73394,1.90675,16.7604,12.8659
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,27,1.2239,0.002619,9.73079,1.91514,16.7731,12.8724
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,28,1.22544,0.002799,9.73341,1.91341,16.7741,12.8751
3,double,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,29,1.22086,0.00256,9.7317,1.91891,16.7781,12.874
