dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",192,67,5.60986,0.00181,1.49527,0.334336,7.50946,7.44127
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",192,68,5.84768,0.00212,1.49711,0.334272,7.76737,7.68119
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",192,69,5.5032,0.001999,1.49185,0.331904,7.39865,7.32896
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",192,70,5.51078,0.002,1.49264,0.337248,7.41006,7.34267
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",192,71,5.47152,0.00196,1.49104,0.329632,7.36756,7.29415
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",192,72,5.88998,0.00185,1.4897,0.334496,7.78097,7.71603
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",192,73,5.60096,0.00191,1.49044,0.331648,7.49815,7.42496
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",192,74,5.60506,0.00185,1.53358,0.335456,7.54645,7.47594
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,0,14.6232,0.002181,3.92418,0.944928,19.5874,19.4945
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,1,13.4275,0.00217,3.91478,0.93664,18.3635,18.2811
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,2,13.0485,0.00202,3.911,0.9376,17.9806,17.8992
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,3,13.8704,0.00209,3.90845,0.938528,18.8053,18.7195
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,4,13.1379,0.001919,3.90899,0.932576,18.0665,17.9814
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,5,13.8449,0.00204,3.91046,0.944096,18.791,18.7015
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,6,13.0815,0.00212,3.91934,0.945152,18.032,17.9481
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,7,13.7516,0.00208,3.90929,0.940512,18.6954,18.6035
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,8,13.7656,0.00227,3.91337,0.935648,18.7004,18.6169
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,9,13.3128,0.00195,3.91153,0.942208,18.249,18.1685
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,10,13.0689,0.00196,3.91638,0.940128,18.0079,17.9273
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,11,14.2364,0.0022,3.90898,0.941408,19.176,19.0889
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,12,14.0744,0.0022,3.91724,0.936608,19.0254,18.9305
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,13,13.8738,0.00208,3.91656,0.938848,18.8281,18.7313
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,14,13.3347,0.00207,3.91568,0.939264,18.2854,18.1917
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,15,14.008,0.00197,3.90569,0.938112,18.9372,18.8538
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,16,13.0445,0.00206,3.90766,0.936832,17.9761,17.891
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,17,13.8339,0.00218,3.90665,0.93952,18.7651,18.6822
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,18,14.0496,0.002062,3.90886,0.942944,18.9935,18.9034
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,19,13.5747,0.00223,3.91044,0.93856,18.5114,18.426
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,20,13.8373,0.00202,3.90807,0.936544,18.7644,18.684
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,21,13.5723,0.00208,3.91009,0.937504,18.5014,18.4219
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,22,13.2178,0.00214,3.904,0.934528,18.1394,18.0585
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,23,14.1478,0.00205,3.909,0.942464,19.0868,19.0013
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,24,13.3714,0.00205,3.91044,0.938528,18.3048,18.2224
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,25,13.5742,0.00197,3.92024,0.938016,18.5142,18.4344
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,26,13.1667,0.00214,3.91002,0.934304,18.1006,18.0132
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,27,14.0411,0.002151,3.90895,0.938336,18.9779,18.8905
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,28,13.1053,0.00202,3.91329,0.93888,18.0416,17.9595
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,29,13.6047,0.002092,3.90947,0.938944,18.5454,18.4552
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,30,13.7728,0.00218,3.91975,0.940032,18.7199,18.6348
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,31,13.8431,0.0021,3.9094,0.939392,18.7873,18.694
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,32,13.3541,0.0022,3.91019,0.940992,18.2905,18.2075
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,33,13.5911,0.002219,3.91716,0.935712,18.5348,18.4462
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,34,13.8897,0.00204,3.90602,0.937024,18.8289,18.7347
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,35,14.1412,0.00215,3.92341,0.941472,19.0945,19.0082
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,36,13.6181,0.00215,3.92341,0.93776,18.5656,18.4814
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,37,12.9718,0.00188,3.91132,0.940864,17.9091,17.8259
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,38,14.0875,0.00207,3.9096,0.938336,19.0228,18.9375
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,39,14.2232,0.00203,3.9064,0.942144,19.1706,19.0737
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,40,13.7802,0.002171,3.90781,0.940096,18.7647,18.6303
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,41,13.2265,0.00203,3.91156,0.941024,18.1648,18.0811
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,42,13.7111,0.00237,3.93582,0.935712,18.6712,18.585
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,43,13.4108,0.002061,3.92139,0.935776,18.3563,18.27
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,44,13.8951,0.0022,3.91011,0.942816,18.8328,18.7502
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,45,13.378,0.00228,3.92253,0.941568,18.3268,18.2444
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,46,13.595,0.00204,3.91399,0.938688,18.5358,18.4497
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,47,13.8192,0.00225,3.90733,0.939744,18.75,18.6685
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,48,12.9918,0.001998,3.91394,0.937408,17.9319,17.8452
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,49,13.3571,0.00207,3.9107,0.937728,18.2909,18.2076
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,50,13.5765,0.00215,3.91559,0.94464,18.5219,18.4389
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,51,13.7221,0.00214,3.91044,0.938272,18.659,18.573
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,52,13.2201,0.002189,3.93333,0.942016,18.1809,18.0977
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,53,13.673,0.00227,3.91717,0.939584,18.6161,18.532
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,54,13.7394,0.001951,3.91092,0.936288,18.6783,18.5886
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,55,13.9931,0.00197,3.90685,0.93936,18.9206,18.8412
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,56,13.6462,0.00194,3.92148,0.937664,18.5869,18.5073
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,57,13.5899,0.00186,3.90512,0.932352,18.5106,18.4292
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,58,12.8814,0.002059,3.90813,0.942272,17.8148,17.7339
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,59,13.2052,0.00212,3.92018,0.940832,18.1591,18.0684
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,60,12.9708,0.00217,3.91011,0.937632,17.9062,17.8208
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,61,13.0297,0.001999,3.91193,0.942336,17.9739,17.886
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,62,13.9307,0.00214,3.91422,0.938848,18.8709,18.7859
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,63,13.9775,0.002179,3.90821,0.939168,18.9159,18.8271
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,64,13.1763,0.002241,3.91145,0.937216,18.1118,18.0272
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,65,13.4918,0.00222,3.91179,0.937472,18.4284,18.3433
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,66,13.2804,0.00221,3.92212,0.932032,18.2244,18.1368
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,67,13.6888,0.00206,3.91153,0.9392,18.6299,18.5416
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,68,13.2019,0.00199,3.90992,0.93904,18.1746,18.0528
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,69,13.1693,0.002321,3.91328,0.940064,18.1093,18.025
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,70,13.1036,0.002412,3.91021,0.933344,18.0428,17.9495
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,71,13.4582,0.0021,3.90655,0.94016,18.3888,18.307
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,72,13.6041,0.00206,3.9162,0.940032,18.547,18.4624
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,73,13.7887,0.00197,3.91079,0.9344,18.7209,18.6358
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",256,74,13.8547,0.00205,3.91138,0.937728,18.7869,18.7058
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,0,26.5541,0.002159,8.54871,1.85344,37.0564,36.9584
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,1,26.1497,0.00192,8.54382,1.85757,36.6519,36.553
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,2,25.2642,0.00199,8.54012,1.85395,35.749,35.6603
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,3,25.6772,0.002331,8.53639,1.84714,36.1544,36.063
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,4,25.3409,0.002,8.53217,1.85421,35.8138,35.7292
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,5,25.5087,0.00232,8.53727,1.8497,35.9842,35.898
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,6,25.3184,0.002131,8.54634,1.85011,35.8667,35.717
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,7,25.5037,0.00202,8.53044,1.85133,35.9784,35.8875
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,8,25.8126,0.00681,8.5417,1.85421,36.3103,36.2154
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,9,25.4776,0.002199,8.62246,1.85117,36.0459,35.9534
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,10,25.6493,0.002279,8.53893,1.84784,36.1389,36.0384
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,11,25.6536,0.00237,8.53173,1.84941,36.1406,36.0371
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,12,25.4937,0.00216,8.53599,1.84365,35.9706,35.8755
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,13,26.3653,0.00241,8.53743,1.84586,36.8457,36.751
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,14,25.8826,0.002021,8.54258,1.8464,36.3753,36.2736
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,15,25.5526,0.00203,8.53519,1.8511,36.0326,35.9409
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,16,25.3492,0.00272,8.52005,1.84701,35.8065,35.719
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,17,25.6276,0.00226,8.52772,1.84694,36.0995,36.0045
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,18,25.5986,0.002081,8.53614,1.85034,36.0857,35.9871
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,19,26.0655,0.002179,8.53339,1.84797,36.5451,36.449
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,20,25.4408,0.00222,8.52363,1.84326,35.9038,35.8099
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,21,25.2763,0.00218,8.53885,1.8544,35.7649,35.6717
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,22,25.3196,0.002119,8.56926,1.84915,35.8288,35.7402
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,23,25.309,0.002039,8.53942,1.84778,35.7968,35.6982
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,24,25.7964,0.00214,8.53207,1.85011,36.2801,36.1807
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,25,25.1771,0.00227,8.5334,1.84941,35.6443,35.5622
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,26,25.1386,0.00199,8.53331,1.8463,35.6119,35.5202
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,27,25.2675,0.00231,8.53528,1.84822,35.7503,35.6533
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,28,25.0479,0.002239,8.53948,1.85123,35.5289,35.4409
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,29,25.1464,0.00207,8.53017,1.84733,35.6179,35.526
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,30,25.1634,0.00192,8.53489,1.85251,35.6397,35.5528
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,31,25.2511,0.00203,8.53622,1.85011,35.7348,35.6395
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,32,25.4771,0.002241,8.52344,1.84323,35.9387,35.846
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,33,25.6246,0.002071,8.53441,1.85024,36.1042,36.0113
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,34,25.5686,0.00232,8.53259,1.84627,36.0406,35.9498
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,35,25.4426,0.00229,8.54019,1.85056,35.9332,35.8356
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,36,25.4987,0.00202,8.53287,1.8496,35.981,35.8832
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,37,25.2292,0.00198,8.53735,1.84822,35.7077,35.6168
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,38,25.5352,0.002159,8.53418,1.84192,36.0024,35.9135
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,39,25.6187,0.00212,8.52882,1.84835,36.0941,35.998
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,40,25.4117,0.00218,8.53819,1.84928,35.8915,35.8014
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,41,25.2881,0.00195,8.53835,1.84346,35.7588,35.6718
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,42,25.5167,0.001972,8.52216,1.84461,35.9755,35.8854
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,43,25.6711,0.00201,8.54414,1.84758,36.1618,36.0648
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,44,25.209,0.00221,8.53761,1.84486,35.6847,35.5937
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,45,25.4674,0.002048,8.53506,1.85053,35.9441,35.855
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,46,25.5618,0.002301,8.53844,1.85741,36.0575,35.96
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,47,25.7214,0.00207,8.54639,1.84979,36.2205,36.1197
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,48,25.5388,0.00237,8.53464,1.85114,36.0247,35.927
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,49,25.3367,0.00214,8.53361,1.84189,35.7987,35.7143
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,50,25.9736,0.00234,8.52801,1.84554,36.4425,36.3495
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,51,25.1719,0.001949,8.53521,1.84723,35.6439,35.5563
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,52,25.3595,0.00199,8.53973,1.84931,35.8401,35.7505
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,53,25.5417,0.00199,8.54316,1.85062,36.0284,35.9375
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,54,25.2924,0.00202,8.53295,1.85261,35.7761,35.6799
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,55,25.3751,0.00206,8.53658,1.85082,35.8561,35.7646
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,56,25.05,0.0021,8.53145,1.8537,35.535,35.4372
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,57,25.3879,0.002442,8.53127,1.84566,35.8707,35.7673
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,58,25.542,0.00203,8.53698,1.8559,36.0321,35.9369
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,59,25.538,0.002,8.54159,1.85187,36.0315,35.9334
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,60,25.9152,0.00214,8.53458,1.85235,36.4041,36.3043
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,61,25.4195,0.00211,8.54628,1.85619,35.9234,35.824
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,62,25.56,0.00198,8.53923,1.85088,36.0477,35.9521
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,63,25.4344,0.00241,8.53512,1.84954,35.9142,35.8215
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,64,25.2953,0.002061,8.53826,1.84957,35.7763,35.6852
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,65,25.4314,0.002049,8.53164,1.84778,35.9085,35.8128
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,66,25.547,0.00207,8.53341,1.84768,36.0246,35.9302
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,67,25.4817,0.00211,8.53308,1.85053,35.9665,35.8674
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,68,25.3634,0.00215,8.52965,1.84838,35.8299,35.7435
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,69,25.5618,0.00225,8.53471,1.8471,36.0395,35.9458
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,70,25.7196,0.00229,8.54194,1.8489,36.2078,36.1127
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,71,25.5708,0.002069,8.52692,1.8519,36.0446,35.9517
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,72,25.6733,0.00211,8.54525,1.84634,36.1576,36.067
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,73,25.5663,0.00204,8.53828,1.84867,36.0443,35.9553
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",320,74,25.4244,0.002341,8.53588,1.84851,35.9016,35.8111
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,0,42.2436,0.00227,12.7217,3.21667,58.2876,58.1843
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,1,41.1205,0.00236,12.7245,3.22109,57.17,57.0685
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,2,41.7747,0.002179,12.724,3.21437,57.8142,57.7152
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,3,41.3277,0.002189,12.7293,3.21834,57.3753,57.2775
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,4,41.376,0.00212,12.7203,3.21322,57.4082,57.3116
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,5,41.193,0.00211,12.7257,3.20912,57.2275,57.1299
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,6,41.4184,0.001981,12.7233,3.21235,57.4566,57.356
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,7,41.4828,0.002159,12.7236,3.21334,57.5165,57.4219
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,8,41.5209,0.00199,12.725,3.21341,57.5632,57.4613
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,9,41.5673,0.00215,12.7228,3.21795,57.6093,57.5102
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,10,41.3042,0.00223,12.7263,3.2129,57.3424,57.2456
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,11,41.3441,0.00211,12.7232,3.21456,57.3823,57.2839
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,12,41.3853,0.002139,12.7219,3.21293,57.4201,57.3223
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,13,41.8036,0.00226,12.7255,3.21635,57.8448,57.7478
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,14,41.6343,0.00209,12.7252,3.21299,57.669,57.5746
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,15,41.3933,0.002051,12.729,3.21142,57.4338,57.3358
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,16,41.2852,0.00199,12.725,3.21536,57.3236,57.2276
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,17,41.4312,0.002111,12.7265,3.21466,57.4732,57.3745
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,18,41.6459,0.00245,12.726,3.21562,57.6905,57.59
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,19,41.4634,0.00224,12.7221,3.21309,57.5006,57.4008
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,20,41.1881,0.002139,12.7283,3.21648,57.2331,57.135
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,21,41.4348,0.00207,12.7207,3.21578,57.4695,57.3734
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,22,41.426,0.00205,12.7242,3.2207,57.4729,57.3729
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,23,41.7033,0.001991,12.7301,3.21123,57.747,57.6467
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,24,41.5749,0.00211,12.7226,3.21034,57.6097,57.5099
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,25,41.5222,0.00231,12.7246,3.21626,57.5642,57.4653
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,26,41.7011,0.002219,12.7293,3.21331,57.7525,57.646
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,27,41.5818,0.00214,12.7282,3.21555,57.6279,57.5277
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,28,41.3244,0.002039,12.7235,3.21222,57.359,57.2621
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,29,41.2281,0.00217,12.7252,3.21149,57.2654,57.167
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,30,41.6377,0.00202,12.7248,3.20954,57.6742,57.574
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,31,41.594,0.00244,12.7231,3.21526,57.6347,57.5348
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,32,41.5595,0.00213,12.737,3.2159,57.6171,57.5146
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,33,41.5905,0.00213,12.7223,3.21955,57.6381,57.5344
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,34,41.6689,0.002222,12.7264,3.21872,57.718,57.6162
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,35,41.665,0.00224,12.7239,3.2177,57.7088,57.6088
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,36,41.3327,0.00217,12.7255,3.21302,57.373,57.2734
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,37,41.4182,0.00224,12.7284,3.21555,57.465,57.3645
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,38,41.8123,0.002079,12.7238,3.21814,57.8566,57.7563
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,39,41.4174,0.00222,12.7239,3.21699,57.4612,57.3605
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,40,41.575,0.002101,12.7244,3.21296,57.6132,57.5145
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,41,42.284,0.00213,12.7294,3.21344,58.3318,58.229
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,42,41.4381,0.00212,12.7228,3.2111,57.4727,57.3742
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,43,41.5171,0.00216,12.7259,3.21312,57.5604,57.4582
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,44,41.5702,0.00229,12.7289,3.21421,57.6148,57.5157
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,45,41.6268,0.0023,12.7278,3.2119,57.6722,57.5687
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,46,41.3814,0.00217,12.7248,3.21549,57.4244,57.3239
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,47,41.6592,0.00225,12.7221,3.2136,57.6977,57.5972
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,48,41.9133,0.00226,12.7349,3.21533,57.9648,57.8658
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,49,41.7264,0.002121,12.7233,3.21686,57.7721,57.6687
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,50,41.7414,0.00231,12.7234,3.20909,57.774,57.6763
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,51,41.375,0.00218,12.7235,3.21427,57.4132,57.315
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,52,41.3135,0.00215,12.7281,3.22032,57.3633,57.2641
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,53,41.5901,0.00219,12.723,3.21494,57.6311,57.5302
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,54,41.861,0.00224,12.7204,3.21565,57.8976,57.7992
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,55,41.4288,0.00196,12.7229,3.21779,57.4687,57.3714
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,56,41.7892,0.002138,12.7229,3.21632,57.8296,57.7305
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,57,41.8136,0.002139,12.7242,3.21539,57.8579,57.7553
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,58,41.7688,0.00235,12.7244,3.21501,57.8133,57.7106
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,59,42.314,0.00228,12.7373,3.21277,58.367,58.2664
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,60,41.7252,0.00225,12.7246,3.21581,57.7725,57.6679
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,61,41.6249,0.002331,12.7296,3.212,57.6658,57.5689
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,62,41.8447,0.002319,12.7251,3.21654,57.8909,57.7886
3,double,uniform,CPU,"Ns | Ns | P | P | P | P",384,63,41.4908,0.002259,12.7232,3.21389,57.5319,57.4302
