dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",64,0,183.122,0,0.07208,51.509,234.812,234.703
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,5,0.202048,0,0.072639,0.007936,0.328807,0.282623
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,6,0.084032,0,0.07179,0.009344,0.210458,0.165166
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,7,0.084672,0,0.072119,0.007616,0.210538,0.164407
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,8,0.089472,0,0.071729,0.007776,0.221898,0.168977
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,9,0.08752,0,0.07231,0.008992,0.213588,0.168822
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,10,0.086912,0,0.07016,0.011424,0.206868,0.168496
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,11,0.087456,0,0.071919,0.008032,0.212838,0.167407
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,12,0.088192,0,0.071979,0.009216,0.214488,0.169387
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,13,0.087808,0,0.072069,0.007904,0.211098,0.167781
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,14,0.085984,0,0.07158,0.00928,0.211218,0.166844
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,15,0.088448,0,0.0684,0.009504,0.213088,0.166352
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,16,0.08608,0,0.071809,0.00928,0.212278,0.167169
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,17,0.091552,0,0.072469,0.01072,0.220838,0.174741
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,18,0.088384,0,0.072099,0.008832,0.211578,0.169315
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,19,0.084224,0,0.072609,0.00672,0.210528,0.163553
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,20,0.086976,0,0.071909,0.010336,0.213588,0.169221
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,21,0.088128,0,0.07228,0.008192,0.213668,0.1686
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,22,0.263872,0,0.0717,0.007936,0.389897,0.343508
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,23,0.09152,0,0.072069,0.007776,0.218038,0.171365
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,24,0.08544,0,0.072539,0.007584,0.211038,0.165563
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,25,0.092384,0,0.072319,0.008608,0.219778,0.173311
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,26,0.08816,0,0.07197,0.008384,0.214758,0.168514
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,27,0.086016,0,0.072269,0.007424,0.211858,0.165709
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,28,0.088352,0,0.0717,0.009216,0.215268,0.169268
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,29,0.125664,0,0.07713,0.014912,0.286498,0.217706
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,30,0.088512,0,0.072339,0.008928,0.215928,0.169779
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,31,0.084128,0,0.06826,0.0104,0.197979,0.162788
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,32,0.088448,0,0.072229,0.006784,0.214678,0.167461
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,33,0.090112,0,0.071909,0.00896,0.216268,0.170981
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,34,0.085472,0,0.07214,0.007872,0.215528,0.165484
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,35,0.085824,0,0.072699,0.006432,0.210067,0.164955
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,36,0.086176,0,0.07272,0.00832,0.213418,0.167216
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,37,0.087552,0,0.072069,0.008224,0.213978,0.167845
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,38,0.09312,0,0.072049,0.007744,0.217548,0.172913
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,39,0.087264,0,0.071749,0.008064,0.213388,0.167077
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,40,0.089184,0,0.071929,0.006816,0.214668,0.167929
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,41,0.085984,0,0.072369,0.007488,0.212868,0.165841
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,42,0.089952,0,0.071899,0.011968,0.218838,0.173819
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,43,0.085088,0,0.071979,0.010432,0.210888,0.167499
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,44,0.086176,0,0.072139,0.007776,0.209558,0.166091
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,45,0.084896,0,0.07211,0.00832,0.210758,0.165326
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,46,0.088736,0,0.07192,0.009248,0.215198,0.169904
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,47,0.086144,0,0.07211,0.00864,0.213218,0.166894
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,48,0.087392,0,0.072379,0.010016,0.216438,0.169787
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,49,0.093728,0,0.06941,0.011072,0.214989,0.17421
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,50,0.085856,0,0.072979,0.007648,0.213378,0.166483
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,51,0.318464,0,0.07205,0.008928,0.444816,0.399442
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,52,0.087008,0,0.072169,0.007744,0.213018,0.166921
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,53,0.086368,0,0.078619,0.009472,0.220408,0.174459
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,54,0.09008,0,0.0723,0.008064,0.218368,0.170444
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,55,0.089664,0,0.07219,0.00752,0.215088,0.169374
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,56,0.2016,0,0.072299,0.008032,0.324027,0.281931
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,57,0.085184,0,0.072159,0.009344,0.212188,0.166687
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,58,0.088288,0,0.072219,0.0088,0.214349,0.169307
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,59,0.08624,0,0.07191,0.008544,0.212788,0.166694
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,60,0.09232,0,0.07243,0.009216,0.221248,0.173966
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,61,0.087232,0,0.071919,0.00832,0.213598,0.167471
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,62,0.086016,0,0.072579,0.007488,0.209178,0.166083
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,63,0.086368,0,0.071928,0.007808,0.210038,0.166104
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,64,0.089568,0,0.07234,0.009056,0.222418,0.170964
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,65,0.087424,0,0.07169,0.00896,0.219738,0.168074
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,66,0.087136,0,0.07267,0.008576,0.213038,0.168382
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,67,0.087776,0,0.07228,0.007904,0.214168,0.16796
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,68,0.182784,0,0.06844,0.01008,0.297488,0.261304
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,69,0.085536,0,0.072019,0.008352,0.210288,0.165907
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,70,0.088064,0,0.072239,0.007616,0.211728,0.167919
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,71,0.085696,0,0.072029,0.00768,0.226408,0.165405
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,72,0.087968,0,0.07202,0.007648,0.214738,0.167636
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,73,0.08784,0,0.071719,0.006912,0.210438,0.166471
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",256,74,0.087872,0,0.06836,0.010688,0.207558,0.16692
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,0,0.37296,0,0.078869,0.016736,0.520025,0.468565
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,1,0.132384,0,0.075209,0.009632,0.262338,0.217225
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,2,0.130656,0,0.073869,0.008832,0.259528,0.213357
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,3,0.129696,0,0.074479,0.010912,0.261358,0.215087
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,4,0.122528,0,0.070529,0.012736,0.240868,0.205793
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,5,0.1264,0,0.07512,0.010816,0.259988,0.212336
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,6,0.128864,0,0.07433,0.00992,0.259328,0.213114
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,7,0.382656,0,0.074329,0.011872,0.513435,0.468857
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,8,0.123072,0,0.074239,0.010208,0.254958,0.207519
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,9,0.133824,0,0.07473,0.011104,0.262737,0.219658
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,10,0.132256,0,0.070809,0.010944,0.250838,0.214009
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,11,0.131104,0,0.074059,0.012896,0.262988,0.218059
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,12,0.135424,0,0.07438,0.009984,0.266138,0.219788
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,13,0.127072,0,0.073909,0.0096,0.255828,0.210581
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,14,0.128448,0,0.074359,0.008256,0.257548,0.211063
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,15,0.126944,0,0.074189,0.008672,0.256688,0.209805
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,16,0.132544,0,0.07455,0.009664,0.268937,0.216758
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,17,0.130112,0,0.074079,0.012224,0.263207,0.216415
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,18,0.130368,0,0.07472,0.008288,0.260078,0.213376
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,19,0.13168,0,0.074319,0.010592,0.263248,0.216591
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,20,0.127136,0,0.074629,0.011392,0.259008,0.213157
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,21,0.127456,0,0.074289,0.01168,0.258828,0.213425
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,22,0.130272,0,0.07417,0.012704,0.262048,0.217146
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,23,0.123936,0,0.074459,0.01072,0.254488,0.209115
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,24,0.129952,0,0.07409,0.008704,0.259008,0.212746
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,25,0.127712,0,0.074639,0.010944,0.258258,0.213295
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,26,0.12736,0,0.074379,0.010176,0.258007,0.211915
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,27,0.131616,0,0.073789,0.008928,0.260188,0.214333
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,28,0.128992,0,0.07497,0.008544,0.266087,0.212506
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,29,0.12816,0,0.074549,0.01072,0.260868,0.213429
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,30,0.126752,0,0.074339,0.011232,0.257818,0.212323
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,31,0.127776,0,0.074219,0.011616,0.259048,0.213611
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,32,0.123424,0,0.0742,0.010816,0.256147,0.20844
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,33,0.12816,0,0.07541,0.010688,0.259558,0.214258
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,34,0.132992,0,0.07425,0.012704,0.263968,0.219946
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,35,0.128832,0,0.07446,0.011456,0.260878,0.214748
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,36,0.129856,0,0.07464,0.01088,0.261868,0.215376
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,37,0.129856,0,0.07427,0.011232,0.259447,0.215358
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,38,0.128896,0,0.07753,0.00992,0.391556,0.216346
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,39,0.127872,0,0.074369,0.010432,0.257968,0.212673
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,40,0.129376,0,0.074149,0.011424,0.259768,0.214949
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,41,0.13152,0,0.074629,0.008256,0.258668,0.214405
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,42,0.1312,0,0.07424,0.010336,0.263637,0.215776
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,43,0.128032,0,0.07453,0.009504,0.258708,0.212066
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,44,0.312288,0,0.07472,0.011168,0.445116,0.398176
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,45,0.126112,0,0.074709,0.011392,0.258968,0.212213
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,46,0.12464,0,0.074159,0.009632,0.253198,0.208431
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,47,0.13984,0,0.074399,0.011008,0.273287,0.225247
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,48,0.128704,0,0.074769,0.010336,0.259758,0.213809
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,49,0.13376,0,0.074549,0.011072,0.266938,0.219381
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,50,0.128992,0,0.074379,0.00992,0.258568,0.213291
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,51,0.129376,0,0.07507,0.011424,0.260528,0.21587
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,52,0.129632,0,0.074229,0.01168,0.260537,0.215541
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,53,0.12672,0,0.074769,0.010272,0.257237,0.211761
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,54,0.129696,0,0.074289,0.011712,0.261888,0.215697
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,55,0.128352,0,0.074579,0.011616,0.260938,0.214547
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,56,0.123296,0,0.07412,0.01088,0.253888,0.208296
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,57,0.126624,0,0.07452,0.011232,0.257418,0.212376
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,58,0.129792,0,0.07439,0.010112,0.259558,0.214294
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,59,0.13216,0,0.177458,0.00944,0.365297,0.319058
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,60,0.121664,0,0.074079,0.008768,0.250817,0.204511
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,61,0.13104,0,0.074199,0.009728,0.260838,0.214967
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,62,0.13424,0,0.073989,0.00848,0.262437,0.216709
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,63,0.127776,0,0.07461,0.011232,0.259298,0.213618
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,64,0.127552,0,0.07406,0.011584,0.257058,0.213196
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,65,0.125376,0,0.07452,0.010016,0.256738,0.209912
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,66,0.126752,0,0.074249,0.008992,0.339657,0.209993
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,67,0.133312,0,0.07447,0.009888,0.266477,0.21767
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,68,0.126592,0,0.074209,0.010272,0.257028,0.211073
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,69,0.128704,0,0.074779,0.009472,0.260547,0.212955
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,70,0.124128,0,0.0748,0.011136,0.255247,0.210064
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,71,0.126496,0,0.0745,0.010464,0.256898,0.21146
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,72,0.12976,0,0.074429,0.010432,0.261388,0.214621
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,73,0.123616,0,0.074079,0.012096,0.256298,0.209791
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",320,74,0.127392,0,0.075269,0.010496,0.258497,0.213157
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,0,0.456032,0,0.092319,0.017184,0.618235,0.565535
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,1,0.164544,0,0.088069,0.013824,0.310687,0.266437
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,2,0.164064,0,0.088089,0.012416,0.311707,0.264569
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,3,0.16256,0,0.087889,0.011136,0.308527,0.261585
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,4,0.170624,0,0.087469,0.012672,0.316067,0.270765
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,5,0.16688,0,0.087359,0.010336,0.312187,0.264575
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,6,0.167488,0,0.087209,0.010784,0.310327,0.265481
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,7,0.161312,0,0.087869,0.011648,0.306537,0.260829
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,8,0.163232,0,0.087349,0.00992,0.307237,0.260501
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,9,0.162816,0,0.087149,0.017856,0.313057,0.267821
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,10,0.162592,0,0.087459,0.010816,0.307087,0.260867
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,11,0.162304,0,0.087049,0.01008,0.304988,0.259433
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,12,0.170176,0,0.08816,0.011424,0.315887,0.26976
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,13,0.1648,0,0.08769,0.010368,0.309597,0.262858
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,14,0.162592,0,0.086989,0.012448,0.307697,0.262029
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,15,0.161792,0,0.087579,0.011872,0.306808,0.261243
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,16,0.158304,0,0.087218,0.010688,0.302898,0.25621
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,17,0.165472,0,0.0872,0.012032,0.310077,0.264704
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,18,0.160032,0,0.08739,0.012288,0.305927,0.25971
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,19,0.157984,0,0.087359,0.010944,0.301757,0.256287
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,20,0.16384,0,0.08694,0.011488,0.307468,0.262268
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,21,0.162912,0,0.087689,0.01168,0.308007,0.262281
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,22,0.162432,0,0.08723,0.011136,0.305257,0.260798
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,23,0.158784,0,0.087059,0.010912,0.303637,0.256755
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,24,0.162432,0,0.086729,0.010816,0.303068,0.259977
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,25,0.16752,0,0.086639,0.009984,0.310667,0.264143
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,26,0.161632,0,0.08722,0.013312,0.307077,0.262164
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,27,0.167456,0,0.088359,0.01152,0.314227,0.267335
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,28,0.161824,0,0.08777,0.020448,0.316807,0.270042
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,29,0.163808,0,0.08758,0.012,0.309237,0.263388
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,30,0.162528,0,0.087329,0.010976,0.307827,0.260833
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,31,0.16144,0,0.087099,0.01264,0.307937,0.261179
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,32,0.165216,0,0.08787,0.011424,0.310108,0.26451
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,33,0.16352,0,0.087469,0.009824,0.305747,0.260813
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,34,0.16288,0,0.087289,0.014944,0.311457,0.265113
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,35,0.161024,0,0.084759,0.01408,0.297307,0.259863
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,36,0.171008,0,0.087619,0.010432,0.315717,0.269059
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,37,0.167904,0,0.087789,0.010112,0.310457,0.265805
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,38,0.16288,0,0.08792,0.010496,0.309197,0.261296
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,39,0.171008,0,0.087499,0.012704,0.317777,0.271211
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,40,0.157504,0,0.08717,0.010816,0.301727,0.25549
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,41,0.16352,0,0.087639,0.012672,0.306937,0.263831
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,42,0.1656,0,0.087469,0.012192,0.311747,0.265261
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,43,0.15936,0,0.087339,0.009728,0.302417,0.256427
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,44,0.156192,0,0.087289,0.010176,0.298957,0.253657
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,45,0.162528,0,0.087399,0.012448,0.307807,0.262375
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,46,0.163232,0,0.087139,0.012,0.306937,0.262371
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,47,0.157248,0,0.086949,0.00992,0.299937,0.254117
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,48,0.165088,0,0.086889,0.011104,0.308737,0.263081
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,49,0.16416,0,0.087419,0.011456,0.310677,0.263035
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,50,0.349664,0,0.08703,0.010144,0.494165,0.446838
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,51,0.16496,0,0.087699,0.010752,0.311767,0.263411
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,52,0.170272,0,0.087879,0.011168,0.315658,0.269319
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,53,0.160672,0,0.08394,0.014272,0.297658,0.258884
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,54,0.167808,0,0.0874,0.010144,0.311777,0.265352
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,55,0.159328,0,0.166829,0.00992,0.382537,0.336077
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,56,0.161664,0,0.08832,0.010496,0.305617,0.26048
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,57,0.162944,0,0.0875,0.010688,0.306037,0.261132
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,58,0.16496,0,0.087059,0.011424,0.308698,0.263443
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,59,0.166752,0,0.087319,0.010368,0.308358,0.264439
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,60,0.164928,0,0.087089,0.009984,0.307937,0.262001
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,61,0.166592,0,0.088369,0.01152,0.314468,0.266481
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,62,0.165088,0,0.08772,0.012096,0.311117,0.264904
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,63,0.170816,0,0.08738,0.010912,0.316018,0.269108
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,64,0.161088,0,0.08755,0.01184,0.306037,0.260478
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,65,0.166016,0,0.087299,0.011648,0.312637,0.264963
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,66,0.163648,0,0.087519,0.011808,0.314437,0.262975
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,67,0.164832,0,0.08753,0.0104,0.309577,0.262762
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,68,0.158784,0,0.08719,0.0104,0.302118,0.256374
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,69,0.24528,0,0.087159,0.011488,0.387907,0.343927
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,70,0.157856,0,0.08397,0.013664,0.291637,0.25549
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,71,0.17008,0,0.0871,0.01088,0.313457,0.26806
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,72,0.155744,0,0.087209,0.011232,0.299307,0.254185
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,73,0.163168,0,0.08725,0.010848,0.307527,0.261266
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",384,74,0.166208,0,0.087489,0.012128,0.311417,0.265825
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,0,0.476928,0,0.09522,0.01728,0.638144,0.589428
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,1,0.196768,0,0.09092,0.011648,0.345867,0.299336
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,2,0.18704,0,0.090449,0.010688,0.335197,0.288177
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,3,0.188192,0,0.09062,0.012448,0.339697,0.29126
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,4,0.183232,0,0.087759,0.012896,0.323357,0.283887
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,5,0.186336,0,0.09127,0.013664,0.336157,0.29127
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,6,0.185344,0,0.091029,0.012256,0.332707,0.288629
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,7,0.186272,0,0.090868,0.012768,0.336918,0.289908
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,8,0.19424,0,0.09053,0.011168,0.343667,0.295938
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,9,0.186272,0,0.090989,0.011552,0.335027,0.288813
2,double,uniform,CPU,"Ds | Ds | Ds | Ds",448,10,0.184448,0,0.09126,0.011104,0.333417,0.286812
