dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,21,5.40288,0.001829,1.02798,0.097952,6.85807,6.53064
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,22,5.88822,0.00203,1.02816,0.10016,7.34847,7.01857
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,23,5.29597,0.00204,1.02634,0.098944,6.75039,6.42329
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,24,5.44157,0.00213,1.02821,0.10272,6.90243,6.57463
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,25,5.36445,0.00218,1.02905,0.101472,6.82639,6.49715
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,26,5.59059,0.00184,1.02566,0.10112,7.04594,6.71921
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,27,5.54262,0.00217,1.02737,0.099392,7.00133,6.67156
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,28,5.4767,0.00211,1.0282,0.102496,6.93876,6.60951
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,29,5.44067,0.00253,1.027,0.098912,6.8992,6.56911
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,30,5.37997,0.00188,1.02785,0.09872,6.83444,6.50842
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,31,5.52666,0.00196,1.02885,0.100928,6.99014,6.65839
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,32,5.52045,0.00218,1.02712,0.0992,6.97793,6.64895
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,33,5.68528,0.00185,1.02555,0.099936,7.14649,6.81261
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,34,5.43104,0.00214,1.02524,0.100256,6.88588,6.55867
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,35,5.65088,0.00206,1.02851,0.103136,7.1139,6.78458
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,36,5.60784,0.00191,1.02747,0.106688,7.07439,6.74391
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,37,5.44131,0.001911,1.04171,0.100672,6.91331,6.5856
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,38,5.54243,0.002491,1.02758,0.100736,7.00249,6.67324
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,39,5.93094,0.00267,1.02918,0.101088,7.41049,7.06388
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,40,5.91683,0.002219,1.0298,0.1008,7.39431,7.04965
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,41,5.52701,0.002169,1.0266,0.101216,6.98483,6.65699
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,42,5.99062,0.00206,1.03432,0.101344,7.47893,7.12835
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,43,5.88614,0.002081,1.0274,0.100672,7.3453,7.01629
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,44,5.42922,0.00185,1.02722,0.100224,6.88652,6.55851
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,45,5.62803,0.00248,1.02942,0.09856,7.08817,6.75849
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,46,5.91997,0.0021,1.0291,0.101728,7.40279,7.0529
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,47,5.43552,0.00186,1.02604,0.100864,6.88904,6.56428
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,48,5.54192,0.00178,1.02484,0.10368,7.00113,6.67222
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,49,5.6496,0.00213,1.02521,0.100288,7.10278,6.77723
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,50,5.80781,0.00194,1.03184,0.101248,7.29143,6.94284
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,51,5.50166,0.00206,1.02924,0.100288,6.96419,6.63325
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,52,5.95862,0.00202,1.02891,0.101312,7.43659,7.09086
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,53,5.49578,0.00218,1.02639,0.100512,6.95184,6.62486
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,54,5.54022,0.00218,1.02902,0.102208,7.00358,6.67363
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,55,5.57517,0.001979,1.02746,0.104832,7.03878,6.70944
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,56,5.56563,0.001902,1.02694,0.099072,7.01856,6.69355
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,57,5.43357,0.00203,1.02798,0.098912,6.89445,6.56249
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,58,5.44618,0.00191,1.03017,0.100736,6.90802,6.57899
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,59,5.41347,0.00209,1.02627,0.097888,6.87099,6.53972
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,60,5.41046,0.00213,1.02552,0.104896,6.86772,6.54301
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,61,5.84566,0.002031,1.02938,0.101216,7.32378,6.97829
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,62,5.75814,0.002129,1.02724,0.102656,7.21597,6.89017
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,63,5.57683,0.00163,1.02702,0.104576,7.03838,6.71006
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,64,5.6087,0.002069,1.02568,0.097952,7.05857,6.7344
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,65,5.60918,0.00182,1.02532,0.099808,7.0622,6.73613
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,66,5.63814,0.00176,1.02638,0.099904,7.09194,6.76619
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,67,5.52371,0.00186,1.02662,0.100448,6.98236,6.65264
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,68,5.69738,0.00198,1.02914,0.099296,7.15426,6.82779
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,69,5.46717,0.002299,1.02993,0.105344,6.9347,6.60474
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,70,5.36448,0.002039,1.02767,0.104256,6.82804,6.49845
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,71,5.3705,0.00185,1.02468,0.100512,6.82319,6.49754
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,72,5.47642,0.00186,1.02736,0.101184,6.93683,6.60682
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,73,5.41846,0.00186,1.03385,0.102048,6.88399,6.55622
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,74,5.50077,0.00183,1.02786,0.100192,6.95923,6.63065
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,0,14.5655,0.00235,2.53786,0.250848,18.1509,17.3566
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,1,13.6021,0.00239,2.53648,0.251904,17.1814,16.3929
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,2,14.04,0.002699,2.53329,0.250496,17.6199,16.8265
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,3,13.7518,0.00246,2.53262,0.252256,17.3228,16.5392
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,4,13.559,0.00209,2.53302,0.25168,17.1291,16.3458
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,5,13.3197,0.0023,2.53325,0.252992,16.8918,16.1083
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,6,13.6103,0.00262,2.53519,0.252032,17.1875,16.4001
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,7,14.0079,0.00235,2.53251,0.252576,17.5869,16.7953
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,8,13.9204,0.002031,2.53156,0.24992,17.4844,16.7039
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,9,13.1359,0.00228,2.53364,0.251648,16.7072,15.9235
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,10,13.4539,0.002361,2.5427,0.252864,17.0417,16.2518
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,11,14.0711,0.00222,2.53229,0.252448,17.6387,16.858
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,12,13.9233,0.002328,2.53085,0.250912,17.4916,16.7074
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,13,13.5672,0.00252,2.53233,0.252256,17.1383,16.3543
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,14,13.7393,0.00198,2.53515,0.250208,17.3072,16.5266
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,15,14.0877,0.00253,2.53482,0.250624,17.6705,16.8757
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,16,13.9816,0.002241,2.53336,0.25184,17.5641,16.769
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,17,14.1286,0.00227,2.53419,0.253056,17.7025,16.9181
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,18,13.9636,0.00231,2.53145,0.253696,17.536,16.751
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,19,13.8367,0.00242,2.53127,0.249568,17.4018,16.6199
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,20,13.2223,0.003,2.5317,0.253184,16.7932,16.0102
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,21,13.6314,0.00222,2.53143,0.250688,17.1994,16.4157
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,22,13.5495,0.0024,2.5318,0.249568,17.1157,16.3332
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,23,13.9309,0.00236,2.53173,0.249664,17.4979,16.7147
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,24,13.3054,0.002251,2.52914,0.251264,16.8718,16.088
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,25,13.6454,0.00216,2.53174,0.25248,17.2154,16.4318
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,26,14.2832,0.002651,2.53251,0.250624,17.8643,17.069
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,27,13.3972,0.002619,2.53906,0.252512,16.976,16.1914
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,28,13.8368,0.00259,2.54209,0.252768,17.4328,16.6343
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,29,13.7912,0.00215,2.52938,0.250592,17.3594,16.5733
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,30,13.5922,0.00241,2.53334,0.250176,17.1608,16.3781
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,31,13.7884,0.002299,2.53328,0.249632,17.3732,16.5736
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,32,13.4243,0.002339,2.53138,0.24992,16.9913,16.2079
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,33,13.711,0.00239,2.53524,0.25312,17.2895,16.5018
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,34,13.564,0.00227,2.53111,0.25072,17.1328,16.3481
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,35,13.6536,0.002029,2.53739,0.250208,17.2291,16.4433
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,36,13.2236,0.00273,2.53171,0.251872,16.7943,16.0099
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,37,13.409,0.002441,2.53249,0.251328,16.9763,16.1953
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,38,13.243,0.00199,2.5379,0.252448,16.8197,16.0353
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,39,14.0365,0.00246,2.5376,0.25136,17.612,16.8279
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,40,13.1293,0.0022,2.53091,0.250304,16.6975,15.9127
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,41,13.9025,0.002521,2.53179,0.24944,17.4736,16.6862
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,42,13.5014,0.00225,2.52988,0.25184,17.0703,16.2854
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,43,14.1884,0.0027,2.53482,0.252448,17.7765,16.9784
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,44,13.8547,0.00239,2.53178,0.25312,17.4359,16.642
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,45,13.8044,0.00286,2.53443,0.250304,17.4357,16.592
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,46,13.6905,0.00218,2.53058,0.250176,17.2515,16.4734
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,47,13.4136,0.00252,2.533,0.250592,16.9827,16.1997
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,48,13.6117,0.00272,2.53919,0.252288,17.1924,16.4059
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,49,13.5661,0.00212,2.53143,0.249984,17.1328,16.3496
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,50,13.5071,0.00214,2.53635,0.252032,17.0744,16.2977
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,51,14.1004,0.00219,2.5426,0.250112,17.6859,16.8953
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,52,13.1642,0.00261,2.53475,0.25664,16.7428,15.9582
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,53,13.7204,0.002441,2.53235,0.249824,17.2909,16.505
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,54,13.2252,0.00217,2.52999,0.25056,16.7854,16.0079
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,55,13.816,0.00213,2.53648,0.249248,17.3906,16.6039
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,56,13.3665,0.00239,2.53527,0.253312,16.9474,16.1575
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,57,13.7423,0.00214,2.53254,0.25136,17.31,16.5284
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,58,13.9833,0.002429,2.54558,0.253024,17.5811,16.7844
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,59,14.0986,0.00271,2.53321,0.253408,17.6865,16.8879
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,60,13.8072,0.00241,2.54225,0.251904,17.4014,16.6038
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,61,14.1776,0.002691,2.54877,0.272,17.8122,17.0011
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,62,13.8614,0.002481,2.53448,0.25344,17.4472,16.6518
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,63,14.0145,0.00232,2.53444,0.251328,17.6362,16.8026
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,64,13.7557,0.002519,2.53304,0.250304,17.3258,16.5416
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,65,14.1871,0.00263,2.53317,0.251232,17.7653,16.9742
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,66,13.4822,0.002599,2.53319,0.25184,17.0657,16.2698
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,67,13.8064,0.00264,2.53333,0.250528,17.3804,16.5929
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,68,13.678,0.002509,2.53405,0.253696,17.2563,16.4682
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,69,13.5603,0.002341,2.53311,0.252832,17.1408,16.3486
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,70,13.4425,0.00236,2.53198,0.250368,17.0126,16.2272
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,71,13.8297,0.00241,2.53487,0.252032,17.4026,16.619
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,72,13.6121,0.00232,2.53029,0.24912,17.183,16.3938
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,73,13.1737,0.00276,2.53276,0.250304,16.7407,15.9595
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,74,13.5865,0.002339,2.5327,0.252544,17.1671,16.3741
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,0,25.9364,0.00263,5.94595,0.472704,34.3407,32.3576
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,1,25.4874,0.00205,5.92609,0.4728,33.8715,31.8884
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,2,25.4117,0.002389,5.93006,0.47616,33.7947,31.8203
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,3,25.3659,0.00311,5.92851,0.476896,33.7422,31.7744
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,4,25.1994,0.003182,5.94405,0.472512,33.6047,31.6192
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,5,25.5667,0.00286,5.92696,0.470016,33.9479,31.9666
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,6,25.5646,0.00287,5.92696,0.475904,33.9441,31.9703
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,7,25.4535,0.002368,5.94843,0.474176,33.8513,31.8785
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,8,26.03,0.00266,5.93319,0.471584,34.4206,32.4374
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,9,25.1605,0.00236,5.92744,0.470048,33.5367,31.5604
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,10,24.9107,0.00302,5.935,0.472576,33.3103,31.3213
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,11,25.2608,0.00232,5.92502,0.469568,33.6387,31.6577
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,12,25.3715,0.00237,5.93375,0.472192,33.7499,31.7798
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,13,25.465,0.00271,5.92686,0.473088,33.8371,31.8677
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,14,25.5555,0.00255,5.92691,0.470976,33.925,31.9559
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,15,25.5352,0.00232,5.92696,0.471872,33.9091,31.9363
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,16,25.5302,0.002651,5.94287,0.469888,33.9293,31.9456
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,17,26.0262,0.00263,5.93458,0.47216,34.4196,32.4355
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,18,25.5348,0.0028,5.93033,0.471328,33.9134,31.9392
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,19,25.2562,0.00227,5.92627,0.471552,33.6266,31.6563
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,20,24.9884,0.00346,5.93331,0.472032,33.3722,31.3972
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,21,24.9667,0.003,5.93144,0.47264,33.3482,31.3738
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,22,25.1022,0.0036,5.92875,0.472608,33.4894,31.5072
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,23,25.5053,0.00264,5.93021,0.473216,33.8896,31.9113
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,24,25.3367,0.002561,5.9264,0.471392,33.7093,31.737
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,25,25.3578,0.00224,5.92702,0.472416,33.733,31.7595
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,26,25.6001,0.0024,5.92756,0.472768,33.9803,32.0028
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,27,25.4258,0.002281,5.92754,0.469504,33.8003,31.8251
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,28,25.4488,0.00226,5.99882,0.474368,33.9051,31.9242
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,29,25.5443,0.003039,5.9302,0.47216,33.9302,31.9497
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,30,25.2741,0.0025,5.9275,0.472928,33.6573,31.6771
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,31,24.9853,0.00321,5.93271,0.489888,33.4121,31.4111
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,32,25.9732,0.002589,5.92962,0.473056,34.3665,32.3784
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,33,25.5857,0.00374,5.92873,0.472992,33.9614,31.9912
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,34,25.4816,0.00232,5.92773,0.471424,33.8599,31.8831
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,35,25.4679,0.00292,5.92886,0.472096,33.844,31.8718
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,36,25.3653,0.00223,5.92708,0.47136,33.7409,31.766
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,37,25.694,0.002367,5.92702,0.471872,34.0667,32.0953
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,38,24.9796,0.00336,5.93446,0.471744,33.3643,31.3891
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,39,25.6196,0.00234,5.92993,0.475264,33.997,32.0271
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,40,25.5991,0.00233,5.94199,0.474272,33.9923,32.0177
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,41,25.7622,0.00254,5.92889,0.473312,34.1415,32.167
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,42,26.0718,0.00248,5.94403,0.471808,34.4768,32.4901
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,43,25.8401,0.00329,5.94233,0.473984,34.2392,32.2597
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,44,25.8385,0.00246,5.92816,0.474656,34.2232,32.2438
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,45,25.8687,0.00255,5.93138,0.474752,34.2516,32.2774
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,46,26.0933,0.0025,5.93286,0.473408,34.4867,32.5021
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,47,25.8056,0.00296,5.93076,0.47056,34.1877,32.2099
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,48,25.598,0.002611,5.92776,0.47168,33.9785,32
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,49,25.7846,0.00261,5.92726,0.472288,34.1699,32.1867
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,50,26.0399,0.00315,5.93024,0.471872,34.4292,32.4452
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,51,25.7349,0.00243,5.92705,0.473792,34.107,32.1382
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,52,25.5916,0.002489,5.92599,0.471712,33.9658,31.9918
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,53,25.7457,0.00234,5.9281,0.471616,34.1187,32.1477
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,54,25.5864,0.00315,5.93308,0.472192,33.9722,31.9948
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,55,26.1897,0.002272,5.92598,0.47184,34.5671,32.5898
3,double,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,56,25.7623,0.00264,5.93422,0.472,34.1489,32.1712
