dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",64,0,0.189632,0.00299,0.112759,200.948,201.359,201.253
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,44,2.59475,0.0019,0.163579,0.05008,2.85999,2.81031
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,45,2.58928,0.00159,0.160058,0.048256,2.85362,2.79918
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,46,2.57459,0.001591,0.158418,0.047552,2.83154,2.78215
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,47,2.61699,0.001789,0.164617,0.048192,2.88183,2.83159
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,48,2.57126,0.001801,0.159107,0.048384,2.82809,2.78056
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,49,2.62381,0.001799,0.157609,0.04416,2.87425,2.82738
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,50,2.64781,0.001521,0.159719,0.046336,2.90505,2.85538
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,51,2.60742,0.00164,0.159689,0.04576,2.86377,2.81451
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,52,2.5929,0.00149,0.158408,0.047648,2.84782,2.80044
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,53,2.64726,0.00171,0.155869,0.047072,2.8996,2.85191
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,54,2.63066,0.00152,0.159638,0.04656,2.88984,2.83837
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,55,2.58938,0.002,0.174477,0.052448,2.89082,2.8183
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,56,2.58326,0.00168,0.162938,0.048256,2.84199,2.79614
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,57,2.64189,0.001601,0.157537,0.0456,2.89641,2.84663
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,58,2.65549,0.00176,0.157498,0.046656,2.91202,2.8614
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,59,2.66208,0.001749,0.157239,0.049376,2.91775,2.87044
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,60,2.62378,0.00163,0.151728,0.048032,2.87913,2.82517
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,61,2.67702,0.00162,0.162197,0.046432,2.9358,2.88727
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,62,2.71402,0.001672,0.159549,0.04624,2.96987,2.92148
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,63,2.68771,0.00161,0.160848,0.048544,2.95136,2.89871
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,64,2.68822,0.00161,0.157199,0.045984,2.94219,2.89302
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,65,2.65994,0.00179,0.160248,0.04992,2.92329,2.87189
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,66,2.62771,0.00174,0.15849,0.048064,2.8825,2.83601
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,67,2.66429,0.00148,0.160197,0.048416,2.92141,2.87438
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,68,2.61427,0.001629,0.16115,0.046496,2.87204,2.82355
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,69,2.63107,0.0015,0.160308,0.049344,2.89298,2.84222
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,70,2.61043,0.00166,0.157488,0.04896,2.8656,2.81854
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,71,2.57757,0.002131,0.173088,0.05408,2.87722,2.80687
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,72,2.55722,0.00194,0.161918,0.048096,2.81752,2.76917
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,73,2.60349,0.001581,0.15962,0.045184,2.85851,2.80987
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,74,2.56195,0.00192,0.161098,0.046752,2.84049,2.77172
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,0,7.04602,0.002318,0.305767,0.101536,7.53141,7.45564
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,1,6.38278,0.00212,0.307537,0.10368,6.87681,6.79612
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,2,6.47664,0.00234,0.301787,0.100736,6.94331,6.8815
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,3,6.73664,0.00214,0.302476,0.102464,7.20214,7.14372
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,4,6.52464,0.00212,0.296396,0.101248,6.98768,6.9244
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,5,6.45226,0.00217,0.303377,0.102464,6.92948,6.86027
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,6,6.72432,0.00177,0.295197,0.098048,7.17549,7.11934
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,7,6.50211,0.00201,0.296567,0.100352,6.95703,6.90104
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,8,6.28931,0.00202,0.304077,0.100256,6.77612,6.69566
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,9,6.62045,0.00191,0.292427,0.099232,7.07166,7.01402
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,10,6.49683,0.002279,0.297757,0.100288,6.95581,6.89716
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,11,6.92099,0.001819,0.298096,0.09872,7.37502,7.31963
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,12,6.8175,0.001949,0.296927,0.100896,7.27399,7.21728
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,13,6.58877,0.00189,0.297847,0.100256,7.04402,6.98876
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,14,6.73706,0.00165,0.298167,0.09888,7.19526,7.13575
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,15,6.67126,0.00189,0.297796,0.101152,7.12964,7.0721
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,16,6.5304,0.001901,0.297428,0.100608,6.99015,6.93034
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,17,6.77315,0.001791,0.295176,0.09872,7.23207,7.16884
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,18,6.6663,0.001991,0.296936,0.09936,7.11864,7.06459
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,19,7.03786,0.00204,0.306707,0.103872,7.52473,7.45047
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,20,6.75158,0.00184,0.292895,0.098816,7.19865,7.14513
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,21,6.64678,0.00184,0.296985,0.10112,7.10264,7.04673
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,22,6.73661,0.00188,0.298667,0.100192,7.19419,7.13735
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,23,7.08413,0.00217,0.306277,0.102976,7.57052,7.49555
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,24,6.76173,0.00158,0.298156,0.099488,7.21784,7.16095
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,25,6.79542,0.00186,0.292217,0.09936,7.24303,7.18886
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,26,6.71424,0.002209,0.305976,0.100704,7.18053,7.12313
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,27,6.66186,0.00199,0.298296,0.10016,7.11993,7.0623
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,28,6.66611,0.00219,0.294697,0.10064,7.12629,7.06364
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,29,6.81578,0.00201,0.300897,0.10112,7.2748,7.2198
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,30,6.69005,0.00189,0.289477,0.098464,7.13505,7.07988
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,31,6.73341,0.001869,0.298795,0.100544,7.19933,7.13462
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,32,6.67523,0.00206,0.296388,0.10048,7.12893,7.07416
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,33,6.79104,0.001899,0.297736,0.101504,7.24995,7.19218
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,34,6.58858,0.001902,0.299568,0.10144,7.04606,6.99149
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,35,6.75421,0.00176,0.298517,0.099872,7.21104,7.15436
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,36,6.74307,0.00205,0.298307,0.099712,7.20616,7.14314
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,37,6.66707,0.001991,0.299967,0.100768,7.12528,7.0698
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,38,6.74874,0.00191,0.295796,0.10144,7.20512,7.14788
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,39,6.66794,0.00224,0.298696,0.100672,7.12563,7.06954
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,40,6.75354,0.00203,0.300426,0.101664,7.21627,7.15766
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,41,6.66992,0.00207,0.304577,0.10112,7.13682,7.07769
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,42,6.88301,0.00201,0.299647,0.099616,7.35346,7.28428
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,43,6.95136,0.00167,0.293627,0.098848,7.40268,7.3455
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,44,6.79792,0.001899,0.294197,0.099104,7.25124,7.19312
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,45,6.81978,0.00189,0.299196,0.100128,7.28094,7.22099
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,46,6.62854,0.00181,0.294867,0.100032,7.0832,7.02525
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,47,6.71469,0.0019,0.299087,0.100192,7.17629,7.11587
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,48,6.63517,0.00209,0.300587,0.101728,7.10928,7.03957
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,49,6.73024,0.00206,0.293006,0.1008,7.18056,7.12611
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,50,6.52182,0.00208,0.301437,0.100032,6.98201,6.92537
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,51,7.0944,0.00207,0.306517,0.101408,7.57895,7.5044
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,52,6.69731,0.00197,0.296407,0.100896,7.15482,7.09659
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,53,6.94205,0.002279,0.306128,0.103424,7.42973,7.35388
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,54,6.65562,0.00176,0.294166,0.099968,7.11524,7.05151
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,55,6.72854,0.001991,0.297737,0.101472,7.18861,7.12974
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,56,6.62019,0.00195,0.300356,0.101504,7.08431,7.024
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,57,6.62598,0.00213,0.299547,0.101056,7.08709,7.02872
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,58,6.59936,0.00208,0.305236,0.100096,7.06819,7.00677
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,59,6.78166,0.002101,0.293406,0.100768,7.22951,7.17794
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,60,6.73926,0.002131,0.297666,0.100928,7.2041,7.13999
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,61,6.59011,0.00194,0.298157,0.10112,7.04604,6.99133
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,62,7.05702,0.00211,0.293626,0.09936,7.50587,7.45212
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,63,6.59091,0.002221,0.301796,0.099488,7.05615,6.99442
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,64,6.68461,0.00198,0.299905,0.101088,7.14868,7.08758
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,65,6.55798,0.00222,0.301466,0.102432,7.02379,6.9641
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,66,6.50374,0.00211,0.301567,0.101984,6.96634,6.90941
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,67,6.53821,0.002268,0.299597,0.101408,7.00433,6.94148
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,68,6.5152,0.00206,0.301667,0.102784,6.98989,6.92171
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,69,6.51523,0.002,0.300007,0.101568,6.97868,6.91881
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,70,6.52522,0.00217,0.305967,0.10144,6.99527,6.93479
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,71,6.33242,0.0021,0.295047,0.101504,6.78844,6.73107
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,72,7.0096,0.00213,0.306426,0.103776,7.50063,7.42193
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,73,6.66941,0.00207,0.300497,0.101728,7.13253,7.0737
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,74,6.46064,0.00211,0.303406,0.101472,6.92522,6.86763
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,0,13.9721,0.0022,0.808492,0.19056,15.052,14.9733
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,1,12.788,0.00211,0.781852,0.189152,13.8296,13.7611
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,2,13.005,0.00226,0.78316,0.189632,14.0564,13.98
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,3,12.7928,0.002219,0.78548,0.189888,13.8377,13.7704
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,4,12.9133,0.00234,0.782271,0.189664,13.9568,13.8876
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,5,13.575,0.001991,0.777501,0.186496,14.602,14.541
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,6,13.2549,0.001979,0.775532,0.186624,14.2827,14.219
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,7,13.1331,0.00188,0.772552,0.184992,14.1514,14.0925
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,8,13.6122,0.00224,0.775132,0.185728,14.6389,14.5753
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,9,13.5435,0.002161,0.782681,0.192448,14.5969,14.5207
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,10,13.1092,0.002341,0.781153,0.187136,14.1479,14.0798
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,11,13.0309,0.077629,0.782161,0.19072,14.1528,14.0815
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,12,14.0125,0.00221,0.78277,0.188704,15.0519,14.9862
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,13,13.3794,0.002231,0.773201,0.188576,14.4051,14.3434
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,14,13.5692,0.00221,0.781562,0.190368,14.6188,14.5434
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,15,12.8831,0.00215,0.775872,0.18576,13.9113,13.8469
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,16,13.2805,0.00218,0.775072,0.184768,14.3005,14.2425
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,17,13.7405,0.002101,0.775691,0.188736,14.7711,14.707
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,18,12.9184,0.001979,0.772541,0.185216,13.94,13.8782
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,19,13.2836,0.002361,0.781271,0.187584,14.3261,14.2548
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,20,13.1832,0.00222,0.772091,0.184864,14.2061,14.1424
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,21,13.4624,0.00198,0.77753,0.187936,14.4906,14.4298
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,22,13.6516,0.00216,0.766171,0.185376,14.6658,14.6053
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,23,13.0135,0.00183,0.776551,0.191072,14.0435,13.983
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,24,13.6065,0.00212,0.778752,0.18768,14.6425,14.5751
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,25,13.0462,0.00211,0.773121,0.187328,14.0685,14.0088
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,26,12.9401,0.00228,0.779441,0.188224,13.9746,13.9101
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,27,13.1272,0.00223,0.783711,0.252256,14.2383,14.1654
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,28,13.7269,0.002181,0.77612,0.187008,14.7539,14.6922
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,29,13.2013,0.002231,0.781681,0.188128,14.2403,14.1734
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,30,13.4068,0.00195,0.773861,0.184736,14.43,14.3673
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,31,13.1063,0.002039,0.777012,0.184896,14.1333,14.0703
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,32,13.1567,0.00214,0.822201,0.18944,14.2369,14.1705
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,33,13.1481,0.00239,0.77519,0.187264,14.1739,14.1129
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,34,13.0746,0.0023,0.775091,0.18704,14.1059,14.039
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,35,12.9324,0.00214,0.775691,0.188672,13.9624,13.8989
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,36,13.4665,0.002181,0.780831,0.18592,14.5033,14.4355
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,37,13.4222,0.00212,0.773511,0.187584,14.4484,14.3854
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,38,13.2059,0.00246,0.776552,0.185376,14.2311,14.1703
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,39,13.3382,0.00219,0.775602,0.188256,14.3741,14.3042
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,40,12.8705,0.00206,0.774862,0.184736,13.8923,13.8321
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,41,13.2827,0.00208,0.777931,0.18752,14.3151,14.2502
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,42,12.8145,0.00236,0.773441,0.18784,13.8409,13.7781
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,43,13.5107,0.002409,0.781821,0.188384,14.5532,14.4833
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,44,13.4949,0.00214,0.775531,0.187264,14.526,14.4598
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,45,13.4496,0.00219,0.782342,0.190144,14.4943,14.4243
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,46,13.1546,0.00226,0.781461,0.188,14.198,14.1263
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,47,13.4734,0.002061,0.777311,0.18784,14.5063,14.4406
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,48,13.771,0.002159,0.777541,0.1856,14.801,14.7363
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,49,13.1579,0.00216,0.774041,0.186976,14.1856,14.1211
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,50,13.8223,0.0021,0.7753,0.18544,14.8458,14.7851
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,51,12.9664,0.00215,0.775132,0.189056,13.9988,13.9327
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,52,13.2579,0.001741,0.776471,0.18752,14.2834,14.2237
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,53,13.2492,0.002201,0.774552,0.186592,14.2744,14.2126
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,54,13.5637,0.00214,0.772251,0.184832,14.5829,14.5229
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,55,12.9322,0.00227,0.779762,0.18496,13.9613,13.8992
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,56,12.9224,0.00222,0.773112,0.188,13.9493,13.8857
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,57,13.1115,0.00211,0.775801,0.185952,14.1343,14.0754
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,58,13.1302,0.002141,0.77603,0.198688,14.1717,14.1071
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,59,13.0594,0.00194,0.775251,0.188672,14.0854,14.0253
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,60,12.8938,0.002079,0.774321,0.185952,13.9195,13.8561
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,61,13.3441,0.002149,0.769711,0.185888,14.3631,14.3018
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,62,13.0379,0.002101,0.779851,0.185344,14.0683,14.0052
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,63,12.9839,0.00213,0.772621,0.185856,14.0105,13.9445
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,64,12.8079,0.002169,0.782072,0.187296,13.8549,13.7794
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,65,13.8861,0.002141,0.78429,0.187104,14.932,14.8597
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,66,13.2981,0.00217,0.775231,0.188416,14.3235,14.264
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,67,12.9638,0.00219,0.778201,0.187392,13.9965,13.9316
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,68,13.7564,0.002239,0.782771,0.189376,14.804,14.7308
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,69,13.3381,0.00208,0.777012,0.18624,14.3659,14.3035
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,70,12.8296,0.00229,0.772531,0.185728,13.8545,13.7902
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,71,13.5751,0.002101,0.774252,0.185792,14.5988,14.5373
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,72,12.9446,0.00225,0.80487,0.186304,14.0064,13.938
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,73,12.911,0.002181,0.823751,0.18912,13.9863,13.926
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,74,12.9954,0.00219,0.7842,0.186688,14.0359,13.9685
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,0,23.2873,0.002231,2.12398,0.663424,26.1594,26.077
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,1,22.9495,0.002301,2.12778,0.663808,25.8223,25.7434
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,2,23.7617,0.00222,2.13074,0.665472,26.6441,26.5601
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,3,23.408,0.002419,2.12579,0.666656,26.2815,26.2029
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,4,23.8281,0.00235,2.12637,0.664928,26.7025,26.6218
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,5,23.8154,0.00233,2.13147,0.808896,26.8313,26.7581
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,6,23.1337,0.00222,2.13064,0.860864,26.2049,26.1274
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,7,23.1442,0.002241,2.12628,0.664608,26.016,25.9373
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,8,23.4876,0.00215,2.12658,0.683744,26.374,26.3001
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,9,23.7311,0.00225,2.12909,0.667424,26.614,26.5299
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,10,23.2703,0.00231,2.12587,0.690272,26.1732,26.0888
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,11,23.5697,0.00214,2.12959,0.666688,26.4454,26.3681
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,12,23.719,0.00259,2.1498,0.6672,26.6163,26.5386
3,float,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,13,23.403,0.002162,2.12969,0.667808,26.2795,26.2026
