dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"P | P | P | P | P | P",256,8,13.4224,0,4.45538,0.916288,18.8673,18.7941
3,double,uniform,CPU,"P | P | P | P | P | P",256,9,14.0326,0,4.46537,0.923968,19.496,19.4219
3,double,uniform,CPU,"P | P | P | P | P | P",256,10,13.1857,0,4.45533,0.916096,18.6289,18.5572
3,double,uniform,CPU,"P | P | P | P | P | P",256,11,13.3171,0,4.45354,0.916416,18.7585,18.687
3,double,uniform,CPU,"P | P | P | P | P | P",256,12,13.6654,0,4.454,0.910528,19.1,19.0299
3,double,uniform,CPU,"P | P | P | P | P | P",256,13,13.2223,0,4.46238,0.913088,18.6686,18.5978
3,double,uniform,CPU,"P | P | P | P | P | P",256,14,13.7711,0,4.45675,0.921312,19.2317,19.1492
3,double,uniform,CPU,"P | P | P | P | P | P",256,15,13.9469,0,4.45422,0.924256,19.4129,19.3254
3,double,uniform,CPU,"P | P | P | P | P | P",256,16,13.3325,0,4.46385,0.922016,18.7984,18.7184
3,double,uniform,CPU,"P | P | P | P | P | P",256,17,13.7648,0,4.45717,0.920448,19.2208,19.1425
3,double,uniform,CPU,"P | P | P | P | P | P",256,18,13.0549,0,4.45308,0.91792,18.5027,18.4259
3,double,uniform,CPU,"P | P | P | P | P | P",256,19,14.1008,0,4.47359,0.91936,19.581,19.4938
3,double,uniform,CPU,"P | P | P | P | P | P",256,20,13.3244,0,4.45295,0.921792,18.7822,18.6992
3,double,uniform,CPU,"P | P | P | P | P | P",256,21,13.5009,0,4.46096,0.919008,18.9581,18.8809
3,double,uniform,CPU,"P | P | P | P | P | P",256,22,13.2095,0,4.45617,0.914816,18.6566,18.5805
3,double,uniform,CPU,"P | P | P | P | P | P",256,23,13.0426,0,4.45594,0.91808,18.4923,18.4166
3,double,uniform,CPU,"P | P | P | P | P | P",256,24,13.0082,0,4.45509,0.920928,18.4626,18.3842
3,double,uniform,CPU,"P | P | P | P | P | P",256,25,12.9132,0,4.4565,0.916832,18.3613,18.2865
3,double,uniform,CPU,"P | P | P | P | P | P",256,26,13.1966,0,4.46423,0.919264,18.6562,18.5801
3,double,uniform,CPU,"P | P | P | P | P | P",256,27,13.4371,0,4.45459,0.920704,18.8913,18.8123
3,double,uniform,CPU,"P | P | P | P | P | P",256,28,13.3148,0,4.45839,0.919232,18.7691,18.6925
3,double,uniform,CPU,"P | P | P | P | P | P",256,29,13.8094,0,4.46516,0.92208,19.2852,19.1967
3,double,uniform,CPU,"P | P | P | P | P | P",256,30,13.122,0,4.46225,0.921856,18.5854,18.5061
3,double,uniform,CPU,"P | P | P | P | P | P",256,31,13.1364,0,4.45462,0.91984,18.5862,18.5108
3,double,uniform,CPU,"P | P | P | P | P | P",256,32,13.1881,0,4.46352,0.924096,18.652,18.5757
3,double,uniform,CPU,"P | P | P | P | P | P",256,33,13.3752,0,4.45413,0.919136,18.8249,18.7485
3,double,uniform,CPU,"P | P | P | P | P | P",256,34,13.4825,0,4.46639,0.919744,18.9558,18.8687
3,double,uniform,CPU,"P | P | P | P | P | P",256,35,13.3169,0,4.46152,0.937216,18.8127,18.7156
3,double,uniform,CPU,"P | P | P | P | P | P",256,36,13.6242,0,4.45517,0.9232,19.0893,19.0026
3,double,uniform,CPU,"P | P | P | P | P | P",256,37,13.2318,0,4.45498,0.92208,18.6873,18.6089
3,double,uniform,CPU,"P | P | P | P | P | P",256,38,13.8014,0,4.45716,0.917696,19.2513,19.1763
3,double,uniform,CPU,"P | P | P | P | P | P",256,39,13.7677,0,4.45729,0.916128,19.2278,19.1412
3,double,uniform,CPU,"P | P | P | P | P | P",256,40,13.2865,0,4.45368,0.915552,18.7349,18.6557
3,double,uniform,CPU,"P | P | P | P | P | P",256,41,13.2423,0,4.45468,0.92208,18.6981,18.619
3,double,uniform,CPU,"P | P | P | P | P | P",256,42,13.1881,0,4.46433,0.922784,18.649,18.5752
3,double,uniform,CPU,"P | P | P | P | P | P",256,43,13.5507,0,4.45557,0.915392,18.9957,18.9216
3,double,uniform,CPU,"P | P | P | P | P | P",256,44,13.449,0,4.46285,0.919488,18.9867,18.8313
3,double,uniform,CPU,"P | P | P | P | P | P",256,45,13.7917,0,4.45615,0.917568,19.2528,19.1655
3,double,uniform,CPU,"P | P | P | P | P | P",256,46,13.4404,0,4.45661,0.919648,18.9048,18.8166
3,double,uniform,CPU,"P | P | P | P | P | P",256,47,13.2758,0,4.45578,0.920384,18.7299,18.6519
3,double,uniform,CPU,"P | P | P | P | P | P",256,48,13.7288,0,4.45268,0.919264,19.1896,19.1008
3,double,uniform,CPU,"P | P | P | P | P | P",256,49,13.5524,0,4.45751,0.924416,19.0107,18.9343
3,double,uniform,CPU,"P | P | P | P | P | P",256,50,13.6605,0,4.45615,0.925056,19.1175,19.0417
3,double,uniform,CPU,"P | P | P | P | P | P",256,51,12.8802,0,4.46241,0.92912,18.3488,18.2718
3,double,uniform,CPU,"P | P | P | P | P | P",256,52,13.5663,0,4.45511,0.922464,19.0334,18.9438
3,double,uniform,CPU,"P | P | P | P | P | P",256,53,13.143,0,4.45711,0.921888,18.5975,18.522
3,double,uniform,CPU,"P | P | P | P | P | P",256,54,13.0069,0,4.45758,0.922592,18.4629,18.3871
3,double,uniform,CPU,"P | P | P | P | P | P",256,55,13.663,0,4.45619,0.923968,19.1204,19.0432
3,double,uniform,CPU,"P | P | P | P | P | P",256,56,13.9033,0,4.4676,0.924544,19.3753,19.2955
3,double,uniform,CPU,"P | P | P | P | P | P",256,57,13.4915,0,4.46468,0.914368,18.9702,18.8705
3,double,uniform,CPU,"P | P | P | P | P | P",256,58,13.2694,0,4.4727,0.922624,18.7402,18.6647
3,double,uniform,CPU,"P | P | P | P | P | P",256,59,13.3074,0,4.45803,0.918592,18.7573,18.684
3,double,uniform,CPU,"P | P | P | P | P | P",256,60,13.5235,0,4.4621,0.925728,18.9996,18.9113
3,double,uniform,CPU,"P | P | P | P | P | P",256,61,12.8664,0,4.46269,0.929792,18.3427,18.2589
3,double,uniform,CPU,"P | P | P | P | P | P",256,62,13.4702,0,4.45708,0.916416,18.9174,18.8437
3,double,uniform,CPU,"P | P | P | P | P | P",256,63,13.5074,0,4.45308,0.911072,18.9424,18.8716
3,double,uniform,CPU,"P | P | P | P | P | P",256,64,12.9302,0,4.45988,0.914592,18.3768,18.3047
3,double,uniform,CPU,"P | P | P | P | P | P",256,65,13.2666,0,4.45409,0.918976,18.7173,18.6397
3,double,uniform,CPU,"P | P | P | P | P | P",256,66,13.2619,0,4.46327,0.918176,18.7215,18.6433
3,double,uniform,CPU,"P | P | P | P | P | P",256,67,13.3462,0,4.46293,0.921952,18.8084,18.7311
3,double,uniform,CPU,"P | P | P | P | P | P",256,68,13.4767,0,4.45628,0.922048,18.9307,18.8551
3,double,uniform,CPU,"P | P | P | P | P | P",256,69,13.7638,0,4.4645,0.920672,19.2386,19.149
3,double,uniform,CPU,"P | P | P | P | P | P",256,70,13.1808,0,4.45596,0.923136,18.6365,18.5599
3,double,uniform,CPU,"P | P | P | P | P | P",256,71,13.5492,0,4.45409,0.923456,19.0015,18.9268
3,double,uniform,CPU,"P | P | P | P | P | P",256,72,13.1822,0,4.45486,0.916832,18.6291,18.5539
3,double,uniform,CPU,"P | P | P | P | P | P",256,73,13.2622,0,4.46278,0.9192,18.715,18.6442
3,double,uniform,CPU,"P | P | P | P | P | P",256,74,13.6009,0,4.46227,0.913728,19.0458,18.9769
3,double,uniform,CPU,"P | P | P | P | P | P",320,0,25.3565,0,10.0215,1.82621,37.2964,37.2043
3,double,uniform,CPU,"P | P | P | P | P | P",320,1,25.6029,0,10.0041,1.84928,37.5423,37.4563
3,double,uniform,CPU,"P | P | P | P | P | P",320,2,25.6667,0,10.019,1.84938,37.6198,37.535
3,double,uniform,CPU,"P | P | P | P | P | P",320,3,25.6314,0,10.0059,1.84925,37.5753,37.4866
3,double,uniform,CPU,"P | P | P | P | P | P",320,4,26.1757,0,10.0172,1.8495,38.1329,38.0425
3,double,uniform,CPU,"P | P | P | P | P | P",320,5,25.6582,0,10.0003,1.8496,37.5919,37.5082
3,double,uniform,CPU,"P | P | P | P | P | P",320,6,25.5562,0,10.0101,1.84813,37.4948,37.4145
3,double,uniform,CPU,"P | P | P | P | P | P",320,7,25.4972,0,10.0118,1.84512,37.4368,37.3542
3,double,uniform,CPU,"P | P | P | P | P | P",320,8,25.7062,0,10.0059,1.84717,37.6384,37.5593
3,double,uniform,CPU,"P | P | P | P | P | P",320,9,26.0816,0,10.0068,1.85098,38.0237,37.9394
3,double,uniform,CPU,"P | P | P | P | P | P",320,10,25.6052,0,10.0081,1.84883,37.5416,37.4621
3,double,uniform,CPU,"P | P | P | P | P | P",320,11,25.8738,0,10.0227,1.85405,37.835,37.7505
3,double,uniform,CPU,"P | P | P | P | P | P",320,12,26.0278,0,10.0131,1.84765,37.9839,37.8885
3,double,uniform,CPU,"P | P | P | P | P | P",320,13,26.0572,0,10.0128,1.85328,38.0138,37.9233
3,double,uniform,CPU,"P | P | P | P | P | P",320,14,25.868,0,10.0068,1.85443,37.8182,37.7292
3,double,uniform,CPU,"P | P | P | P | P | P",320,15,25.9562,0,10.003,1.84669,37.8967,37.8059
3,double,uniform,CPU,"P | P | P | P | P | P",320,16,25.5774,0,10.0103,1.84893,37.5202,37.4366
3,double,uniform,CPU,"P | P | P | P | P | P",320,17,25.901,0,10.0071,1.85418,37.8476,37.7623
3,double,uniform,CPU,"P | P | P | P | P | P",320,18,25.8307,0,10.0048,1.85274,37.7818,37.6883
3,double,uniform,CPU,"P | P | P | P | P | P",320,19,25.979,0,10.0185,1.84534,37.9186,37.8428
3,double,uniform,CPU,"P | P | P | P | P | P",320,20,25.65,0,10.0111,1.84701,37.5963,37.5081
3,double,uniform,CPU,"P | P | P | P | P | P",320,21,25.7233,0,10.0077,1.84646,37.6667,37.5774
3,double,uniform,CPU,"P | P | P | P | P | P",320,22,25.6986,0,10.0124,1.85389,37.6475,37.5648
3,double,uniform,CPU,"P | P | P | P | P | P",320,23,25.6514,0,10.0108,1.84637,37.5918,37.5086
3,double,uniform,CPU,"P | P | P | P | P | P",320,24,25.7574,0,10.014,1.84528,37.7003,37.6167
3,double,uniform,CPU,"P | P | P | P | P | P",320,25,26.0276,0,10.0145,1.85475,37.9812,37.8969
3,double,uniform,CPU,"P | P | P | P | P | P",320,26,25.7116,0,10.03,1.84662,37.6711,37.5882
3,double,uniform,CPU,"P | P | P | P | P | P",320,27,25.6995,0,10.0017,1.85267,37.6438,37.5539
3,double,uniform,CPU,"P | P | P | P | P | P",320,28,25.6623,0,10.0107,1.84797,37.6096,37.521
3,double,uniform,CPU,"P | P | P | P | P | P",320,29,25.5391,0,10.0052,1.85133,37.4762,37.3957
3,double,uniform,CPU,"P | P | P | P | P | P",320,30,25.728,0,10.0033,1.84685,37.663,37.5782
3,double,uniform,CPU,"P | P | P | P | P | P",320,31,25.8971,0,10.001,1.8513,37.8349,37.7494
3,double,uniform,CPU,"P | P | P | P | P | P",320,32,25.6833,0,10.0076,1.8553,37.6299,37.5462
3,double,uniform,CPU,"P | P | P | P | P | P",320,33,25.5359,0,10.0148,1.84726,37.4825,37.3979
3,double,uniform,CPU,"P | P | P | P | P | P",320,34,25.7923,0,9.99923,1.85046,37.7343,37.642
3,double,uniform,CPU,"P | P | P | P | P | P",320,35,25.5709,0,10.0267,1.84858,37.529,37.4461
3,double,uniform,CPU,"P | P | P | P | P | P",320,36,25.5969,0,10.0159,1.85008,37.5432,37.4628
3,double,uniform,CPU,"P | P | P | P | P | P",320,37,25.9514,0,10.0001,1.84736,37.8822,37.7988
3,double,uniform,CPU,"P | P | P | P | P | P",320,38,26.2709,0,10.0155,1.84826,38.217,38.1347
3,double,uniform,CPU,"P | P | P | P | P | P",320,39,25.7085,0,10.0039,1.84784,37.6391,37.5603
3,double,uniform,CPU,"P | P | P | P | P | P",320,40,25.8133,0,10.0082,1.85216,37.758,37.6737
3,double,uniform,CPU,"P | P | P | P | P | P",320,41,25.8044,0,10.0061,1.8495,37.7434,37.66
3,double,uniform,CPU,"P | P | P | P | P | P",320,42,25.6919,0,10.0205,1.85504,37.654,37.5675
3,double,uniform,CPU,"P | P | P | P | P | P",320,43,25.8604,0,10.0061,1.85014,37.7997,37.7166
3,double,uniform,CPU,"P | P | P | P | P | P",320,44,25.5437,0,9.99841,1.85078,37.4753,37.3929
3,double,uniform,CPU,"P | P | P | P | P | P",320,45,25.668,0,10.0082,1.85462,37.6204,37.5308
3,double,uniform,CPU,"P | P | P | P | P | P",320,46,25.6193,0,10.0195,1.85046,37.5694,37.4893
3,double,uniform,CPU,"P | P | P | P | P | P",320,47,25.8532,0,10.0254,1.86477,37.8367,37.7433
3,double,uniform,CPU,"P | P | P | P | P | P",320,48,25.6308,0,10.009,1.8527,37.5756,37.4925
3,double,uniform,CPU,"P | P | P | P | P | P",320,49,25.6521,0,10.016,1.84912,37.6026,37.5173
3,double,uniform,CPU,"P | P | P | P | P | P",320,50,26.0423,0,10.0068,1.85142,37.984,37.9005
3,double,uniform,CPU,"P | P | P | P | P | P",320,51,26.3789,0,10.0025,1.84954,38.3131,38.231
3,double,uniform,CPU,"P | P | P | P | P | P",320,52,25.6897,0,10.0191,1.84992,37.6422,37.5587
3,double,uniform,CPU,"P | P | P | P | P | P",320,53,26.0612,0,10.0292,1.84778,38.0222,37.9382
3,double,uniform,CPU,"P | P | P | P | P | P",320,54,25.849,0,10.0035,1.85146,37.7842,37.704
3,double,uniform,CPU,"P | P | P | P | P | P",320,55,25.7997,0,10.008,1.8496,37.7407,37.6573
3,double,uniform,CPU,"P | P | P | P | P | P",320,56,25.5761,0,10.0198,1.84835,37.5323,37.4443
3,double,uniform,CPU,"P | P | P | P | P | P",320,57,25.6613,0,9.99961,1.85219,37.6013,37.5131
3,double,uniform,CPU,"P | P | P | P | P | P",320,58,25.5248,0,9.99998,1.84906,37.4568,37.3739
3,double,uniform,CPU,"P | P | P | P | P | P",320,59,25.9152,0,10.0067,1.85043,37.8585,37.7724
3,double,uniform,CPU,"P | P | P | P | P | P",320,60,25.7209,0,10.0054,1.84816,37.6587,37.5744
3,double,uniform,CPU,"P | P | P | P | P | P",320,61,25.8845,0,10.0048,1.84781,37.8195,37.7371
3,double,uniform,CPU,"P | P | P | P | P | P",320,62,26.2437,0,10.0222,1.84912,38.205,38.115
3,double,uniform,CPU,"P | P | P | P | P | P",320,63,25.959,0,10.022,1.85098,37.9184,37.832
3,double,uniform,CPU,"P | P | P | P | P | P",320,64,25.7578,0,10.0211,1.85206,37.7194,37.6309
3,double,uniform,CPU,"P | P | P | P | P | P",320,65,25.619,0,10.0003,1.84826,37.5497,37.4676
3,double,uniform,CPU,"P | P | P | P | P | P",320,66,25.642,0,10.0237,1.85235,37.6044,37.518
3,double,uniform,CPU,"P | P | P | P | P | P",320,67,25.8181,0,10.01,1.85168,37.7632,37.6798
3,double,uniform,CPU,"P | P | P | P | P | P",320,68,25.4814,0,10.0221,1.84922,37.434,37.3527
3,double,uniform,CPU,"P | P | P | P | P | P",320,69,25.5812,0,10.0075,1.84909,37.5245,37.4378
3,double,uniform,CPU,"P | P | P | P | P | P",320,70,25.7418,0,10.0135,1.85114,37.6912,37.6064
3,double,uniform,CPU,"P | P | P | P | P | P",320,71,25.4212,0,10.0025,1.84941,37.3559,37.2731
3,double,uniform,CPU,"P | P | P | P | P | P",320,72,25.7605,0,10.0152,1.84758,37.7086,37.6233
3,double,uniform,CPU,"P | P | P | P | P | P",320,73,26.028,0,10.0116,1.85018,37.9802,37.8897
3,double,uniform,CPU,"P | P | P | P | P | P",320,74,25.7597,0,10.0083,1.84899,37.6987,37.617
3,double,uniform,CPU,"P | P | P | P | P | P",384,0,54.0914,0,14.5751,3.19088,71.9619,71.8573
3,double,uniform,CPU,"P | P | P | P | P | P",384,1,54.0075,0,14.5733,3.21299,71.8842,71.7938
3,double,uniform,CPU,"P | P | P | P | P | P",384,2,54.0712,0,14.5767,3.20317,71.9383,71.8511
3,double,uniform,CPU,"P | P | P | P | P | P",384,3,54.0913,0,14.5857,3.21072,71.9796,71.8877
3,double,uniform,CPU,"P | P | P | P | P | P",384,4,53.85,0,14.5809,3.20918,71.7299,71.6402
3,double,uniform,CPU,"P | P | P | P | P | P",384,5,54.0738,0,14.5727,3.2127,71.9496,71.8592
3,double,uniform,CPU,"P | P | P | P | P | P",384,6,54.0046,0,14.5735,3.21533,71.8844,71.7934
3,double,uniform,CPU,"P | P | P | P | P | P",384,7,54.0278,0,14.5798,3.20733,71.9078,71.815
3,double,uniform,CPU,"P | P | P | P | P | P",384,8,53.8796,0,14.5737,3.20998,71.758,71.6633
3,double,uniform,CPU,"P | P | P | P | P | P",384,9,53.8343,0,14.581,3.21238,71.717,71.6278
3,double,uniform,CPU,"P | P | P | P | P | P",384,10,53.9105,0,14.5785,3.20682,71.7892,71.6958
3,double,uniform,CPU,"P | P | P | P | P | P",384,11,53.9916,0,14.5796,3.20618,71.8657,71.7774
3,double,uniform,CPU,"P | P | P | P | P | P",384,12,53.8831,0,14.5852,3.21581,71.7772,71.6841
3,double,uniform,CPU,"P | P | P | P | P | P",384,13,53.9984,0,14.5735,3.20243,71.868,71.7744
3,double,uniform,CPU,"P | P | P | P | P | P",384,14,53.8958,0,14.5812,3.20077,71.7687,71.6778
3,double,uniform,CPU,"P | P | P | P | P | P",384,15,53.9078,0,14.5736,3.21002,71.7837,71.6914
3,double,uniform,CPU,"P | P | P | P | P | P",384,16,53.9788,0,14.5731,3.21402,71.8542,71.7659
3,double,uniform,CPU,"P | P | P | P | P | P",384,17,53.9377,0,14.5815,3.20899,71.8217,71.7282
3,double,uniform,CPU,"P | P | P | P | P | P",384,18,53.886,0,14.5724,3.2119,71.7656,71.6703
3,double,uniform,CPU,"P | P | P | P | P | P",384,19,54.0699,0,14.575,3.21437,71.9495,71.8593
3,double,uniform,CPU,"P | P | P | P | P | P",384,20,53.8755,0,14.5796,3.21539,71.7624,71.6705
3,double,uniform,CPU,"P | P | P | P | P | P",384,21,53.8199,0,14.5743,3.21597,71.709,71.6102
3,double,uniform,CPU,"P | P | P | P | P | P",384,22,53.7478,0,14.5755,3.21101,71.6241,71.5343
3,double,uniform,CPU,"P | P | P | P | P | P",384,23,53.941,0,14.5808,3.21606,71.8313,71.7379
3,double,uniform,CPU,"P | P | P | P | P | P",384,24,53.8258,0,14.573,3.21213,71.699,71.611
3,double,uniform,CPU,"P | P | P | P | P | P",384,25,53.9283,0,14.5735,3.21034,71.8051,71.7121
3,double,uniform,CPU,"P | P | P | P | P | P",384,26,53.9355,0,14.5804,3.21302,71.8221,71.7289
3,double,uniform,CPU,"P | P | P | P | P | P",384,27,53.8585,0,14.5763,3.21504,71.7424,71.6498
3,double,uniform,CPU,"P | P | P | P | P | P",384,28,53.7056,0,14.5743,3.21203,71.5842,71.4919
3,double,uniform,CPU,"P | P | P | P | P | P",384,29,53.8632,0,14.5739,3.21091,71.7398,71.648
3,double,uniform,CPU,"P | P | P | P | P | P",384,30,53.7221,0,14.5736,3.20848,71.5973,71.5042
3,double,uniform,CPU,"P | P | P | P | P | P",384,31,54.1623,0,14.5759,3.21248,72.0451,71.9507
3,double,uniform,CPU,"P | P | P | P | P | P",384,32,53.9132,0,14.5806,3.2136,71.7996,71.7074
3,double,uniform,CPU,"P | P | P | P | P | P",384,33,53.982,0,14.5738,3.2183,71.8654,71.7741
3,double,uniform,CPU,"P | P | P | P | P | P",384,34,54.0038,0,14.5744,3.21174,71.8797,71.79
3,double,uniform,CPU,"P | P | P | P | P | P",384,35,53.8268,0,14.5802,3.21181,71.7084,71.6188
3,double,uniform,CPU,"P | P | P | P | P | P",384,36,54.0677,0,14.5847,3.21091,71.9591,71.8634
3,double,uniform,CPU,"P | P | P | P | P | P",384,37,53.9683,0,14.5736,3.20877,71.8428,71.7507
3,double,uniform,CPU,"P | P | P | P | P | P",384,38,53.8254,0,14.572,3.2103,71.6975,71.6077
3,double,uniform,CPU,"P | P | P | P | P | P",384,39,53.8433,0,14.5817,3.2104,71.7289,71.6354
3,double,uniform,CPU,"P | P | P | P | P | P",384,40,53.8601,0,14.5741,3.21181,71.7349,71.646
3,double,uniform,CPU,"P | P | P | P | P | P",384,41,53.9645,0,14.5734,3.20906,71.8413,71.747
3,double,uniform,CPU,"P | P | P | P | P | P",384,42,54.1226,0,14.573,3.20902,71.9959,71.9047
3,double,uniform,CPU,"P | P | P | P | P | P",384,43,53.8348,0,14.5753,3.2087,71.7121,71.6189
3,double,uniform,CPU,"P | P | P | P | P | P",384,44,54.0678,0,14.5796,3.21062,71.9501,71.858
3,double,uniform,CPU,"P | P | P | P | P | P",384,45,53.9812,0,14.5854,3.21242,71.8698,71.779
3,double,uniform,CPU,"P | P | P | P | P | P",384,46,53.9147,0,14.5848,3.21482,71.8063,71.7143
3,double,uniform,CPU,"P | P | P | P | P | P",384,47,53.9922,0,14.5769,3.2207,71.8769,71.7898
3,double,uniform,CPU,"P | P | P | P | P | P",384,48,54.033,0,14.5762,3.21875,71.9194,71.8279
3,double,uniform,CPU,"P | P | P | P | P | P",384,49,53.8903,0,14.5727,3.21261,71.7683,71.6756
3,double,uniform,CPU,"P | P | P | P | P | P",384,50,53.8545,0,14.5796,3.20518,71.7322,71.6393
3,double,uniform,CPU,"P | P | P | P | P | P",384,51,53.7746,0,14.5817,3.21299,71.6614,71.5693
3,double,uniform,CPU,"P | P | P | P | P | P",384,52,53.8371,0,14.5745,3.21152,71.7136,71.6231
3,double,uniform,CPU,"P | P | P | P | P | P",384,53,53.8958,0,14.5843,3.21149,71.7818,71.6916
3,double,uniform,CPU,"P | P | P | P | P | P",384,54,54.7323,0,14.5744,3.21002,72.6129,72.5167
3,double,uniform,CPU,"P | P | P | P | P | P",384,55,53.9821,0,14.5805,3.21658,71.8714,71.7792
3,double,uniform,CPU,"P | P | P | P | P | P",384,56,53.7201,0,14.5747,3.20646,71.5971,71.5013
3,double,uniform,CPU,"P | P | P | P | P | P",384,57,54.0949,0,14.574,3.20758,71.972,71.8764
3,double,uniform,CPU,"P | P | P | P | P | P",384,58,53.967,0,14.5868,3.21232,71.8538,71.7661
3,double,uniform,CPU,"P | P | P | P | P | P",384,59,53.8221,0,14.5746,3.21254,71.7016,71.6093
3,double,uniform,CPU,"P | P | P | P | P | P",384,60,53.9693,0,14.5727,3.21414,71.8497,71.7561
3,double,uniform,CPU,"P | P | P | P | P | P",384,61,53.7923,0,14.5787,3.20752,71.6691,71.5786
3,double,uniform,CPU,"P | P | P | P | P | P",384,62,54.0268,0,14.5764,3.21034,71.9067,71.8135
3,double,uniform,CPU,"P | P | P | P | P | P",384,63,53.8363,0,14.5744,3.21446,71.7157,71.6252
3,double,uniform,CPU,"P | P | P | P | P | P",384,64,54.0056,0,14.5732,3.2087,71.8787,71.7875
3,double,uniform,CPU,"P | P | P | P | P | P",384,65,53.9642,0,14.5732,3.21274,71.84,71.7502
3,double,uniform,CPU,"P | P | P | P | P | P",384,66,53.8446,0,14.5825,3.20979,71.7282,71.6369
3,double,uniform,CPU,"P | P | P | P | P | P",384,67,53.8848,0,14.5759,3.21296,71.7671,71.6736
3,double,uniform,CPU,"P | P | P | P | P | P",384,68,53.8832,0,14.5742,3.2112,71.7597,71.6686
3,double,uniform,CPU,"P | P | P | P | P | P",384,69,53.8557,0,14.5777,3.2128,71.7374,71.6462
3,double,uniform,CPU,"P | P | P | P | P | P",384,70,53.8818,0,14.574,3.21574,71.7614,71.6715
3,double,uniform,CPU,"P | P | P | P | P | P",384,71,53.8198,0,14.5899,3.21171,71.7137,71.6215
3,double,uniform,CPU,"P | P | P | P | P | P",384,72,53.9323,0,14.5739,3.20925,71.808,71.7154
3,double,uniform,CPU,"P | P | P | P | P | P",384,73,53.9931,0,14.5755,3.21565,71.8846,71.7843
3,double,uniform,CPU,"P | P | P | P | P | P",384,74,53.6905,0,14.5877,3.21008,71.579,71.4883
3,double,uniform,CPU,"P | P | P | P | P | P",448,0,64.5643,0,28.5694,5.08237,98.3098,98.216
3,double,uniform,CPU,"P | P | P | P | P | P",448,1,65.1504,0,28.5664,5.09491,98.9107,98.8117
3,double,uniform,CPU,"P | P | P | P | P | P",448,2,64.2738,0,28.5646,5.09613,98.0288,97.9345
3,double,uniform,CPU,"P | P | P | P | P | P",448,3,64.9404,0,28.565,5.09942,98.7024,98.6048
3,double,uniform,CPU,"P | P | P | P | P | P",448,4,64.5153,0,28.5659,5.09872,98.2768,98.1798
3,double,uniform,CPU,"P | P | P | P | P | P",448,5,64.3954,0,28.5667,5.09843,98.1573,98.0606
3,double,uniform,CPU,"P | P | P | P | P | P",448,6,64.4799,0,28.5676,5.09818,98.2434,98.1457
3,double,uniform,CPU,"P | P | P | P | P | P",448,7,64.551,0,28.565,5.09786,98.3109,98.2138
3,double,uniform,CPU,"P | P | P | P | P | P",448,8,64.6618,0,28.5761,5.09568,98.4324,98.3336
3,double,uniform,CPU,"P | P | P | P | P | P",448,9,64.4993,0,28.5667,5.10086,98.264,98.1668
3,double,uniform,CPU,"P | P | P | P | P | P",448,10,64.2384,0,28.5697,5.09718,98.0054,97.9052
3,double,uniform,CPU,"P | P | P | P | P | P",448,11,64.6739,0,28.5669,5.09878,98.4371,98.3396
3,double,uniform,CPU,"P | P | P | P | P | P",448,12,64.1882,0,28.5666,5.09926,97.9516,97.8541
3,double,uniform,CPU,"P | P | P | P | P | P",448,13,64.9607,0,28.5626,5.10506,98.7236,98.6283
3,double,uniform,CPU,"P | P | P | P | P | P",448,14,65.2364,0,28.5689,5.09651,98.9962,98.9018
3,double,uniform,CPU,"P | P | P | P | P | P",448,15,64.5258,0,28.5686,5.09808,98.2888,98.1925
3,double,uniform,CPU,"P | P | P | P | P | P",448,16,64.2445,0,28.5655,5.09437,98.0003,97.9043
3,double,uniform,CPU,"P | P | P | P | P | P",448,17,64.551,0,28.5649,5.09549,98.3091,98.2114
3,double,uniform,CPU,"P | P | P | P | P | P",448,18,64.2911,0,28.5741,5.09933,98.0683,97.9646
3,double,uniform,CPU,"P | P | P | P | P | P",448,19,64.4528,0,28.5658,5.09971,98.2155,98.1183
3,double,uniform,CPU,"P | P | P | P | P | P",448,20,64.5895,0,28.5661,5.09776,98.3494,98.2534
3,double,uniform,CPU,"P | P | P | P | P | P",448,21,64.6061,0,28.5661,5.0929,98.3595,98.2651
3,double,uniform,CPU,"P | P | P | P | P | P",448,22,64.3505,0,28.5667,5.09533,98.1112,98.0125
3,double,uniform,CPU,"P | P | P | P | P | P",448,23,64.8778,0,28.5682,5.09168,98.6402,98.5377
3,double,uniform,CPU,"P | P | P | P | P | P",448,24,64.441,0,28.5701,5.0968,98.2071,98.1079
3,double,uniform,CPU,"P | P | P | P | P | P",448,25,64.7587,0,28.566,5.09882,98.5213,98.4234
3,double,uniform,CPU,"P | P | P | P | P | P",448,26,64.5138,0,28.573,5.09597,98.2794,98.1828
3,double,uniform,CPU,"P | P | P | P | P | P",448,27,64.9246,0,28.5688,5.09408,98.6843,98.5875
3,double,uniform,CPU,"P | P | P | P | P | P",448,28,64.4454,0,28.5822,5.09587,98.2195,98.1235
3,double,uniform,CPU,"P | P | P | P | P | P",448,29,64.2642,0,28.569,5.10266,98.0323,97.9359
3,double,uniform,CPU,"P | P | P | P | P | P",448,30,64.5833,0,28.5684,5.09616,98.3433,98.2478
3,double,uniform,CPU,"P | P | P | P | P | P",448,31,64.42,0,28.5647,5.08701,98.1681,98.0717
3,double,uniform,CPU,"P | P | P | P | P | P",448,32,64.8268,0,28.5674,5.10125,98.5942,98.4955
