dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,42,2.65459,0.001719,0.149037,0.046368,2.89974,2.85172
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,43,2.59974,0.00166,0.150908,0.046848,2.85077,2.79916
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,44,2.5671,0.001609,0.145399,0.0464,2.80378,2.76051
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,45,2.59168,0.00182,0.152088,0.047136,2.84322,2.79272
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,46,2.61686,0.002,0.150999,0.048128,2.86529,2.81799
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,47,2.5905,0.00166,0.147918,0.045504,2.83333,2.78558
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,48,2.58477,0.00152,0.151478,0.047008,2.83622,2.78477
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,49,2.60122,0.00166,0.152179,0.04576,2.85169,2.80082
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,50,2.58726,0.00168,0.150659,0.048736,2.83566,2.78834
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,51,2.60896,0.001691,0.151048,0.047584,2.85892,2.80928
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,52,2.59907,0.00164,0.148849,0.048096,2.846,2.79766
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,53,2.62861,0.00164,0.149989,0.047168,2.87849,2.8274
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,54,2.59488,0.001559,0.151637,0.046688,2.84674,2.79476
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,55,2.59949,0.00183,0.150599,0.046304,2.84506,2.79822
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,56,2.58413,0.00184,0.152248,0.047904,2.83871,2.78612
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,57,2.59667,0.0018,0.151057,0.048864,2.84796,2.79839
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,58,2.64243,0.00169,0.149318,0.048896,2.89214,2.84234
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,59,2.60496,0.00176,0.152519,0.04928,2.86023,2.80852
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,60,2.58781,0.00163,0.15108,0.04688,2.83535,2.7874
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,61,2.67251,0.001541,0.153078,0.049664,2.9297,2.8768
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,62,2.60016,0.00187,0.151637,0.046304,2.84937,2.79997
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,63,2.59142,0.00165,0.147999,0.04656,2.8334,2.78763
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,64,2.59331,0.001691,0.151859,0.050048,2.84924,2.79691
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,65,2.63373,0.00154,0.151798,0.046336,2.88214,2.8334
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,66,2.60294,0.00163,0.152758,0.046144,2.85363,2.80348
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,67,2.61475,0.00187,0.154547,0.04848,2.86779,2.81965
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,68,2.59322,0.0018,0.149428,0.046208,2.83877,2.79065
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,69,2.5831,0.00155,0.143609,0.048032,2.82094,2.7763
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,70,2.63965,0.00174,0.152728,0.04848,2.89257,2.8426
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,71,2.61824,0.00181,0.151199,0.046848,2.86742,2.8181
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,72,2.60317,0.00186,0.150657,0.04688,2.85313,2.80256
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,73,2.63846,0.0019,0.149238,0.047424,2.88397,2.83703
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",192,74,2.59258,0.00174,0.150319,0.046784,2.841,2.79142
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,0,6.89699,0.00222,0.306687,0.101728,7.37903,7.30763
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,1,6.55347,0.00202,0.307346,0.103264,7.03897,6.9661
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,2,6.6375,0.001988,0.305355,0.101216,7.10099,7.04606
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,3,6.46579,0.002269,0.301806,0.099616,6.93404,6.86948
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,4,6.48323,0.00211,0.304347,0.1008,6.95408,6.89049
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,5,6.89773,0.00206,0.308836,0.101792,7.38449,7.31042
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,6,6.49885,0.00221,0.308877,0.102016,6.98787,6.91195
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,7,6.32016,0.00215,0.304856,0.101824,6.78479,6.72899
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,8,6.65731,0.002061,0.302576,0.09952,7.11824,7.06147
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,9,6.48787,0.002129,0.304645,0.099744,6.95522,6.89439
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,10,6.54368,0.001949,0.302246,0.099904,7.00597,6.94778
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,11,6.7455,0.00204,0.305356,0.100896,7.21159,7.1538
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,12,6.49408,0.001978,0.302347,0.102112,6.96228,6.90052
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,13,6.47194,0.00205,0.304806,0.100672,6.93984,6.87946
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,14,6.37766,0.00217,0.304186,0.099552,6.84435,6.78357
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,15,6.47942,0.00192,0.305606,0.10048,6.9491,6.88743
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,16,6.53504,0.00225,0.299477,0.100576,6.99665,6.93734
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,17,6.48166,0.001989,0.297986,0.102592,6.93959,6.88423
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,18,6.71549,0.00207,0.304716,0.102048,7.18496,7.12432
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,19,6.45862,0.00213,0.303987,0.102656,6.93455,6.8674
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,20,6.45046,0.00177,0.304957,0.100992,6.9232,6.85818
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,21,6.40781,0.00204,0.302536,0.102592,6.87365,6.81498
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,22,6.47309,0.00215,0.305136,0.102112,6.94521,6.88249
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,23,6.65568,0.002241,0.308706,0.10304,7.1435,7.06967
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,24,6.53859,0.00229,0.305098,0.101184,7.00966,6.94716
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,25,6.47296,0.00232,0.302717,0.10048,6.93715,6.87848
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,26,6.41898,0.00204,0.303326,0.10064,6.88661,6.82498
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,27,6.40726,0.00199,0.303867,0.099584,6.8708,6.8127
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,28,6.89091,0.00199,0.319997,0.100672,7.37182,7.31357
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,29,6.57504,0.0022,0.306166,0.10208,7.04905,6.98549
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,30,6.96032,0.0022,0.306376,0.100672,7.42666,7.36957
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,31,6.38045,0.00196,0.302277,0.100192,6.84044,6.78488
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,32,6.3696,0.00209,0.305366,0.1072,6.84641,6.78426
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,33,6.36854,0.00198,0.303006,0.099616,6.83999,6.77315
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,34,6.97357,0.002,0.302206,0.100352,7.43511,7.37813
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,35,6.3783,0.00235,0.306757,0.099584,6.84384,6.78699
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,36,6.41846,0.00219,0.301986,0.100256,6.88064,6.8229
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,37,6.86723,0.001949,0.303327,0.102464,7.33352,7.27497
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,38,6.41008,0.00203,0.304037,0.101344,6.87735,6.81749
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,39,6.50845,0.002061,0.302667,0.10608,6.9801,6.91926
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,40,6.52397,0.0019,0.305467,0.100128,6.98887,6.93146
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,41,6.38038,0.00212,0.293086,0.099488,6.82515,6.77508
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,42,6.48682,0.001829,0.304946,0.101568,6.95745,6.89516
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,43,6.50899,0.002018,0.301567,0.100256,6.9708,6.91283
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,44,6.67878,0.002141,0.303647,0.101408,7.15059,7.08598
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,45,6.71907,0.00215,0.307226,0.101408,7.20404,7.12986
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,46,6.5769,0.002049,0.305216,0.101728,7.04874,6.98589
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,47,6.3623,0.00192,0.303777,0.09856,6.82427,6.76656
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,48,7.07501,0.002049,0.304446,0.10224,7.53963,7.48374
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,49,7.02573,0.00225,0.302707,0.104192,7.48826,7.43488
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,50,6.65213,0.00202,0.303957,0.099104,7.11334,7.05721
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,51,6.31571,0.00186,0.308105,0.100416,6.78335,6.72609
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,52,6.58192,0.00187,0.301937,0.101216,7.04551,6.98694
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,53,6.80582,0.002029,0.301908,0.098784,7.2658,7.20854
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,54,6.41619,0.00201,0.300387,0.100384,6.87483,6.81897
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,55,6.4072,0.001961,0.303587,0.101664,6.87462,6.81441
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,56,6.43981,0.001999,0.306126,0.101536,6.91113,6.84947
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,57,6.748,0.00204,0.305227,0.102048,7.21864,7.15731
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,58,6.42083,0.00204,0.301936,0.100896,6.88395,6.8257
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,59,6.52982,0.00197,0.302906,0.101472,6.99559,6.93617
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,60,6.80122,0.00203,0.304217,0.10192,7.27078,7.20938
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,61,6.53578,0.001971,0.303257,0.100128,7.00184,6.94113
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,62,6.55533,0.00219,0.302537,0.100992,7.02149,6.96105
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,63,6.42301,0.00189,0.303157,0.099904,6.89055,6.82796
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,64,6.5185,0.00217,0.303056,0.099136,6.98646,6.92286
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,65,6.37405,0.00224,0.304097,0.100864,6.83991,6.78125
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,66,6.34941,0.00206,0.303576,0.10112,6.81302,6.75616
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,67,6.34147,0.002051,0.303697,0.099616,6.8098,6.74684
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,68,6.38755,0.0021,0.300946,0.1,6.84462,6.7906
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,69,6.72784,0.00216,0.303047,0.101152,7.19136,7.1342
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,70,6.40307,0.001841,0.302406,0.101216,6.86747,6.80853
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,71,6.4937,0.001951,0.303406,0.10144,6.96189,6.90049
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,72,6.39168,0.001841,0.300877,0.100096,6.85326,6.79449
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,73,6.89597,0.002051,0.306696,0.100704,7.36506,7.30542
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",256,74,6.22576,0.00209,0.307797,0.101088,6.71084,6.63673
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,0,13.8361,0.00229,0.699282,0.19216,14.8153,14.7299
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,1,13.0859,0.00223,0.701461,0.189952,14.0503,13.9795
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,2,12.6605,0.002259,0.696113,0.188768,13.6214,13.5477
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,3,12.6744,0.002231,0.699713,0.188448,13.6407,13.5648
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,4,13.0187,0.00232,0.699952,0.190528,13.9819,13.9115
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,5,13.5246,0.00211,0.694783,0.189088,14.4931,14.4106
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,6,12.9266,0.002329,0.693491,0.187648,13.885,13.81
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,7,13.068,0.00208,0.692282,0.18832,14.022,13.9507
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,8,13.1308,0.00767,0.690002,0.195552,14.1012,14.024
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,9,13.2592,0.002169,0.695922,0.189664,14.2175,14.147
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,10,12.8572,0.00231,0.695582,0.189248,13.8205,13.7444
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,11,12.7689,0.002091,0.696791,0.189152,13.7294,13.6569
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,12,13.1879,0.0021,0.694632,0.189024,14.147,14.0736
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,13,13.1134,0.002269,0.695724,0.190816,14.0746,14.0022
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,14,12.941,0.00218,0.691562,0.18688,13.8925,13.8216
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,15,13.0092,0.00214,0.692722,0.192896,13.9663,13.8969
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,16,12.9643,0.00223,0.694332,0.18816,13.9201,13.849
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,17,12.8842,0.002131,0.693552,0.190944,13.8438,13.7709
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,18,12.8516,0.00212,0.694682,0.187872,13.8095,13.7363
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,19,13.6257,0.002169,0.689151,0.189984,14.5742,14.507
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,20,12.8315,0.002221,0.694383,0.187488,13.7876,13.7155
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,21,13.4335,0.0023,0.693472,0.188512,14.3963,14.3178
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,22,13.169,0.00213,0.734802,0.193184,14.1707,14.0991
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,23,13.1315,0.002399,0.695093,0.187072,14.0891,14.0161
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,24,14.0394,0.002169,0.686361,0.188384,14.9815,14.9163
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,25,12.8486,0.00178,0.689494,0.184864,13.785,13.7248
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,26,12.9877,0.00208,0.687362,0.185344,13.9281,13.8625
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,27,13.1067,0.002049,0.688173,0.186816,14.0512,13.9837
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,28,13.0454,0.002161,0.696142,0.189504,14.0071,13.9332
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,29,12.9288,0.00227,0.694604,0.18784,13.8858,13.8135
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,30,13.6372,0.002259,0.695212,0.187744,14.5976,14.5224
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,31,13.4995,0.002101,0.700892,0.188224,14.4691,14.3907
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,32,12.9875,0.002429,0.694183,0.187168,13.9434,13.8713
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,33,12.6206,0.00228,0.694632,0.190688,13.5835,13.5082
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,34,13.7305,0.00221,0.694951,0.188768,14.6916,14.6164
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,35,13.0041,0.00226,0.695902,0.189568,13.9671,13.8919
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,36,12.7808,0.002199,0.695492,0.187712,13.7407,13.6662
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,37,12.8471,0.002129,0.695632,0.192704,13.8105,13.7376
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,38,12.8716,0.0025,0.693212,0.187072,13.83,13.7544
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,39,13.2184,0.00213,0.694882,0.187296,14.1777,14.1027
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,40,13.8074,0.002199,0.695883,0.187136,14.7636,14.6926
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,41,12.8632,0.002189,0.693293,0.189056,13.8194,13.7478
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,42,12.8965,0.00226,0.689733,0.188064,13.847,13.7766
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,43,12.8451,0.00209,0.693642,0.187712,13.803,13.7286
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,44,12.6429,0.002469,0.696173,0.1912,13.6043,13.5327
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,45,12.6638,0.002261,0.695912,0.187456,13.6306,13.5494
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,46,12.8988,0.002191,0.696001,0.190208,13.8615,13.7872
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,47,12.7044,0.00214,0.694633,0.188352,13.6594,13.5896
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,48,13.2893,0.00223,0.695604,0.187584,14.2476,14.1748
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,49,13.2274,0.00243,0.696672,0.191328,14.1903,14.1178
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,50,12.5463,0.002191,0.696592,0.191136,13.5132,13.4362
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,51,13.0241,0.00208,0.694823,0.189344,13.9815,13.9103
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,52,13.0939,0.00216,0.693162,0.187424,14.0489,13.9766
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,53,12.9822,0.00213,0.694272,0.188416,13.9394,13.867
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,54,13.1935,0.0022,0.693592,0.188256,14.1481,14.0776
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,55,13.2255,0.00214,0.695193,0.188704,14.1893,14.1115
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,56,13.3153,0.00224,0.695132,0.189568,14.2739,14.2022
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,57,12.9413,0.00226,0.696852,0.187456,13.8993,13.8279
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,58,13.422,0.0023,0.695252,0.188736,14.3797,14.3083
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,59,12.6532,0.00215,0.686062,0.186208,13.5938,13.5276
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,60,12.66,0.00226,0.695932,0.196192,13.6255,13.5544
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,61,12.8727,0.00247,0.686122,0.188768,13.8166,13.75
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,62,12.9577,0.0021,0.693822,0.1896,13.9166,13.8433
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,63,12.7424,0.00215,0.687442,0.189696,13.6896,13.6217
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,64,12.6208,0.002041,0.696081,0.29312,13.684,13.612
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,65,13.0678,0.00208,0.694263,0.187808,14.0222,13.9519
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,66,12.7612,0.00223,0.694744,0.190432,13.7211,13.6486
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,67,12.9342,0.00248,0.696402,0.189152,13.8973,13.8222
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,68,12.9339,0.00223,0.695963,0.188896,13.8938,13.8209
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,69,13.7889,0.002171,0.696603,0.187616,14.746,14.6753
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,70,13.013,0.00219,0.695162,0.189408,13.9712,13.8997
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,71,13.858,0.00212,0.696232,0.195424,14.8272,14.7518
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,72,13.0071,0.00244,0.701022,0.18992,13.9753,13.9005
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,73,13.248,0.001969,0.693853,0.185504,14.204,14.1293
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",320,74,13.5616,0.0021,0.687772,0.188096,14.5047,14.4395
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,0,22.9547,0.00231,1.96593,0.6344,25.6386,25.5573
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,1,22.9541,0.00226,1.96851,0.6352,25.6363,25.5601
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,2,22.9458,0.00224,1.96605,0.633472,25.624,25.5476
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,3,23.1645,0.00235,1.96624,0.638368,25.8646,25.7715
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,4,23.6479,0.002231,1.96697,0.6336,26.3315,26.2507
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,5,23.1685,0.002159,1.96648,0.63632,25.8508,25.7734
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,6,23.5301,0.00216,1.97011,0.635008,26.2119,26.1374
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,7,23.232,0.002269,1.96588,0.633824,25.915,25.8339
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,8,23.663,0.00201,1.96618,0.633408,26.3389,26.2646
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,9,22.932,0.00222,1.96445,0.636032,25.6081,25.5347
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,10,23.6675,0.0022,1.96658,0.635328,26.3517,26.2716
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,11,23.5031,0.00209,1.96744,0.631616,26.1825,26.1042
3,float,uniform,CPU,"Ds | Ds | Ds | Ds | Ns | Ds",384,12,23.7539,0.00233,1.96055,0.632768,26.4288,26.3495
