dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",64,0,0.075904,0.003131,0.060969,52.1897,263.74,52.3297
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,33,0.052736,0.001509,0.08685,0.064256,0.349976,0.205351
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,34,0.051776,0.00149,0.086819,0.064256,0.348947,0.204341
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,35,0.05232,0.00181,0.087289,0.063968,0.350347,0.205387
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,36,0.06784,0.0019,0.092439,0.06576,0.376545,0.227939
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,37,0.053408,0.00163,0.087739,0.065088,0.355106,0.207865
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,38,0.04976,0.00186,0.091759,0.06464,0.352586,0.208019
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,39,0.049184,0.001609,0.086329,0.064128,0.346176,0.20125
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,40,0.065408,0.001929,0.09039,0.064928,0.370676,0.222655
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,41,0.059584,0.0016,0.087779,0.063488,0.357965,0.212451
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,42,0.052736,0.00182,0.087469,0.064672,0.352596,0.206697
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,43,0.051296,0.001441,0.086829,0.064576,0.348766,0.204142
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,44,0.051072,0.00165,0.086219,0.064096,0.346526,0.203037
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,45,0.05168,0.001488,0.083509,0.064992,0.340156,0.201669
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,46,0.049856,0.001741,0.085048,0.063488,0.343826,0.200133
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,47,0.069024,0.00194,0.092269,0.066304,0.377775,0.229537
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,48,0.051872,0.00162,0.087019,0.064672,0.350116,0.205183
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,49,0.052704,0.00167,0.085799,0.063584,0.349306,0.203757
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,50,0.050848,0.00178,0.087689,0.063552,0.348056,0.203869
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,51,0.04992,0.00152,0.085869,0.064576,0.346196,0.201885
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,52,0.050304,0.00147,0.085478,0.063968,0.345146,0.20122
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,53,0.052576,0.00159,0.085569,0.063264,0.352405,0.202999
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,54,0.048896,0.00154,0.086829,0.063392,0.346426,0.200657
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,55,0.053024,0.00195,0.086029,0.064096,0.348876,0.205099
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,56,0.053408,0.001739,0.086379,0.064128,0.350006,0.205654
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,57,0.051328,0.001771,0.087039,0.064,0.350286,0.204138
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,58,0.050176,0.00168,0.086138,0.065152,0.353066,0.203146
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,59,0.049504,0.00162,0.082089,0.064736,0.399816,0.197949
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,60,0.070784,0.00181,0.091239,0.06624,0.381876,0.230073
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,61,0.05008,0.00163,0.086229,0.062688,0.345576,0.200627
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,62,0.05152,0.001729,0.164698,0.064672,0.420865,0.282619
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,63,0.053248,0.00164,0.08782,0.064096,0.349636,0.206804
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,64,0.05008,0.00157,0.08695,0.064512,0.348606,0.203112
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,65,0.0504,0.00152,0.085059,0.063392,0.343516,0.200371
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,66,0.068864,0.001771,0.091379,0.065312,0.375516,0.227326
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,67,0.050272,0.00153,0.086599,0.064736,0.348246,0.203137
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,68,0.069056,0.0018,0.090758,0.06592,0.375196,0.227534
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,69,0.051776,0.00194,0.084289,0.065024,0.339946,0.203029
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,70,0.050144,0.001511,0.086318,0.064736,0.348346,0.202709
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,71,0.064512,0.00165,0.089789,0.0656,0.368116,0.221551
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,72,0.06864,0.0017,0.091478,0.065376,0.376816,0.227194
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,73,0.051584,0.00186,0.087019,0.064128,0.350366,0.204591
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,74,0.063776,0.00193,0.091198,0.06576,0.371046,0.222664
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,0,0.140736,0.00203,0.165968,0.090336,0.617613,0.39907
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,1,0.144768,0.002051,0.163228,0.08832,0.613123,0.398367
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,2,0.143072,0.001931,0.16316,0.087136,0.612273,0.395299
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,3,0.148864,0.00203,0.162688,0.087872,0.618133,0.401454
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,4,0.147936,0.001778,0.1634,0.088128,0.617673,0.401242
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,5,0.150144,0.002039,0.159499,0.08864,0.611053,0.400322
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,6,0.149856,0.001961,0.164087,0.087776,0.619483,0.40368
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,7,0.146368,0.00197,0.163228,0.086336,0.612213,0.397902
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,8,0.150208,0.00212,0.162348,0.088,0.614573,0.402676
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,9,0.148384,0.00185,0.163138,0.088096,0.617713,0.401468
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,10,0.146432,0.002013,0.163807,0.088032,0.622833,0.400284
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,11,0.147072,0.00217,0.164318,0.087808,0.618463,0.401368
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,12,0.143648,0.00196,0.162479,0.08752,0.611213,0.395607
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,13,0.149792,0.00226,0.164288,0.08784,0.620124,0.40418
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,14,0.146816,0.00225,0.164089,0.088544,0.618023,0.401699
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,15,0.141184,0.001821,0.160607,0.088736,0.604803,0.392348
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,16,0.150816,0.00191,0.163658,0.08816,0.620793,0.404544
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,17,0.141856,0.00175,0.161778,0.087776,0.608123,0.39316
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,18,0.15344,0.0023,0.165708,0.088608,0.629223,0.410056
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,19,0.149344,0.00194,0.162318,0.087776,0.617663,0.401378
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,20,0.152448,0.00191,0.163418,0.088384,0.621273,0.40616
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,21,0.145728,0.00192,0.162608,0.087104,0.614213,0.39736
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,22,0.144832,0.00186,0.163228,0.08768,0.614843,0.3976
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,23,0.145952,0.001811,0.162858,0.088192,0.613833,0.398813
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,24,0.146816,0.00185,0.163038,0.087232,0.614593,0.398936
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,25,0.153568,0.0023,0.164278,0.088256,0.624573,0.408402
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,26,0.146336,0.00196,0.163388,0.088608,0.618813,0.400292
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,27,0.155008,0.00213,0.165478,0.088448,0.630083,0.411064
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,28,0.14432,0.001751,0.163409,0.088352,0.614783,0.397832
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,29,0.143296,0.002039,0.162659,0.08848,0.612283,0.396474
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,30,0.147008,0.00192,0.163099,0.087776,0.615683,0.399803
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,31,0.144288,0.00188,0.162859,0.08832,0.612863,0.397347
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,32,0.145024,0.00187,0.159358,0.088992,0.608373,0.395244
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,33,0.152672,0.00217,0.163289,0.087904,0.624333,0.406035
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,34,0.14416,0.00169,0.163619,0.087584,0.614113,0.397053
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,35,0.143904,0.00207,0.168668,0.088352,0.615814,0.402994
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,36,0.146304,0.00198,0.162568,0.087872,0.615264,0.398724
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,37,0.145376,0.001959,0.163358,0.088128,0.616463,0.398821
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,38,0.140096,0.00232,0.162028,0.088064,0.610213,0.392508
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,39,0.14592,0.00233,0.162519,0.08832,0.615553,0.399089
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,40,0.144096,0.00178,0.162578,0.087488,0.611034,0.395942
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,41,0.14512,0.00198,0.163348,0.087808,0.615233,0.398256
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,42,0.142112,0.002159,0.162378,0.08768,0.612253,0.394329
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,43,0.14304,0.00186,0.162758,0.088064,0.611644,0.395722
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,44,0.14864,0.00199,0.162448,0.088128,0.620513,0.401206
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,45,0.15328,0.00192,0.161698,0.089152,0.620113,0.40605
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,46,0.152352,0.00195,0.164488,0.087616,0.628653,0.406406
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,47,0.146272,0.00209,0.162599,0.08784,0.615133,0.398801
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,48,0.145088,0.00183,0.163668,0.087872,0.615633,0.398458
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,49,0.148992,0.00199,0.161988,0.087936,0.615963,0.400906
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,50,0.135136,0.001982,0.160878,0.087136,0.600833,0.385132
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,51,0.139936,0.00187,0.162248,0.087328,0.605793,0.391382
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,52,0.143168,0.00192,0.160648,0.087936,0.606453,0.393672
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,53,0.146848,0.002079,0.163109,0.08768,0.617043,0.399716
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,54,0.144384,0.00191,0.161798,0.088352,0.613743,0.396444
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,55,0.14656,0.00212,0.163988,0.087904,0.618333,0.400572
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,56,0.144736,0.00207,0.163618,0.087776,0.622923,0.3982
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,57,0.144608,0.00166,0.161768,0.08704,0.611583,0.395076
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,58,0.147776,0.001799,0.163139,0.087744,0.617033,0.400458
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,59,0.14464,0.00202,0.162408,0.087744,0.612313,0.396812
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,60,0.145024,0.002,0.163268,0.087456,0.613813,0.397748
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,61,0.14272,0.00189,0.163648,0.087328,0.610723,0.395586
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,62,0.145312,0.00193,0.162928,0.087872,0.616613,0.398042
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,63,0.148,0.00205,0.162988,0.08768,0.621083,0.400718
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,64,0.136384,0.00173,0.160698,0.086752,0.600014,0.385564
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,65,0.136832,0.001751,0.160548,0.087744,0.601173,0.386875
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,66,0.139488,0.0017,0.161619,0.094688,0.611293,0.397495
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,67,0.1392,0.00167,0.161789,0.087232,0.605233,0.389891
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,68,0.155968,0.002008,0.165068,0.088352,0.631723,0.411396
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,69,0.147392,0.002111,0.16345,0.088096,0.616263,0.401049
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,70,0.146592,0.00199,0.162958,0.087296,0.617853,0.398836
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,71,0.14576,0.001759,0.163969,0.088032,0.623013,0.39952
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,72,0.152544,0.001851,0.163267,0.088128,0.623463,0.40579
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,73,0.14384,0.00185,0.159898,0.08864,0.604893,0.394228
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,74,0.14896,0.00204,0.164068,0.086656,0.618023,0.401724
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,0,0.379968,0.002049,0.552314,0.11472,1.77424,1.04905
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,1,0.377024,0.00232,0.547274,0.112352,1.77257,1.03897
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,2,0.378752,0.0022,0.548534,0.116416,1.7669,1.0459
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,3,0.38416,0.00192,0.549044,0.113632,1.77672,1.04876
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,4,0.384,0.002029,0.548153,0.11488,1.77099,1.04906
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,5,0.386976,0.00202,0.550634,0.11344,1.78714,1.05307
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,6,0.387584,0.00283,0.549804,0.115104,1.79514,1.05532
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,7,0.383776,0.001919,0.551473,0.112608,1.77276,1.04978
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,8,0.385728,0.002139,0.547203,0.112384,1.7886,1.04745
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,9,0.386464,0.00216,0.548314,0.114656,1.79056,1.05159
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,10,0.384384,0.00187,0.550704,0.115648,1.78663,1.05261
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,11,0.375488,0.00221,0.547184,0.113152,1.75925,1.03803
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,12,0.378464,0.00207,0.548024,0.113408,1.76894,1.04197
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,13,0.370176,0.00298,0.546233,0.113248,1.7598,1.03264
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,14,0.37344,0.001939,0.547613,0.1136,1.76756,1.03659
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,15,0.371968,0.00214,0.545564,0.112768,1.74815,1.03244
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,16,0.378368,0.002069,0.547763,0.114112,1.76532,1.04231
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,17,0.375232,0.00196,0.547703,0.113728,1.7581,1.03862
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,18,0.37424,0.0021,0.549365,0.111808,1.76577,1.03751
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,19,0.386496,0.00218,0.547484,0.115424,1.78768,1.05158
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,20,0.386144,0.00232,0.549754,0.114528,1.78708,1.05275
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,21,0.386272,0.00187,0.549154,0.112224,1.78038,1.04952
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,22,0.386016,0.002449,0.549903,0.112704,1.78555,1.05107
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,23,0.377664,0.00224,0.546684,0.1144,1.76975,1.04099
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,24,0.386752,0.00264,0.551994,0.115808,1.80452,1.05719
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,25,0.389024,0.00234,0.548643,0.11568,1.79699,1.05569
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,26,0.386848,0.00207,0.548304,0.11344,1.78925,1.05066
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,27,0.387136,0.0023,0.550194,0.11296,1.79327,1.05259
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,28,0.373632,0.00197,0.547144,0.1144,1.76037,1.03715
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,29,0.373856,0.002029,0.547923,0.112352,1.75421,1.03616
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,30,0.38816,0.00208,0.549364,0.1144,1.78994,1.054
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,31,0.384864,0.00188,0.548344,0.114048,1.78902,1.04914
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,32,0.373504,0.00195,0.547264,0.112352,1.75117,1.03507
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,33,0.37616,0.00191,0.547654,0.113536,1.7577,1.03926
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,34,0.372992,0.00207,0.547334,0.112256,1.7617,1.03465
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,35,0.375968,0.00243,0.545944,0.112416,1.76557,1.03676
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,36,0.385952,0.00259,0.547184,0.114304,1.78101,1.05003
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,37,0.387552,0.00223,0.550134,0.113184,1.80009,1.0531
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,38,0.388576,0.00198,0.548224,0.113632,1.79117,1.05241
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,39,0.387296,0.00257,0.549685,0.115392,1.78729,1.05494
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,40,0.384736,0.001899,0.549785,0.112608,1.77613,1.04903
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,41,0.388288,0.002021,0.549834,0.114464,1.79452,1.05461
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,42,0.38464,0.002261,0.549444,0.112992,1.7891,1.04934
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,43,0.374976,0.00194,0.546924,0.113984,1.76135,1.03782
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,44,0.373952,0.00244,0.548194,0.112544,1.75065,1.03713
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,45,0.372416,0.00189,0.545474,0.11312,1.75679,1.0329
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,46,0.387968,0.002279,0.551604,0.112736,1.7985,1.05459
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,47,0.383904,0.002222,0.548345,0.113216,1.76958,1.04769
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,48,0.38464,0.002151,0.547144,0.114432,1.77874,1.04837
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,49,0.376864,0.00184,0.545534,0.112416,1.76465,1.03665
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,50,0.385952,0.00211,0.548654,0.115104,1.78896,1.05182
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,51,0.3784,0.002,0.547984,0.11328,1.77092,1.04166
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,52,0.37232,0.002072,0.546373,0.112608,1.75382,1.03337
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,53,0.372352,0.00185,0.547184,0.113888,1.75738,1.03527
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,54,0.375008,0.00189,0.548114,0.113952,1.76556,1.03896
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,55,0.374176,0.00235,0.547974,0.113024,1.76329,1.03752
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,56,0.37552,0.00175,0.547274,0.113888,1.76531,1.03843
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,57,0.374848,0.00204,0.548324,0.113792,1.7545,1.039
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,58,0.373824,0.00194,0.546444,0.11408,1.76329,1.03629
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,59,0.374624,0.002069,0.547003,0.115104,1.75333,1.0388
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,60,0.372032,0.00195,0.547334,0.112576,1.7686,1.03389
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,61,0.373152,0.00195,0.546754,0.114336,1.75063,1.03619
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,62,0.371552,0.002279,0.548443,0.112224,1.76104,1.0345
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,63,0.386592,0.00222,0.549234,0.113184,1.78952,1.05123
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,64,0.379552,0.00188,0.549224,0.11408,1.76352,1.04474
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,65,0.374336,0.001981,0.548554,0.11216,1.75695,1.03703
3,float,nonuniform_z,GPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,66,0.386144,0.00224,0.547525,0.111616,1.77981,1.04752
