dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,50,5.48096,0,1.68239,0.18896,7.40308,7.35231
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,51,5.49869,0,1.67952,0.186368,7.41976,7.36458
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,52,5.60522,0,1.68156,0.186368,7.5273,7.47315
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,53,5.45542,0,1.68026,0.188512,7.37815,7.3242
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,54,5.5775,0,1.67888,0.187104,7.49451,7.44349
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,55,5.37824,0,1.68236,0.186912,7.30268,7.24751
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,56,5.53414,0,1.68223,0.187712,7.45786,7.40409
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,57,5.45744,0,1.67969,0.18656,7.37785,7.32369
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,58,5.50608,0,1.68358,0.1864,7.43265,7.37606
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,59,5.63594,0,1.68033,0.187328,7.55457,7.50359
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,60,5.41562,0,1.68214,0.186368,7.33417,7.28413
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,61,5.60038,0,1.67937,0.186528,7.52173,7.46628
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,62,5.55238,0,1.68105,0.185568,7.47246,7.419
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,63,5.51754,0,1.68068,0.186784,7.43724,7.385
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,64,5.89562,0,1.6806,0.18752,7.81684,7.76374
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,65,5.86595,0,1.68271,0.187808,7.79318,7.73647
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,66,5.44262,0,1.68003,0.187936,7.36135,7.31059
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,67,5.59306,0,1.67946,0.189248,7.51086,7.46177
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,68,5.36528,0,1.6789,0.18416,7.28306,7.22834
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,69,5.5879,0,1.68737,0.19024,7.53805,7.46552
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,70,5.50339,0,1.68015,0.186112,7.42465,7.36966
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,71,5.46416,0,1.67964,0.18672,7.38361,7.33052
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,72,5.60998,0,1.68203,0.187264,7.53413,7.47928
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,73,5.45699,0,1.67994,0.18768,7.37849,7.32461
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",192,74,5.37078,0,1.6814,0.186688,7.29588,7.23887
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,0,13.9423,0,4.18765,0.423392,18.6377,18.5533
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,1,12.6638,0,4.25162,0.422304,17.4049,17.3377
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,2,13.5235,0,4.18408,0.422016,18.194,18.1296
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,3,13.2724,0,4.18389,0.42144,17.9443,17.8778
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,4,13.3278,0,4.18636,0.423616,18.0145,17.9378
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,5,12.8972,0,4.18563,0.42208,17.5762,17.5049
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,6,13.1741,0,4.18484,0.420736,17.8439,17.7797
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,7,13.3223,0,4.18863,0.42352,18.0099,17.9345
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,8,12.8654,0,4.18731,0.420512,17.5415,17.4732
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,9,13.2241,0,4.18822,0.425312,17.9092,17.8376
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,10,12.6856,0,4.18941,0.422016,17.3696,17.297
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,11,13.972,0,4.18974,0.422112,18.6652,18.5838
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,12,13.0629,0,4.18434,0.42288,17.754,17.6701
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,13,13.3102,0,4.18443,0.41872,17.9758,17.9134
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,14,12.9939,0,4.18595,0.422368,17.6646,17.6022
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,15,13.6964,0,4.18926,0.421056,18.3794,18.3067
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,16,13.0569,0,4.18882,0.423872,17.7432,17.6696
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,17,13.3052,0,4.2008,0.423872,18.0043,17.9299
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,18,13.0781,0,4.18285,0.421216,17.7477,17.6822
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,19,13.4932,0,4.18779,0.42304,18.1858,18.104
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,20,13.2322,0,4.18591,0.423488,17.9133,17.8416
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,21,13.5421,0,4.18056,0.419616,18.2049,18.1423
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,22,12.7083,0,4.18315,0.424032,17.3808,17.3155
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,23,13.3982,0,4.19008,0.4232,18.091,18.0115
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,24,13.7218,0,4.19339,0.423072,18.4162,18.3383
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,25,13.1967,0,4.22095,0.422912,17.9175,17.8406
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,26,13.644,0,4.1859,0.423008,18.3214,18.2529
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,27,13.5208,0,4.18825,0.424896,18.2172,18.1339
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,28,13.0691,0,4.18879,0.422624,17.7529,17.6805
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,29,12.9377,0,4.18734,0.422368,17.6129,17.5474
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,30,13.4277,0,4.19005,0.422304,18.1149,18.04
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,31,13.1183,0,4.18138,0.419648,17.7804,17.7193
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,32,13.1991,0,4.18009,0.428672,17.8674,17.8078
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,33,13.204,0,4.183,0.41808,17.8703,17.805
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,34,13.1861,0,4.17802,0.424288,17.8466,17.7884
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,35,13.1893,0,4.18144,0.422848,17.8617,17.7936
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,36,13.0297,0,4.18615,0.422624,17.7195,17.6385
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,37,12.7911,0,4.18486,0.4216,17.4647,17.3976
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,38,13.3901,0,4.18263,0.423264,18.0623,17.996
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,39,13.2878,0,4.1979,0.419488,17.9666,17.9052
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,40,13.4993,0,4.18323,0.420544,18.1702,18.1031
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,41,13.6806,0,4.18803,0.423264,18.3711,18.2919
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,42,12.8604,0,4.18284,0.422336,17.5288,17.4656
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,43,13.6702,0,4.18777,0.422976,18.3564,18.281
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,44,13.2111,0,4.1877,0.42384,17.8955,17.8227
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,45,13.3524,0,4.19357,0.421312,18.0371,17.9672
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,46,13.0014,0,4.19043,0.422912,17.6863,17.6148
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,47,13.1026,0,4.18803,0.422816,17.7822,17.7134
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,48,12.954,0,4.18724,0.423776,17.641,17.5651
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,49,13.0615,0,4.18826,0.42176,17.7449,17.6715
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,50,12.7948,0,4.18916,0.422464,17.48,17.4064
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,51,13.5764,0,4.19018,0.423328,18.2691,18.1899
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,52,12.8019,0,4.18793,0.424224,17.4859,17.414
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,53,13.2948,0,4.19088,0.422752,17.9842,17.9085
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,54,13.5274,0,4.18669,0.419872,18.198,18.1339
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,55,13.3897,0,4.18695,0.424928,18.072,18.0016
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,56,12.9437,0,4.18973,0.425056,17.6307,17.5585
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,57,13.0091,0,4.18904,0.421504,17.6892,17.6196
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,58,12.9377,0,4.1911,0.422656,17.623,17.5515
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,59,13.3933,0,4.19018,0.423648,18.0817,18.0072
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,60,13.1299,0,4.19069,0.424672,17.8725,17.7452
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,61,13.2078,0,4.186,0.421536,17.8855,17.8153
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,62,13.2489,0,4.1869,0.42064,17.9223,17.8564
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,63,13.1394,0,4.18518,0.422688,17.8136,17.7472
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,64,13.3349,0,4.18099,0.420736,18.0017,17.9367
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,65,13.1592,0,4.18957,0.421472,17.8399,17.7702
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,66,12.7246,0,4.18942,0.423968,17.4132,17.338
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,67,13.4388,0,4.19117,0.424448,18.1376,18.0545
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,68,12.8724,0,4.18733,0.421824,17.5537,17.4816
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,69,12.8179,0,4.18605,0.42128,17.4938,17.4252
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,70,12.8381,0,4.19015,0.421728,17.5208,17.45
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,71,13.0904,0,4.18744,0.421984,17.7732,17.6998
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,72,12.8475,0,4.18851,0.4224,17.5345,17.4584
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,73,13.3275,0,4.18707,0.41984,18.0025,17.9344
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",256,74,12.8192,0,4.18834,0.421664,17.4999,17.4292
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,0,25.0943,0,9.29894,0.826944,35.304,35.2202
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,1,25.0696,0,9.30035,0.826656,35.2844,35.1966
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,2,25.325,0,9.29996,0.82768,35.5274,35.4526
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,3,25.5771,0,9.29916,0.825632,35.7782,35.7019
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,4,25.5591,0,9.29827,0.824768,35.7543,35.6822
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,5,25.3866,0,9.30185,0.829632,35.5934,35.5181
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,6,25.5679,0,9.29953,0.825664,35.7646,35.6931
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,7,25.4634,0,9.29853,0.824256,35.6619,35.5862
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,8,25.2834,0,9.29884,0.825696,35.4788,35.4079
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,9,25.8435,0,9.3007,0.826624,36.0531,35.9708
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,10,25.6892,0,9.29853,0.824448,35.8917,35.8122
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,11,25.6826,0,9.30026,0.825664,35.8938,35.8085
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,12,25.7219,0,9.29808,0.827136,35.9268,35.8471
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,13,25.6224,0,9.29815,0.823904,35.8194,35.7445
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,14,25.6867,0,9.29965,0.82608,35.8874,35.8124
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,15,25.9203,0,9.29718,0.826624,36.119,36.0441
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,16,25.5992,0,9.30044,0.82704,35.8085,35.7267
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,17,25.015,0,9.29948,0.831456,35.2173,35.146
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,18,25.4146,0,9.29765,0.825216,35.6095,35.5375
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,19,25.2523,0,9.3057,0.825536,35.4635,35.3835
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,20,25.3255,0,9.29883,0.825824,35.5285,35.4501
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,21,25.7764,0,9.30466,0.826336,35.9911,35.9074
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,22,25.7434,0,9.3223,0.824928,35.9636,35.8906
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,23,25.5322,0,9.30332,0.824672,35.7374,35.6602
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,24,25.3201,0,9.29812,0.825472,35.5201,35.4437
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,25,25.5473,0,9.29812,0.825216,35.7425,35.6706
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,26,25.0061,0,9.30157,0.82304,35.2065,35.1307
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,27,25.6198,0,9.29828,0.825024,35.8192,35.7431
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,28,25.3794,0,9.29704,0.824928,35.5784,35.5013
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,29,25.4361,0,9.29796,0.825248,35.629,35.5593
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,30,25.836,0,9.29922,0.82496,36.0422,35.9601
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,31,25.2972,0,9.29869,0.824544,35.496,35.4205
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,32,25.2021,0,9.29855,0.826848,35.4023,35.3275
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,33,25.4579,0,9.29887,0.821984,35.6541,35.5788
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,34,25.4585,0,9.29646,0.825984,35.666,35.5809
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,35,25.8426,0,9.29836,0.827136,36.0492,35.9681
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,36,25.4205,0,9.29935,0.82528,35.6269,35.5451
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,37,25.1039,0,9.29709,0.820896,35.3416,35.2219
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,38,25.6559,0,9.29861,0.82304,35.8633,35.7775
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,39,24.9231,0,9.29952,0.826592,35.1217,35.0492
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,40,25.2271,0,9.29726,0.825152,35.421,35.3495
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,41,25.3901,0,9.30122,0.825248,35.5968,35.5165
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,42,25.6225,0,9.29834,0.823392,35.8227,35.7442
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,43,25.4992,0,9.29984,0.825728,35.6992,35.6248
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,44,25.6043,0,9.30107,0.825696,35.8041,35.7311
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,45,25.1031,0,9.30162,0.823776,35.3026,35.2285
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,46,25.7186,0,9.29803,0.82512,35.9203,35.8417
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,47,25.591,0,9.29739,0.825984,35.7953,35.7144
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,48,25.1423,0,9.29842,0.824416,35.3423,35.2651
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,49,25.0252,0,9.29693,0.824096,35.2226,35.1462
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,50,25.3303,0,9.30087,0.825312,35.528,35.4565
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,51,25.4383,0,9.29805,0.825088,35.6363,35.5615
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,52,25.519,0,9.2994,0.827072,35.7237,35.6455
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,53,25.609,0,9.2981,0.825088,35.8148,35.7321
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,54,25.4894,0,9.29844,0.825664,35.689,35.6136
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,55,25.236,0,9.30076,0.826656,35.4399,35.3634
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,56,25.9148,0,9.31099,0.828448,36.1366,36.0542
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,57,25.7271,0,9.2957,0.825056,35.9204,35.8479
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,58,25.4136,0,9.3026,0.826496,35.6157,35.5427
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,59,25.5891,0,9.30057,0.828,35.7993,35.7177
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,60,24.9926,0,9.2993,0.825376,35.1887,35.1172
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,61,25.4972,0,9.29659,0.825536,35.6935,35.6194
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,62,25.6524,0,9.29703,0.82592,35.855,35.7754
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,63,24.8645,0,9.29806,0.82656,35.0632,34.9892
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,64,25.0446,0,9.29893,0.825664,35.2439,35.1692
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,65,25.4959,0,9.29765,0.827264,35.6961,35.6208
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,66,25.7215,0,9.29843,0.826752,35.9329,35.8467
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,67,25.538,0,9.29811,0.827744,35.7418,35.6639
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,68,25.2888,0,9.29991,0.824672,35.4824,35.4134
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,69,25.2184,0,9.2991,0.82368,35.4199,35.3411
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,70,25.9156,0,9.30573,0.828192,36.1357,36.0495
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,71,25.7066,0,9.29903,0.825472,35.9115,35.8311
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,72,25.6836,0,9.29832,0.825248,35.8843,35.8072
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,73,25.5205,0,9.29788,0.827008,35.7201,35.6454
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",320,74,25.4234,0,9.29817,0.822976,35.6217,35.5445
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,0,53.5192,0,14.3915,1.43024,69.4274,69.3409
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,1,53.3087,0,14.3599,1.42938,69.1876,69.098
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,2,53.149,0,14.3916,1.42723,69.0557,68.9679
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,3,53.3532,0,14.3707,1.42784,69.2398,69.1518
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,4,53.1376,0,14.3791,1.4296,69.0337,68.9464
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,5,53.2354,0,14.3825,1.42739,69.1336,69.0452
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,6,53.2519,0,14.3479,1.42979,69.1172,69.0295
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,7,53.0618,0,14.3742,1.42848,68.9545,68.8645
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,8,53.1064,0,14.3514,1.43238,68.976,68.8902
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,9,53.3218,0,14.3664,1.4296,69.2072,69.1179
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,10,53.2143,0,14.3821,1.42701,69.1109,69.0234
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,11,53.1636,0,14.3677,1.43114,69.0512,68.9625
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,12,53.092,0,14.3688,1.4319,68.9808,68.8927
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,13,53.385,0,14.3722,1.42778,69.2726,69.1849
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,14,53.1874,0,14.3648,1.42858,69.0698,68.9807
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,15,53.0668,0,14.384,1.43197,68.9716,68.8828
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,16,53.1873,0,14.3475,1.42947,69.0529,68.9642
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,17,53.2436,0,14.3665,1.43165,69.129,69.0417
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,18,53.2799,0,14.3638,1.43094,69.1634,69.0746
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,19,53.4394,0,14.3716,1.43008,69.3278,69.2411
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,20,53.1759,0,14.3693,1.42986,69.0636,68.975
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,21,53.1459,0,14.363,1.42992,69.0277,68.9388
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,22,53.1809,0,14.3967,1.43216,69.0948,69.0098
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,23,53.1175,0,14.3984,1.42848,69.0324,68.9445
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,24,53.4383,0,14.373,1.43034,69.3281,69.2417
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,25,53.0546,0,14.3857,1.42832,68.9567,68.8686
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,26,53.1257,0,14.3506,1.42944,69.0048,68.9057
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,27,53.2952,0,14.3974,1.43075,69.2141,69.1234
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,28,53.277,0,14.3982,1.43085,69.1959,69.106
3,double,uniform,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",384,29,53.2373,0,14.3835,1.43021,69.138,69.0511
