dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"D | D | D | D | N | D",64,0,0.0744,0.00249,0.08893,200.723,200.998,200.889
3,float,uniform,GPU,"D | D | D | D | N | D",256,8,0.155488,0.001761,0.656913,0.105056,0.975639,0.919218
3,float,uniform,GPU,"D | D | D | D | N | D",256,9,0.15952,0.00194,0.657023,0.106272,0.983078,0.924755
3,float,uniform,GPU,"D | D | D | D | N | D",256,10,0.15632,0.002191,0.658632,0.105152,0.980299,0.922295
3,float,uniform,GPU,"D | D | D | D | N | D",256,11,0.158112,0.00177,0.658613,0.105376,0.981019,0.923871
3,float,uniform,GPU,"D | D | D | D | N | D",256,12,0.159936,0.00184,0.657083,0.105952,0.984828,0.924811
3,float,uniform,GPU,"D | D | D | D | N | D",256,13,0.162016,0.002,0.659482,0.147552,1.02874,0.97105
3,float,uniform,GPU,"D | D | D | D | N | D",256,14,0.160352,0.00175,0.649793,0.105856,0.969609,0.917751
3,float,uniform,GPU,"D | D | D | D | N | D",256,15,0.157664,0.00177,0.658293,0.10544,0.980999,0.923167
3,float,uniform,GPU,"D | D | D | D | N | D",256,16,0.158336,0.00204,0.656733,0.10688,0.98048,0.923989
3,float,uniform,GPU,"D | D | D | D | N | D",256,17,0.167456,0.00172,0.653333,0.107744,0.984499,0.930253
3,float,uniform,GPU,"D | D | D | D | N | D",256,18,0.159008,0.001811,0.657742,0.105504,0.983439,0.924065
3,float,uniform,GPU,"D | D | D | D | N | D",256,19,0.157728,0.00185,0.661552,0.108384,0.986809,0.929514
3,float,uniform,GPU,"D | D | D | D | N | D",256,20,0.16096,0.00182,0.658293,0.105984,0.985889,0.927057
3,float,uniform,GPU,"D | D | D | D | N | D",256,21,0.160608,0.001809,0.658123,0.104896,0.984989,0.925436
3,float,uniform,GPU,"D | D | D | D | N | D",256,22,0.161632,0.00193,0.660742,0.104224,0.987289,0.928528
3,float,uniform,GPU,"D | D | D | D | N | D",256,23,0.158368,0.001889,0.660993,0.105888,0.983559,0.927138
3,float,uniform,GPU,"D | D | D | D | N | D",256,24,0.160416,0.00215,0.657782,0.108224,0.984539,0.928572
3,float,uniform,GPU,"D | D | D | D | N | D",256,25,0.154144,0.00203,0.655242,0.105984,0.973649,0.9174
3,float,uniform,GPU,"D | D | D | D | N | D",256,26,0.161888,0.00179,0.658362,0.1064,0.987559,0.92844
3,float,uniform,GPU,"D | D | D | D | N | D",256,27,0.16032,0.00175,0.656793,0.105888,0.983219,0.924751
3,float,uniform,GPU,"D | D | D | D | N | D",256,28,0.156704,0.00186,0.660623,0.106656,0.982639,0.925843
3,float,uniform,GPU,"D | D | D | D | N | D",256,29,0.159008,0.002,0.656342,0.107104,0.981419,0.924454
3,float,uniform,GPU,"D | D | D | D | N | D",256,30,0.158016,0.00195,0.660243,0.106432,0.984198,0.926641
3,float,uniform,GPU,"D | D | D | D | N | D",256,31,0.161376,0.001809,0.661004,0.106496,0.987939,0.930685
3,float,uniform,GPU,"D | D | D | D | N | D",256,32,0.16112,0.00174,0.658752,0.106208,0.985609,0.92782
3,float,uniform,GPU,"D | D | D | D | N | D",256,33,0.15936,0.001799,0.653124,0.106048,0.975409,0.920331
3,float,uniform,GPU,"D | D | D | D | N | D",256,34,0.156736,0.00189,0.649323,0.105696,0.96644,0.913645
3,float,uniform,GPU,"D | D | D | D | N | D",256,35,0.15696,0.001999,0.657932,0.105824,0.980389,0.922715
3,float,uniform,GPU,"D | D | D | D | N | D",256,36,0.15664,0.00182,0.657222,0.106752,0.979619,0.922434
3,float,uniform,GPU,"D | D | D | D | N | D",256,37,0.161056,0.00196,0.659972,0.10576,0.987288,0.928748
3,float,uniform,GPU,"D | D | D | D | N | D",256,38,0.159488,0.00189,0.661002,0.105696,0.987029,0.928076
3,float,uniform,GPU,"D | D | D | D | N | D",256,39,0.15936,0.001821,0.658862,0.106048,0.984089,0.926091
3,float,uniform,GPU,"D | D | D | D | N | D",256,40,0.161856,0.00194,0.658733,0.104928,0.986418,0.927457
3,float,uniform,GPU,"D | D | D | D | N | D",256,41,0.159872,0.00193,0.658631,0.106784,0.983499,0.927217
3,float,uniform,GPU,"D | D | D | D | N | D",256,42,0.144352,0.0017,0.651713,0.103072,0.95607,0.900837
3,float,uniform,GPU,"D | D | D | D | N | D",256,43,0.16256,0.00184,0.659882,0.104864,0.988459,0.929146
3,float,uniform,GPU,"D | D | D | D | N | D",256,44,0.161312,0.00187,0.658053,0.106464,0.984549,0.927699
3,float,uniform,GPU,"D | D | D | D | N | D",256,45,0.157696,0.00192,0.657563,0.10816,0.982159,0.925339
3,float,uniform,GPU,"D | D | D | D | N | D",256,46,0.160032,0.001851,0.661653,0.106112,0.989079,0.929648
3,float,uniform,GPU,"D | D | D | D | N | D",256,47,0.153888,0.002009,0.655773,0.106208,0.976839,0.917878
3,float,uniform,GPU,"D | D | D | D | N | D",256,48,0.159168,0.00191,0.660863,0.10512,0.985709,0.927061
3,float,uniform,GPU,"D | D | D | D | N | D",256,49,0.164,0.00186,0.649283,0.106752,0.973729,0.921895
3,float,uniform,GPU,"D | D | D | D | N | D",256,50,0.159904,0.001819,0.655863,0.104928,0.979369,0.922514
3,float,uniform,GPU,"D | D | D | D | N | D",256,51,0.16064,0.00189,0.661602,0.107488,0.991439,0.93162
3,float,uniform,GPU,"D | D | D | D | N | D",256,52,0.161216,0.00191,0.657442,0.1072,0.999769,0.927768
3,float,uniform,GPU,"D | D | D | D | N | D",256,53,0.152448,0.00201,0.660523,0.105952,0.978169,0.920933
3,float,uniform,GPU,"D | D | D | D | N | D",256,54,0.162624,0.00179,0.655272,0.106592,0.986119,0.926278
3,float,uniform,GPU,"D | D | D | D | N | D",256,55,0.159648,0.00213,0.659823,0.105664,0.983489,0.927265
3,float,uniform,GPU,"D | D | D | D | N | D",256,56,0.16016,0.00188,0.655603,0.106464,0.981399,0.924107
3,float,uniform,GPU,"D | D | D | D | N | D",256,57,0.160704,0.00187,0.657773,0.10704,0.984578,0.927387
3,float,uniform,GPU,"D | D | D | D | N | D",256,58,0.160448,0.001901,0.659564,0.10592,0.987949,0.927833
3,float,uniform,GPU,"D | D | D | D | N | D",256,59,0.162592,0.00179,0.654153,0.105248,1.01659,0.923783
3,float,uniform,GPU,"D | D | D | D | N | D",256,60,0.158368,0.00201,0.657373,0.105088,0.978089,0.922839
3,float,uniform,GPU,"D | D | D | D | N | D",256,61,0.15888,0.00196,0.656464,0.107616,0.982609,0.92492
3,float,uniform,GPU,"D | D | D | D | N | D",256,62,0.161792,0.00193,0.657473,0.105056,0.984809,0.926251
3,float,uniform,GPU,"D | D | D | D | N | D",256,63,0.160736,0.00201,0.661782,0.105472,0.987379,0.93
3,float,uniform,GPU,"D | D | D | D | N | D",256,64,0.161152,0.00211,0.654243,0.103968,0.981249,0.921473
3,float,uniform,GPU,"D | D | D | D | N | D",256,65,0.160608,0.00205,0.660313,0.105952,0.990099,0.928923
3,float,uniform,GPU,"D | D | D | D | N | D",256,66,0.159744,0.00177,0.656181,0.105824,0.981419,0.923519
3,float,uniform,GPU,"D | D | D | D | N | D",256,67,0.159744,0.00182,0.658092,0.106624,0.982999,0.92628
3,float,uniform,GPU,"D | D | D | D | N | D",256,68,0.16112,0.00186,0.658032,0.105824,0.982329,0.926836
3,float,uniform,GPU,"D | D | D | D | N | D",256,69,0.16784,0.00213,0.661613,0.108576,1.00072,0.940159
3,float,uniform,GPU,"D | D | D | D | N | D",256,70,0.157024,0.001971,0.656792,0.10672,0.979429,0.922507
3,float,uniform,GPU,"D | D | D | D | N | D",256,71,0.161248,0.001871,0.657953,0.10688,0.984849,0.927952
3,float,uniform,GPU,"D | D | D | D | N | D",256,72,0.16096,0.00212,0.660133,0.106048,0.988318,0.929261
3,float,uniform,GPU,"D | D | D | D | N | D",256,73,0.159424,0.00181,0.677093,0.10704,1.00172,0.945367
3,float,uniform,GPU,"D | D | D | D | N | D",256,74,0.161632,0.001771,0.660663,0.10656,0.990579,0.930626
3,float,uniform,GPU,"D | D | D | D | N | D",320,0,0.36224,0.00198,2.98209,0.195616,3.60963,3.54192
3,float,uniform,GPU,"D | D | D | D | N | D",320,1,0.363648,0.001932,2.98661,0.198016,3.61894,3.5502
3,float,uniform,GPU,"D | D | D | D | N | D",320,2,0.364032,0.00237,2.98646,0.195328,3.6142,3.54819
3,float,uniform,GPU,"D | D | D | D | N | D",320,3,0.361664,0.00194,2.98586,0.196384,3.61088,3.54584
3,float,uniform,GPU,"D | D | D | D | N | D",320,4,0.362848,0.00204,2.98762,0.196096,3.67924,3.5486
3,float,uniform,GPU,"D | D | D | D | N | D",320,5,0.363584,0.00194,2.98025,0.19632,3.61182,3.54209
3,float,uniform,GPU,"D | D | D | D | N | D",320,6,0.36192,0.002001,2.99577,0.194976,3.62172,3.55466
3,float,uniform,GPU,"D | D | D | D | N | D",320,7,0.364416,0.00205,2.98771,0.196192,3.6192,3.55036
3,float,uniform,GPU,"D | D | D | D | N | D",320,8,0.36128,0.00202,2.98331,0.197248,3.60627,3.54385
3,float,uniform,GPU,"D | D | D | D | N | D",320,9,0.365152,0.002142,2.99109,0.191936,3.61959,3.55032
3,float,uniform,GPU,"D | D | D | D | N | D",320,10,0.361184,0.002,2.98077,0.200032,3.65102,3.54398
3,float,uniform,GPU,"D | D | D | D | N | D",320,11,0.363648,0.001979,2.98386,0.195264,3.61163,3.54475
3,float,uniform,GPU,"D | D | D | D | N | D",320,12,0.363136,0.00211,2.98156,0.195296,3.61097,3.5421
3,float,uniform,GPU,"D | D | D | D | N | D",320,13,0.362368,0.002039,3.00244,0.201088,3.63577,3.56793
3,float,uniform,GPU,"D | D | D | D | N | D",320,14,0.366752,0.002239,2.98804,0.193984,3.62072,3.55101
3,float,uniform,GPU,"D | D | D | D | N | D",320,15,0.363552,0.00198,2.98603,0.196064,3.6118,3.54762
3,float,uniform,GPU,"D | D | D | D | N | D",320,16,0.36288,0.00194,2.99535,0.19584,3.62356,3.55601
3,float,uniform,GPU,"D | D | D | D | N | D",320,17,0.362944,0.00193,2.99131,0.196352,3.6214,3.55253
3,float,uniform,GPU,"D | D | D | D | N | D",320,18,0.363968,0.00196,2.989,0.196992,3.6199,3.55192
3,float,uniform,GPU,"D | D | D | D | N | D",320,19,0.360704,0.00209,2.98492,0.196384,3.61228,3.54409
3,float,uniform,GPU,"D | D | D | D | N | D",320,20,0.362656,0.00211,2.98496,0.195232,3.60851,3.54495
3,float,uniform,GPU,"D | D | D | D | N | D",320,21,0.362912,0.001979,2.99153,0.194368,3.6173,3.55079
3,float,uniform,GPU,"D | D | D | D | N | D",320,22,0.362336,0.00191,2.9969,0.190976,3.62023,3.55212
3,float,uniform,GPU,"D | D | D | D | N | D",320,23,0.362528,0.00195,2.99562,0.197024,3.62282,3.55712
3,float,uniform,GPU,"D | D | D | D | N | D",320,24,0.363872,0.00211,2.98966,0.19312,3.61607,3.54876
3,float,uniform,GPU,"D | D | D | D | N | D",320,25,0.363776,0.002049,2.98503,0.196672,3.61653,3.54752
3,float,uniform,GPU,"D | D | D | D | N | D",320,26,0.360832,0.001919,2.98736,0.193984,3.61083,3.54409
3,float,uniform,GPU,"D | D | D | D | N | D",320,27,0.363552,0.00208,2.99474,0.19856,3.62612,3.55893
3,float,uniform,GPU,"D | D | D | D | N | D",320,28,0.355904,0.00205,2.98761,0.194016,3.60116,3.53958
3,float,uniform,GPU,"D | D | D | D | N | D",320,29,0.364992,0.00211,2.99671,0.194912,3.62939,3.55872
3,float,uniform,GPU,"D | D | D | D | N | D",320,30,0.363488,0.00211,2.9909,0.193568,3.61778,3.55006
3,float,uniform,GPU,"D | D | D | D | N | D",320,31,0.351232,0.00205,2.99066,0.19456,3.59945,3.5385
3,float,uniform,GPU,"D | D | D | D | N | D",320,32,0.365248,0.00195,2.99691,0.195776,3.71032,3.55989
3,float,uniform,GPU,"D | D | D | D | N | D",320,33,0.365632,0.00198,2.99141,0.197664,3.62555,3.55668
3,float,uniform,GPU,"D | D | D | D | N | D",320,34,0.357952,0.00205,2.99959,0.193504,3.64441,3.55309
3,float,uniform,GPU,"D | D | D | D | N | D",320,35,0.362912,0.002041,2.98365,0.197792,3.61148,3.54639
3,float,uniform,GPU,"D | D | D | D | N | D",320,36,0.361376,0.00201,2.99255,0.19648,3.61969,3.55241
3,float,uniform,GPU,"D | D | D | D | N | D",320,37,0.365696,0.00203,2.98107,0.194816,3.61028,3.54361
3,float,uniform,GPU,"D | D | D | D | N | D",320,38,0.360544,0.00201,2.98652,0.195424,3.60888,3.54449
3,float,uniform,GPU,"D | D | D | D | N | D",320,39,0.360256,0.0021,2.99088,0.19648,3.61834,3.54971
3,float,uniform,GPU,"D | D | D | D | N | D",320,40,0.363392,0.00202,2.9815,0.194688,3.60956,3.5416
3,float,uniform,GPU,"D | D | D | D | N | D",320,41,0.361984,0.00196,2.98859,0.195008,3.61134,3.54754
3,float,uniform,GPU,"D | D | D | D | N | D",320,42,0.364256,0.00209,2.98145,0.191456,3.6073,3.53925
3,float,uniform,GPU,"D | D | D | D | N | D",320,43,0.364256,0.002031,2.99234,0.196896,3.62309,3.55552
3,float,uniform,GPU,"D | D | D | D | N | D",320,44,0.363712,0.00204,2.99319,0.196736,3.62215,3.55567
3,float,uniform,GPU,"D | D | D | D | N | D",320,45,0.349632,0.001829,2.97976,0.194496,3.58493,3.52572
3,float,uniform,GPU,"D | D | D | D | N | D",320,46,0.364992,0.0022,2.98149,0.192512,3.60947,3.54119
3,float,uniform,GPU,"D | D | D | D | N | D",320,47,0.363712,0.001929,2.97918,0.1944,3.60668,3.53922
3,float,uniform,GPU,"D | D | D | D | N | D",320,48,0.363296,0.002098,2.9983,0.194976,3.6269,3.55867
3,float,uniform,GPU,"D | D | D | D | N | D",320,49,0.363168,0.00199,2.99594,0.19488,3.62546,3.55597
3,float,uniform,GPU,"D | D | D | D | N | D",320,50,0.362048,0.00207,2.98917,0.19264,3.61393,3.54592
3,float,uniform,GPU,"D | D | D | D | N | D",320,51,0.364064,0.00219,2.99345,0.195552,3.62401,3.55525
3,float,uniform,GPU,"D | D | D | D | N | D",320,52,0.365408,0.002091,2.9921,0.196224,3.62287,3.55582
3,float,uniform,GPU,"D | D | D | D | N | D",320,53,0.365568,0.002149,3.05161,0.192352,3.68055,3.61168
3,float,uniform,GPU,"D | D | D | D | N | D",320,54,0.361952,0.00201,2.99024,0.1976,3.61953,3.5518
3,float,uniform,GPU,"D | D | D | D | N | D",320,55,0.362848,0.00191,2.99726,0.197696,3.6286,3.55971
3,float,uniform,GPU,"D | D | D | D | N | D",320,56,0.361248,0.002,2.98922,0.195776,3.61336,3.54824
3,float,uniform,GPU,"D | D | D | D | N | D",320,57,0.36096,0.00226,2.98918,0.194304,3.61298,3.5467
3,float,uniform,GPU,"D | D | D | D | N | D",320,58,0.360448,0.00197,2.97696,0.19264,3.60031,3.53201
3,float,uniform,GPU,"D | D | D | D | N | D",320,59,0.3616,0.001921,2.98654,0.19616,3.61406,3.54622
3,float,uniform,GPU,"D | D | D | D | N | D",320,60,0.362272,0.00189,2.98475,0.19552,3.60838,3.54443
3,float,uniform,GPU,"D | D | D | D | N | D",320,61,0.359808,0.00231,2.98584,0.195936,3.61122,3.54389
3,float,uniform,GPU,"D | D | D | D | N | D",320,62,0.363104,0.002091,2.98816,0.192928,3.61196,3.54628
3,float,uniform,GPU,"D | D | D | D | N | D",320,63,0.363168,0.00215,2.97969,0.196096,3.61097,3.5411
3,float,uniform,GPU,"D | D | D | D | N | D",320,64,0.365792,0.002129,2.99272,0.195936,3.62541,3.55657
3,float,uniform,GPU,"D | D | D | D | N | D",320,65,0.358496,0.00206,2.98926,0.195968,3.60965,3.54578
3,float,uniform,GPU,"D | D | D | D | N | D",320,66,0.364352,0.002,2.9939,0.194944,3.62181,3.55519
3,float,uniform,GPU,"D | D | D | D | N | D",320,67,0.362688,0.002041,2.98117,0.1968,3.60989,3.5427
3,float,uniform,GPU,"D | D | D | D | N | D",320,68,0.360928,0.001951,2.98257,0.19408,3.6076,3.53953
3,float,uniform,GPU,"D | D | D | D | N | D",320,69,0.366752,0.00212,2.98648,0.193792,3.62026,3.54914
3,float,uniform,GPU,"D | D | D | D | N | D",320,70,0.362176,0.00201,2.98572,0.19456,3.61278,3.54446
3,float,uniform,GPU,"D | D | D | D | N | D",320,71,0.361536,0.00199,2.98482,0.19792,3.61104,3.54626
3,float,uniform,GPU,"D | D | D | D | N | D",320,72,0.365792,0.00225,2.98576,0.194976,3.61574,3.54877
3,float,uniform,GPU,"D | D | D | D | N | D",320,73,0.36352,0.00205,2.98705,0.193792,3.61489,3.54641
3,float,uniform,GPU,"D | D | D | D | N | D",320,74,0.362368,0.00192,2.97937,0.193312,3.60479,3.53697
3,float,uniform,GPU,"D | D | D | D | N | D",384,0,0.623808,0.002,2.27135,0.63552,3.60127,3.53267
3,float,uniform,GPU,"D | D | D | D | N | D",384,1,0.6232,0.001889,2.27332,0.75584,3.79625,3.65425
3,float,uniform,GPU,"D | D | D | D | N | D",384,2,0.621248,0.002069,2.27824,0.633792,3.61036,3.53535
3,float,uniform,GPU,"D | D | D | D | N | D",384,3,0.626656,0.001949,2.27428,0.63504,3.60676,3.53792
3,float,uniform,GPU,"D | D | D | D | N | D",384,4,0.624352,0.00203,2.27563,0.634784,3.60393,3.5368
3,float,uniform,GPU,"D | D | D | D | N | D",384,5,0.62496,0.00215,2.26842,0.7656,3.72816,3.66113
3,float,uniform,GPU,"D | D | D | D | N | D",384,6,0.623136,0.00194,2.2774,0.632192,3.59964,3.53467
3,float,uniform,GPU,"D | D | D | D | N | D",384,7,0.622688,0.00195,2.27462,0.633344,3.6004,3.53261
3,float,uniform,GPU,"D | D | D | D | N | D",384,8,0.626528,0.001959,2.27289,0.631552,3.60075,3.53293
3,float,uniform,GPU,"D | D | D | D | N | D",384,9,0.62256,0.002279,2.27478,0.634656,3.60515,3.53428
3,float,uniform,GPU,"D | D | D | D | N | D",384,10,0.623328,0.00197,2.2726,0.633216,3.59834,3.53112
3,float,uniform,GPU,"D | D | D | D | N | D",384,11,0.625056,0.002361,2.27365,0.648992,3.61702,3.55006
3,float,uniform,GPU,"D | D | D | D | N | D",384,12,0.628288,0.00211,2.27296,0.632576,3.60224,3.53593
3,float,uniform,GPU,"D | D | D | D | N | D",384,13,0.6248,0.0021,2.27178,0.63536,3.59897,3.53403
3,float,uniform,GPU,"D | D | D | D | N | D",384,14,0.62576,0.00205,2.27501,0.633248,3.60473,3.53607
3,float,uniform,GPU,"D | D | D | D | N | D",384,15,0.624384,0.00205,2.27328,0.633216,3.60051,3.53293
3,float,uniform,GPU,"D | D | D | D | N | D",384,16,0.627264,0.00193,2.27348,0.6328,3.60353,3.53547
3,float,uniform,GPU,"D | D | D | D | N | D",384,17,0.624832,0.00204,2.27366,0.63264,3.60121,3.53318
3,float,uniform,GPU,"D | D | D | D | N | D",384,18,0.621952,0.002131,2.27382,0.773888,3.73833,3.67179
3,float,uniform,GPU,"D | D | D | D | N | D",384,19,0.623008,0.00203,2.27282,0.63232,3.59489,3.53018
3,float,uniform,GPU,"D | D | D | D | N | D",384,20,0.624288,0.00178,2.26977,0.69712,3.65929,3.59296
3,float,uniform,GPU,"D | D | D | D | N | D",384,21,0.623328,0.001919,2.27359,0.632288,3.60019,3.53113
3,float,uniform,GPU,"D | D | D | D | N | D",384,22,0.625056,0.00193,2.27329,0.632928,3.60081,3.53321
3,float,uniform,GPU,"D | D | D | D | N | D",384,23,0.624352,0.00194,2.27354,0.633088,3.6023,3.53292
3,float,uniform,GPU,"D | D | D | D | N | D",384,24,0.625568,0.00215,2.37773,0.6352,3.7105,3.64065
3,float,uniform,GPU,"D | D | D | D | N | D",384,25,0.622016,0.001991,2.27577,0.669792,3.63975,3.56957
3,float,uniform,GPU,"D | D | D | D | N | D",384,26,0.622496,0.00211,2.27692,0.639616,3.60853,3.54114
3,float,uniform,GPU,"D | D | D | D | N | D",384,27,0.625088,0.00197,2.27262,0.635328,3.60321,3.535
3,float,uniform,GPU,"D | D | D | D | N | D",384,28,0.62512,0.002061,2.27645,0.632544,3.604,3.53618
3,float,uniform,GPU,"D | D | D | D | N | D",384,29,0.622176,0.001989,2.27308,0.634176,3.59916,3.53142
3,float,uniform,GPU,"D | D | D | D | N | D",384,30,0.622944,0.002089,2.27328,0.636864,3.60305,3.53518
3,float,uniform,GPU,"D | D | D | D | N | D",384,31,0.622208,0.00216,2.27646,0.634912,3.6065,3.53574
3,float,uniform,GPU,"D | D | D | D | N | D",384,32,0.621344,0.00199,2.27684,0.632896,3.60548,3.53307
3,float,uniform,GPU,"D | D | D | D | N | D",384,33,0.62512,0.00202,2.27166,0.634912,3.60193,3.53372
3,float,uniform,GPU,"D | D | D | D | N | D",384,34,0.625024,0.00242,2.27753,0.637536,3.61126,3.54251
3,float,uniform,GPU,"D | D | D | D | N | D",384,35,0.626624,0.00201,2.26947,0.669056,3.63857,3.56716
3,float,uniform,GPU,"D | D | D | D | N | D",384,36,0.621888,0.00206,2.2743,0.632096,3.59831,3.53035
3,float,uniform,GPU,"D | D | D | D | N | D",384,37,0.62256,0.002159,2.27743,0.717952,3.68743,3.6201
3,float,uniform,GPU,"D | D | D | D | N | D",384,38,0.62528,0.00208,2.27408,0.636992,3.60773,3.53843
3,float,uniform,GPU,"D | D | D | D | N | D",384,39,0.622912,0.001961,2.27276,0.633856,3.60079,3.53149
3,float,uniform,GPU,"D | D | D | D | N | D",384,40,0.625632,0.00201,2.27597,0.632896,3.62223,3.53651
3,float,uniform,GPU,"D | D | D | D | N | D",384,41,0.627168,0.00218,2.27382,0.635232,3.60707,3.5384
3,float,uniform,GPU,"D | D | D | D | N | D",384,42,0.6248,0.002171,2.27034,0.6312,3.62316,3.52852
3,float,uniform,GPU,"D | D | D | D | N | D",384,43,0.6248,0.00191,2.27595,0.63232,3.60416,3.53499
3,float,uniform,GPU,"D | D | D | D | N | D",384,44,0.623968,0.00217,2.2753,0.633888,3.6557,3.53533
3,float,uniform,GPU,"D | D | D | D | N | D",384,45,0.62192,0.00214,2.27156,0.636,3.60086,3.53162
3,float,uniform,GPU,"D | D | D | D | N | D",384,46,0.624384,0.002099,2.27298,0.633312,3.60597,3.53277
3,float,uniform,GPU,"D | D | D | D | N | D",384,47,0.623488,0.001979,2.27446,0.633792,3.6023,3.53371
3,float,uniform,GPU,"D | D | D | D | N | D",384,48,0.621728,0.00192,2.28057,0.63232,3.59648,3.53653
3,float,uniform,GPU,"D | D | D | D | N | D",384,49,0.628192,0.00192,2.27323,0.647008,3.61954,3.55035
3,float,uniform,GPU,"D | D | D | D | N | D",384,50,0.627264,0.00196,2.27526,0.63216,3.60437,3.53664
3,float,uniform,GPU,"D | D | D | D | N | D",384,51,0.626496,0.00198,2.27366,0.63328,3.59875,3.53542
3,float,uniform,GPU,"D | D | D | D | N | D",384,52,0.620192,0.002079,2.27306,0.632704,3.59439,3.52803
3,float,uniform,GPU,"D | D | D | D | N | D",384,53,0.626752,0.00191,2.27081,0.6344,3.60742,3.53387
3,float,uniform,GPU,"D | D | D | D | N | D",384,54,0.630976,0.002029,2.27277,0.636608,3.61101,3.54239
3,float,uniform,GPU,"D | D | D | D | N | D",384,55,0.62352,0.00206,2.27743,0.633376,3.60348,3.53639
3,float,uniform,GPU,"D | D | D | D | N | D",384,56,0.624672,0.001859,2.27441,0.635136,3.60735,3.53608
3,float,uniform,GPU,"D | D | D | D | N | D",384,57,0.623552,0.00201,2.27678,0.635776,3.61525,3.53812
3,float,uniform,GPU,"D | D | D | D | N | D",384,58,0.624768,0.002349,2.27334,0.637888,3.60766,3.53835
3,float,uniform,GPU,"D | D | D | D | N | D",384,59,0.623968,0.00216,2.27751,0.632512,3.60311,3.53615
3,float,uniform,GPU,"D | D | D | D | N | D",384,60,0.624576,0.00191,2.27133,0.633216,3.59855,3.53104
3,float,uniform,GPU,"D | D | D | D | N | D",384,61,0.623904,0.00207,2.27799,0.632288,3.60574,3.53625
3,float,uniform,GPU,"D | D | D | D | N | D",384,62,0.629248,0.0019,2.27595,0.634784,3.61101,3.54189
3,float,uniform,GPU,"D | D | D | D | N | D",384,63,0.624064,0.002159,2.27455,0.631296,3.60083,3.53206
3,float,uniform,GPU,"D | D | D | D | N | D",384,64,0.62368,0.00226,2.27173,0.6352,3.602,3.53288
3,float,uniform,GPU,"D | D | D | D | N | D",384,65,0.625696,0.00231,2.27146,0.63456,3.60099,3.53403
3,float,uniform,GPU,"D | D | D | D | N | D",384,66,0.624544,0.00201,2.26778,0.655008,3.61518,3.54935
3,float,uniform,GPU,"D | D | D | D | N | D",384,67,0.62592,0.00229,2.27425,0.633376,3.60559,3.53584
3,float,uniform,GPU,"D | D | D | D | N | D",384,68,0.6232,0.002019,2.27607,0.634336,3.60415,3.53563
3,float,uniform,GPU,"D | D | D | D | N | D",384,69,0.62528,0.00218,2.27381,0.63856,3.61072,3.53983
3,float,uniform,GPU,"D | D | D | D | N | D",384,70,0.624864,0.0021,2.27509,0.634752,3.60742,3.53681
3,float,uniform,GPU,"D | D | D | D | N | D",384,71,0.622624,0.00195,2.27674,0.633408,3.60298,3.53472
3,float,uniform,GPU,"D | D | D | D | N | D",384,72,0.62816,0.00197,2.27135,0.637312,3.60706,3.53879
3,float,uniform,GPU,"D | D | D | D | N | D",384,73,0.629472,0.00219,2.27521,0.634496,3.60967,3.54137
3,float,uniform,GPU,"D | D | D | D | N | D",384,74,0.625088,0.002,2.27511,0.633728,3.6044,3.53593
3,float,uniform,GPU,"D | D | D | D | N | D",448,0,1.0121,0.001981,5.40018,1.08717,7.57125,7.50142
3,float,uniform,GPU,"D | D | D | D | N | D",448,1,1.0111,0.00185,5.39498,1.08768,7.5629,7.49561
3,float,uniform,GPU,"D | D | D | D | N | D",448,2,1.0127,0.00193,5.3892,1.0865,7.55701,7.49033
3,float,uniform,GPU,"D | D | D | D | N | D",448,3,1.01834,0.00213,5.38788,1.08832,7.56989,7.49667
3,float,uniform,GPU,"D | D | D | D | N | D",448,4,1.0185,0.001909,5.40115,1.0872,7.57582,7.50876
3,float,uniform,GPU,"D | D | D | D | N | D",448,5,1.0128,0.00197,5.40535,1.08624,7.58223,7.50636
3,float,uniform,GPU,"D | D | D | D | N | D",448,6,1.01373,0.0019,5.38833,1.08739,7.56018,7.49135
3,float,uniform,GPU,"D | D | D | D | N | D",448,7,1.01133,0.00187,5.39633,1.08778,7.56703,7.4973
3,float,uniform,GPU,"D | D | D | D | N | D",448,8,1.01603,0.00189,5.38767,1.0896,7.56295,7.49519
3,float,uniform,GPU,"D | D | D | D | N | D",448,9,1.01475,0.001839,5.39028,1.08838,7.56984,7.49525
3,float,uniform,GPU,"D | D | D | D | N | D",448,10,1.01517,0.00207,5.40091,1.0913,7.58258,7.50944
3,float,uniform,GPU,"D | D | D | D | N | D",448,11,1.0113,0.00226,5.39689,1.29286,7.77199,7.70331
3,float,uniform,GPU,"D | D | D | D | N | D",448,12,1.01302,0.00191,5.39072,1.08611,7.56036,7.49177
3,float,uniform,GPU,"D | D | D | D | N | D",448,13,1.01283,0.001851,5.4011,1.08406,7.569,7.49985
3,float,uniform,GPU,"D | D | D | D | N | D",448,14,1.01206,0.00183,5.39675,1.1199,7.60008,7.53055
3,float,uniform,GPU,"D | D | D | D | N | D",448,15,1.01491,0.002011,5.40201,1.09587,7.58496,7.5148
3,float,uniform,GPU,"D | D | D | D | N | D",448,16,1.01469,0.002132,5.39952,1.08755,7.57317,7.50389
3,float,uniform,GPU,"D | D | D | D | N | D",448,17,1.01536,0.00213,5.39855,1.09117,7.5811,7.50721
