dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",64,0,0.28256,0.00298,0.177599,215.534,216.12,215.997
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",192,69,5.48854,0.00204,1.81387,0.330784,7.69972,7.63524
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",192,70,5.48653,0.00215,1.82072,0.336416,7.71643,7.64581
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",192,71,5.82198,0.00202,1.82126,0.33712,8.049,7.98238
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",192,72,5.56589,0.00206,1.81344,0.330464,7.77818,7.71185
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",192,73,5.76973,0.00198,1.81199,0.33328,7.9817,7.91698
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",192,74,5.5055,0.00226,1.82702,0.336736,7.74045,7.67152
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,0,13.8,0.002449,4.72628,0.908704,19.5357,19.4374
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,1,13.1795,0.002269,4.72846,0.905728,18.9114,18.816
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,2,13.0698,0.00247,4.72238,0.903744,18.7862,18.6984
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,3,13.7041,0.002419,4.72586,0.90496,19.4525,19.3373
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,4,12.6849,0.00235,4.73,0.908064,18.4122,18.3253
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,5,13.0823,0.002339,4.72189,0.904576,18.7957,18.7111
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,6,13.3188,0.002371,4.73038,0.905952,19.0423,18.9575
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,7,13.4558,0.002409,4.72843,0.907552,19.1783,19.0942
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,8,13.0172,0.002371,4.73131,0.905056,18.7446,18.6559
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,9,13.2878,0.002139,4.73042,0.907552,19.0128,18.9279
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,10,12.952,0.00244,4.76244,0.909568,18.7146,18.6264
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,11,13.3066,0.002589,4.72297,0.907776,19.0344,18.94
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,12,13.1311,0.002411,4.73456,0.908416,18.8634,18.7765
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,13,14.0221,0.00237,4.72643,0.913248,19.7596,19.6642
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,14,13.0354,0.0025,4.72196,0.909312,18.7558,18.6692
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,15,13.482,0.00239,4.72541,0.908352,19.1991,19.1181
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,16,13.7767,0.00226,4.73282,0.90784,19.5106,19.4197
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,17,13.6109,0.00248,4.71674,0.91024,19.3319,19.2404
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,18,13.2943,0.0026,4.72811,0.906496,19.0195,18.9315
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,19,13.3997,0.00265,4.72344,0.904288,19.1146,19.0301
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,20,13.2366,0.00242,4.72056,0.907872,18.9512,18.8675
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,21,13.0637,0.00233,4.7196,0.903552,18.772,18.6892
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,22,13.2448,0.002441,4.71813,0.905824,18.9567,18.8712
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,23,13.2421,0.00252,4.72233,0.909376,18.9618,18.8763
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,24,13.1995,0.00227,4.72226,0.902272,18.9107,18.8263
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,25,13.239,0.0025,4.72429,0.90624,18.9564,18.872
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,26,13.7839,0.00242,4.72111,0.903296,19.4975,19.4108
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,27,13.1703,0.002491,4.72366,0.908704,18.8898,18.8052
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,28,13.2551,0.002579,4.72266,0.905152,18.9736,18.8855
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,29,13.3503,0.002638,4.72474,0.911648,19.0725,18.9893
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,30,13.2665,0.00231,4.72093,0.904704,18.976,18.8944
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,31,13.6836,0.002531,4.72973,0.912288,19.4139,19.3281
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,32,13.3763,0.00263,4.72122,0.91024,19.099,19.0104
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,33,13.4664,0.002391,4.71908,0.910048,19.1935,19.0979
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,34,13.2129,0.002241,4.72031,0.907712,18.9298,18.8432
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,35,13.8228,0.0024,4.72636,0.908128,19.5678,19.4597
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,36,13.0844,0.002091,4.72186,0.905888,18.796,18.7142
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,37,13.3729,0.00228,4.7209,0.909344,19.0922,19.0055
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,38,13.4482,0.00259,4.72345,0.908576,19.168,19.0828
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,39,13.3495,0.002381,4.73293,0.904576,19.0741,18.9894
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,40,13.3159,0.002399,4.72208,0.90672,19.0334,18.9471
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,41,13.3335,0.00241,4.71943,0.909024,19.047,18.9643
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,42,13.3379,0.00232,4.72004,0.911136,19.0557,18.9713
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,43,13.3893,0.00236,4.7258,0.908384,19.1084,19.0259
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,44,13.2969,0.00259,4.72185,0.907488,19.0164,18.9288
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,45,13.3493,0.00249,4.72575,0.904704,19.0713,18.9823
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,46,13.4651,0.00251,4.72106,0.902784,19.1735,19.0914
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,47,13.5322,0.00235,4.72549,0.906784,19.2542,19.1668
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,48,13.8672,0.0022,4.71813,0.912192,19.5791,19.4998
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,49,13.5244,0.002512,4.71884,0.906144,19.2357,19.1519
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,50,13.2408,0.00234,4.72892,0.90512,18.962,18.8771
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,51,13.5173,0.0022,4.72258,0.900672,19.2303,19.1428
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,52,13.2686,0.00233,4.72193,0.908064,18.9881,18.9009
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,53,13.4355,0.002461,4.7207,0.904576,19.1448,19.0632
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,54,13.95,0.00231,4.72201,0.911072,19.681,19.5854
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,55,13.136,0.00268,4.72154,0.908672,18.852,18.7689
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,56,12.9037,0.00248,4.72182,0.907264,18.6302,18.5352
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,57,12.8553,0.002439,4.72339,0.903456,18.5742,18.4846
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,58,13.752,0.00239,4.73167,0.906944,19.4813,19.393
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,59,13.2796,0.002481,4.72443,0.911168,19.0032,18.9176
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,60,13.4137,0.00242,4.72726,0.905728,19.1329,19.0491
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,61,13.3805,0.00226,4.71885,0.905728,19.0844,19.0073
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,62,13.598,0.00235,4.72513,0.908448,19.3216,19.2339
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,63,13.188,0.00254,4.72234,0.912864,18.911,18.8258
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,64,13.1517,0.0024,4.72019,0.909152,18.8714,18.7834
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,65,13.2067,0.00256,4.72913,0.908448,18.9346,18.8468
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,66,13.4385,0.00227,4.7194,0.905376,19.156,19.0655
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,67,13.5833,0.00233,4.72369,0.90736,19.3074,19.2166
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,68,13.1729,0.00226,4.72295,0.904288,18.8857,18.8024
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,69,13.357,0.00229,4.72221,0.904608,19.0731,18.9861
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,70,13.4032,0.0022,4.7293,0.90816,19.1207,19.0428
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,71,13.8841,0.0024,4.72167,0.90832,19.6012,19.5165
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,72,13.1252,0.00234,4.72091,0.902752,18.8592,18.7512
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,73,13.5263,0.00227,4.72283,0.907456,19.2427,19.1589
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",256,74,13.6396,0.00228,4.72202,0.90784,19.356,19.2717
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,0,25.5685,0.002401,10.5941,1.85005,38.1115,38.0151
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,1,25.5602,0.00246,10.5971,1.84086,38.0977,38.0006
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,2,25.7018,0.00244,10.5946,1.83645,38.2307,38.1353
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,3,25.6531,0.00222,10.5922,1.83718,38.1791,38.0847
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,4,25.5318,0.00242,10.5905,1.84208,38.0601,37.9668
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,5,25.3593,0.00234,10.5953,1.8343,37.8854,37.7912
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,6,25.801,0.002431,10.5833,1.83706,38.3178,38.2238
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,7,25.9365,0.00232,10.5791,1.83299,38.446,38.3509
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,8,25.6089,0.00236,10.574,1.84093,38.1193,38.0262
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,9,25.7322,0.00232,10.5713,1.83629,38.2386,38.142
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,10,25.5956,0.00253,10.5828,1.8327,38.1077,38.0137
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,11,25.5307,0.00245,10.5782,1.84003,38.0456,37.9514
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,12,25.774,0.002509,10.5948,1.844,38.3062,38.2153
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,13,25.7199,0.00249,10.5853,1.83734,38.2419,38.1451
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,14,25.644,0.00235,10.5899,1.83949,38.1682,38.0757
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,15,25.6576,0.00237,10.5865,1.83395,38.1729,38.0804
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,16,25.5694,0.00249,10.5869,1.84042,38.0953,37.9992
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,17,25.5238,0.002281,10.5918,1.83773,38.0491,37.9557
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,18,25.6849,0.0025,10.5831,1.84013,38.205,38.1107
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,19,25.5615,0.00261,10.5898,1.83184,38.0793,37.9858
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,20,25.4716,0.00259,10.583,1.83907,37.9877,37.8962
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,21,25.785,0.00245,10.5879,1.84192,38.3141,38.2172
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,22,25.8852,0.00253,10.5681,1.84653,38.4003,38.3023
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,23,25.8585,0.002599,10.5822,1.8439,38.3771,38.2872
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,24,25.6545,0.00256,10.583,1.83616,38.1735,38.0763
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,25,25.6481,0.00237,10.5765,1.84154,38.1649,38.0685
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,26,25.3982,0.002661,10.5826,1.84026,37.922,37.8237
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,27,26.1371,0.00236,10.5955,1.8409,38.6731,38.5758
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,28,25.6371,0.00228,10.5833,1.83648,38.1517,38.0591
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,29,25.8,0.00246,10.5911,1.83818,38.3313,38.2318
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,30,25.4298,0.002319,10.5622,1.83974,37.9278,37.834
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,31,25.6004,0.002381,10.5799,1.8393,38.1176,38.022
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,32,25.7508,0.00237,10.5798,1.8369,38.2631,38.1698
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,33,25.6376,0.003251,10.5691,1.8576,38.1868,38.0675
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,34,25.5118,0.00251,10.5797,1.83738,38.0244,37.9314
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,35,25.6687,0.00236,10.5891,1.83782,38.1923,38.098
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,36,25.5998,0.002429,10.5833,1.84125,38.1207,38.0268
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,37,25.4699,0.00242,10.6027,1.83616,38.0058,37.9111
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,38,25.4777,0.00232,10.5872,1.83763,37.9964,37.9049
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,39,25.7351,0.00246,10.5835,1.83523,38.2476,38.1562
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,40,25.3887,0.002309,10.5864,1.84509,37.9186,37.8225
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,41,25.7137,0.00235,10.5687,1.83667,38.2198,38.1214
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,42,25.4081,0.00235,10.5874,1.83542,37.9264,37.8332
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,43,25.5475,0.00228,10.5836,1.83622,38.0615,37.9697
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,44,25.5955,0.00253,10.5855,1.83862,38.1193,38.0221
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,45,25.792,0.002409,10.5809,1.83389,38.3008,38.2092
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,46,25.6308,0.002441,10.5915,1.83901,38.1621,38.0638
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,47,25.7528,0.00242,10.5841,1.83859,38.2703,38.178
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,48,25.9542,0.002359,10.5922,1.8375,38.4797,38.3863
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,49,25.6153,0.002589,10.5918,1.83763,38.1418,38.0473
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,50,25.6486,0.002611,10.5913,1.8377,38.1764,38.0803
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,51,25.6112,0.00234,10.5888,1.84003,38.1375,38.0424
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,52,25.7239,0.00236,10.6302,1.83808,38.2874,38.1946
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,53,25.5153,0.002489,10.5839,1.84154,38.0375,37.9432
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,54,25.72,0.00245,10.5882,1.84758,38.2508,38.1582
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,55,25.7413,0.00241,10.5894,1.84422,38.2703,38.1773
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,56,25.6727,0.00255,10.599,1.8369,38.2073,38.1112
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,57,26.0131,0.002361,10.588,1.83248,38.5272,38.4359
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,58,25.4617,0.00238,10.5815,1.83878,37.9764,37.8844
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,59,25.6594,0.00244,10.5866,1.83773,38.191,38.0861
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,60,25.9527,0.00222,10.5723,1.83786,38.4597,38.3651
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,61,26.166,0.00253,10.5626,1.8367,38.6662,38.5679
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,62,25.5305,0.002519,10.5985,1.83645,38.0672,37.968
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,63,25.6949,0.002289,10.5788,1.83782,38.2062,38.1138
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,64,25.8956,0.00267,10.5828,1.83782,38.424,38.3189
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,65,25.566,0.00254,10.5963,1.84205,38.0997,38.007
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,66,25.5113,0.002511,10.593,1.83594,38.0352,37.9428
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,67,25.3695,0.00246,10.5872,1.84362,37.9009,37.8027
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,68,25.5846,0.00224,10.5859,1.84045,38.1461,38.0132
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,69,25.6176,0.00237,10.5988,1.84442,38.1589,38.0632
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,70,25.573,0.00259,10.5958,1.84333,38.1067,38.0147
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,71,25.599,0.00236,10.5867,1.83914,38.1226,38.0273
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,72,25.7275,0.00251,10.5806,1.84221,38.2521,38.1528
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,73,25.578,0.00282,10.5874,1.84093,38.1048,38.0092
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",320,74,25.7938,0.002299,10.5897,1.83968,38.3176,38.2255
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,0,53.4652,0.002538,15.6708,3.20499,72.444,72.3436
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,1,53.7491,0.002312,15.6754,3.20058,72.7251,72.6274
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,2,53.4547,0.002529,15.6732,3.19923,72.4251,72.3296
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,3,53.3573,0.00237,15.6704,3.20915,72.3331,72.2393
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,4,53.3293,0.00239,15.678,3.20461,72.3097,72.2142
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,5,53.4726,0.00236,15.6701,3.20746,72.4517,72.3525
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,6,53.357,0.00231,15.6717,3.20618,72.3353,72.2372
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,7,53.425,0.0025,15.6694,3.2079,72.4052,72.3048
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,8,53.3764,0.002361,15.6673,3.20832,72.3525,72.2543
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,9,53.3848,0.00246,15.6718,3.20058,72.358,72.2596
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,10,53.4273,0.002578,15.671,3.20854,72.4187,72.3094
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,11,53.4828,0.00256,15.6713,3.20656,72.4627,72.3633
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,12,53.4773,0.002338,15.6627,3.20374,72.4601,72.3461
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,13,53.4444,0.0025,15.6602,3.20157,72.4079,72.3086
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,14,53.4824,0.00249,15.6721,3.20694,72.46,72.3639
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,15,53.5453,0.002541,15.672,3.2056,72.5258,72.4254
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,16,53.4465,0.00232,15.676,3.20176,72.4211,72.3266
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,17,53.374,0.002639,15.673,3.20294,72.3519,72.2527
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,18,53.4976,0.00255,15.6636,3.20506,72.4684,72.3689
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,19,53.4931,0.00276,15.6666,3.20541,72.4658,72.3679
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,20,53.5105,0.002139,15.6738,3.20656,72.488,72.393
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,21,53.4102,0.00228,15.6703,3.20758,72.3882,72.2904
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,22,53.6171,0.002421,15.6714,3.20992,72.5997,72.5008
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,23,53.4889,0.00248,15.6661,3.20304,72.4617,72.3604
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,24,53.3242,0.0023,15.6722,3.20458,72.303,72.2032
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,25,53.6459,0.0024,15.6747,3.19866,72.621,72.5216
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,26,53.3781,0.00218,15.6682,3.20374,72.3469,72.2522
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,27,53.4748,0.002749,15.666,3.20694,72.4517,72.3505
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,28,53.3413,0.00246,15.6811,3.20595,72.3285,72.2308
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,29,53.5688,0.002611,15.6612,3.21114,72.5439,72.4438
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,30,53.4489,0.00254,15.6745,3.20938,72.4312,72.3353
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,31,53.4474,0.00263,15.6711,3.20906,72.4319,72.3302
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,32,53.4917,0.00228,15.6765,3.20714,72.4732,72.3777
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,33,53.3059,0.00241,15.6703,3.20048,72.2785,72.179
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,34,53.5046,0.00246,15.6716,3.20256,72.4804,72.3812
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,35,53.547,0.002592,15.6623,3.20912,72.5185,72.421
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,36,53.4645,0.00234,15.6732,3.21018,72.4527,72.3502
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,37,53.4772,0.00251,15.6734,3.20813,72.4592,72.3613
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,38,53.5791,0.00231,15.6626,3.20464,72.5432,72.4487
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,39,53.2395,0.00245,15.6688,3.20902,72.2214,72.1197
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,40,53.264,0.002571,15.675,3.21504,72.2549,72.1566
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,41,53.3074,0.002489,15.6735,3.19878,72.2814,72.1821
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,42,53.4125,0.002431,15.6651,3.20678,72.3878,72.2868
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,43,53.3213,0.00244,15.6627,3.20877,72.2926,72.1953
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,44,53.4707,0.002419,15.6608,3.20515,72.4394,72.3391
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,45,53.7348,0.00255,15.6739,3.2039,72.7157,72.6151
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,46,53.1903,0.00249,15.6664,3.20394,72.1596,72.0631
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,47,53.3585,0.00238,15.6707,3.20506,72.3368,72.2366
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,48,53.3184,0.00266,15.6588,3.20547,72.2803,72.1853
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,49,53.3273,0.00263,15.6641,3.20701,72.301,72.201
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,50,53.3676,0.002409,15.6774,3.2024,72.3451,72.2497
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,51,53.3225,0.00247,15.6751,3.20525,72.3046,72.2054
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,52,53.2478,0.00261,15.6689,3.20682,72.2248,72.1261
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,53,53.2183,0.002351,15.6796,3.20448,72.2043,72.1047
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,54,53.4825,0.002359,15.6672,3.20541,72.4551,72.3575
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,55,53.2699,0.00248,15.6778,3.204,72.2492,72.1542
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,56,53.504,0.00238,15.6703,3.21002,72.4863,72.3867
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,57,53.5324,0.002569,15.6681,3.20314,72.5014,72.4062
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,58,53.213,0.00241,15.6627,3.2031,72.1843,72.0812
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,59,53.4148,0.00235,15.6766,3.20989,72.3973,72.3036
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,60,53.2949,0.0027,15.6725,3.20621,72.2718,72.1763
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,61,53.3812,0.002501,15.6627,3.2088,72.3543,72.2551
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,62,53.3404,0.00262,15.6657,3.20416,72.3096,72.2129
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,63,53.3188,0.00269,15.6704,3.20835,72.3008,72.2003
3,double,uniform,CPU,"P | P | P | P | Ds | Ds",384,64,53.5036,0.00249,15.6675,3.20688,72.479,72.3804
