dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",64,0,185.309,0.0025,0.136729,52.1264,237.676,237.574
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,44,0.106752,0.00189,1.73477,0.184864,2.08373,2.02828
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,45,0.105824,0.00188,1.73173,0.18416,2.07929,2.0236
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,46,0.102208,0.00172,1.73157,0.18368,2.07599,2.01918
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,47,0.105856,0.00169,1.73249,0.182848,2.07784,2.02289
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,48,0.105472,0.0019,1.73299,0.185888,2.08271,2.02625
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,49,0.109536,0.00173,1.73037,0.182176,2.07619,2.02381
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,50,0.102976,0.001951,1.73108,0.185632,2.08241,2.02164
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,51,0.104192,0.00193,1.73167,0.18304,2.07655,2.02083
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,52,0.102208,0.001851,1.74129,0.182752,2.08335,2.0281
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,53,0.10624,0.00178,1.73819,0.183584,2.0867,2.0298
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,54,0.108032,0.00234,1.73262,0.185504,2.08636,2.0285
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,55,0.102912,0.002111,1.73401,0.18384,2.08132,2.02288
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,56,0.104736,0.00198,1.73426,0.184032,2.08149,2.02501
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,57,0.117536,0.002161,1.73576,0.186112,2.1016,2.04157
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,58,0.10592,0.001878,1.73321,0.1848,2.08199,2.02581
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,59,0.103904,0.00179,1.73276,0.183648,2.07906,2.0221
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,60,0.10384,0.00204,1.73275,0.184096,2.07737,2.02273
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,61,0.10528,0.00177,1.73278,0.183424,2.07998,2.02326
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,62,0.1176,0.0021,1.73548,0.186048,2.09913,2.04123
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,63,0.106656,0.00196,1.73314,0.183616,2.08392,2.02538
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,64,0.102176,0.00196,1.73309,0.183648,2.07919,2.02088
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,65,0.104576,0.00189,1.73319,0.182464,2.07819,2.02212
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,66,0.103168,0.00191,1.73074,0.1848,2.07413,2.02062
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,67,0.107616,0.0019,1.73244,0.183712,2.08375,2.02567
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,68,0.125632,0.00183,1.7365,0.184352,2.10536,2.04832
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,69,0.107616,0.001819,1.73589,0.18448,2.08708,2.02981
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,70,0.104896,0.00204,1.73417,0.18592,2.08252,2.02703
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,71,0.10416,0.001771,1.73296,0.181536,2.07975,2.02043
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,72,0.116448,0.001981,1.73498,0.183776,2.09447,2.03719
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,73,0.1112,0.001891,1.73414,0.18256,2.08699,2.02979
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",192,74,0.102016,0.00198,1.73347,0.185216,2.0789,2.02268
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,0,0.33536,0.002079,4.31466,0.417984,5.1352,5.07008
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,1,0.337856,0.00218,4.31496,0.416448,5.14718,5.07144
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,2,0.33824,0.00219,4.31825,0.418592,5.14331,5.07727
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,3,0.341696,0.00213,4.31568,0.41568,5.14514,5.07518
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,4,0.34176,0.00206,4.31408,0.42016,5.14839,5.07806
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,5,0.339264,0.00215,4.31771,0.420032,5.152,5.07915
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,6,0.338976,0.00212,4.31358,0.417696,5.13854,5.07237
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,7,0.339104,0.0022,4.31938,0.419264,5.14546,5.07994
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,8,0.336192,0.00207,4.31415,0.41984,5.13364,5.07225
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,9,0.340544,0.00208,4.32351,0.416224,5.21177,5.08236
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,10,0.329568,0.001919,4.31138,0.41904,5.1222,5.0619
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,11,0.341184,0.002149,4.32,0.415648,5.1492,5.07898
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,12,0.340288,0.00217,4.31574,0.41728,5.14336,5.07547
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,13,0.341248,0.00226,4.31638,0.418528,5.14928,5.07841
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,14,0.340608,0.00209,4.31977,0.417824,5.15573,5.08029
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,15,0.338368,0.00216,4.31303,0.416192,5.13969,5.06975
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,16,0.344512,0.00219,4.31632,0.419584,5.15245,5.0826
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,17,0.341696,0.00227,4.31654,0.41744,5.14686,5.07794
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,18,0.34096,0.00207,4.31597,0.415872,5.14357,5.07487
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,19,0.338656,0.00216,4.31312,0.4176,5.1457,5.07153
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,20,0.33808,0.00198,4.31462,0.419168,5.13605,5.07385
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,21,0.337152,0.002231,4.32154,0.415936,5.1396,5.07686
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,22,0.331424,0.00199,4.31544,0.416864,5.12822,5.06571
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,23,0.333856,0.00212,4.32805,0.415936,5.1425,5.07996
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,24,0.341056,0.002071,4.31433,0.420544,5.14871,5.078
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,25,0.339328,0.002279,4.31451,0.417792,5.14151,5.0739
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,26,0.339904,0.00214,4.32999,0.416032,5.15575,5.08806
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,27,0.339008,0.00221,4.3174,0.419904,5.15043,5.07852
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,28,0.341792,0.00232,4.31866,0.418464,5.15141,5.08123
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,29,0.330496,0.00188,4.31584,0.419072,5.12819,5.06728
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,30,0.339328,0.00205,4.31452,0.416928,5.14174,5.07282
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,31,0.330272,0.00217,4.31427,0.417024,5.1249,5.06373
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,32,0.328768,0.00225,4.31376,0.415648,5.11981,5.06042
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,33,0.331456,0.002,4.3138,0.416384,5.12396,5.06364
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,34,0.326592,0.00205,4.31568,0.417184,5.1291,5.0615
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,35,0.331136,0.001899,4.31931,0.416544,5.13056,5.06888
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,36,0.33392,0.00205,4.3128,0.417344,5.12838,5.06611
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,37,0.32512,0.00203,4.31324,0.418336,5.11973,5.05872
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,38,0.33472,0.002151,4.31406,0.41472,5.12695,5.06565
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,39,0.326976,0.002041,4.314,0.415328,5.11678,5.05834
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,40,0.339744,0.00214,4.31716,0.418496,5.14787,5.07754
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,41,0.34224,0.002051,4.31543,0.415744,5.1441,5.07546
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,42,0.339776,0.00232,4.31593,0.419488,5.14766,5.07751
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,43,0.338336,0.00213,4.31518,0.421088,5.14695,5.07673
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,44,0.341792,0.00203,4.31608,0.421888,5.15185,5.08179
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,45,0.340096,0.00203,4.33094,0.417952,5.16148,5.09101
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,46,0.34128,0.002049,4.31618,0.419232,5.15231,5.07874
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,47,0.336832,0.002211,4.31665,0.415712,5.13942,5.0714
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,48,0.340576,0.002309,4.31523,0.420384,5.14746,5.0785
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,49,0.340032,0.00209,4.31719,0.420032,5.1501,5.07934
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,50,0.339584,0.002,4.32109,0.419904,5.15781,5.08257
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,51,0.334976,0.002089,4.32091,0.418016,5.14748,5.07599
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,52,0.339424,0.002179,4.31421,0.417184,5.13943,5.07299
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,53,0.344448,0.002399,4.31752,0.4168,5.15355,5.08116
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,54,0.338368,0.00212,4.31715,0.417408,5.14357,5.07504
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,55,0.339616,0.00231,4.31454,0.418528,5.14461,5.07499
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,56,0.341408,0.00217,4.31294,0.41968,5.14553,5.0762
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,57,0.341056,0.00235,4.31273,0.418432,5.14372,5.07456
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,58,0.338208,0.002061,4.31617,0.417216,5.14381,5.07365
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,59,0.34032,0.00211,4.3308,0.416608,5.15776,5.08984
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,60,0.339776,0.00212,4.31511,0.419488,5.14448,5.07649
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,61,0.34016,0.00207,4.31785,0.417888,5.15018,5.07796
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,62,0.340448,0.00216,4.31845,0.41952,5.14708,5.08057
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,63,0.345792,0.00237,4.31739,0.415744,5.15113,5.08129
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,64,0.339904,0.0022,4.33149,0.420416,5.16336,5.09401
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,65,0.339808,0.00209,4.31284,0.420192,5.14387,5.07493
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,66,0.327712,0.00245,4.30959,0.419424,5.11616,5.05917
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,67,0.33264,0.00202,4.31299,0.415968,5.12234,5.06361
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,68,0.331264,0.00225,4.31464,0.419744,5.12796,5.0679
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,69,0.339008,0.002311,4.31619,0.415872,5.14227,5.07338
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,70,0.344256,0.00207,4.31794,0.419456,5.15512,5.08372
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,71,0.34064,0.00213,4.32037,0.41648,5.14667,5.07962
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,72,0.340384,0.00206,4.3164,0.420288,5.15091,5.07913
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,73,0.339456,0.002212,4.31631,0.417568,5.14574,5.07554
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",256,74,0.338528,0.00214,4.32433,0.42,5.15621,5.085
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,0,0.69616,0.002191,9.61876,0.824256,11.2163,11.1414
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,1,0.696896,0.00209,9.6139,0.819616,11.2037,11.1325
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,2,0.697664,0.0021,9.62121,0.819872,11.2103,11.1409
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,3,0.698176,0.002289,9.61675,0.820704,11.2112,11.1379
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,4,0.695904,0.00233,9.61732,0.818592,11.2035,11.1341
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,5,0.697216,0.002081,9.61862,0.817024,11.2047,11.1349
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,6,0.69696,0.0021,9.61538,0.821056,11.2024,11.1355
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,7,0.69648,0.00211,9.6107,0.82112,11.2064,11.1304
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,8,0.696704,0.002029,9.61556,0.8184,11.2044,11.1327
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,9,0.69808,0.002108,9.6137,0.816896,11.2019,11.1308
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,10,0.69696,0.00218,9.61398,0.822144,11.2092,11.1353
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,11,0.70032,0.002161,9.61941,0.818528,11.21,11.1404
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,12,0.696192,0.0022,9.61651,0.818976,11.2012,11.1339
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,13,0.6976,0.00214,9.62408,0.819136,11.2146,11.143
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,14,0.696448,0.002329,9.61811,0.819584,11.206,11.1365
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,15,0.69776,0.002421,9.6103,0.819232,11.2015,11.1297
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,16,0.69664,0.00228,9.61226,0.817568,11.2006,11.1288
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,17,0.698368,0.00236,9.61855,0.82464,11.2147,11.1439
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,18,0.695904,0.00204,9.61966,0.821792,11.2128,11.1394
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,19,0.69888,0.0023,9.61234,0.818976,11.2058,11.1325
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,20,0.701056,0.002189,9.61584,0.821792,11.2174,11.1409
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,21,0.695456,0.00234,9.62574,0.820288,11.2119,11.1438
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,22,0.699264,0.00222,9.61311,0.819552,11.204,11.1341
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,23,0.698304,0.00203,9.61053,0.816352,11.1959,11.1272
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,24,0.697952,0.00218,9.61274,0.81936,11.2026,11.1322
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,25,0.697312,0.0024,9.61497,0.819488,11.2027,11.1342
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,26,0.69568,0.0021,9.61364,0.819136,11.2013,11.1306
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,27,0.696512,0.002111,9.62269,0.81888,11.2117,11.1402
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,28,0.69984,0.002069,9.6132,0.820448,11.2067,11.1356
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,29,0.694048,0.002199,9.61546,0.819264,11.2011,11.131
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,30,0.695616,0.00219,9.61834,0.8192,11.2059,11.1354
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,31,0.702656,0.00239,9.61744,0.818624,11.2144,11.1411
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,32,0.695264,0.00248,9.61158,0.818688,11.1949,11.128
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,33,0.69776,0.00567,9.6142,0.82064,11.2115,11.1383
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,34,0.697504,0.00205,9.61611,0.819712,11.2064,11.1354
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,35,0.698016,0.00237,9.6147,0.819872,11.2087,11.135
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,36,0.699424,0.00209,9.61829,0.823328,11.2164,11.1431
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,37,0.696448,0.00235,9.62184,0.823584,11.2147,11.1442
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,38,0.699296,0.002169,9.61502,0.821568,11.2127,11.1381
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,39,0.697952,0.00248,9.61393,0.8216,11.208,11.136
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,40,0.697024,0.002071,9.61924,0.819328,11.2098,11.1377
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,41,0.697152,0.00216,9.62116,0.815872,11.2053,11.1363
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,42,0.701152,0.00221,9.61675,0.820576,11.214,11.1407
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,43,0.700384,0.00224,9.61887,0.818528,11.214,11.14
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,44,0.699936,0.00209,9.61352,0.821472,11.2157,11.137
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,45,0.697856,0.002209,9.61995,0.821248,11.2107,11.1413
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,46,0.700288,0.002202,9.61439,0.824096,11.2131,11.141
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,47,0.69264,0.001989,9.61548,0.818272,11.1997,11.1284
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,48,0.697312,0.002291,9.61577,0.815904,11.2029,11.1313
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,49,0.697856,0.0021,9.61185,0.82144,11.2059,11.1333
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,50,0.69648,0.00221,9.61241,0.821088,11.2039,11.1322
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,51,0.691968,0.0021,9.61335,0.82192,11.2028,11.1293
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,52,0.698272,0.002771,9.63024,0.818784,11.2291,11.1501
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,53,0.696192,0.002081,9.61413,0.8184,11.2011,11.1308
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,54,0.694368,0.0021,9.61227,0.81952,11.1982,11.1283
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,55,0.700576,0.00241,9.61393,0.818048,11.2078,11.135
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,56,0.69936,0.00255,9.61217,0.818112,11.2035,11.1322
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,57,0.696608,0.002211,9.61269,0.820992,11.2055,11.1325
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,58,0.696,0.00232,9.62025,0.8216,11.2127,11.1402
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,59,0.697536,0.00229,9.61831,0.821024,11.213,11.1392
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,60,0.696864,0.00226,9.61578,0.819776,11.206,11.1347
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,61,0.695136,0.002359,9.6183,0.8184,11.2057,11.1342
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,62,0.696096,0.00209,9.61768,0.821952,11.2111,11.1378
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,63,0.695648,0.00221,9.6147,0.81936,11.2106,11.1319
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,64,0.700672,0.00224,9.61175,0.820512,11.2084,11.1352
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,65,0.699104,0.00209,9.61255,0.817248,11.1997,11.131
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,66,0.699008,0.00218,9.6157,0.821952,11.2108,11.1388
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,67,0.699616,0.00228,9.6097,0.819584,11.2003,11.1312
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,68,0.695104,0.00237,9.61999,0.818208,11.2061,11.1357
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,69,0.696416,0.002078,9.61272,0.819584,11.2023,11.1308
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,70,0.699584,0.00209,9.61887,0.819264,11.2096,11.1398
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,71,0.695552,0.00209,9.61524,0.819744,11.2045,11.1326
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,72,0.69648,0.002179,9.61233,0.816736,11.199,11.1277
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,73,0.696384,0.002091,9.61051,0.818112,11.1963,11.1271
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",320,74,0.697824,0.00211,9.61997,0.823264,11.2146,11.1432
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,0,1.23616,0.002271,14.7354,1.42358,17.4727,17.3974
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,1,1.23754,0.00249,14.7928,1.42173,17.5306,17.4546
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,2,1.23862,0.00228,14.7647,1.42195,17.5016,17.4276
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,3,1.23638,0.002119,14.7716,1.42112,17.5055,17.4312
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,4,1.2336,0.002271,14.7392,1.42362,17.4719,17.3987
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,5,1.23818,0.00219,14.7737,1.4231,17.5106,17.4371
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,6,1.23718,0.00261,14.7639,1.42464,17.5056,17.4284
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,7,1.23578,0.002319,14.7375,1.42458,17.4756,17.4002
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,8,1.23453,0.002131,14.794,1.42294,17.5289,17.4536
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,9,1.23366,0.002271,14.7907,1.42045,17.5244,17.4471
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,10,1.23734,0.0022,14.767,1.42202,17.5067,17.4286
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,11,1.23885,0.002191,14.7583,1.42176,17.498,17.4211
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,12,1.23421,0.00218,14.7831,1.42378,17.5203,17.4433
3,double,uniform,GPU,"Ds | Ds | Ds | Ds | Ns | Ns",384,13,1.23667,0.002139,14.7568,1.42326,17.4934,17.4189
