dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,GPU,"D | D",64,0,182.975,0,0.03496,50.4643,233.567,233.474
1,float,uniform,GPU,"D | D",256,62,0.01056,0,0.02506,0.004768,0.07486,0.040388
1,float,uniform,GPU,"D | D",256,63,0.011616,0,0.0246,0.005696,0.076149,0.041912
1,float,uniform,GPU,"D | D",256,64,0.010496,0,0.02506,0.005664,0.075799,0.04122
1,float,uniform,GPU,"D | D",256,65,0.011968,0,0.02441,0.004384,0.075959,0.040762
1,float,uniform,GPU,"D | D",256,66,0.01248,0,0.02575,0.006304,0.078239,0.044534
1,float,uniform,GPU,"D | D",256,67,0.0104,0,0.02462,0.007264,0.074819,0.042284
1,float,uniform,GPU,"D | D",256,68,0.01104,0,0.02445,0.004992,0.074109,0.040482
1,float,uniform,GPU,"D | D",256,69,0.013504,0,0.02444,0.00704,0.078929,0.044984
1,float,uniform,GPU,"D | D",256,70,0.013984,0,0.02509,0.006848,0.079459,0.045922
1,float,uniform,GPU,"D | D",256,71,0.012192,0,0.02095,0.007296,0.06866,0.040438
1,float,uniform,GPU,"D | D",256,72,0.011232,0,0.02843,0.006112,0.079739,0.045774
1,float,uniform,GPU,"D | D",256,73,0.010656,0,0.02544,0.005504,0.07386,0.0416
1,float,uniform,GPU,"D | D",256,74,0.011936,0,0.02492,0.006688,0.076399,0.043544
1,float,uniform,GPU,"D | D",320,0,0.014912,0,0.02349,0.0112,0.08993,0.049602
1,float,uniform,GPU,"D | D",320,1,0.009536,0,0.021548,0.003712,0.070539,0.034796
1,float,uniform,GPU,"D | D",320,2,0.013184,0,0.021119,0.004608,0.072949,0.038911
1,float,uniform,GPU,"D | D",320,3,0.009984,0,0.02144,0.003712,0.070979,0.035136
1,float,uniform,GPU,"D | D",320,4,0.010176,0,0.021079,0.004992,0.070069,0.036247
1,float,uniform,GPU,"D | D",320,5,0.014432,0,0.02097,0.004736,0.076109,0.040138
1,float,uniform,GPU,"D | D",320,6,0.011008,0,0.021299,0.004736,0.078739,0.037043
1,float,uniform,GPU,"D | D",320,7,0.012032,0,0.021239,0.00448,0.076249,0.037751
1,float,uniform,GPU,"D | D",320,8,0.012192,0,0.021309,0.004704,0.072289,0.038205
1,float,uniform,GPU,"D | D",320,9,0.011488,0,0.02143,0.00528,0.071509,0.038198
1,float,uniform,GPU,"D | D",320,10,0.011808,0,0.021019,0.004384,0.071409,0.037211
1,float,uniform,GPU,"D | D",320,11,0.011488,0,0.021909,0.004896,0.072719,0.038293
1,float,uniform,GPU,"D | D",320,12,0.01072,0,0.02139,0.00464,0.071139,0.03675
1,float,uniform,GPU,"D | D",320,13,0.011232,0,0.022119,0.00464,0.070989,0.037991
1,float,uniform,GPU,"D | D",320,14,0.011008,0,0.02092,0.004416,0.070579,0.036344
1,float,uniform,GPU,"D | D",320,15,0.011936,0,0.021029,0.004576,0.072489,0.037541
1,float,uniform,GPU,"D | D",320,16,0.011328,0,0.021549,0.006016,0.073599,0.038893
1,float,uniform,GPU,"D | D",320,17,0.013408,0,0.02096,0.004704,0.073769,0.039072
1,float,uniform,GPU,"D | D",320,18,0.010944,0,0.02084,0.004704,0.07096,0.036488
1,float,uniform,GPU,"D | D",320,19,0.00992,0,0.02109,0.00608,0.07143,0.03709
1,float,uniform,GPU,"D | D",320,20,0.01072,0,0.021509,0.005216,0.073709,0.037445
1,float,uniform,GPU,"D | D",320,21,0.010624,0,0.02381,0.00464,0.073559,0.039074
1,float,uniform,GPU,"D | D",320,22,0.012928,0,0.02099,0.004544,0.072789,0.038462
1,float,uniform,GPU,"D | D",320,23,0.012224,0,0.02118,0.004768,0.072569,0.038172
1,float,uniform,GPU,"D | D",320,24,0.012832,0,0.017631,0.006752,0.065369,0.037215
1,float,uniform,GPU,"D | D",320,25,0.011328,0,0.02096,0.004736,0.07049,0.037024
1,float,uniform,GPU,"D | D",320,26,0.011136,0,0.021579,0.007168,0.074859,0.039883
1,float,uniform,GPU,"D | D",320,27,0.012384,0,0.02135,0.005888,0.07302,0.039622
1,float,uniform,GPU,"D | D",320,28,0.011424,0,0.020761,0.004544,0.071169,0.036729
1,float,uniform,GPU,"D | D",320,29,0.011232,0,0.0213,0.004512,0.071599,0.037044
1,float,uniform,GPU,"D | D",320,30,0.014208,0,0.02091,0.004704,0.074669,0.039822
1,float,uniform,GPU,"D | D",320,31,0.01024,0,0.02099,0.005984,0.072999,0.037214
1,float,uniform,GPU,"D | D",320,32,0.012128,0,0.02098,0.00624,0.07342,0.039348
1,float,uniform,GPU,"D | D",320,33,0.01152,0,0.021249,0.00448,0.070589,0.037249
1,float,uniform,GPU,"D | D",320,34,0.010816,0,0.02114,0.005984,0.07251,0.03794
1,float,uniform,GPU,"D | D",320,35,0.011808,0,0.02093,0.004384,0.151789,0.037122
1,float,uniform,GPU,"D | D",320,36,0.01104,0,0.021,0.004576,0.072479,0.036616
1,float,uniform,GPU,"D | D",320,37,0.011424,0,0.02082,0.007808,0.07303,0.040052
1,float,uniform,GPU,"D | D",320,38,0.0104,0,0.02147,0.004544,0.07219,0.036414
1,float,uniform,GPU,"D | D",320,39,0.012544,0,0.020959,0.00432,0.071319,0.037823
1,float,uniform,GPU,"D | D",320,40,0.010656,0,0.02194,0.006496,0.072779,0.039092
1,float,uniform,GPU,"D | D",320,41,0.010112,0,0.021169,0.00448,0.070779,0.035761
1,float,uniform,GPU,"D | D",320,42,0.013536,0,0.02106,0.004576,0.074509,0.039172
1,float,uniform,GPU,"D | D",320,43,0.011456,0,0.02156,0.00448,0.070969,0.037496
1,float,uniform,GPU,"D | D",320,44,0.014048,0,0.02091,0.005824,0.076869,0.040782
1,float,uniform,GPU,"D | D",320,45,0.01104,0,0.02695,0.005792,0.077529,0.043782
1,float,uniform,GPU,"D | D",320,46,0.010784,0,0.02119,0.005888,0.071959,0.037862
1,float,uniform,GPU,"D | D",320,47,0.010976,0,0.02091,0.004544,0.07021,0.03643
1,float,uniform,GPU,"D | D",320,48,0.010624,0,0.02103,0.004384,0.070199,0.036038
1,float,uniform,GPU,"D | D",320,49,0.011008,0,0.0212,0.006464,0.07375,0.038672
1,float,uniform,GPU,"D | D",320,50,0.010656,0,0.02115,0.007648,0.074189,0.039454
1,float,uniform,GPU,"D | D",320,51,0.013152,0,0.02163,0.006464,0.07602,0.041246
1,float,uniform,GPU,"D | D",320,52,0.010944,0,0.02087,0.004384,0.06867,0.036198
1,float,uniform,GPU,"D | D",320,53,0.012736,0,0.02135,0.0048,0.073679,0.038886
1,float,uniform,GPU,"D | D",320,54,0.01008,0,0.021529,0.00592,0.072839,0.037529
1,float,uniform,GPU,"D | D",320,55,0.011264,0,0.020969,0.004608,0.071789,0.036841
1,float,uniform,GPU,"D | D",320,56,0.014144,0,0.02113,0.004352,0.07351,0.039626
1,float,uniform,GPU,"D | D",320,57,0.012256,0,0.02117,0.00496,0.073729,0.038386
1,float,uniform,GPU,"D | D",320,58,0.010688,0,0.02087,0.005568,0.07035,0.037126
1,float,uniform,GPU,"D | D",320,59,0.013568,0,0.02343,0.005408,0.076099,0.042406
1,float,uniform,GPU,"D | D",320,60,0.012288,0,0.02091,0.004448,0.177098,0.037646
1,float,uniform,GPU,"D | D",320,61,0.010528,0,0.02092,0.004576,0.06977,0.036024
1,float,uniform,GPU,"D | D",320,62,0.011744,0,0.01734,0.006784,0.06393,0.035868
1,float,uniform,GPU,"D | D",320,63,0.012224,0,0.02018,0.005216,0.072409,0.03762
1,float,uniform,GPU,"D | D",320,64,0.012032,0,0.02087,0.00624,0.072919,0.039142
1,float,uniform,GPU,"D | D",320,65,0.009856,0,0.02147,0.00448,0.069529,0.035806
1,float,uniform,GPU,"D | D",320,66,0.010656,0,0.02073,0.00432,0.068759,0.035706
1,float,uniform,GPU,"D | D",320,67,0.010208,0,0.02185,0.004448,0.070209,0.036506
1,float,uniform,GPU,"D | D",320,68,0.010336,0,0.02124,0.00464,0.068889,0.036216
1,float,uniform,GPU,"D | D",320,69,0.01088,0,0.02086,0.004416,0.07086,0.036156
1,float,uniform,GPU,"D | D",320,70,0.01264,0,0.021579,0.004672,0.073689,0.038891
1,float,uniform,GPU,"D | D",320,71,0.0128,0,0.02174,0.0064,0.07353,0.04094
1,float,uniform,GPU,"D | D",320,72,0.010368,0,0.02076,0.00576,0.072399,0.036888
1,float,uniform,GPU,"D | D",320,73,0.013152,0,0.02129,0.006816,0.07668,0.041258
1,float,uniform,GPU,"D | D",320,74,0.01264,0,0.02073,0.004576,0.071859,0.037946
1,float,uniform,GPU,"D | D",384,0,0.022464,0,0.02254,0.012032,0.105329,0.057036
1,float,uniform,GPU,"D | D",384,1,0.011392,0,0.025989,0.00544,0.076379,0.042821
1,float,uniform,GPU,"D | D",384,2,0.011424,0,0.01853,0.004736,0.0682,0.03469
1,float,uniform,GPU,"D | D",384,3,0.01136,0,0.01879,0.004224,0.069079,0.034374
1,float,uniform,GPU,"D | D",384,4,0.011456,0,0.01878,0.006496,0.071029,0.036732
1,float,uniform,GPU,"D | D",384,5,0.009952,0,0.0194,0.005728,0.071179,0.03508
1,float,uniform,GPU,"D | D",384,6,0.010688,0,0.018669,0.005728,0.069579,0.035085
1,float,uniform,GPU,"D | D",384,7,0.010976,0,0.01945,0.004576,0.068149,0.035002
1,float,uniform,GPU,"D | D",384,8,0.011328,0,0.019249,0.00448,0.069739,0.035057
1,float,uniform,GPU,"D | D",384,9,0.010656,0,0.01871,0.00448,0.06927,0.033846
1,float,uniform,GPU,"D | D",384,10,0.01088,0,0.01932,0.004448,0.06918,0.034648
1,float,uniform,GPU,"D | D",384,11,0.012224,0,0.01944,0.005024,0.071539,0.036688
1,float,uniform,GPU,"D | D",384,12,0.010144,0,0.014961,0.007072,0.060509,0.032177
1,float,uniform,GPU,"D | D",384,13,0.009824,0,0.01896,0.007744,0.07068,0.036528
1,float,uniform,GPU,"D | D",384,14,0.010112,0,0.018839,0.005408,0.069239,0.034359
1,float,uniform,GPU,"D | D",384,15,0.0112,0,0.01871,0.005696,0.06916,0.035606
1,float,uniform,GPU,"D | D",384,16,0.010688,0,0.01897,0.004576,0.073939,0.034234
1,float,uniform,GPU,"D | D",384,17,0.012256,0,0.018709,0.005024,0.070519,0.035989
1,float,uniform,GPU,"D | D",384,18,0.011328,0,0.01903,0.006624,0.0725,0.036982
1,float,uniform,GPU,"D | D",384,19,0.010144,0,0.018699,0.005408,0.069089,0.034251
1,float,uniform,GPU,"D | D",384,20,0.012032,0,0.018661,0.006176,0.072019,0.036869
1,float,uniform,GPU,"D | D",384,21,0.011072,0,0.01889,0.004672,0.068259,0.034634
1,float,uniform,GPU,"D | D",384,22,0.010784,0,0.01883,0.004832,0.068909,0.034446
1,float,uniform,GPU,"D | D",384,23,0.011552,0,0.01863,0.004288,0.069159,0.03447
1,float,uniform,GPU,"D | D",384,24,0.011936,0,0.01897,0.004768,0.07169,0.035674
1,float,uniform,GPU,"D | D",384,25,0.014592,0,0.01508,0.007008,0.065659,0.03668
1,float,uniform,GPU,"D | D",384,26,0.01136,0,0.01845,0.00432,0.074589,0.03413
1,float,uniform,GPU,"D | D",384,27,0.012352,0,0.01875,0.00448,0.070859,0.035582
1,float,uniform,GPU,"D | D",384,28,0.011904,0,0.0187,0.005728,0.070589,0.036332
1,float,uniform,GPU,"D | D",384,29,0.012064,0,0.018599,0.006016,0.070179,0.036679
1,float,uniform,GPU,"D | D",384,30,0.011808,0,0.01876,0.005536,0.071689,0.036104
1,float,uniform,GPU,"D | D",384,31,0.010816,0,0.018931,0.004288,0.068369,0.034035
1,float,uniform,GPU,"D | D",384,32,0.011392,0,0.01939,0.004416,0.070729,0.035198
1,float,uniform,GPU,"D | D",384,33,0.010656,0,0.018351,0.004256,0.066399,0.033263
1,float,uniform,GPU,"D | D",384,34,0.010592,0,0.01963,0.003648,0.06967,0.03387
1,float,uniform,GPU,"D | D",384,35,0.010592,0,0.018959,0.004288,0.068099,0.033839
1,float,uniform,GPU,"D | D",384,36,0.010048,0,0.019119,0.006848,0.077359,0.036015
1,float,uniform,GPU,"D | D",384,37,0.012768,0,0.01893,0.005952,0.07288,0.03765
1,float,uniform,GPU,"D | D",384,38,0.012704,0,0.01906,0.007392,0.074679,0.039156
1,float,uniform,GPU,"D | D",384,39,0.010688,0,0.0185,0.005216,0.067269,0.034404
1,float,uniform,GPU,"D | D",384,40,0.01104,0,0.01889,0.00432,0.067769,0.03425
1,float,uniform,GPU,"D | D",384,41,0.013408,0,0.01874,0.00592,0.073349,0.038068
1,float,uniform,GPU,"D | D",384,42,0.010432,0,0.018479,0.00464,0.067499,0.033551
1,float,uniform,GPU,"D | D",384,43,0.012832,0,0.019139,0.00464,0.071639,0.036611
1,float,uniform,GPU,"D | D",384,44,0.01264,0,0.019009,0.007232,0.072599,0.038881
1,float,uniform,GPU,"D | D",384,45,0.010912,0,0.0189,0.004768,0.069009,0.03458
1,float,uniform,GPU,"D | D",384,46,0.010176,0,0.018579,0.005856,0.069469,0.034611
1,float,uniform,GPU,"D | D",384,47,0.01056,0,0.01886,0.005824,0.06992,0.035244
1,float,uniform,GPU,"D | D",384,48,0.009888,0,0.01905,0.004512,0.068159,0.03345
1,float,uniform,GPU,"D | D",384,49,0.012416,0,0.0151,0.007744,0.063569,0.03526
1,float,uniform,GPU,"D | D",384,50,0.010592,0,0.01533,0.006464,0.061309,0.032386
1,float,uniform,GPU,"D | D",384,51,0.01104,0,0.01857,0.005248,0.068149,0.034858
1,float,uniform,GPU,"D | D",384,52,0.013408,0,0.01942,0.005024,0.072919,0.037852
1,float,uniform,GPU,"D | D",384,53,0.011456,0,0.01881,0.005248,0.06966,0.035514
1,float,uniform,GPU,"D | D",384,54,0.011232,0,0.018719,0.005792,0.070259,0.035743
1,float,uniform,GPU,"D | D",384,55,0.011008,0,0.01877,0.005888,0.07068,0.035666
1,float,uniform,GPU,"D | D",384,56,0.011296,0,0.01867,0.00528,0.0684,0.035246
1,float,uniform,GPU,"D | D",384,57,0.009952,0,0.01886,0.004832,0.06869,0.033644
1,float,uniform,GPU,"D | D",384,58,0.011616,0,0.01913,0.006432,0.070899,0.037178
1,float,uniform,GPU,"D | D",384,59,0.015872,0,0.01918,0.004992,0.074329,0.040044
1,float,uniform,GPU,"D | D",384,60,0.010976,0,0.01847,0.005632,0.068909,0.035078
1,float,uniform,GPU,"D | D",384,61,0.010368,0,0.020179,0.005888,0.070229,0.036435
1,float,uniform,GPU,"D | D",384,62,0.010784,0,0.01853,0.004352,0.06829,0.033666
1,float,uniform,GPU,"D | D",384,63,0.01312,0,0.015,0.0064,0.064039,0.03452
1,float,uniform,GPU,"D | D",384,64,0.011904,0,0.019089,0.00544,0.070389,0.036433
1,float,uniform,GPU,"D | D",384,65,0.013344,0,0.01868,0.004544,0.071109,0.036568
1,float,uniform,GPU,"D | D",384,66,0.010944,0,0.01868,0.005568,0.06779,0.035192
1,float,uniform,GPU,"D | D",384,67,0.010496,0,0.01885,0.006208,0.06965,0.035554
1,float,uniform,GPU,"D | D",384,68,0.011168,0,0.019,0.005888,0.069819,0.036056
1,float,uniform,GPU,"D | D",384,69,0.0104,0,0.01858,0.004736,0.067769,0.033716
1,float,uniform,GPU,"D | D",384,70,0.011072,0,0.01884,0.006304,0.07224,0.036216
1,float,uniform,GPU,"D | D",384,71,0.011968,0,0.01879,0.005408,0.071099,0.036166
1,float,uniform,GPU,"D | D",384,72,0.01328,0,0.01908,0.004928,0.071949,0.037288
1,float,uniform,GPU,"D | D",384,73,0.0112,0,0.01887,0.00448,0.068159,0.03455
1,float,uniform,GPU,"D | D",384,74,0.010752,0,0.01917,0.006304,0.07083,0.036226
1,float,uniform,GPU,"D | D",448,0,0.022208,0,0.02631,0.012544,0.102119,0.061062
1,float,uniform,GPU,"D | D",448,1,0.022016,0,0.02609,0.011808,0.100709,0.059914
1,float,uniform,GPU,"D | D",448,2,0.011392,0,0.02237,0.006976,0.07483,0.040738
1,float,uniform,GPU,"D | D",448,3,0.013632,0,0.022419,0.005696,0.075739,0.041747
1,float,uniform,GPU,"D | D",448,4,0.012,0,0.02187,0.005344,0.075329,0.039214
1,float,uniform,GPU,"D | D",448,5,0.010752,0,0.02206,0.0056,0.0717,0.038412
1,float,uniform,GPU,"D | D",448,6,0.01008,0,0.021859,0.005312,0.071109,0.037251
1,float,uniform,GPU,"D | D",448,7,0.012192,0,0.021879,0.005408,0.073679,0.039479
1,float,uniform,GPU,"D | D",448,8,0.011424,0,0.02173,0.0064,0.073689,0.039554
1,float,uniform,GPU,"D | D",448,9,0.011072,0,0.02212,0.007232,0.07421,0.040424
1,float,uniform,GPU,"D | D",448,10,0.011392,0,0.02225,0.005952,0.073409,0.039594
1,float,uniform,GPU,"D | D",448,11,0.011168,0,0.02184,0.005472,0.07287,0.03848
1,float,uniform,GPU,"D | D",448,12,0.011104,0,0.018,0.008544,0.065299,0.037648
1,float,uniform,GPU,"D | D",448,13,0.011456,0,0.02204,0.005248,0.072049,0.038744
1,float,uniform,GPU,"D | D",448,14,0.011712,0,0.02219,0.004992,0.07181,0.038894
1,float,uniform,GPU,"D | D",448,15,0.011424,0,0.02205,0.0072,0.074689,0.040674
1,float,uniform,GPU,"D | D",448,16,0.010912,0,0.021709,0.005216,0.070019,0.037837
1,float,uniform,GPU,"D | D",448,17,0.011648,0,0.02278,0.005504,0.075039,0.039932
1,float,uniform,GPU,"D | D",448,18,0.010752,0,0.02614,0.005312,0.075179,0.042204
1,float,uniform,GPU,"D | D",448,19,0.009728,0,0.02279,0.005472,0.07192,0.03799
1,float,uniform,GPU,"D | D",448,20,0.0104,0,0.0219,0.005408,0.070649,0.037708
1,float,uniform,GPU,"D | D",448,21,0.010816,0,0.021619,0.004512,0.071639,0.036947
1,float,uniform,GPU,"D | D",448,22,0.011264,0,0.02255,0.005376,0.073419,0.03919
1,float,uniform,GPU,"D | D",448,23,0.010368,0,0.022129,0.005728,0.070689,0.038225
1,float,uniform,GPU,"D | D",448,24,0.0112,0,0.0184,0.007232,0.06709,0.036832
1,float,uniform,GPU,"D | D",448,25,0.010144,0,0.01899,0.005952,0.063469,0.035086
1,float,uniform,GPU,"D | D",448,26,0.010016,0,0.02226,0.0056,0.071279,0.037876
1,float,uniform,GPU,"D | D",448,27,0.01152,0,0.02171,0.005088,0.071859,0.038318
1,float,uniform,GPU,"D | D",448,28,0.010464,0,0.02193,0.005408,0.070969,0.037802
1,float,uniform,GPU,"D | D",448,29,0.010976,0,0.02224,0.006208,0.072609,0.039424
1,float,uniform,GPU,"D | D",448,30,0.011968,0,0.02251,0.005984,0.080649,0.040462
1,float,uniform,GPU,"D | D",448,31,0.01024,0,0.02178,0.005632,0.070469,0.037652
1,float,uniform,GPU,"D | D",448,32,0.008544,0,0.021939,0.00688,0.071389,0.037363
1,float,uniform,GPU,"D | D",448,33,0.010592,0,0.02161,0.00448,0.071459,0.036682
1,float,uniform,GPU,"D | D",448,34,0.011008,0,0.021921,0.005184,0.071669,0.038113
1,float,uniform,GPU,"D | D",448,35,0.012512,0,0.02178,0.005504,0.073269,0.039796
1,float,uniform,GPU,"D | D",448,36,0.012224,0,0.022178,0.005504,0.074149,0.039906
1,float,uniform,GPU,"D | D",448,37,0.011488,0,0.02187,0.007552,0.075399,0.04091
1,float,uniform,GPU,"D | D",448,38,0.011456,0,0.018819,0.006528,0.065539,0.036803
1,float,uniform,GPU,"D | D",448,39,0.010688,0,0.021938,0.006528,0.072529,0.039154
1,float,uniform,GPU,"D | D",448,40,0.012032,0,0.02231,0.005504,0.07281,0.039846
1,float,uniform,GPU,"D | D",448,41,0.012576,0,0.02206,0.005216,0.073659,0.039852
1,float,uniform,GPU,"D | D",448,42,0.010016,0,0.02187,0.0056,0.07019,0.037486
1,float,uniform,GPU,"D | D",448,43,0.010016,0,0.02207,0.005152,0.070969,0.037238
1,float,uniform,GPU,"D | D",448,44,0.01168,0,0.02266,0.004608,0.073929,0.038948
1,float,uniform,GPU,"D | D",448,45,0.010432,0,0.02204,0.005184,0.071699,0.037656
1,float,uniform,GPU,"D | D",448,46,0.010432,0,0.022729,0.00496,0.071539,0.038121
1,float,uniform,GPU,"D | D",448,47,0.011456,0,0.02189,0.005056,0.07253,0.038402
1,float,uniform,GPU,"D | D",448,48,0.01088,0,0.02189,0.005312,0.071649,0.038082
1,float,uniform,GPU,"D | D",448,49,0.013504,0,0.022121,0.005472,0.075369,0.041097
1,float,uniform,GPU,"D | D",448,50,0.010336,0,0.02245,0.005504,0.070879,0.03829
1,float,uniform,GPU,"D | D",448,51,0.012224,0,0.01919,0.008384,0.06889,0.039798
1,float,uniform,GPU,"D | D",448,52,0.01104,0,0.02188,0.005184,0.071019,0.038104
1,float,uniform,GPU,"D | D",448,53,0.01008,0,0.02214,0.004576,0.075729,0.036796
1,float,uniform,GPU,"D | D",448,54,0.011552,0,0.02211,0.00528,0.071999,0.038942
1,float,uniform,GPU,"D | D",448,55,0.01184,0,0.022129,0.006304,0.071209,0.040273
1,float,uniform,GPU,"D | D",448,56,0.0112,0,0.0223,0.005568,0.07273,0.039068
1,float,uniform,GPU,"D | D",448,57,0.012992,0,0.022099,0.00592,0.074699,0.041011
1,float,uniform,GPU,"D | D",448,58,0.010496,0,0.022289,0.005408,0.072109,0.038193
1,float,uniform,GPU,"D | D",448,59,0.010656,0,0.02224,0.005696,0.07166,0.038592
1,float,uniform,GPU,"D | D",448,60,0.011744,0,0.02157,0.005024,0.07189,0.038338
1,float,uniform,GPU,"D | D",448,61,0.010688,0,0.02248,0.00544,0.073619,0.038608
1,float,uniform,GPU,"D | D",448,62,0.011936,0,0.02192,0.005088,0.072109,0.038944
1,float,uniform,GPU,"D | D",448,63,0.010656,0,0.02235,0.00688,0.073119,0.039886
1,float,uniform,GPU,"D | D",448,64,0.010688,0,0.01851,0.009184,0.170378,0.038382
1,float,uniform,GPU,"D | D",448,65,0.011392,0,0.0225,0.007008,0.07655,0.0409
1,float,uniform,GPU,"D | D",448,66,0.011328,0,0.02225,0.005504,0.072429,0.039082
1,float,uniform,GPU,"D | D",448,67,0.01152,0,0.02214,0.00544,0.072179,0.0391
1,float,uniform,GPU,"D | D",448,68,0.011328,0,0.02206,0.006784,0.07385,0.040172
1,float,uniform,GPU,"D | D",448,69,0.01024,0,0.0222,0.005344,0.072389,0.037784
1,float,uniform,GPU,"D | D",448,70,0.011168,0,0.022059,0.005632,0.071709,0.038859
1,float,uniform,GPU,"D | D",448,71,0.0104,0,0.02199,0.00624,0.073479,0.03863
1,float,uniform,GPU,"D | D",448,72,0.014912,0,0.02209,0.005344,0.075399,0.042346
1,float,uniform,GPU,"D | D",448,73,0.010848,0,0.02305,0.00544,0.072179,0.039338
1,float,uniform,GPU,"D | D",448,74,0.012864,0,0.021809,0.005248,0.074149,0.039921
1,float,uniform,GPU,"D | D",512,0,0.024544,0,0.022,0.010464,0.093639,0.057008
1,float,uniform,GPU,"D | D",512,1,0.01072,0,0.02082,0.004384,0.07014,0.035924
1,float,uniform,GPU,"D | D",512,2,0.010624,0,0.02105,0.004672,0.07097,0.036346
1,float,uniform,GPU,"D | D",512,3,0.013376,0,0.02045,0.00432,0.07208,0.038146
1,float,uniform,GPU,"D | D",512,4,0.01136,0,0.020999,0.004352,0.072109,0.036711
1,float,uniform,GPU,"D | D",512,5,0.012672,0,0.02077,0.004512,0.072929,0.037954
1,float,uniform,GPU,"D | D",512,6,0.012576,0,0.020759,0.006048,0.075069,0.039383
1,float,uniform,GPU,"D | D",512,7,0.011648,0,0.101239,0.005376,0.152528,0.118263
1,float,uniform,GPU,"D | D",512,8,0.011232,0,0.02082,0.005472,0.071479,0.037524
1,float,uniform,GPU,"D | D",512,9,0.011488,0,0.02073,0.005472,0.072879,0.03769
1,float,uniform,GPU,"D | D",512,10,0.011552,0,0.02057,0.004608,0.071189,0.03673
1,float,uniform,GPU,"D | D",512,11,0.01152,0,0.020629,0.00448,0.071289,0.036629
1,float,uniform,GPU,"D | D",512,12,0.010496,0,0.02102,0.005792,0.072069,0.037308
1,float,uniform,GPU,"D | D",512,13,0.013632,0,0.01739,0.006496,0.067339,0.037518
1,float,uniform,GPU,"D | D",512,14,0.010464,0,0.020929,0.004384,0.070159,0.035777
1,float,uniform,GPU,"D | D",512,15,0.010848,0,0.02177,0.007232,0.074569,0.03985
1,float,uniform,GPU,"D | D",512,16,0.010336,0,0.020469,0.005568,0.071409,0.036373
1,float,uniform,GPU,"D | D",512,17,0.012352,0,0.02056,0.006016,0.074219,0.038928
1,float,uniform,GPU,"D | D",512,18,0.010464,0,0.021329,0.0056,0.070849,0.037393
1,float,uniform,GPU,"D | D",512,19,0.014304,0,0.02067,0.005344,0.082859,0.040318
1,float,uniform,GPU,"D | D",512,20,0.009792,0,0.201698,0.00576,0.253567,0.21725
1,float,uniform,GPU,"D | D",512,21,0.010944,0,0.02112,0.00624,0.07196,0.038304
1,float,uniform,GPU,"D | D",512,22,0.012576,0,0.021059,0.004896,0.072359,0.038531
1,float,uniform,GPU,"D | D",512,23,0.010624,0,0.02074,0.005536,0.071439,0.0369
1,float,uniform,GPU,"D | D",512,24,0.012576,0,0.02108,0.005888,0.075029,0.039544
1,float,uniform,GPU,"D | D",512,25,0.010144,0,0.02076,0.005216,0.070369,0.03612
1,float,uniform,GPU,"D | D",512,26,0.012,0,0.01769,0.006976,0.065739,0.036666
1,float,uniform,GPU,"D | D",512,27,0.012288,0,0.020789,0.005632,0.073269,0.038709
1,float,uniform,GPU,"D | D",512,28,0.010912,0,0.02119,0.00448,0.077059,0.036582
1,float,uniform,GPU,"D | D",512,29,0.011488,0,0.02149,0.005696,0.073519,0.038674
1,float,uniform,GPU,"D | D",512,30,0.012512,0,0.02057,0.004352,0.071209,0.037434
1,float,uniform,GPU,"D | D",512,31,0.010688,0,0.02091,0.004352,0.070319,0.03595
1,float,uniform,GPU,"D | D",512,32,0.011008,0,0.02086,0.00448,0.070669,0.036348
1,float,uniform,GPU,"D | D",512,33,0.0112,0,0.02063,0.005312,0.072009,0.037142
1,float,uniform,GPU,"D | D",512,34,0.01168,0,0.02044,0.005952,0.071769,0.038072
1,float,uniform,GPU,"D | D",512,35,0.010816,0,0.020699,0.005984,0.072029,0.037499
1,float,uniform,GPU,"D | D",512,36,0.011424,0,0.02084,0.005664,0.072299,0.037928
1,float,uniform,GPU,"D | D",512,37,0.013248,0,0.020959,0.00496,0.074259,0.039167
1,float,uniform,GPU,"D | D",512,38,0.010368,0,0.020591,0.005952,0.071859,0.036911
1,float,uniform,GPU,"D | D",512,39,0.010304,0,0.02158,0.00592,0.07299,0.037804
1,float,uniform,GPU,"D | D",512,40,0.010016,0,0.02104,0.004448,0.070079,0.035504
1,float,uniform,GPU,"D | D",512,41,0.010912,0,0.020959,0.00592,0.072949,0.037791
1,float,uniform,GPU,"D | D",512,42,0.010176,0,0.021849,0.004416,0.069139,0.036441
1,float,uniform,GPU,"D | D",512,43,0.010272,0,0.02065,0.004448,0.07044,0.03537
1,float,uniform,GPU,"D | D",512,44,0.012928,0,0.02083,0.003712,0.07336,0.03747
1,float,uniform,GPU,"D | D",512,45,0.011456,0,0.02154,0.005664,0.07232,0.03866
1,float,uniform,GPU,"D | D",512,46,0.013984,0,0.02056,0.006336,0.076489,0.04088
1,float,uniform,GPU,"D | D",512,47,0.010816,0,0.020829,0.006688,0.073409,0.038333
1,float,uniform,GPU,"D | D",512,48,0.01072,0,0.02083,0.00496,0.06955,0.03651
1,float,uniform,GPU,"D | D",512,49,0.010944,0,0.020869,0.004704,0.069709,0.036517
1,float,uniform,GPU,"D | D",512,50,0.011936,0,0.02068,0.005216,0.080879,0.037832
