dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,CPU,"P | P",64,0,0.060992,0,0.05571,209.762,209.987,209.878
1,double,uniform,CPU,"P | P",256,62,0.019296,0,0.0322,0.018336,0.117259,0.069832
1,double,uniform,CPU,"P | P",256,63,0.019648,0,0.03177,0.016128,0.120019,0.067546
1,double,uniform,CPU,"P | P",256,64,0.019744,0,0.03176,0.017952,0.118228,0.069456
1,double,uniform,CPU,"P | P",256,65,0.019328,0,0.03211,0.016928,0.115458,0.068366
1,double,uniform,CPU,"P | P",256,66,0.01968,0,0.032269,0.016544,0.115509,0.068493
1,double,uniform,CPU,"P | P",256,67,0.021792,0,0.03151,0.018272,0.121788,0.071574
1,double,uniform,CPU,"P | P",256,68,0.019712,0,0.031779,0.015616,0.114369,0.067107
1,double,uniform,CPU,"P | P",256,69,0.020352,0,0.031739,0.016992,0.117219,0.069083
1,double,uniform,CPU,"P | P",256,70,0.020352,0,0.03153,0.016736,0.113809,0.068618
1,double,uniform,CPU,"P | P",256,71,0.01792,0,0.03173,0.016608,0.112339,0.066258
1,double,uniform,CPU,"P | P",256,72,0.020576,0,0.031809,0.018176,0.116089,0.070561
1,double,uniform,CPU,"P | P",256,73,0.019232,0,0.0324,0.017088,0.115579,0.06872
1,double,uniform,CPU,"P | P",256,74,0.02176,0,0.031959,0.017088,0.116159,0.070807
1,double,uniform,CPU,"P | P",320,0,0.026496,0,0.03814,0.03072,0.148648,0.095356
1,double,uniform,CPU,"P | P",320,1,0.020832,0,0.03562,0.01824,0.122449,0.074692
1,double,uniform,CPU,"P | P",320,2,0.02016,0,0.034649,0.018816,0.120459,0.073625
1,double,uniform,CPU,"P | P",320,3,0.021504,0,0.034459,0.018368,0.124669,0.074331
1,double,uniform,CPU,"P | P",320,4,0.02032,0,0.0344,0.014976,0.116158,0.069696
1,double,uniform,CPU,"P | P",320,5,0.021024,0,0.034749,0.018016,0.120779,0.073789
1,double,uniform,CPU,"P | P",320,6,0.020448,0,0.03449,0.01648,0.118488,0.071418
1,double,uniform,CPU,"P | P",320,7,0.019296,0,0.03476,0.017408,0.123789,0.071464
1,double,uniform,CPU,"P | P",320,8,0.018976,0,0.03432,0.01792,0.117399,0.071216
1,double,uniform,CPU,"P | P",320,9,0.018944,0,0.03088,0.01664,0.103029,0.066464
1,double,uniform,CPU,"P | P",320,10,0.020384,0,0.03098,0.017632,0.107369,0.068996
1,double,uniform,CPU,"P | P",320,11,0.020928,0,0.034658,0.015552,0.117719,0.071138
1,double,uniform,CPU,"P | P",320,12,0.019744,0,0.03453,0.016704,0.119738,0.070978
1,double,uniform,CPU,"P | P",320,13,0.019904,0,0.03439,0.017376,0.118059,0.07167
1,double,uniform,CPU,"P | P",320,14,0.020672,0,0.034369,0.015744,0.117379,0.070785
1,double,uniform,CPU,"P | P",320,15,0.020128,0,0.03512,0.02336,0.125079,0.078608
1,double,uniform,CPU,"P | P",320,16,0.021056,0,0.03473,0.01248,0.111929,0.068266
1,double,uniform,CPU,"P | P",320,17,0.019328,0,0.03511,0.016448,0.118579,0.070886
1,double,uniform,CPU,"P | P",320,18,0.018816,0,0.03444,0.015488,0.113109,0.068744
1,double,uniform,CPU,"P | P",320,19,0.019072,0,0.034669,0.015552,0.117559,0.069293
1,double,uniform,CPU,"P | P",320,20,0.020192,0,0.03479,0.016,0.118288,0.070982
1,double,uniform,CPU,"P | P",320,21,0.019488,0,0.03432,0.016416,0.115828,0.070224
1,double,uniform,CPU,"P | P",320,22,0.020768,0,0.03071,0.016864,0.105969,0.068342
1,double,uniform,CPU,"P | P",320,23,0.01904,0,0.03437,0.014592,0.114799,0.068002
1,double,uniform,CPU,"P | P",320,24,0.0192,0,0.03461,0.01408,0.116288,0.06789
1,double,uniform,CPU,"P | P",320,25,0.020768,0,0.035269,0.017568,0.121029,0.073605
1,double,uniform,CPU,"P | P",320,26,0.019008,0,0.03428,0.017536,0.117879,0.070824
1,double,uniform,CPU,"P | P",320,27,0.019584,0,0.03475,0.016352,0.119729,0.070686
1,double,uniform,CPU,"P | P",320,28,0.019712,0,0.03438,0.017152,0.118459,0.071244
1,double,uniform,CPU,"P | P",320,29,0.022624,0,0.034219,0.018816,0.124329,0.075659
1,double,uniform,CPU,"P | P",320,30,0.019264,0,0.03466,0.016288,0.121739,0.070212
1,double,uniform,CPU,"P | P",320,31,0.020896,0,0.112128,0.017472,0.196868,0.150496
1,double,uniform,CPU,"P | P",320,32,0.020896,0,0.03434,0.016096,0.119788,0.071332
1,double,uniform,CPU,"P | P",320,33,0.019808,0,0.034819,0.016384,0.117729,0.071011
1,double,uniform,CPU,"P | P",320,34,0.019712,0,0.03443,0.017312,0.117729,0.071454
1,double,uniform,CPU,"P | P",320,35,0.021376,0,0.03479,0.014912,0.114769,0.071078
1,double,uniform,CPU,"P | P",320,36,0.019296,0,0.03398,0.016608,0.116969,0.069884
1,double,uniform,CPU,"P | P",320,37,0.019104,0,0.03447,0.016864,0.116858,0.070438
1,double,uniform,CPU,"P | P",320,38,0.019776,0,0.04001,0.01504,0.122438,0.074826
1,double,uniform,CPU,"P | P",320,39,0.021408,0,0.0348,0.016256,0.120288,0.072464
1,double,uniform,CPU,"P | P",320,40,0.018144,0,0.034309,0.016096,0.112569,0.068549
1,double,uniform,CPU,"P | P",320,41,0.02224,0,0.03441,0.017184,0.120059,0.073834
1,double,uniform,CPU,"P | P",320,42,0.01984,0,0.03214,0.018592,0.109429,0.070572
1,double,uniform,CPU,"P | P",320,43,0.01824,0,0.03488,0.016096,0.115738,0.069216
1,double,uniform,CPU,"P | P",320,44,0.019584,0,0.03473,0.022656,0.124429,0.07697
1,double,uniform,CPU,"P | P",320,45,0.019392,0,0.113999,0.0176,0.197207,0.150991
1,double,uniform,CPU,"P | P",320,46,0.018848,0,0.03483,0.015808,0.116709,0.069486
1,double,uniform,CPU,"P | P",320,47,0.01984,0,0.03431,0.017184,0.118479,0.071334
1,double,uniform,CPU,"P | P",320,48,0.019584,0,0.032529,0.018176,0.113849,0.070289
1,double,uniform,CPU,"P | P",320,49,0.020224,0,0.034869,0.016512,0.118959,0.071605
1,double,uniform,CPU,"P | P",320,50,0.020192,0,0.034099,0.016992,0.117118,0.071283
1,double,uniform,CPU,"P | P",320,51,0.020352,0,0.03508,0.016032,0.119359,0.071464
1,double,uniform,CPU,"P | P",320,52,0.018912,0,0.035149,0.016832,0.117269,0.070893
1,double,uniform,CPU,"P | P",320,53,0.021184,0,0.03434,0.023264,0.126028,0.078788
1,double,uniform,CPU,"P | P",320,54,0.018592,0,0.031318,0.01712,0.207258,0.06703
1,double,uniform,CPU,"P | P",320,55,0.01856,0,0.034419,0.01552,0.115049,0.068499
1,double,uniform,CPU,"P | P",320,56,0.022464,0,0.03448,0.018208,0.125099,0.075152
1,double,uniform,CPU,"P | P",320,57,0.019392,0,0.03475,0.01504,0.116289,0.069182
1,double,uniform,CPU,"P | P",320,58,0.020704,0,0.0354,0.015328,0.118619,0.071432
1,double,uniform,CPU,"P | P",320,59,0.019616,0,0.034289,0.016576,0.117229,0.070481
1,double,uniform,CPU,"P | P",320,60,0.019104,0,0.034719,0.015712,0.122578,0.069535
1,double,uniform,CPU,"P | P",320,61,0.020128,0,0.03445,0.016256,0.115839,0.070834
1,double,uniform,CPU,"P | P",320,62,0.020512,0,0.03492,0.015552,0.118849,0.070984
1,double,uniform,CPU,"P | P",320,63,0.0208,0,0.03427,0.015808,0.119429,0.070878
1,double,uniform,CPU,"P | P",320,64,0.019232,0,0.0342,0.016256,0.116119,0.069688
1,double,uniform,CPU,"P | P",320,65,0.01856,0,0.034259,0.015392,0.114529,0.068211
1,double,uniform,CPU,"P | P",320,66,0.019264,0,0.03468,0.021408,0.123439,0.075352
1,double,uniform,CPU,"P | P",320,67,0.021728,0,0.03447,0.018496,0.120468,0.074694
1,double,uniform,CPU,"P | P",320,68,0.018304,0,0.03438,0.01824,0.117259,0.070924
1,double,uniform,CPU,"P | P",320,69,0.022304,0,0.034749,0.016992,0.120189,0.074045
1,double,uniform,CPU,"P | P",320,70,0.019008,0,0.03455,0.015872,0.116389,0.06943
1,double,uniform,CPU,"P | P",320,71,0.019168,0,0.03493,0.015552,0.116218,0.06965
1,double,uniform,CPU,"P | P",320,72,0.020096,0,0.03123,0.017152,0.106219,0.068478
1,double,uniform,CPU,"P | P",320,73,0.019008,0,0.03089,0.018368,0.108469,0.068266
1,double,uniform,CPU,"P | P",320,74,0.018752,0,0.034669,0.015264,0.120639,0.068685
1,double,uniform,CPU,"P | P",384,0,0.025856,0,0.04514,0.033088,0.159388,0.104084
1,double,uniform,CPU,"P | P",384,1,0.019872,0,0.04128,0.016864,0.124088,0.078016
1,double,uniform,CPU,"P | P",384,2,0.019648,0,0.040749,0.018944,0.126339,0.079341
1,double,uniform,CPU,"P | P",384,3,0.019968,0,0.041149,0.017088,0.125039,0.078205
1,double,uniform,CPU,"P | P",384,4,0.020608,0,0.04087,0.019712,0.128779,0.08119
1,double,uniform,CPU,"P | P",384,5,0.021088,0,0.04064,0.019392,0.126728,0.08112
1,double,uniform,CPU,"P | P",384,6,0.021088,0,0.04185,0.023424,0.131748,0.086362
1,double,uniform,CPU,"P | P",384,7,0.019776,0,0.041449,0.018112,0.127419,0.079337
1,double,uniform,CPU,"P | P",384,8,0.019936,0,0.041209,0.016672,0.123779,0.077817
1,double,uniform,CPU,"P | P",384,9,0.019136,0,0.04096,0.018784,0.123069,0.07888
1,double,uniform,CPU,"P | P",384,10,0.020096,0,0.04104,0.017568,0.124168,0.078704
1,double,uniform,CPU,"P | P",384,11,0.019008,0,0.040929,0.016608,0.122179,0.076545
1,double,uniform,CPU,"P | P",384,12,0.020928,0,0.04062,0.01696,0.123538,0.078508
1,double,uniform,CPU,"P | P",384,13,0.019168,0,0.0407,0.016192,0.122438,0.07606
1,double,uniform,CPU,"P | P",384,14,0.020576,0,0.040959,0.016832,0.124239,0.078367
1,double,uniform,CPU,"P | P",384,15,0.018432,0,0.04107,0.018752,0.123749,0.078254
1,double,uniform,CPU,"P | P",384,16,0.020448,0,0.04132,0.018624,0.125978,0.080392
1,double,uniform,CPU,"P | P",384,17,0.018624,0,0.041109,0.018912,0.125119,0.078645
1,double,uniform,CPU,"P | P",384,18,0.019168,0,0.038799,0.018624,0.115309,0.076591
1,double,uniform,CPU,"P | P",384,19,0.01872,0,0.041609,0.018016,0.123679,0.078345
1,double,uniform,CPU,"P | P",384,20,0.019744,0,0.0413,0.017216,0.123009,0.07826
1,double,uniform,CPU,"P | P",384,21,0.018368,0,0.04106,0.01872,0.124028,0.078148
1,double,uniform,CPU,"P | P",384,22,0.01968,0,0.04117,0.019328,0.126699,0.080178
1,double,uniform,CPU,"P | P",384,23,0.01824,0,0.04086,0.018112,0.122789,0.077212
1,double,uniform,CPU,"P | P",384,24,0.018528,0,0.040919,0.016832,0.121969,0.076279
1,double,uniform,CPU,"P | P",384,25,0.020704,0,0.04072,0.016224,0.122759,0.077648
1,double,uniform,CPU,"P | P",384,26,0.020128,0,0.040969,0.018816,0.127358,0.079913
1,double,uniform,CPU,"P | P",384,27,0.019776,0,0.04146,0.01808,0.126488,0.079316
1,double,uniform,CPU,"P | P",384,28,0.018976,0,0.040969,0.016096,0.207538,0.076041
1,double,uniform,CPU,"P | P",384,29,0.020256,0,0.040929,0.017504,0.126759,0.078689
1,double,uniform,CPU,"P | P",384,30,0.020864,0,0.041229,0.015968,0.122998,0.078061
1,double,uniform,CPU,"P | P",384,31,0.021632,0,0.038419,0.021056,0.120588,0.081107
1,double,uniform,CPU,"P | P",384,32,0.019104,0,0.04067,0.017472,0.123138,0.077246
1,double,uniform,CPU,"P | P",384,33,0.02048,0,0.041169,0.016576,0.124199,0.078225
1,double,uniform,CPU,"P | P",384,34,0.020064,0,0.04141,0.017824,0.126748,0.079298
1,double,uniform,CPU,"P | P",384,35,0.019392,0,0.04094,0.016384,0.120269,0.076716
1,double,uniform,CPU,"P | P",384,36,0.02,0,0.040929,0.01808,0.124549,0.079009
1,double,uniform,CPU,"P | P",384,37,0.01984,0,0.04096,0.020224,0.127628,0.081024
1,double,uniform,CPU,"P | P",384,38,0.020352,0,0.04078,0.01712,0.123379,0.078252
1,double,uniform,CPU,"P | P",384,39,0.022368,0,0.041059,0.019232,0.128349,0.082659
1,double,uniform,CPU,"P | P",384,40,0.018208,0,0.040789,0.01552,0.120299,0.074517
1,double,uniform,CPU,"P | P",384,41,0.019488,0,0.041679,0.017088,0.125948,0.078255
1,double,uniform,CPU,"P | P",384,42,0.020832,0,0.041359,0.018176,0.127309,0.080367
1,double,uniform,CPU,"P | P",384,43,0.0192,0,0.03741,0.020736,0.114809,0.077346
1,double,uniform,CPU,"P | P",384,44,0.022144,0,0.126719,0.017216,0.211087,0.166079
1,double,uniform,CPU,"P | P",384,45,0.020384,0,0.04104,0.018112,0.123419,0.079536
1,double,uniform,CPU,"P | P",384,46,0.019136,0,0.04109,0.017344,0.123398,0.07757
1,double,uniform,CPU,"P | P",384,47,0.019168,0,0.040919,0.017344,0.123069,0.077431
1,double,uniform,CPU,"P | P",384,48,0.019872,0,0.041069,0.01792,0.124838,0.078861
1,double,uniform,CPU,"P | P",384,49,0.018656,0,0.041359,0.016416,0.121239,0.076431
1,double,uniform,CPU,"P | P",384,50,0.019808,0,0.04105,0.01504,0.121328,0.075898
1,double,uniform,CPU,"P | P",384,51,0.0208,0,0.041169,0.015808,0.124289,0.077777
1,double,uniform,CPU,"P | P",384,52,0.018656,0,0.04096,0.015808,0.122139,0.075424
1,double,uniform,CPU,"P | P",384,53,0.02016,0,0.126759,0.01792,0.211888,0.164839
1,double,uniform,CPU,"P | P",384,54,0.019072,0,0.04122,0.019168,0.124868,0.07946
1,double,uniform,CPU,"P | P",384,55,0.020192,0,0.040759,0.018304,0.125909,0.079255
1,double,uniform,CPU,"P | P",384,56,0.018144,0,0.03752,0.018016,0.111428,0.07368
1,double,uniform,CPU,"P | P",384,57,0.020544,0,0.041189,0.02064,0.130608,0.082373
1,double,uniform,CPU,"P | P",384,58,0.01984,0,0.04063,0.016704,0.123998,0.077174
1,double,uniform,CPU,"P | P",384,59,0.020256,0,0.04021,0.017536,0.123298,0.078002
1,double,uniform,CPU,"P | P",384,60,0.020288,0,0.041549,0.017824,0.124989,0.079661
1,double,uniform,CPU,"P | P",384,61,0.0256,0,0.041139,0.016928,0.129599,0.083667
1,double,uniform,CPU,"P | P",384,62,0.01936,0,0.04083,0.01904,0.125029,0.07923
1,double,uniform,CPU,"P | P",384,63,0.021632,0,0.041499,0.02016,0.128719,0.083291
1,double,uniform,CPU,"P | P",384,64,0.018464,0,0.04087,0.016704,0.122068,0.076038
1,double,uniform,CPU,"P | P",384,65,0.02048,0,0.04098,0.016832,0.125028,0.078292
1,double,uniform,CPU,"P | P",384,66,0.019808,0,0.040949,0.016672,0.122869,0.077429
1,double,uniform,CPU,"P | P",384,67,0.0256,0,0.04073,0.016352,0.129538,0.082682
1,double,uniform,CPU,"P | P",384,68,0.112192,0,0.03769,0.018752,0.205398,0.168634
1,double,uniform,CPU,"P | P",384,69,0.021024,0,0.04106,0.016768,0.123309,0.078852
1,double,uniform,CPU,"P | P",384,70,0.019552,0,0.040869,0.019328,0.125939,0.079749
1,double,uniform,CPU,"P | P",384,71,0.020832,0,0.04115,0.014848,0.121518,0.07683
1,double,uniform,CPU,"P | P",384,72,0.018528,0,0.04141,0.01616,0.124019,0.076098
1,double,uniform,CPU,"P | P",384,73,0.018272,0,0.041039,0.01824,0.122528,0.077551
1,double,uniform,CPU,"P | P",384,74,0.020448,0,0.041459,0.019168,0.126068,0.081075
1,double,uniform,CPU,"P | P",448,0,0.025056,0,0.03789,0.031008,0.147349,0.093954
1,double,uniform,CPU,"P | P",448,1,0.022112,0,0.03495,0.01744,0.120019,0.074502
1,double,uniform,CPU,"P | P",448,2,0.019968,0,0.03413,0.017856,0.118359,0.071954
1,double,uniform,CPU,"P | P",448,3,0.020128,0,0.03409,0.01664,0.117469,0.070858
1,double,uniform,CPU,"P | P",448,4,0.019616,0,0.034319,0.01696,0.115529,0.070895
1,double,uniform,CPU,"P | P",448,5,0.01984,0,0.03452,0.016608,0.118608,0.070968
1,double,uniform,CPU,"P | P",448,6,0.019328,0,0.0342,0.017824,0.117239,0.071352
1,double,uniform,CPU,"P | P",448,7,0.02688,0,0.033949,0.017824,0.124379,0.078653
1,double,uniform,CPU,"P | P",448,8,0.020928,0,0.034778,0.017408,0.117879,0.073114
1,double,uniform,CPU,"P | P",448,9,0.019264,0,0.034319,0.017536,0.116659,0.071119
1,double,uniform,CPU,"P | P",448,10,0.019904,0,0.034589,0.015392,0.116329,0.069885
1,double,uniform,CPU,"P | P",448,11,0.019488,0,0.03398,0.016864,0.114139,0.070332
1,double,uniform,CPU,"P | P",448,12,0.019488,0,0.03394,0.0168,0.116659,0.070228
1,double,uniform,CPU,"P | P",448,13,0.019104,0,0.033989,0.019424,0.118489,0.072517
1,double,uniform,CPU,"P | P",448,14,0.019264,0,0.03383,0.018528,0.117779,0.071622
1,double,uniform,CPU,"P | P",448,15,0.316896,0,0.034469,0.017152,0.414325,0.368517
1,double,uniform,CPU,"P | P",448,16,0.01984,0,0.033799,0.016224,0.114719,0.069863
1,double,uniform,CPU,"P | P",448,17,0.019968,0,0.03449,0.017536,0.117129,0.071994
1,double,uniform,CPU,"P | P",448,18,0.018784,0,0.03446,0.019776,0.120218,0.07302
1,double,uniform,CPU,"P | P",448,19,0.020544,0,0.03383,0.018336,0.120269,0.07271
1,double,uniform,CPU,"P | P",448,20,0.020192,0,0.121359,0.017408,0.206207,0.158959
1,double,uniform,CPU,"P | P",448,21,0.01952,0,0.033919,0.018784,0.118039,0.072223
1,double,uniform,CPU,"P | P",448,22,0.022688,0,0.03376,0.018656,0.124539,0.075104
1,double,uniform,CPU,"P | P",448,23,0.019072,0,0.03061,0.017824,0.105889,0.067506
1,double,uniform,CPU,"P | P",448,24,0.02096,0,0.03417,0.019008,0.120148,0.074138
1,double,uniform,CPU,"P | P",448,25,0.019872,0,0.03449,0.015744,0.114849,0.070106
1,double,uniform,CPU,"P | P",448,26,0.018272,0,0.03395,0.01696,0.116979,0.069182
1,double,uniform,CPU,"P | P",448,27,0.020064,0,0.03297,0.01744,0.115529,0.070474
1,double,uniform,CPU,"P | P",448,28,0.018848,0,0.033898,0.018144,0.118519,0.07089
1,double,uniform,CPU,"P | P",448,29,0.020288,0,0.135978,0.016896,0.219918,0.173162
1,double,uniform,CPU,"P | P",448,30,0.020064,0,0.034149,0.019008,0.119119,0.073221
1,double,uniform,CPU,"P | P",448,31,0.01936,0,0.03404,0.017856,0.116649,0.071256
1,double,uniform,CPU,"P | P",448,32,0.018752,0,0.03429,0.016128,0.116719,0.06917
1,double,uniform,CPU,"P | P",448,33,0.01936,0,0.034289,0.017728,0.117329,0.071377
1,double,uniform,CPU,"P | P",448,34,0.021024,0,0.03377,0.017824,0.118618,0.072618
1,double,uniform,CPU,"P | P",448,35,0.019872,0,0.034629,0.017856,0.118009,0.072357
1,double,uniform,CPU,"P | P",448,36,0.020192,0,0.03472,0.017824,0.122908,0.072736
1,double,uniform,CPU,"P | P",448,37,0.0192,0,0.03465,0.018016,0.118149,0.071866
1,double,uniform,CPU,"P | P",448,38,0.019872,0,0.033759,0.018752,0.116418,0.072383
1,double,uniform,CPU,"P | P",448,39,0.019136,0,0.033849,0.018208,0.118089,0.071193
1,double,uniform,CPU,"P | P",448,40,0.019168,0,0.03388,0.019104,0.118269,0.072152
1,double,uniform,CPU,"P | P",448,41,0.019104,0,0.03375,0.018144,0.117349,0.070998
1,double,uniform,CPU,"P | P",448,42,0.020512,0,0.030609,0.017312,0.106389,0.068433
1,double,uniform,CPU,"P | P",448,43,0.021024,0,0.121199,0.015264,0.202998,0.157487
1,double,uniform,CPU,"P | P",448,44,0.020032,0,0.034189,0.017024,0.117558,0.071245
1,double,uniform,CPU,"P | P",448,45,0.019232,0,0.0344,0.017536,0.118178,0.071168
1,double,uniform,CPU,"P | P",448,46,0.019328,0,0.03386,0.016256,0.120589,0.069444
1,double,uniform,CPU,"P | P",448,47,0.019744,0,0.03466,0.016352,0.116409,0.070756
1,double,uniform,CPU,"P | P",448,48,0.019968,0,0.03394,0.01808,0.116328,0.071988
1,double,uniform,CPU,"P | P",448,49,0.02368,0,0.033839,0.019424,0.125079,0.076943
1,double,uniform,CPU,"P | P",448,50,0.01888,0,0.03383,0.01824,0.123889,0.07095
1,double,uniform,CPU,"P | P",448,51,0.105248,0,0.034499,0.0184,0.206268,0.158147
1,double,uniform,CPU,"P | P",448,52,0.019712,0,0.03457,0.015776,0.115508,0.070058
1,double,uniform,CPU,"P | P",448,53,0.018752,0,0.03396,0.016896,0.116028,0.069608
1,double,uniform,CPU,"P | P",448,54,0.020256,0,0.03398,0.018432,0.119319,0.072668
1,double,uniform,CPU,"P | P",448,55,0.02016,0,0.034139,0.01696,0.116739,0.071259
1,double,uniform,CPU,"P | P",448,56,0.020128,0,0.033719,0.016544,0.116649,0.070391
1,double,uniform,CPU,"P | P",448,57,0.019648,0,0.03386,0.016992,0.115418,0.0705
1,double,uniform,CPU,"P | P",448,58,0.018368,0,0.038599,0.017888,0.120409,0.074855
1,double,uniform,CPU,"P | P",448,59,0.02048,0,0.03404,0.016512,0.117698,0.071032
1,double,uniform,CPU,"P | P",448,60,0.021056,0,0.0339,0.018624,0.120739,0.07358
1,double,uniform,CPU,"P | P",448,61,0.019136,0,0.03419,0.017952,0.116579,0.071278
1,double,uniform,CPU,"P | P",448,62,0.022528,0,0.034569,0.018784,0.120699,0.075881
1,double,uniform,CPU,"P | P",448,63,0.02048,0,0.03464,0.017568,0.117618,0.072688
1,double,uniform,CPU,"P | P",448,64,0.019072,0,0.03406,0.016416,0.115539,0.069548
1,double,uniform,CPU,"P | P",448,65,0.020864,0,0.110539,0.016544,0.193548,0.147947
1,double,uniform,CPU,"P | P",448,66,0.020352,0,0.034159,0.017312,0.117378,0.071823
1,double,uniform,CPU,"P | P",448,67,0.019616,0,0.030199,0.01712,0.104949,0.066935
1,double,uniform,CPU,"P | P",448,68,0.020608,0,0.03414,0.016672,0.117789,0.07142
1,double,uniform,CPU,"P | P",448,69,0.018688,0,0.034029,0.0176,0.115729,0.070317
1,double,uniform,CPU,"P | P",448,70,0.019936,0,0.034679,0.015744,0.116999,0.070359
1,double,uniform,CPU,"P | P",448,71,0.019968,0,0.03424,0.017728,0.118428,0.071936
1,double,uniform,CPU,"P | P",448,72,0.019808,0,0.03404,0.018464,0.119539,0.072312
1,double,uniform,CPU,"P | P",448,73,0.019648,0,0.034359,0.01584,0.115249,0.069847
1,double,uniform,CPU,"P | P",448,74,0.021344,0,0.03942,0.01552,0.121188,0.076284
1,double,uniform,CPU,"P | P",512,0,0.027968,0,0.037239,0.030848,0.149719,0.096055
1,double,uniform,CPU,"P | P",512,1,0.019936,0,0.03418,0.017952,0.118399,0.072068
1,double,uniform,CPU,"P | P",512,2,0.022336,0,0.03358,0.01568,0.117249,0.071596
1,double,uniform,CPU,"P | P",512,3,0.018912,0,0.033349,0.016736,0.115909,0.068997
1,double,uniform,CPU,"P | P",512,4,0.020128,0,0.03401,0.017792,0.118999,0.07193
1,double,uniform,CPU,"P | P",512,5,0.020128,0,0.03338,0.0152,0.112949,0.068708
1,double,uniform,CPU,"P | P",512,6,0.019008,0,0.03347,0.017056,0.117529,0.069534
1,double,uniform,CPU,"P | P",512,7,0.019456,0,0.033979,0.016288,0.114909,0.069723
1,double,uniform,CPU,"P | P",512,8,0.018432,0,0.033829,0.017792,0.115769,0.070053
1,double,uniform,CPU,"P | P",512,9,0.024544,0,0.033749,0.019072,0.125088,0.077365
1,double,uniform,CPU,"P | P",512,10,0.019712,0,0.033489,0.018208,0.117519,0.071409
1,double,uniform,CPU,"P | P",512,11,0.02016,0,0.03383,0.016224,0.116449,0.070214
1,double,uniform,CPU,"P | P",512,12,0.020576,0,0.03395,0.017728,0.119199,0.072254
1,double,uniform,CPU,"P | P",512,13,0.019232,0,0.03361,0.018144,0.116279,0.070986
1,double,uniform,CPU,"P | P",512,14,0.0184,0,0.034289,0.016448,0.114349,0.069137
1,double,uniform,CPU,"P | P",512,15,0.026496,0,0.033799,0.0168,0.122589,0.077095
1,double,uniform,CPU,"P | P",512,16,0.027296,0,0.033678,0.017792,0.124839,0.078766
1,double,uniform,CPU,"P | P",512,17,0.019488,0,0.03374,0.01728,0.117138,0.070508
1,double,uniform,CPU,"P | P",512,18,0.020192,0,0.032769,0.01824,0.114999,0.071201
1,double,uniform,CPU,"P | P",512,19,0.020096,0,0.033618,0.016736,0.116939,0.07045
1,double,uniform,CPU,"P | P",512,20,0.021024,0,0.03395,0.020736,0.121668,0.07571
1,double,uniform,CPU,"P | P",512,21,0.019264,0,0.034069,0.01792,0.117019,0.071253
1,double,uniform,CPU,"P | P",512,22,0.020768,0,0.034269,0.017024,0.117579,0.072061
1,double,uniform,CPU,"P | P",512,23,0.019008,0,0.030299,0.016352,0.103229,0.065659
1,double,uniform,CPU,"P | P",512,24,0.018496,0,0.030319,0.01696,0.103159,0.065775
1,double,uniform,CPU,"P | P",512,25,0.019488,0,0.03374,0.016736,0.114759,0.069964
1,double,uniform,CPU,"P | P",512,26,0.020448,0,0.03357,0.018208,0.118509,0.072226
1,double,uniform,CPU,"P | P",512,27,0.019264,0,0.034019,0.017856,0.117529,0.071139
1,double,uniform,CPU,"P | P",512,28,0.02048,0,0.033889,0.016704,0.116539,0.071073
1,double,uniform,CPU,"P | P",512,29,0.020608,0,0.033619,0.016576,0.117059,0.070803
1,double,uniform,CPU,"P | P",512,30,0.019648,0,0.03346,0.015936,0.115599,0.069044
1,double,uniform,CPU,"P | P",512,31,0.021248,0,0.0338,0.017472,0.118758,0.07252
1,double,uniform,CPU,"P | P",512,32,0.019168,0,0.033659,0.017024,0.116978,0.069851
1,double,uniform,CPU,"P | P",512,33,0.01952,0,0.03341,0.017216,0.119018,0.070146
1,double,uniform,CPU,"P | P",512,34,0.018976,0,0.0343,0.018912,0.118509,0.072188
1,double,uniform,CPU,"P | P",512,35,0.022592,0,0.03352,0.020704,0.123648,0.076816
1,double,uniform,CPU,"P | P",512,36,0.019936,0,0.0335,0.019104,0.118928,0.07254
1,double,uniform,CPU,"P | P",512,37,0.021568,0,0.037839,0.016704,0.122529,0.076111
1,double,uniform,CPU,"P | P",512,38,0.019136,0,0.033809,0.017216,0.117679,0.070161
1,double,uniform,CPU,"P | P",512,39,0.020256,0,0.03652,0.016288,0.117638,0.073064
1,double,uniform,CPU,"P | P",512,40,0.019392,0,0.03383,0.017024,0.115909,0.070246
1,double,uniform,CPU,"P | P",512,41,0.02112,0,0.034109,0.019136,0.119559,0.074365
1,double,uniform,CPU,"P | P",512,42,0.018816,0,0.033339,0.015744,0.113459,0.067899
1,double,uniform,CPU,"P | P",512,43,0.020288,0,0.03348,0.018208,0.118888,0.071976
1,double,uniform,CPU,"P | P",512,44,0.020224,0,0.03374,0.016544,0.115879,0.070508
1,double,uniform,CPU,"P | P",512,45,0.020416,0,0.03346,0.01488,0.115488,0.068756
1,double,uniform,CPU,"P | P",512,46,0.018944,0,0.03396,0.018272,0.123768,0.071176
1,double,uniform,CPU,"P | P",512,47,0.020608,0,0.03367,0.01744,0.118739,0.071718
1,double,uniform,CPU,"P | P",512,48,0.019904,0,0.033709,0.019168,0.118539,0.072781
1,double,uniform,CPU,"P | P",512,49,0.020416,0,0.03434,0.016608,0.117068,0.071364
1,double,uniform,CPU,"P | P",512,50,0.019584,0,0.0338,0.015072,0.112778,0.068456
