dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"P | P | P | P | P | P",256,13,6.7175,0,0.437605,0.333312,7.56045,7.48842
3,float,uniform,CPU,"P | P | P | P | P | P",256,14,6.68979,0,0.437956,0.335968,7.5312,7.46372
3,float,uniform,CPU,"P | P | P | P | P | P",256,15,6.80448,0,0.440535,0.32832,7.63908,7.57334
3,float,uniform,CPU,"P | P | P | P | P | P",256,16,6.51987,0,0.439045,0.334208,7.36367,7.29313
3,float,uniform,CPU,"P | P | P | P | P | P",256,17,7.24214,0,0.440535,0.3328,8.10099,8.01548
3,float,uniform,CPU,"P | P | P | P | P | P",256,18,6.51021,0,0.439095,0.3336,7.35688,7.2829
3,float,uniform,CPU,"P | P | P | P | P | P",256,19,6.55155,0,0.438275,0.332096,7.39491,7.32192
3,float,uniform,CPU,"P | P | P | P | P | P",256,20,6.64483,0,0.436355,0.33376,7.48548,7.41495
3,float,uniform,CPU,"P | P | P | P | P | P",256,21,7.1417,0,0.438825,0.333632,7.98447,7.91415
3,float,uniform,CPU,"P | P | P | P | P | P",256,22,6.71738,0,0.437725,0.333056,7.55757,7.48816
3,float,uniform,CPU,"P | P | P | P | P | P",256,23,6.56048,0,0.438475,0.333184,7.39621,7.33214
3,float,uniform,CPU,"P | P | P | P | P | P",256,24,6.64314,0,0.437765,0.332416,7.49139,7.41332
3,float,uniform,CPU,"P | P | P | P | P | P",256,25,6.60477,0,0.436276,0.335072,7.44038,7.37612
3,float,uniform,CPU,"P | P | P | P | P | P",256,26,7.15194,0,0.435745,0.33152,7.99809,7.9192
3,float,uniform,CPU,"P | P | P | P | P | P",256,27,6.58982,0,0.434405,0.3344,7.42861,7.35863
3,float,uniform,CPU,"P | P | P | P | P | P",256,28,6.61898,0,0.438146,0.327872,7.4569,7.38499
3,float,uniform,CPU,"P | P | P | P | P | P",256,29,6.98138,0,0.435315,0.33264,7.81557,7.74933
3,float,uniform,CPU,"P | P | P | P | P | P",256,30,7.0343,0,0.438895,0.334304,7.88449,7.8075
3,float,uniform,CPU,"P | P | P | P | P | P",256,31,6.54042,0,0.439885,0.334272,7.3917,7.31457
3,float,uniform,CPU,"P | P | P | P | P | P",256,32,6.56336,0,0.437976,0.330432,7.40332,7.33177
3,float,uniform,CPU,"P | P | P | P | P | P",256,33,7.08726,0,0.436415,0.334272,7.92487,7.85795
3,float,uniform,CPU,"P | P | P | P | P | P",256,34,6.9295,0,0.437315,0.334272,7.76586,7.70109
3,float,uniform,CPU,"P | P | P | P | P | P",256,35,6.60877,0,0.435845,0.335584,7.4534,7.3802
3,float,uniform,CPU,"P | P | P | P | P | P",256,36,6.75779,0,0.438495,0.3304,7.59956,7.52669
3,float,uniform,CPU,"P | P | P | P | P | P",256,37,7.19174,0,0.439105,0.333152,8.05379,7.964
3,float,uniform,CPU,"P | P | P | P | P | P",256,38,6.92758,0,0.441585,0.333888,7.7793,7.70306
3,float,uniform,CPU,"P | P | P | P | P | P",256,39,6.73709,0,0.438756,0.332096,7.57833,7.50794
3,float,uniform,CPU,"P | P | P | P | P | P",256,40,6.62294,0,0.438285,0.330464,7.46453,7.39169
3,float,uniform,CPU,"P | P | P | P | P | P",256,41,6.94608,0,0.439035,0.330912,7.78873,7.71603
3,float,uniform,CPU,"P | P | P | P | P | P",256,42,7.01066,0,0.437225,0.331168,7.84708,7.77905
3,float,uniform,CPU,"P | P | P | P | P | P",256,43,6.86557,0,0.438155,0.332448,7.70738,7.63617
3,float,uniform,CPU,"P | P | P | P | P | P",256,44,6.69638,0,0.435225,0.334688,7.54088,7.4663
3,float,uniform,CPU,"P | P | P | P | P | P",256,45,6.87533,0,0.437775,0.331072,7.71739,7.64418
3,float,uniform,CPU,"P | P | P | P | P | P",256,46,6.81904,0,0.438705,0.330016,7.65991,7.58776
3,float,uniform,CPU,"P | P | P | P | P | P",256,47,6.85203,0,0.434945,0.33056,7.68375,7.61754
3,float,uniform,CPU,"P | P | P | P | P | P",256,48,6.86218,0,0.437635,0.331648,7.69996,7.63146
3,float,uniform,CPU,"P | P | P | P | P | P",256,49,7.20723,0,0.444865,0.332896,8.06585,7.98499
3,float,uniform,CPU,"P | P | P | P | P | P",256,50,7.16442,0,0.438365,0.33504,8.03315,7.93782
3,float,uniform,CPU,"P | P | P | P | P | P",256,51,6.64614,0,0.435556,0.332704,7.48489,7.4144
3,float,uniform,CPU,"P | P | P | P | P | P",256,52,6.71693,0,0.437335,0.332224,7.55738,7.48649
3,float,uniform,CPU,"P | P | P | P | P | P",256,53,6.79907,0,0.435096,0.329088,7.63712,7.56326
3,float,uniform,CPU,"P | P | P | P | P | P",256,54,6.65562,0,0.435155,0.331776,7.49291,7.42255
3,float,uniform,CPU,"P | P | P | P | P | P",256,55,6.65654,0,0.437455,0.334304,7.50613,7.4283
3,float,uniform,CPU,"P | P | P | P | P | P",256,56,6.52413,0,0.440955,0.332256,7.36728,7.29734
3,float,uniform,CPU,"P | P | P | P | P | P",256,57,6.81987,0,0.436105,0.329856,7.65623,7.58583
3,float,uniform,CPU,"P | P | P | P | P | P",256,58,6.62006,0,0.439275,0.331968,7.46073,7.39131
3,float,uniform,CPU,"P | P | P | P | P | P",256,59,7.21482,0,0.439285,0.332064,8.06262,7.98617
3,float,uniform,CPU,"P | P | P | P | P | P",256,60,7.08435,0,0.435946,0.33712,7.93635,7.85742
3,float,uniform,CPU,"P | P | P | P | P | P",256,61,6.57398,0,0.441705,0.329056,7.42378,7.34474
3,float,uniform,CPU,"P | P | P | P | P | P",256,62,7.01056,0,0.440006,0.331232,7.85449,7.7818
3,float,uniform,CPU,"P | P | P | P | P | P",256,63,6.61498,0,0.437095,0.335072,7.45847,7.38714
3,float,uniform,CPU,"P | P | P | P | P | P",256,64,6.70662,0,0.440775,0.329056,7.55131,7.47645
3,float,uniform,CPU,"P | P | P | P | P | P",256,65,6.59581,0,0.439865,0.330464,7.43644,7.36614
3,float,uniform,CPU,"P | P | P | P | P | P",256,66,6.6745,0,0.437456,0.332192,7.51676,7.44414
3,float,uniform,CPU,"P | P | P | P | P | P",256,67,6.76547,0,0.438755,0.330016,7.60575,7.53424
3,float,uniform,CPU,"P | P | P | P | P | P",256,68,6.55712,0,0.438705,0.334848,7.4047,7.33067
3,float,uniform,CPU,"P | P | P | P | P | P",256,69,6.97456,0,0.436185,0.33568,7.82325,7.74642
3,float,uniform,CPU,"P | P | P | P | P | P",256,70,6.53664,0,0.437285,0.3304,7.37618,7.30433
3,float,uniform,CPU,"P | P | P | P | P | P",256,71,6.60794,0,0.437484,0.33104,7.44867,7.37646
3,float,uniform,CPU,"P | P | P | P | P | P",256,72,6.7257,0,0.441865,0.330944,7.57514,7.49851
3,float,uniform,CPU,"P | P | P | P | P | P",256,73,7.08771,0,0.437965,0.333984,7.92847,7.85966
3,float,uniform,CPU,"P | P | P | P | P | P",256,74,6.68586,0,0.441175,0.331424,7.53104,7.45846
3,float,uniform,CPU,"P | P | P | P | P | P",320,0,14.5443,0,2.41753,0.870976,17.9237,17.8328
3,float,uniform,CPU,"P | P | P | P | P | P",320,1,13.097,0,2.41739,0.86928,16.4548,16.3836
3,float,uniform,CPU,"P | P | P | P | P | P",320,2,12.8714,0,2.42622,0.872128,16.2493,16.1698
3,float,uniform,CPU,"P | P | P | P | P | P",320,3,12.9612,0,2.42392,0.870336,16.3292,16.2554
3,float,uniform,CPU,"P | P | P | P | P | P",320,4,12.9493,0,2.42133,0.870784,16.317,16.2414
3,float,uniform,CPU,"P | P | P | P | P | P",320,5,14.1121,0,2.41867,0.872064,17.4913,17.4028
3,float,uniform,CPU,"P | P | P | P | P | P",320,6,12.6667,0,2.41571,0.871936,16.0324,15.9543
3,float,uniform,CPU,"P | P | P | P | P | P",320,7,12.9796,0,2.42536,0.869216,16.349,16.2742
3,float,uniform,CPU,"P | P | P | P | P | P",320,8,12.8133,0,2.41725,0.870944,16.1862,16.1015
3,float,uniform,CPU,"P | P | P | P | P | P",320,9,12.9977,0,2.41843,0.871232,16.362,16.2873
3,float,uniform,CPU,"P | P | P | P | P | P",320,10,12.8039,0,2.41766,0.871872,16.1709,16.0934
3,float,uniform,CPU,"P | P | P | P | P | P",320,11,12.8734,0,2.42087,0.871232,16.2407,16.1655
3,float,uniform,CPU,"P | P | P | P | P | P",320,12,14.0974,0,2.4149,0.870496,17.473,17.3828
3,float,uniform,CPU,"P | P | P | P | P | P",320,13,12.7158,0,2.42207,0.871712,16.086,16.0096
3,float,uniform,CPU,"P | P | P | P | P | P",320,14,13.5715,0,2.42036,0.872352,16.9409,16.8642
3,float,uniform,CPU,"P | P | P | P | P | P",320,15,12.9756,0,2.42773,0.870656,16.3484,16.2739
3,float,uniform,CPU,"P | P | P | P | P | P",320,16,13.8629,0,2.42232,0.871008,17.2348,17.1562
3,float,uniform,CPU,"P | P | P | P | P | P",320,17,13.9023,0,2.41664,0.874272,17.2694,17.1932
3,float,uniform,CPU,"P | P | P | P | P | P",320,18,13.0053,0,2.4195,0.867744,16.367,16.2926
3,float,uniform,CPU,"P | P | P | P | P | P",320,19,14.146,0,2.4267,0.868512,17.5408,17.4412
3,float,uniform,CPU,"P | P | P | P | P | P",320,20,13.3686,0,2.42031,0.867904,16.7298,16.6568
3,float,uniform,CPU,"P | P | P | P | P | P",320,21,13.2879,0,2.41948,0.8712,16.6566,16.5786
3,float,uniform,CPU,"P | P | P | P | P | P",320,22,12.9605,0,2.41543,0.870048,16.3247,16.246
3,float,uniform,CPU,"P | P | P | P | P | P",320,23,13.0464,0,2.42193,0.866816,16.4099,16.3351
3,float,uniform,CPU,"P | P | P | P | P | P",320,24,12.834,0,2.41861,0.86624,16.1973,16.1188
3,float,uniform,CPU,"P | P | P | P | P | P",320,25,12.8503,0,2.4168,0.869664,16.2127,16.1368
3,float,uniform,CPU,"P | P | P | P | P | P",320,26,12.9062,0,2.41957,0.873888,16.2764,16.1997
3,float,uniform,CPU,"P | P | P | P | P | P",320,27,12.684,0,2.42543,0.870752,16.0599,15.9802
3,float,uniform,CPU,"P | P | P | P | P | P",320,28,14.335,0,2.41584,0.87056,17.7075,17.6214
3,float,uniform,CPU,"P | P | P | P | P | P",320,29,12.7925,0,2.41841,0.86896,16.1528,16.0799
3,float,uniform,CPU,"P | P | P | P | P | P",320,30,13.9359,0,2.41709,0.869504,17.3003,17.2225
3,float,uniform,CPU,"P | P | P | P | P | P",320,31,13.3042,0,2.41524,0.872064,16.665,16.5915
3,float,uniform,CPU,"P | P | P | P | P | P",320,32,13.8741,0,2.42119,0.88224,17.2532,17.1775
3,float,uniform,CPU,"P | P | P | P | P | P",320,33,13.5814,0,2.41343,0.868192,16.9484,16.863
3,float,uniform,CPU,"P | P | P | P | P | P",320,34,12.8757,0,2.41729,0.869088,16.2376,16.1621
3,float,uniform,CPU,"P | P | P | P | P | P",320,35,14.2092,0,2.42342,0.87088,17.5935,17.5035
3,float,uniform,CPU,"P | P | P | P | P | P",320,36,13.4365,0,2.42151,0.871552,16.8092,16.7295
3,float,uniform,CPU,"P | P | P | P | P | P",320,37,13.6721,0,2.4243,0.868512,17.0412,16.9649
3,float,uniform,CPU,"P | P | P | P | P | P",320,38,13.1242,0,2.41975,0.868416,16.4828,16.4124
3,float,uniform,CPU,"P | P | P | P | P | P",320,39,12.9129,0,2.41987,0.868064,16.276,16.2008
3,float,uniform,CPU,"P | P | P | P | P | P",320,40,13.9619,0,2.42162,0.869984,17.3391,17.2535
3,float,uniform,CPU,"P | P | P | P | P | P",320,41,12.8484,0,2.41928,0.86752,16.2081,16.1353
3,float,uniform,CPU,"P | P | P | P | P | P",320,42,13.2926,0,2.421,0.87152,16.6597,16.5852
3,float,uniform,CPU,"P | P | P | P | P | P",320,43,13.7013,0,2.4204,0.869856,17.0654,16.9915
3,float,uniform,CPU,"P | P | P | P | P | P",320,44,13.111,0,2.41556,0.868032,16.4728,16.3946
3,float,uniform,CPU,"P | P | P | P | P | P",320,45,13.7005,0,2.42132,0.868096,17.0658,16.9899
3,float,uniform,CPU,"P | P | P | P | P | P",320,46,13.3086,0,2.4168,0.874784,16.6779,16.6002
3,float,uniform,CPU,"P | P | P | P | P | P",320,47,12.7523,0,2.42076,0.866752,16.1136,16.0398
3,float,uniform,CPU,"P | P | P | P | P | P",320,48,12.8165,0,2.41851,0.867424,16.1766,16.1025
3,float,uniform,CPU,"P | P | P | P | P | P",320,49,12.9671,0,2.41898,0.868288,16.3299,16.2544
3,float,uniform,CPU,"P | P | P | P | P | P",320,50,13.9948,0,2.41959,0.868384,17.3602,17.2828
3,float,uniform,CPU,"P | P | P | P | P | P",320,51,12.9644,0,2.41352,0.87168,16.3189,16.2496
3,float,uniform,CPU,"P | P | P | P | P | P",320,52,13.7289,0,2.41697,0.86688,17.0869,17.0128
3,float,uniform,CPU,"P | P | P | P | P | P",320,53,13.7981,0,2.42332,0.869376,17.1779,17.0908
3,float,uniform,CPU,"P | P | P | P | P | P",320,54,12.9967,0,2.41816,0.872672,16.357,16.2875
3,float,uniform,CPU,"P | P | P | P | P | P",320,55,12.8178,0,2.41749,0.869664,16.1835,16.1049
3,float,uniform,CPU,"P | P | P | P | P | P",320,56,12.7467,0,2.41692,0.871936,16.1091,16.0355
3,float,uniform,CPU,"P | P | P | P | P | P",320,57,13.4484,0,2.41869,0.874816,16.819,16.7419
3,float,uniform,CPU,"P | P | P | P | P | P",320,58,13.1586,0,2.42142,0.867872,16.5227,16.4479
3,float,uniform,CPU,"P | P | P | P | P | P",320,59,12.7564,0,2.41792,0.872928,16.1227,16.0473
3,float,uniform,CPU,"P | P | P | P | P | P",320,60,12.9646,0,2.41773,0.870848,16.3289,16.2532
3,float,uniform,CPU,"P | P | P | P | P | P",320,61,14.1423,0,2.42004,0.872608,17.5228,17.435
3,float,uniform,CPU,"P | P | P | P | P | P",320,62,12.8805,0,2.41377,0.868992,16.2326,16.1633
3,float,uniform,CPU,"P | P | P | P | P | P",320,63,13.5492,0,2.41464,0.870304,16.9279,16.8341
3,float,uniform,CPU,"P | P | P | P | P | P",320,64,12.5167,0,2.41824,0.87264,15.8849,15.8076
3,float,uniform,CPU,"P | P | P | P | P | P",320,65,13.714,0,2.42045,0.872096,17.0826,17.0065
3,float,uniform,CPU,"P | P | P | P | P | P",320,66,13.5325,0,2.41811,0.86976,16.894,16.8204
3,float,uniform,CPU,"P | P | P | P | P | P",320,67,12.9452,0,2.4193,0.87408,16.3153,16.2385
3,float,uniform,CPU,"P | P | P | P | P | P",320,68,12.7938,0,2.41966,0.869216,16.1719,16.0826
3,float,uniform,CPU,"P | P | P | P | P | P",320,69,13.3069,0,2.4179,0.871008,16.6766,16.5958
3,float,uniform,CPU,"P | P | P | P | P | P",320,70,13.87,0,2.41967,0.87232,17.2389,17.162
3,float,uniform,CPU,"P | P | P | P | P | P",320,71,13.2543,0,2.41995,0.867648,16.6455,16.5419
3,float,uniform,CPU,"P | P | P | P | P | P",320,72,13.6783,0,2.41956,0.866176,17.035,16.964
3,float,uniform,CPU,"P | P | P | P | P | P",320,73,12.9111,0,2.42595,0.870784,16.2854,16.2078
3,float,uniform,CPU,"P | P | P | P | P | P",320,74,13.2893,0,2.41895,0.870624,16.6536,16.5789
3,float,uniform,CPU,"P | P | P | P | P | P",384,0,22.5475,0,4.1884,1.55347,28.3809,28.2893
3,float,uniform,CPU,"P | P | P | P | P | P",384,1,22.913,0,4.19278,1.55382,28.7498,28.6596
3,float,uniform,CPU,"P | P | P | P | P | P",384,2,22.5595,0,4.19531,1.55283,28.4026,28.3076
3,float,uniform,CPU,"P | P | P | P | P | P",384,3,22.8072,0,4.18747,1.5527,28.6399,28.5473
3,float,uniform,CPU,"P | P | P | P | P | P",384,4,22.5756,0,4.18702,1.55517,28.4026,28.3178
3,float,uniform,CPU,"P | P | P | P | P | P",384,5,22.1726,0,4.19108,1.55014,27.9941,27.9138
3,float,uniform,CPU,"P | P | P | P | P | P",384,6,22.6754,0,4.18877,1.55254,28.4997,28.4167
3,float,uniform,CPU,"P | P | P | P | P | P",384,7,22.5198,0,4.19277,1.5537,28.3462,28.2663
3,float,uniform,CPU,"P | P | P | P | P | P",384,8,22.5371,0,4.18869,1.5553,28.37,28.2811
3,float,uniform,CPU,"P | P | P | P | P | P",384,9,22.7425,0,4.19097,1.55216,28.5741,28.4856
3,float,uniform,CPU,"P | P | P | P | P | P",384,10,22.6776,0,4.19075,1.55325,28.5132,28.4216
3,float,uniform,CPU,"P | P | P | P | P | P",384,11,22.4854,0,4.19079,1.54819,28.3097,28.2244
3,float,uniform,CPU,"P | P | P | P | P | P",384,12,23.043,0,4.18849,1.5544,28.8793,28.7859
3,float,uniform,CPU,"P | P | P | P | P | P",384,13,22.7627,0,4.19411,1.55283,28.5914,28.5096
3,float,uniform,CPU,"P | P | P | P | P | P",384,14,22.6172,0,4.18782,1.55536,28.4429,28.3604
3,float,uniform,CPU,"P | P | P | P | P | P",384,15,22.347,0,4.19396,1.55376,28.2024,28.0947
3,float,uniform,CPU,"P | P | P | P | P | P",384,16,22.6126,0,4.18697,1.55245,28.441,28.3521
3,float,uniform,CPU,"P | P | P | P | P | P",384,17,22.328,0,4.18884,1.5576,28.1556,28.0744
3,float,uniform,CPU,"P | P | P | P | P | P",384,18,22.6757,0,4.19174,1.55194,28.5116,28.4194
3,float,uniform,CPU,"P | P | P | P | P | P",384,19,22.5686,0,4.18886,1.55258,28.4023,28.31
3,float,uniform,CPU,"P | P | P | P | P | P",384,20,22.9882,0,4.19439,1.55018,28.8164,28.7328
3,float,uniform,CPU,"P | P | P | P | P | P",384,21,22.5233,0,4.19455,1.54944,28.3577,28.2673
3,float,uniform,CPU,"P | P | P | P | P | P",384,22,22.5951,0,4.19045,1.5496,28.4164,28.3351
3,float,uniform,CPU,"P | P | P | P | P | P",384,23,22.3318,0,4.19078,1.55437,28.1592,28.077
3,float,uniform,CPU,"P | P | P | P | P | P",384,24,22.5266,0,4.18818,1.55069,28.3455,28.2655
3,float,uniform,CPU,"P | P | P | P | P | P",384,25,22.9567,0,4.19383,1.55165,28.7934,28.7022
3,float,uniform,CPU,"P | P | P | P | P | P",384,26,22.7664,0,4.18566,1.55504,28.5941,28.5071
3,float,uniform,CPU,"P | P | P | P | P | P",384,27,22.376,0,4.19363,1.55536,28.2126,28.125
3,float,uniform,CPU,"P | P | P | P | P | P",384,28,22.0162,0,4.19254,1.55283,27.841,27.7616
3,float,uniform,CPU,"P | P | P | P | P | P",384,29,22.3026,0,4.19276,1.55533,28.128,28.0507
3,float,uniform,CPU,"P | P | P | P | P | P",384,30,22.406,0,4.20509,1.57568,28.2942,28.1868
3,float,uniform,CPU,"P | P | P | P | P | P",384,31,22.3486,0,4.19502,1.55184,28.1844,28.0954
3,float,uniform,CPU,"P | P | P | P | P | P",384,32,22.5295,0,4.19419,1.5504,28.3573,28.2741
3,float,uniform,CPU,"P | P | P | P | P | P",384,33,22.4955,0,4.18992,1.55149,28.3165,28.2369
3,float,uniform,CPU,"P | P | P | P | P | P",384,34,22.6826,0,4.19239,1.55379,28.5167,28.4288
3,float,uniform,CPU,"P | P | P | P | P | P",384,35,22.6691,0,4.18649,1.55027,28.4939,28.4059
3,float,uniform,CPU,"P | P | P | P | P | P",384,36,22.0413,0,4.18963,1.56294,27.8749,27.7939
3,float,uniform,CPU,"P | P | P | P | P | P",384,37,22.6275,0,4.19038,1.5488,28.4599,28.3666
3,float,uniform,CPU,"P | P | P | P | P | P",384,38,22.2612,0,4.18991,1.55107,28.0829,28.0022
3,float,uniform,CPU,"P | P | P | P | P | P",384,39,22.7543,0,4.1912,1.55306,28.5848,28.4985
3,float,uniform,CPU,"P | P | P | P | P | P",384,40,22.886,0,4.19078,1.5505,28.7147,28.6273
3,float,uniform,CPU,"P | P | P | P | P | P",384,41,22.8404,0,4.18967,1.54768,28.6559,28.5777
3,float,uniform,CPU,"P | P | P | P | P | P",384,42,22.8405,0,4.18613,1.55251,28.6656,28.5791
3,float,uniform,CPU,"P | P | P | P | P | P",384,43,22.9441,0,4.1918,1.55142,28.7762,28.6874
3,float,uniform,CPU,"P | P | P | P | P | P",384,44,22.5723,0,4.1915,1.55254,28.3994,28.3163
3,float,uniform,CPU,"P | P | P | P | P | P",384,45,22.1153,0,4.18838,1.556,27.9431,27.8597
3,float,uniform,CPU,"P | P | P | P | P | P",384,46,22.8564,0,4.19649,1.55334,28.6951,28.6063
3,float,uniform,CPU,"P | P | P | P | P | P",384,47,22.9118,0,4.18921,1.54973,28.7297,28.6507
3,float,uniform,CPU,"P | P | P | P | P | P",384,48,22.7831,0,4.18851,1.55475,28.6062,28.5264
3,float,uniform,CPU,"P | P | P | P | P | P",384,49,22.8101,0,4.18799,1.55155,28.6295,28.5497
3,float,uniform,CPU,"P | P | P | P | P | P",384,50,22.8128,0,4.18906,1.552,28.6377,28.5539
3,float,uniform,CPU,"P | P | P | P | P | P",384,51,22.926,0,4.19269,1.55427,28.7519,28.673
3,float,uniform,CPU,"P | P | P | P | P | P",384,52,22.6905,0,4.19431,1.55386,28.5288,28.4386
3,float,uniform,CPU,"P | P | P | P | P | P",384,53,22.9231,0,4.18992,1.55331,28.7536,28.6663
3,float,uniform,CPU,"P | P | P | P | P | P",384,54,22.8549,0,4.19099,1.55939,28.697,28.6053
3,float,uniform,CPU,"P | P | P | P | P | P",384,55,22.597,0,4.19095,1.55066,28.4287,28.3386
3,float,uniform,CPU,"P | P | P | P | P | P",384,56,22.8156,0,4.18669,1.55587,28.643,28.5581
3,float,uniform,CPU,"P | P | P | P | P | P",384,57,22.685,0,4.19004,1.54883,28.5137,28.4239
3,float,uniform,CPU,"P | P | P | P | P | P",384,58,22.9487,0,4.18915,1.55331,28.7786,28.6911
3,float,uniform,CPU,"P | P | P | P | P | P",384,59,22.3711,0,4.18821,1.55299,28.1924,28.1123
3,float,uniform,CPU,"P | P | P | P | P | P",384,60,22.3695,0,4.19338,1.5527,28.2222,28.1156
3,float,uniform,CPU,"P | P | P | P | P | P",384,61,22.5757,0,4.19309,1.55126,28.4066,28.32
3,float,uniform,CPU,"P | P | P | P | P | P",384,62,22.7247,0,4.18852,1.54925,28.5428,28.4625
3,float,uniform,CPU,"P | P | P | P | P | P",384,63,22.7207,0,4.1934,1.55123,28.5402,28.4653
3,float,uniform,CPU,"P | P | P | P | P | P",384,64,22.8682,0,4.18931,1.55069,28.7053,28.6082
3,float,uniform,CPU,"P | P | P | P | P | P",384,65,22.505,0,4.19363,1.55594,28.3466,28.2545
3,float,uniform,CPU,"P | P | P | P | P | P",384,66,22.6827,0,4.18836,1.55046,28.4989,28.4215
3,float,uniform,CPU,"P | P | P | P | P | P",384,67,22.9755,0,4.18833,1.55226,28.7944,28.7161
3,float,uniform,CPU,"P | P | P | P | P | P",384,68,22.7356,0,4.18957,1.55299,28.5585,28.4782
3,float,uniform,CPU,"P | P | P | P | P | P",384,69,22.7526,0,4.19088,1.55299,28.5863,28.4965
3,float,uniform,CPU,"P | P | P | P | P | P",384,70,23.2012,0,4.18951,1.55347,29.0247,28.9442
3,float,uniform,CPU,"P | P | P | P | P | P",384,71,22.7214,0,4.18825,1.55037,28.5487,28.4601
3,float,uniform,CPU,"P | P | P | P | P | P",384,72,22.5309,0,4.19218,1.55232,28.3611,28.2754
3,float,uniform,CPU,"P | P | P | P | P | P",384,73,22.9419,0,4.19167,1.5489,28.7681,28.6825
3,float,uniform,CPU,"P | P | P | P | P | P",384,74,22.4174,0,4.18858,1.55334,28.2392,28.1593
3,float,uniform,CPU,"P | P | P | P | P | P",448,0,34.2205,0,6.79656,2.46,43.5733,43.4771
3,float,uniform,CPU,"P | P | P | P | P | P",448,1,33.9096,0,6.79271,2.45654,43.2469,43.1589
3,float,uniform,CPU,"P | P | P | P | P | P",448,2,34.0342,0,6.79745,2.47968,43.403,43.3113
3,float,uniform,CPU,"P | P | P | P | P | P",448,3,34.1563,0,6.7964,2.46624,43.5077,43.4189
3,float,uniform,CPU,"P | P | P | P | P | P",448,4,34.5225,0,6.79471,2.46822,43.8686,43.7855
3,float,uniform,CPU,"P | P | P | P | P | P",448,5,33.87,0,6.79507,2.45805,43.2163,43.1231
3,float,uniform,CPU,"P | P | P | P | P | P",448,6,34.0133,0,6.79525,2.45843,43.3625,43.267
3,float,uniform,CPU,"P | P | P | P | P | P",448,7,34.1096,0,6.79553,2.45482,43.4479,43.3599
3,float,uniform,CPU,"P | P | P | P | P | P",448,8,34.5257,0,6.79846,2.46112,43.8763,43.7852
3,float,uniform,CPU,"P | P | P | P | P | P",448,9,33.79,0,6.79625,2.4609,43.1375,43.0472
3,float,uniform,CPU,"P | P | P | P | P | P",448,10,33.7602,0,6.79443,2.45869,43.1039,43.0133
3,float,uniform,CPU,"P | P | P | P | P | P",448,11,33.8079,0,6.79936,2.46096,43.165,43.0682
3,float,uniform,CPU,"P | P | P | P | P | P",448,12,34.1395,0,6.79589,2.45837,43.4847,43.3938
3,float,uniform,CPU,"P | P | P | P | P | P",448,13,33.8937,0,6.79724,2.46154,43.2439,43.1525
3,float,uniform,CPU,"P | P | P | P | P | P",448,14,33.9334,0,6.79718,2.46134,43.2803,43.1919
3,float,uniform,CPU,"P | P | P | P | P | P",448,15,33.7891,0,6.79689,2.45741,43.1325,43.0434
3,float,uniform,CPU,"P | P | P | P | P | P",448,16,34.1153,0,6.79582,2.45872,43.4617,43.3699
3,float,uniform,CPU,"P | P | P | P | P | P",448,17,33.929,0,6.79631,2.48294,43.2979,43.2082
3,float,uniform,CPU,"P | P | P | P | P | P",448,18,33.8443,0,6.79323,2.46243,43.1908,43.1
3,float,uniform,CPU,"P | P | P | P | P | P",448,19,33.9684,0,6.79022,2.46582,43.3114,43.2245
3,float,uniform,CPU,"P | P | P | P | P | P",448,20,33.9671,0,6.79492,2.45786,43.3087,43.2199
3,float,uniform,CPU,"P | P | P | P | P | P",448,21,33.961,0,6.79687,2.46112,43.3087,43.219
3,float,uniform,CPU,"P | P | P | P | P | P",448,22,33.9093,0,6.7978,2.46019,43.2575,43.1673
3,float,uniform,CPU,"P | P | P | P | P | P",448,23,33.92,0,6.79406,2.46637,43.2711,43.1804
3,float,uniform,CPU,"P | P | P | P | P | P",448,24,34.0387,0,6.78959,2.47629,43.3932,43.3046
3,float,uniform,CPU,"P | P | P | P | P | P",448,25,34.1043,0,6.80176,2.46163,43.4593,43.3677
3,float,uniform,CPU,"P | P | P | P | P | P",448,26,34.0349,0,6.79101,2.45926,43.3741,43.2852
3,float,uniform,CPU,"P | P | P | P | P | P",448,27,34.054,0,6.79749,2.46138,43.4042,43.3129
3,float,uniform,CPU,"P | P | P | P | P | P",448,28,34.2541,0,6.79772,2.46246,43.6068,43.5143
3,float,uniform,CPU,"P | P | P | P | P | P",448,29,33.9263,0,6.79922,2.45699,43.2727,43.1825
3,float,uniform,CPU,"P | P | P | P | P | P",448,30,33.7694,0,6.79812,2.46016,43.1142,43.0277
3,float,uniform,CPU,"P | P | P | P | P | P",448,31,33.8366,0,6.7967,2.4713,43.2195,43.1046
3,float,uniform,CPU,"P | P | P | P | P | P",448,32,33.8468,0,6.79177,2.4592,43.1813,43.0978
3,float,uniform,CPU,"P | P | P | P | P | P",448,33,34.3111,0,6.79714,2.4585,43.6544,43.5667
3,float,uniform,CPU,"P | P | P | P | P | P",448,34,34.2364,0,6.79686,2.45642,43.5802,43.4897
3,float,uniform,CPU,"P | P | P | P | P | P",448,35,34.1646,0,6.79442,2.45811,43.5088,43.4171
3,float,uniform,CPU,"P | P | P | P | P | P",448,36,34.0734,0,6.79632,2.4575,43.4226,43.3272
