dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,CPU,"Ns | Ns",256,38,0.028192,0,0.0325,0.00944,0.101439,0.070132
1,double,uniform,CPU,"Ns | Ns",256,39,0.235168,0,0.035589,0.00736,0.319607,0.278117
1,double,uniform,CPU,"Ns | Ns",256,40,0.030144,0,0.03511,0.00752,0.113119,0.072774
1,double,uniform,CPU,"Ns | Ns",256,41,0.074464,0,0.040239,0.013856,0.195169,0.128559
1,double,uniform,CPU,"Ns | Ns",256,42,0.033408,0,0.03567,0.007936,0.117199,0.077014
1,double,uniform,CPU,"Ns | Ns",256,43,0.03008,0,0.035079,0.007744,0.111799,0.072903
1,double,uniform,CPU,"Ns | Ns",256,44,0.030976,0,0.03515,0.008064,0.114849,0.07419
1,double,uniform,CPU,"Ns | Ns",256,45,0.030144,0,0.03512,0.007712,0.112979,0.072976
1,double,uniform,CPU,"Ns | Ns",256,46,0.029184,0,0.035519,0.008864,0.113439,0.073567
1,double,uniform,CPU,"Ns | Ns",256,47,0.031744,0,0.03488,0.008032,0.115959,0.074656
1,double,uniform,CPU,"Ns | Ns",256,48,0.031328,0,0.035249,0.00784,0.114929,0.074417
1,double,uniform,CPU,"Ns | Ns",256,49,0.029728,0,0.035839,0.008288,0.114719,0.073855
1,double,uniform,CPU,"Ns | Ns",256,50,0.028512,0,0.032289,0.00976,0.104249,0.070561
1,double,uniform,CPU,"Ns | Ns",256,51,0.032512,0,0.034209,0.007552,0.113429,0.074273
1,double,uniform,CPU,"Ns | Ns",256,52,0.029664,0,0.0356,0.007584,0.114009,0.072848
1,double,uniform,CPU,"Ns | Ns",256,53,0.032096,0,0.035059,0.008608,0.114889,0.075763
1,double,uniform,CPU,"Ns | Ns",256,54,0.031584,0,0.035299,0.007776,0.115629,0.074659
1,double,uniform,CPU,"Ns | Ns",256,55,0.036384,0,0.03533,0.00768,0.118689,0.079394
1,double,uniform,CPU,"Ns | Ns",256,56,0.133792,0,0.035679,0.009216,0.218388,0.178687
1,double,uniform,CPU,"Ns | Ns",256,57,0.030816,0,0.034989,0.008256,0.112119,0.074061
1,double,uniform,CPU,"Ns | Ns",256,58,0.031168,0,0.035499,0.007424,0.113229,0.074091
1,double,uniform,CPU,"Ns | Ns",256,59,0.03136,0,0.03497,0.007968,0.116479,0.074298
1,double,uniform,CPU,"Ns | Ns",256,60,0.030016,0,0.035979,0.006624,0.113399,0.072619
1,double,uniform,CPU,"Ns | Ns",256,61,0.029152,0,0.035799,0.005952,0.113059,0.070903
1,double,uniform,CPU,"Ns | Ns",256,62,0.029824,0,0.03579,0.007968,0.121749,0.073582
1,double,uniform,CPU,"Ns | Ns",256,63,0.028832,0,0.03501,0.008064,0.11257,0.071906
1,double,uniform,CPU,"Ns | Ns",256,64,0.028448,0,0.0354,0.007264,0.11152,0.071112
1,double,uniform,CPU,"Ns | Ns",256,65,0.03552,0,0.03521,0.007392,0.119559,0.078122
1,double,uniform,CPU,"Ns | Ns",256,66,0.030592,0,0.03521,0.007648,0.113339,0.07345
1,double,uniform,CPU,"Ns | Ns",256,67,0.030848,0,0.03554,0.007136,0.113459,0.073524
1,double,uniform,CPU,"Ns | Ns",256,68,0.029568,0,0.0349,0.00704,0.11208,0.071508
1,double,uniform,CPU,"Ns | Ns",256,69,0.032416,0,0.03939,0.00896,0.12215,0.080766
1,double,uniform,CPU,"Ns | Ns",256,70,0.03072,0,0.03493,0.00784,0.111819,0.07349
1,double,uniform,CPU,"Ns | Ns",256,71,0.032,0,0.03518,0.007968,0.114599,0.075148
1,double,uniform,CPU,"Ns | Ns",256,72,0.030912,0,0.03524,0.007968,0.114599,0.07412
1,double,uniform,CPU,"Ns | Ns",256,73,0.028224,0,0.03544,0.007488,0.11154,0.071152
1,double,uniform,CPU,"Ns | Ns",256,74,0.03696,0,0.03531,0.007008,0.120559,0.079278
1,double,uniform,CPU,"Ns | Ns",320,0,0.060672,0,0.04184,0.011328,0.160838,0.11384
1,double,uniform,CPU,"Ns | Ns",320,1,0.0312,0,0.03819,0.009664,0.118939,0.079054
1,double,uniform,CPU,"Ns | Ns",320,2,0.029984,0,0.037939,0.00848,0.115829,0.076403
1,double,uniform,CPU,"Ns | Ns",320,3,0.029408,0,0.037909,0.009504,0.115659,0.076821
1,double,uniform,CPU,"Ns | Ns",320,4,0.030784,0,0.038319,0.008512,0.117509,0.077615
1,double,uniform,CPU,"Ns | Ns",320,5,0.033632,0,0.03804,0.007424,0.124979,0.079096
1,double,uniform,CPU,"Ns | Ns",320,6,0.031392,0,0.0391,0.008288,0.117969,0.07878
1,double,uniform,CPU,"Ns | Ns",320,7,0.029888,0,0.03845,0.008672,0.117189,0.07701
1,double,uniform,CPU,"Ns | Ns",320,8,0.029952,0,0.03844,0.008128,0.118279,0.07652
1,double,uniform,CPU,"Ns | Ns",320,9,0.03056,0,0.03804,0.00928,0.117029,0.07788
1,double,uniform,CPU,"Ns | Ns",320,10,0.030848,0,0.03849,0.008064,0.114959,0.077402
1,double,uniform,CPU,"Ns | Ns",320,11,0.0336,0,0.037859,0.009312,0.118919,0.080771
1,double,uniform,CPU,"Ns | Ns",320,12,0.031616,0,0.03795,0.010208,0.125939,0.079774
1,double,uniform,CPU,"Ns | Ns",320,13,0.030624,0,0.038349,0.008416,0.117069,0.077389
1,double,uniform,CPU,"Ns | Ns",320,14,0.032608,0,0.03781,0.009344,0.120159,0.079762
1,double,uniform,CPU,"Ns | Ns",320,15,0.033056,0,0.0379,0.00864,0.118809,0.079596
1,double,uniform,CPU,"Ns | Ns",320,16,0.029984,0,0.03853,0.009152,0.117759,0.077666
1,double,uniform,CPU,"Ns | Ns",320,17,0.03056,0,0.03816,0.008128,0.115259,0.076848
1,double,uniform,CPU,"Ns | Ns",320,18,0.032768,0,0.03449,0.009312,0.109449,0.07657
1,double,uniform,CPU,"Ns | Ns",320,19,0.03232,0,0.03797,0.00848,0.118659,0.07877
1,double,uniform,CPU,"Ns | Ns",320,20,0.031104,0,0.037831,0.008512,0.116489,0.077447
1,double,uniform,CPU,"Ns | Ns",320,21,0.029728,0,0.038139,0.008384,0.114819,0.076251
1,double,uniform,CPU,"Ns | Ns",320,22,0.029856,0,0.038489,0.008992,0.115749,0.077337
1,double,uniform,CPU,"Ns | Ns",320,23,0.029312,0,0.03793,0.00896,0.112199,0.076202
1,double,uniform,CPU,"Ns | Ns",320,24,0.029312,0,0.03811,0.00928,0.117798,0.076702
1,double,uniform,CPU,"Ns | Ns",320,25,0.031232,0,0.037959,0.0088,0.116959,0.077991
1,double,uniform,CPU,"Ns | Ns",320,26,0.032288,0,0.038259,0.009504,0.126649,0.080051
1,double,uniform,CPU,"Ns | Ns",320,27,0.029184,0,0.038009,0.008864,0.115689,0.076057
1,double,uniform,CPU,"Ns | Ns",320,28,0.031392,0,0.03831,0.009088,0.117599,0.07879
1,double,uniform,CPU,"Ns | Ns",320,29,0.029024,0,0.03792,0.00736,0.112759,0.074304
1,double,uniform,CPU,"Ns | Ns",320,30,0.030368,0,0.03818,0.009088,0.116699,0.077636
1,double,uniform,CPU,"Ns | Ns",320,31,0.032,0,0.03788,0.008576,0.118479,0.078456
1,double,uniform,CPU,"Ns | Ns",320,32,0.030944,0,0.038109,0.009408,0.118369,0.078461
1,double,uniform,CPU,"Ns | Ns",320,33,0.030368,0,0.03867,0.009696,0.118799,0.078734
1,double,uniform,CPU,"Ns | Ns",320,34,0.030688,0,0.038579,0.00848,0.119609,0.077747
1,double,uniform,CPU,"Ns | Ns",320,35,0.030784,0,0.037669,0.008736,0.116349,0.077189
1,double,uniform,CPU,"Ns | Ns",320,36,0.02976,0,0.03876,0.009664,0.117589,0.078184
1,double,uniform,CPU,"Ns | Ns",320,37,0.031296,0,0.03519,0.008576,0.108639,0.075062
1,double,uniform,CPU,"Ns | Ns",320,38,0.031712,0,0.0381,0.008864,0.118279,0.078676
1,double,uniform,CPU,"Ns | Ns",320,39,0.030656,0,0.126439,0.00736,0.204438,0.164455
1,double,uniform,CPU,"Ns | Ns",320,40,0.030912,0,0.038219,0.007776,0.116929,0.076907
1,double,uniform,CPU,"Ns | Ns",320,41,0.035488,0,0.03771,0.008512,0.120279,0.08171
1,double,uniform,CPU,"Ns | Ns",320,42,0.03088,0,0.03781,0.00848,0.115919,0.07717
1,double,uniform,CPU,"Ns | Ns",320,43,0.031104,0,0.03768,0.008896,0.118408,0.07768
1,double,uniform,CPU,"Ns | Ns",320,44,0.03136,0,0.037759,0.009312,0.117799,0.078431
1,double,uniform,CPU,"Ns | Ns",320,45,0.034144,0,0.037619,0.0088,0.119979,0.080563
1,double,uniform,CPU,"Ns | Ns",320,46,0.031584,0,0.037369,0.008544,0.118619,0.077497
1,double,uniform,CPU,"Ns | Ns",320,47,0.031232,0,0.03819,0.008192,0.11801,0.077614
1,double,uniform,CPU,"Ns | Ns",320,48,0.027328,0,0.03857,0.009856,0.114989,0.075754
1,double,uniform,CPU,"Ns | Ns",320,49,0.031136,0,0.03836,0.008512,0.118359,0.078008
1,double,uniform,CPU,"Ns | Ns",320,50,0.031008,0,0.03862,0.010976,0.117319,0.080604
1,double,uniform,CPU,"Ns | Ns",320,51,0.029728,0,0.037869,0.007968,0.115049,0.075565
1,double,uniform,CPU,"Ns | Ns",320,52,0.03296,0,0.038099,0.0088,0.126479,0.079859
1,double,uniform,CPU,"Ns | Ns",320,53,0.031264,0,0.03774,0.008896,0.117859,0.0779
1,double,uniform,CPU,"Ns | Ns",320,54,0.030752,0,0.037999,0.009408,0.117459,0.078159
1,double,uniform,CPU,"Ns | Ns",320,55,0.029472,0,0.03779,0.008864,0.115409,0.076126
1,double,uniform,CPU,"Ns | Ns",320,56,0.027712,0,0.0356,0.010048,0.10561,0.07336
1,double,uniform,CPU,"Ns | Ns",320,57,0.032448,0,0.03777,0.009376,0.119879,0.079594
1,double,uniform,CPU,"Ns | Ns",320,58,0.029216,0,0.037889,0.009312,0.116719,0.076417
1,double,uniform,CPU,"Ns | Ns",320,59,0.029664,0,0.03878,0.008544,0.116749,0.076988
1,double,uniform,CPU,"Ns | Ns",320,60,0.030272,0,0.038829,0.008352,0.124279,0.077453
1,double,uniform,CPU,"Ns | Ns",320,61,0.031872,0,0.038139,0.00928,0.119919,0.079291
1,double,uniform,CPU,"Ns | Ns",320,62,0.029344,0,0.03821,0.007392,0.113549,0.074946
1,double,uniform,CPU,"Ns | Ns",320,63,0.032288,0,0.03871,0.006368,0.117679,0.077366
1,double,uniform,CPU,"Ns | Ns",320,64,0.03184,0,0.03769,0.00704,0.116519,0.07657
1,double,uniform,CPU,"Ns | Ns",320,65,0.030432,0,0.03769,0.008704,0.11633,0.076826
1,double,uniform,CPU,"Ns | Ns",320,66,0.03008,0,0.03784,0.009184,0.116159,0.077104
1,double,uniform,CPU,"Ns | Ns",320,67,0.031008,0,0.03683,0.008864,0.115319,0.076702
1,double,uniform,CPU,"Ns | Ns",320,68,0.034592,0,0.038019,0.008288,0.120039,0.080899
1,double,uniform,CPU,"Ns | Ns",320,69,0.03056,0,0.03828,0.00992,0.11675,0.07876
1,double,uniform,CPU,"Ns | Ns",320,70,0.028928,0,0.03833,0.008992,0.116129,0.07625
1,double,uniform,CPU,"Ns | Ns",320,71,0.029184,0,0.03797,0.007104,0.112989,0.074258
1,double,uniform,CPU,"Ns | Ns",320,72,0.02976,0,0.03794,0.00704,0.115359,0.07474
1,double,uniform,CPU,"Ns | Ns",320,73,0.031392,0,0.03777,0.007136,0.116629,0.076298
1,double,uniform,CPU,"Ns | Ns",320,74,0.030112,0,0.03816,0.007072,0.117199,0.075344
1,double,uniform,CPU,"Ns | Ns",384,0,0.065184,0,0.05003,0.01232,0.175109,0.127534
1,double,uniform,CPU,"Ns | Ns",384,1,0.0296,0,0.046088,0.008704,0.132409,0.084392
1,double,uniform,CPU,"Ns | Ns",384,2,0.03248,0,0.10166,0.00784,0.182178,0.14198
1,double,uniform,CPU,"Ns | Ns",384,3,0.031616,0,0.045819,0.009056,0.127099,0.086491
1,double,uniform,CPU,"Ns | Ns",384,4,0.031136,0,0.04542,0.009216,0.124808,0.085772
1,double,uniform,CPU,"Ns | Ns",384,5,0.030432,0,0.045389,0.008384,0.123539,0.084205
1,double,uniform,CPU,"Ns | Ns",384,6,0.029472,0,0.04553,0.00816,0.121409,0.083162
1,double,uniform,CPU,"Ns | Ns",384,7,0.032288,0,0.045589,0.008864,0.125059,0.086741
1,double,uniform,CPU,"Ns | Ns",384,8,0.028352,0,0.04205,0.010528,0.115759,0.08093
1,double,uniform,CPU,"Ns | Ns",384,9,0.031136,0,0.045279,0.00944,0.125819,0.085855
1,double,uniform,CPU,"Ns | Ns",384,10,0.030016,0,0.04653,0.008992,0.126009,0.085538
1,double,uniform,CPU,"Ns | Ns",384,11,0.029632,0,0.050949,0.007872,0.128949,0.088453
1,double,uniform,CPU,"Ns | Ns",384,12,0.031584,0,0.045199,0.008768,0.126389,0.085551
1,double,uniform,CPU,"Ns | Ns",384,13,0.028704,0,0.04622,0.007456,0.124279,0.08238
1,double,uniform,CPU,"Ns | Ns",384,14,0.033568,0,0.045319,0.008768,0.128829,0.087655
1,double,uniform,CPU,"Ns | Ns",384,15,0.031424,0,0.0452,0.009504,0.124019,0.086128
1,double,uniform,CPU,"Ns | Ns",384,16,0.030944,0,0.04531,0.008416,0.124029,0.08467
1,double,uniform,CPU,"Ns | Ns",384,17,0.031552,0,0.04529,0.016192,0.132309,0.093034
1,double,uniform,CPU,"Ns | Ns",384,18,0.032608,0,0.04544,0.00864,0.128859,0.086688
1,double,uniform,CPU,"Ns | Ns",384,19,0.030656,0,0.04526,0.009312,0.124329,0.085228
1,double,uniform,CPU,"Ns | Ns",384,20,0.0296,0,0.0453,0.00832,0.124608,0.08322
1,double,uniform,CPU,"Ns | Ns",384,21,0.03136,0,0.04515,0.00944,0.123539,0.08595
1,double,uniform,CPU,"Ns | Ns",384,22,0.029792,0,0.04513,0.007776,0.121379,0.082698
1,double,uniform,CPU,"Ns | Ns",384,23,0.031072,0,0.045219,0.009184,0.126409,0.085475
1,double,uniform,CPU,"Ns | Ns",384,24,0.030432,0,0.045359,0.008224,0.123549,0.084015
1,double,uniform,CPU,"Ns | Ns",384,25,0.030656,0,0.052,0.008672,0.129348,0.091328
1,double,uniform,CPU,"Ns | Ns",384,26,0.02928,0,0.046209,0.009376,0.125429,0.084865
1,double,uniform,CPU,"Ns | Ns",384,27,0.029696,0,0.044009,0.010432,0.117869,0.084137
1,double,uniform,CPU,"Ns | Ns",384,28,0.031168,0,0.04579,0.0096,0.125549,0.086558
1,double,uniform,CPU,"Ns | Ns",384,29,0.03216,0,0.04512,0.008928,0.125788,0.086208
1,double,uniform,CPU,"Ns | Ns",384,30,0.032736,0,0.04567,0.010016,0.128098,0.088422
1,double,uniform,CPU,"Ns | Ns",384,31,0.02896,0,0.045509,0.008768,0.123159,0.083237
1,double,uniform,CPU,"Ns | Ns",384,32,0.03632,0,0.045039,0.009568,0.130519,0.090927
1,double,uniform,CPU,"Ns | Ns",384,33,0.028864,0,0.045549,0.008928,0.122379,0.083341
1,double,uniform,CPU,"Ns | Ns",384,34,0.030944,0,0.04517,0.009632,0.123449,0.085746
1,double,uniform,CPU,"Ns | Ns",384,35,0.032096,0,0.04514,0.008672,0.125679,0.085908
1,double,uniform,CPU,"Ns | Ns",384,36,0.03008,0,0.04636,0.008096,0.12489,0.084536
1,double,uniform,CPU,"Ns | Ns",384,37,0.028736,0,0.045469,0.009856,0.123759,0.084061
1,double,uniform,CPU,"Ns | Ns",384,38,0.030016,0,0.04606,0.007648,0.124788,0.083724
1,double,uniform,CPU,"Ns | Ns",384,39,0.029568,0,0.045529,0.009248,0.124459,0.084345
1,double,uniform,CPU,"Ns | Ns",384,40,0.032672,0,0.04633,0.008704,0.127999,0.087706
1,double,uniform,CPU,"Ns | Ns",384,41,0.03024,0,0.04566,0.008704,0.126969,0.084604
1,double,uniform,CPU,"Ns | Ns",384,42,0.02944,0,0.04531,0.00912,0.122849,0.08387
1,double,uniform,CPU,"Ns | Ns",384,43,0.03056,0,0.04535,0.008928,0.124059,0.084838
1,double,uniform,CPU,"Ns | Ns",384,44,0.03312,0,0.0451,0.00896,0.126209,0.08718
1,double,uniform,CPU,"Ns | Ns",384,45,0.027616,0,0.04297,0.007904,0.110529,0.07849
1,double,uniform,CPU,"Ns | Ns",384,46,0.030848,0,0.04559,0.00896,0.124169,0.085398
1,double,uniform,CPU,"Ns | Ns",384,47,0.029952,0,0.04513,0.008416,0.122899,0.083498
1,double,uniform,CPU,"Ns | Ns",384,48,0.028864,0,0.045278,0.008416,0.121009,0.082558
1,double,uniform,CPU,"Ns | Ns",384,49,0.03104,0,0.04507,0.00944,0.126178,0.08555
1,double,uniform,CPU,"Ns | Ns",384,50,0.037952,0,0.045329,0.00848,0.132119,0.091761
1,double,uniform,CPU,"Ns | Ns",384,51,0.030688,0,0.045829,0.007008,0.125189,0.083525
1,double,uniform,CPU,"Ns | Ns",384,52,0.029888,0,0.04595,0.007776,0.126229,0.083614
1,double,uniform,CPU,"Ns | Ns",384,53,0.030016,0,0.04615,0.008,0.121249,0.084166
1,double,uniform,CPU,"Ns | Ns",384,54,0.03024,0,0.04834,0.009088,0.128378,0.087668
1,double,uniform,CPU,"Ns | Ns",384,55,0.030592,0,0.045349,0.009504,0.124559,0.085445
1,double,uniform,CPU,"Ns | Ns",384,56,0.032064,0,0.04594,0.009664,0.128109,0.087668
1,double,uniform,CPU,"Ns | Ns",384,57,0.030592,0,0.045199,0.015424,0.130939,0.091215
1,double,uniform,CPU,"Ns | Ns",384,58,0.030592,0,0.04554,0.007264,0.210659,0.083396
1,double,uniform,CPU,"Ns | Ns",384,59,0.030048,0,0.0452,0.00928,0.122009,0.084528
1,double,uniform,CPU,"Ns | Ns",384,60,0.030752,0,0.04561,0.007616,0.124768,0.083978
1,double,uniform,CPU,"Ns | Ns",384,61,0.0312,0,0.045419,0.009056,0.126479,0.085675
1,double,uniform,CPU,"Ns | Ns",384,62,0.030944,0,0.04537,0.00928,0.125939,0.085594
1,double,uniform,CPU,"Ns | Ns",384,63,0.031456,0,0.0466,0.008096,0.125238,0.086152
1,double,uniform,CPU,"Ns | Ns",384,64,0.030528,0,0.045899,0.0088,0.123519,0.085227
1,double,uniform,CPU,"Ns | Ns",384,65,0.029472,0,0.04254,0.009664,0.114588,0.081676
1,double,uniform,CPU,"Ns | Ns",384,66,0.029696,0,0.04635,0.008128,0.129958,0.084174
1,double,uniform,CPU,"Ns | Ns",384,67,0.033248,0,0.04551,0.009088,0.130259,0.087846
1,double,uniform,CPU,"Ns | Ns",384,68,0.030496,0,0.045799,0.008672,0.123829,0.084967
1,double,uniform,CPU,"Ns | Ns",384,69,0.028,0,0.046119,0.008864,0.122919,0.082983
1,double,uniform,CPU,"Ns | Ns",384,70,0.031904,0,0.045509,0.007424,0.125459,0.084837
1,double,uniform,CPU,"Ns | Ns",384,71,0.031328,0,0.045009,0.009536,0.126009,0.085873
1,double,uniform,CPU,"Ns | Ns",384,72,0.02928,0,0.045258,0.009536,0.121709,0.084074
1,double,uniform,CPU,"Ns | Ns",384,73,0.02992,0,0.045749,0.008864,0.124929,0.084533
1,double,uniform,CPU,"Ns | Ns",384,74,0.029792,0,0.04495,0.0088,0.122829,0.083542
1,double,uniform,CPU,"Ns | Ns",448,0,0.059008,0,0.04145,0.012928,0.160588,0.113386
1,double,uniform,CPU,"Ns | Ns",448,1,0.033056,0,0.03775,0.009152,0.11967,0.079958
1,double,uniform,CPU,"Ns | Ns",448,2,0.0304,0,0.03779,0.007552,0.116929,0.075742
1,double,uniform,CPU,"Ns | Ns",448,3,0.029696,0,0.03704,0.00752,0.111959,0.074256
1,double,uniform,CPU,"Ns | Ns",448,4,0.028832,0,0.03707,0.008288,0.115629,0.07419
1,double,uniform,CPU,"Ns | Ns",448,5,0.03296,0,0.03676,0.009344,0.115659,0.079064
1,double,uniform,CPU,"Ns | Ns",448,6,0.031936,0,0.037359,0.007424,0.118139,0.076719
1,double,uniform,CPU,"Ns | Ns",448,7,0.028096,0,0.036669,0.007936,0.113449,0.072701
1,double,uniform,CPU,"Ns | Ns",448,8,0.031072,0,0.03732,0.007776,0.116679,0.076168
1,double,uniform,CPU,"Ns | Ns",448,9,0.029984,0,0.03677,0.007456,0.115339,0.07421
1,double,uniform,CPU,"Ns | Ns",448,10,0.03008,0,0.03432,0.009536,0.106839,0.073936
1,double,uniform,CPU,"Ns | Ns",448,11,0.030208,0,0.033201,0.0096,0.108169,0.073009
1,double,uniform,CPU,"Ns | Ns",448,12,0.029856,0,0.037059,0.007584,0.111679,0.074499
1,double,uniform,CPU,"Ns | Ns",448,13,0.030976,0,0.03746,0.008448,0.117389,0.076884
1,double,uniform,CPU,"Ns | Ns",448,14,0.029376,0,0.037479,0.008,0.114839,0.074855
1,double,uniform,CPU,"Ns | Ns",448,15,0.031392,0,0.03683,0.008,0.117099,0.076222
1,double,uniform,CPU,"Ns | Ns",448,16,0.028224,0,0.03737,0.007872,0.114119,0.073466
1,double,uniform,CPU,"Ns | Ns",448,17,0.031104,0,0.03658,0.006944,0.117119,0.074628
1,double,uniform,CPU,"Ns | Ns",448,18,0.03136,0,0.03695,0.007968,0.115439,0.076278
1,double,uniform,CPU,"Ns | Ns",448,19,0.03008,0,0.0368,0.009792,0.116229,0.076672
1,double,uniform,CPU,"Ns | Ns",448,20,0.029824,0,0.03687,0.008128,0.115099,0.074822
1,double,uniform,CPU,"Ns | Ns",448,21,0.032,0,0.03672,0.008032,0.117889,0.076752
1,double,uniform,CPU,"Ns | Ns",448,22,0.028576,0,0.03732,0.007776,0.113799,0.073672
1,double,uniform,CPU,"Ns | Ns",448,23,0.029184,0,0.036819,0.00832,0.118029,0.074323
1,double,uniform,CPU,"Ns | Ns",448,24,0.028512,0,0.03366,0.010048,0.105159,0.07222
1,double,uniform,CPU,"Ns | Ns",448,25,0.029536,0,0.036849,0.00816,0.114519,0.074545
1,double,uniform,CPU,"Ns | Ns",448,26,0.031296,0,0.03682,0.00816,0.117259,0.076276
1,double,uniform,CPU,"Ns | Ns",448,27,0.030592,0,0.037089,0.008128,0.116679,0.075809
1,double,uniform,CPU,"Ns | Ns",448,28,0.029248,0,0.03747,0.008576,0.114759,0.075294
1,double,uniform,CPU,"Ns | Ns",448,29,0.029248,0,0.037099,0.006464,0.114589,0.072811
1,double,uniform,CPU,"Ns | Ns",448,30,0.030528,0,0.03729,0.008,0.115349,0.075818
1,double,uniform,CPU,"Ns | Ns",448,31,0.03744,0,0.036889,0.00816,0.122319,0.082489
1,double,uniform,CPU,"Ns | Ns",448,32,0.0312,0,0.037009,0.0088,0.117009,0.077009
1,double,uniform,CPU,"Ns | Ns",448,33,0.03056,0,0.037089,0.00784,0.114899,0.075489
1,double,uniform,CPU,"Ns | Ns",448,34,0.028928,0,0.03676,0.008032,0.114379,0.07372
1,double,uniform,CPU,"Ns | Ns",448,35,0.030368,0,0.03684,0.007296,0.113668,0.074504
1,double,uniform,CPU,"Ns | Ns",448,36,0.029504,0,0.03754,0.00752,0.114958,0.074564
1,double,uniform,CPU,"Ns | Ns",448,37,0.032032,0,0.03671,0.008256,0.119588,0.076998
1,double,uniform,CPU,"Ns | Ns",448,38,0.028992,0,0.03696,0.007552,0.114719,0.073504
1,double,uniform,CPU,"Ns | Ns",448,39,0.030432,0,0.037499,0.008,0.116619,0.075931
1,double,uniform,CPU,"Ns | Ns",448,40,0.029024,0,0.03784,0.009056,0.115179,0.07592
1,double,uniform,CPU,"Ns | Ns",448,41,0.03232,0,0.037029,0.007872,0.119209,0.077221
1,double,uniform,CPU,"Ns | Ns",448,42,0.02896,0,0.03316,0.010208,0.10511,0.072328
1,double,uniform,CPU,"Ns | Ns",448,43,0.027488,0,0.03376,0.0104,0.10926,0.071648
1,double,uniform,CPU,"Ns | Ns",448,44,0.033696,0,0.03728,0.007648,0.207538,0.078624
1,double,uniform,CPU,"Ns | Ns",448,45,0.031296,0,0.03651,0.008544,0.115029,0.07635
1,double,uniform,CPU,"Ns | Ns",448,46,0.03072,0,0.03708,0.00832,0.116969,0.07612
1,double,uniform,CPU,"Ns | Ns",448,47,0.032544,0,0.0364,0.00864,0.117188,0.077584
1,double,uniform,CPU,"Ns | Ns",448,48,0.031488,0,0.03685,0.008032,0.116729,0.07637
1,double,uniform,CPU,"Ns | Ns",448,49,0.030048,0,0.036979,0.008128,0.114999,0.075155
1,double,uniform,CPU,"Ns | Ns",448,50,0.029568,0,0.03664,0.007872,0.113279,0.07408
1,double,uniform,CPU,"Ns | Ns",448,51,0.029952,0,0.03681,0.008256,0.115609,0.075018
1,double,uniform,CPU,"Ns | Ns",448,52,0.036128,0,0.03729,0.007616,0.121349,0.081034
1,double,uniform,CPU,"Ns | Ns",448,53,0.0296,0,0.03729,0.00816,0.11605,0.07505
1,double,uniform,CPU,"Ns | Ns",448,54,0.030464,0,0.03702,0.008224,0.116749,0.075708
1,double,uniform,CPU,"Ns | Ns",448,55,0.028992,0,0.03791,0.007616,0.114789,0.074518
1,double,uniform,CPU,"Ns | Ns",448,56,0.030624,0,0.03719,0.0088,0.116469,0.076614
1,double,uniform,CPU,"Ns | Ns",448,57,0.030464,0,0.037319,0.007328,0.114849,0.075111
1,double,uniform,CPU,"Ns | Ns",448,58,0.029504,0,0.03659,0.00896,0.210868,0.075054
1,double,uniform,CPU,"Ns | Ns",448,59,0.033728,0,0.03711,0.007744,0.119899,0.078582
1,double,uniform,CPU,"Ns | Ns",448,60,0.030272,0,0.03653,0.008704,0.114819,0.075506
1,double,uniform,CPU,"Ns | Ns",448,61,0.029568,0,0.0368,0.008224,0.114519,0.074592
1,double,uniform,CPU,"Ns | Ns",448,62,0.028608,0,0.03337,0.009184,0.104179,0.071162
1,double,uniform,CPU,"Ns | Ns",448,63,0.02896,0,0.036769,0.00816,0.113719,0.073889
1,double,uniform,CPU,"Ns | Ns",448,64,0.031776,0,0.036849,0.007744,0.118589,0.076369
1,double,uniform,CPU,"Ns | Ns",448,65,0.030432,0,0.03799,0.006848,0.117989,0.07527
1,double,uniform,CPU,"Ns | Ns",448,66,0.030656,0,0.037319,0.008608,0.116979,0.076583
1,double,uniform,CPU,"Ns | Ns",448,67,0.031104,0,0.03734,0.008576,0.118039,0.07702
1,double,uniform,CPU,"Ns | Ns",448,68,0.030912,0,0.036869,0.008992,0.114679,0.076773
1,double,uniform,CPU,"Ns | Ns",448,69,0.029888,0,0.036969,0.007936,0.115449,0.074793
1,double,uniform,CPU,"Ns | Ns",448,70,0.031808,0,0.036959,0.008,0.118299,0.076767
1,double,uniform,CPU,"Ns | Ns",448,71,0.030528,0,0.036959,0.008064,0.116069,0.075551
1,double,uniform,CPU,"Ns | Ns",448,72,0.032416,0,0.036859,0.008416,0.116629,0.077691
1,double,uniform,CPU,"Ns | Ns",448,73,0.028512,0,0.03292,0.01024,0.103799,0.071672
1,double,uniform,CPU,"Ns | Ns",448,74,0.038624,0,0.037139,0.008032,0.124399,0.083795
1,double,uniform,CPU,"Ns | Ns",512,0,0.058016,0,0.03785,0.012256,0.154829,0.108122
1,double,uniform,CPU,"Ns | Ns",512,1,0.033504,0,0.034749,0.009216,0.113809,0.077469
1,double,uniform,CPU,"Ns | Ns",512,2,0.029728,0,0.03749,0.009248,0.122099,0.076466
1,double,uniform,CPU,"Ns | Ns",512,3,0.030432,0,0.03708,0.013824,0.12397,0.081336
1,double,uniform,CPU,"Ns | Ns",512,4,0.029856,0,0.043469,0.008032,0.120889,0.081357
