dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,GPU,"D | N",64,0,0.07296,0,0.049749,199.324,199.541,199.447
1,float,uniform,GPU,"D | N",256,62,0.013248,0,0.01896,0.00576,0.07127,0.037968
1,float,uniform,GPU,"D | N",256,63,0.012672,0,0.01864,0.005568,0.070499,0.03688
1,float,uniform,GPU,"D | N",256,64,0.011712,0,0.0192,0.006144,0.070739,0.037056
1,float,uniform,GPU,"D | N",256,65,0.0128,0,0.01866,0.00608,0.07118,0.03754
1,float,uniform,GPU,"D | N",256,66,0.014272,0,0.01918,0.00544,0.07324,0.038892
1,float,uniform,GPU,"D | N",256,67,0.012192,0,0.01911,0.005696,0.069199,0.036998
1,float,uniform,GPU,"D | N",256,68,0.012192,0,0.01881,0.005376,0.070299,0.036378
1,float,uniform,GPU,"D | N",256,69,0.012448,0,0.01936,0.005376,0.069379,0.037184
1,float,uniform,GPU,"D | N",256,70,0.012832,0,0.01884,0.005088,0.069629,0.03676
1,float,uniform,GPU,"D | N",256,71,0.013984,0,0.01936,0.00848,0.074779,0.041824
1,float,uniform,GPU,"D | N",256,72,0.012096,0,0.019,0.006752,0.070899,0.037848
1,float,uniform,GPU,"D | N",256,73,0.01312,0,0.019059,0.005888,0.071139,0.038067
1,float,uniform,GPU,"D | N",256,74,0.01216,0,0.01871,0.005376,0.070079,0.036246
1,float,uniform,GPU,"D | N",320,0,0.025152,0,0.030879,0.01472,0.121609,0.070751
1,float,uniform,GPU,"D | N",320,1,0.012704,0,0.019599,0.013568,0.079019,0.045871
1,float,uniform,GPU,"D | N",320,2,0.012224,0,0.019009,0.009408,0.074389,0.040641
1,float,uniform,GPU,"D | N",320,3,0.01312,0,0.01916,0.010912,0.080919,0.043192
1,float,uniform,GPU,"D | N",320,4,0.012992,0,0.019409,0.006656,0.072089,0.039057
1,float,uniform,GPU,"D | N",320,5,0.010368,0,0.01928,0.007456,0.070729,0.037104
1,float,uniform,GPU,"D | N",320,6,0.012992,0,0.0197,0.008544,0.074899,0.041236
1,float,uniform,GPU,"D | N",320,7,0.012384,0,0.019319,0.006016,0.069649,0.037719
1,float,uniform,GPU,"D | N",320,8,0.013152,0,0.019229,0.0088,0.074349,0.041181
1,float,uniform,GPU,"D | N",320,9,0.011776,0,0.01919,0.006336,0.07033,0.037302
1,float,uniform,GPU,"D | N",320,10,0.01184,0,0.01983,0.008832,0.075469,0.040502
1,float,uniform,GPU,"D | N",320,11,0.012896,0,0.0194,0.006176,0.072799,0.038472
1,float,uniform,GPU,"D | N",320,12,0.013696,0,0.01961,0.00592,0.072819,0.039226
1,float,uniform,GPU,"D | N",320,13,0.012,0,0.01923,0.007616,0.166729,0.038846
1,float,uniform,GPU,"D | N",320,14,0.012416,0,0.01921,0.006272,0.070239,0.037898
1,float,uniform,GPU,"D | N",320,15,0.011616,0,0.01911,0.007456,0.071539,0.038182
1,float,uniform,GPU,"D | N",320,16,0.012352,0,0.017259,0.007648,0.064779,0.037259
1,float,uniform,GPU,"D | N",320,17,0.0128,0,0.020149,0.00928,0.075279,0.042229
1,float,uniform,GPU,"D | N",320,18,0.012576,0,0.01946,0.007872,0.072689,0.039908
1,float,uniform,GPU,"D | N",320,19,0.013952,0,0.01991,0.006048,0.072949,0.03991
1,float,uniform,GPU,"D | N",320,20,0.013472,0,0.02458,0.006368,0.076859,0.04442
1,float,uniform,GPU,"D | N",320,21,0.010944,0,0.019078,0.007616,0.070969,0.037638
1,float,uniform,GPU,"D | N",320,22,0.012608,0,0.01915,0.006272,0.070759,0.03803
1,float,uniform,GPU,"D | N",320,23,0.012704,0,0.01933,0.006624,0.070939,0.038658
1,float,uniform,GPU,"D | N",320,24,0.013824,0,0.02082,0.006496,0.07431,0.04114
1,float,uniform,GPU,"D | N",320,25,0.012512,0,0.01945,0.007872,0.073309,0.039834
1,float,uniform,GPU,"D | N",320,26,0.01312,0,0.02179,0.005504,0.073759,0.040414
1,float,uniform,GPU,"D | N",320,27,0.011392,0,0.018659,0.00656,0.069169,0.036611
1,float,uniform,GPU,"D | N",320,28,0.011584,0,0.01885,0.006944,0.069499,0.037378
1,float,uniform,GPU,"D | N",320,29,0.011808,0,0.018919,0.008,0.072209,0.038727
1,float,uniform,GPU,"D | N",320,30,0.012448,0,0.018959,0.0064,0.070639,0.037807
1,float,uniform,GPU,"D | N",320,31,0.012128,0,0.01913,0.005824,0.069499,0.037082
1,float,uniform,GPU,"D | N",320,32,0.011168,0,0.019239,0.00624,0.068749,0.036647
1,float,uniform,GPU,"D | N",320,33,0.013248,0,0.01903,0.006048,0.071,0.038326
1,float,uniform,GPU,"D | N",320,34,0.01296,0,0.0196,0.008672,0.074739,0.041232
1,float,uniform,GPU,"D | N",320,35,0.010656,0,0.019178,0.006272,0.069019,0.036106
1,float,uniform,GPU,"D | N",320,36,0.012512,0,0.01641,0.00672,0.064809,0.035642
1,float,uniform,GPU,"D | N",320,37,0.011744,0,0.01921,0.007328,0.07873,0.038282
1,float,uniform,GPU,"D | N",320,38,0.014688,0,0.0196,0.005376,0.075749,0.039664
1,float,uniform,GPU,"D | N",320,39,0.012608,0,0.01891,0.005856,0.070239,0.037374
1,float,uniform,GPU,"D | N",320,40,0.012352,0,0.019399,0.00512,0.069939,0.036871
1,float,uniform,GPU,"D | N",320,41,0.011488,0,0.01942,0.008224,0.07178,0.039132
1,float,uniform,GPU,"D | N",320,42,0.012448,0,0.01917,0.006112,0.070569,0.03773
1,float,uniform,GPU,"D | N",320,43,0.01232,0,0.019559,0.007552,0.072919,0.039431
1,float,uniform,GPU,"D | N",320,44,0.013152,0,0.01972,0.008416,0.07409,0.041288
1,float,uniform,GPU,"D | N",320,45,0.01248,0,0.0189,0.008768,0.072889,0.040148
1,float,uniform,GPU,"D | N",320,46,0.012768,0,0.019669,0.00576,0.076599,0.038197
1,float,uniform,GPU,"D | N",320,47,0.012256,0,0.01895,0.005856,0.070219,0.037062
1,float,uniform,GPU,"D | N",320,48,0.011776,0,0.01511,0.007488,0.06284,0.034374
1,float,uniform,GPU,"D | N",320,49,0.011808,0,0.015159,0.007232,0.062729,0.034199
1,float,uniform,GPU,"D | N",320,50,0.012544,0,0.01957,0.008416,0.073809,0.04053
1,float,uniform,GPU,"D | N",320,51,0.015072,0,0.02026,0.005952,0.07414,0.041284
1,float,uniform,GPU,"D | N",320,52,0.013664,0,0.019269,0.00672,0.072779,0.039653
1,float,uniform,GPU,"D | N",320,53,0.011712,0,0.01911,0.005824,0.069569,0.036646
1,float,uniform,GPU,"D | N",320,54,0.012512,0,0.01859,0.006432,0.07,0.037534
1,float,uniform,GPU,"D | N",320,55,0.011968,0,0.018869,0.007552,0.070689,0.038389
1,float,uniform,GPU,"D | N",320,56,0.01232,0,0.01893,0.008608,0.073709,0.039858
1,float,uniform,GPU,"D | N",320,57,0.100544,0,0.0193,0.007776,0.161578,0.12762
1,float,uniform,GPU,"D | N",320,58,0.011296,0,0.01915,0.006144,0.069489,0.03659
1,float,uniform,GPU,"D | N",320,59,0.011968,0,0.01923,0.006112,0.069769,0.03731
1,float,uniform,GPU,"D | N",320,60,0.01216,0,0.01887,0.005888,0.0694,0.036918
1,float,uniform,GPU,"D | N",320,61,0.0136,0,0.019431,0.008256,0.074709,0.041287
1,float,uniform,GPU,"D | N",320,62,0.011392,0,0.01921,0.006176,0.06852,0.036778
1,float,uniform,GPU,"D | N",320,63,0.011328,0,0.01912,0.006592,0.07115,0.03704
1,float,uniform,GPU,"D | N",320,64,0.011968,0,0.01941,0.007776,0.071899,0.039154
1,float,uniform,GPU,"D | N",320,65,0.013536,0,0.02027,0.006368,0.074969,0.040174
1,float,uniform,GPU,"D | N",320,66,0.010112,0,0.01896,0.00624,0.067949,0.035312
1,float,uniform,GPU,"D | N",320,67,0.012416,0,0.01871,0.006208,0.069999,0.037334
1,float,uniform,GPU,"D | N",320,68,0.012224,0,0.01962,0.0088,0.073559,0.040644
1,float,uniform,GPU,"D | N",320,69,0.012288,0,0.018889,0.00576,0.069879,0.036937
1,float,uniform,GPU,"D | N",320,70,0.011936,0,0.01909,0.007808,0.072339,0.038834
1,float,uniform,GPU,"D | N",320,71,0.0136,0,0.02001,0.009376,0.075549,0.042986
1,float,uniform,GPU,"D | N",320,72,0.013024,0,0.01883,0.007776,0.072619,0.03963
1,float,uniform,GPU,"D | N",320,73,0.012928,0,0.01935,0.005888,0.071489,0.038166
1,float,uniform,GPU,"D | N",320,74,0.013408,0,0.01955,0.005952,0.072049,0.03891
1,float,uniform,GPU,"D | N",384,0,0.022688,0,0.025489,0.014048,0.104809,0.062225
1,float,uniform,GPU,"D | N",384,1,0.012832,0,0.01997,0.009248,0.075609,0.04205
1,float,uniform,GPU,"D | N",384,2,0.012192,0,0.019619,0.007904,0.072719,0.039715
1,float,uniform,GPU,"D | N",384,3,0.011776,0,0.01932,0.00688,0.070879,0.037976
1,float,uniform,GPU,"D | N",384,4,0.012128,0,0.01932,0.007584,0.071539,0.039032
1,float,uniform,GPU,"D | N",384,5,0.01232,0,0.01942,0.006944,0.078309,0.038684
1,float,uniform,GPU,"D | N",384,6,0.012928,0,0.019319,0.005888,0.071139,0.038135
1,float,uniform,GPU,"D | N",384,7,0.011648,0,0.01942,0.006048,0.070529,0.037116
1,float,uniform,GPU,"D | N",384,8,0.011936,0,0.01951,0.006464,0.070609,0.03791
1,float,uniform,GPU,"D | N",384,9,0.012416,0,0.025089,0.00528,0.076129,0.042785
1,float,uniform,GPU,"D | N",384,10,0.012992,0,0.01964,0.00848,0.073589,0.041112
1,float,uniform,GPU,"D | N",384,11,0.01216,0,0.019539,0.006112,0.069899,0.037811
1,float,uniform,GPU,"D | N",384,12,0.011936,0,0.01624,0.007328,0.06463,0.035504
1,float,uniform,GPU,"D | N",384,13,0.011712,0,0.01941,0.007072,0.07135,0.038194
1,float,uniform,GPU,"D | N",384,14,0.013824,0,0.02,0.00544,0.075229,0.039264
1,float,uniform,GPU,"D | N",384,15,0.012704,0,0.019389,0.00544,0.071049,0.037533
1,float,uniform,GPU,"D | N",384,16,0.012896,0,0.01946,0.005984,0.07268,0.03834
1,float,uniform,GPU,"D | N",384,17,0.012352,0,0.01945,0.007584,0.072019,0.039386
1,float,uniform,GPU,"D | N",384,18,0.012096,0,0.01967,0.009408,0.074079,0.041174
1,float,uniform,GPU,"D | N",384,19,0.012672,0,0.02087,0.008544,0.075999,0.042086
1,float,uniform,GPU,"D | N",384,20,0.012416,0,0.019599,0.008512,0.072879,0.040527
1,float,uniform,GPU,"D | N",384,21,0.012704,0,0.020039,0.005632,0.071719,0.038375
1,float,uniform,GPU,"D | N",384,22,0.013056,0,0.0194,0.00592,0.071409,0.038376
1,float,uniform,GPU,"D | N",384,23,0.012576,0,0.019259,0.006048,0.070709,0.037883
1,float,uniform,GPU,"D | N",384,24,0.011584,0,0.019299,0.00608,0.069179,0.036963
1,float,uniform,GPU,"D | N",384,25,0.012992,0,0.019309,0.006112,0.070179,0.038413
1,float,uniform,GPU,"D | N",384,26,0.012064,0,0.01958,0.008736,0.159138,0.04038
1,float,uniform,GPU,"D | N",384,27,0.014528,0,0.02068,0.006112,0.075439,0.04132
1,float,uniform,GPU,"D | N",384,28,0.014464,0,0.019661,0.008064,0.074849,0.042189
1,float,uniform,GPU,"D | N",384,29,0.01152,0,0.01961,0.0064,0.070739,0.03753
1,float,uniform,GPU,"D | N",384,30,0.011168,0,0.01939,0.006336,0.069889,0.036894
1,float,uniform,GPU,"D | N",384,31,0.01184,0,0.01581,0.0088,0.065379,0.03645
1,float,uniform,GPU,"D | N",384,32,0.011936,0,0.019029,0.005952,0.069039,0.036917
1,float,uniform,GPU,"D | N",384,33,0.013664,0,0.01944,0.014208,0.080699,0.047312
1,float,uniform,GPU,"D | N",384,34,0.011584,0,0.019141,0.006112,0.074149,0.036837
1,float,uniform,GPU,"D | N",384,35,0.012192,0,0.01974,0.006048,0.07016,0.03798
1,float,uniform,GPU,"D | N",384,36,0.012704,0,0.01965,0.005888,0.07072,0.038242
1,float,uniform,GPU,"D | N",384,37,0.013792,0,0.01957,0.008096,0.07437,0.041458
1,float,uniform,GPU,"D | N",384,38,0.012,0,0.02028,0.008064,0.074349,0.040344
1,float,uniform,GPU,"D | N",384,39,0.012544,0,0.019609,0.007776,0.072559,0.039929
1,float,uniform,GPU,"D | N",384,40,0.01424,0,0.02036,0.005536,0.076859,0.040136
1,float,uniform,GPU,"D | N",384,41,0.011968,0,0.019149,0.006112,0.069939,0.037229
1,float,uniform,GPU,"D | N",384,42,0.012288,0,0.01921,0.00576,0.157798,0.037258
1,float,uniform,GPU,"D | N",384,43,0.011744,0,0.01953,0.008192,0.072209,0.039466
1,float,uniform,GPU,"D | N",384,44,0.01136,0,0.01924,0.005984,0.06941,0.036584
1,float,uniform,GPU,"D | N",384,45,0.013152,0,0.020129,0.008096,0.074089,0.041377
1,float,uniform,GPU,"D | N",384,46,0.013856,0,0.01997,0.008384,0.075099,0.04221
1,float,uniform,GPU,"D | N",384,47,0.012064,0,0.01953,0.006656,0.070249,0.03825
1,float,uniform,GPU,"D | N",384,48,0.012768,0,0.01947,0.005824,0.071799,0.038062
1,float,uniform,GPU,"D | N",384,49,0.01264,0,0.01559,0.007168,0.063329,0.035398
1,float,uniform,GPU,"D | N",384,50,0.0112,0,0.01928,0.005984,0.06964,0.036464
1,float,uniform,GPU,"D | N",384,51,0.012448,0,0.01948,0.006176,0.071369,0.038104
1,float,uniform,GPU,"D | N",384,52,0.011648,0,0.019709,0.008672,0.072699,0.040029
1,float,uniform,GPU,"D | N",384,53,0.01344,0,0.02013,0.005856,0.07203,0.039426
1,float,uniform,GPU,"D | N",384,54,0.013504,0,0.02567,0.006144,0.078299,0.045318
1,float,uniform,GPU,"D | N",384,55,0.012544,0,0.019799,0.006208,0.181318,0.038551
1,float,uniform,GPU,"D | N",384,56,0.011808,0,0.0192,0.006368,0.069629,0.037376
1,float,uniform,GPU,"D | N",384,57,0.01104,0,0.019049,0.007232,0.070269,0.037321
1,float,uniform,GPU,"D | N",384,58,0.0128,0,0.01913,0.008448,0.073499,0.040378
1,float,uniform,GPU,"D | N",384,59,0.012864,0,0.01926,0.0072,0.071919,0.039324
1,float,uniform,GPU,"D | N",384,60,0.011872,0,0.01932,0.00832,0.072089,0.039512
1,float,uniform,GPU,"D | N",384,61,0.01152,0,0.01933,0.006144,0.06937,0.036994
1,float,uniform,GPU,"D | N",384,62,0.012672,0,0.01932,0.005888,0.070359,0.03788
1,float,uniform,GPU,"D | N",384,63,0.011424,0,0.01986,0.007808,0.07228,0.039092
1,float,uniform,GPU,"D | N",384,64,0.012352,0,0.01936,0.00592,0.070019,0.037632
1,float,uniform,GPU,"D | N",384,65,0.011904,0,0.01926,0.00624,0.076869,0.037404
1,float,uniform,GPU,"D | N",384,66,0.012,0,0.01944,0.007904,0.072329,0.039344
1,float,uniform,GPU,"D | N",384,67,0.014944,0,0.02085,0.006208,0.077149,0.042002
1,float,uniform,GPU,"D | N",384,68,0.0128,0,0.0192,0.005984,0.07145,0.037984
1,float,uniform,GPU,"D | N",384,69,0.01344,0,0.01893,0.005696,0.07151,0.038066
1,float,uniform,GPU,"D | N",384,70,0.01104,0,0.01937,0.006336,0.070109,0.036746
1,float,uniform,GPU,"D | N",384,71,0.013088,0,0.01925,0.006048,0.070609,0.038386
1,float,uniform,GPU,"D | N",384,72,0.01232,0,0.01969,0.006176,0.069429,0.038186
1,float,uniform,GPU,"D | N",384,73,0.01264,0,0.02054,0.008512,0.07432,0.041692
1,float,uniform,GPU,"D | N",384,74,0.012512,0,0.01916,0.006688,0.070379,0.03836
1,float,uniform,GPU,"D | N",448,0,0.025216,0,0.02847,0.01552,0.110849,0.069206
1,float,uniform,GPU,"D | N",448,1,0.01392,0,0.025469,0.004896,0.078779,0.044285
1,float,uniform,GPU,"D | N",448,2,0.012544,0,0.01603,0.007584,0.064239,0.036158
1,float,uniform,GPU,"D | N",448,3,0.014304,0,0.019899,0.0056,0.073069,0.039803
1,float,uniform,GPU,"D | N",448,4,0.01376,0,0.0197,0.008544,0.074839,0.042004
1,float,uniform,GPU,"D | N",448,5,0.012224,0,0.01936,0.005216,0.069889,0.0368
1,float,uniform,GPU,"D | N",448,6,0.012768,0,0.01896,0.006016,0.069929,0.037744
1,float,uniform,GPU,"D | N",448,7,0.012352,0,0.01913,0.006976,0.072389,0.038458
1,float,uniform,GPU,"D | N",448,8,0.011072,0,0.01913,0.005984,0.07034,0.036186
1,float,uniform,GPU,"D | N",448,9,0.013344,0,0.01906,0.004832,0.071259,0.037236
1,float,uniform,GPU,"D | N",448,10,0.012448,0,0.0191,0.006176,0.072209,0.037724
1,float,uniform,GPU,"D | N",448,11,0.012192,0,0.01923,0.005536,0.072639,0.036958
1,float,uniform,GPU,"D | N",448,12,0.01216,0,0.01936,0.005312,0.069829,0.036832
1,float,uniform,GPU,"D | N",448,13,0.013824,0,0.01905,0.005536,0.07137,0.03841
1,float,uniform,GPU,"D | N",448,14,0.011328,0,0.01523,0.007392,0.062719,0.03395
1,float,uniform,GPU,"D | N",448,15,0.011488,0,0.0198,0.006144,0.071389,0.037432
1,float,uniform,GPU,"D | N",448,16,0.011616,0,0.019259,0.005856,0.071409,0.036731
1,float,uniform,GPU,"D | N",448,17,0.013696,0,0.019339,0.005184,0.072519,0.038219
1,float,uniform,GPU,"D | N",448,18,0.013472,0,0.018941,0.005344,0.070639,0.037757
1,float,uniform,GPU,"D | N",448,19,0.012096,0,0.01943,0.004896,0.07074,0.036422
1,float,uniform,GPU,"D | N",448,20,0.09968,0,0.01914,0.005216,0.157188,0.124036
1,float,uniform,GPU,"D | N",448,21,0.012384,0,0.019019,0.005472,0.069749,0.036875
1,float,uniform,GPU,"D | N",448,22,0.012512,0,0.01988,0.008384,0.074509,0.040776
1,float,uniform,GPU,"D | N",448,23,0.01312,0,0.01967,0.006208,0.07172,0.038998
1,float,uniform,GPU,"D | N",448,24,0.012896,0,0.019849,0.005568,0.072249,0.038313
1,float,uniform,GPU,"D | N",448,25,0.011872,0,0.0188,0.005248,0.068939,0.03592
1,float,uniform,GPU,"D | N",448,26,0.012128,0,0.01905,0.005408,0.07061,0.036586
1,float,uniform,GPU,"D | N",448,27,0.0112,0,0.01885,0.005472,0.069769,0.035522
1,float,uniform,GPU,"D | N",448,28,0.01328,0,0.01935,0.005344,0.07082,0.037974
1,float,uniform,GPU,"D | N",448,29,0.012288,0,0.019339,0.005792,0.070409,0.037419
1,float,uniform,GPU,"D | N",448,30,0.016192,0,0.019409,0.005664,0.075319,0.041265
1,float,uniform,GPU,"D | N",448,31,0.012832,0,0.01944,0.005696,0.070579,0.037968
1,float,uniform,GPU,"D | N",448,32,0.012768,0,0.01896,0.005312,0.069949,0.03704
1,float,uniform,GPU,"D | N",448,33,0.011424,0,0.01889,0.006496,0.069429,0.03681
1,float,uniform,GPU,"D | N",448,34,0.01184,0,0.0159,0.00736,0.064599,0.0351
1,float,uniform,GPU,"D | N",448,35,0.011648,0,0.0188,0.005184,0.06852,0.035632
1,float,uniform,GPU,"D | N",448,36,0.011744,0,0.01908,0.005728,0.069299,0.036552
1,float,uniform,GPU,"D | N",448,37,0.012896,0,0.018769,0.005216,0.069029,0.036881
1,float,uniform,GPU,"D | N",448,38,0.011648,0,0.01947,0.005728,0.070479,0.036846
1,float,uniform,GPU,"D | N",448,39,0.012672,0,0.01952,0.005504,0.075199,0.037696
1,float,uniform,GPU,"D | N",448,40,0.012192,0,0.019189,0.006048,0.070479,0.037429
1,float,uniform,GPU,"D | N",448,41,0.011392,0,0.01927,0.005312,0.069699,0.035974
1,float,uniform,GPU,"D | N",448,42,0.01184,0,0.01945,0.006144,0.07091,0.037434
1,float,uniform,GPU,"D | N",448,43,0.012,0,0.019159,0.005824,0.072329,0.036983
1,float,uniform,GPU,"D | N",448,44,0.013408,0,0.01934,0.00528,0.07205,0.038028
1,float,uniform,GPU,"D | N",448,45,0.012768,0,0.01895,0.00512,0.070179,0.036838
1,float,uniform,GPU,"D | N",448,46,0.012192,0,0.01895,0.007008,0.066769,0.03815
1,float,uniform,GPU,"D | N",448,47,0.012096,0,0.101409,0.007424,0.149418,0.120929
1,float,uniform,GPU,"D | N",448,48,0.01248,0,0.01912,0.006688,0.072159,0.038288
1,float,uniform,GPU,"D | N",448,49,0.013216,0,0.01963,0.007744,0.07405,0.04059
1,float,uniform,GPU,"D | N",448,50,0.013248,0,0.01969,0.006112,0.071399,0.03905
1,float,uniform,GPU,"D | N",448,51,0.012544,0,0.01989,0.005664,0.071359,0.038098
1,float,uniform,GPU,"D | N",448,52,0.012288,0,0.019009,0.004512,0.069339,0.035809
1,float,uniform,GPU,"D | N",448,53,0.011616,0,0.01929,0.005216,0.070039,0.036122
1,float,uniform,GPU,"D | N",448,54,0.012384,0,0.018849,0.005184,0.069169,0.036417
1,float,uniform,GPU,"D | N",448,55,0.013408,0,0.01891,0.005184,0.070189,0.037502
1,float,uniform,GPU,"D | N",448,56,0.012544,0,0.01931,0.005664,0.070539,0.037518
1,float,uniform,GPU,"D | N",448,57,0.013888,0,0.019869,0.005248,0.076489,0.039005
1,float,uniform,GPU,"D | N",448,58,0.012992,0,0.01913,0.006176,0.070409,0.038298
1,float,uniform,GPU,"D | N",448,59,0.012416,0,0.0191,0.004576,0.069939,0.036092
1,float,uniform,GPU,"D | N",448,60,0.01328,0,0.01916,0.006976,0.071719,0.039416
1,float,uniform,GPU,"D | N",448,61,0.012,0,0.019159,0.008192,0.073229,0.039351
1,float,uniform,GPU,"D | N",448,62,0.01248,0,0.01877,0.005344,0.069859,0.036594
1,float,uniform,GPU,"D | N",448,63,0.012864,0,0.01914,0.005248,0.070259,0.037252
1,float,uniform,GPU,"D | N",448,64,0.011488,0,0.01922,0.00512,0.068499,0.035828
1,float,uniform,GPU,"D | N",448,65,0.012736,0,0.019211,0.00784,0.073819,0.039787
1,float,uniform,GPU,"D | N",448,66,0.013056,0,0.019219,0.006336,0.071359,0.038611
1,float,uniform,GPU,"D | N",448,67,0.013184,0,0.01917,0.005504,0.07013,0.037858
1,float,uniform,GPU,"D | N",448,68,0.012128,0,0.01951,0.005824,0.071069,0.037462
1,float,uniform,GPU,"D | N",448,69,0.012096,0,0.019231,0.005312,0.070809,0.036639
1,float,uniform,GPU,"D | N",448,70,0.013984,0,0.02012,0.007712,0.077719,0.041816
1,float,uniform,GPU,"D | N",448,71,0.011712,0,0.01916,0.005376,0.069049,0.036248
1,float,uniform,GPU,"D | N",448,72,0.0128,0,0.01654,0.007072,0.065469,0.036412
1,float,uniform,GPU,"D | N",448,73,0.012992,0,0.019559,0.005632,0.070329,0.038183
1,float,uniform,GPU,"D | N",448,74,0.011456,0,0.019439,0.005152,0.068649,0.036047
1,float,uniform,GPU,"D | N",512,0,0.024128,0,0.025229,0.014304,0.106319,0.063661
1,float,uniform,GPU,"D | N",512,1,0.012928,0,0.019481,0.009024,0.074449,0.041433
1,float,uniform,GPU,"D | N",512,2,0.012576,0,0.019149,0.007264,0.071489,0.038989
1,float,uniform,GPU,"D | N",512,3,0.013152,0,0.01914,0.010208,0.075639,0.0425
1,float,uniform,GPU,"D | N",512,4,0.012384,0,0.01952,0.006048,0.071649,0.037952
1,float,uniform,GPU,"D | N",512,5,0.011264,0,0.018909,0.00784,0.071719,0.038013
1,float,uniform,GPU,"D | N",512,6,0.012064,0,0.019069,0.006016,0.070019,0.037149
1,float,uniform,GPU,"D | N",512,7,0.01216,0,0.01898,0.006016,0.069669,0.037156
1,float,uniform,GPU,"D | N",512,8,0.0136,0,0.01891,0.006016,0.071949,0.038526
1,float,uniform,GPU,"D | N",512,9,0.012416,0,0.01963,0.008288,0.073229,0.040334
1,float,uniform,GPU,"D | N",512,10,0.010976,0,0.02437,0.005856,0.074309,0.041202
1,float,uniform,GPU,"D | N",512,11,0.011968,0,0.01599,0.007168,0.06395,0.035126
1,float,uniform,GPU,"D | N",512,12,0.017344,0,0.018959,0.00832,0.080169,0.044623
1,float,uniform,GPU,"D | N",512,13,0.013824,0,0.01933,0.005728,0.072359,0.038882
1,float,uniform,GPU,"D | N",512,14,0.01168,0,0.018909,0.006144,0.069039,0.036733
1,float,uniform,GPU,"D | N",512,15,0.01296,0,0.01922,0.005984,0.070379,0.038164
1,float,uniform,GPU,"D | N",512,16,0.012384,0,0.01909,0.006112,0.069809,0.037586
1,float,uniform,GPU,"D | N",512,17,0.013088,0,0.01922,0.005984,0.07057,0.038292
1,float,uniform,GPU,"D | N",512,18,0.01296,0,0.01974,0.015456,0.081969,0.048156
1,float,uniform,GPU,"D | N",512,19,0.012576,0,0.01934,0.006912,0.071279,0.038828
1,float,uniform,GPU,"D | N",512,20,0.012736,0,0.019579,0.006176,0.072699,0.038491
1,float,uniform,GPU,"D | N",512,21,0.012096,0,0.019529,0.005888,0.070599,0.037513
1,float,uniform,GPU,"D | N",512,22,0.011808,0,0.01879,0.00592,0.069589,0.036518
1,float,uniform,GPU,"D | N",512,23,0.012192,0,0.01857,0.006144,0.069619,0.036906
1,float,uniform,GPU,"D | N",512,24,0.01216,0,0.01883,0.005856,0.06947,0.036846
1,float,uniform,GPU,"D | N",512,25,0.01424,0,0.01986,0.008032,0.07538,0.042132
1,float,uniform,GPU,"D | N",512,26,0.012864,0,0.019459,0.005888,0.071939,0.038211
1,float,uniform,GPU,"D | N",512,27,0.012608,0,0.01933,0.006368,0.070829,0.038306
1,float,uniform,GPU,"D | N",512,28,0.011808,0,0.01881,0.006208,0.069569,0.036826
1,float,uniform,GPU,"D | N",512,29,0.011456,0,0.01886,0.008768,0.072219,0.039084
1,float,uniform,GPU,"D | N",512,30,0.012064,0,0.01503,0.007488,0.063119,0.034582
1,float,uniform,GPU,"D | N",512,31,0.01216,0,0.01889,0.005792,0.06902,0.036842
1,float,uniform,GPU,"D | N",512,32,0.011808,0,0.01878,0.006176,0.06902,0.036764
1,float,uniform,GPU,"D | N",512,33,0.011712,0,0.01967,0.00624,0.072979,0.037622
1,float,uniform,GPU,"D | N",512,34,0.012,0,0.01898,0.008288,0.07261,0.039268
1,float,uniform,GPU,"D | N",512,35,0.01312,0,0.019,0.007648,0.072849,0.039768
1,float,uniform,GPU,"D | N",512,36,0.012512,0,0.01573,0.009056,0.06602,0.037298
1,float,uniform,GPU,"D | N",512,37,0.012032,0,0.019319,0.005984,0.070579,0.037335
1,float,uniform,GPU,"D | N",512,38,0.01232,0,0.01933,0.005888,0.07006,0.037538
1,float,uniform,GPU,"D | N",512,39,0.012416,0,0.01905,0.00592,0.07331,0.037386
1,float,uniform,GPU,"D | N",512,40,0.014816,0,0.01917,0.007648,0.080568,0.041634
1,float,uniform,GPU,"D | N",512,41,0.011936,0,0.018951,0.006464,0.075719,0.037351
1,float,uniform,GPU,"D | N",512,42,0.012544,0,0.01901,0.006016,0.243387,0.03757
1,float,uniform,GPU,"D | N",512,43,0.012448,0,0.01889,0.005984,0.069219,0.037322
1,float,uniform,GPU,"D | N",512,44,0.012032,0,0.01937,0.008224,0.07298,0.039626
1,float,uniform,GPU,"D | N",512,45,0.012736,0,0.01976,0.008224,0.073949,0.04072
1,float,uniform,GPU,"D | N",512,46,0.013216,0,0.019199,0.008992,0.074019,0.041407
1,float,uniform,GPU,"D | N",512,47,0.012608,0,0.0201,0.007008,0.072729,0.039716
1,float,uniform,GPU,"D | N",512,48,0.012736,0,0.01928,0.005216,0.070739,0.037232
1,float,uniform,GPU,"D | N",512,49,0.012928,0,0.02508,0.005984,0.077019,0.043992
1,float,uniform,GPU,"D | N",512,50,0.011968,0,0.01875,0.005888,0.06946,0.036606
