dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,GPU,"P | P",64,0,0.07584,0,0.0452,210.461,210.692,210.582
1,float,uniform,GPU,"P | P",256,62,0.013888,0,0.017449,0.011392,0.083459,0.042729
1,float,uniform,GPU,"P | P",256,63,0.012,0,0.0174,0.011584,0.081439,0.040984
1,float,uniform,GPU,"P | P",256,64,0.012736,0,0.017699,0.011456,0.082629,0.041891
1,float,uniform,GPU,"P | P",256,65,0.012256,0,0.017201,0.019872,0.090719,0.049329
1,float,uniform,GPU,"P | P",256,66,0.012384,0,0.01706,0.013536,0.083819,0.04298
1,float,uniform,GPU,"P | P",256,67,0.013344,0,0.01721,0.011392,0.082319,0.041946
1,float,uniform,GPU,"P | P",256,68,0.011296,0,0.01789,0.010848,0.080399,0.040034
1,float,uniform,GPU,"P | P",256,69,0.013824,0,0.01743,0.013568,0.085688,0.044822
1,float,uniform,GPU,"P | P",256,70,0.012544,0,0.017489,0.013056,0.085319,0.043089
1,float,uniform,GPU,"P | P",256,71,0.011968,0,0.01694,0.012576,0.082599,0.041484
1,float,uniform,GPU,"P | P",256,72,0.012288,0,0.017489,0.012832,0.083589,0.042609
1,float,uniform,GPU,"P | P",256,73,0.012928,0,0.0141,0.01312,0.07412,0.040148
1,float,uniform,GPU,"P | P",256,74,0.013344,0,0.01676,0.0144,0.085629,0.044504
1,float,uniform,GPU,"P | P",320,0,0.022944,0,0.02158,0.024,0.117799,0.068524
1,float,uniform,GPU,"P | P",320,1,0.015008,0,0.01855,0.014112,0.089899,0.04767
1,float,uniform,GPU,"P | P",320,2,0.012192,0,0.0176,0.01008,0.081629,0.039872
1,float,uniform,GPU,"P | P",320,3,0.012128,0,0.017919,0.01216,0.083109,0.042207
1,float,uniform,GPU,"P | P",320,4,0.01248,0,0.01426,0.011744,0.073179,0.038484
1,float,uniform,GPU,"P | P",320,5,0.013952,0,0.018219,0.011904,0.084489,0.044075
1,float,uniform,GPU,"P | P",320,6,0.013472,0,0.01774,0.009984,0.081419,0.041196
1,float,uniform,GPU,"P | P",320,7,0.0128,0,0.01783,0.009856,0.07943,0.040486
1,float,uniform,GPU,"P | P",320,8,0.013152,0,0.01799,0.012064,0.084679,0.043206
1,float,uniform,GPU,"P | P",320,9,0.012352,0,0.01803,0.011072,0.083019,0.041454
1,float,uniform,GPU,"P | P",320,10,0.011872,0,0.017399,0.009856,0.079499,0.039127
1,float,uniform,GPU,"P | P",320,11,0.012832,0,0.0176,0.011168,0.081919,0.0416
1,float,uniform,GPU,"P | P",320,12,0.01216,0,0.017699,0.010912,0.082039,0.040771
1,float,uniform,GPU,"P | P",320,13,0.01136,0,0.017929,0.02048,0.089939,0.049769
1,float,uniform,GPU,"P | P",320,14,0.01488,0,0.01808,0.01392,0.089339,0.04688
1,float,uniform,GPU,"P | P",320,15,0.01296,0,0.01795,0.010112,0.081259,0.041022
1,float,uniform,GPU,"P | P",320,16,0.012096,0,0.017941,0.01136,0.081489,0.041397
1,float,uniform,GPU,"P | P",320,17,0.011744,0,0.01786,0.014656,0.086179,0.04426
1,float,uniform,GPU,"P | P",320,18,0.012864,0,0.017759,0.011264,0.082259,0.041887
1,float,uniform,GPU,"P | P",320,19,0.0136,0,0.01821,0.009344,0.081249,0.041154
1,float,uniform,GPU,"P | P",320,20,0.012032,0,0.01768,0.008864,0.079109,0.038576
1,float,uniform,GPU,"P | P",320,21,0.012512,0,0.017989,0.011552,0.082139,0.042053
1,float,uniform,GPU,"P | P",320,22,0.013408,0,0.013999,0.011392,0.072899,0.038799
1,float,uniform,GPU,"P | P",320,23,0.012992,0,0.0174,0.010976,0.082269,0.041368
1,float,uniform,GPU,"P | P",320,24,0.01248,0,0.01807,0.009216,0.08027,0.039766
1,float,uniform,GPU,"P | P",320,25,0.012224,0,0.01798,0.011488,0.082049,0.041692
1,float,uniform,GPU,"P | P",320,26,0.011072,0,0.018149,0.011264,0.081559,0.040485
1,float,uniform,GPU,"P | P",320,27,0.014112,0,0.01811,0.009728,0.08446,0.04195
1,float,uniform,GPU,"P | P",320,28,0.010912,0,0.01793,0.015616,0.08595,0.044458
1,float,uniform,GPU,"P | P",320,29,0.012448,0,0.01416,0.012128,0.07329,0.038736
1,float,uniform,GPU,"P | P",320,30,0.011424,0,0.01806,0.010656,0.080439,0.04014
1,float,uniform,GPU,"P | P",320,31,0.01216,0,0.018,0.01008,0.079699,0.04024
1,float,uniform,GPU,"P | P",320,32,0.013664,0,0.01796,0.010464,0.082169,0.042088
1,float,uniform,GPU,"P | P",320,33,0.013152,0,0.02146,0.011136,0.08592,0.045748
1,float,uniform,GPU,"P | P",320,34,0.013344,0,0.018209,0.009824,0.175458,0.041377
1,float,uniform,GPU,"P | P",320,35,0.013024,0,0.018009,0.009824,0.080929,0.040857
1,float,uniform,GPU,"P | P",320,36,0.012704,0,0.017838,0.00944,0.081559,0.039982
1,float,uniform,GPU,"P | P",320,37,0.011232,0,0.01774,0.01024,0.080029,0.039212
1,float,uniform,GPU,"P | P",320,38,0.012864,0,0.0174,0.01072,0.082009,0.040984
1,float,uniform,GPU,"P | P",320,39,0.012608,0,0.01796,0.011168,0.080979,0.041736
1,float,uniform,GPU,"P | P",320,40,0.013792,0,0.01827,0.011936,0.084239,0.043998
1,float,uniform,GPU,"P | P",320,41,0.012384,0,0.01817,0.011456,0.088559,0.04201
1,float,uniform,GPU,"P | P",320,42,0.011968,0,0.0142,0.011712,0.072199,0.03788
1,float,uniform,GPU,"P | P",320,43,0.012736,0,0.01769,0.013696,0.083709,0.044122
1,float,uniform,GPU,"P | P",320,44,0.01248,0,0.018,0.016384,0.088269,0.046864
1,float,uniform,GPU,"P | P",320,45,0.012288,0,0.0177,0.013184,0.083819,0.043172
1,float,uniform,GPU,"P | P",320,46,0.013568,0,0.017481,0.012288,0.082749,0.043337
1,float,uniform,GPU,"P | P",320,47,0.011776,0,0.01786,0.011104,0.080949,0.04074
1,float,uniform,GPU,"P | P",320,48,0.011552,0,0.01837,0.01184,0.083679,0.041762
1,float,uniform,GPU,"P | P",320,49,0.012192,0,0.01756,0.011264,0.081299,0.041016
1,float,uniform,GPU,"P | P",320,50,0.013888,0,0.017499,0.010752,0.082599,0.042139
1,float,uniform,GPU,"P | P",320,51,0.0128,0,0.01807,0.010816,0.081839,0.041686
1,float,uniform,GPU,"P | P",320,52,0.015392,0,0.01569,0.014464,0.083269,0.045546
1,float,uniform,GPU,"P | P",320,53,0.012384,0,0.01753,0.010976,0.081479,0.04089
1,float,uniform,GPU,"P | P",320,54,0.011712,0,0.01794,0.01056,0.080659,0.040212
1,float,uniform,GPU,"P | P",320,55,0.012352,0,0.01782,0.011168,0.08133,0.04134
1,float,uniform,GPU,"P | P",320,56,0.01328,0,0.01792,0.010912,0.08215,0.042112
1,float,uniform,GPU,"P | P",320,57,0.015296,0,0.01796,0.010528,0.083899,0.043784
1,float,uniform,GPU,"P | P",320,58,0.01312,0,0.01788,0.011104,0.081879,0.042104
1,float,uniform,GPU,"P | P",320,59,0.012864,0,0.0181,0.011744,0.084519,0.042708
1,float,uniform,GPU,"P | P",320,60,0.012704,0,0.0179,0.010496,0.081089,0.0411
1,float,uniform,GPU,"P | P",320,61,0.012192,0,0.01786,0.010688,0.080159,0.04074
1,float,uniform,GPU,"P | P",320,62,0.013248,0,0.0177,0.010624,0.080959,0.041572
1,float,uniform,GPU,"P | P",320,63,0.013376,0,0.01826,0.01696,0.088429,0.048596
1,float,uniform,GPU,"P | P",320,64,0.013696,0,0.018209,0.01104,0.082979,0.042945
1,float,uniform,GPU,"P | P",320,65,0.013056,0,0.01449,0.011712,0.07368,0.039258
1,float,uniform,GPU,"P | P",320,66,0.012608,0,0.01781,0.01168,0.08292,0.042098
1,float,uniform,GPU,"P | P",320,67,0.011968,0,0.01744,0.011872,0.080329,0.04128
1,float,uniform,GPU,"P | P",320,68,0.011776,0,0.017779,0.012384,0.082319,0.041939
1,float,uniform,GPU,"P | P",320,69,0.01312,0,0.01817,0.013152,0.083759,0.044442
1,float,uniform,GPU,"P | P",320,70,0.01216,0,0.01735,0.011072,0.081269,0.040582
1,float,uniform,GPU,"P | P",320,71,0.012256,0,0.01752,0.010976,0.08095,0.040752
1,float,uniform,GPU,"P | P",320,72,0.012192,0,0.017969,0.010656,0.086739,0.040817
1,float,uniform,GPU,"P | P",320,73,0.012,0,0.01768,0.01136,0.081409,0.04104
1,float,uniform,GPU,"P | P",320,74,0.01344,0,0.01765,0.010816,0.082389,0.041906
1,float,uniform,GPU,"P | P",384,0,0.02528,0,0.02204,0.022304,0.119639,0.069624
1,float,uniform,GPU,"P | P",384,1,0.014048,0,0.018189,0.00832,0.082659,0.040557
1,float,uniform,GPU,"P | P",384,2,0.012256,0,0.017949,0.010016,0.082529,0.040221
1,float,uniform,GPU,"P | P",384,3,0.012032,0,0.01815,0.012672,0.085639,0.042854
1,float,uniform,GPU,"P | P",384,4,0.013312,0,0.01805,0.011136,0.085949,0.042498
1,float,uniform,GPU,"P | P",384,5,0.013312,0,0.01795,0.01056,0.083549,0.041822
1,float,uniform,GPU,"P | P",384,6,0.01184,0,0.01519,0.011776,0.074979,0.038806
1,float,uniform,GPU,"P | P",384,7,0.011648,0,0.01828,0.0136,0.086919,0.043528
1,float,uniform,GPU,"P | P",384,8,0.012512,0,0.01779,0.011776,0.083939,0.042078
1,float,uniform,GPU,"P | P",384,9,0.012896,0,0.01764,0.009312,0.084159,0.039848
1,float,uniform,GPU,"P | P",384,10,0.012832,0,0.01793,0.01088,0.083429,0.041642
1,float,uniform,GPU,"P | P",384,11,0.011488,0,0.01773,0.008672,0.078509,0.03789
1,float,uniform,GPU,"P | P",384,12,0.012864,0,0.018379,0.011488,0.086169,0.042731
1,float,uniform,GPU,"P | P",384,13,0.01344,0,0.01792,0.010272,0.083289,0.041632
1,float,uniform,GPU,"P | P",384,14,0.012288,0,0.017571,0.011328,0.082839,0.041187
1,float,uniform,GPU,"P | P",384,15,0.011136,0,0.01777,0.009824,0.07993,0.03873
1,float,uniform,GPU,"P | P",384,16,0.013184,0,0.018071,0.01184,0.084639,0.043095
1,float,uniform,GPU,"P | P",384,17,0.013536,0,0.01807,0.011552,0.084459,0.043158
1,float,uniform,GPU,"P | P",384,18,0.013216,0,0.01803,0.012128,0.08493,0.043374
1,float,uniform,GPU,"P | P",384,19,0.013472,0,0.018389,0.012256,0.084789,0.044117
1,float,uniform,GPU,"P | P",384,20,0.011456,0,0.01441,0.014016,0.073769,0.039882
1,float,uniform,GPU,"P | P",384,21,0.01184,0,0.01789,0.010656,0.08216,0.040386
1,float,uniform,GPU,"P | P",384,22,0.012544,0,0.01805,0.01248,0.085089,0.043074
1,float,uniform,GPU,"P | P",384,23,0.012896,0,0.01796,0.01168,0.084009,0.042536
1,float,uniform,GPU,"P | P",384,24,0.011648,0,0.01779,0.011776,0.08262,0.041214
1,float,uniform,GPU,"P | P",384,25,0.011104,0,0.01777,0.012928,0.08495,0.041802
1,float,uniform,GPU,"P | P",384,26,0.012992,0,0.017819,0.01232,0.084259,0.043131
1,float,uniform,GPU,"P | P",384,27,0.01424,0,0.01775,0.010624,0.083989,0.042614
1,float,uniform,GPU,"P | P",384,28,0.012736,0,0.01774,0.009664,0.080999,0.04014
1,float,uniform,GPU,"P | P",384,29,0.01184,0,0.017799,0.01184,0.082959,0.041479
1,float,uniform,GPU,"P | P",384,30,0.011008,0,0.01798,0.009216,0.079329,0.038204
1,float,uniform,GPU,"P | P",384,31,0.012768,0,0.01774,0.011488,0.085559,0.041996
1,float,uniform,GPU,"P | P",384,32,0.013824,0,0.01781,0.012896,0.086128,0.04453
1,float,uniform,GPU,"P | P",384,33,0.012736,0,0.01814,0.012704,0.087369,0.04358
1,float,uniform,GPU,"P | P",384,34,0.01152,0,0.0184,0.014176,0.086089,0.044096
1,float,uniform,GPU,"P | P",384,35,0.01312,0,0.01775,0.014432,0.086839,0.045302
1,float,uniform,GPU,"P | P",384,36,0.012736,0,0.01741,0.010496,0.083939,0.040642
1,float,uniform,GPU,"P | P",384,37,0.013152,0,0.01774,0.011968,0.084259,0.04286
1,float,uniform,GPU,"P | P",384,38,0.012544,0,0.01794,0.010144,0.081349,0.040628
1,float,uniform,GPU,"P | P",384,39,0.013024,0,0.01857,0.014752,0.089379,0.046346
1,float,uniform,GPU,"P | P",384,40,0.011904,0,0.01753,0.0104,0.082289,0.039834
1,float,uniform,GPU,"P | P",384,41,0.012064,0,0.025729,0.011808,0.091709,0.049601
1,float,uniform,GPU,"P | P",384,42,0.013504,0,0.017689,0.01152,0.084269,0.042713
1,float,uniform,GPU,"P | P",384,43,0.0136,0,0.017929,0.010944,0.083269,0.042473
1,float,uniform,GPU,"P | P",384,44,0.013568,0,0.0181,0.010784,0.083659,0.042452
1,float,uniform,GPU,"P | P",384,45,0.013184,0,0.018779,0.009184,0.083429,0.041147
1,float,uniform,GPU,"P | P",384,46,0.011584,0,0.01788,0.012288,0.084269,0.041752
1,float,uniform,GPU,"P | P",384,47,0.013568,0,0.01816,0.011392,0.083359,0.04312
1,float,uniform,GPU,"P | P",384,48,0.012512,0,0.018029,0.012448,0.085419,0.042989
1,float,uniform,GPU,"P | P",384,49,0.011616,0,0.017689,0.011136,0.082129,0.040441
1,float,uniform,GPU,"P | P",384,50,0.01216,0,0.0178,0.01056,0.081928,0.04052
1,float,uniform,GPU,"P | P",384,51,0.012352,0,0.02471,0.012128,0.091449,0.04919
1,float,uniform,GPU,"P | P",384,52,0.01168,0,0.018079,0.103232,0.174498,0.132991
1,float,uniform,GPU,"P | P",384,53,0.012064,0,0.01785,0.009024,0.07978,0.038938
1,float,uniform,GPU,"P | P",384,54,0.01376,0,0.017921,0.01152,0.084299,0.043201
1,float,uniform,GPU,"P | P",384,55,0.011808,0,0.01763,0.010016,0.081279,0.039454
1,float,uniform,GPU,"P | P",384,56,0.011904,0,0.01798,0.01184,0.083289,0.041724
1,float,uniform,GPU,"P | P",384,57,0.012928,0,0.01741,0.010912,0.084889,0.04125
1,float,uniform,GPU,"P | P",384,58,0.013984,0,0.01766,0.010752,0.084519,0.042396
1,float,uniform,GPU,"P | P",384,59,0.011584,0,0.0181,0.01088,0.084879,0.040564
1,float,uniform,GPU,"P | P",384,60,0.012416,0,0.018009,0.009632,0.080659,0.040057
1,float,uniform,GPU,"P | P",384,61,0.012064,0,0.017599,0.011488,0.083279,0.041151
1,float,uniform,GPU,"P | P",384,62,0.011776,0,0.017569,0.013184,0.090619,0.042529
1,float,uniform,GPU,"P | P",384,63,0.013728,0,0.017829,0.011232,0.084749,0.042789
1,float,uniform,GPU,"P | P",384,64,0.012096,0,0.01794,0.01248,0.084259,0.042516
1,float,uniform,GPU,"P | P",384,65,0.012736,0,0.018409,0.0104,0.082849,0.041545
1,float,uniform,GPU,"P | P",384,66,0.01264,0,0.02054,0.011616,0.087689,0.044796
1,float,uniform,GPU,"P | P",384,67,0.012768,0,0.01759,0.011968,0.084319,0.042326
1,float,uniform,GPU,"P | P",384,68,0.01152,0,0.01767,0.011584,0.082429,0.040774
1,float,uniform,GPU,"P | P",384,69,0.01248,0,0.01766,0.010208,0.082139,0.040348
1,float,uniform,GPU,"P | P",384,70,0.013152,0,0.01783,0.010368,0.08121,0.04135
1,float,uniform,GPU,"P | P",384,71,0.013792,0,0.01819,0.018016,0.091269,0.049998
1,float,uniform,GPU,"P | P",384,72,0.012672,0,0.018399,0.010336,0.083679,0.041407
1,float,uniform,GPU,"P | P",384,73,0.012,0,0.01776,0.013152,0.084409,0.042912
1,float,uniform,GPU,"P | P",384,74,0.01216,0,0.01784,0.011776,0.083399,0.041776
1,float,uniform,GPU,"P | P",448,0,0.022624,0,0.02174,0.023072,0.117519,0.067436
1,float,uniform,GPU,"P | P",448,1,0.012416,0,0.0182,0.011616,0.083189,0.042232
1,float,uniform,GPU,"P | P",448,2,0.012128,0,0.01434,0.013856,0.074329,0.040324
1,float,uniform,GPU,"P | P",448,3,0.012384,0,0.01799,0.015168,0.086979,0.045542
1,float,uniform,GPU,"P | P",448,4,0.0128,0,0.018118,0.011104,0.083049,0.042022
1,float,uniform,GPU,"P | P",448,5,0.011616,0,0.018151,0.009888,0.078709,0.039655
1,float,uniform,GPU,"P | P",448,6,0.013952,0,0.01823,0.011232,0.08469,0.043414
1,float,uniform,GPU,"P | P",448,7,0.01312,0,0.01792,0.00976,0.080729,0.0408
1,float,uniform,GPU,"P | P",448,8,0.012128,0,0.017669,0.010592,0.080879,0.040389
1,float,uniform,GPU,"P | P",448,9,0.013504,0,0.01822,0.010912,0.082908,0.042636
1,float,uniform,GPU,"P | P",448,10,0.017728,0,0.018389,0.009408,0.085409,0.045525
1,float,uniform,GPU,"P | P",448,11,0.013312,0,0.01864,0.012256,0.084369,0.044208
1,float,uniform,GPU,"P | P",448,12,0.012672,0,0.01802,0.010976,0.081899,0.041668
1,float,uniform,GPU,"P | P",448,13,0.012704,0,0.01814,0.012512,0.084189,0.043356
1,float,uniform,GPU,"P | P",448,14,0.01232,0,0.01764,0.011232,0.081229,0.041192
1,float,uniform,GPU,"P | P",448,15,0.012832,0,0.01774,0.011808,0.083079,0.04238
1,float,uniform,GPU,"P | P",448,16,0.014048,0,0.017569,0.013312,0.083679,0.044929
1,float,uniform,GPU,"P | P",448,17,0.013344,0,0.01782,0.012928,0.085349,0.044092
1,float,uniform,GPU,"P | P",448,18,0.011712,0,0.017548,0.01104,0.081049,0.0403
1,float,uniform,GPU,"P | P",448,19,0.011936,0,0.02051,0.013056,0.086029,0.045502
1,float,uniform,GPU,"P | P",448,20,0.012288,0,0.01771,0.0112,0.087099,0.041198
1,float,uniform,GPU,"P | P",448,21,0.013184,0,0.017309,0.009472,0.085249,0.039965
1,float,uniform,GPU,"P | P",448,22,0.011872,0,0.017499,0.011008,0.080479,0.040379
1,float,uniform,GPU,"P | P",448,23,0.011584,0,0.01786,0.013152,0.083339,0.042596
1,float,uniform,GPU,"P | P",448,24,0.012192,0,0.01801,0.01072,0.081239,0.040922
1,float,uniform,GPU,"P | P",448,25,0.012608,0,0.01769,0.010464,0.083589,0.040762
1,float,uniform,GPU,"P | P",448,26,0.014144,0,0.01755,0.010528,0.083229,0.042222
1,float,uniform,GPU,"P | P",448,27,0.012192,0,0.01786,0.012832,0.083689,0.042884
1,float,uniform,GPU,"P | P",448,28,0.011808,0,0.01812,0.010944,0.082489,0.040872
1,float,uniform,GPU,"P | P",448,29,0.01328,0,0.01419,0.01184,0.074399,0.03931
1,float,uniform,GPU,"P | P",448,30,0.012512,0,0.01766,0.01216,0.082969,0.042332
1,float,uniform,GPU,"P | P",448,31,0.013728,0,0.01765,0.013152,0.08571,0.04453
1,float,uniform,GPU,"P | P",448,32,0.011616,0,0.017891,0.009696,0.078899,0.039203
1,float,uniform,GPU,"P | P",448,33,0.013152,0,0.01798,0.01328,0.085759,0.044412
1,float,uniform,GPU,"P | P",448,34,0.012384,0,0.01778,0.01072,0.081568,0.040884
1,float,uniform,GPU,"P | P",448,35,0.01152,0,0.0177,0.011008,0.08125,0.040228
1,float,uniform,GPU,"P | P",448,36,0.01136,0,0.01793,0.009216,0.078309,0.038506
1,float,uniform,GPU,"P | P",448,37,0.013728,0,0.018309,0.011424,0.085339,0.043461
1,float,uniform,GPU,"P | P",448,38,0.012,0,0.018,0.011264,0.082059,0.041264
1,float,uniform,GPU,"P | P",448,39,0.014816,0,0.017969,0.010848,0.085479,0.043633
1,float,uniform,GPU,"P | P",448,40,0.01264,0,0.01781,0.01088,0.081829,0.04133
1,float,uniform,GPU,"P | P",448,41,0.01152,0,0.01774,0.01296,0.083859,0.04222
1,float,uniform,GPU,"P | P",448,42,0.011296,0,0.0138,0.012608,0.07138,0.037704
1,float,uniform,GPU,"P | P",448,43,0.012736,0,0.01786,0.013184,0.08449,0.04378
1,float,uniform,GPU,"P | P",448,44,0.01328,0,0.018331,0.017728,0.089989,0.049339
1,float,uniform,GPU,"P | P",448,45,0.011296,0,0.017559,0.012544,0.083749,0.041399
1,float,uniform,GPU,"P | P",448,46,0.012,0,0.01742,0.01056,0.080499,0.03998
1,float,uniform,GPU,"P | P",448,47,0.011392,0,0.01966,0.011712,0.082839,0.042764
1,float,uniform,GPU,"P | P",448,48,0.013408,0,0.01772,0.012032,0.084829,0.04316
1,float,uniform,GPU,"P | P",448,49,0.012864,0,0.01795,0.011264,0.082689,0.042078
1,float,uniform,GPU,"P | P",448,50,0.012736,0,0.01778,0.011264,0.082039,0.04178
1,float,uniform,GPU,"P | P",448,51,0.012448,0,0.01776,0.011136,0.08197,0.041344
1,float,uniform,GPU,"P | P",448,52,0.013056,0,0.01777,0.013664,0.086299,0.04449
1,float,uniform,GPU,"P | P",448,53,0.014976,0,0.01764,0.009856,0.083179,0.042472
1,float,uniform,GPU,"P | P",448,54,0.012096,0,0.017469,0.014304,0.085819,0.043869
1,float,uniform,GPU,"P | P",448,55,0.011776,0,0.01422,0.012512,0.074009,0.038508
1,float,uniform,GPU,"P | P",448,56,0.012736,0,0.01725,0.010944,0.084929,0.04093
1,float,uniform,GPU,"P | P",448,57,0.013184,0,0.01809,0.012864,0.084709,0.044138
1,float,uniform,GPU,"P | P",448,58,0.013792,0,0.01766,0.012384,0.085628,0.043836
1,float,uniform,GPU,"P | P",448,59,0.013088,0,0.018041,0.009504,0.079559,0.040633
1,float,uniform,GPU,"P | P",448,60,0.014688,0,0.01826,0.011552,0.085619,0.0445
1,float,uniform,GPU,"P | P",448,61,0.011936,0,0.01785,0.011072,0.081599,0.040858
1,float,uniform,GPU,"P | P",448,62,0.012128,0,0.01785,0.01088,0.082199,0.040858
1,float,uniform,GPU,"P | P",448,63,0.01248,0,0.018009,0.011072,0.081659,0.041561
1,float,uniform,GPU,"P | P",448,64,0.01296,0,0.01781,0.013056,0.084169,0.043826
1,float,uniform,GPU,"P | P",448,65,0.012032,0,0.01816,0.011392,0.082569,0.041584
1,float,uniform,GPU,"P | P",448,66,0.013472,0,0.017589,0.013024,0.089109,0.044085
1,float,uniform,GPU,"P | P",448,67,0.017856,0,0.01517,0.011776,0.080789,0.044802
1,float,uniform,GPU,"P | P",448,68,0.011744,0,0.131929,0.011968,0.190958,0.155641
1,float,uniform,GPU,"P | P",448,69,0.011968,0,0.01796,0.012608,0.083399,0.042536
1,float,uniform,GPU,"P | P",448,70,0.012352,0,0.01775,0.013376,0.084159,0.043478
1,float,uniform,GPU,"P | P",448,71,0.012832,0,0.01766,0.012,0.08303,0.042492
1,float,uniform,GPU,"P | P",448,72,0.01104,0,0.017551,0.01184,0.081549,0.040431
1,float,uniform,GPU,"P | P",448,73,0.012256,0,0.01811,0.011744,0.082389,0.04211
1,float,uniform,GPU,"P | P",448,74,0.012992,0,0.01756,0.011104,0.081128,0.041656
1,float,uniform,GPU,"P | P",512,0,0.022368,0,0.02102,0.023808,0.116169,0.067196
1,float,uniform,GPU,"P | P",512,1,0.013312,0,0.01775,0.010144,0.08159,0.041206
1,float,uniform,GPU,"P | P",512,2,0.013152,0,0.018059,0.012032,0.083749,0.043243
1,float,uniform,GPU,"P | P",512,3,0.015008,0,0.01774,0.013312,0.088569,0.04606
1,float,uniform,GPU,"P | P",512,4,0.013568,0,0.01819,0.010976,0.08329,0.042734
1,float,uniform,GPU,"P | P",512,5,0.012416,0,0.01776,0.012864,0.083819,0.04304
1,float,uniform,GPU,"P | P",512,6,0.011808,0,0.01767,0.01312,0.083139,0.042598
1,float,uniform,GPU,"P | P",512,7,0.012864,0,0.01791,0.015968,0.089169,0.046742
1,float,uniform,GPU,"P | P",512,8,0.011616,0,0.01747,0.010912,0.08103,0.039998
1,float,uniform,GPU,"P | P",512,9,0.012512,0,0.01372,0.01536,0.075448,0.041592
1,float,uniform,GPU,"P | P",512,10,0.011968,0,0.01769,0.011232,0.168558,0.04089
1,float,uniform,GPU,"P | P",512,11,0.011232,0,0.01793,0.011232,0.080579,0.040394
1,float,uniform,GPU,"P | P",512,12,0.012672,0,0.01725,0.0112,0.081459,0.041122
1,float,uniform,GPU,"P | P",512,13,0.012384,0,0.0175,0.0088,0.078769,0.038684
1,float,uniform,GPU,"P | P",512,14,0.012352,0,0.017849,0.01104,0.080989,0.041241
1,float,uniform,GPU,"P | P",512,15,0.011424,0,0.01815,0.009248,0.078909,0.038822
1,float,uniform,GPU,"P | P",512,16,0.012288,0,0.01782,0.011424,0.08279,0.041532
1,float,uniform,GPU,"P | P",512,17,0.014848,0,0.01741,0.012096,0.08527,0.044354
1,float,uniform,GPU,"P | P",512,18,0.012736,0,0.017609,0.010048,0.081369,0.040393
1,float,uniform,GPU,"P | P",512,19,0.012256,0,0.01747,0.010304,0.080229,0.04003
1,float,uniform,GPU,"P | P",512,20,0.013504,0,0.01769,0.016672,0.087769,0.047866
1,float,uniform,GPU,"P | P",512,21,0.011616,0,0.01726,0.010464,0.080839,0.03934
1,float,uniform,GPU,"P | P",512,22,0.013216,0,0.01405,0.012608,0.074399,0.039874
1,float,uniform,GPU,"P | P",512,23,0.012448,0,0.018309,0.010784,0.080999,0.041541
1,float,uniform,GPU,"P | P",512,24,0.012416,0,0.017709,0.012704,0.083649,0.042829
1,float,uniform,GPU,"P | P",512,25,0.01216,0,0.01784,0.010752,0.082029,0.040752
1,float,uniform,GPU,"P | P",512,26,0.012864,0,0.01747,0.009728,0.079929,0.040062
1,float,uniform,GPU,"P | P",512,27,0.013504,0,0.017519,0.011072,0.083549,0.042095
1,float,uniform,GPU,"P | P",512,28,0.013216,0,0.01746,0.013088,0.086928,0.043764
1,float,uniform,GPU,"P | P",512,29,0.012256,0,0.01773,0.013184,0.0846,0.04317
1,float,uniform,GPU,"P | P",512,30,0.014016,0,0.017949,0.012,0.088189,0.043965
1,float,uniform,GPU,"P | P",512,31,0.01328,0,0.01829,0.012384,0.084689,0.043954
1,float,uniform,GPU,"P | P",512,32,0.01184,0,0.017489,0.011072,0.080509,0.040401
1,float,uniform,GPU,"P | P",512,33,0.0128,0,0.01785,0.009472,0.079309,0.040122
1,float,uniform,GPU,"P | P",512,34,0.011776,0,0.017979,0.01408,0.086509,0.043835
1,float,uniform,GPU,"P | P",512,35,0.012352,0,0.01715,0.01248,0.083249,0.041982
1,float,uniform,GPU,"P | P",512,36,0.014208,0,0.01803,0.011552,0.084299,0.04379
1,float,uniform,GPU,"P | P",512,37,0.01216,0,0.01735,0.010976,0.081349,0.040486
1,float,uniform,GPU,"P | P",512,38,0.01232,0,0.01794,0.010944,0.081759,0.041204
1,float,uniform,GPU,"P | P",512,39,0.011712,0,0.017329,0.01184,0.081969,0.040881
1,float,uniform,GPU,"P | P",512,40,0.013696,0,0.01764,0.010688,0.081479,0.042024
1,float,uniform,GPU,"P | P",512,41,0.012512,0,0.01772,0.01216,0.082879,0.042392
1,float,uniform,GPU,"P | P",512,42,0.011424,0,0.01842,0.011232,0.081269,0.041076
1,float,uniform,GPU,"P | P",512,43,0.012,0,0.01754,0.013632,0.085439,0.043172
1,float,uniform,GPU,"P | P",512,44,0.013792,0,0.017539,0.01232,0.084869,0.043651
1,float,uniform,GPU,"P | P",512,45,0.0128,0,0.01736,0.009856,0.078939,0.040016
1,float,uniform,GPU,"P | P",512,46,0.01216,0,0.01767,0.011648,0.082219,0.041478
1,float,uniform,GPU,"P | P",512,47,0.012224,0,0.01397,0.012544,0.073209,0.038738
1,float,uniform,GPU,"P | P",512,48,0.01168,0,0.01738,0.011712,0.081939,0.040772
1,float,uniform,GPU,"P | P",512,49,0.013856,0,0.017679,0.010336,0.081269,0.041871
1,float,uniform,GPU,"P | P",512,50,0.011872,0,0.01764,0.011232,0.080999,0.040744
