dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",64,0,0.191456,0.00351,0.112988,212.888,213.312,213.196
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",192,69,2.57254,0.00169,0.164519,0.076224,2.87319,2.81498
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",192,70,2.59568,0.001619,0.164297,0.07536,2.89511,2.83696
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",192,71,2.6529,0.00191,0.163019,0.077504,2.95091,2.89533
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",192,72,2.58998,0.00189,0.165517,0.079776,2.89789,2.83717
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",192,73,2.61632,0.001661,0.165478,0.077344,2.9187,2.8608
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",192,74,2.57683,0.00202,0.16471,0.074592,2.87699,2.81815
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,0,6.89174,0.0069,0.493335,0.31952,7.79067,7.7115
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,1,6.62688,0.00206,0.506464,0.31488,7.52888,7.45028
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,2,6.48867,0.00235,0.505415,0.318528,7.40068,7.31497
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,3,6.79664,0.002241,0.498385,0.309632,7.67483,7.6069
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,4,6.52272,0.001979,0.507354,0.312096,7.41164,7.34415
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,5,6.42749,0.00184,0.494605,0.3144,7.30461,7.23833
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,6,6.4353,0.002091,0.495654,0.312384,7.31605,7.24543
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,7,6.78198,0.00197,0.494584,0.315392,7.6602,7.59393
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,8,6.44589,0.00186,0.501965,0.311264,7.32682,7.26098
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,9,6.49184,0.002011,0.499513,0.314688,7.38148,7.30805
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,10,6.33638,0.002049,0.492804,0.313696,7.21039,7.14493
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,11,6.53424,0.00235,0.502593,0.311584,7.41803,7.35077
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,12,6.48925,0.001999,0.496445,0.310688,7.36806,7.29838
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,13,6.30019,0.0021,0.489844,0.315424,7.17074,7.10756
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,14,6.46752,0.001869,0.491005,0.317472,7.34885,7.27787
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,15,6.70352,0.0019,0.496944,0.31216,7.58127,7.51452
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,16,6.84685,0.001741,0.486635,0.312832,7.7133,7.64806
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,17,6.74032,0.00185,0.486813,0.314368,7.60384,7.54335
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,18,6.31366,0.002041,0.496594,0.316768,7.20139,7.12907
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,19,6.2561,0.001961,0.494605,0.316864,7.1304,7.06953
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,20,6.38502,0.002099,0.491215,0.31456,7.25951,7.1929
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,21,6.26285,0.00207,0.504954,0.31728,7.15381,7.08715
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,22,6.32483,0.00197,0.494375,0.31264,7.1998,7.13382
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,23,6.3953,0.00195,0.496025,0.313696,7.28201,7.20697
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,24,6.31206,0.00219,0.494175,0.3144,7.1887,7.12283
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,25,6.24304,0.00201,0.497685,0.314144,7.12216,7.05688
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,26,6.3727,0.00199,0.492555,0.31504,7.2518,7.18229
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,27,6.26458,0.00195,0.499055,0.315648,7.14764,7.08123
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,28,7.03782,0.00197,0.503004,0.317376,7.92611,7.86017
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,29,6.33389,0.00202,0.493344,0.316544,7.21325,7.1458
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,30,6.32458,0.00225,0.497534,0.308896,7.20524,7.13326
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,31,6.50749,0.00176,0.484514,0.310816,7.36697,7.30458
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,32,6.36,0.001919,0.494354,0.30832,7.23193,7.16459
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,33,6.56563,0.00178,0.490336,0.314144,7.43506,7.37189
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,34,6.71818,0.00186,0.498656,0.316416,7.60133,7.53511
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,35,6.7151,0.002039,0.499984,0.316672,7.60164,7.5338
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,36,6.31229,0.002011,0.498114,0.322016,7.1991,7.13443
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,37,6.37286,0.002279,0.501034,0.315168,7.25761,7.19134
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,38,6.31965,0.00209,0.496485,0.3136,7.20203,7.13182
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,39,6.77635,0.00209,0.500235,0.3168,7.66388,7.59548
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,40,6.74003,0.002111,0.497014,0.313024,7.6176,7.55218
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,41,6.46285,0.00203,0.498505,0.313696,7.3458,7.27708
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,42,6.27078,0.002099,0.499975,0.31648,7.15385,7.08934
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,43,6.95386,0.00192,0.495794,0.316224,7.83589,7.76779
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,44,6.2775,0.00208,0.489614,0.31152,7.15275,7.08072
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,45,6.43203,0.00214,0.495884,0.313824,7.30972,7.24388
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,46,6.32851,0.00201,0.496895,0.316512,7.20758,7.14393
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,47,6.35715,0.00192,0.493585,0.310944,7.23341,7.1636
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,48,6.28746,0.00207,0.505595,0.314112,7.17641,7.10923
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,49,6.47658,0.00222,0.495075,0.311072,7.35221,7.28494
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,50,6.35904,0.002141,0.495354,0.312128,7.23658,7.16866
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,51,6.33581,0.002129,0.509473,0.313696,7.22465,7.16111
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,52,6.36314,0.00225,0.498535,0.309056,7.24277,7.17298
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,53,6.55872,0.002069,0.497315,0.31472,7.4377,7.37282
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,54,6.72221,0.002131,0.502185,0.318048,7.61353,7.54457
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,55,6.376,0.00214,0.494085,0.31264,7.25353,7.18486
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,56,6.29546,0.00211,0.496804,0.314112,7.17432,7.10848
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,57,6.4417,0.0019,0.493795,0.311904,7.31407,7.2493
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,58,6.30394,0.00214,0.493175,0.312928,7.18263,7.11218
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,59,6.3881,0.00222,0.496284,0.312512,7.27026,7.19911
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,60,6.34432,0.00231,0.494805,0.31616,7.22365,7.1576
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,61,6.50992,0.002421,0.498235,0.314464,7.39799,7.32504
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,62,6.40435,0.00215,0.498394,0.313792,7.28915,7.21869
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,63,6.33114,0.002211,0.498726,0.311328,7.23126,7.1434
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,64,6.49165,0.00226,0.499215,0.306432,7.36451,7.29955
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,65,6.9969,0.00212,0.499293,0.313312,7.88066,7.81162
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,66,6.31085,0.00213,0.496113,0.314208,7.18774,7.1233
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,67,6.47312,0.00225,0.493833,0.314976,7.35123,7.28418
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,68,6.55395,0.00187,0.498306,0.312256,7.44795,7.36638
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,69,6.8049,0.00176,0.489285,0.307328,7.66491,7.60327
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,70,6.52659,0.0017,0.489535,0.312032,7.39733,7.32986
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,71,6.57354,0.00195,0.490445,0.308704,7.43687,7.37463
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,72,6.54189,0.001929,0.490745,0.310784,7.40858,7.34535
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,73,6.48275,0.001919,0.494844,0.313152,7.3607,7.29267
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",256,74,6.32963,0.00196,0.501375,0.31168,7.21474,7.14465
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,0,12.6725,0.00263,2.12252,0.87216,15.7584,15.6699
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,1,12.9463,0.00221,2.11551,0.87488,16.0221,15.9389
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,2,13.4599,0.00225,2.11932,0.872096,16.5246,16.4535
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,3,13.0451,0.00217,2.10852,0.867872,16.0996,16.0237
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,4,12.7938,0.001821,2.12252,0.870496,15.8829,15.7887
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,5,12.9146,0.00213,2.11383,0.870848,15.9756,15.9014
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,6,12.7613,0.00196,2.11912,0.872032,15.824,15.7544
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,7,12.7557,0.00238,2.10856,0.870368,15.8124,15.737
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,8,12.7949,0.00202,2.11724,0.867712,15.856,15.7819
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,9,13.1618,0.00198,2.11499,0.87088,16.2272,16.1497
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,10,12.9832,0.00227,2.11937,0.870048,16.0502,15.9749
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,11,12.9865,0.00208,2.11126,0.869312,16.0432,15.9691
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,12,12.9174,0.00222,2.11879,0.8688,15.977,15.9072
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,13,13.0748,0.00201,2.11851,0.876064,16.1451,16.0713
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,14,13.0049,0.002151,2.12302,0.873216,16.0806,16.0032
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,15,12.7663,0.00227,2.12626,0.873632,15.8495,15.7684
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,16,12.8606,0.00219,2.1155,0.8736,15.9326,15.8519
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,17,12.9244,0.00208,2.12066,0.870336,15.9962,15.9175
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,18,13.1991,0.00211,2.11861,0.86992,16.2701,16.1898
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,19,12.9115,0.002061,2.12304,0.869312,15.9828,15.9059
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,20,13.9057,0.00233,2.1226,0.872032,16.9798,16.9027
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,21,12.7358,0.00232,2.11795,0.870272,15.8039,15.7263
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,22,12.9058,0.00227,2.12216,0.874784,15.9817,15.905
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,23,13.3789,0.002129,2.11829,0.874752,16.4561,16.3741
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,24,13.3444,0.002069,2.11652,0.871616,16.4084,16.3347
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,25,13.35,0.002269,2.12913,0.872864,16.4361,16.3543
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,26,13.1408,0.002101,2.11307,0.873056,16.2057,16.129
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,27,13.8091,0.00216,2.11833,0.867648,16.8659,16.7972
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,28,13.1695,0.002169,2.12192,0.868064,16.232,16.1617
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,29,12.6667,0.00207,2.115,0.869888,15.7268,15.6536
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,30,13.7005,0.002111,2.12384,0.873184,16.7923,16.6997
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,31,13.434,0.001938,2.11284,0.867872,16.4894,16.4166
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,32,12.7312,0.00212,2.11399,0.866816,15.7863,15.7141
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,33,12.7266,0.002071,2.11038,0.871584,15.7849,15.7107
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,34,13.5515,0.00208,2.12948,0.871232,16.6382,16.5543
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,35,12.9154,0.00216,2.11901,0.870592,15.9898,15.9072
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,36,12.9878,0.00215,2.12859,0.870304,16.0637,15.9888
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,37,12.836,0.00218,2.12335,0.871488,15.9377,15.833
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,38,13.0739,0.0022,2.11861,0.873376,16.1439,16.068
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,39,14.028,0.00239,2.12247,0.871776,17.1131,17.0247
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,40,12.6852,0.00221,2.11878,0.872064,15.7531,15.6783
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,41,12.8402,0.00209,2.12112,0.870112,15.9147,15.8335
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,42,12.9673,0.00212,2.12001,0.87184,16.0656,15.9613
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,43,12.5855,0.002119,2.11919,0.872096,15.6617,15.5789
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,44,12.9886,0.00244,2.13804,0.87232,16.08,16.0014
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,45,13.2796,0.002251,2.11971,0.869088,16.3466,16.2706
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,46,13.4044,0.002149,2.12816,0.871008,16.4836,16.4057
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,47,13.1815,0.00229,2.12364,0.87504,16.2647,16.1825
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,48,13.3883,0.00206,2.11887,0.871104,16.4512,16.3803
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,49,13.0976,0.00233,2.11853,0.86976,16.177,16.0882
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,50,12.8509,0.00215,2.12355,0.871008,15.9271,15.8476
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,51,13.6243,0.002149,2.12188,0.86992,16.6982,16.6182
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,52,13.2999,0.00212,2.11984,0.873472,16.375,16.2953
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,53,12.875,0.00207,2.11488,0.8672,15.9362,15.8592
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,54,13.368,0.0022,2.13141,0.878272,16.46,16.3799
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,55,13.041,0.00196,2.10985,0.86912,16.0925,16.0219
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,56,13.1771,0.00214,2.12789,0.873056,16.2639,16.1802
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,57,12.9051,0.00202,2.11419,0.870368,15.9691,15.8917
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,58,12.932,0.002211,2.1214,0.870496,16.016,15.9261
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,59,13.9554,0.00221,2.12916,0.874656,17.0491,16.9614
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,60,13.2498,0.00221,2.12099,0.872192,16.332,16.2451
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,61,13.728,0.00244,2.12278,0.872864,16.8053,16.726
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,62,12.8471,0.002169,2.11162,0.868832,15.9044,15.8298
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,63,12.6579,0.00219,2.12612,0.870432,15.7407,15.6566
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,64,13.3381,0.00227,2.11843,0.869952,16.406,16.3288
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,65,12.9126,0.00213,2.12828,0.870144,15.989,15.9131
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,66,12.915,0.00218,2.12089,0.86976,15.9859,15.9078
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,67,13.6556,0.00211,2.12332,0.870688,16.7344,16.6518
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,68,13.0578,0.00209,2.11133,0.869312,16.1131,16.0405
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,69,12.8782,0.00212,2.11773,0.868608,15.9393,15.8667
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,70,13.0585,0.002009,2.11834,0.866368,16.1136,16.0452
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,71,13.1174,0.002188,2.11356,0.872576,16.1789,16.1058
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,72,13.6459,0.001859,2.11961,0.868928,16.7076,16.6362
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,73,12.9238,0.00205,2.11062,0.869856,15.9867,15.9063
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",320,74,13.0115,0.00205,2.11563,0.869856,16.0689,15.999
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,0,23.048,0.002099,3.65421,1.55933,28.355,28.2637
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,1,22.6993,0.00206,3.65397,1.55702,27.9971,27.9124
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,2,22.3044,0.00213,3.64813,1.55226,27.5936,27.5069
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,3,22.9372,0.00208,3.64507,1.55312,28.2197,28.1375
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,4,22.2253,0.00198,3.64784,1.55165,27.5111,27.4268
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,5,22.8285,0.00182,3.64245,1.5576,28.1118,28.0304
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,6,22.8314,0.002089,3.65058,1.55606,28.122,28.0402
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,7,22.765,0.002019,3.64767,1.55539,28.0605,27.97
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,8,22.9884,0.002061,3.63956,1.5545,28.2768,28.1845
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,9,22.864,0.00197,3.64676,1.55402,28.1482,28.0667
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,10,23.0932,0.00226,3.64162,1.55222,28.374,28.2893
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,11,22.5437,0.002029,3.6506,1.55427,27.8381,27.7506
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,12,22.4372,0.001799,3.6418,1.55462,27.7202,27.6354
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,13,23.0451,0.00208,3.64853,1.55306,28.3333,28.2488
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,14,22.923,0.00215,3.65035,1.55344,28.2506,28.1289
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,15,22.7481,0.00201,3.65259,1.55302,28.0486,27.9557
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,16,22.5927,0.00225,3.64807,1.55709,27.8849,27.8001
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,17,23.0015,0.00228,3.64719,1.55453,28.2858,28.2055
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,18,22.7661,0.00202,3.64948,1.55488,28.0608,27.9725
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,19,22.7379,0.00196,3.65021,1.55584,28.0293,27.9459
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,20,22.7157,0.00222,3.64481,1.55408,28.0005,27.9169
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,21,23.0189,0.00215,3.64844,1.55651,28.3231,28.226
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,22,23.0982,0.00204,3.64563,1.55421,28.384,28.3001
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,23,22.7467,0.002079,3.64666,1.55661,28.0354,27.952
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,24,22.825,0.00207,3.64465,1.55517,28.1216,28.0269
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,25,23.0002,0.00195,3.65438,1.55344,28.2939,28.2099
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,26,22.3968,0.002079,3.65025,1.55517,27.6913,27.6043
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,27,22.933,0.00215,3.64259,1.55955,28.2237,28.1373
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,28,22.9342,0.0021,3.64658,1.5632,28.2268,28.1461
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,29,22.8981,0.00212,3.645,1.55322,28.1842,28.0985
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,30,22.9226,0.00222,3.64797,1.55286,28.2108,28.1256
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,31,23.1465,0.00208,3.64314,1.55709,28.4353,28.3488
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,32,22.7228,0.002011,3.70828,1.55405,28.0728,27.9872
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,33,23.0676,0.00212,3.64413,1.552,28.3579,28.2658
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,34,22.7444,0.001901,3.64864,1.54915,28.0285,27.9441
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,35,23.3748,0.002091,3.684,1.55376,28.7015,28.6146
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,36,23.0798,0.0021,3.64126,1.55405,28.3695,28.2772
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,37,23.1867,0.00242,3.64306,1.55776,28.4791,28.39
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,38,22.9144,0.00198,3.65034,1.55104,28.2523,28.1178
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,39,22.685,0.002209,3.64442,1.55296,27.9689,27.8846
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,40,22.6985,0.002011,3.64776,1.55546,27.9881,27.9038
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,41,22.8692,0.00209,3.6549,1.55984,28.1887,28.086
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,42,22.8176,0.001979,3.64385,1.56534,28.1108,28.0288
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,43,22.8638,0.00205,3.64872,1.55469,28.1563,28.0693
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,44,23.0811,0.00226,3.64272,1.55242,28.3616,28.2785
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,45,22.5886,0.00208,3.6479,1.55293,27.8777,27.7915
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,46,23.0673,0.002049,3.65202,1.55098,28.3617,28.2723
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,47,23.1421,0.00205,3.64423,1.56042,28.4427,28.3488
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,48,22.6957,0.002,3.64796,1.55421,27.9848,27.8999
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,49,22.6749,0.00205,3.65097,1.55834,27.982,27.8862
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,50,22.7082,0.00213,3.6451,1.55581,27.9994,27.9112
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,51,23.0269,0.001981,3.6427,1.55395,28.3192,28.2255
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,52,22.8284,0.00241,3.64461,1.55693,28.1203,28.0324
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,53,23.1108,0.002079,3.64597,1.55523,28.407,28.314
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,54,22.9143,0.00205,3.64874,1.55091,28.1995,28.116
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,55,22.7096,0.0021,3.64767,1.55482,28.0021,27.9142
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,56,22.7185,0.00219,3.65193,1.55744,28.0137,27.93
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,57,22.6986,0.002029,3.64744,1.55645,27.9904,27.9045
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,58,22.9552,0.00226,3.64541,1.55392,28.2394,28.1568
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,59,23.113,0.00199,3.6411,1.5536,28.3978,28.3097
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,60,22.79,0.002179,3.64025,1.5519,28.0672,27.9843
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,61,23.3076,0.00217,3.64492,1.55373,28.5995,28.5085
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,62,22.6094,0.002039,3.64998,1.5527,27.8991,27.8141
3,float,uniform,CPU,"P | P | Ns | Ns | P | P",384,63,22.6751,0.00198,3.64538,1.55162,27.9603,27.8741
