dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",64,0,0.288,0.002629,0.183838,202.26,202.845,202.735
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,44,5.57597,0.00223,1.75626,0.187552,7.58001,7.52201
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,45,5.90074,0.002249,1.76526,0.187936,7.93206,7.85618
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,46,5.53766,0.00199,1.75489,0.186784,7.53815,7.48133
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,47,5.52394,0.00228,1.75475,0.187008,7.52085,7.46798
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,48,6.03651,0.00235,1.7654,0.188608,8.06953,7.99287
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,49,5.54278,0.0019,1.75527,0.187744,7.54428,7.4877
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,50,5.60035,0.00193,1.75627,0.186272,7.60093,7.54483
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,51,5.55133,0.00227,1.75668,0.188256,7.55685,7.49853
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,52,5.53424,0.001909,1.75506,0.186144,7.53168,7.47735
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,53,5.66458,0.00201,1.75825,0.187648,7.66911,7.61248
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,54,5.54899,0.00217,1.7523,0.186304,7.54459,7.48977
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,55,6.04198,0.00215,1.76644,0.187328,8.07555,7.9979
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,56,5.51526,0.001971,1.75688,0.185824,7.51353,7.45994
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,57,5.89146,0.00202,1.76369,0.189088,7.90265,7.84625
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,58,5.55859,0.00204,1.75899,0.187264,7.56393,7.50689
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,59,5.50426,0.001808,1.75571,0.187104,7.50537,7.44888
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,60,5.63814,0.001939,1.75674,0.185312,7.63939,7.58214
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,61,5.49696,0.00221,1.75029,0.18704,7.48582,7.4365
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,62,5.50979,0.00202,1.75925,0.187584,7.51866,7.45865
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,63,5.58038,0.0018,1.75684,0.187136,7.58265,7.52616
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,64,5.56518,0.00172,1.75479,0.185952,7.56163,7.50765
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,65,5.67338,0.002139,1.75788,0.188832,7.67957,7.62223
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,66,5.5216,0.00192,1.75809,0.18768,7.52582,7.46929
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,67,5.62906,0.00196,1.75713,0.187392,7.63237,7.57554
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,68,5.67338,0.002299,1.75379,0.186624,7.67054,7.61609
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,69,5.54934,0.001781,1.7574,0.187232,7.55042,7.49576
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,70,5.59267,0.00186,1.75814,0.1872,7.59876,7.53987
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,71,6.01418,0.00226,1.76334,0.188544,8.02761,7.96832
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,72,5.80646,0.002191,1.7562,0.1864,7.8106,7.75126
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,73,5.47792,0.001921,1.7541,0.186912,7.47066,7.42085
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",192,74,5.56851,0.00216,1.75796,0.187712,7.57161,7.51634
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,0,13.739,0.00232,4.30142,0.42288,18.5494,18.4657
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,1,13.0795,0.002291,4.29643,0.42384,17.875,17.8021
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,2,13.6239,0.00252,4.29624,0.422272,18.4272,18.345
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,3,12.6661,0.00239,4.29244,0.424608,17.4615,17.3856
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,4,13.6881,0.0024,4.29752,0.423648,18.4862,18.4117
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,5,12.4758,0.0023,4.29798,0.423456,17.2716,17.1996
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,6,12.7838,0.00233,4.2929,0.422528,17.5816,17.5015
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,7,13.0147,0.002649,4.29556,0.422944,17.8121,17.7358
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,8,12.708,0.002301,4.29608,0.4232,17.5039,17.4296
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,9,13.3792,0.00227,4.2949,0.423616,18.1862,18.1
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,10,12.5988,0.002619,4.29512,0.423424,17.3947,17.3199
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,11,12.875,0.002311,4.29643,0.422496,17.6717,17.5962
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,12,13.4412,0.00225,4.29449,0.42368,18.248,18.1616
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,13,12.4514,0.00231,4.29354,0.4232,17.2424,17.1704
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,14,13.5504,0.00226,4.29816,0.42496,18.3561,18.2758
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,15,13.0468,0.00225,4.29233,0.421632,17.8312,17.763
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,16,13.3764,0.00225,4.29599,0.422336,18.1734,18.097
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,17,12.8253,0.00214,4.29846,0.422976,17.6252,17.5489
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,18,13.1018,0.00229,4.30746,0.422784,17.9083,17.8344
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,19,13.1844,0.00228,4.29529,0.423872,17.9817,17.9059
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,20,13.7456,0.00219,4.29806,0.424576,18.5442,18.4705
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,21,12.7748,0.00231,4.29663,0.42352,17.5721,17.4972
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,22,13.5881,0.00221,4.2948,0.422112,18.3776,18.3073
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,23,12.9736,0.00225,4.29087,0.419712,17.7556,17.6864
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,24,13.0939,0.002032,4.29027,0.422112,17.8746,17.8083
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,25,13.4517,0.00219,4.29104,0.418816,18.2283,18.1638
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,26,13.7741,0.00241,4.2961,0.423808,18.582,18.4964
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,27,13.1122,0.00213,4.29054,0.420864,17.8915,17.8258
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,28,13.0272,0.002139,4.28905,0.420064,17.8033,17.7385
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,29,13.4699,0.002221,4.29722,0.423872,18.282,18.1932
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,30,13.4222,0.00227,4.2972,0.420288,18.2148,18.142
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,31,12.7097,0.00227,4.29632,0.42144,17.503,17.4297
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,32,13.1044,0.00233,4.29546,0.42448,17.8983,17.8267
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,33,12.6608,0.002439,4.29679,0.42304,17.46,17.3831
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,34,12.6667,0.002309,4.29599,0.423904,17.4674,17.3889
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,35,12.7165,0.002269,4.29565,0.424992,17.5168,17.4395
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,36,12.9915,0.00232,4.29575,0.423968,17.7862,17.7135
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,37,13.1431,0.002251,4.29446,0.423072,17.9876,17.8629
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,38,13.0456,0.002219,4.29385,0.423008,17.8495,17.7647
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,39,13.1492,0.002191,4.28817,0.421984,17.9701,17.8615
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,40,13.0816,0.002,4.2911,0.421888,17.8645,17.7966
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,41,13.3609,0.002,4.29054,0.422112,18.1476,18.0755
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,42,13.6163,0.00267,4.29411,0.421856,18.4194,18.3349
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,43,13.2674,0.002181,4.29664,0.423648,18.0747,17.9899
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,44,12.6143,0.0024,4.29725,0.423072,17.4111,17.337
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,45,12.8924,0.00235,4.2938,0.423168,17.6891,17.6117
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,46,13.024,0.00257,4.29616,0.423296,17.819,17.746
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,47,12.6646,0.002199,4.29473,0.421472,17.4539,17.383
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,48,13.0086,0.00246,4.29678,0.422976,17.8039,17.7308
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,49,12.8806,0.00235,4.29618,0.422144,17.6759,17.6013
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,50,12.6326,0.00212,4.29782,0.422208,17.4293,17.3547
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,51,12.8599,0.00226,4.29682,0.423552,17.6541,17.5825
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,52,13.1403,0.002241,4.29422,0.422208,17.9326,17.859
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,53,13.1975,0.00221,4.29477,0.423744,17.9899,17.9182
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,54,13.1524,0.00234,4.33299,0.420864,17.9875,17.9086
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,55,13.2294,0.002159,4.28856,0.424928,18.0128,17.9451
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,56,13.1195,0.00217,4.28879,0.421184,17.8984,17.8316
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,57,13.4837,0.00236,4.29776,0.423552,18.2929,18.2074
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,58,12.8369,0.00236,4.29548,0.423968,17.6376,17.5587
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,59,13.0594,0.00238,4.29436,0.42224,17.8489,17.7784
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,60,13.0244,0.00221,4.29687,0.424512,17.8226,17.748
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,61,12.807,0.002121,4.29599,0.422112,17.6011,17.5272
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,62,12.895,0.00214,4.29755,0.42288,17.6909,17.6176
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,63,12.7668,0.00233,4.29219,0.42096,17.5532,17.4823
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,64,12.8046,0.00222,4.29649,0.424928,17.6064,17.5283
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,65,12.9962,0.00226,4.28832,0.418368,17.7703,17.7051
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,66,12.9431,0.00222,4.28899,0.420768,17.7235,17.6551
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,67,12.9936,0.00225,4.29894,0.424512,17.8019,17.7193
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,68,13.4397,0.0024,4.29689,0.423808,18.2436,18.1628
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,69,13.1165,0.00308,4.31845,0.422688,17.9476,17.8608
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,70,13.215,0.00222,4.2996,0.424416,18.0273,17.9413
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,71,13.0971,0.002199,4.29364,0.423456,17.8893,17.8164
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,72,13.1324,0.00241,4.29608,0.423456,17.9239,17.8544
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,73,12.6995,0.00223,4.29656,0.423264,17.4964,17.4215
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",256,74,12.9246,0.00219,4.29483,0.424096,17.7222,17.6457
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,0,25.5793,0.00243,8.80686,0.824128,35.3018,35.2127
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,1,25.8728,0.002241,8.80351,0.82416,35.5816,35.5027
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,2,25.4092,0.002272,8.80981,0.825408,35.1185,35.0467
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,3,25.7858,0.00237,8.80396,0.825408,35.498,35.4175
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,4,25.7952,0.00228,8.80374,0.823968,35.5099,35.4252
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,5,25.5214,0.00253,8.80946,0.825664,35.2407,35.159
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,6,25.6554,0.002381,8.8129,0.824416,35.3679,35.2951
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,7,25.7249,0.00234,8.80659,0.824608,35.435,35.3584
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,8,25.9163,0.00249,8.80941,0.827808,35.6419,35.556
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,9,25.8135,0.00217,8.80741,0.822432,35.5302,35.4456
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,10,26.3531,0.0025,8.80752,0.825216,36.0783,35.9883
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,11,25.5472,0.00212,8.80356,0.823744,35.2574,35.1766
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,12,25.6322,0.00222,8.80605,0.823872,35.3543,35.2643
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,13,25.6502,0.00225,8.80547,0.825792,35.3705,35.2837
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,14,26.1048,0.002279,8.80559,0.826784,35.823,35.7395
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,15,25.6576,0.00262,8.80451,0.822016,35.3613,35.2868
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,16,25.9891,0.002311,8.80456,0.824576,35.6997,35.6205
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,17,25.8228,0.002258,8.80728,0.825568,35.5413,35.4579
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,18,25.6414,0.002521,8.81269,0.82832,35.36,35.2849
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,19,25.9841,0.00257,8.80828,0.823584,35.6959,35.6186
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,20,26.0391,0.0021,8.80417,0.823648,35.745,35.669
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,21,25.9896,0.00235,8.80962,0.8256,35.703,35.6272
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,22,25.8515,0.00224,8.80602,0.827488,35.5616,35.4872
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,23,25.7628,0.00223,8.80626,0.825088,35.4696,35.3964
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,24,25.9026,0.00215,8.80572,0.82352,35.6191,35.534
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,25,25.6933,0.00223,8.80972,0.824448,35.4112,35.3297
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,26,25.5983,0.00218,8.81658,0.826432,35.3192,35.2435
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,27,25.9129,0.00208,8.80682,0.824288,35.6216,35.5461
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,28,25.8345,0.002281,8.8077,0.824512,35.5479,35.469
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,29,25.8574,0.00226,8.80947,0.832448,35.5839,35.5016
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,30,26.0398,0.00229,8.805,0.82432,35.753,35.6715
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,31,25.9195,0.0025,8.80415,0.823168,35.6279,35.5493
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,32,26.044,0.002248,8.80521,0.823648,35.7558,35.6751
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,33,25.5391,0.00218,8.80557,0.826944,35.2523,35.1738
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,34,26.2407,0.00218,8.80546,0.826368,35.9534,35.8747
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,35,25.9187,0.00208,8.80443,0.824416,35.626,35.5496
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,36,25.5451,0.00218,8.80461,0.823104,35.253,35.175
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,37,25.6543,0.002171,8.80438,0.824416,35.3671,35.2853
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,38,26.0771,0.00222,8.80468,0.824384,35.7843,35.7083
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,39,25.874,0.00211,8.80424,0.824832,35.5773,35.5051
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,40,25.8196,0.002379,8.80529,0.827424,35.529,35.4546
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,41,25.9737,0.0021,8.81007,0.82528,35.6989,35.6111
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,42,26.0807,0.00211,8.80221,0.822304,35.782,35.7073
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,43,25.906,0.00226,8.8057,0.828832,35.6189,35.5428
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,44,26.0696,0.00205,8.80647,0.823328,35.7818,35.7015
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,45,25.6933,0.00218,8.80438,0.82272,35.3974,35.3226
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,46,25.8461,0.00209,8.8027,0.823072,35.5518,35.474
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,47,25.8035,0.002261,8.80555,0.826752,35.52,35.4381
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,48,25.7421,0.002442,8.80312,0.822272,35.5031,35.3699
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,49,25.5858,0.0021,8.81079,0.826432,35.2981,35.2251
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,50,25.7879,0.00247,8.80407,0.823392,35.5369,35.4178
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,51,25.7754,0.00212,8.80445,0.824096,35.4848,35.406
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,52,26.0451,0.00231,8.81009,0.823392,35.7643,35.6809
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,53,25.9742,0.00208,8.80543,0.822976,35.6795,35.6047
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,54,26.02,0.00222,8.81202,0.825472,35.7383,35.6597
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,55,26.1403,0.00222,8.8036,0.82256,35.8491,35.7687
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,56,26.0098,0.00217,8.80697,0.822656,35.7179,35.6416
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,57,25.7053,0.00231,8.80811,0.823424,35.4242,35.3392
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,58,25.793,0.00236,8.80427,0.826496,35.5025,35.4261
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,59,25.8849,0.00214,8.80682,0.824,35.6001,35.5178
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,60,25.8405,0.00215,8.80624,0.826368,35.5619,35.4753
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,61,25.8191,0.002201,8.80615,0.82432,35.5341,35.4518
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,62,25.736,0.00245,8.8076,0.82784,35.4508,35.3739
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,63,25.6001,0.002171,8.81314,0.825376,35.3132,35.2408
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,64,25.573,0.002101,8.80618,0.823008,35.2825,35.2043
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,65,25.7652,0.00233,8.80467,0.824544,35.4748,35.3968
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,66,25.7071,0.00253,8.80404,0.824096,35.416,35.3378
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,67,25.9171,0.002199,8.80288,0.822848,35.6275,35.545
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,68,25.892,0.002281,8.80447,0.82448,35.6037,35.5233
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,69,25.8886,0.00209,8.80508,0.826048,35.6108,35.5218
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,70,25.7085,0.002391,8.81003,0.825216,35.4335,35.3461
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,71,25.8915,0.00234,8.80538,0.822464,35.5981,35.5216
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,72,25.8926,0.00224,8.80412,0.824224,35.606,35.5232
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,73,25.7704,0.00219,8.80591,0.824032,35.4863,35.4025
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",320,74,25.6042,0.0022,8.80208,0.827232,35.3104,35.2357
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,0,54.2138,0.00223,14.8088,1.4288,70.5432,70.4536
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,1,53.8431,0.00232,14.7897,1.4304,70.1511,70.0655
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,2,53.5947,0.00203,14.8078,1.43034,69.9235,69.8348
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,3,53.701,0.00235,14.8185,1.4288,70.0361,69.9506
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,4,53.8472,0.00225,14.8354,1.43082,70.2031,70.1157
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,5,53.784,0.00228,14.7825,1.43059,70.0842,69.9994
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,6,53.7763,0.002361,14.7882,1.43155,70.0893,69.9984
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,7,53.948,0.00227,14.8101,1.42912,70.2775,70.1895
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,8,53.8259,0.00238,14.8237,1.42883,70.1665,70.0808
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,9,53.4972,0.00216,14.8071,1.43018,69.8278,69.7366
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,10,53.7154,0.002401,14.7896,1.43059,70.0273,69.938
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,11,53.7365,0.00224,14.8268,1.43094,70.0853,69.9965
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,12,53.7177,0.00212,14.8783,1.4319,70.1176,70.03
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,13,53.9364,0.002199,14.8475,1.43165,70.3087,70.2178
3,double,uniform,CPU,"Ns | Ds | Ns | Ns | Ns | Ns",384,14,53.9894,0.00205,14.8104,1.43088,70.3165,70.2327
