dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,CPU,"N | D",256,60,0.01984,0,0.02182,0.008256,0.087949,0.049916
1,float,uniform,CPU,"N | D",256,61,0.018848,0,0.020731,0.006688,0.082229,0.046267
1,float,uniform,CPU,"N | D",256,62,0.019232,0,0.02158,0.006528,0.085199,0.04734
1,float,uniform,CPU,"N | D",256,63,0.020384,0,0.02123,0.008416,0.086989,0.05003
1,float,uniform,CPU,"N | D",256,64,0.019296,0,0.0206,0.008672,0.086259,0.048568
1,float,uniform,CPU,"N | D",256,65,0.018688,0,0.02039,0.006336,0.082349,0.045414
1,float,uniform,CPU,"N | D",256,66,0.018944,0,0.017939,0.00752,0.075519,0.044403
1,float,uniform,CPU,"N | D",256,67,0.018144,0,0.016779,0.007744,0.072069,0.042667
1,float,uniform,CPU,"N | D",256,68,0.020576,0,0.0214,0.008896,0.087668,0.050872
1,float,uniform,CPU,"N | D",256,69,0.021152,0,0.021559,0.008064,0.088339,0.050775
1,float,uniform,CPU,"N | D",256,70,0.0216,0,0.02259,0.006816,0.091399,0.051006
1,float,uniform,CPU,"N | D",256,71,0.021184,0,0.0216,0.00832,0.088889,0.051104
1,float,uniform,CPU,"N | D",256,72,0.01792,0,0.02035,0.008,0.08371,0.04627
1,float,uniform,CPU,"N | D",256,73,0.018816,0,0.0211,0.007904,0.085699,0.04782
1,float,uniform,CPU,"N | D",256,74,0.020736,0,0.02119,0.007456,0.086939,0.049382
1,float,uniform,CPU,"N | D",320,0,0.023968,0,0.02883,0.014656,0.107919,0.067454
1,float,uniform,CPU,"N | D",320,1,0.020736,0,0.0223,0.006368,0.085859,0.049404
1,float,uniform,CPU,"N | D",320,2,0.019136,0,0.02085,0.005632,0.083128,0.045618
1,float,uniform,CPU,"N | D",320,3,0.019424,0,0.02178,0.005568,0.082929,0.046772
1,float,uniform,CPU,"N | D",320,4,0.019904,0,0.02167,0.005888,0.084509,0.047462
1,float,uniform,CPU,"N | D",320,5,0.020352,0,0.02129,0.006176,0.083139,0.047818
1,float,uniform,CPU,"N | D",320,6,0.025632,0,0.02162,0.006368,0.092639,0.05362
1,float,uniform,CPU,"N | D",320,7,0.01936,0,0.021809,0.00624,0.086379,0.047409
1,float,uniform,CPU,"N | D",320,8,0.021632,0,0.02221,0.006528,0.086759,0.05037
1,float,uniform,CPU,"N | D",320,9,0.020896,0,0.021529,0.008096,0.091239,0.050521
1,float,uniform,CPU,"N | D",320,10,0.02048,0,0.021629,0.0064,0.087069,0.048509
1,float,uniform,CPU,"N | D",320,11,0.018688,0,0.02144,0.00672,0.085069,0.046848
1,float,uniform,CPU,"N | D",320,12,0.020288,0,0.021881,0.006048,0.086019,0.048217
1,float,uniform,CPU,"N | D",320,13,0.019456,0,0.017599,0.007584,0.076299,0.044639
1,float,uniform,CPU,"N | D",320,14,0.018848,0,0.02069,0.00608,0.08168,0.045618
1,float,uniform,CPU,"N | D",320,15,0.018784,0,0.02073,0.005824,0.082719,0.045338
1,float,uniform,CPU,"N | D",320,16,0.019328,0,0.02063,0.0072,0.085039,0.047158
1,float,uniform,CPU,"N | D",320,17,0.019424,0,0.02128,0.006112,0.084969,0.046816
1,float,uniform,CPU,"N | D",320,18,0.019744,0,0.02149,0.00736,0.086519,0.048594
1,float,uniform,CPU,"N | D",320,19,0.019232,0,0.021429,0.00592,0.086939,0.046581
1,float,uniform,CPU,"N | D",320,20,0.02032,0,0.02125,0.00624,0.087549,0.04781
1,float,uniform,CPU,"N | D",320,21,0.020032,0,0.02173,0.0064,0.087079,0.048162
1,float,uniform,CPU,"N | D",320,22,0.017952,0,0.020879,0.00592,0.082529,0.044751
1,float,uniform,CPU,"N | D",320,23,0.018496,0,0.02144,0.005792,0.084299,0.045728
1,float,uniform,CPU,"N | D",320,24,0.018432,0,0.0217,0.006048,0.084089,0.04618
1,float,uniform,CPU,"N | D",320,25,0.019968,0,0.023,0.006496,0.086089,0.049464
1,float,uniform,CPU,"N | D",320,26,0.018336,0,0.01872,0.00784,0.075599,0.044896
1,float,uniform,CPU,"N | D",320,27,0.01856,0,0.02148,0.006464,0.084129,0.046504
1,float,uniform,CPU,"N | D",320,28,0.018592,0,0.02187,0.005952,0.08401,0.046414
1,float,uniform,CPU,"N | D",320,29,0.018688,0,0.02185,0.005632,0.083529,0.04617
1,float,uniform,CPU,"N | D",320,30,0.020704,0,0.022369,0.00576,0.086909,0.048833
1,float,uniform,CPU,"N | D",320,31,0.018752,0,0.021199,0.006944,0.085519,0.046895
1,float,uniform,CPU,"N | D",320,32,0.019712,0,0.021341,0.00576,0.083559,0.046813
1,float,uniform,CPU,"N | D",320,33,0.019264,0,0.0211,0.006208,0.08437,0.046572
1,float,uniform,CPU,"N | D",320,34,0.01904,0,0.022259,0.006176,0.085349,0.047475
1,float,uniform,CPU,"N | D",320,35,0.026784,0,0.02134,0.008352,0.094348,0.056476
1,float,uniform,CPU,"N | D",320,36,0.019264,0,0.02112,0.005824,0.085019,0.046208
1,float,uniform,CPU,"N | D",320,37,0.019136,0,0.02179,0.006656,0.085439,0.047582
1,float,uniform,CPU,"N | D",320,38,0.019616,0,0.020809,0.00544,0.082229,0.045865
1,float,uniform,CPU,"N | D",320,39,0.01952,0,0.018299,0.007968,0.076399,0.045787
1,float,uniform,CPU,"N | D",320,40,0.01968,0,0.02139,0.006144,0.08505,0.047214
1,float,uniform,CPU,"N | D",320,41,0.021344,0,0.02116,0.006144,0.086309,0.048648
1,float,uniform,CPU,"N | D",320,42,0.019552,0,0.020829,0.005696,0.082719,0.046077
1,float,uniform,CPU,"N | D",320,43,0.02048,0,0.02064,0.006208,0.084539,0.047328
1,float,uniform,CPU,"N | D",320,44,0.018112,0,0.020829,0.006368,0.082949,0.045309
1,float,uniform,CPU,"N | D",320,45,0.019264,0,0.02169,0.005824,0.083849,0.046778
1,float,uniform,CPU,"N | D",320,46,0.020384,0,0.02164,0.008064,0.088959,0.050088
1,float,uniform,CPU,"N | D",320,47,0.02352,0,0.02276,0.006464,0.093639,0.052744
1,float,uniform,CPU,"N | D",320,48,0.019552,0,0.02181,0.007168,0.087579,0.04853
1,float,uniform,CPU,"N | D",320,49,0.018272,0,0.02091,0.005952,0.083019,0.045134
1,float,uniform,CPU,"N | D",320,50,0.018784,0,0.02148,0.005632,0.083979,0.045896
1,float,uniform,CPU,"N | D",320,51,0.019328,0,0.021569,0.009216,0.088169,0.050113
1,float,uniform,CPU,"N | D",320,52,0.02048,0,0.02295,0.006976,0.08623,0.050406
1,float,uniform,CPU,"N | D",320,53,0.019872,0,0.022599,0.00624,0.086379,0.048711
1,float,uniform,CPU,"N | D",320,54,0.018304,0,0.02172,0.005696,0.083299,0.04572
1,float,uniform,CPU,"N | D",320,55,0.018016,0,0.02241,0.006016,0.084808,0.046442
1,float,uniform,CPU,"N | D",320,56,0.019008,0,0.02175,0.006112,0.083139,0.04687
1,float,uniform,CPU,"N | D",320,57,0.02016,0,0.022859,0.005792,0.087289,0.048811
1,float,uniform,CPU,"N | D",320,58,0.018752,0,0.02144,0.006816,0.085919,0.047008
1,float,uniform,CPU,"N | D",320,59,0.019072,0,0.021249,0.005408,0.083149,0.045729
1,float,uniform,CPU,"N | D",320,60,0.018816,0,0.021069,0.008128,0.086859,0.048013
1,float,uniform,CPU,"N | D",320,61,0.019296,0,0.02241,0.006144,0.086309,0.04785
1,float,uniform,CPU,"N | D",320,62,0.02016,0,0.02169,0.006272,0.086849,0.048122
1,float,uniform,CPU,"N | D",320,63,0.019936,0,0.021291,0.005728,0.084899,0.046955
1,float,uniform,CPU,"N | D",320,64,0.019488,0,0.018631,0.007808,0.076679,0.045927
1,float,uniform,CPU,"N | D",320,65,0.019072,0,0.02112,0.00736,0.084649,0.047552
1,float,uniform,CPU,"N | D",320,66,0.01872,0,0.021929,0.00592,0.085059,0.046569
1,float,uniform,CPU,"N | D",320,67,0.019552,0,0.021479,0.006112,0.085499,0.047143
1,float,uniform,CPU,"N | D",320,68,0.127552,0,0.020608,0.006144,0.191838,0.154304
1,float,uniform,CPU,"N | D",320,69,0.020672,0,0.020841,0.005664,0.083329,0.047177
1,float,uniform,CPU,"N | D",320,70,0.020064,0,0.02083,0.006176,0.085109,0.04707
1,float,uniform,CPU,"N | D",320,71,0.019552,0,0.02087,0.00576,0.083939,0.046182
1,float,uniform,CPU,"N | D",320,72,0.021984,0,0.02106,0.006176,0.086019,0.04922
1,float,uniform,CPU,"N | D",320,73,0.019776,0,0.02137,0.006304,0.085619,0.04745
1,float,uniform,CPU,"N | D",320,74,0.021152,0,0.02293,0.00624,0.092499,0.050322
1,float,uniform,CPU,"N | D",384,0,0.030336,0,0.03272,0.014272,0.121959,0.077328
1,float,uniform,CPU,"N | D",384,1,0.021184,0,0.022699,0.015008,0.100289,0.058891
1,float,uniform,CPU,"N | D",384,2,0.021344,0,0.02278,0.00672,0.08821,0.050844
1,float,uniform,CPU,"N | D",384,3,0.0192,0,0.02199,0.007168,0.087549,0.048358
1,float,uniform,CPU,"N | D",384,4,0.018464,0,0.02156,0.006016,0.083779,0.04604
1,float,uniform,CPU,"N | D",384,5,0.01952,0,0.02192,0.005984,0.085379,0.047424
1,float,uniform,CPU,"N | D",384,6,0.019744,0,0.02196,0.005792,0.084739,0.047496
1,float,uniform,CPU,"N | D",384,7,0.018816,0,0.02367,0.006112,0.086729,0.048598
1,float,uniform,CPU,"N | D",384,8,0.018208,0,0.02275,0.006144,0.086419,0.047102
1,float,uniform,CPU,"N | D",384,9,0.020128,0,0.02232,0.00608,0.084749,0.048528
1,float,uniform,CPU,"N | D",384,10,0.018752,0,0.02246,0.00576,0.085589,0.046972
1,float,uniform,CPU,"N | D",384,11,0.01792,0,0.02174,0.0056,0.08235,0.04526
1,float,uniform,CPU,"N | D",384,12,0.019968,0,0.02237,0.005312,0.085549,0.04765
1,float,uniform,CPU,"N | D",384,13,0.018688,0,0.021849,0.006432,0.085309,0.046969
1,float,uniform,CPU,"N | D",384,14,0.018112,0,0.02199,0.005728,0.083969,0.04583
1,float,uniform,CPU,"N | D",384,15,0.100096,0,0.02185,0.006848,0.163858,0.128794
1,float,uniform,CPU,"N | D",384,16,0.019776,0,0.02255,0.005824,0.086949,0.04815
1,float,uniform,CPU,"N | D",384,17,0.020128,0,0.02235,0.006272,0.087289,0.04875
1,float,uniform,CPU,"N | D",384,18,0.019872,0,0.02152,0.006336,0.08707,0.047728
1,float,uniform,CPU,"N | D",384,19,0.01888,0,0.022649,0.006592,0.086509,0.048121
1,float,uniform,CPU,"N | D",384,20,0.017856,0,0.02128,0.00576,0.082109,0.044896
1,float,uniform,CPU,"N | D",384,21,0.018752,0,0.018959,0.007872,0.076229,0.045583
1,float,uniform,CPU,"N | D",384,22,0.019616,0,0.021809,0.005728,0.085139,0.047153
1,float,uniform,CPU,"N | D",384,23,0.018112,0,0.02115,0.007712,0.090599,0.046974
1,float,uniform,CPU,"N | D",384,24,0.0184,0,0.021199,0.0056,0.082219,0.045199
1,float,uniform,CPU,"N | D",384,25,0.019456,0,0.021,0.00608,0.084389,0.046536
1,float,uniform,CPU,"N | D",384,26,0.0192,0,0.021869,0.00608,0.084949,0.047149
1,float,uniform,CPU,"N | D",384,27,0.019584,0,0.02168,0.00656,0.08523,0.047824
1,float,uniform,CPU,"N | D",384,28,0.021152,0,0.022639,0.006432,0.089479,0.050223
1,float,uniform,CPU,"N | D",384,29,0.020896,0,0.02305,0.005824,0.089029,0.04977
1,float,uniform,CPU,"N | D",384,30,0.020864,0,0.02239,0.006368,0.087999,0.049622
1,float,uniform,CPU,"N | D",384,31,0.018112,0,0.02169,0.00608,0.089759,0.045882
1,float,uniform,CPU,"N | D",384,32,0.01904,0,0.021991,0.00544,0.084979,0.046471
1,float,uniform,CPU,"N | D",384,33,0.019776,0,0.02241,0.006048,0.087279,0.048234
1,float,uniform,CPU,"N | D",384,34,0.02,0,0.021549,0.007072,0.082869,0.048621
1,float,uniform,CPU,"N | D",384,35,0.019104,0,0.02309,0.0064,0.087459,0.048594
1,float,uniform,CPU,"N | D",384,36,0.018464,0,0.021791,0.005824,0.083959,0.046079
1,float,uniform,CPU,"N | D",384,37,0.018752,0,0.02278,0.005504,0.085759,0.047036
1,float,uniform,CPU,"N | D",384,38,0.01984,0,0.108478,0.0048,0.170178,0.133118
1,float,uniform,CPU,"N | D",384,39,0.021056,0,0.021199,0.007296,0.085169,0.049551
1,float,uniform,CPU,"N | D",384,40,0.019552,0,0.02176,0.00592,0.083849,0.047232
1,float,uniform,CPU,"N | D",384,41,0.017856,0,0.02216,0.006272,0.084119,0.046288
1,float,uniform,CPU,"N | D",384,42,0.019328,0,0.02291,0.006304,0.086919,0.048542
1,float,uniform,CPU,"N | D",384,43,0.019744,0,0.02233,0.007008,0.087759,0.049082
1,float,uniform,CPU,"N | D",384,44,0.019072,0,0.02176,0.00608,0.085749,0.046912
1,float,uniform,CPU,"N | D",384,45,0.021088,0,0.02224,0.008672,0.090829,0.052
1,float,uniform,CPU,"N | D",384,46,0.018304,0,0.018099,0.014432,0.080979,0.050835
1,float,uniform,CPU,"N | D",384,47,0.019552,0,0.02223,0.005824,0.086379,0.047606
1,float,uniform,CPU,"N | D",384,48,0.01968,0,0.022119,0.00576,0.085409,0.047559
1,float,uniform,CPU,"N | D",384,49,0.01952,0,0.021129,0.00624,0.083369,0.046889
1,float,uniform,CPU,"N | D",384,50,0.01888,0,0.02114,0.005568,0.082899,0.045588
1,float,uniform,CPU,"N | D",384,51,0.018912,0,0.021539,0.006272,0.085029,0.046723
1,float,uniform,CPU,"N | D",384,52,0.018976,0,0.0213,0.005856,0.083629,0.046132
1,float,uniform,CPU,"N | D",384,53,0.020064,0,0.02144,0.006048,0.084349,0.047552
1,float,uniform,CPU,"N | D",384,54,0.019744,0,0.022129,0.006048,0.086199,0.047921
1,float,uniform,CPU,"N | D",384,55,0.020736,0,0.02669,0.006272,0.095999,0.053698
1,float,uniform,CPU,"N | D",384,56,0.020544,0,0.02238,0.008416,0.09115,0.05134
1,float,uniform,CPU,"N | D",384,57,0.018432,0,0.02161,0.005984,0.084139,0.046026
1,float,uniform,CPU,"N | D",384,58,0.019616,0,0.02195,0.005856,0.085439,0.047422
1,float,uniform,CPU,"N | D",384,59,0.018464,0,0.0197,0.006944,0.07656,0.045108
1,float,uniform,CPU,"N | D",384,60,0.019488,0,0.022239,0.006144,0.084389,0.047871
1,float,uniform,CPU,"N | D",384,61,0.01952,0,0.023619,0.007264,0.089049,0.050403
1,float,uniform,CPU,"N | D",384,62,0.019936,0,0.02315,0.00672,0.086579,0.049806
1,float,uniform,CPU,"N | D",384,63,0.018304,0,0.021519,0.006656,0.083669,0.046479
1,float,uniform,CPU,"N | D",384,64,0.017952,0,0.021919,0.005696,0.083609,0.045567
1,float,uniform,CPU,"N | D",384,65,0.019296,0,0.022739,0.005696,0.085109,0.047731
1,float,uniform,CPU,"N | D",384,66,0.02016,0,0.021599,0.006592,0.085439,0.048351
1,float,uniform,CPU,"N | D",384,67,0.018528,0,0.02258,0.005248,0.08475,0.046356
1,float,uniform,CPU,"N | D",384,68,0.018176,0,0.02388,0.005664,0.084959,0.04772
1,float,uniform,CPU,"N | D",384,69,0.022016,0,0.02303,0.00608,0.089539,0.051126
1,float,uniform,CPU,"N | D",384,70,0.021152,0,0.02207,0.006752,0.087079,0.049974
1,float,uniform,CPU,"N | D",384,71,0.019072,0,0.01986,0.007584,0.078349,0.046516
1,float,uniform,CPU,"N | D",384,72,0.020416,0,0.0226,0.006208,0.085299,0.049224
1,float,uniform,CPU,"N | D",384,73,0.018016,0,0.02145,0.006464,0.084279,0.04593
1,float,uniform,CPU,"N | D",384,74,0.018592,0,0.02162,0.005728,0.084399,0.04594
1,float,uniform,CPU,"N | D",448,0,0.024608,0,0.032389,0.014752,0.118399,0.071749
1,float,uniform,CPU,"N | D",448,1,0.021344,0,0.02252,0.006624,0.088189,0.050488
1,float,uniform,CPU,"N | D",448,2,0.018176,0,0.017689,0.00816,0.143148,0.044025
1,float,uniform,CPU,"N | D",448,3,0.022048,0,0.02058,0.005728,0.085189,0.048356
1,float,uniform,CPU,"N | D",448,4,0.020384,0,0.021461,0.00752,0.088079,0.049365
1,float,uniform,CPU,"N | D",448,5,0.01888,0,0.02136,0.006176,0.085019,0.046416
1,float,uniform,CPU,"N | D",448,6,0.019328,0,0.021439,0.006208,0.084269,0.046975
1,float,uniform,CPU,"N | D",448,7,0.020992,0,0.02219,0.005824,0.087819,0.049006
1,float,uniform,CPU,"N | D",448,8,0.020448,0,0.021329,0.006656,0.088369,0.048433
1,float,uniform,CPU,"N | D",448,9,0.022624,0,0.023539,0.00736,0.092669,0.053523
1,float,uniform,CPU,"N | D",448,10,0.019904,0,0.021349,0.006592,0.086709,0.047845
1,float,uniform,CPU,"N | D",448,11,0.018496,0,0.02082,0.00624,0.084459,0.045556
1,float,uniform,CPU,"N | D",448,12,0.019136,0,0.0217,0.005856,0.084729,0.046692
1,float,uniform,CPU,"N | D",448,13,0.020768,0,0.022169,0.006176,0.086979,0.049113
1,float,uniform,CPU,"N | D",448,14,0.019872,0,0.02267,0.006432,0.086479,0.048974
1,float,uniform,CPU,"N | D",448,15,0.018112,0,0.02405,0.007392,0.081139,0.049554
1,float,uniform,CPU,"N | D",448,16,0.018688,0,0.02175,0.005888,0.084849,0.046326
1,float,uniform,CPU,"N | D",448,17,0.01856,0,0.021661,0.005792,0.084409,0.046013
1,float,uniform,CPU,"N | D",448,18,0.021184,0,0.02168,0.005728,0.085899,0.048592
1,float,uniform,CPU,"N | D",448,19,0.01984,0,0.0218,0.005792,0.085939,0.047432
1,float,uniform,CPU,"N | D",448,20,0.019584,0,0.02127,0.006912,0.086229,0.047766
1,float,uniform,CPU,"N | D",448,21,0.017792,0,0.021689,0.006208,0.083409,0.045689
1,float,uniform,CPU,"N | D",448,22,0.02048,0,0.02192,0.006368,0.087769,0.048768
1,float,uniform,CPU,"N | D",448,23,0.019968,0,0.02199,0.099936,0.180218,0.141894
1,float,uniform,CPU,"N | D",448,24,0.01904,0,0.02144,0.006144,0.086439,0.046624
1,float,uniform,CPU,"N | D",448,25,0.020224,0,0.02153,0.006368,0.087119,0.048122
1,float,uniform,CPU,"N | D",448,26,0.019264,0,0.02152,0.009056,0.089009,0.04984
1,float,uniform,CPU,"N | D",448,27,0.018624,0,0.02057,0.006176,0.082929,0.04537
1,float,uniform,CPU,"N | D",448,28,0.019488,0,0.0185,0.007776,0.077409,0.045764
1,float,uniform,CPU,"N | D",448,29,0.019264,0,0.02061,0.00624,0.083149,0.046114
1,float,uniform,CPU,"N | D",448,30,0.018272,0,0.02093,0.00576,0.082439,0.044962
1,float,uniform,CPU,"N | D",448,31,0.019488,0,0.02114,0.005888,0.083339,0.046516
1,float,uniform,CPU,"N | D",448,32,0.020224,0,0.02057,0.0064,0.083809,0.047194
1,float,uniform,CPU,"N | D",448,33,0.018336,0,0.021,0.006048,0.083059,0.045384
1,float,uniform,CPU,"N | D",448,34,0.019744,0,0.02187,0.006464,0.092119,0.048078
1,float,uniform,CPU,"N | D",448,35,0.02064,0,0.021309,0.00656,0.088959,0.048509
1,float,uniform,CPU,"N | D",448,36,0.019968,0,0.02292,0.006208,0.089209,0.049096
1,float,uniform,CPU,"N | D",448,37,0.018464,0,0.02113,0.006176,0.084089,0.04577
1,float,uniform,CPU,"N | D",448,38,0.019296,0,0.020899,0.006272,0.085189,0.046467
1,float,uniform,CPU,"N | D",448,39,0.019776,0,0.02172,0.005568,0.083828,0.047064
1,float,uniform,CPU,"N | D",448,40,0.019296,0,0.01811,0.007968,0.078909,0.045374
1,float,uniform,CPU,"N | D",448,41,0.019616,0,0.02278,0.006656,0.086529,0.049052
1,float,uniform,CPU,"N | D",448,42,0.018784,0,0.02203,0.005888,0.084489,0.046702
1,float,uniform,CPU,"N | D",448,43,0.02352,0,0.02152,0.00608,0.089319,0.05112
1,float,uniform,CPU,"N | D",448,44,0.018784,0,0.02171,0.006112,0.085449,0.046606
1,float,uniform,CPU,"N | D",448,45,0.019872,0,0.021739,0.00576,0.083589,0.047371
1,float,uniform,CPU,"N | D",448,46,0.021504,0,0.022,0.008128,0.089799,0.051632
1,float,uniform,CPU,"N | D",448,47,0.018496,0,0.02102,0.006368,0.083679,0.045884
1,float,uniform,CPU,"N | D",448,48,0.018528,0,0.021539,0.005984,0.082439,0.046051
1,float,uniform,CPU,"N | D",448,49,0.019168,0,0.02176,0.006112,0.086669,0.04704
1,float,uniform,CPU,"N | D",448,50,0.02,0,0.02176,0.007424,0.086959,0.049184
1,float,uniform,CPU,"N | D",448,51,0.019392,0,0.021699,0.006496,0.087309,0.047587
1,float,uniform,CPU,"N | D",448,52,0.019648,0,0.02087,0.005792,0.084989,0.04631
1,float,uniform,CPU,"N | D",448,53,0.019712,0,0.02188,0.007872,0.087619,0.049464
1,float,uniform,CPU,"N | D",448,54,0.020096,0,0.021179,0.00576,0.083809,0.047035
1,float,uniform,CPU,"N | D",448,55,0.019008,0,0.0216,0.005632,0.085468,0.04624
1,float,uniform,CPU,"N | D",448,56,0.0192,0,0.02124,0.006144,0.084619,0.046584
1,float,uniform,CPU,"N | D",448,57,0.020672,0,0.0205,0.005888,0.085368,0.04706
1,float,uniform,CPU,"N | D",448,58,0.020768,0,0.02088,0.00608,0.084649,0.047728
1,float,uniform,CPU,"N | D",448,59,0.020128,0,0.020659,0.006208,0.085769,0.046995
1,float,uniform,CPU,"N | D",448,60,0.020416,0,0.021599,0.006784,0.088009,0.048799
1,float,uniform,CPU,"N | D",448,61,0.0208,0,0.02107,0.006752,0.085539,0.048622
1,float,uniform,CPU,"N | D",448,62,0.019776,0,0.021919,0.006816,0.089719,0.048511
1,float,uniform,CPU,"N | D",448,63,0.022208,0,0.022969,0.00608,0.089439,0.051257
1,float,uniform,CPU,"N | D",448,64,0.018944,0,0.02158,0.005728,0.085629,0.046252
1,float,uniform,CPU,"N | D",448,65,0.018976,0,0.0208,0.007648,0.086409,0.047424
1,float,uniform,CPU,"N | D",448,66,0.018176,0,0.021469,0.005632,0.082939,0.045277
1,float,uniform,CPU,"N | D",448,67,0.019936,0,0.02392,0.007968,0.091949,0.051824
1,float,uniform,CPU,"N | D",448,68,0.01856,0,0.021969,0.00656,0.086349,0.047089
1,float,uniform,CPU,"N | D",448,69,0.020096,0,0.021739,0.005984,0.084939,0.047819
1,float,uniform,CPU,"N | D",448,70,0.018944,0,0.02209,0.00576,0.086128,0.046794
1,float,uniform,CPU,"N | D",448,71,0.018496,0,0.02165,0.006112,0.083969,0.046258
1,float,uniform,CPU,"N | D",448,72,0.02016,0,0.02172,0.005952,0.085419,0.047832
1,float,uniform,CPU,"N | D",448,73,0.020448,0,0.02141,0.008256,0.088749,0.050114
1,float,uniform,CPU,"N | D",448,74,0.019392,0,0.02138,0.013728,0.092539,0.0545
1,float,uniform,CPU,"N | D",512,0,0.025824,0,0.0327,0.014752,0.117109,0.073276
1,float,uniform,CPU,"N | D",512,1,0.021984,0,0.02245,0.00896,0.092179,0.053394
1,float,uniform,CPU,"N | D",512,2,0.019392,0,0.02099,0.008448,0.086668,0.04883
1,float,uniform,CPU,"N | D",512,3,0.019008,0,0.020499,0.008448,0.083769,0.047955
1,float,uniform,CPU,"N | D",512,4,0.018912,0,0.020819,0.006368,0.082739,0.046099
1,float,uniform,CPU,"N | D",512,5,0.020608,0,0.020598,0.006336,0.086369,0.047542
1,float,uniform,CPU,"N | D",512,6,0.01856,0,0.02138,0.005728,0.084039,0.045668
1,float,uniform,CPU,"N | D",512,7,0.025952,0,0.021749,0.006816,0.090969,0.054517
1,float,uniform,CPU,"N | D",512,8,0.02144,0,0.02207,0.005984,0.089959,0.049494
1,float,uniform,CPU,"N | D",512,9,0.019232,0,0.02171,0.00784,0.080639,0.048782
1,float,uniform,CPU,"N | D",512,10,0.019744,0,0.02153,0.008736,0.088229,0.05001
1,float,uniform,CPU,"N | D",512,11,0.018144,0,0.02075,0.006912,0.085259,0.045806
1,float,uniform,CPU,"N | D",512,12,0.02032,0,0.02128,0.006272,0.083839,0.047872
1,float,uniform,CPU,"N | D",512,13,0.01952,0,0.02174,0.008448,0.087539,0.049708
1,float,uniform,CPU,"N | D",512,14,0.019488,0,0.022779,0.006976,0.086339,0.049243
1,float,uniform,CPU,"N | D",512,15,0.019616,0,0.02268,0.006528,0.087209,0.048824
1,float,uniform,CPU,"N | D",512,16,0.019744,0,0.021399,0.006816,0.089529,0.047959
1,float,uniform,CPU,"N | D",512,17,0.019744,0,0.02157,0.005568,0.0847,0.046882
1,float,uniform,CPU,"N | D",512,18,0.01824,0,0.0217,0.0064,0.082959,0.04634
1,float,uniform,CPU,"N | D",512,19,0.01968,0,0.02192,0.008192,0.087009,0.049792
1,float,uniform,CPU,"N | D",512,20,0.018528,0,0.02103,0.006848,0.083239,0.046406
1,float,uniform,CPU,"N | D",512,21,0.018464,0,0.02134,0.00592,0.083759,0.045724
1,float,uniform,CPU,"N | D",512,22,0.019584,0,0.0175,0.007808,0.078079,0.044892
1,float,uniform,CPU,"N | D",512,23,0.020064,0,0.02205,0.007072,0.08479,0.049186
1,float,uniform,CPU,"N | D",512,24,0.02,0,0.02153,0.008128,0.088419,0.049658
1,float,uniform,CPU,"N | D",512,25,0.019776,0,0.02085,0.006336,0.083949,0.046962
1,float,uniform,CPU,"N | D",512,26,0.020352,0,0.020099,0.009504,0.086169,0.049955
1,float,uniform,CPU,"N | D",512,27,0.018272,0,0.021089,0.006368,0.082349,0.045729
1,float,uniform,CPU,"N | D",512,28,0.020256,0,0.021501,0.006112,0.092379,0.047869
1,float,uniform,CPU,"N | D",512,29,0.019808,0,0.021019,0.005632,0.083219,0.046459
1,float,uniform,CPU,"N | D",512,30,0.018208,0,0.020609,0.006752,0.082599,0.045569
1,float,uniform,CPU,"N | D",512,31,0.018016,0,0.021159,0.005696,0.082229,0.044871
1,float,uniform,CPU,"N | D",512,32,0.019712,0,0.020649,0.006304,0.085179,0.046665
1,float,uniform,CPU,"N | D",512,33,0.019584,0,0.02179,0.005856,0.085989,0.04723
1,float,uniform,CPU,"N | D",512,34,0.019072,0,0.0178,0.007616,0.07466,0.044488
1,float,uniform,CPU,"N | D",512,35,0.02,0,0.02142,0.01408,0.095849,0.0555
1,float,uniform,CPU,"N | D",512,36,0.021248,0,0.02302,0.008384,0.091919,0.052652
1,float,uniform,CPU,"N | D",512,37,0.019712,0,0.021489,0.007968,0.087619,0.049169
1,float,uniform,CPU,"N | D",512,38,0.019296,0,0.02069,0.008064,0.086299,0.04805
1,float,uniform,CPU,"N | D",512,39,0.01824,0,0.02121,0.004704,0.083049,0.044154
1,float,uniform,CPU,"N | D",512,40,0.01952,0,0.02157,0.004928,0.085059,0.046018
1,float,uniform,CPU,"N | D",512,41,0.019136,0,0.02266,0.005344,0.086079,0.04714
1,float,uniform,CPU,"N | D",512,42,0.021216,0,0.02236,0.00816,0.089309,0.051736
1,float,uniform,CPU,"N | D",512,43,0.019904,0,0.021909,0.007008,0.086049,0.048821
1,float,uniform,CPU,"N | D",512,44,0.01968,0,0.021689,0.006336,0.085509,0.047705
1,float,uniform,CPU,"N | D",512,45,0.019232,0,0.0215,0.006752,0.083988,0.047484
1,float,uniform,CPU,"N | D",512,46,0.019968,0,0.02204,0.006112,0.085829,0.04812
1,float,uniform,CPU,"N | D",512,47,0.018912,0,0.02139,0.008416,0.086799,0.048718
1,float,uniform,CPU,"N | D",512,48,0.020032,0,0.0214,0.006496,0.083799,0.047928
1,float,uniform,CPU,"N | D",512,49,0.01904,0,0.021389,0.006208,0.085689,0.046637
