dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"P | P | P | P | P | P",256,15,0.17024,0,0.440695,0.341952,1.01848,0.952887
3,float,uniform,GPU,"P | P | P | P | P | P",256,16,0.167488,0,0.438254,0.34432,1.01371,0.950062
3,float,uniform,GPU,"P | P | P | P | P | P",256,17,0.168128,0,0.439765,0.34576,1.02475,0.953653
3,float,uniform,GPU,"P | P | P | P | P | P",256,18,0.169088,0,0.439135,0.34432,1.01707,0.952543
3,float,uniform,GPU,"P | P | P | P | P | P",256,19,0.17664,0,0.437985,0.348928,1.03266,0.963553
3,float,uniform,GPU,"P | P | P | P | P | P",256,20,0.170656,0,0.438295,0.346464,1.02257,0.955415
3,float,uniform,GPU,"P | P | P | P | P | P",256,21,0.16944,0,0.439416,0.344704,1.01916,0.95356
3,float,uniform,GPU,"P | P | P | P | P | P",256,22,0.170272,0,0.439825,0.339904,1.01575,0.950001
3,float,uniform,GPU,"P | P | P | P | P | P",256,23,0.163072,0,0.436676,0.34144,1.00633,0.941188
3,float,uniform,GPU,"P | P | P | P | P | P",256,24,0.165824,0,0.435235,0.343776,1.00135,0.944835
3,float,uniform,GPU,"P | P | P | P | P | P",256,25,0.168608,0,0.439175,0.339648,1.01285,0.947431
3,float,uniform,GPU,"P | P | P | P | P | P",256,26,0.164064,0,0.438474,0.342656,1.0148,0.945194
3,float,uniform,GPU,"P | P | P | P | P | P",256,27,0.169504,0,0.437275,0.34368,1.01577,0.950459
3,float,uniform,GPU,"P | P | P | P | P | P",256,28,0.17184,0,0.440835,0.338944,1.01645,0.951619
3,float,uniform,GPU,"P | P | P | P | P | P",256,29,0.170976,0,0.439515,0.341888,1.0178,0.952379
3,float,uniform,GPU,"P | P | P | P | P | P",256,30,0.160896,0,0.438285,0.343296,1.00626,0.942477
3,float,uniform,GPU,"P | P | P | P | P | P",256,31,0.168288,0,0.437795,0.34336,1.01413,0.949443
3,float,uniform,GPU,"P | P | P | P | P | P",256,32,0.171552,0,0.442915,0.34544,1.02216,0.959907
3,float,uniform,GPU,"P | P | P | P | P | P",256,33,0.168448,0,0.438485,0.343072,1.01621,0.950005
3,float,uniform,GPU,"P | P | P | P | P | P",256,34,0.172864,0,0.440046,0.34128,1.02593,0.95419
3,float,uniform,GPU,"P | P | P | P | P | P",256,35,0.16992,0,0.439545,0.343008,1.01699,0.952473
3,float,uniform,GPU,"P | P | P | P | P | P",256,36,0.170976,0,0.440335,0.343872,1.02356,0.955183
3,float,uniform,GPU,"P | P | P | P | P | P",256,37,0.168192,0,0.436216,0.341568,1.00253,0.945976
3,float,uniform,GPU,"P | P | P | P | P | P",256,38,0.16992,0,0.444415,0.343648,1.02323,0.957983
3,float,uniform,GPU,"P | P | P | P | P | P",256,39,0.1688,0,0.437755,0.344192,1.01506,0.950747
3,float,uniform,GPU,"P | P | P | P | P | P",256,40,0.165536,0,0.438975,0.344576,1.01307,0.949087
3,float,uniform,GPU,"P | P | P | P | P | P",256,41,0.168192,0,0.439505,0.342816,1.01463,0.950513
3,float,uniform,GPU,"P | P | P | P | P | P",256,42,0.168832,0,0.442695,0.34144,1.01911,0.952967
3,float,uniform,GPU,"P | P | P | P | P | P",256,43,0.175936,0,0.437245,0.345184,1.024,0.958365
3,float,uniform,GPU,"P | P | P | P | P | P",256,44,0.17008,0,0.436316,0.345376,1.01628,0.951772
3,float,uniform,GPU,"P | P | P | P | P | P",256,45,0.172448,0,0.440625,0.343232,1.02009,0.956305
3,float,uniform,GPU,"P | P | P | P | P | P",256,46,0.166688,0,0.439676,0.345312,1.01504,0.951676
3,float,uniform,GPU,"P | P | P | P | P | P",256,47,0.169376,0,0.438815,0.344736,1.0193,0.952927
3,float,uniform,GPU,"P | P | P | P | P | P",256,48,0.164064,0,0.448135,0.345568,1.02129,0.957767
3,float,uniform,GPU,"P | P | P | P | P | P",256,49,0.167616,0,0.436815,0.345312,1.01924,0.949743
3,float,uniform,GPU,"P | P | P | P | P | P",256,50,0.172096,0,0.437456,0.345792,1.01974,0.955344
3,float,uniform,GPU,"P | P | P | P | P | P",256,51,0.157536,0,0.438366,0.340064,0.999899,0.935966
3,float,uniform,GPU,"P | P | P | P | P | P",256,52,0.170848,0,0.439615,0.34496,1.02068,0.955423
3,float,uniform,GPU,"P | P | P | P | P | P",256,53,0.162944,0,0.439766,0.339456,1.00563,0.942166
3,float,uniform,GPU,"P | P | P | P | P | P",256,54,0.160832,0,0.438837,0.342848,1.01089,0.942517
3,float,uniform,GPU,"P | P | P | P | P | P",256,55,0.17136,0,0.439405,0.341504,1.0176,0.952269
3,float,uniform,GPU,"P | P | P | P | P | P",256,56,0.16688,0,0.437706,0.343552,1.00553,0.948138
3,float,uniform,GPU,"P | P | P | P | P | P",256,57,0.168576,0,0.439075,0.345216,1.01838,0.952867
3,float,uniform,GPU,"P | P | P | P | P | P",256,58,0.171072,0,0.445905,0.343232,1.02795,0.960209
3,float,uniform,GPU,"P | P | P | P | P | P",256,59,0.171584,0,0.442025,0.34304,1.02033,0.956649
3,float,uniform,GPU,"P | P | P | P | P | P",256,60,0.16688,0,0.437745,0.344,1.01596,0.948625
3,float,uniform,GPU,"P | P | P | P | P | P",256,61,0.161664,0,0.439826,0.344448,1.01017,0.945938
3,float,uniform,GPU,"P | P | P | P | P | P",256,62,0.170912,0,0.437105,0.34176,1.00545,0.949777
3,float,uniform,GPU,"P | P | P | P | P | P",256,63,0.174432,0,0.437975,0.344864,1.02327,0.957271
3,float,uniform,GPU,"P | P | P | P | P | P",256,64,0.165696,0,0.439855,0.3392,1.00728,0.944751
3,float,uniform,GPU,"P | P | P | P | P | P",256,65,0.169632,0,0.438126,0.343168,1.01512,0.950926
3,float,uniform,GPU,"P | P | P | P | P | P",256,66,0.171872,0,0.439015,0.348672,1.02465,0.959559
3,float,uniform,GPU,"P | P | P | P | P | P",256,67,0.165536,0,0.440195,0.343168,1.01275,0.948899
3,float,uniform,GPU,"P | P | P | P | P | P",256,68,0.153632,0,0.438316,0.339168,0.993449,0.931116
3,float,uniform,GPU,"P | P | P | P | P | P",256,69,0.163648,0,0.437325,0.341056,1.0057,0.942029
3,float,uniform,GPU,"P | P | P | P | P | P",256,70,0.17248,0,0.437245,0.345696,1.01647,0.955421
3,float,uniform,GPU,"P | P | P | P | P | P",256,71,0.168736,0,0.443255,0.343072,1.02535,0.955063
3,float,uniform,GPU,"P | P | P | P | P | P",256,72,0.170496,0,0.438745,0.346624,1.02006,0.955865
3,float,uniform,GPU,"P | P | P | P | P | P",256,73,0.171104,0,0.438416,0.345024,1.01931,0.954544
3,float,uniform,GPU,"P | P | P | P | P | P",256,74,0.170688,0,0.439265,0.343968,1.02029,0.953921
3,float,uniform,GPU,"P | P | P | P | P | P",320,0,0.389312,0,2.42157,0.88688,3.77294,3.69777
3,float,uniform,GPU,"P | P | P | P | P | P",320,1,0.38688,0,2.49392,0.881632,3.83623,3.76243
3,float,uniform,GPU,"P | P | P | P | P | P",320,2,0.389888,0,2.42171,0.881984,3.76879,3.69359
3,float,uniform,GPU,"P | P | P | P | P | P",320,3,0.3864,0,2.42546,0.879552,3.75639,3.69141
3,float,uniform,GPU,"P | P | P | P | P | P",320,4,0.386816,0,2.42166,0.879168,3.76235,3.68765
3,float,uniform,GPU,"P | P | P | P | P | P",320,5,0.37968,0,2.41637,0.8912,3.75274,3.68725
3,float,uniform,GPU,"P | P | P | P | P | P",320,6,0.389344,0,2.42397,0.878912,3.76558,3.69223
3,float,uniform,GPU,"P | P | P | P | P | P",320,7,0.380352,0,2.41627,0.876992,3.74089,3.67362
3,float,uniform,GPU,"P | P | P | P | P | P",320,8,0.383712,0,2.41863,0.880736,3.74961,3.68308
3,float,uniform,GPU,"P | P | P | P | P | P",320,9,0.382144,0,2.42131,0.878912,3.74915,3.68237
3,float,uniform,GPU,"P | P | P | P | P | P",320,10,0.384352,0,2.42219,0.87856,3.7533,3.6851
3,float,uniform,GPU,"P | P | P | P | P | P",320,11,0.379648,0,2.4182,0.877536,3.74028,3.67539
3,float,uniform,GPU,"P | P | P | P | P | P",320,12,0.3848,0,2.42322,0.88256,3.76512,3.69058
3,float,uniform,GPU,"P | P | P | P | P | P",320,13,0.385984,0,2.41827,0.880384,3.75426,3.68464
3,float,uniform,GPU,"P | P | P | P | P | P",320,14,0.387552,0,2.41831,0.881344,3.76188,3.68721
3,float,uniform,GPU,"P | P | P | P | P | P",320,15,0.384416,0,2.42102,0.881344,3.76045,3.68678
3,float,uniform,GPU,"P | P | P | P | P | P",320,16,0.389152,0,2.42059,0.879264,3.76454,3.68901
3,float,uniform,GPU,"P | P | P | P | P | P",320,17,0.387264,0,2.41566,0.883648,3.76419,3.68657
3,float,uniform,GPU,"P | P | P | P | P | P",320,18,0.382784,0,2.41896,0.878272,3.74504,3.68002
3,float,uniform,GPU,"P | P | P | P | P | P",320,19,0.382016,0,2.42059,0.882528,3.74694,3.68514
3,float,uniform,GPU,"P | P | P | P | P | P",320,20,0.3896,0,2.42193,0.879744,3.77319,3.69128
3,float,uniform,GPU,"P | P | P | P | P | P",320,21,0.376736,0,2.41851,0.884864,3.74843,3.68011
3,float,uniform,GPU,"P | P | P | P | P | P",320,22,0.38544,0,2.42162,0.88064,3.75922,3.6877
3,float,uniform,GPU,"P | P | P | P | P | P",320,23,0.388832,0,2.41877,0.882496,3.76403,3.6901
3,float,uniform,GPU,"P | P | P | P | P | P",320,24,0.38576,0,2.41931,0.878496,3.76035,3.68357
3,float,uniform,GPU,"P | P | P | P | P | P",320,25,0.380544,0,2.41804,0.884896,3.75526,3.68348
3,float,uniform,GPU,"P | P | P | P | P | P",320,26,0.38848,0,2.41989,0.884064,3.76641,3.69244
3,float,uniform,GPU,"P | P | P | P | P | P",320,27,0.386336,0,2.42013,0.88032,3.7606,3.68679
3,float,uniform,GPU,"P | P | P | P | P | P",320,28,0.388384,0,2.41933,0.879328,3.75217,3.68705
3,float,uniform,GPU,"P | P | P | P | P | P",320,29,0.374816,0,2.41791,0.877888,3.73973,3.67062
3,float,uniform,GPU,"P | P | P | P | P | P",320,30,0.37968,0,2.41921,0.879328,3.74463,3.67822
3,float,uniform,GPU,"P | P | P | P | P | P",320,31,0.380384,0,2.41758,0.878976,3.74211,3.67694
3,float,uniform,GPU,"P | P | P | P | P | P",320,32,0.386464,0,2.41765,0.879296,3.75482,3.68341
3,float,uniform,GPU,"P | P | P | P | P | P",320,33,0.385024,0,2.41603,0.879744,3.74997,3.6808
3,float,uniform,GPU,"P | P | P | P | P | P",320,34,0.38384,0,2.41793,0.879744,3.74755,3.68152
3,float,uniform,GPU,"P | P | P | P | P | P",320,35,0.388768,0,2.42084,0.877824,3.76312,3.68744
3,float,uniform,GPU,"P | P | P | P | P | P",320,36,0.387232,0,2.41794,0.88224,3.76253,3.68742
3,float,uniform,GPU,"P | P | P | P | P | P",320,37,0.384928,0,2.4171,0.880576,3.7586,3.68261
3,float,uniform,GPU,"P | P | P | P | P | P",320,38,0.385024,0,2.41988,0.880768,3.75068,3.68568
3,float,uniform,GPU,"P | P | P | P | P | P",320,39,0.374208,0,2.41776,0.888096,3.7415,3.68007
3,float,uniform,GPU,"P | P | P | P | P | P",320,40,0.375328,0,2.41631,0.87712,3.73465,3.66876
3,float,uniform,GPU,"P | P | P | P | P | P",320,41,0.387008,0,2.41472,0.880896,3.75606,3.68263
3,float,uniform,GPU,"P | P | P | P | P | P",320,42,0.379648,0,2.4215,0.876896,3.78415,3.67805
3,float,uniform,GPU,"P | P | P | P | P | P",320,43,0.37136,0,2.41884,0.876704,3.73217,3.66691
3,float,uniform,GPU,"P | P | P | P | P | P",320,44,0.370592,0,2.41766,0.878752,3.73117,3.66701
3,float,uniform,GPU,"P | P | P | P | P | P",320,45,0.387104,0,2.42071,0.882624,3.76323,3.69044
3,float,uniform,GPU,"P | P | P | P | P | P",320,46,0.374336,0,2.41236,0.876544,3.72863,3.66324
3,float,uniform,GPU,"P | P | P | P | P | P",320,47,0.368992,0,2.41889,0.876128,3.72885,3.66401
3,float,uniform,GPU,"P | P | P | P | P | P",320,48,0.383968,0,2.41457,0.884768,3.75304,3.68331
3,float,uniform,GPU,"P | P | P | P | P | P",320,49,0.375616,0,2.41806,0.875264,3.72796,3.66894
3,float,uniform,GPU,"P | P | P | P | P | P",320,50,0.387328,0,2.41579,0.878464,3.75665,3.68158
3,float,uniform,GPU,"P | P | P | P | P | P",320,51,0.38992,0,2.41965,0.882848,3.76553,3.69242
3,float,uniform,GPU,"P | P | P | P | P | P",320,52,0.387808,0,2.42234,0.891552,3.7978,3.7017
3,float,uniform,GPU,"P | P | P | P | P | P",320,53,0.38736,0,2.42256,0.881472,3.76607,3.6914
3,float,uniform,GPU,"P | P | P | P | P | P",320,54,0.3792,0,2.41292,0.883488,3.74177,3.67561
3,float,uniform,GPU,"P | P | P | P | P | P",320,55,0.383552,0,2.42131,0.876768,3.74812,3.68163
3,float,uniform,GPU,"P | P | P | P | P | P",320,56,0.386144,0,2.41843,0.879808,3.7582,3.68439
3,float,uniform,GPU,"P | P | P | P | P | P",320,57,0.372256,0,2.41554,0.87856,3.72939,3.66636
3,float,uniform,GPU,"P | P | P | P | P | P",320,58,0.388128,0,2.42369,0.881792,3.77226,3.69361
3,float,uniform,GPU,"P | P | P | P | P | P",320,59,0.374592,0,2.41511,0.87584,3.73113,3.66554
3,float,uniform,GPU,"P | P | P | P | P | P",320,60,0.370752,0,2.41359,0.879584,3.7264,3.66393
3,float,uniform,GPU,"P | P | P | P | P | P",320,61,0.393376,0,2.421,0.886112,3.77675,3.70049
3,float,uniform,GPU,"P | P | P | P | P | P",320,62,0.379744,0,2.41686,0.877856,3.77992,3.67446
3,float,uniform,GPU,"P | P | P | P | P | P",320,63,0.387136,0,2.41816,0.88096,3.76074,3.68626
3,float,uniform,GPU,"P | P | P | P | P | P",320,64,0.38576,0,2.41622,0.878496,3.75362,3.68048
3,float,uniform,GPU,"P | P | P | P | P | P",320,65,0.386496,0,2.41628,0.883744,3.81729,3.68652
3,float,uniform,GPU,"P | P | P | P | P | P",320,66,0.38864,0,2.41786,0.880896,3.86443,3.6874
3,float,uniform,GPU,"P | P | P | P | P | P",320,67,0.388864,0,2.42271,0.893152,3.78018,3.70473
3,float,uniform,GPU,"P | P | P | P | P | P",320,68,0.384608,0,2.4193,0.883872,3.76307,3.68778
3,float,uniform,GPU,"P | P | P | P | P | P",320,69,0.387328,0,2.42001,0.883808,3.76413,3.69115
3,float,uniform,GPU,"P | P | P | P | P | P",320,70,0.38768,0,2.41794,0.883104,3.765,3.68873
3,float,uniform,GPU,"P | P | P | P | P | P",320,71,0.389248,0,2.41737,0.882784,3.76669,3.6894
3,float,uniform,GPU,"P | P | P | P | P | P",320,72,0.385664,0,2.42225,0.881632,3.7622,3.68955
3,float,uniform,GPU,"P | P | P | P | P | P",320,73,0.384832,0,2.41689,0.880032,3.74798,3.68176
3,float,uniform,GPU,"P | P | P | P | P | P",320,74,0.377312,0,2.41949,0.87584,3.73769,3.67265
3,float,uniform,GPU,"P | P | P | P | P | P",384,0,0.637408,0,4.13651,1.56598,6.41847,6.33991
3,float,uniform,GPU,"P | P | P | P | P | P",384,1,0.637536,0,4.14324,1.55504,6.40942,6.33581
3,float,uniform,GPU,"P | P | P | P | P | P",384,2,0.641696,0,4.13498,1.56461,6.41967,6.34129
3,float,uniform,GPU,"P | P | P | P | P | P",384,3,0.637088,0,4.13707,1.56726,6.42122,6.34143
3,float,uniform,GPU,"P | P | P | P | P | P",384,4,0.635552,0,4.14139,1.5591,6.41242,6.33604
3,float,uniform,GPU,"P | P | P | P | P | P",384,5,0.637536,0,4.14048,1.56221,6.41353,6.34023
3,float,uniform,GPU,"P | P | P | P | P | P",384,6,0.640416,0,4.13783,1.56147,6.41714,6.33971
3,float,uniform,GPU,"P | P | P | P | P | P",384,7,0.63264,0,4.13498,1.56218,6.40118,6.3298
3,float,uniform,GPU,"P | P | P | P | P | P",384,8,0.640352,0,4.13947,1.5625,6.41872,6.34231
3,float,uniform,GPU,"P | P | P | P | P | P",384,9,0.630528,0,4.13616,1.56416,6.39997,6.33085
3,float,uniform,GPU,"P | P | P | P | P | P",384,10,0.63088,0,4.13666,1.5583,6.39682,6.32585
3,float,uniform,GPU,"P | P | P | P | P | P",384,11,0.637216,0,4.13744,1.56554,6.41466,6.3402
3,float,uniform,GPU,"P | P | P | P | P | P",384,12,0.636672,0,4.13832,1.56083,6.44213,6.33583
3,float,uniform,GPU,"P | P | P | P | P | P",384,13,0.634208,0,4.13699,1.56429,6.4118,6.33549
3,float,uniform,GPU,"P | P | P | P | P | P",384,14,0.63744,0,4.14162,1.55638,6.41417,6.33545
3,float,uniform,GPU,"P | P | P | P | P | P",384,15,0.639456,0,4.14129,1.56128,6.41794,6.34203
3,float,uniform,GPU,"P | P | P | P | P | P",384,16,0.632896,0,4.14204,1.55949,6.41037,6.33443
3,float,uniform,GPU,"P | P | P | P | P | P",384,17,0.635904,0,4.13594,1.5601,6.40748,6.33194
3,float,uniform,GPU,"P | P | P | P | P | P",384,18,0.629888,0,4.13669,1.56298,6.40027,6.32955
3,float,uniform,GPU,"P | P | P | P | P | P",384,19,0.635584,0,4.14558,1.56019,6.41895,6.34136
3,float,uniform,GPU,"P | P | P | P | P | P",384,20,0.633888,0,4.14427,1.55971,6.41231,6.33787
3,float,uniform,GPU,"P | P | P | P | P | P",384,21,0.637824,0,4.14065,1.56099,6.41577,6.33946
3,float,uniform,GPU,"P | P | P | P | P | P",384,22,0.635808,0,4.13815,1.56237,6.41333,6.33633
3,float,uniform,GPU,"P | P | P | P | P | P",384,23,0.637216,0,4.14454,1.56294,6.41953,6.3447
3,float,uniform,GPU,"P | P | P | P | P | P",384,24,0.63264,0,4.13973,1.56202,6.4042,6.33439
3,float,uniform,GPU,"P | P | P | P | P | P",384,25,0.635008,0,4.13524,1.56381,6.40777,6.33405
3,float,uniform,GPU,"P | P | P | P | P | P",384,26,0.638528,0,4.13478,1.56717,6.4072,6.34048
3,float,uniform,GPU,"P | P | P | P | P | P",384,27,0.632288,0,4.13871,1.56109,6.40722,6.33208
3,float,uniform,GPU,"P | P | P | P | P | P",384,28,0.637312,0,4.14005,1.57104,6.4215,6.34841
3,float,uniform,GPU,"P | P | P | P | P | P",384,29,0.636768,0,4.13671,1.5593,6.40727,6.33278
3,float,uniform,GPU,"P | P | P | P | P | P",384,30,0.640704,0,4.13748,1.5607,6.41474,6.33889
3,float,uniform,GPU,"P | P | P | P | P | P",384,31,0.632288,0,4.13628,1.56278,6.40067,6.33135
3,float,uniform,GPU,"P | P | P | P | P | P",384,32,0.634432,0,4.13694,1.55802,6.40346,6.32939
3,float,uniform,GPU,"P | P | P | P | P | P",384,33,0.635552,0,4.13419,1.56074,6.40652,6.33048
3,float,uniform,GPU,"P | P | P | P | P | P",384,34,0.633824,0,4.13618,1.56192,6.40846,6.33193
3,float,uniform,GPU,"P | P | P | P | P | P",384,35,0.635584,0,4.13427,1.56189,6.40479,6.33174
3,float,uniform,GPU,"P | P | P | P | P | P",384,36,0.637248,0,4.13451,1.56096,6.41008,6.33272
3,float,uniform,GPU,"P | P | P | P | P | P",384,37,0.637248,0,4.14239,1.56438,6.42326,6.34403
3,float,uniform,GPU,"P | P | P | P | P | P",384,38,0.644032,0,4.13572,1.56038,6.41549,6.34013
3,float,uniform,GPU,"P | P | P | P | P | P",384,39,0.637216,0,4.13969,1.56627,6.41716,6.34317
3,float,uniform,GPU,"P | P | P | P | P | P",384,40,0.635136,0,4.13688,1.56218,6.41287,6.3342
3,float,uniform,GPU,"P | P | P | P | P | P",384,41,0.637568,0,4.14194,1.56074,6.41472,6.34025
3,float,uniform,GPU,"P | P | P | P | P | P",384,42,0.63872,0,4.13873,1.56307,6.41279,6.34053
3,float,uniform,GPU,"P | P | P | P | P | P",384,43,0.638368,0,4.13766,1.56147,6.41328,6.3375
3,float,uniform,GPU,"P | P | P | P | P | P",384,44,0.639488,0,4.14256,1.55962,6.45681,6.34167
3,float,uniform,GPU,"P | P | P | P | P | P",384,45,0.637088,0,4.1349,1.56726,6.41596,6.33926
3,float,uniform,GPU,"P | P | P | P | P | P",384,46,0.637056,0,4.13426,1.56214,6.40768,6.33346
3,float,uniform,GPU,"P | P | P | P | P | P",384,47,0.639648,0,4.13652,1.56112,6.41356,6.33729
3,float,uniform,GPU,"P | P | P | P | P | P",384,48,0.641248,0,4.13946,1.56269,6.41873,6.3434
3,float,uniform,GPU,"P | P | P | P | P | P",384,49,0.634656,0,4.13992,1.56544,6.4148,6.34002
3,float,uniform,GPU,"P | P | P | P | P | P",384,50,0.633024,0,4.13591,1.55942,6.39637,6.32835
3,float,uniform,GPU,"P | P | P | P | P | P",384,51,0.635072,0,4.13152,1.56256,6.40411,6.32915
3,float,uniform,GPU,"P | P | P | P | P | P",384,52,0.637312,0,4.13513,1.55981,6.40877,6.33225
3,float,uniform,GPU,"P | P | P | P | P | P",384,53,0.635136,0,4.14001,1.55734,6.4048,6.33249
3,float,uniform,GPU,"P | P | P | P | P | P",384,54,0.630592,0,4.14135,1.56029,6.40082,6.33223
3,float,uniform,GPU,"P | P | P | P | P | P",384,55,0.634112,0,4.13606,1.56102,6.40792,6.3312
3,float,uniform,GPU,"P | P | P | P | P | P",384,56,0.636,0,4.13926,1.56723,6.42062,6.34249
3,float,uniform,GPU,"P | P | P | P | P | P",384,57,0.640608,0,4.15764,1.55965,6.4386,6.3579
3,float,uniform,GPU,"P | P | P | P | P | P",384,58,0.642272,0,4.13651,1.56902,6.42073,6.34781
3,float,uniform,GPU,"P | P | P | P | P | P",384,59,0.644384,0,4.13373,1.55862,6.40862,6.33673
3,float,uniform,GPU,"P | P | P | P | P | P",384,60,0.638176,0,4.13714,1.5591,6.41185,6.33441
3,float,uniform,GPU,"P | P | P | P | P | P",384,61,0.63744,0,4.1383,1.56061,6.4134,6.33634
3,float,uniform,GPU,"P | P | P | P | P | P",384,62,0.635264,0,4.1421,1.56202,6.41284,6.33938
3,float,uniform,GPU,"P | P | P | P | P | P",384,63,0.635008,0,4.13887,1.56198,6.42585,6.33587
3,float,uniform,GPU,"P | P | P | P | P | P",384,64,0.639584,0,4.13756,1.56304,6.42012,6.34018
3,float,uniform,GPU,"P | P | P | P | P | P",384,65,0.637248,0,4.14162,1.56154,6.41944,6.34041
3,float,uniform,GPU,"P | P | P | P | P | P",384,66,0.639552,0,4.13977,1.56035,6.41398,6.33967
3,float,uniform,GPU,"P | P | P | P | P | P",384,67,0.637248,0,4.13853,1.56358,6.41661,6.33937
3,float,uniform,GPU,"P | P | P | P | P | P",384,68,0.635392,0,4.13438,1.55946,6.39749,6.32923
3,float,uniform,GPU,"P | P | P | P | P | P",384,69,0.635328,0,4.13377,1.56086,6.40588,6.32997
3,float,uniform,GPU,"P | P | P | P | P | P",384,70,0.635456,0,4.14091,1.56234,6.40717,6.33871
3,float,uniform,GPU,"P | P | P | P | P | P",384,71,0.633952,0,4.14155,1.56192,6.40984,6.33743
3,float,uniform,GPU,"P | P | P | P | P | P",384,72,0.636768,0,4.13614,1.56109,6.41423,6.334
3,float,uniform,GPU,"P | P | P | P | P | P",384,73,0.639008,0,4.13783,1.56275,6.41856,6.33959
3,float,uniform,GPU,"P | P | P | P | P | P",384,74,0.636896,0,4.13999,1.56477,6.42391,6.34166
3,float,uniform,GPU,"P | P | P | P | P | P",448,0,1.01546,0,6.65787,2.47226,10.2229,10.1456
3,float,uniform,GPU,"P | P | P | P | P | P",448,1,1.01546,0,6.6613,2.46819,10.2236,10.1449
3,float,uniform,GPU,"P | P | P | P | P | P",448,2,1.01187,0,6.66263,2.47178,10.2241,10.1463
3,float,uniform,GPU,"P | P | P | P | P | P",448,3,1.01232,0,6.66231,2.47078,10.2247,10.1454
3,float,uniform,GPU,"P | P | P | P | P | P",448,4,1.01197,0,6.65786,2.47158,10.215,10.1414
3,float,uniform,GPU,"P | P | P | P | P | P",448,5,1.01162,0,6.66176,2.46656,10.2181,10.1399
3,float,uniform,GPU,"P | P | P | P | P | P",448,6,1.01318,0,6.66169,2.4743,10.2273,10.1492
3,float,uniform,GPU,"P | P | P | P | P | P",448,7,1.01206,0,6.65685,2.46755,10.2184,10.1365
3,float,uniform,GPU,"P | P | P | P | P | P",448,8,1.01168,0,6.65584,2.47251,10.2177,10.14
3,float,uniform,GPU,"P | P | P | P | P | P",448,9,1.01322,0,6.66061,2.46432,10.2156,10.1381
3,float,uniform,GPU,"P | P | P | P | P | P",448,10,1.01168,0,6.65503,2.4679,10.2114,10.1346
3,float,uniform,GPU,"P | P | P | P | P | P",448,11,1.01194,0,6.65799,2.46512,10.211,10.135
3,float,uniform,GPU,"P | P | P | P | P | P",448,12,1.01261,0,6.65973,2.46957,10.2191,10.1419
3,float,uniform,GPU,"P | P | P | P | P | P",448,13,1.01494,0,6.65834,2.47907,10.2304,10.1524
3,float,uniform,GPU,"P | P | P | P | P | P",448,14,1.01181,0,6.65498,2.49117,10.2382,10.158
3,float,uniform,GPU,"P | P | P | P | P | P",448,15,1.01392,0,6.65912,2.46963,10.2189,10.1427
3,float,uniform,GPU,"P | P | P | P | P | P",448,16,1.01283,0,6.65722,2.48336,10.23,10.1534
3,float,uniform,GPU,"P | P | P | P | P | P",448,17,1.01392,0,6.65664,2.46797,10.2143,10.1385
3,float,uniform,GPU,"P | P | P | P | P | P",448,18,1.0128,0,6.65827,2.47194,10.2192,10.143
3,float,uniform,GPU,"P | P | P | P | P | P",448,19,1.01245,0,6.65742,2.47491,10.2226,10.1448
3,float,uniform,GPU,"P | P | P | P | P | P",448,20,1.01197,0,6.65867,2.49059,10.2377,10.1612
3,float,uniform,GPU,"P | P | P | P | P | P",448,21,1.01434,0,6.65836,2.46835,10.2193,10.141
3,float,uniform,GPU,"P | P | P | P | P | P",448,22,1.01571,0,6.65756,2.47235,10.2255,10.1456
3,float,uniform,GPU,"P | P | P | P | P | P",448,23,1.01184,0,6.65189,2.46931,10.2116,10.133
3,float,uniform,GPU,"P | P | P | P | P | P",448,24,1.01056,0,6.66076,2.47987,10.2243,10.1512
3,float,uniform,GPU,"P | P | P | P | P | P",448,25,1.01059,0,6.65756,2.46723,10.2112,10.1354
3,float,uniform,GPU,"P | P | P | P | P | P",448,26,1.01242,0,6.66143,2.46941,10.2196,10.1433
3,float,uniform,GPU,"P | P | P | P | P | P",448,27,1.01222,0,6.66218,2.46746,10.2193,10.1419
3,float,uniform,GPU,"P | P | P | P | P | P",448,28,1.01072,0,6.6543,2.48832,10.23,10.1533
3,float,uniform,GPU,"P | P | P | P | P | P",448,29,1.0169,0,6.65975,2.47341,10.226,10.1501
3,float,uniform,GPU,"P | P | P | P | P | P",448,30,1.01178,0,6.65785,2.46909,10.2181,10.1387
3,float,uniform,GPU,"P | P | P | P | P | P",448,31,1.01203,0,6.65792,2.47878,10.2264,10.1487
3,float,uniform,GPU,"P | P | P | P | P | P",448,32,1.01434,0,6.66047,2.47178,10.2253,10.1466
3,float,uniform,GPU,"P | P | P | P | P | P",448,33,1.01654,0,6.66168,2.4695,10.227,10.1477
3,float,uniform,GPU,"P | P | P | P | P | P",448,34,1.00954,0,6.657,2.47274,10.2151,10.1393
3,float,uniform,GPU,"P | P | P | P | P | P",448,35,1.01414,0,6.66479,2.46928,10.2274,10.1482
3,float,uniform,GPU,"P | P | P | P | P | P",448,36,1.01136,0,6.65773,2.50291,10.2456,10.172
3,float,uniform,GPU,"P | P | P | P | P | P",448,37,1.01251,0,6.65711,2.46787,10.2149,10.1375
3,float,uniform,GPU,"P | P | P | P | P | P",448,38,1.01171,0,6.65849,2.46982,10.2201,10.14
